,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
fish,,,,,0.9867773652076721,,,,0.9297240376472473,0.7956463098526001,,0.0,0.6683845520019531,,,,,0.7808706760406494,,0.8532183766365051,0.8032196164131165,,1.0168906450271606,0.9897239804267883,0.9692496657371521,0.990859866142273,,0.9127916097640991,0.9357807636260986,1.0480942726135254,1.0618476867675781,,,1.1598161458969116,1.2114485502243042,,1.2180606126785278,1.0000934600830078,0.9284179210662842,0.9655787944793701,0.9985560774803162,1.1774559020996094,1.0943892002105713,1.012654423713684,,1.0590437650680542,1.0576525926589966,0.809079647064209,1.0050495862960815,,1.1786651611328125,,,1.0958877801895142,,,,0.9372746348381042,1.196628451347351,,1.185143232345581,,,,,,,1.1252825260162354,1.0538033246994019,1.0653026103973389,1.0349321365356445,1.0458965301513672,0.9809790849685669,1.0204635858535767,0.9828633666038513,0.9217246174812317,0.9854263067245483,0.9896063804626465,0.8755943775177002,0.8621211051940918,0.9173769354820251,0.9860345125198364,1.0478379726409912,0.879194974899292,0.9296731352806091,1.025533676147461,1.073518991470337,0.9694371223449707,0.9803740978240967,0.9916725754737854,0.9551800489425659,1.1062090396881104,1.2187466621398926,1.1051452159881592,1.15276300907135,1.059307336807251,,0.9313732385635376,,1.1348004341125488,1.166088581085205,,1.1955490112304688,1.2164469957351685,1.1563498973846436,1.0546354055404663,1.202253818511963,1.0688790082931519,1.1855742931365967,1.1682683229446411,1.057956337928772,0.9810796976089478,,,1.0554448366165161,1.0061382055282593,1.1178160905838013,0.9992677569389343,,1.1043051481246948,,0.8259016275405884,1.0638463497161865,0.9994754195213318,0.895683228969574,1.0157209634780884,,0.7554788589477539,0.8205023407936096,0.9341732263565063,,0.9209779500961304,1.0161099433898926,0.8942496180534363,,0.6460638046264648,1.0205962657928467,,,0.7686722278594971,,,0.8540675044059753,0.9006757140159607,,0.987702488899231,0.8737692832946777,0.6087732911109924,0.9719417691230774,0.8322961330413818,0.9672058820724487,1.0771121978759766,1.164987325668335,1.0965733528137207,1.175469160079956,0.9573418498039246,0.8655219674110413,0.8938482999801636,1.15719473361969,1.128960371017456,1.155773401260376,,
frog,,,,,0.7920457124710083,,,,0.7799748182296753,0.8326089978218079,,0.6683845520019531,0.0,,,,,0.7289368510246277,,0.778773307800293,1.0265047550201416,,0.9720621705055237,1.0482537746429443,0.9829728603363037,1.1287744045257568,,1.0745723247528076,0.9419652223587036,0.9128023386001587,0.900375485420227,,,1.0634779930114746,0.9923912286758423,,1.2148209810256958,0.9366269111633301,1.0433226823806763,1.1339993476867676,1.1766005754470825,1.2166314125061035,1.1327910423278809,1.0785154104232788,,1.1754367351531982,1.1142256259918213,1.058053731918335,1.0923950672149658,,1.110259771347046,,,0.9960553050041199,,,,1.0146352052688599,1.0745322704315186,,1.1182769536972046,,,,,,,1.1627702713012695,1.166204810142517,1.1329352855682373,1.0203300714492798,1.1305756568908691,1.0125685930252075,1.1063172817230225,1.0660837888717651,1.1849209070205688,0.8282601833343506,0.9897382855415344,1.0569032430648804,1.1341345310211182,0.8562334775924683,1.1618561744689941,1.1232876777648926,1.0793923139572144,0.9896202087402344,0.7003729343414307,0.7318882942199707,1.0363482236862183,1.0626927614212036,1.0265350341796875,1.0904488563537598,1.1582326889038086,1.1590371131896973,1.0663135051727295,1.2436848878860474,1.0876621007919312,,1.1411746740341187,,0.914482593536377,0.9806845784187317,,1.0895578861236572,1.102914571762085,0.995028555393219,1.0166993141174316,1.0846318006515503,0.8903590440750122,0.9210678339004517,1.0329281091690063,1.0062795877456665,0.9815082550048828,,,1.0675957202911377,0.8329581022262573,0.7655340433120728,0.7315626740455627,,0.8724813461303711,,0.7434781789779663,0.7685434818267822,0.6944727897644043,0.7698363661766052,0.6010938882827759,,0.6328423619270325,0.45835673809051514,0.5499135851860046,,0.9138020277023315,0.9576990604400635,0.8208656311035156,,0.7312030792236328,1.0454819202423096,,,1.0263012647628784,,,0.7600440382957458,0.718547523021698,,0.6492119431495667,0.6900967359542847,0.8135975003242493,0.7687112092971802,0.9372543096542358,1.006767988204956,0.8867292404174805,1.018143653869629,1.1282976865768433,1.016721487045288,1.0717389583587646,1.0594093799591064,0.9760869741439819,1.0262584686279297,1.084319829940796,1.2085227966308594,,
alligator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rooster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bird,,,,,0.8001952171325684,,,,0.7227391004562378,0.7197816371917725,,0.7808706760406494,0.7289368510246277,,,,,0.0,,0.9681698083877563,1.0625357627868652,,1.1023362874984741,1.1374341249465942,0.9772016406059265,1.068565011024475,,1.1267399787902832,1.048886775970459,1.0471324920654297,1.045174479484558,,,0.88161301612854,1.0086208581924438,,1.1255285739898682,0.904214084148407,1.0460022687911987,1.0876033306121826,1.0969804525375366,1.0045279264450073,1.0498130321502686,0.9940217733383179,,1.0455052852630615,0.9953556656837463,1.0465667247772217,1.1171605587005615,,1.0712981224060059,,,0.9196383953094482,,,,0.8871830701828003,1.0269428491592407,,1.0894758701324463,,,,,,,1.1171176433563232,1.0573843717575073,1.0810154676437378,1.0237187147140503,1.1005080938339233,0.8945019841194153,1.177150845527649,1.120140552520752,1.1523479223251343,1.0263712406158447,0.9510689973831177,1.0902073383331299,0.9912933111190796,1.0700806379318237,1.069575309753418,1.0780808925628662,0.9973291754722595,0.9556930661201477,0.7764337658882141,0.8600665330886841,1.0299304723739624,0.9718526005744934,0.9124704003334045,1.0079293251037598,1.0210316181182861,1.0093740224838257,0.9409632086753845,1.1810539960861206,1.0624123811721802,,1.1209044456481934,,0.9784502983093262,1.0290712118148804,,1.0599462985992432,1.0490614175796509,1.0095608234405518,0.8869240283966064,1.0152369737625122,1.0374789237976074,1.0292826890945435,1.0345786809921265,1.0050554275512695,1.061289668083191,,,0.9710595011711121,0.9771427512168884,0.8997368216514587,0.8281701803207397,,1.057945728302002,,1.0183826684951782,0.8457030653953552,0.8510674834251404,0.8354842066764832,0.9463901519775391,,0.9590337872505188,0.8079020977020264,0.8602272868156433,,0.847195565700531,0.9221296310424805,0.8438882231712341,,0.9127587080001831,1.0402708053588867,,,1.0020774602890015,,,0.7590314149856567,0.7281002402305603,,0.8686546683311462,0.8415058255195618,0.8836198449134827,0.923403263092041,0.874599277973175,0.9915429353713989,1.0078067779541016,1.0514129400253296,0.9536322951316833,0.9800854921340942,0.9633893370628357,1.0400832891464233,0.9614807963371277,0.9936819076538086,1.0595139265060425,1.06905198097229,,
duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ear,,,,,0.8992916941642761,,,,0.8963276147842407,0.7979273796081543,,0.8532183766365051,0.778773307800293,,,,,0.9681698083877563,,0.0,0.747604489326477,,0.9210670590400696,0.8548552393913269,0.6953583359718323,0.8107422590255737,,1.0381770133972168,0.9314670562744141,0.9733852744102478,0.9481505751609802,,,1.1161137819290161,1.1011438369750977,,1.0754636526107788,1.0737392902374268,0.9754382371902466,0.9293155074119568,0.9859316349029541,1.0282291173934937,1.0339550971984863,1.022125244140625,,0.9966897964477539,1.1090364456176758,0.9649927020072937,1.0809472799301147,,0.9296408295631409,,,1.0983912944793701,,,,1.004826545715332,1.073624849319458,,1.0586309432983398,,,,,,,1.0012257099151611,0.9622196555137634,0.8897038698196411,0.9303845763206482,0.9065439701080322,0.9480535984039307,0.8665781021118164,0.8589396476745605,0.9296863079071045,1.0253145694732666,0.980246901512146,0.9594345092773438,0.9753180742263794,0.9898644089698792,0.9991858601570129,1.0830719470977783,1.0197882652282715,1.1258455514907837,0.7282941341400146,0.9642060995101929,1.167147159576416,1.0738366842269897,1.0586010217666626,1.0394158363342285,1.1547037363052368,1.1989115476608276,0.9286509156227112,0.9966011047363281,1.1650776863098145,,1.1078386306762695,,0.9662020206451416,0.7988536357879639,,1.0854761600494385,1.1300876140594482,1.0668048858642578,1.1605145931243896,1.1714003086090088,1.1689609289169312,1.145986557006836,1.1778048276901245,1.1647099256515503,1.23753821849823,,,1.1375352144241333,1.091435194015503,1.0428518056869507,1.0124863386154175,,1.0290263891220093,,0.91092848777771,0.9697989821434021,1.0000661611557007,0.9312485456466675,0.9901276230812073,,0.9124149680137634,1.0298384428024292,1.026656985282898,,1.0391480922698975,1.1341042518615723,1.0557341575622559,,0.9644619226455688,1.096819519996643,,,0.9082353115081787,,,1.037570595741272,1.0880639553070068,,0.9381697177886963,1.0411298274993896,0.9979543685913086,1.0737848281860352,0.9550589323043823,1.0874288082122803,1.036514163017273,1.1649842262268066,1.1584985256195068,1.215165376663208,1.0662013292312622,1.0290894508361816,0.9722427725791931,1.1502697467803955,1.1485357284545898,1.1526445150375366,,
nose,,,,,1.1065897941589355,,,,1.1166291236877441,0.9609931111335754,,0.8032196164131165,1.0265047550201416,,,,,1.0625357627868652,,0.747604489326477,0.0,,0.738223135471344,0.5884209275245667,0.7303298711776733,0.7274444699287415,,0.8741536736488342,0.722106397151947,0.7740049362182617,0.7684206962585449,,,1.0974903106689453,1.2240041494369507,,1.1783926486968994,1.0415180921554565,1.0239052772521973,0.9928261041641235,0.9851975440979004,1.0356481075286865,0.9414865970611572,1.0665206909179688,,1.0808650255203247,1.1801258325576782,0.9255974888801575,1.0913450717926025,,1.0924488306045532,,,1.1685497760772705,,,,1.023604393005371,1.202191948890686,,1.0678682327270508,,,,,,,1.0504276752471924,0.8992255926132202,0.9632076025009155,0.9262139201164246,0.9422033429145813,0.9998003244400024,0.8821696639060974,0.894359827041626,0.739688515663147,1.1267468929290771,1.0360157489776611,0.9014449119567871,0.9794378876686096,1.0882259607315063,0.9606955051422119,1.0399243831634521,1.0208874940872192,1.0987772941589355,0.9659259915351868,1.1170365810394287,1.0711365938186646,1.0909980535507202,1.0905989408493042,1.1127815246582031,1.0936460494995117,1.2625550031661987,1.1744626760482788,1.1002999544143677,1.0191718339920044,,1.0337011814117432,,1.1097230911254883,0.709247350692749,,0.9843739867210388,1.1017204523086548,1.1260241270065308,1.1568825244903564,1.217616081237793,1.1892368793487549,1.1044301986694336,1.0685001611709595,0.9933844208717346,1.191573143005371,,,1.0616611242294312,1.0651748180389404,1.0912050008773804,0.8849930763244629,,0.9800577759742737,,0.8019861578941345,0.9289584159851074,0.9880557656288147,0.9305428266525269,0.9809447526931763,,0.9017611742019653,1.0913639068603516,1.0427926778793335,,1.0655351877212524,1.1449977159500122,1.0879032611846924,,0.8556753396987915,1.127335548400879,,,0.9397875666618347,,,1.0326509475708008,1.0541020631790161,,1.0391963720321655,1.0033340454101562,0.8969708681106567,1.1281614303588867,0.9846475720405579,1.0382280349731445,1.1235466003417969,1.1968021392822266,1.0349605083465576,1.137347936630249,0.9851083755493164,0.8396045565605164,0.6957924365997314,1.0923024415969849,1.165515422821045,1.2240970134735107,,
eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tooth,,,,,0.9421639442443848,,,,1.0141520500183105,1.0331441164016724,,1.0168906450271606,0.9720621705055237,,,,,1.1023362874984741,,0.9210670590400696,0.738223135471344,,0.0,0.14272171258926392,0.8806324005126953,0.8929017782211304,,0.9798151254653931,0.743301510810852,0.5738182663917542,0.597540557384491,,,1.088727593421936,0.887853741645813,,1.1384178400039673,1.0619398355484009,1.1943483352661133,1.1682263612747192,1.2042371034622192,1.1595335006713867,1.0715044736862183,1.115252137184143,,1.2163962125778198,1.0788872241973877,1.1359343528747559,1.2055002450942993,,1.14357328414917,,,1.103058099746704,,,,1.05925452709198,1.047744631767273,,1.0867971181869507,,,,,,,1.0323046445846558,1.1659810543060303,1.0910704135894775,1.12576425075531,1.0845383405685425,1.0940971374511719,1.022396445274353,0.9697851538658142,1.065307378768921,0.88179612159729,1.0543338060379028,0.9896648526191711,1.1218799352645874,1.1822295188903809,1.1522136926651,1.1022857427597046,1.1570086479187012,1.17604660987854,1.0839334726333618,1.1656363010406494,1.1177958250045776,1.1340266466140747,1.0375851392745972,1.1444531679153442,1.1514188051223755,1.0926448106765747,1.138149380683899,1.1319055557250977,0.9447239637374878,,0.9463514685630798,,1.0097604990005493,0.6510217189788818,,0.9580426812171936,0.9892046451568604,0.9472518563270569,1.203776478767395,0.9051586985588074,0.9440908432006836,0.8244603276252747,0.8467824459075928,0.8636992573738098,0.9769423007965088,,,0.9370906949043274,0.9251760840415955,0.9900956749916077,0.9930160045623779,,0.7573876976966858,,0.6065632700920105,0.8862297534942627,0.9413867592811584,1.078183650970459,0.9462002515792847,,1.047399878501892,0.9573233723640442,0.8328633308410645,,1.081827163696289,1.0856817960739136,1.0885133743286133,,0.8726754784584045,0.9574105143547058,,,1.0493273735046387,,,0.9642191529273987,0.8877342343330383,,0.8353307247161865,0.8545756340026855,0.9020854234695435,0.9732006788253784,1.1227943897247314,1.127026915550232,1.0726666450500488,0.9955824613571167,1.1247408390045166,1.116365909576416,1.1242798566818237,0.9807710647583008,0.8508700132369995,1.1081748008728027,1.2331302165985107,1.1385363340377808,,
