,dog,cat,fish,frog,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,stroller,car,hose,slide,tree,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,nail,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,soup,pizza,muffin,cookie,bread,hamburger,plate,bowl,tape,bottle,jar,glass,cup,bucket,can
oven,0.9494456052780151,0.9456445574760437,1.2228147983551025,1.2333868741989136,1.2361578941345215,1.247411847114563,1.2547458410263062,1.2645151615142822,1.191707968711853,0.9435614943504333,0.9606520533561707,0.9202107787132263,0.7994128465652466,1.1272971630096436,1.3422138690948486,1.3722070455551147,1.1992559432983398,0.9346884489059448,0.6075847148895264,0.6738898754119873,0.7455268502235413,0.5571354031562805,0.5503299236297607,0.6768237352371216,0.7171332240104675,0.5731205940246582,0.6888726949691772,0.523613691329956,0.4498816728591919,0.14519202709197998,0.0,0.5639660358428955,0.5011040568351746,0.7127237319946289,0.9364026188850403,0.7456957697868347,0.7496216893196106,0.8321611285209656,0.7200571894645691,0.8028936386108398,0.7846284508705139,0.8322049975395203,0.8063778877258301,0.8989055156707764,0.7735002636909485,0.7551831007003784,0.9115209579467773,1.3358969688415527,1.0942866802215576,1.123553991317749,1.0363408327102661,1.1017369031906128,0.7737646102905273,0.8907440304756165,0.9251569509506226,1.0131312608718872,1.0918961763381958,1.0791351795196533,0.6913089752197266,0.7609050273895264,0.9223828911781311,0.8815125823020935,0.8152477741241455,0.9587693214416504,0.6873826384544373,0.48386138677597046,0.8170933127403259,1.0526463985443115,1.204444408416748,1.1729810237884521,1.2598501443862915,1.0661855936050415,1.2078758478164673,1.004199743270874,1.0935297012329102,1.1190398931503296,1.0967952013015747,1.4405328035354614,1.33489990234375,1.3101766109466553,1.0504618883132935,1.047542691230774,1.1749496459960938,1.273888111114502,1.3087940216064453,1.3581292629241943,1.314785361289978,1.3328125476837158,1.36631178855896,1.3060228824615479,1.2850213050842285,1.3523627519607544,1.3026416301727295,1.176773190498352,1.258289098739624,1.2477514743804932,1.2098497152328491,1.2584986686706543,0.8857083320617676,1.025225043296814,1.1398136615753174,1.2522249221801758,1.2606735229492188,1.258042573928833,0.9974685311317444,0.9765863418579102,1.1487932205200195,1.129463791847229,0.9960716962814331,0.7747815847396851,1.083526611328125,1.0172024965286255,0.5438379049301147
sink,1.0854182243347168,1.0895636081695557,1.1962621212005615,1.1980202198028564,1.1742264032363892,1.267939805984497,1.225419282913208,1.2102301120758057,1.1423423290252686,1.0495920181274414,1.0304332971572876,1.0220351219177246,0.9588295221328735,1.087156057357788,1.2745614051818848,1.283129334449768,1.186270833015442,0.8940374255180359,0.924414336681366,0.8753033876419067,0.8628947734832764,0.8271172046661377,0.6646713018417358,0.8277292251586914,0.7767406702041626,0.7320960164070129,0.8853695392608643,0.7169378995895386,0.7504569292068481,0.5461746454238892,0.5639660358428955,0.0,0.199904203414917,0.919951856136322,1.119847059249878,0.6791061162948608,0.7263259887695312,0.9265763759613037,0.9749977588653564,0.9702669978141785,0.9636571407318115,0.9185370802879333,0.9553622007369995,1.0571410655975342,0.989058792591095,1.0563619136810303,1.1318168640136719,1.247955322265625,1.0487664937973022,1.124483585357666,1.0158164501190186,1.0693755149841309,0.8514940738677979,0.9170076847076416,0.8940607905387878,0.9223890900611877,1.029904842376709,0.9637835621833801,0.5267760753631592,0.9624517560005188,0.9787850975990295,0.8796060085296631,0.7195804119110107,1.045508861541748,0.9350466132164001,0.665812611579895,0.9001790881156921,0.9609796404838562,1.2441997528076172,1.2090942859649658,1.2716845273971558,1.2272833585739136,1.0229381322860718,0.889355480670929,0.9333153367042542,0.9737797379493713,0.7330864667892456,1.3707218170166016,1.256657361984253,1.2133088111877441,1.0178494453430176,1.0517070293426514,0.911848247051239,1.0593928098678589,1.148554801940918,1.188508152961731,1.2234454154968262,1.3326495885849,1.205991506576538,1.2189536094665527,1.2640408277511597,1.2828199863433838,1.2683967351913452,1.0970762968063354,1.209954023361206,1.2139081954956055,1.1576906442642212,1.321892261505127,0.6439019441604614,1.0527641773223877,1.1599735021591187,1.1875978708267212,1.2630726099014282,1.2118725776672363,0.6691721677780151,0.552157998085022,0.9466864466667175,0.8920959830284119,0.8869974613189697,0.6093482375144958,0.7635711431503296,0.757945716381073,0.6230815649032593
bathtub,1.0469087362289429,0.9759801030158997,1.2207653522491455,1.215043067932129,1.2547283172607422,1.2716457843780518,1.2481316328048706,1.229321002960205,1.1917555332183838,0.9739525318145752,0.9434724450111389,0.9011128544807434,0.8074600100517273,1.151862621307373,1.303220272064209,1.3036179542541504,1.1779136657714844,0.8547340035438538,0.8415626287460327,0.6864455938339233,0.7767610549926758,0.6621012091636658,0.5799256563186646,0.5958445072174072,0.5454301834106445,0.5649813413619995,0.6693928837776184,0.572425901889801,0.5390439033508301,0.43918025493621826,0.5011040568351746,0.199904203414917,0.0,0.8433251976966858,1.0324742794036865,0.623883068561554,0.5460829734802246,0.7690619230270386,0.7651915550231934,0.809201717376709,0.7870442271232605,0.767990231513977,0.7690871953964233,0.9765502214431763,0.810867190361023,0.8570531010627747,0.9902065992355347,1.2948412895202637,1.100885033607483,1.1034554243087769,1.0277626514434814,1.178393840789795,0.6509851217269897,0.8056463003158569,0.8199316263198853,0.9305511116981506,1.0526872873306274,1.0183558464050293,0.6139340400695801,0.9167614579200745,0.9230841398239136,0.8549018502235413,0.7225325703620911,1.0430618524551392,0.987457811832428,0.5991595983505249,0.8689658045768738,1.0280920267105103,1.2532598972320557,1.2180290222167969,1.3188648223876953,1.1444206237792969,1.1938844919204712,1.025420069694519,1.0245600938796997,1.1467341184616089,0.994897186756134,1.3699369430541992,1.2727978229522705,1.2575562000274658,1.1267939805984497,1.0236326456069946,0.956287682056427,1.167903184890747,1.2337861061096191,1.2795488834381104,1.205593466758728,1.3431669473648071,1.2928268909454346,1.338838815689087,1.3272262811660767,1.4044983386993408,1.3491499423980713,1.205680251121521,1.2365734577178955,1.315645694732666,1.2041996717453003,1.2972050905227661,0.806412935256958,1.1642969846725464,1.299499273300171,1.3282489776611328,1.3694579601287842,1.3544623851776123,0.8911917805671692,0.802908182144165,1.0854251384735107,1.0061389207839966,1.0398608446121216,0.6793419122695923,0.9869813323020935,0.8943530321121216,0.6759419441223145
stroller,0.8364896774291992,0.9838095307350159,1.1581275463104248,1.1236361265182495,1.2032856941223145,1.248276710510254,1.2047522068023682,1.2475242614746094,1.2080121040344238,0.928048849105835,0.9672166109085083,0.9601539969444275,0.9951833486557007,1.168992280960083,1.3157310485839844,1.2319236993789673,1.1216094493865967,1.032912015914917,0.8516184091567993,0.7554399967193604,0.41906726360321045,0.5927929878234863,0.7506027221679688,0.6664139628410339,0.7289825677871704,0.46979957818984985,0.9122265577316284,0.7742587327957153,0.5561304688453674,0.6615948677062988,0.7127237319946289,0.919951856136322,0.8433251976966858,0.0,0.7660216093063354,0.7339524626731873,0.7678142189979553,0.9880278706550598,0.6960362792015076,0.8341553211212158,0.8682228326797485,0.8035039901733398,0.7796318531036377,0.7938894033432007,0.7864655256271362,0.7846522331237793,0.9001098871231079,1.0442085266113281,0.8255268335342407,0.9344247579574585,1.0159481763839722,1.049832820892334,0.8078407049179077,0.8367729783058167,0.9260413646697998,1.0851324796676636,0.7779076099395752,0.724076509475708,0.8907089829444885,0.7386590242385864,0.8962223529815674,1.0487501621246338,0.7362223863601685,0.6395474672317505,0.7454133033752441,0.33739161491394043,1.055138349533081,0.9228180050849915,1.0478166341781616,1.1395107507705688,1.1026098728179932,1.0414212942123413,1.1712160110473633,1.0110275745391846,0.9695963859558105,1.1260883808135986,1.105281114578247,1.3260281085968018,1.2780760526657104,1.24275541305542,1.061129093170166,0.8754794001579285,1.1311026811599731,1.3302043676376343,1.1740742921829224,1.2470121383666992,1.3238567113876343,1.3165080547332764,1.3510315418243408,1.2907214164733887,1.2622267007827759,1.314160704612732,1.2844510078430176,1.254071593284607,1.3390804529190063,1.2307344675064087,1.17387855052948,1.1682705879211426,1.13351309299469,1.1339048147201538,1.1856520175933838,1.2657179832458496,1.306100845336914,1.1954987049102783,1.2087595462799072,1.1974115371704102,1.2566187381744385,1.006629228591919,1.0024853944778442,1.089921474456787,1.1232253313064575,0.983788788318634,0.8339128494262695
car,0.817206621170044,0.8371309638023376,0.7985259294509888,0.8524245619773865,1.0483795404434204,0.964755117893219,0.9345278143882751,1.0134469270706177,1.0309401750564575,0.8601442575454712,0.9292580485343933,1.1038410663604736,1.1192346811294556,1.1050987243652344,1.0706878900527954,1.0708271265029907,1.059974193572998,1.0502363443374634,0.976918637752533,0.9388095736503601,1.0194523334503174,1.0520514249801636,1.0476858615875244,0.9945619106292725,1.0104950666427612,0.9704664349555969,0.9007299542427063,0.95401930809021,0.982215404510498,1.0038305521011353,0.9364026188850403,1.119847059249878,1.0324742794036865,0.7660216093063354,0.0,1.0098052024841309,0.9962750673294067,0.834202766418457,0.9494112133979797,1.0045580863952637,0.9807974100112915,1.0553102493286133,1.041558027267456,1.0053610801696777,0.96003657579422,0.9539031982421875,0.9629703760147095,0.9465042948722839,0.9015874266624451,1.1763067245483398,1.136430025100708,1.11568021774292,1.038514494895935,1.0473092794418335,1.0983450412750244,1.0803916454315186,0.9188472032546997,0.9190940260887146,1.1152623891830444,0.9989510774612427,0.9597001075744629,0.9944214820861816,1.0540131330490112,0.9586045145988464,0.730236291885376,0.8913969993591309,1.029238224029541,1.0184645652770996,0.942487359046936,0.9510602951049805,1.0748021602630615,0.8887181282043457,1.0359185934066772,0.9778788089752197,1.073858380317688,1.0320508480072021,1.1278709173202515,0.9582966566085815,0.9864600300788879,0.9758701920509338,0.9681903719902039,1.0702650547027588,1.1390544176101685,1.11564302444458,1.0488351583480835,0.9823763370513916,1.008839726448059,0.9961246252059937,1.036985993385315,1.0451148748397827,1.0220445394515991,1.0183743238449097,0.9607324600219727,1.0116922855377197,1.0039726495742798,1.0533994436264038,0.9570125341415405,0.8858426213264465,1.1824367046356201,0.9999624490737915,1.1149556636810303,1.1607362031936646,1.09897780418396,0.9136554002761841,1.043881893157959,1.180189847946167,1.0118696689605713,1.0170818567276,1.0988130569458008,1.0827832221984863,1.1902614831924438,1.1793657541275024,1.018160104751587
hose,0.9138315320014954,0.9739164113998413,1.0979328155517578,1.0532116889953613,1.1282764673233032,1.2181932926177979,1.2138888835906982,1.1688333749771118,1.098919153213501,0.9902998208999634,0.989840567111969,0.9087839126586914,0.8264833092689514,1.114235281944275,1.3366916179656982,1.3475234508514404,1.143459677696228,0.9248555898666382,0.8989704847335815,0.7452773451805115,0.8113223910331726,0.6831216812133789,0.7799573540687561,0.7372778058052063,0.7501175999641418,0.7549213171005249,0.9142806529998779,0.812506914138794,0.772229790687561,0.7389734387397766,0.7456957697868347,0.6791061162948608,0.623883068561554,0.7339524626731873,1.0098052024841309,0.0,0.5825763940811157,0.9273639917373657,0.798613965511322,0.8335655331611633,0.8675787448883057,0.8465770483016968,0.8510450720787048,0.9753124117851257,0.8140851259231567,0.8827254772186279,0.9918205142021179,1.1761713027954102,0.9537214040756226,0.9746658802032471,0.9008359313011169,1.000226616859436,0.795803427696228,0.908629298210144,1.0165748596191406,1.171691656112671,0.9810208082199097,0.8297731280326843,0.8156921863555908,0.9841740131378174,0.9288027882575989,1.0536117553710938,0.854567289352417,0.9246936440467834,0.9816264510154724,0.2965441942214966,0.7678859233856201,0.6485654711723328,1.244718313217163,1.1306437253952026,0.8736683130264282,0.9596948027610779,1.0611580610275269,0.9379423260688782,0.5988593101501465,0.9599505066871643,0.8734441995620728,1.1656460762023926,1.0432515144348145,1.010403037071228,0.9238690733909607,0.631056010723114,0.7518886923789978,1.197638750076294,1.1532310247421265,1.2822813987731934,1.30780029296875,1.209202527999878,1.3957138061523438,1.3148791790008545,1.261817216873169,1.3323198556900024,1.3445053100585938,1.1082592010498047,1.1719064712524414,1.1480185985565186,1.0966160297393799,1.1840767860412598,0.9181018471717834,1.1526522636413574,1.1918683052062988,1.3280295133590698,1.354596734046936,1.2601470947265625,1.140259027481079,1.0156404972076416,1.0521657466888428,1.098732829093933,1.0869197845458984,0.7853711843490601,1.045973539352417,1.0023648738861084,0.8026498556137085
slide,0.9976963400840759,1.012041687965393,1.1097372770309448,1.062874674797058,1.285412311553955,1.3239024877548218,1.3101637363433838,1.2657655477523804,1.1966816186904907,0.9783161282539368,0.9839817881584167,0.9360177516937256,0.7832615375518799,1.0917335748672485,1.32674241065979,1.342625617980957,1.1653010845184326,1.1596124172210693,0.9671230316162109,0.6332687735557556,0.7683457136154175,0.6222563982009888,0.5994223952293396,0.5632946491241455,0.5829697847366333,0.4558720588684082,0.7297933101654053,0.942558765411377,0.7047346234321594,0.7113884687423706,0.7496216893196106,0.7263259887695312,0.5460829734802246,0.7678142189979553,0.9962750673294067,0.5825763940811157,0.0,0.8086249828338623,0.7578176259994507,0.7915245294570923,0.7816718816757202,0.603388249874115,0.6798051595687866,0.9010857343673706,0.7671883702278137,0.8825291395187378,0.9763359427452087,1.1910851001739502,1.003429889678955,0.9184449911117554,0.8267852067947388,1.003389596939087,0.6301078796386719,0.8043656349182129,0.9727297425270081,1.0941596031188965,0.9523521661758423,0.5906675457954407,0.5685130953788757,0.8255879878997803,0.7995131611824036,0.9716222286224365,0.7289347648620605,0.9658198356628418,1.1469545364379883,0.6175498962402344,0.8753088116645813,0.8875026702880859,1.211646318435669,1.2205719947814941,1.2747451066970825,1.1107176542282104,1.2942371368408203,1.0889800786972046,0.8193409442901611,1.2026340961456299,1.0924936532974243,1.2759449481964111,1.3057188987731934,1.2614448070526123,1.1112147569656372,0.8960539698600769,1.0217386484146118,1.0730202198028564,1.052142858505249,1.2359812259674072,1.291422724723816,1.1300883293151855,1.358237624168396,1.281113624572754,1.1611354351043701,1.3566802740097046,1.3535873889923096,1.058121919631958,1.0154262781143188,1.1999551057815552,1.1161471605300903,1.2425849437713623,0.9765793085098267,1.1339080333709717,1.2695298194885254,1.3760583400726318,1.3676847219467163,1.3501173257827759,1.0791465044021606,0.9563866257667542,1.1370632648468018,1.1444365978240967,1.1191421747207642,0.6916308403015137,1.0494903326034546,0.9205238819122314,0.8773227334022522
tree,1.0334832668304443,0.9806849360466003,1.058704137802124,1.0862303972244263,1.1490161418914795,1.1396241188049316,1.085395097732544,1.0881733894348145,1.0723470449447632,0.917739987373352,0.8647363185882568,0.9882197380065918,0.9088699221611023,1.0850286483764648,1.1193721294403076,1.1658384799957275,1.0977168083190918,0.9223661422729492,1.0265769958496094,0.8667038083076477,0.9959244132041931,0.8171512484550476,0.7999413013458252,0.8635478019714355,0.8253771662712097,0.8220527172088623,0.28314894437789917,0.797247588634491,0.7999566197395325,0.7612816095352173,0.8321611285209656,0.9265763759613037,0.7690619230270386,0.9880278706550598,0.834202766418457,0.9273639917373657,0.8086249828338623,0.0,0.8527071475982666,0.8689576387405396,0.8598581552505493,0.8780481219291687,0.8267700672149658,0.8753243684768677,0.9017849564552307,0.9665645956993103,1.0279045104980469,1.2838218212127686,1.102177381515503,1.0786930322647095,1.0631959438323975,1.1944712400436401,0.8444615602493286,0.9944345355033875,1.0237741470336914,1.0478242635726929,1.0501075983047485,1.0855540037155151,0.962238609790802,0.9847902059555054,0.9035159349441528,0.9497092962265015,0.9707707762718201,1.0827113389968872,0.9781056642532349,0.9160671830177307,0.8562228679656982,1.1130985021591187,1.1353510618209839,1.1103142499923706,1.0910320281982422,1.1364450454711914,1.1797696352005005,1.015617847442627,1.0982329845428467,1.0981383323669434,1.1627404689788818,1.140819787979126,1.0716423988342285,1.0894694328308105,1.0645244121551514,1.0203337669372559,1.0814616680145264,1.0951530933380127,1.1210908889770508,1.1081398725509644,1.1145882606506348,1.137808918952942,1.1692492961883545,1.1275122165679932,1.1128294467926025,1.1123836040496826,0.9997935891151428,1.0432260036468506,1.056847333908081,1.1306824684143066,0.8984242081642151,0.8296236991882324,0.945213258266449,0.9843250513076782,1.1044174432754517,1.1926329135894775,1.150709867477417,1.1289067268371582,1.059712529182434,1.1092393398284912,1.1580729484558105,1.0196489095687866,0.9967324733734131,0.8501332402229309,1.1324654817581177,1.1228049993515015,0.9433752298355103
jacket,0.8999540209770203,0.8893935680389404,1.205790400505066,1.1317241191864014,1.0736864805221558,1.0727893114089966,1.1885818243026733,1.1170055866241455,1.083385705947876,0.7233924865722656,0.6985422372817993,0.7891833782196045,0.6051119565963745,0.9872567653656006,1.1504138708114624,1.1799273490905762,0.9612777233123779,1.2282006740570068,0.991639256477356,0.738789439201355,0.7456372976303101,0.7152812480926514,0.6933450698852539,0.5269799828529358,0.6005418300628662,0.7593808174133301,0.8579765558242798,0.8157609105110168,0.5897381901741028,0.6853659152984619,0.7200571894645691,0.9749977588653564,0.7651915550231934,0.6960362792015076,0.9494112133979797,0.798613965511322,0.7578176259994507,0.8527071475982666,0.0,0.169766366481781,0.1736617088317871,0.3962288498878479,0.3586738109588623,0.5754735469818115,0.29232239723205566,0.24325013160705566,0.3819389343261719,1.1667207479476929,0.9688902497291565,0.8343021869659424,0.8324397206306458,0.9251120686531067,0.5614569187164307,0.7856223583221436,0.8312504291534424,1.0776206254959106,1.0033491849899292,1.113087773323059,1.0085941553115845,0.9771496057510376,0.9584859609603882,1.042547583580017,1.0204644203186035,0.7789474725723267,1.033542275428772,0.7013590335845947,1.0339230298995972,1.117535948753357,0.8861351609230042,0.9551898837089539,0.882362425327301,0.7012085914611816,1.16653311252594,1.1656949520111084,1.0916610956192017,1.3057265281677246,1.3500734567642212,1.323594570159912,1.3003945350646973,1.290601134300232,1.2821394205093384,1.1505969762802124,1.276310682296753,1.2758630514144897,1.2102465629577637,1.3203368186950684,1.1040725708007812,1.1705740690231323,1.3831007480621338,1.2900426387786865,1.180842638015747,1.3339183330535889,1.3154269456863403,1.2063350677490234,1.2652614116668701,1.3017547130584717,1.1636450290679932,1.2327948808670044,1.2000573873519897,1.2034722566604614,1.2407481670379639,1.3842495679855347,1.355360746383667,1.2913908958435059,1.3548214435577393,1.3208863735198975,1.3968406915664673,1.1809682846069336,1.2089134454727173,0.9280539751052856,1.315265417098999,1.2278532981872559,0.9432111978530884
sweater,0.8894827961921692,0.8979708552360535,1.2468461990356445,1.1264872550964355,1.0522491931915283,1.0069252252578735,1.1369867324829102,1.068945050239563,1.0192805528640747,0.6422044038772583,0.6356866359710693,0.7000410556793213,0.5233855247497559,0.8914476633071899,1.0712779760360718,1.0901825428009033,0.8716697692871094,1.2136036157608032,1.0958887338638306,0.7959443926811218,0.7864271998405457,0.718634843826294,0.6674293875694275,0.5680779814720154,0.643108069896698,0.7713280916213989,0.836287260055542,0.884026825428009,0.690416157245636,0.7657241821289062,0.8028936386108398,0.9702669978141785,0.809201717376709,0.8341553211212158,1.0045580863952637,0.8335655331611633,0.7915245294570923,0.8689576387405396,0.169766366481781,0.0,0.11781978607177734,0.4155805706977844,0.3510780334472656,0.515557587146759,0.32035017013549805,0.29799437522888184,0.4065910577774048,1.2191083431243896,1.0501514673233032,0.7858779430389404,0.8662673234939575,0.9807680249214172,0.6479008197784424,0.8743133544921875,0.9830050468444824,1.1989121437072754,0.9595214128494263,1.0701687335968018,1.0095641613006592,1.00314199924469,0.9460830092430115,1.0738214254379272,1.0636566877365112,0.9639397263526917,1.08699631690979,0.7807139754295349,1.0135879516601562,1.1590769290924072,0.9631860852241516,0.909960150718689,0.9768930673599243,0.8555440902709961,1.1327050924301147,1.1685081720352173,1.1552507877349854,1.3104151487350464,1.3362797498703003,1.3455867767333984,1.3161288499832153,1.3283376693725586,1.3177275657653809,1.1582961082458496,1.2720807790756226,1.2446815967559814,1.2006328105926514,1.290165662765503,1.0544453859329224,1.1631358861923218,1.3267133235931396,1.2416406869888306,1.1581642627716064,1.295712947845459,1.2946271896362305,1.1938973665237427,1.2576433420181274,1.2856874465942383,1.1461968421936035,1.2370991706848145,1.1530026197433472,1.1622955799102783,1.2015151977539062,1.339229941368103,1.3221232891082764,1.2371277809143066,1.3054476976394653,1.2517101764678955,1.3380498886108398,1.2113535404205322,1.1991455554962158,0.9150470495223999,1.2534523010253906,1.2238190174102783,1.0038386583328247
shirt,0.9104123115539551,0.8602124452590942,1.2325921058654785,1.137918472290039,0.9709917902946472,0.9528934359550476,1.1408231258392334,1.0115516185760498,0.9594038724899292,0.6358574628829956,0.624720573425293,0.6445790529251099,0.43760931491851807,0.8558846712112427,1.0369024276733398,1.0646326541900635,0.8204327821731567,1.201568841934204,1.1001170873641968,0.7866353988647461,0.8227336406707764,0.7478293180465698,0.6894570589065552,0.5759445428848267,0.6172667741775513,0.7917928099632263,0.8212936520576477,0.853431224822998,0.6790313124656677,0.7546085715293884,0.7846284508705139,0.9636571407318115,0.7870442271232605,0.8682228326797485,0.9807974100112915,0.8675787448883057,0.7816718816757202,0.8598581552505493,0.1736617088317871,0.11781978607177734,0.0,0.27852779626846313,0.2901689410209656,0.47611939907073975,0.3263753652572632,0.27023208141326904,0.32205504179000854,1.2276211977005005,1.0586694478988647,0.7644187808036804,0.8617912530899048,0.9887440800666809,0.5989222526550293,0.8036091923713684,0.8830693960189819,1.095813274383545,1.0377141237258911,1.1311086416244507,1.0340113639831543,1.0566091537475586,0.9505099058151245,1.0204188823699951,1.0772531032562256,0.976922333240509,1.0900143384933472,0.8250235915184021,1.0008327960968018,1.2099254131317139,0.951781690120697,0.9049357175827026,0.8680899739265442,0.7365367412567139,1.0743681192398071,1.1737849712371826,1.1806256771087646,1.2922773361206055,1.3524284362792969,1.3609461784362793,1.3335273265838623,1.3401939868927002,1.3479863405227661,1.1990457773208618,1.2816581726074219,1.2374863624572754,1.2361152172088623,1.3092188835144043,1.0178272724151611,1.170762062072754,1.3281772136688232,1.2680258750915527,1.194419264793396,1.311311960220337,1.2958749532699585,1.1951665878295898,1.2382898330688477,1.315617322921753,1.1811892986297607,1.2386832237243652,1.1641626358032227,1.1790660619735718,1.243384838104248,1.3737612962722778,1.3592020273208618,1.2710611820220947,1.2769453525543213,1.2694673538208008,1.378835678100586,1.2234816551208496,1.2303814888000488,0.8785400986671448,1.284217119216919,1.2751457691192627,0.9998911023139954
bib,0.9125717878341675,0.9241294860839844,1.174066185951233,1.0906758308410645,1.0775219202041626,1.1274406909942627,1.2705007791519165,1.114402174949646,1.0745599269866943,0.7799155712127686,0.7924233675003052,0.8311030864715576,0.6125756502151489,0.9444429278373718,1.2348538637161255,1.2353945970535278,0.9835298657417297,1.283787488937378,1.1315680742263794,0.8870667219161987,0.8840887546539307,0.8290008902549744,0.6428787708282471,0.6036969423294067,0.5939586162567139,0.6330263614654541,0.8891590237617493,1.0539919137954712,0.7253726720809937,0.7954239845275879,0.8322049975395203,0.9185370802879333,0.767990231513977,0.8035039901733398,1.0553102493286133,0.8465770483016968,0.603388249874115,0.8780481219291687,0.3962288498878479,0.4155805706977844,0.27852779626846313,0.0,0.2745506763458252,0.48302161693573,0.5082218050956726,0.5754397511482239,0.5730339288711548,1.2170065641403198,0.985159695148468,0.7548642158508301,0.6730433106422424,0.8780885934829712,0.5037543177604675,0.7168253064155579,0.7000650763511658,0.881308376789093,0.8224678635597229,0.850628674030304,0.7413159608840942,0.8874355554580688,0.7563520669937134,0.8505315780639648,0.8480409383773804,0.8885942697525024,1.0711359977722168,0.8841573596000671,0.9907029271125793,1.1791925430297852,1.0305149555206299,1.0622490644454956,0.9542916417121887,0.951327919960022,1.1435980796813965,1.0933098793029785,1.0698425769805908,1.2776031494140625,1.272956371307373,1.4239734411239624,1.4506165981292725,1.4254883527755737,1.3594276905059814,1.1591136455535889,1.2111760377883911,1.0743683576583862,1.2263734340667725,1.3191726207733154,1.2077183723449707,1.224314570426941,1.3258790969848633,1.279003381729126,1.1826244592666626,1.3459960222244263,1.325730323791504,1.0721240043640137,1.1450551748275757,1.2554166316986084,1.088590383529663,1.279327630996704,0.9613050222396851,1.0833626985549927,1.1297098398208618,1.2278441190719604,1.2908395528793335,1.255342960357666,1.0517818927764893,1.097055435180664,1.2585804462432861,1.1838555335998535,1.120347499847412,0.7471848726272583,1.1632351875305176,1.0968519449234009,1.0078072547912598
pajamas,0.8988308906555176,0.9067222476005554,1.2714415788650513,1.1852705478668213,1.1358308792114258,1.1286946535110474,1.2250099182128906,1.1272038221359253,1.0735368728637695,0.7929385900497437,0.7630411386489868,0.6746557950973511,0.5700300931930542,0.9679057598114014,1.1993739604949951,1.1664196252822876,0.8804454803466797,1.2425270080566406,1.021860122680664,0.8036795854568481,0.7945442199707031,0.7160587310791016,0.6332049369812012,0.4038189649581909,0.3751387596130371,0.6306873559951782,0.8028015494346619,0.923617959022522,0.6054551005363464,0.7897167801856995,0.8063778877258301,0.9553622007369995,0.7690871953964233,0.7796318531036377,1.041558027267456,0.8510450720787048,0.6798051595687866,0.8267700672149658,0.3586738109588623,0.3510780334472656,0.2901689410209656,0.2745506763458252,0.0,0.3036630153656006,0.324487566947937,0.3850000500679016,0.40155231952667236,1.1567643880844116,0.9288413524627686,0.6065102815628052,0.7692867517471313,0.9687261581420898,0.3017568588256836,0.5287827849388123,0.7281578183174133,1.0843820571899414,0.7994670867919922,0.9319462776184082,0.9229828119277954,0.9208230376243591,0.7888064980506897,1.0285626649856567,0.9314952492713928,0.9208927154541016,1.105204463005066,0.8047116994857788,1.0430134534835815,1.1961592435836792,1.0699323415756226,1.0359606742858887,0.9694214463233948,0.8863983154296875,1.1278313398361206,1.111602783203125,1.1632413864135742,1.3329706192016602,1.3493694067001343,1.4292254447937012,1.4162945747375488,1.4016685485839844,1.3687738180160522,1.1242166757583618,1.291273832321167,1.2639706134796143,1.2681528329849243,1.3548468351364136,1.1932458877563477,1.2960712909698486,1.431951880455017,1.3521595001220703,1.2689979076385498,1.4160432815551758,1.35298490524292,1.2422350645065308,1.308980941772461,1.3382587432861328,1.1080328226089478,1.2722253799438477,1.1218889951705933,1.1422302722930908,1.2288376092910767,1.3730729818344116,1.4034850597381592,1.3296442031860352,1.2608044147491455,1.2660291194915771,1.377441644668579,1.2506256103515625,1.1750234365463257,0.8984310030937195,1.2605462074279785,1.219599962234497,1.0567413568496704
