,dog,cat,fish,frog,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,stroller,car,hose,slide,tree,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,nail,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,soup,pizza,muffin,cookie,bread,hamburger,plate,bowl,tape,bottle,jar,glass,cup,bucket,can
refrigerator,0.9054060578346252,0.9538931846618652,1.1626579761505127,1.2081584930419922,1.302381992340088,1.318617343902588,1.2505724430084229,1.3177807331085205,1.217819333076477,1.0621914863586426,0.9734764695167542,0.9714801907539368,0.9000303745269775,1.156690239906311,1.3417737483978271,1.3438849449157715,1.2968367338180542,0.8915219902992249,0.6964606046676636,0.6858227252960205,0.6624188423156738,0.5704823732376099,0.5803727507591248,0.6353027820587158,0.688374400138855,0.6192777156829834,0.5236233472824097,0.3939504623413086,0.30483531951904297,0.0,0.16315233707427979,0.5617944598197937,0.610272228717804,0.8190197348594666,0.9992106556892395,0.8400051593780518,0.8822155594825745,0.797399640083313,0.892504096031189,0.895716667175293,0.8733313679695129,1.0091941356658936,0.8836748600006104,0.8459575176239014,0.8975964784622192,0.8446295261383057,0.9956015944480896,1.3910315036773682,1.1750409603118896,1.2138491868972778,1.142148733139038,1.2226954698562622,0.8569613695144653,0.9380088448524475,0.9593108892440796,1.0101090669631958,1.026552677154541,1.035003423690796,0.7205636501312256,0.6768046021461487,0.9276829957962036,0.8220627903938293,0.875537097454071,0.9572651982307434,0.8468869924545288,0.567818284034729,0.9582595825195312,0.9887132048606873,1.2883943319320679,1.185875415802002,1.3274531364440918,1.0176606178283691,1.1094483137130737,0.9829914569854736,0.9586838483810425,1.0784567594528198,1.131986379623413,1.3555455207824707,1.2710680961608887,1.2349047660827637,1.1032748222351074,0.9432626962661743,1.136735439300537,1.344307780265808,1.2729299068450928,1.337074875831604,1.3795907497406006,1.2657573223114014,1.3903144598007202,1.2781383991241455,1.3339581489562988,1.3183348178863525,1.292094349861145,1.1990084648132324,1.3130803108215332,1.2259185314178467,1.1329346895217896,0.9424923658370972,1.0413931608200073,1.1068538427352905,1.1871020793914795,1.2288789749145508,1.2665456533432007,1.191009521484375,0.9748704433441162,0.987660825252533,1.0223265886306763,0.9993300437927246,0.9420046806335449,0.9360114336013794,1.0032578706741333,0.901925802230835,0.5851441025733948
oven,0.8858315348625183,0.9347652196884155,1.1465280055999756,1.1863821744918823,1.2632865905761719,1.282250165939331,1.2209135293960571,1.2716679573059082,1.1911649703979492,1.0288662910461426,1.0229068994522095,0.9612563252449036,0.9248592257499695,1.1229928731918335,1.3093492984771729,1.320024847984314,1.2256685495376587,0.9864211082458496,0.6346413493156433,0.6629910469055176,0.7543078660964966,0.7053649425506592,0.670569658279419,0.661281943321228,0.7230414152145386,0.648033082485199,0.6970227360725403,0.6201134324073792,0.4895281195640564,0.16315233707427979,0.0,0.5422956943511963,0.6524056196212769,0.8326470255851746,0.9775204658508301,0.8616940975189209,0.9619024991989136,0.8904750347137451,0.9408665895462036,0.9093247652053833,0.9104627370834351,0.9614823460578918,0.8624328970909119,0.8866764903068542,0.8685733675956726,0.8120959401130676,0.9071826338768005,1.3002400398254395,1.0158085823059082,1.167409062385559,1.024721384048462,1.1297647953033447,0.8280370831489563,0.9274774789810181,0.8970019817352295,0.9530636668205261,1.0323638916015625,1.0387417078018188,0.6667957305908203,0.6741423010826111,0.9631807804107666,0.8338464498519897,0.8580745458602905,0.9433438777923584,0.7083873748779297,0.5958162546157837,0.9229332804679871,0.9852415323257446,1.2716968059539795,1.1977959871292114,1.3454563617706299,0.9320108890533447,1.0378224849700928,0.9657841324806213,0.9942132830619812,1.0898181200027466,1.1362186670303345,1.3836495876312256,1.298760175704956,1.285534143447876,1.0737895965576172,1.059572458267212,1.2080674171447754,1.3174543380737305,1.326336145401001,1.3855940103530884,1.3531298637390137,1.2341206073760986,1.4033546447753906,1.2975082397460938,1.3193155527114868,1.3229962587356567,1.2539167404174805,1.2089112997055054,1.2602139711380005,1.2218477725982666,1.163778305053711,1.0036758184432983,1.0155081748962402,1.0188493728637695,1.1049973964691162,1.1814966201782227,1.169180154800415,1.0902084112167358,0.9596622586250305,0.9557740092277527,0.9431079030036926,1.078410029411316,1.022111415863037,0.9667924046516418,1.0131723880767822,0.9183586835861206,0.571314811706543
sink,0.942710280418396,1.0009430646896362,1.1512761116027832,1.2063068151474,1.2785542011260986,1.3283350467681885,1.221811294555664,1.2373186349868774,1.1696399450302124,1.0770177841186523,1.0001481771469116,1.0507315397262573,0.8233168125152588,1.027570128440857,1.3055764436721802,1.3393516540527344,1.2869027853012085,0.9082480669021606,0.8366188406944275,0.606905460357666,0.8649985790252686,0.9348570108413696,0.5357829332351685,0.766405463218689,0.6968156695365906,0.7497554421424866,0.767019510269165,0.7100170254707336,0.6176034212112427,0.5617944598197937,0.5422956943511963,0.0,0.1130441427230835,0.9654794335365295,1.1055445671081543,0.8032146692276001,0.7819726467132568,0.9708094596862793,1.0331803560256958,0.8616912364959717,0.8808290362358093,0.9223055839538574,0.9250783920288086,0.8874253034591675,0.9441450834274292,0.9048487544059753,1.0011136531829834,1.4055805206298828,1.0781140327453613,1.1120485067367554,0.9703592658042908,1.1284856796264648,0.8011694550514221,0.9680566787719727,0.8948296308517456,0.8702859878540039,1.059501051902771,0.9710058569908142,0.5823706984519958,0.8422597050666809,0.9831221103668213,0.7835060954093933,0.9483620524406433,1.1155858039855957,1.0321177244186401,0.5943602323532104,0.8568352460861206,0.8891621828079224,1.3551199436187744,1.1699113845825195,1.281357765197754,1.060420036315918,1.1594386100769043,1.0559539794921875,0.7448686361312866,1.0596874952316284,1.0926920175552368,1.4453184604644775,1.2942456007003784,1.254987359046936,1.073089838027954,1.0111355781555176,1.0365785360336304,1.1727888584136963,1.2113502025604248,1.3027369976043701,1.2756609916687012,1.2970350980758667,1.2864234447479248,1.24966299533844,1.4172654151916504,1.3733524084091187,1.3554155826568604,1.2110769748687744,1.3463224172592163,1.339900016784668,1.259562373161316,1.0902514457702637,0.6235204935073853,1.1863934993743896,1.2030836343765259,1.2331174612045288,1.309638261795044,1.2327289581298828,0.6789078712463379,0.6503817439079285,0.710628867149353,0.9208625555038452,1.0858144760131836,0.6673772931098938,0.8844247460365295,0.8944823741912842,0.7966184020042419
bathtub,0.9094173908233643,0.9633013010025024,1.121770977973938,1.1717721223831177,1.2803646326065063,1.3075413703918457,1.2577768564224243,1.1797435283660889,1.1591311693191528,1.0194871425628662,0.9247828125953674,0.9803345799446106,0.8060150146484375,1.031747817993164,1.2516618967056274,1.2538831233978271,1.2219247817993164,0.9625396132469177,0.8820220828056335,0.6099607944488525,0.8759438991546631,0.9393075704574585,0.5471963286399841,0.6979937553405762,0.5956723093986511,0.6460843086242676,0.7103273868560791,0.691002368927002,0.5681089162826538,0.610272228717804,0.6524056196212769,0.1130441427230835,0.0,0.9328541159629822,1.0615620613098145,0.8532354831695557,0.7348606586456299,0.9454655051231384,0.972238302230835,0.82855623960495,0.8298622369766235,0.87543123960495,0.8209350109100342,0.8287813663482666,0.875356912612915,0.8487750887870789,0.9836015105247498,1.3576970100402832,1.0929491519927979,1.1206566095352173,0.9659047722816467,1.179726481437683,0.7423874735832214,0.9440902471542358,0.9150158762931824,0.9545702934265137,0.9707462191581726,0.9454860687255859,0.6551820039749146,0.8494384288787842,0.9464646577835083,0.8176964521408081,0.944179892539978,1.158393383026123,1.0869439840316772,0.6317389607429504,0.9054439067840576,0.924046516418457,1.3215776681900024,1.1722791194915771,1.2928452491760254,1.1225661039352417,1.18190336227417,1.1117812395095825,0.8516032695770264,1.1731313467025757,1.173203468322754,1.3926236629486084,1.289158582687378,1.2700668573379517,1.101348638534546,0.9963701963424683,1.034209132194519,1.166013479232788,1.2343506813049316,1.3064336776733398,1.2417693138122559,1.2900511026382446,1.2551054954528809,1.261370301246643,1.3603436946868896,1.3730193376541138,1.3386958837509155,1.2486070394515991,1.3225810527801514,1.3151962757110596,1.2524335384368896,1.0909725427627563,0.6597661972045898,1.2083019018173218,1.2576485872268677,1.2482948303222656,1.30594801902771,1.2255738973617554,0.7294959425926208,0.7666997313499451,0.8990965485572815,0.9964987635612488,1.1287360191345215,0.7591511011123657,1.0184502601623535,0.9277117848396301,0.8641207218170166
stroller,0.8792325854301453,0.9832934737205505,1.122687816619873,1.0945934057235718,1.2659926414489746,1.260180950164795,1.237727165222168,1.3145029544830322,1.209183692932129,1.1293730735778809,1.0526198148727417,0.9291622042655945,1.038445234298706,1.0964362621307373,1.3195993900299072,1.2288215160369873,1.0822079181671143,1.0742855072021484,1.022225022315979,0.8013167977333069,0.6108162999153137,0.7051558494567871,0.7735163569450378,0.7083483338356018,0.7465149164199829,0.4633784294128418,0.8791011571884155,0.9422352313995361,0.8169379234313965,0.8190197348594666,0.8326470255851746,0.9654794335365295,0.9328541159629822,0.0,0.7863302826881409,0.9251728057861328,0.6695026159286499,0.9174255132675171,0.9287503957748413,0.936818540096283,0.9704226851463318,0.8688762784004211,0.7594976425170898,0.7853686809539795,0.9635751247406006,0.9142316579818726,0.982306718826294,1.1370131969451904,0.8679367303848267,0.9951052665710449,0.8646032214164734,1.0191833972930908,0.7976517677307129,0.9449310302734375,0.9817303419113159,1.0815277099609375,0.6230996251106262,0.5882726311683655,0.8023037910461426,0.7841109037399292,0.8204756379127502,0.9812557101249695,0.6041176319122314,0.6699962615966797,0.8405401110649109,0.6459366679191589,0.9196584224700928,0.9100539088249207,1.1608753204345703,1.1768879890441895,1.2027947902679443,1.031055212020874,1.0175756216049194,0.9525296688079834,0.8232061862945557,1.0716571807861328,1.1376100778579712,1.2991509437561035,1.2361599206924438,1.249932050704956,1.1328353881835938,0.911388635635376,1.0650326013565063,1.2737311124801636,1.0733215808868408,1.2015032768249512,1.3434463739395142,1.2814979553222656,1.3455979824066162,1.2760065793991089,1.2443151473999023,1.2699191570281982,1.2179436683654785,1.2344937324523926,1.3395041227340698,1.2425867319107056,1.0414189100265503,0.9267407059669495,1.091793417930603,1.1114989519119263,1.1581252813339233,1.273536205291748,1.3131628036499023,1.185145616531372,1.1931850910186768,1.0579009056091309,1.0699338912963867,0.9712537527084351,1.042436122894287,1.055394172668457,1.0551906824111938,0.8104591369628906,0.9421404600143433
car,0.9346013069152832,0.9330481886863708,0.9365885853767395,0.9307597279548645,1.0462702512741089,0.9872257709503174,0.968594491481781,0.9684984087944031,1.0059205293655396,0.9870929718017578,0.9951842427253723,0.9825480580329895,1.2119922637939453,1.1460826396942139,1.0487778186798096,1.0497809648513794,1.0934560298919678,1.0549311637878418,0.9571008086204529,0.9256992340087891,0.9451615810394287,1.0049543380737305,1.051412582397461,0.9677559733390808,1.005308985710144,0.9803475737571716,0.9243006706237793,0.987788200378418,1.0167790651321411,0.9992106556892395,0.9775204658508301,1.1055445671081543,1.0615620613098145,0.7863302826881409,0.0,0.9973604083061218,0.9888620972633362,0.7892934083938599,0.9857283234596252,1.1212050914764404,1.083160161972046,1.1358650922775269,1.0420525074005127,1.0474293231964111,1.0189770460128784,1.0274640321731567,1.0503917932510376,0.9295697212219238,0.9270324110984802,1.2032238245010376,1.1731605529785156,1.0919830799102783,1.0485306978225708,1.010414958000183,1.080838680267334,1.1414424180984497,0.8904545307159424,0.9439243674278259,1.011753797531128,1.0181294679641724,1.00191330909729,1.0797443389892578,0.9843376874923706,0.958461582660675,0.8107943534851074,0.9674328565597534,1.0389033555984497,1.0389763116836548,0.9039824604988098,0.9996181726455688,1.0426963567733765,1.0878580808639526,0.9970670938491821,0.9774036407470703,1.0825698375701904,0.9860343933105469,0.9721964597702026,0.9425994753837585,0.9499775767326355,0.9104690551757812,0.9581702947616577,0.9755649566650391,1.0636038780212402,1.0977504253387451,0.996432900428772,0.9611033797264099,1.014062762260437,1.0526721477508545,1.026603102684021,1.0380526781082153,0.9330855011940002,0.9759884476661682,0.9244520664215088,1.018019437789917,0.9847456812858582,1.017383098602295,0.8594693541526794,0.8790205121040344,1.164767861366272,0.989328920841217,1.10722815990448,1.0428065061569214,1.0499030351638794,1.0153377056121826,1.0658355951309204,1.102016806602478,1.1536883115768433,1.0522565841674805,1.0116735696792603,1.1888211965560913,1.102143406867981,1.0180004835128784,0.9849328994750977
hose,0.9262115955352783,1.0059505701065063,1.054306149482727,1.0002014636993408,1.0937970876693726,1.2231216430664062,1.1487232446670532,1.0977652072906494,1.0377366542816162,0.9899285435676575,0.8785068392753601,0.9546586275100708,0.8773212432861328,1.0291848182678223,1.23895263671875,1.2933852672576904,1.2303107976913452,0.9146074056625366,1.055316686630249,0.785752534866333,0.8857502937316895,0.8376237154006958,0.8358038663864136,0.8371748924255371,0.8416757583618164,0.8248121738433838,0.8327687978744507,0.9009800553321838,0.7805818319320679,0.8400051593780518,0.8616940975189209,0.8032146692276001,0.8532354831695557,0.9251728057861328,0.9973604083061218,0.0,0.7452371716499329,0.8442242741584778,0.7860890030860901,0.8234524130821228,0.8204123377799988,0.902058482170105,0.8984420895576477,0.9086654186248779,0.7682170867919922,0.8391912579536438,0.9180333614349365,1.2684516906738281,0.8999208807945251,1.0745415687561035,0.9516316056251526,0.8884581327438354,0.8240723609924316,0.9779477119445801,0.9608267545700073,1.0335876941680908,1.030013918876648,0.8924879431724548,0.9484981894493103,0.9043325185775757,0.9774704575538635,0.942278265953064,0.9268562197685242,0.912196159362793,0.9477970004081726,0.571952223777771,0.8507612943649292,0.9070624113082886,1.2250791788101196,1.0538008213043213,1.0365939140319824,0.8687289953231812,1.018348217010498,1.0486063957214355,0.6590836644172668,1.0603898763656616,1.1146132946014404,1.1120108366012573,0.9591099619865417,0.9861457347869873,0.9637945890426636,0.8227533102035522,0.8520471453666687,1.1683683395385742,1.0800209045410156,1.2066731452941895,1.2982769012451172,1.0827138423919678,1.3126466274261475,1.2016950845718384,1.267334222793579,1.2221803665161133,1.2430503368377686,1.166741132736206,1.1566377878189087,0.9785434603691101,1.1075069904327393,0.9424116611480713,1.0816781520843506,1.2126038074493408,1.1957037448883057,1.3020727634429932,1.3130712509155273,1.1730600595474243,1.1229008436203003,1.105884313583374,0.8760544061660767,1.0246636867523193,1.1775166988372803,0.8896724581718445,1.0961742401123047,1.0604768991470337,0.911456823348999
slide,0.9049073457717896,1.0309919118881226,1.0340098142623901,1.055922508239746,1.3132998943328857,1.359679937362671,1.3099522590637207,1.2355611324310303,1.18964421749115,1.169042706489563,0.9826058745384216,0.987708568572998,0.8854073286056519,1.0644330978393555,1.2890597581863403,1.2764229774475098,1.1722891330718994,1.1699421405792236,1.1159294843673706,0.645282506942749,0.7599853873252869,0.821546733379364,0.6749493479728699,0.7267395853996277,0.7177891135215759,0.6265838146209717,0.7894299626350403,1.0150425434112549,0.8311740159988403,0.8822155594825745,0.9619024991989136,0.7819726467132568,0.7348606586456299,0.6695026159286499,0.9888620972633362,0.7452371716499329,0.0,0.8272097110748291,0.8677456378936768,0.8609307408332825,0.8972220420837402,0.8288227319717407,0.7492860555648804,0.7164345383644104,0.8500492572784424,0.9231064915657043,0.9916761517524719,1.2318072319030762,0.9040138125419617,0.8731730580329895,0.8249493837356567,0.8976477980613708,0.7218351364135742,0.919992208480835,0.9588069319725037,1.020957112312317,0.882152259349823,0.4684444069862366,0.6941518187522888,0.85137939453125,0.7410550713539124,0.8571268320083618,0.830245852470398,0.9860723614692688,1.0728511810302734,0.6900488138198853,0.8691313862800598,0.9104776978492737,1.18922758102417,1.241127610206604,1.283154010772705,1.0047008991241455,1.151560664176941,1.0610157251358032,0.706514835357666,1.2484251260757446,1.2894811630249023,1.1532633304595947,1.242992639541626,1.2312939167022705,1.1257760524749756,0.9292428493499756,0.9839604496955872,1.1235312223434448,0.9825639724731445,1.204091191291809,1.3726861476898193,1.044924259185791,1.3052817583084106,1.192915678024292,1.2795878648757935,1.2965641021728516,1.2708144187927246,1.175188422203064,1.2007253170013428,1.1418143510818481,1.194839596748352,1.005104899406433,1.00962233543396,1.15326726436615,1.225937843322754,1.3378510475158691,1.328649878501892,1.237798810005188,1.0331530570983887,1.0461645126342773,0.941577136516571,0.9745945930480957,1.1312414407730103,0.9363019466400146,1.0455622673034668,0.9181740283966064,0.9629376530647278
tree,0.9298379421234131,0.9375605583190918,1.044224500656128,1.0228549242019653,1.1575863361358643,1.2145769596099854,1.126123309135437,1.1665899753570557,1.1504989862442017,1.0104179382324219,0.8780016899108887,0.8925045728683472,0.9515824317932129,1.065984845161438,1.1720298528671265,1.2052620649337769,1.2221897840499878,0.8323183655738831,1.0090922117233276,0.8516189455986023,0.7774632573127747,0.7286621928215027,0.7549914717674255,0.8542017340660095,0.8448837995529175,0.830511212348938,0.4094277620315552,0.7893913984298706,0.7442044019699097,0.797399640083313,0.8904750347137451,0.9708094596862793,0.9454655051231384,0.9174255132675171,0.7892934083938599,0.8442242741584778,0.8272097110748291,0.0,0.8353803157806396,0.9328116178512573,0.9223951697349548,1.009536623954773,0.9191517233848572,0.9341022968292236,0.945233941078186,0.9878975749015808,1.0651144981384277,1.2679405212402344,1.135047435760498,1.1673872470855713,1.066324234008789,1.1137028932571411,0.9002416133880615,1.0138609409332275,1.010994791984558,1.0703017711639404,0.9999995827674866,1.006105661392212,0.9611131548881531,0.9363510012626648,0.9124293327331543,0.9388862252235413,1.0556412935256958,1.0689979791641235,0.9431077837944031,0.8329681754112244,0.9484219551086426,1.0149530172348022,1.1516108512878418,1.073567509651184,1.1334117650985718,1.1309125423431396,1.1333204507827759,0.9480746388435364,1.0069999694824219,1.1044588088989258,1.1433814764022827,1.1672265529632568,1.0651360750198364,1.0451960563659668,0.9959983825683594,0.9568467140197754,1.0673842430114746,1.1421890258789062,1.0843000411987305,1.1189724206924438,1.2136492729187012,1.1823176145553589,1.2092905044555664,1.099017858505249,1.1160342693328857,1.1165651082992554,1.142301082611084,1.0741581916809082,1.1228841543197632,1.0508811473846436,0.7713025808334351,0.6229248642921448,1.059131145477295,1.0806299448013306,1.0790787935256958,1.125795841217041,1.164975643157959,1.0923395156860352,1.0083177089691162,1.0808714628219604,1.0813051462173462,1.0724900960922241,1.0483858585357666,0.9193164110183716,1.0943186283111572,1.1026049852371216,0.96512770652771
jacket,0.948157012462616,1.0124964714050293,1.1152650117874146,1.2215880155563354,0.9734455347061157,1.0964781045913696,1.1159389019012451,1.0649760961532593,1.0415189266204834,0.9411789178848267,0.7368097305297852,0.9258249402046204,0.9042776823043823,1.0764883756637573,1.127532720565796,1.136493444442749,1.0773251056671143,1.0856056213378906,1.0307071208953857,0.8715254068374634,0.8663631677627563,0.9210412502288818,0.9253197908401489,0.8295257687568665,0.6995289921760559,0.8397137522697449,0.8380130529403687,0.9403005242347717,0.7398676872253418,0.892504096031189,0.9408665895462036,1.0331803560256958,0.972238302230835,0.9287503957748413,0.9857283234596252,0.7860890030860901,0.8677456378936768,0.8353803157806396,0.0,0.5087261199951172,0.4540868401527405,0.48719561100006104,0.5286534428596497,0.6943461298942566,0.3827623128890991,0.5264474153518677,0.5816003084182739,1.0271292924880981,0.8289623260498047,1.0611090660095215,0.8508363962173462,0.7701312303543091,0.5474780201911926,0.7251197099685669,0.6792637705802917,0.7980330586433411,1.0583405494689941,1.1106504201889038,1.079135537147522,1.013996958732605,1.0119794607162476,1.000698447227478,0.9228709936141968,0.7220070362091064,0.9647823572158813,0.9574691653251648,1.0404399633407593,1.117477297782898,0.8193578124046326,1.0383111238479614,1.0126128196716309,0.6481541991233826,1.0628787279129028,1.1212475299835205,1.0357953310012817,1.1974117755889893,1.2171697616577148,1.1367545127868652,1.10783052444458,1.102313756942749,1.080627679824829,0.9824925065040588,1.1573654413223267,1.2309188842773438,1.1623963117599487,1.2330029010772705,1.1533138751983643,1.1914706230163574,1.2709949016571045,1.2672061920166016,1.1845054626464844,1.2466329336166382,1.221585750579834,1.2489639520645142,1.21479070186615,1.1640397310256958,1.0814512968063354,1.0330969095230103,1.2557331323623657,1.246342420578003,1.244942545890808,1.3199986219406128,1.286996841430664,1.1486217975616455,1.196139931678772,1.2702440023422241,1.1288163661956787,1.1288738250732422,1.150591492652893,1.062105417251587,1.1979846954345703,1.1074166297912598,0.8902109861373901
sweater,0.8210241794586182,0.9252157211303711,1.1224116086959839,1.103336215019226,1.0322375297546387,1.18247652053833,1.203580617904663,1.112494707107544,1.0623482465744019,0.7894159555435181,0.684309184551239,0.8334230184555054,0.5907090902328491,0.7871614694595337,1.0806002616882324,1.114861249923706,1.0108271837234497,1.2044401168823242,1.1633836030960083,0.746609628200531,0.9344150424003601,1.0458427667617798,0.7420538663864136,0.7272592782974243,0.6633538007736206,0.8049748539924622,0.8435416221618652,0.9733687043190002,0.7258669137954712,0.895716667175293,0.9093247652053833,0.8616912364959717,0.82855623960495,0.936818540096283,1.1212050914764404,0.8234524130821228,0.8609307408332825,0.9328116178512573,0.5087261199951172,0.0,0.2551884055137634,0.45498257875442505,0.43755894899368286,0.630480945110321,0.39635688066482544,0.4163779616355896,0.5268878936767578,1.1983692646026611,0.8366514444351196,0.8262062072753906,0.5975852012634277,0.7738524675369263,0.5925337076187134,0.8837786912918091,0.9136686325073242,1.023640751838684,0.9067007303237915,0.9544010162353516,0.9091557860374451,0.9958537220954895,0.9163832664489746,0.8814085721969604,1.0198699235916138,0.9938421845436096,1.0700148344039917,0.833299994468689,0.9841870665550232,1.0242921113967896,1.0803133249282837,1.062471866607666,1.1564521789550781,0.7129982709884644,1.1130645275115967,1.2107281684875488,0.925597608089447,1.318711519241333,1.306464672088623,1.3296597003936768,1.2539138793945312,1.3044227361679077,1.1535698175430298,1.118957281112671,1.2265293598175049,1.2680070400238037,1.195372223854065,1.3023313283920288,1.220504641532898,1.2787292003631592,1.2567847967147827,1.2474474906921387,1.2163808345794678,1.253972053527832,1.2630552053451538,1.1795954704284668,1.2126339673995972,1.1787426471710205,1.2344129085540771,1.1693722009658813,1.0427391529083252,1.2406338453292847,1.1515274047851562,1.3486014604568481,1.2369459867477417,1.0857329368591309,1.148897647857666,1.1794812679290771,1.036720871925354,1.1497048139572144,1.3157305717468262,0.8512909412384033,1.1554968357086182,1.1768962144851685,1.0363211631774902
shirt,0.8780016899108887,0.9503609538078308,1.1832611560821533,1.1729354858398438,0.9359661936759949,1.1079812049865723,1.1608977317810059,1.0333168506622314,0.9548084139823914,0.7433407306671143,0.6064491271972656,0.693590521812439,0.5296871066093445,0.8438241481781006,1.0319206714630127,1.0430930852890015,0.9887052774429321,1.2042758464813232,1.1440073251724243,0.8224807977676392,0.9521691203117371,1.0215704441070557,0.7658858299255371,0.748425304889679,0.6668103933334351,0.8512909412384033,0.8062072396278381,0.9286251068115234,0.7044181227684021,0.8733313679695129,0.9104627370834351,0.8808290362358093,0.8298622369766235,0.9704226851463318,1.083160161972046,0.8204123377799988,0.8972220420837402,0.9223951697349548,0.4540868401527405,0.2551884055137634,0.0,0.34422945976257324,0.35115277767181396,0.44887179136276245,0.3215446472167969,0.29457521438598633,0.33389514684677124,1.2555079460144043,0.9236202239990234,0.9106557965278625,0.8328917026519775,0.9856430292129517,0.6543242931365967,0.8556298017501831,0.9268051981925964,1.0215052366256714,0.9844660758972168,1.0972648859024048,1.0001081228256226,1.0280444622039795,0.9848656058311462,0.915157675743103,1.1179394721984863,1.0004669427871704,1.0636656284332275,0.883060872554779,1.051148533821106,1.0708262920379639,1.1130462884902954,0.9601761698722839,1.0711182355880737,0.6810093522071838,1.0747747421264648,1.2096422910690308,1.044174075126648,1.3611806631088257,1.3580918312072754,1.3461036682128906,1.2960693836212158,1.3458459377288818,1.2194044589996338,1.0895006656646729,1.2788017988204956,1.2109167575836182,1.1794934272766113,1.274601697921753,1.1223444938659668,1.2848727703094482,1.231042742729187,1.2304999828338623,1.2107805013656616,1.2479912042617798,1.2602918148040771,1.1749818325042725,1.2215535640716553,1.2117223739624023,1.2488694190979004,1.199759840965271,1.0602140426635742,1.2307202816009521,1.1853394508361816,1.3743586540222168,1.2561392784118652,1.119827389717102,1.1277210712432861,1.2260264158248901,1.0540770292282104,1.1476476192474365,1.2822542190551758,0.935748279094696,1.2073382139205933,1.2516947984695435,1.0404155254364014
bib,0.9114155769348145,0.9910534024238586,1.1076350212097168,1.165606141090393,1.012773036956787,1.1796269416809082,1.2481777667999268,1.097267985343933,1.042912483215332,0.91463303565979,0.7502340078353882,0.8950766921043396,0.663286030292511,0.8872424364089966,1.186827301979065,1.1736806631088257,1.0269312858581543,1.2646090984344482,1.1641085147857666,0.9377447366714478,1.089288592338562,1.161871075630188,0.8619487285614014,0.7969951629638672,0.6280525326728821,0.8070265650749207,0.9407723546028137,1.0915054082870483,0.8595389127731323,1.0091941356658936,0.9614823460578918,0.9223055839538574,0.87543123960495,0.8688762784004211,1.1358650922775269,0.902058482170105,0.8288227319717407,1.009536623954773,0.48719561100006104,0.45498257875442505,0.34422945976257324,0.0,0.32120978832244873,0.48760294914245605,0.546552836894989,0.5287760496139526,0.5058693885803223,1.2016099691390991,0.8102395534515381,0.8386770486831665,0.55563884973526,0.7476393580436707,0.45911484956741333,0.6612635850906372,0.6437894105911255,0.6952489614486694,0.8247817754745483,0.9592336416244507,0.8589323163032532,0.9180420637130737,0.7967328429222107,0.7437543869018555,0.9510718584060669,0.840718150138855,1.0726186037063599,1.0130761861801147,1.0107901096343994,1.088761568069458,1.062904953956604,1.0459275245666504,1.126969575881958,0.6483454704284668,1.0855660438537598,1.191057801246643,1.0205552577972412,1.3641254901885986,1.3751405477523804,1.4041773080825806,1.4094018936157227,1.4742236137390137,1.2755136489868164,1.1867138147354126,1.3017690181732178,1.104048252105713,1.2303125858306885,1.3226815462112427,1.2179750204086304,1.2522003650665283,1.2867045402526855,1.1909438371658325,1.2054879665374756,1.3059489727020264,1.2666549682617188,1.1278035640716553,1.1731696128845215,1.1462256908416748,1.1844162940979004,1.1898994445800781,0.9040758013725281,1.0421916246414185,1.1093283891677856,1.2883291244506836,1.1221206188201904,0.998538076877594,1.023713231086731,1.1294254064559937,1.0091447830200195,1.1078269481658936,1.233627438545227,0.8843047618865967,1.202729344367981,1.1452919244766235,1.1372538805007935
