,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
frog,,,,,,,,,0.9566983580589294,1.0972050428390503,,0.9012851715087891,0.0,,,,,,,0.9243367910385132,0.9289261698722839,1.0058776140213013,0.8502538204193115,,0.9370676875114441,1.0523123741149902,1.1001425981521606,1.0947436094284058,1.0427480936050415,0.9994547963142395,0.949819803237915,1.0244419574737549,1.159358024597168,1.155548334121704,1.0684479475021362,1.210906744003296,1.160478115081787,1.1042836904525757,1.1180106401443481,1.1768442392349243,1.2342760562896729,1.1080288887023926,1.1248161792755127,1.099684238433838,1.070559024810791,1.1310778856277466,1.2112168073654175,1.1237711906433105,1.1941710710525513,1.1256338357925415,,,,1.0390340089797974,,,,,,,,,,,,,,1.0758006572723389,1.0368363857269287,1.089106559753418,1.111501932144165,1.2147421836853027,,1.1791239976882935,1.1732630729675293,,1.054468035697937,1.0447592735290527,1.1348732709884644,,0.9468340873718262,1.230419397354126,1.1152544021606445,1.0789180994033813,1.0479421615600586,,0.8237775564193726,1.1490721702575684,1.080708622932434,0.9022274017333984,1.004963755607605,1.1462821960449219,1.0901201963424683,,,1.1771976947784424,,,,0.9685081243515015,0.8554809093475342,1.0135539770126343,0.9666282534599304,1.0724390745162964,,1.0941026210784912,0.9611085653305054,0.9992050528526306,0.8800593614578247,0.9111340641975403,0.9750919938087463,0.9669683575630188,1.0689258575439453,,1.1714649200439453,0.8936864137649536,0.8918555378913879,0.9475907683372498,,,,0.9249553680419922,0.8985236883163452,0.7732107043266296,0.7958376407623291,0.6677247881889343,0.6973639726638794,,0.7692389488220215,0.8205549716949463,,0.9728424549102783,0.8534018993377686,0.8489382266998291,,,,,,,,,,,0.7358521223068237,0.8443892002105713,0.7562990188598633,0.6843696236610413,0.9840679168701172,,1.0744518041610718,,0.862785279750824,,0.9703961610794067,0.9774793386459351,1.0364298820495605,1.0363612174987793,0.9851145148277283,1.1006289720535278,1.196146011352539,,
alligator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rooster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ear,,,,,,,,,1.0370521545410156,1.097346544265747,,1.0025795698165894,0.9243367910385132,,,,,,,0.0,0.3086428642272949,0.5876900553703308,0.365695595741272,,0.7875813841819763,0.8109689950942993,0.7794224619865417,1.0470819473266602,0.7622925043106079,0.4973207712173462,0.5028009414672852,0.7065420150756836,0.9507701396942139,1.0827313661575317,1.0908992290496826,1.2398865222930908,1.2151098251342773,1.1669480800628662,1.2850837707519531,1.210802674293518,1.3040540218353271,1.1986768245697021,1.1063892841339111,1.0306843519210815,1.2138668298721313,1.2319374084472656,1.2698876857757568,1.2412222623825073,1.1201286315917969,1.0651458501815796,,,,1.1345127820968628,,,,,,,,,,,,,,1.0684412717819214,0.7843550443649292,0.9953756332397461,1.0700595378875732,1.0786570310592651,,0.9732502698898315,0.9913774132728577,,0.9619214534759521,0.9518784880638123,1.074431300163269,,0.7077295780181885,1.2089215517044067,1.1634036302566528,1.0076146125793457,1.1141234636306763,,1.1772739887237549,1.2795512676239014,1.245055079460144,1.1376030445098877,1.0323253870010376,1.211606502532959,1.2643471956253052,,,1.1186959743499756,,,,0.8814146518707275,0.488261878490448,0.9875500202178955,0.820715606212616,0.9299847483634949,,1.0293850898742676,0.7524508833885193,0.8279863595962524,0.6055317521095276,0.8694639205932617,0.7382174730300903,0.8009734749794006,1.1607608795166016,,0.9565251469612122,0.7879065275192261,0.8181366920471191,0.9932868480682373,,,,0.3958858251571655,0.8516734838485718,0.6747413873672485,0.7031217813491821,0.6878324747085571,0.8355696201324463,,0.8709927797317505,0.8112993240356445,,0.9368653297424316,1.0827983617782593,0.8473591208457947,,,,,,,,,,,0.824718713760376,0.8242080211639404,0.6954243779182434,0.9699202179908752,1.011533260345459,,1.2504026889801025,,0.9211302399635315,,1.072987675666809,1.119415521621704,0.8861018419265747,0.9517657160758972,0.9328574538230896,1.197553277015686,1.2559869289398193,,
nose,,,,,,,,,0.9758754968643188,1.0417451858520508,,0.9730397462844849,0.9289261698722839,,,,,,,0.3086428642272949,0.0,0.33063018321990967,0.34249258041381836,,0.5548723936080933,0.6957724094390869,0.8535540103912354,1.008812665939331,0.734299898147583,0.480823278427124,0.5075898170471191,0.7428427934646606,0.991883397102356,1.0462446212768555,0.9736420512199402,1.1895147562026978,1.176894187927246,1.1506175994873047,1.2235119342803955,1.134105920791626,1.227581262588501,1.2042818069458008,1.0603092908859253,1.0559730529785156,1.1374670267105103,1.2405683994293213,1.1899144649505615,1.14955735206604,1.0852339267730713,1.0617483854293823,,,,1.1219263076782227,,,,,,,,,,,,,,1.0795159339904785,0.9012920260429382,0.9564126133918762,1.0247046947479248,1.0237455368041992,,1.0293240547180176,0.9693464636802673,,0.9650837182998657,0.9681148529052734,1.0370758771896362,,0.66201251745224,1.1669710874557495,1.0583148002624512,1.0856950283050537,1.0743991136550903,,1.1672983169555664,1.282342553138733,1.1944708824157715,1.1088827848434448,0.9732586741447449,1.2210928201675415,1.2375370264053345,,,1.101727843284607,,,,0.8076277375221252,0.286165714263916,0.9395807981491089,0.7997424602508545,0.9862669706344604,,1.0521275997161865,0.8166959881782532,0.8523197174072266,0.7173696756362915,0.9130018353462219,0.8131197690963745,0.8785958886146545,1.0532124042510986,,1.0594011545181274,0.8074270486831665,0.8642359972000122,0.9563812017440796,,,,0.35177111625671387,0.8453425168991089,0.7013828754425049,0.6342678070068359,0.7018462419509888,0.918737530708313,,0.9253121614456177,0.9310652017593384,,0.8580183982849121,1.1018015146255493,0.8351263403892517,,,,,,,,,,,0.8123529553413391,0.7799780368804932,0.6914865374565125,1.0039799213409424,1.0001546144485474,,1.2558238506317139,,0.9742281436920166,,1.125164270401001,1.2144460678100586,0.7382653951644897,0.7550615072250366,0.9651270508766174,1.2406349182128906,1.236234426498413,,
eye,,,,,,,,,1.000990390777588,0.9929189682006836,,0.9331793785095215,1.0058776140213013,,,,,,,0.5876900553703308,0.33063018321990967,0.0,0.6426073908805847,,0.5853157043457031,0.6359546184539795,0.9276994466781616,0.9233030676841736,0.7159970998764038,0.6578665375709534,0.6480042338371277,0.8371456265449524,0.8490602970123291,1.0378659963607788,1.035294771194458,1.0901967287063599,1.1425318717956543,1.076309323310852,1.1112021207809448,1.046880841255188,1.0768451690673828,1.0377895832061768,0.9747382998466492,1.0444130897521973,1.0259709358215332,1.162773609161377,1.1175483465194702,1.033050298690796,1.02666437625885,0.9765803813934326,,,,0.9981789588928223,,,,,,,,,,,,,,1.0086578130722046,0.7750864028930664,0.8976377844810486,0.9810908436775208,0.914745569229126,,0.8984372615814209,0.9372606873512268,,0.9049296379089355,0.910075843334198,1.047163963317871,,0.795766294002533,0.9889670014381409,1.0508977174758911,1.111614465713501,1.105486273765564,,1.0811423063278198,1.1331696510314941,1.0811752080917358,1.0432924032211304,1.0701531171798706,1.1314117908477783,1.1060967445373535,,,1.0132954120635986,,,,0.8396556377410889,0.4204012155532837,1.0548861026763916,0.9720731973648071,1.003342628479004,,0.9588045477867126,0.9980767369270325,0.9548918008804321,0.9540072083473206,1.0365122556686401,0.9762247204780579,1.0257703065872192,1.039624810218811,,1.0049601793289185,1.0121475458145142,1.0488923788070679,1.0448102951049805,,,,0.6935324668884277,0.9927607774734497,0.9914889335632324,0.9065608382225037,0.9451867938041687,1.071452260017395,,0.9865350723266602,1.0013891458511353,,0.8904508948326111,1.131522297859192,0.8772162199020386,,,,,,,,,,,1.0075139999389648,0.8919863700866699,0.9733065962791443,1.0119588375091553,1.0228155851364136,,1.1951841115951538,,1.0695761442184448,,1.1140025854110718,1.2032557725906372,0.6327535510063171,0.6817552447319031,1.0655670166015625,1.1543056964874268,1.1590851545333862,,
tooth,,,,,,,,,0.795425295829773,1.064474105834961,,0.9000135064125061,0.8502538204193115,,,,,,,0.365695595741272,0.34249258041381836,0.6426073908805847,0.0,,0.7706776261329651,0.8008899688720703,0.6627402901649475,1.0433061122894287,0.8159328699111938,0.6501537561416626,0.5862822532653809,0.7377728223800659,1.0076091289520264,1.1812208890914917,1.0001299381256104,1.1328508853912354,1.1499937772750854,1.2163008451461792,1.11979341506958,1.121370553970337,1.2191681861877441,1.1471928358078003,1.2205954790115356,1.162686824798584,1.2051022052764893,1.1998504400253296,1.1097280979156494,1.147164225578308,1.0561708211898804,1.0968132019042969,,,,1.1122643947601318,,,,,,,,,,,,,,1.0478101968765259,0.8467077016830444,0.9235299229621887,1.0760692358016968,1.0245468616485596,,0.8986501693725586,0.8967447280883789,,0.9617477655410767,0.9331305027008057,1.1159818172454834,,0.6267739534378052,1.2255586385726929,1.0456035137176514,1.1655995845794678,1.1284180879592896,,1.165279507637024,1.2511461973190308,1.1834754943847656,1.1202116012573242,1.0749485492706299,1.2487304210662842,1.2256628274917603,,,1.0544346570968628,,,,0.8810071349143982,0.4999440908432007,1.072092056274414,0.725285530090332,1.0203696489334106,,1.010636806488037,0.7919341325759888,0.8436852693557739,0.6621570587158203,0.9576418995857239,0.8616793155670166,0.8638439178466797,1.0855364799499512,,1.050280213356018,0.694728672504425,0.9244776964187622,1.009408712387085,,,,0.3480536937713623,0.8513982892036438,0.6776751279830933,0.680422306060791,0.6288144588470459,0.86788010597229,,0.7586115598678589,0.8181889057159424,,1.01619291305542,1.0842384099960327,0.7192715406417847,,,,,,,,,,,0.7587981820106506,0.6862684488296509,0.6302896738052368,0.9893761873245239,0.92376309633255,,1.3114650249481201,,0.8539048433303833,,1.1164699792861938,1.232848882675171,0.9119552969932556,1.0155720710754395,0.9771523475646973,1.276350736618042,1.2545362710952759,,
mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face,,,,,,,,,0.9955019950866699,0.9113291501998901,,0.9647710919380188,0.9370676875114441,,,,,,,0.7875813841819763,0.5548723936080933,0.5853157043457031,0.7706776261329651,,0.0,0.4819962978363037,0.8696505427360535,0.9212311506271362,0.7784603238105774,0.9271975755691528,0.8711915612220764,1.0145299434661865,1.0433628559112549,1.1278767585754395,1.0430006980895996,1.0129421949386597,1.1058317422866821,1.0830879211425781,1.0045830011367798,0.905069887638092,0.9605633616447449,1.0251027345657349,0.9584752917289734,1.0810589790344238,1.0571274757385254,0.9917716383934021,0.9583384990692139,1.0209168195724487,0.9143720865249634,0.925105094909668,,,,1.0140687227249146,,,,,,,,,,,,,,0.9837510585784912,0.8804150819778442,0.760123610496521,0.8506172895431519,0.8682796955108643,,0.8930701613426208,0.8064990043640137,,1.0337198972702026,1.0099939107894897,0.949333667755127,,0.7748196721076965,0.9583386182785034,1.0042017698287964,1.1064188480377197,1.1640712022781372,,0.9638102054595947,1.1764781475067139,1.063839316368103,0.9767827391624451,1.1312354803085327,1.1148813962936401,1.095497488975525,,,0.9553673267364502,,,,0.6385550498962402,0.5292191505432129,1.082355260848999,1.0501335859298706,1.0945162773132324,,1.032167911529541,1.1630712747573853,1.1532875299453735,1.0622408390045166,1.1347393989562988,1.1566355228424072,1.1360080242156982,1.1001105308532715,,1.1412851810455322,1.0985971689224243,1.0776475667953491,0.972655177116394,,,,0.7209725975990295,0.9019988775253296,0.922663152217865,0.9166709184646606,0.9241060614585876,1.0282713174819946,,0.9700106382369995,0.9994288086891174,,0.9909413456916809,1.070695161819458,0.9972854256629944,,,,,,,,,,,0.955493152141571,0.9424583911895752,0.9323717355728149,0.8753988742828369,1.072105884552002,,1.1221113204956055,,1.1497341394424438,,1.1154974699020386,1.1578288078308105,0.8320389986038208,0.9836153388023376,1.0430021286010742,1.117785096168518,1.0861918926239014,,
hair,,,,,,,,,0.8793589472770691,0.8703542947769165,,1.0007020235061646,1.0523123741149902,,,,,,,0.8109689950942993,0.6957724094390869,0.6359546184539795,0.8008899688720703,,0.4819962978363037,0.0,0.890416145324707,0.8213211297988892,0.7572939395904541,0.9268198609352112,0.8616426587104797,0.9749332666397095,0.8329353928565979,1.060012698173523,1.0416204929351807,0.9585118293762207,1.028926134109497,0.9996761679649353,0.9388835430145264,0.830877423286438,0.8550575375556946,0.9591598510742188,0.9300726652145386,1.0060279369354248,0.9072351455688477,0.949405312538147,0.9253875613212585,0.9841232895851135,0.8053385019302368,0.7687380909919739,,,,0.9634078145027161,,,,,,,,,,,,,,0.8436596989631653,0.7807719111442566,0.6463152170181274,0.8152019381523132,0.7771596312522888,,0.709839940071106,0.7128995060920715,,1.0105178356170654,1.001031517982483,1.0183004140853882,,0.8844238519668579,0.8329935669898987,0.9699680805206299,1.1033244132995605,1.1869984865188599,,1.0388221740722656,1.2138725519180298,1.0684491395950317,0.9884448647499084,1.1665157079696655,1.1267189979553223,1.0581281185150146,,,0.8719518780708313,,,,0.6852473020553589,0.7115955352783203,1.1220424175262451,1.113770842552185,1.0503714084625244,,0.9537703394889832,1.1716978549957275,1.1811846494674683,1.1706655025482178,1.2249459028244019,1.185224175453186,1.2037067413330078,1.0139071941375732,,1.054460048675537,1.1091793775558472,1.141923189163208,0.9875358939170837,,,,0.8221687078475952,1.0620331764221191,1.1140005588531494,0.9866438508033752,1.110921025276184,1.1730570793151855,,1.0347929000854492,1.1005346775054932,,1.049886703491211,0.9725760817527771,1.0150346755981445,,,,,,,,,,,1.1406368017196655,1.0234535932540894,1.1144524812698364,1.1449278593063354,1.16860032081604,,1.2384223937988281,,1.1565842628479004,,1.1089959144592285,1.2020481824874878,0.9081542491912842,1.064927577972412,1.1523646116256714,1.2256479263305664,1.1229650974273682,,
