,dog,cat,fish,frog,bird,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,stroller,car,hose,slide,tree,scarf,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,nail,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,cracker,soup,pizza,muffin,cookie,bread,hamburger,plate,bowl,tape,soap,milk,bottle,jar,glass,cup,bucket,can
chair,1.0086673498153687,1.0519589185714722,1.136905312538147,1.1896079778671265,1.0663635730743408,1.208078384399414,1.2770599126815796,1.272664189338684,1.2320330142974854,1.1553454399108887,1.1022803783416748,1.0491535663604736,1.031473159790039,1.0007641315460205,1.0856711864471436,1.249979853630066,1.1692417860031128,0.9456364512443542,1.0479273796081543,0.8043670058250427,0.8039381504058838,0.29198646545410156,0.0,0.3225804567337036,0.4001666307449341,0.6003328561782837,0.6661161780357361,0.5283864736557007,0.6967884302139282,0.6887218356132507,0.6259439587593079,0.7135120630264282,0.7978675365447998,0.9470021724700928,0.8460690379142761,0.4148143529891968,0.8952977657318115,0.840971827507019,0.6467595100402832,0.8301519155502319,0.9355965256690979,0.8461734056472778,0.9426548480987549,0.9403651356697083,0.9676229953765869,0.8510361909866333,0.8153703212738037,0.9349276423454285,0.9171467423439026,0.8510087728500366,0.9964675903320312,0.9021990299224854,1.033155918121338,1.0749554634094238,1.0627995729446411,0.8100640177726746,0.7168920636177063,0.8548638820648193,0.9245603084564209,0.9149922132492065,0.8416907787322998,0.8488127589225769,0.6888691782951355,0.8410886526107788,0.9803928732872009,0.6698718070983887,0.6588117480278015,0.8766462206840515,0.553921639919281,0.9864135384559631,0.819854199886322,0.8914975523948669,1.1190853118896484,1.040956735610962,1.059462308883667,0.9938397407531738,1.0714290142059326,0.8537100553512573,1.0247514247894287,1.0859380960464478,1.2348206043243408,1.1360656023025513,1.137284278869629,0.9555279016494751,0.8023127317428589,1.1604398488998413,1.2993879318237305,1.1882548332214355,1.1774356365203857,1.3548461198806763,1.2536332607269287,1.3120038509368896,1.295661449432373,1.1787636280059814,1.2651066780090332,1.2262483835220337,1.1663240194320679,1.229755163192749,1.2405186891555786,1.1041250228881836,0.8687433004379272,1.0860412120819092,1.1126726865768433,1.0858070850372314,1.1876674890518188,1.103996992111206,1.1636499166488647,1.1814205646514893,1.0689880847930908,1.0226585865020752,1.0790458917617798,1.1345288753509521,0.9509762525558472,1.0466495752334595,0.9511373043060303,1.0940238237380981,0.9747083187103271,0.7721701860427856,0.8454569578170776
ladder,1.063419222831726,1.092100977897644,1.1056057214736938,1.051401972770691,1.0900906324386597,1.1817286014556885,1.2231907844543457,1.234568476676941,1.168729543685913,1.1071323156356812,1.0826166868209839,1.027505874633789,1.0065577030181885,0.9976572394371033,1.0906572341918945,1.2430747747421265,1.1930203437805176,1.0627880096435547,1.0243074893951416,0.8401678800582886,0.8379255533218384,0.4238991141319275,0.3225804567337036,0.0,0.5527083277702332,0.6670195460319519,0.6592375040054321,0.261374294757843,0.7300314903259277,0.6922504901885986,0.5326405167579651,0.7473432421684265,0.8528669476509094,1.0178186893463135,0.8131308555603027,0.5396767854690552,0.9826887249946594,0.8214221000671387,0.6394011378288269,0.8552789688110352,0.8867611885070801,0.8781082630157471,0.9146246910095215,0.9694046378135681,0.952494740486145,0.8260385990142822,0.7918040752410889,0.9510154724121094,0.9364880919456482,0.8838341236114502,1.1129224300384521,0.975925862789154,0.9778268337249756,1.110686182975769,1.1450586318969727,0.8003126382827759,0.7579237818717957,0.9489129185676575,1.0607596635818481,0.9063875079154968,0.7799748778343201,0.7910540103912354,0.7382717132568359,0.7663758397102356,0.9839150905609131,0.5986891984939575,0.7892122268676758,1.0176563262939453,0.7030032873153687,0.9372863173484802,0.8509751558303833,1.0632661581039429,1.078798532485962,0.9416118860244751,1.002111792564392,1.123307704925537,1.0958278179168701,0.9034147262573242,1.0578147172927856,1.1418495178222656,1.0971662998199463,1.0601215362548828,1.0828977823257446,1.0054657459259033,0.6856995224952698,1.0599650144577026,1.2228786945343018,1.2039120197296143,1.203469157218933,1.3184117078781128,1.1263514757156372,1.293458104133606,1.2794843912124634,1.1897398233413696,1.2342393398284912,1.2441191673278809,1.0948166847229004,1.076029896736145,1.1591274738311768,1.0632388591766357,0.908403754234314,1.0360300540924072,1.1330878734588623,1.0488431453704834,1.1884725093841553,1.172689437866211,1.1844404935836792,1.2145984172821045,1.131012201309204,1.135105013847351,1.062016487121582,1.151289463043213,1.040120244026184,1.1479551792144775,1.0581103563308716,1.1636087894439697,1.142004132270813,0.9338882565498352,0.9459576606750488
table,0.9873253703117371,0.8931207656860352,0.9883051514625549,1.121315836906433,1.1040676832199097,1.2374682426452637,1.2674288749694824,1.3747509717941284,1.2634916305541992,1.12454092502594,0.9378296732902527,0.9615077972412109,0.8928877115249634,0.8550983667373657,1.0741008520126343,1.4065293073654175,1.3739826679229736,1.145701289176941,1.0612409114837646,1.109305500984192,0.8947755694389343,0.2837721109390259,0.4001666307449341,0.5527083277702332,0.0,0.42472153902053833,0.4474745988845825,0.45876169204711914,0.5660402774810791,0.6587805151939392,0.6009987592697144,0.6627559065818787,0.6438992619514465,0.6858981251716614,0.5592723488807678,0.5487240552902222,0.9654095768928528,0.7920786142349243,0.6009129285812378,0.704230546951294,0.9544451832771301,0.7236916422843933,0.8446143865585327,0.7331736087799072,0.8014525771141052,0.7033734321594238,0.7730405330657959,0.7223214507102966,0.7654980421066284,0.8237677812576294,1.303745985031128,1.0479379892349243,1.1104587316513062,1.003059983253479,1.2231918573379517,0.5986393690109253,0.847163736820221,1.0146948099136353,1.0147343873977661,0.8583729267120361,0.7579272985458374,0.4617406129837036,0.6915316581726074,0.806572675704956,0.7701454162597656,0.8651639223098755,0.8845846056938171,1.1478921175003052,0.5177997350692749,1.1753666400909424,0.8614675998687744,1.0460749864578247,1.2282960414886475,1.1328290700912476,1.2456272840499878,1.168755292892456,1.1375151872634888,1.0222362279891968,1.2047436237335205,1.073607087135315,1.4037766456604004,1.3294854164123535,1.320033311843872,1.065150260925293,0.7947747707366943,1.0572336912155151,1.3132102489471436,1.2670049667358398,1.3103485107421875,1.4553320407867432,1.259913444519043,1.3849925994873047,1.405393123626709,1.3586323261260986,1.3730113506317139,1.357741117477417,1.048835039138794,1.1396623849868774,1.3188629150390625,1.142867922782898,0.9846432209014893,0.8930684328079224,0.9610394239425659,0.9564559459686279,1.1431052684783936,0.9958992004394531,1.1435250043869019,1.2432847023010254,0.8834426999092102,0.9423980712890625,1.1692067384719849,1.2838242053985596,0.8839744329452515,1.1992192268371582,0.9040674567222595,0.8377466797828674,1.0695313215255737,0.89499831199646,0.9376832842826843
couch,0.8892722725868225,0.7649068236351013,0.9451999068260193,1.048821210861206,1.1146941184997559,1.1011778116226196,1.1049615144729614,1.313433289527893,1.2729252576828003,1.057807445526123,0.7426117062568665,0.8463078141212463,0.6915270090103149,0.7609713673591614,1.0816197395324707,1.3865387439727783,1.3302276134490967,1.19212806224823,0.9865381717681885,1.3008660078048706,0.9827027320861816,0.5395492315292358,0.6003328561782837,0.6670195460319519,0.42472153902053833,0.0,0.12258845567703247,0.4614090919494629,0.604386568069458,0.6106858849525452,0.5251892805099487,0.7520735859870911,0.6759581565856934,0.8112914562225342,0.6328611373901367,0.5821130275726318,0.9585345983505249,0.872523307800293,0.7522372007369995,0.8276233673095703,0.8344788551330566,0.4120786190032959,0.7329525947570801,0.5616767406463623,0.6973780393600464,0.5490639805793762,0.8065847158432007,0.5241430997848511,0.5423243045806885,0.6120197176933289,1.3354811668395996,1.046094536781311,0.9907267689704895,0.9440763592720032,1.1959235668182373,0.2661178708076477,0.44256800413131714,1.0017940998077393,1.0263285636901855,0.9349396228790283,0.8525814414024353,0.808427095413208,0.7890924215316772,0.8905764818191528,0.9142217636108398,0.9304284453392029,0.8479835391044617,1.1617933511734009,0.5485388040542603,1.3002933263778687,1.0906583070755005,0.9848847985267639,1.1465686559677124,1.1459020376205444,1.037451148033142,1.2954790592193604,1.2894017696380615,1.1746867895126343,1.4299304485321045,1.3806169033050537,1.4342496395111084,1.4260921478271484,1.4342328310012817,1.3005836009979248,0.9018705487251282,1.1752219200134277,1.3699777126312256,1.3155062198638916,1.3495187759399414,1.3830795288085938,1.1714190244674683,1.4396438598632812,1.3961846828460693,1.3861324787139893,1.418776512145996,1.4635542631149292,1.0529487133026123,1.161396861076355,1.338984727859497,1.2183818817138672,1.0880922079086304,0.9177946448326111,1.1554220914840698,1.1704591512680054,1.3053958415985107,1.1430351734161377,1.298299789428711,1.350006341934204,1.2400907278060913,1.2301557064056396,1.2890528440475464,1.4071316719055176,1.047143578529358,1.3063347339630127,1.1295173168182373,1.0399900674819946,1.277312994003296,1.1108605861663818,1.0036332607269287
bed,0.9250791072845459,0.7788586020469666,0.9363937377929688,1.0831257104873657,1.1778315305709839,1.1426615715026855,1.137628436088562,1.2955796718597412,1.2732963562011719,1.0927891731262207,0.7760844826698303,0.842426598072052,0.6458750367164612,0.7212420701980591,1.0582114458084106,1.3747498989105225,1.3154964447021484,1.1283057928085327,0.9628786444664001,1.280458688735962,0.9836771488189697,0.5432988405227661,0.6661161780357361,0.6592375040054321,0.4474745988845825,0.12258845567703247,0.0,0.38436365127563477,0.6253432035446167,0.5963970422744751,0.4661349058151245,0.7964705228805542,0.7225291728973389,0.756989598274231,0.5563307404518127,0.6201117038726807,0.9973371624946594,0.841812014579773,0.7332926988601685,0.7913179397583008,0.8369284868240356,0.4208120107650757,0.717761218547821,0.5635751485824585,0.616640031337738,0.4555371403694153,0.7505083680152893,0.4663618803024292,0.528900682926178,0.5866562128067017,1.305803656578064,1.020211935043335,0.9690235257148743,0.8885136842727661,1.1491656303405762,0.14513611793518066,0.37400686740875244,0.8627383708953857,0.9103889465332031,0.8951988816261292,0.8848658204078674,0.7619181871414185,0.8318946361541748,0.9205243587493896,0.8826632499694824,0.9341034293174744,0.8897548913955688,1.2092399597167969,0.570469081401825,1.3055191040039062,1.0467236042022705,0.9785668253898621,1.1868512630462646,1.1283186674118042,1.053690791130066,1.2646205425262451,1.261659026145935,1.1743470430374146,1.4226953983306885,1.3255201578140259,1.4464722871780396,1.415926218032837,1.41315495967865,1.2844048738479614,0.87642902135849,1.147160530090332,1.3520604372024536,1.284773826599121,1.3143527507781982,1.3656792640686035,1.2517472505569458,1.4171974658966064,1.4239470958709717,1.4141850471496582,1.4332528114318848,1.485460877418518,1.039980411529541,1.1764271259307861,1.3689029216766357,1.2447165250778198,1.0875897407531738,0.9533748626708984,1.099969506263733,1.158155918121338,1.3148953914642334,1.1137003898620605,1.2831803560256958,1.3743865489959717,1.1877543926239014,1.176812767982483,1.3094258308410645,1.3769584894180298,1.0577845573425293,1.3241984844207764,1.120011568069458,1.0156160593032837,1.2872004508972168,1.100796103477478,1.064144492149353
crib,0.9909892678260803,0.9444030523300171,1.0430738925933838,1.093450665473938,1.1169995069503784,1.159454345703125,1.1944292783737183,1.304823637008667,1.2614539861679077,1.1238778829574585,0.933496356010437,0.9599847793579102,0.867046594619751,0.9325283169746399,1.1004700660705566,1.3744480609893799,1.3343138694763184,1.2139437198638916,1.0715508460998535,1.079437494277954,0.926449179649353,0.5272533893585205,0.5283864736557007,0.261374294757843,0.45876169204711914,0.4614090919494629,0.38436365127563477,0.0,0.7305182218551636,0.6984103918075562,0.4475111961364746,0.7723192572593689,0.723233699798584,0.8321628570556641,0.6289417743682861,0.4418438673019409,1.0385690927505493,0.7819710373878479,0.6551951169967651,0.8518368005752563,0.9040524959564209,0.7366757392883301,0.8796282410621643,0.8358042240142822,0.7105832099914551,0.6395472884178162,0.7903238534927368,0.8331889510154724,0.837539792060852,0.8447135090827942,1.2700796127319336,1.0132561922073364,0.9929251074790955,0.9547410607337952,1.2082645893096924,0.5208298563957214,0.7044873237609863,0.9518017768859863,1.0509898662567139,0.7438101768493652,0.6229987144470215,0.6119975447654724,0.7382999658584595,0.7973012924194336,0.9313839673995972,0.5970895290374756,0.7654372453689575,1.0921587944030762,0.6334319114685059,1.0868312120437622,0.9394768476486206,1.0559239387512207,1.1634401082992554,1.0603115558624268,1.1275895833969116,1.2171329259872437,1.113567590713501,1.0022231340408325,1.246530532836914,1.2195696830749512,1.3147883415222168,1.2987439632415771,1.3119196891784668,1.2226834297180176,0.7562009692192078,1.0366958379745483,1.2863277196884155,1.2684129476547241,1.2792778015136719,1.3924810886383057,1.259207010269165,1.3675318956375122,1.3819767236709595,1.364556908607483,1.3555102348327637,1.3919453620910645,1.095334768295288,1.1365437507629395,1.3041173219680786,1.1501917839050293,0.9537181258201599,1.0115876197814941,1.0805156230926514,1.092452049255371,1.2485792636871338,1.1441166400909424,1.2683360576629639,1.3357586860656738,1.1329234838485718,1.1115778684616089,1.1879041194915771,1.263612151145935,1.0075209140777588,1.2307860851287842,1.0324273109436035,1.0424273014068604,1.1862887144088745,0.9626225233078003,1.010579228401184
window,0.9558073878288269,0.8585377931594849,1.0379576683044434,1.1170109510421753,1.0595120191574097,1.089497685432434,1.0925511121749878,1.1448148488998413,1.1506390571594238,1.0369410514831543,0.8616304397583008,0.8262649774551392,0.8460561633110046,0.7971228361129761,1.0128741264343262,1.2423038482666016,1.24163818359375,1.104723334312439,1.0346473455429077,0.9590597748756409,0.9614962935447693,0.6857916116714478,0.6967884302139282,0.7300314903259277,0.5660402774810791,0.604386568069458,0.6253432035446167,0.7305182218551636,0.0,0.3949826955795288,0.5451034903526306,0.5493772029876709,0.6457429528236389,0.8492360711097717,0.6531124711036682,0.7912204265594482,0.8511782884597778,0.9312295317649841,0.8708673715591431,0.48331791162490845,0.9184620380401611,0.7704559564590454,0.8026754260063171,0.7180216908454895,0.9185948967933655,0.7181676626205444,0.7640877962112427,0.7983022332191467,0.7752494812011719,0.840850830078125,1.360998272895813,1.1825478076934814,1.203045129776001,1.102697730064392,1.2338892221450806,0.7396161556243896,0.9645035266876221,1.093530535697937,1.1110951900482178,0.9749497175216675,1.0202805995941162,0.8998122215270996,0.9096841216087341,0.9327669143676758,0.9630886316299438,1.0650991201400757,1.0948981046676636,1.1293225288391113,0.6918613314628601,1.186165690422058,1.0715004205703735,1.151651382446289,1.03812837600708,1.127899169921875,1.242244005203247,1.187269926071167,1.1725900173187256,1.1493654251098633,1.258475661277771,1.2360514402389526,1.365591287612915,1.2433720827102661,1.2557848691940308,1.118348479270935,0.9677886366844177,1.1500084400177002,1.32930588722229,1.253723382949829,1.293351173400879,1.2881509065628052,1.2400281429290771,1.3123894929885864,1.3258614540100098,1.3334013223648071,1.2977383136749268,1.290236234664917,1.1484898328781128,1.2074211835861206,1.3029029369354248,1.0889008045196533,0.8762437701225281,1.06117844581604,1.0805597305297852,1.1344804763793945,1.1886799335479736,1.155800223350525,1.2324029207229614,1.2787501811981201,1.1208256483078003,1.1588125228881836,1.2977263927459717,1.323749303817749,0.9275871515274048,1.197374701499939,1.0227713584899902,0.9042601585388184,1.205219030380249,1.0885229110717773,1.0027328729629517
door,0.9710252285003662,0.8696392774581909,1.0421478748321533,1.1004167795181274,1.0984363555908203,1.1261628866195679,1.1241134405136108,1.1434516906738281,1.2035000324249268,1.0935367345809937,0.9344416856765747,0.9722877144813538,0.8664124011993408,0.9368478655815125,1.0438817739486694,1.2383062839508057,1.2177740335464478,1.133017659187317,1.047969102859497,0.9476150870323181,0.6891469955444336,0.712203323841095,0.6887218356132507,0.6922504901885986,0.6587805151939392,0.6106858849525452,0.5963970422744751,0.6984103918075562,0.3949826955795288,0.0,0.1684352159500122,0.3988391160964966,0.6056581735610962,0.765110969543457,0.5731441974639893,0.8076292276382446,0.9547980427742004,0.9653642773628235,0.9325029253959656,0.8263643980026245,1.0136712789535522,0.8376820683479309,0.9863285422325134,0.8733597993850708,0.9876714944839478,0.7937201857566833,0.8093158006668091,0.8797197937965393,0.8415243625640869,0.8634370565414429,1.2710237503051758,1.1531040668487549,1.1732672452926636,1.1523101329803467,1.2354846000671387,0.7835860252380371,0.8796648383140564,1.012077808380127,1.0371705293655396,1.0496654510498047,0.999423086643219,0.8919129967689514,0.7599320411682129,1.0109961032867432,0.912218451499939,0.9912442564964294,0.9982388019561768,1.0127607583999634,0.6639275550842285,1.1600966453552246,1.0269980430603027,1.1611602306365967,1.1058989763259888,1.0896116495132446,1.1924588680267334,1.1179295778274536,1.106947422027588,1.0904933214187622,1.1893523931503296,1.1431682109832764,1.3239758014678955,1.1884839534759521,1.2039220333099365,1.0433212518692017,0.8929100036621094,1.0142852067947388,1.3190319538116455,1.2540571689605713,1.269970417022705,1.2655279636383057,1.2288286685943604,1.3065248727798462,1.3210585117340088,1.2853353023529053,1.32637357711792,1.3245952129364014,1.1725003719329834,1.2593600749969482,1.296144962310791,1.1969358921051025,1.0383726358413696,1.0156794786453247,1.0916876792907715,1.1560273170471191,1.1666920185089111,1.1280884742736816,1.243444561958313,1.2860994338989258,1.10128653049469,1.1176130771636963,1.1930038928985596,1.2364163398742676,0.9548931121826172,1.1464319229125977,1.0305231809616089,0.9871509075164795,1.1715232133865356,1.0225237607955933,0.8935799598693848
closet,1.0083017349243164,0.916119396686554,1.0625369548797607,1.1121647357940674,1.1456928253173828,1.1567606925964355,1.181865930557251,1.214930534362793,1.2618335485458374,1.1201978921890259,0.9780920743942261,1.0107539892196655,0.9260627031326294,0.9994881749153137,1.1023083925247192,1.3454012870788574,1.3160600662231445,1.2004677057266235,1.0998504161834717,0.9636289477348328,0.6364855766296387,0.6737405061721802,0.6259439587593079,0.5326405167579651,0.6009987592697144,0.5251892805099487,0.4661349058151245,0.4475111961364746,0.5451034903526306,0.1684352159500122,0.0,0.41708600521087646,0.5690312385559082,0.7779327630996704,0.6046462655067444,0.6436981558799744,1.0040502548217773,0.9463293552398682,0.8971009254455566,0.8655805587768555,0.9646009206771851,0.7512871026992798,0.9761073589324951,0.8709745407104492,0.9018886089324951,0.7412691116333008,0.7719429135322571,0.8702601194381714,0.8418747782707214,0.8163214921951294,1.255600094795227,1.0601515769958496,1.1065256595611572,1.0752547979354858,1.2067548036575317,0.6519354581832886,0.7610253691673279,0.8855676054954529,0.9518371820449829,0.9217087030410767,0.8716025948524475,0.7933701276779175,0.65619957447052,0.9598414301872253,0.94883793592453,0.7708119750022888,0.7674774527549744,0.9902174472808838,0.615242600440979,1.148787498474121,1.0440661907196045,1.0451527833938599,1.1574407815933228,1.0870453119277954,1.1653691530227661,1.1101778745651245,1.0843424797058105,1.0941617488861084,1.2380259037017822,1.2028884887695312,1.3784903287887573,1.2883098125457764,1.3090523481369019,1.1394877433776855,0.8588356971740723,1.082948923110962,1.3150243759155273,1.2643054723739624,1.2535970211029053,1.369955062866211,1.267523169517517,1.3477721214294434,1.3412470817565918,1.2996810674667358,1.3312026262283325,1.347624659538269,1.1252976655960083,1.2400022745132446,1.3094890117645264,1.1785296201705933,1.0350151062011719,0.9974053502082825,1.0930159091949463,1.1245028972625732,1.175391674041748,1.1106839179992676,1.2325890064239502,1.3022339344024658,1.1229381561279297,1.098964810371399,1.1873900890350342,1.2315924167633057,0.9756977558135986,1.1366981267929077,0.9802727103233337,1.027828335762024,1.1601500511169434,0.9598233103752136,0.8974738121032715
refrigerator,1.088294506072998,1.033157467842102,1.1393285989761353,1.2019872665405273,1.1338229179382324,1.1910977363586426,1.227013349533081,1.2273344993591309,1.2428385019302368,1.127389907836914,1.0635849237442017,1.0818730592727661,1.0068491697311401,0.9855252504348755,1.070243000984192,1.2650068998336792,1.2326771020889282,1.1111929416656494,1.1176244020462036,0.8903383016586304,0.6811633110046387,0.7861083149909973,0.7135120630264282,0.7473432421684265,0.6627559065818787,0.7520735859870911,0.7964705228805542,0.7723192572593689,0.5493772029876709,0.3988391160964966,0.41708600521087646,0.0,0.20881789922714233,0.6082004308700562,0.6725901365280151,0.7831212878227234,0.998274028301239,0.9951103329658508,0.8826096653938293,0.9011623859405518,1.0468487739562988,0.938519299030304,1.0765581130981445,0.9746525287628174,1.0705668926239014,0.8612931966781616,0.8340026140213013,0.9981737732887268,0.9510314464569092,0.9329763054847717,1.1837966442108154,1.1268130540847778,1.1552730798721313,1.160823106765747,1.1575675010681152,0.9138734340667725,0.9531521797180176,0.9155703186988831,0.9542286992073059,0.9761248826980591,0.9933254718780518,0.7545486688613892,0.6668646335601807,0.9386134743690491,0.9332662224769592,0.8966028094291687,0.934973418712616,0.7978579998016357,0.6584639549255371,1.0449943542480469,0.9874697327613831,1.1190105676651,1.1257197856903076,1.1409801244735718,1.248647689819336,0.9868186712265015,1.0642651319503784,1.088935136795044,1.015734314918518,0.937209963798523,1.2917366027832031,1.182547926902771,1.1831214427947998,0.8862431049346924,0.986138105392456,1.0753408670425415,1.2812144756317139,1.2139017581939697,1.209885835647583,1.3446145057678223,1.256077766418457,1.2288943529129028,1.2264842987060547,1.2124711275100708,1.214770793914795,1.1809890270233154,1.1022861003875732,1.1669368743896484,1.176581621170044,1.1513516902923584,0.9517821073532104,1.0220452547073364,0.8949404358863831,0.9890153408050537,1.0055378675460815,1.01563560962677,1.0226922035217285,1.0958178043365479,0.9334057569503784,0.8657670021057129,1.118901252746582,1.061223030090332,0.7598846554756165,0.9791911244392395,0.7822369337081909,0.8739553689956665,0.9166563153266907,0.7804889678955078,0.7412660121917725
oven,1.027053713798523,0.970754861831665,1.073043704032898,1.1730622053146362,1.084058403968811,1.1583280563354492,1.2107374668121338,1.235975742340088,1.2672470808029175,1.1045093536376953,1.010968804359436,1.0516430139541626,0.9646690487861633,0.9612065553665161,1.1048694849014282,1.3409245014190674,1.3295848369598389,1.2012048959732056,1.1403672695159912,1.0524308681488037,0.7351711988449097,0.7952362298965454,0.7978675365447998,0.8528669476509094,0.6438992619514465,0.6759581565856934,0.7225291728973389,0.723233699798584,0.6457429528236389,0.6056581735610962,0.5690312385559082,0.20881789922714233,0.0,0.5002296566963196,0.6202329397201538,0.7783058285713196,0.9546518325805664,0.9609718322753906,0.893771231174469,0.8859416842460632,1.0287728309631348,0.8555735349655151,1.0354477167129517,0.9312288761138916,0.940695583820343,0.8235269784927368,0.8862783312797546,0.9113907814025879,0.9049655199050903,0.9194927215576172,1.2339396476745605,1.066627860069275,1.1297059059143066,1.0657519102096558,1.148277759552002,0.7929438352584839,0.9132914543151855,0.9269930720329285,0.946086049079895,0.9514077305793762,0.9485625624656677,0.6457527279853821,0.657773494720459,0.9105556011199951,0.8879517912864685,0.8543286323547363,0.9065866470336914,0.6986076831817627,0.6048833727836609,1.0456676483154297,0.9867784976959229,1.078436255455017,1.1436469554901123,1.1966350078582764,1.1382662057876587,1.0355374813079834,1.0601712465286255,1.0978238582611084,1.0623760223388672,1.0019173622131348,1.4002741575241089,1.3172380924224854,1.3042128086090088,0.9461432099342346,0.9891433119773865,1.0978493690490723,1.3228511810302734,1.3150746822357178,1.3048133850097656,1.3868731260299683,1.2562673091888428,1.2973918914794922,1.2826976776123047,1.2880852222442627,1.2848767042160034,1.2432081699371338,1.0850521326065063,1.1473298072814941,1.21828031539917,1.1787872314453125,0.962888240814209,0.9115322232246399,0.8565259575843811,0.8878836631774902,0.9960346221923828,0.9452681541442871,0.9913290739059448,1.1027591228485107,0.9001001119613647,0.845292866230011,1.118593454360962,1.1322904825210571,0.8349423408508301,1.1248403787612915,0.8545081615447998,0.895501971244812,0.9847130179405212,0.7887226343154907,0.7706660032272339
sink,1.13076651096344,1.0299607515335083,0.9544678926467896,1.144687533378601,1.1454006433486938,1.1159206628799438,1.1633247137069702,1.2547087669372559,1.1548506021499634,1.0465654134750366,0.9583203792572021,1.0095323324203491,0.8714844584465027,0.9394336342811584,0.9760544300079346,1.2821342945098877,1.2630078792572021,1.1285490989685059,1.0567138195037842,1.0826706886291504,0.8568108081817627,0.7971551418304443,0.9470021724700928,1.0178186893463135,0.6858981251716614,0.8112914562225342,0.756989598274231,0.8321628570556641,0.8492360711097717,0.765110969543457,0.7779327630996704,0.6082004308700562,0.5002296566963196,0.0,0.22466379404067993,0.8653916716575623,1.0235956907272339,0.784752368927002,0.7494286894798279,0.9003634452819824,1.0572012662887573,0.9765652418136597,1.0665112733840942,0.929343044757843,0.9154199957847595,0.8971896171569824,1.0035988092422485,0.9241732954978943,0.9441551566123962,0.9440755844116211,1.1384968757629395,0.9674793481826782,1.1437008380889893,0.9107421636581421,1.0648759603500366,0.8189161419868469,0.9774385690689087,0.9488887190818787,0.9025193452835083,0.9633969068527222,0.8720861673355103,0.46069812774658203,0.8772472739219666,0.9834750294685364,0.8366631269454956,0.9633526802062988,1.0174013376235962,0.993923008441925,0.6424901485443115,1.0507255792617798,0.7481527328491211,1.0779156684875488,1.1369751691818237,1.111749291419983,1.2924633026123047,1.0131767988204956,1.1085554361343384,0.938877284526825,1.0266027450561523,0.720122754573822,1.4044663906097412,1.2955386638641357,1.2756694555282593,0.9958017468452454,0.8239939212799072,0.8452595472335815,1.1465866565704346,1.1774818897247314,1.2209815979003906,1.310603380203247,1.3235368728637695,1.2612675428390503,1.3366950750350952,1.3580009937286377,1.27689790725708,1.2765146493911743,0.9545936584472656,1.0938562154769897,1.2265398502349854,1.1617891788482666,0.9266966581344604,1.0187832117080688,0.6561267971992493,0.9804261326789856,1.0661605596542358,0.946815013885498,1.156728744506836,1.1908040046691895,0.7227705717086792,0.5359687209129333,1.0589649677276611,1.0482678413391113,0.6841684579849243,1.002151608467102,0.7436505556106567,0.5578343868255615,0.770052433013916,0.6239151954650879,0.8791497349739075
