,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
ladder,1.0239635705947876,,,,,,,,0.977206289768219,1.04329252243042,,1.0653841495513916,1.0600589513778687,,,0.9311025142669678,,0.9374852776527405,0.9166378974914551,1.063409447669983,1.1975319385528564,,1.1499043703079224,,1.109359860420227,1.0127389430999756,1.0275334119796753,1.0864590406417847,1.109371542930603,1.1295084953308105,1.0592057704925537,1.0634475946426392,1.0510036945343018,0.6563313603401184,0.9634940028190613,0.4935622215270996,0.4078470468521118,0.0,0.6976041793823242,0.9818719029426575,0.922701358795166,0.6860342025756836,0.5915115475654602,0.7247684001922607,0.8825472593307495,0.8654027581214905,0.8914414644241333,0.9715597033500671,0.774267852306366,,0.6926232576370239,0.7704418301582336,0.9067773222923279,0.8641091585159302,,,,0.7783108949661255,0.6988298892974854,0.7241503000259399,0.8050059676170349,0.9369921684265137,0.7864749431610107,0.8697280883789062,0.8072079420089722,0.9670097827911377,,0.8865548372268677,1.0192430019378662,1.07842218875885,1.0263540744781494,1.0896086692810059,,0.9411100149154663,0.9983590245246887,1.005775809288025,0.8832105398178101,0.9042811989784241,0.9353098273277283,0.9869173169136047,0.9403842687606812,0.8333241939544678,0.9946438670158386,0.7389329075813293,0.8674540519714355,1.016338586807251,0.9354071617126465,0.8181607127189636,0.7982190847396851,0.9914849996566772,0.9591665863990784,0.7757691740989685,0.981526255607605,0.9525815844535828,0.7552388310432434,0.7958788871765137,0.9480076432228088,0.6404838562011719,0.8830357193946838,0.9430567622184753,0.9909251928329468,1.0177863836288452,1.0529603958129883,1.1104907989501953,1.0123467445373535,0.8847646713256836,0.8575711250305176,0.979932963848114,0.8973962068557739,0.9404418468475342,0.8997159004211426,0.9452393651008606,0.5566279888153076,0.6646648049354553,0.9086142778396606,1.1788108348846436,0.9872424006462097,0.9518979787826538,,,,1.0692739486694336,1.0223726034164429,1.0429246425628662,0.9922646880149841,1.1101354360580444,,1.1163567304611206,0.9554952383041382,0.969712495803833,1.0071178674697876,0.8905466198921204,0.8221499919891357,,,,0.9542213678359985,0.9511147737503052,,1.0020012855529785,,,,,,1.2230418920516968,1.1880083084106445,,0.9280167818069458,,1.0228971242904663,,,0.8805850744247437,0.9641022682189941,0.9784761667251587,1.0096389055252075,,1.0892986059188843,0.7995971441268921,0.8507174849510193,0.8102306723594666,
table,0.812457799911499,,,,,,,,0.956652045249939,0.9335044622421265,,1.224547266960144,1.2097697257995605,,,1.0724989175796509,,0.9768046140670776,0.9356100559234619,1.1448959112167358,1.2540901899337769,,1.2809747457504272,,0.9672070145606995,0.9362671971321106,0.8857564330101013,0.8070946335792542,1.13795804977417,1.3171238899230957,1.2770330905914307,1.062677025794983,1.212485671043396,1.1036194562911987,0.5782269239425659,0.2561403512954712,0.279199481010437,0.6976041793823242,0.0,0.5355188846588135,0.5612775683403015,0.58231520652771,0.6370511054992676,0.659200131893158,0.8335521221160889,0.5633056163787842,0.6808384656906128,0.6029936075210571,0.47713595628738403,,0.5260902643203735,0.5399230122566223,0.692552924156189,0.8774677515029907,,,,0.7057920694351196,0.7686411142349243,0.6689229607582092,0.5333160161972046,0.9051408171653748,0.7221580743789673,0.685260534286499,0.7746380567550659,1.1101840734481812,,0.754332423210144,0.7335693836212158,0.7421588897705078,0.7984645366668701,0.7858397960662842,,0.7356324791908264,0.7674503922462463,0.8306691646575928,1.1463675498962402,1.0053085088729858,0.9615793228149414,1.0350972414016724,1.187193512916565,0.7143505215644836,0.820770263671875,0.954211413860321,1.1713004112243652,0.9263843297958374,0.7885563969612122,0.6265691518783569,0.7293731570243835,0.8320700526237488,0.8012378811836243,0.9059387445449829,0.7937532663345337,0.8283581733703613,0.5829553604125977,1.0129591226577759,0.7322194576263428,0.6511222124099731,0.8729657530784607,1.1144213676452637,1.2927014827728271,1.169469952583313,1.0452090501785278,1.1840153932571411,1.2098439931869507,0.8665990233421326,0.822770357131958,0.9674587249755859,1.2527034282684326,1.224074363708496,1.14907705783844,1.026534914970398,1.0113558769226074,0.6816797256469727,0.934119462966919,1.229615330696106,1.2052552700042725,1.1630935668945312,,,,1.4081922769546509,1.281546950340271,1.3121371269226074,1.3365027904510498,1.3567637205123901,,1.2602436542510986,1.2129688262939453,1.225536584854126,1.1926878690719604,1.081352710723877,1.0274077653884888,,,,1.1196725368499756,0.9541303515434265,,0.9880805015563965,,,,,,1.257790446281433,1.301567554473877,,1.162225604057312,,1.1389542818069458,,,0.9780902862548828,1.1309113502502441,1.0831043720245361,0.9653322696685791,,1.1524094343185425,0.8975170254707336,0.9859281182289124,1.0622903108596802,
couch,0.7480342388153076,,,,,,,,0.922976553440094,0.8266096115112305,,1.0991990566253662,1.1893810033798218,,,1.0897760391235352,,1.0283842086791992,0.9935363531112671,1.0869399309158325,1.1675115823745728,,1.2080633640289307,,0.8876835703849792,0.9652678370475769,0.8610646724700928,0.8538211584091187,1.185276985168457,1.3211451768875122,1.2593955993652344,1.044851303100586,1.1862995624542236,1.2629404067993164,0.6779891848564148,0.7635259032249451,0.7044538259506226,0.9818719029426575,0.5355188846588135,0.0,0.21663641929626465,0.5435805320739746,0.7658144235610962,0.7181508541107178,0.5921720862388611,0.6300799250602722,0.6844322681427002,0.7628182172775269,0.7561206221580505,,0.7452043294906616,0.767818808555603,0.900981605052948,0.9455885887145996,,,,0.8756734728813171,1.0142021179199219,0.9644383192062378,0.8771560192108154,0.9709740877151489,0.9114212989807129,0.9110755920410156,0.9136700630187988,1.1319578886032104,,0.7837107181549072,0.8108320236206055,0.8126356601715088,0.9200614094734192,0.773775041103363,,0.8467212915420532,0.7386859655380249,0.840525209903717,1.26819908618927,1.0790116786956787,1.0549989938735962,1.0844089984893799,1.2730051279067993,0.559445858001709,0.32430148124694824,0.8929470181465149,1.1208930015563965,0.8235412836074829,1.0036667585372925,0.9231265187263489,0.7815359234809875,0.6903756856918335,0.8308537006378174,0.9185464978218079,0.7981060743331909,0.9196370244026184,0.7158345580101013,1.10741126537323,0.8240395784378052,0.9635258913040161,0.919196605682373,1.235610008239746,1.2807224988937378,1.2543551921844482,1.1439714431762695,1.257606029510498,1.1915795803070068,1.121252179145813,1.122879147529602,1.2211947441101074,1.3666960000991821,1.2083675861358643,1.244464635848999,1.093005895614624,1.1913878917694092,0.8197687864303589,1.1193969249725342,1.250617504119873,1.3274356126785278,1.2773911952972412,,,,1.4435864686965942,1.3195276260375977,1.3326798677444458,1.3327500820159912,1.4047813415527344,,1.2952109575271606,1.330043911933899,1.3676979541778564,1.264613389968872,1.1825342178344727,1.1457257270812988,,,,1.2772119045257568,1.0715748071670532,,1.120347023010254,,,,,,1.0580596923828125,1.2763941287994385,,1.359483242034912,,1.3019828796386719,,,1.120827555656433,1.2986044883728027,1.283313512802124,0.9390313625335693,,1.2763166427612305,1.1722192764282227,1.1002613306045532,1.0755894184112549,
bed,0.8282430768013,,,,,,,,1.0367190837860107,0.8552279472351074,,1.1445540189743042,1.224189043045044,,,1.1005759239196777,,1.049304485321045,0.9927234649658203,1.111446499824524,1.1955196857452393,,1.2590467929840088,,0.8714644312858582,0.9505375027656555,0.9370269179344177,0.8646394610404968,1.1505781412124634,1.3466825485229492,1.2645775079727173,1.0228960514068604,1.19366455078125,1.2775063514709473,0.6986433863639832,0.8436386585235596,0.7918332815170288,0.922701358795166,0.5612775683403015,0.21663641929626465,0.0,0.4264923930168152,0.6969497799873352,0.710513710975647,0.6581155061721802,0.6401803493499756,0.7044256925582886,0.6667118072509766,0.6865847706794739,,0.6686461567878723,0.7114601135253906,0.8623771667480469,0.9641954302787781,,,,0.7822282314300537,0.9294725656509399,0.9450773000717163,0.7841733694076538,0.9256559610366821,0.8467742204666138,0.8076197504997253,0.7983258962631226,1.1366946697235107,,0.6376962661743164,0.7593339681625366,0.7648473978042603,0.7414076328277588,0.6873106956481934,,0.8400948643684387,0.7802398204803467,0.8753343224525452,1.1863317489624023,0.96992427110672,0.9779230356216431,0.9741218090057373,1.218209147453308,0.3009374737739563,0.3692573308944702,0.7356465458869934,1.0052887201309204,0.8047246932983398,0.9512855410575867,0.9196380376815796,0.8150999546051025,0.7186216115951538,0.7840483784675598,0.8968713879585266,0.8078647255897522,0.9055684208869934,0.7130846977233887,1.1272964477539062,0.7527260780334473,0.891825258731842,0.8836362957954407,1.2756807804107666,1.3696606159210205,1.275411605834961,1.1791248321533203,1.2907406091690063,1.243554949760437,1.0484989881515503,1.0214881896972656,1.0651991367340088,1.3569912910461426,1.2671798467636108,1.324777364730835,1.1853082180023193,1.1687815189361572,0.8831101655960083,1.0205399990081787,1.2303235530853271,1.319611668586731,1.22610604763031,,,,1.4780664443969727,1.3139431476593018,1.3960492610931396,1.376449704170227,1.4137053489685059,,1.2700183391571045,1.2604535818099976,1.341247797012329,1.2574186325073242,1.1661100387573242,1.0952821969985962,,,,1.188237190246582,0.8946608901023865,,1.0409737825393677,,,,,,1.2095056772232056,1.254106044769287,,1.303445816040039,,1.2530834674835205,,,1.0604695081710815,1.269705057144165,1.2357786893844604,0.9596096873283386,,1.3161779642105103,1.14993417263031,1.1590381860733032,1.071169137954712,
crib,0.8406208753585815,,,,,,,,0.9641244411468506,0.8748616576194763,,1.1409797668457031,1.1795403957366943,,,1.1025805473327637,,0.9364747405052185,0.8753443360328674,1.0720151662826538,1.1103425025939941,,1.2131279706954956,,0.9031632542610168,0.9439342617988586,0.9284928441047668,0.9211761355400085,1.1403226852416992,1.2868422269821167,1.2525389194488525,1.0917949676513672,1.2155871391296387,1.135384440422058,0.805597722530365,0.7497671246528625,0.7236833572387695,0.6860342025756836,0.58231520652771,0.5435805320739746,0.4264923930168152,0.0,0.6522904634475708,0.6683527827262878,0.7027809619903564,0.6553645730018616,0.7238077521324158,0.7939897775650024,0.7057724595069885,,0.5929499864578247,0.6968250274658203,0.8988619446754456,0.9838237166404724,,,,0.7801454067230225,0.8742148876190186,0.821740984916687,0.8379766941070557,1.0552904605865479,0.820216178894043,0.7979141473770142,0.8938838839530945,1.1294883489608765,,0.8814470171928406,0.7825940847396851,0.8601005673408508,0.8525922894477844,0.8389357924461365,,0.9388406872749329,0.9214688539505005,0.9892182350158691,1.207755208015442,1.0601755380630493,1.035555124282837,1.0166372060775757,1.2151405811309814,0.6899611353874207,0.8241445422172546,0.9279427528381348,1.1705708503723145,0.906639039516449,0.9007205367088318,0.9481518864631653,0.8249942660331726,0.858317494392395,0.9359481930732727,0.82778000831604,0.9494376182556152,0.8469010591506958,0.7500690221786499,0.9866117835044861,0.8106709718704224,0.8898870944976807,1.020369529724121,1.2200541496276855,1.2748944759368896,1.2572109699249268,1.154451847076416,1.2048155069351196,1.1380879878997803,1.0318105220794678,0.9434694051742554,1.0595945119857788,1.2661815881729126,1.2037508487701416,1.1800365447998047,1.097609281539917,1.0849248170852661,0.8248022794723511,1.0242595672607422,1.21414053440094,1.2419816255569458,1.1777890920639038,,,,1.3350120782852173,1.2671048641204834,1.2759368419647217,1.294102668762207,1.2932058572769165,,1.2599880695343018,1.2595195770263672,1.2606902122497559,1.2120745182037354,1.1211655139923096,1.0301616191864014,,,,1.0854730606079102,0.9355463981628418,,1.0407133102416992,,,,,,1.203774094581604,1.309206485748291,,1.2204817533493042,,1.1755272150039673,,,1.024613380432129,1.177459478378296,1.1254699230194092,0.897076427936554,,1.2096604108810425,1.0368878841400146,1.0263874530792236,1.02975594997406,
window,0.7491370439529419,,,,,,,,0.9543691277503967,0.8937793374061584,,1.0954082012176514,1.166443109512329,,,0.9452497363090515,,0.9874647855758667,0.94962477684021,1.118483304977417,1.127267599105835,,1.1208124160766602,,0.9787328243255615,0.9100546836853027,0.8322702646255493,0.8416092395782471,1.0916098356246948,1.1705219745635986,1.1880513429641724,1.0822938680648804,1.1590940952301025,0.8420591354370117,0.8645890355110168,0.7111014723777771,0.6940693855285645,0.5915115475654602,0.6370511054992676,0.7658144235610962,0.6969497799873352,0.6522904634475708,0.0,0.4028850197792053,0.6588131785392761,0.5873451232910156,0.6317678689956665,0.8474756479263306,0.6799643039703369,,0.7932780385017395,0.9056404829025269,0.8674493432044983,0.764144778251648,,,,0.8217418193817139,0.8614869713783264,0.7374312877655029,0.8042488694190979,0.9600826501846313,0.5098810195922852,0.6853151321411133,0.6312574148178101,1.0057182312011719,,0.7866380214691162,0.7769072651863098,0.7713626623153687,0.8880130648612976,0.8563488721847534,,0.8074719905853271,0.7900485396385193,0.8530277013778687,1.1593199968338013,1.1169122457504272,1.0437067747116089,1.0645959377288818,1.1452871561050415,0.6883834004402161,0.8747354745864868,0.7976903915405273,0.9575299024581909,1.003249168395996,1.086296796798706,0.944807767868042,0.8725379705429077,0.9617734551429749,0.8211569786071777,0.9921788573265076,0.9699045419692993,0.964156448841095,0.833755373954773,1.0201811790466309,0.9359651803970337,0.8389871120452881,0.8692697882652283,1.0180970430374146,1.078413486480713,1.1073213815689087,1.0692055225372314,1.1841650009155273,1.0663036108016968,1.0055328607559204,1.0003323554992676,1.0648807287216187,1.1533502340316772,1.0083293914794922,1.052488088607788,1.028704285621643,0.9186426997184753,0.8191324472427368,1.0745689868927002,1.164857268333435,1.12812340259552,1.1259137392044067,,,,1.1967923641204834,1.1515064239501953,1.1835458278656006,1.2341629266738892,1.252293586730957,,1.2417693138122559,1.1499449014663696,1.1247624158859253,1.1952526569366455,0.92274409532547,0.901123583316803,,,,1.087836503982544,1.0078891515731812,,1.0725561380386353,,,,,,1.2477037906646729,1.2493278980255127,,1.1283111572265625,,1.1493874788284302,,,1.020286202430725,1.1445257663726807,1.06925368309021,0.9193954467773438,,1.2002391815185547,1.0253106355667114,0.9298142194747925,0.7394487857818604,
door,0.9167594909667969,,,,,,,,0.9879751801490784,0.838099479675293,,1.1734933853149414,1.1834816932678223,,,0.9680566191673279,,1.042975902557373,1.0074187517166138,1.1446945667266846,1.0994842052459717,,1.1393951177597046,,1.0113067626953125,1.0290127992630005,0.8684986233711243,0.8760343790054321,1.1048802137374878,1.1525993347167969,1.173675775527954,0.9809153079986572,1.1716639995574951,0.884432315826416,0.6522373557090759,0.7578867673873901,0.7140411138534546,0.7247684001922607,0.659200131893158,0.7181508541107178,0.710513710975647,0.6683527827262878,0.4028850197792053,0.0,0.49304795265197754,0.44222748279571533,0.6007672548294067,0.8270847797393799,0.7906631231307983,,0.8655350208282471,0.8575615286827087,0.8254848718643188,0.8753370642662048,,,,0.8510483503341675,0.8576822280883789,0.7339147329330444,0.9192732572555542,1.1015093326568604,0.7259513139724731,0.7521383166313171,0.7519323825836182,1.179580569267273,,0.9410526156425476,0.8890551924705505,0.8894588947296143,1.0507102012634277,0.9068818092346191,,0.8857129812240601,0.8852651715278625,0.9311206936836243,1.1508427858352661,1.1522748470306396,1.1158149242401123,1.1459063291549683,1.2009576559066772,0.8689771890640259,0.8479039669036865,0.9925436973571777,1.1342394351959229,1.0542532205581665,1.0950591564178467,0.931638777256012,0.8169145584106445,0.9380747079849243,0.8225914835929871,1.0243489742279053,1.0331193208694458,0.9880889058113098,0.7038961052894592,1.0295441150665283,0.8174228072166443,0.8493170142173767,0.9319124221801758,1.1275790929794312,1.1221342086791992,1.090085744857788,1.082439661026001,1.1319223642349243,1.0602720975875854,1.0216431617736816,1.020272135734558,1.1057807207107544,1.173230528831482,1.0569559335708618,0.9602031707763672,0.9477005004882812,0.9094246029853821,0.735237717628479,1.0731511116027832,1.1546180248260498,1.1520103216171265,1.1299325227737427,,,,1.2202558517456055,1.139536738395691,1.1680017709732056,1.1791472434997559,1.2205201387405396,,1.2054433822631836,1.1579034328460693,1.187638759613037,1.217766284942627,1.0141338109970093,0.9999035000801086,,,,1.093816876411438,1.0608139038085938,,1.1139189004898071,,,,,,1.1856517791748047,1.1940141916275024,,1.1616663932800293,,1.1679704189300537,,,0.9938667416572571,1.1237694025039673,1.003174066543579,0.9773517847061157,,1.2349063158035278,1.0769494771957397,0.989496111869812,1.006791353225708,
closet,0.8753457069396973,,,,,,,,1.0566681623458862,0.9414839148521423,,1.2004146575927734,1.2900657653808594,,,0.9702310562133789,,1.1402994394302368,1.1383955478668213,1.0960708856582642,1.0698355436325073,,1.0973408222198486,,0.9788466691970825,1.0084136724472046,0.9210889339447021,0.9960636496543884,1.211509108543396,1.263948678970337,1.2520071268081665,1.0684894323349,1.1597423553466797,1.0214855670928955,0.6851323843002319,0.939794659614563,0.8282056450843811,0.8825472593307495,0.8335521221160889,0.5921720862388611,0.6581155061721802,0.7027809619903564,0.6588131785392761,0.49304795265197754,0.0,0.5416204929351807,0.607101559638977,0.9959744215011597,1.003096580505371,,0.9527433514595032,0.9947240352630615,0.9756371378898621,0.9350918531417847,,,,1.0950288772583008,1.150577425956726,0.9966896772384644,1.197943925857544,1.1591264009475708,0.8950472474098206,1.0109330415725708,1.0698553323745728,1.085902214050293,,0.8382609486579895,0.9139735698699951,0.8585834503173828,1.0233041048049927,0.8379111886024475,,0.9666811227798462,0.8634325265884399,0.8535106182098389,1.2314780950546265,1.0897910594940186,1.1137948036193848,1.150479793548584,1.356583595275879,0.8690608143806458,0.6933819055557251,0.8763720989227295,1.041617512702942,0.9501628875732422,1.1819756031036377,1.0610105991363525,0.8036351203918457,0.7159369587898254,0.9054006934165955,0.8972436785697937,0.8911068439483643,0.9683778882026672,0.8948526978492737,0.994451105594635,1.0307884216308594,1.1857092380523682,1.057039499282837,1.0558061599731445,1.1296358108520508,1.0982997417449951,1.092880129814148,1.1470962762832642,1.123091220855713,1.2320129871368408,1.1545528173446655,1.1955697536468506,1.332249402999878,1.1421329975128174,1.0848469734191895,1.1148414611816406,1.150377631187439,0.9114111661911011,1.213196039199829,1.2154145240783691,1.374025583267212,1.2841103076934814,,,,1.3367918729782104,1.2287083864212036,1.2786954641342163,1.27719247341156,1.3106013536453247,,1.316056251525879,1.284454584121704,1.3229814767837524,1.2536413669586182,1.1706750392913818,1.113753318786621,,,,1.1586084365844727,0.9863858222961426,,1.2018851041793823,,,,,,1.1064380407333374,1.260980486869812,,1.2340984344482422,,1.226828694343567,,,1.103969693183899,1.1598458290100098,1.0276392698287964,0.9551348090171814,,1.278733253479004,1.20314359664917,1.0266926288604736,1.0022391080856323,
refrigerator,0.7749412655830383,,,,,,,,1.030586838722229,0.9104324579238892,,1.2314115762710571,1.2430851459503174,,,1.1208515167236328,,1.0597715377807617,1.0291540622711182,1.1392384767532349,1.1844143867492676,,1.2641820907592773,,0.9384452104568481,0.9836994409561157,0.9622343182563782,0.844412624835968,1.1900722980499268,1.322967290878296,1.3147366046905518,1.091785192489624,1.239508867263794,1.0809873342514038,0.6117958426475525,0.9034215211868286,0.7678424119949341,0.8654027581214905,0.5633056163787842,0.6300799250602722,0.6401803493499756,0.6553645730018616,0.5873451232910156,0.44222748279571533,0.5416204929351807,0.0,0.21151995658874512,0.641050398349762,0.696220874786377,,0.7917496562004089,0.8160597085952759,0.8060355186462402,0.8922162055969238,,,,0.8729763031005859,0.9960911870002747,0.859675407409668,0.9079503417015076,1.0704734325408936,0.7924051880836487,0.8382433652877808,0.857891857624054,1.1548385620117188,,0.8783338069915771,0.8486641645431519,0.8407012224197388,0.9452933669090271,0.8488446474075317,,0.8910080790519714,0.8473712205886841,0.9402151703834534,1.3306382894515991,1.1537429094314575,1.116740345954895,1.1610649824142456,1.3210906982421875,0.8625643253326416,0.9055903553962708,1.0775445699691772,1.2261097431182861,0.9294267892837524,1.0428962707519531,0.8510841131210327,0.7513306140899658,0.7851162552833557,0.770073413848877,0.9488520622253418,0.9243926405906677,0.5956783890724182,0.6924338340759277,1.118651032447815,0.8878035545349121,0.966924786567688,0.9444345235824585,1.2205235958099365,1.308840274810791,1.2470089197158813,1.1413747072219849,1.1936413049697876,1.1586960554122925,1.0044519901275635,0.926722526550293,1.0293655395507812,1.35343337059021,1.2175837755203247,1.1690253019332886,1.0922704935073853,1.13166081905365,0.8526701331138611,1.0659809112548828,1.2352428436279297,1.3153572082519531,1.2559453248977661,,,,1.3836791515350342,1.3373830318450928,1.306241512298584,1.2838549613952637,1.309070110321045,,1.243577480316162,1.1979038715362549,1.2404183149337769,1.178855299949646,1.1292743682861328,1.0603305101394653,,,,1.0587365627288818,0.8951864838600159,,1.0798454284667969,,,,,,1.2145543098449707,1.2626789808273315,,1.1808226108551025,,1.1980725526809692,,,1.000728964805603,1.1408950090408325,0.954825758934021,0.9506793022155762,,1.230337142944336,1.0624327659606934,0.935846209526062,1.0375090837478638,
oven,0.8496671915054321,,,,,,,,1.036833643913269,0.922457218170166,,1.1797521114349365,1.2616000175476074,,,1.0942487716674805,,1.0743253231048584,1.0741026401519775,1.1584391593933105,1.1791763305664062,,1.2532435655593872,,0.9734876155853271,1.0485972166061401,0.9565615653991699,0.8867747783660889,1.189656138420105,1.2882061004638672,1.285623550415039,1.1351256370544434,1.1885415315628052,1.0155199766159058,0.6497763395309448,0.9548006653785706,0.7873327732086182,0.8914414644241333,0.6808384656906128,0.6844322681427002,0.7044256925582886,0.7238077521324158,0.6317678689956665,0.6007672548294067,0.607101559638977,0.21151995658874512,0.0,0.617851734161377,0.6689550876617432,,0.8556946516036987,0.8911185264587402,0.9429653882980347,0.9130133986473083,,,,0.8924660682678223,1.0229219198226929,0.9812636971473694,0.9470289945602417,1.047070860862732,0.9086900353431702,0.9161939024925232,0.9031713008880615,1.1449114084243774,,0.8553993105888367,0.871132493019104,0.8938101530075073,0.9823914170265198,0.8805544972419739,,0.8910166025161743,0.8607240319252014,0.9344857335090637,1.2521424293518066,1.1191288232803345,1.063474416732788,1.1161561012268066,1.2949323654174805,0.8651399612426758,0.8788199424743652,0.967910647392273,1.101766586303711,0.9658904671669006,1.1076139211654663,0.8484601974487305,0.7360783219337463,0.8477199077606201,0.8363367319107056,0.9423343539237976,0.9019882678985596,0.4046022891998291,0.7815728783607483,1.0307949781417847,0.9629603624343872,1.0137377977371216,0.9741517901420593,1.1929352283477783,1.3020044565200806,1.2376786470413208,1.0293185710906982,1.0866320133209229,1.090545654296875,0.990971565246582,0.9395490884780884,1.04585862159729,1.3470836877822876,1.1666066646575928,1.1225754022598267,0.9795488119125366,1.1506041288375854,0.9286671876907349,1.0002464056015015,1.2269415855407715,1.3551478385925293,1.3039178848266602,,,,1.356501579284668,1.313978910446167,1.3653746843338013,1.3279365301132202,1.3648042678833008,,1.311821460723877,1.2196662425994873,1.2917060852050781,1.2485584020614624,1.1974583864212036,1.0954678058624268,,,,1.082704782485962,0.9034952521324158,,1.0923575162887573,,,,,,1.1963083744049072,1.239323616027832,,1.1824045181274414,,1.1512471437454224,,,1.0303895473480225,1.1494864225387573,1.0378098487854004,0.9764822125434875,,1.194918155670166,1.0388619899749756,0.8907614350318909,1.0098518133163452,
sink,0.8636318445205688,,,,,,,,1.0462656021118164,1.0346827507019043,,1.1230357885360718,1.1604924201965332,,,1.2318273782730103,,0.9783443808555603,0.8950474262237549,1.1471426486968994,1.1813693046569824,,1.1981561183929443,,0.9221065640449524,1.037269949913025,1.0606828927993774,0.9302749037742615,1.1483089923858643,1.2849936485290527,1.3291285037994385,1.1281338930130005,1.2816802263259888,1.1220353841781616,0.6163278222084045,0.9194313287734985,0.8927844762802124,0.9715597033500671,0.6029936075210571,0.7628182172775269,0.6667118072509766,0.7939897775650024,0.8474756479263306,0.8270847797393799,0.9959744215011597,0.641050398349762,0.617851734161377,0.0,0.29121291637420654,,0.8564692735671997,0.8313692808151245,0.8149540424346924,0.9755244851112366,,,,0.5475168228149414,0.8269959092140198,0.9897990822792053,0.6509538888931274,0.9735845923423767,0.9181398749351501,0.9018377065658569,0.6688507795333862,1.2692773342132568,,0.842289388179779,0.8929035663604736,0.9109723567962646,0.8689464330673218,0.9146333932876587,,0.9305790662765503,0.969011664390564,1.0460494756698608,1.210516333580017,0.9735046625137329,1.0926412343978882,1.1141895055770874,1.1461400985717773,0.8094576597213745,0.9089173078536987,1.0096584558486938,1.070957899093628,0.9424779415130615,0.8782284259796143,0.5969136953353882,0.7187885046005249,0.9080030918121338,0.6341773271560669,0.9454513192176819,0.8319428563117981,0.7616927623748779,0.7019193172454834,1.1008150577545166,0.8092110753059387,0.7488255500793457,0.8656973242759705,1.2530111074447632,1.3461635112762451,1.2464170455932617,1.1097694635391235,1.174938440322876,1.1980668306350708,0.7849997282028198,0.6891927123069763,0.6123113036155701,1.3154001235961914,1.1954511404037476,1.192586064338684,0.9919270873069763,1.0982266664505005,0.8618855476379395,0.758916974067688,0.9460575580596924,1.1429131031036377,1.18308687210083,,,,1.3991450071334839,1.1739425659179688,1.3728013038635254,1.4220302104949951,1.315347671508789,,1.0936529636383057,1.1596416234970093,1.198030710220337,1.1562445163726807,1.20482337474823,1.0692834854125977,,,,1.0543296337127686,0.7729877829551697,,0.6771313548088074,,,,,,1.2130931615829468,1.2575922012329102,,1.0527809858322144,,0.7766811847686768,,,0.9836742877960205,1.0415934324264526,0.9558208584785461,0.7455095052719116,,0.8640878200531006,0.7166077494621277,0.8117141723632812,1.1263017654418945,
