,elephant,zebra,giraffe,deer,horse,pony,pig,bear,dog,cat,owl,fish,frog,alligator,butterfly,penguin,rooster,bird,duck,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,tricycle,motorcycle,car,truck,firetruck,helicopter,sprinkler,hose,swing,slide,boat,tree,grass,snow,scarf,coat,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,stick,shovel,rock,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,mop,toothbrush,gum,balloon,ball,raisin,nail,potato,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,toast,sandwich,chips,pasta,sauce,soup,applesauce,meat,pastry,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can,cloud,game
door,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
closet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigerator,,,,,,,,,,,,,,,,,,,,,,,,,0.860122799873352,0.8724442720413208,0.9813235402107239,0.8988727331161499,0.959241509437561,0.8969482183456421,1.2158969640731812,,,1.1923118829727173,,,0.8826522827148438,,0.6469364166259766,0.5216613411903381,0.7301546931266785,,0.6729535460472107,,,0.0,0.38923752307891846,0.6474381685256958,0.766454815864563,,0.7557324171066284,,,,,,,,,,,,,,,,,,,0.8349645733833313,1.0148961544036865,,,,1.0476146936416626,0.7672098278999329,,0.9898760318756104,,,,0.905513346195221,1.0805829763412476,1.2086181640625,0.985686182975769,1.1605334281921387,1.0587278604507446,0.7719626426696777,0.7790987491607666,1.0215694904327393,,,,,,,,1.0376464128494263,,1.2247995138168335,1.0493249893188477,,,,,,1.1570773124694824,1.1206493377685547,1.1736477613449097,,1.1610380411148071,1.0709803104400635,,,1.1790262460708618,1.0956952571868896,1.2820320129394531,1.2966961860656738,,,,,1.1738054752349854,1.2288296222686768,,1.253016710281372,1.183703899383545,,,,1.1098644733428955,,1.0374354124069214,,,,,,,,,,,0.9880514144897461,,,,,0.8622767329216003,,0.8206824660301208,,,,0.7214939594268799,,,,0.7623054385185242,0.8600627779960632,,,
oven,,,,,,,,,,,,,,,,,,,,,,,,,0.8473702073097229,0.8171606063842773,0.8521870374679565,0.7515594959259033,0.922458827495575,0.9063864946365356,1.1585640907287598,,,1.1505167484283447,,,0.9050626754760742,,0.6914102435112,0.5455639958381653,0.7165833115577698,,0.8805823922157288,,,0.38923752307891846,0.0,0.7175372838973999,0.8437977433204651,,0.7791030406951904,,,,,,,,,,,,,,,,,,,0.6940096616744995,0.8419966101646423,,,,0.9146959185600281,0.6844943165779114,,0.9638788104057312,,,,0.9067546129226685,0.9676949977874756,1.2093760967254639,1.0050870180130005,1.101607084274292,1.0613795518875122,0.8831027150154114,0.8248105049133301,1.017124891281128,,,,,,,,1.0733712911605835,,1.2429882287979126,0.9038028717041016,,,,,,1.1271553039550781,1.1313480138778687,1.163737416267395,,1.1952967643737793,1.131516456604004,,,1.1911271810531616,1.1583143472671509,1.3065671920776367,1.30636727809906,,,,,1.1940574645996094,1.214612364768982,,1.2657582759857178,1.1734392642974854,,,,1.1502550840377808,,1.035283088684082,,,,,,,,,,,0.9755276441574097,,,,,0.87026047706604,,0.8527328968048096,,,,0.8660057783126831,,,,0.8822028636932373,0.8986329436302185,,,
sink,,,,,,,,,,,,,,,,,,,,,,,,,0.9313359260559082,0.8701883554458618,0.9485260844230652,0.8631582260131836,0.8370588421821594,0.9040443301200867,1.1682378053665161,,,1.2143830060958862,,,1.0458194017410278,,0.5094775557518005,0.7295714616775513,0.6843095421791077,,0.9259726405143738,,,0.6474381685256958,0.7175372838973999,0.0,0.15541356801986694,,0.7897071838378906,,,,,,,,,,,,,,,,,,,0.771204948425293,0.8609164953231812,,,,0.9281785488128662,0.8054693937301636,,0.9916903376579285,,,,0.8167656064033508,1.10535728931427,1.2395802736282349,1.1172317266464233,1.1132034063339233,0.9687421321868896,0.26566410064697266,0.830319881439209,1.0087909698486328,,,,,,,,1.0223121643066406,,1.2621393203735352,1.0941109657287598,,,,,,1.1339111328125,0.9841564297676086,1.2326087951660156,,1.2289010286331177,1.1143707036972046,,,1.2350515127182007,0.9691286683082581,1.1458654403686523,1.1478976011276245,,,,,1.103495717048645,1.0870144367218018,,1.0541703701019287,0.9528672695159912,,,,1.2333903312683105,,1.0487253665924072,,,,,,,,,,,0.8309611082077026,,,,,0.5404240489006042,,0.2805166244506836,,,,0.7893192768096924,,,,0.7524350881576538,0.5187647342681885,,,
bathtub,,,,,,,,,,,,,,,,,,,,,,,,,0.948123574256897,0.7812323570251465,0.9459202289581299,0.8454018831253052,0.7284733653068542,0.8339794278144836,1.0414764881134033,,,1.2005228996276855,,,1.1386680603027344,,0.6590332984924316,0.8009239435195923,0.7518289089202881,,0.9825754761695862,,,0.766454815864563,0.8437977433204651,0.15541356801986694,0.0,,0.8328117728233337,,,,,,,,,,,,,,,,,,,0.856447696685791,0.8858339190483093,,,,0.987482488155365,0.8654388189315796,,0.9900800585746765,,,,0.7833176255226135,1.0869183540344238,1.1614274978637695,1.1949164867401123,1.016801357269287,0.9402129650115967,0.32747888565063477,0.9252476692199707,1.0958154201507568,,,,,,,,1.0249598026275635,,1.2241932153701782,1.0863208770751953,,,,,,1.1246048212051392,1.107549786567688,1.2481967210769653,,1.248590111732483,1.1816929578781128,,,1.2428921461105347,0.9441476464271545,1.0963300466537476,1.086006999015808,,,,,1.0370131731033325,1.068050503730774,,1.0155473947525024,0.9574334621429443,,,,1.25142502784729,,1.0369985103607178,,,,,,,,,,,0.8756124377250671,,,,,0.7039114236831665,,0.46438080072402954,,,,0.9011001586914062,,,,0.8608952164649963,0.7051388025283813,,,
shower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stroller,,,,,,,,,,,,,,,,,,,,,,,,,0.9956589341163635,0.8584282398223877,0.9807891249656677,0.9153435826301575,0.9488577842712402,0.9875143766403198,0.9772879481315613,,,1.1712546348571777,,,0.7075691223144531,,0.7452337145805359,0.6573432087898254,0.7157565355300903,,0.8892542123794556,,,0.7557324171066284,0.7791030406951904,0.7897071838378906,0.8328117728233337,,0.0,,,,,,,,,,,,,,,,,,,0.728753924369812,0.8486931324005127,,,,0.843218207359314,0.7346450686454773,,0.8773226141929626,,,,0.7829728126525879,0.8754075765609741,1.1147544384002686,1.0978877544403076,1.067228078842163,0.978782594203949,0.8694491386413574,0.8914414644241333,0.9976486563682556,,,,,,,,0.961563766002655,,1.173893690109253,1.021191120147705,,,,,,1.1122266054153442,1.082587718963623,1.124947190284729,,1.1576703786849976,1.109951376914978,,,1.1433000564575195,1.0792428255081177,1.2435684204101562,1.252448558807373,,,,,1.1553255319595337,1.2320146560668945,,1.2581757307052612,1.1694539785385132,,,,1.1883306503295898,,1.0197242498397827,,,,,,,,,,,1.0135403871536255,,,,,0.9891875386238098,,0.9526785612106323,,,,0.7383619546890259,,,,0.7544353008270264,0.8658490777015686,,,
tricycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firetruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
helicopter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sprinkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shirt,,,,,,,,,,,,,,,,,,,,,,,,,0.8679739236831665,0.7611968517303467,0.6541875004768372,0.5054839253425598,0.8699584007263184,0.8948801755905151,0.9199967980384827,,,1.1653164625167847,,,0.8036669492721558,,0.6584497690200806,0.49553143978118896,0.4254339933395386,,0.7914235591888428,,,0.8349645733833313,0.6940096616744995,0.771204948425293,0.856447696685791,,0.728753924369812,,,,,,,,,,,,,,,,,,,0.0,0.6498976945877075,,,,0.45226335525512695,0.2926608920097351,,1.0952385663986206,,,,0.751815915107727,0.8765468597412109,1.1495450735092163,0.9684780836105347,1.1976101398468018,1.1015942096710205,0.8263658881187439,0.8956320285797119,1.0567692518234253,,,,,,,,1.2807077169418335,,1.233580231666565,0.9402953386306763,,,,,,1.245988130569458,1.2365649938583374,1.132719874382019,,1.1393805742263794,1.2029621601104736,,,1.052554965019226,1.0827723741531372,1.2129710912704468,1.1876229047775269,,,,,1.0355864763259888,1.189677357673645,,1.2717995643615723,1.1345142126083374,,,,0.9689880609512329,,1.0352510213851929,,,,,,,,,,,1.0778800249099731,,,,,0.976694643497467,,0.9294139742851257,,,,0.958628237247467,,,,0.9897722005844116,0.709331750869751,,,
bib,,,,,,,,,,,,,,,,,,,,,,,,,1.0164191722869873,0.8418538570404053,0.6665837168693542,0.791374683380127,0.8559843897819519,0.9622247815132141,0.96381014585495,,,1.2217220067977905,,,0.9761142134666443,,0.8706380128860474,0.7988282442092896,0.7596144676208496,,1.0618691444396973,,,1.0148961544036865,0.8419966101646423,0.8609164953231812,0.8858339190483093,,0.8486931324005127,,,,,,,,,,,,,,,,,,,0.6498976945877075,0.0,,,,0.8319602012634277,0.5218009948730469,,0.9338550567626953,,,,0.8885769844055176,0.9790017604827881,1.1266471147537231,1.0875734090805054,1.0939674377441406,0.8638962507247925,0.9451205134391785,0.9847127795219421,1.0659873485565186,,,,,,,,1.0896985530853271,,1.1287288665771484,0.9052313566207886,,,,,,1.089433193206787,1.190035343170166,1.1858086585998535,,1.2075183391571045,1.1201682090759277,,,1.1324533224105835,0.9624773263931274,1.1051287651062012,1.0917530059814453,,,,,1.031904935836792,1.1269830465316772,,1.096553087234497,1.0851271152496338,,,,1.1694564819335938,,1.1523892879486084,,,,,,,,,,,0.9624001979827881,,,,,0.9030098915100098,,0.920017659664154,,,,0.9784480333328247,,,,0.9707536101341248,0.8767887353897095,,,
pajamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pants,,,,,,,,,,,,,,,,,,,,,,,,,0.7504609823226929,0.8041634559631348,0.5503968000411987,0.684322714805603,0.7395169734954834,0.831725001335144,0.6432914137840271,,,1.114333152770996,,,0.8287798166275024,,0.7944089770317078,0.6451401710510254,0.6279940009117126,,0.8313148021697998,,,1.0476146936416626,0.9146959185600281,0.9281785488128662,0.987482488155365,,0.843218207359314,,,,,,,,,,,,,,,,,,,0.45226335525512695,0.8319602012634277,,,,0.0,0.4195387363433838,,0.978898823261261,,,,0.7881889343261719,0.8862353563308716,0.9801205396652222,0.855247974395752,1.1841826438903809,1.0312358140945435,0.951054573059082,0.7036693096160889,0.9918628334999084,,,,,,,,1.2227656841278076,,1.133640170097351,0.89468914270401,,,,,,1.218259334564209,1.0857784748077393,0.9445604085922241,,0.9451027512550354,1.0250749588012695,,,0.9203701019287109,0.9178743958473206,1.15696120262146,1.048720359802246,,,,,0.9139472246170044,1.0149301290512085,,1.1447608470916748,0.9869003295898438,,,,0.8519219160079956,,1.0075139999389648,,,,,,,,,,,1.0313397645950317,,,,,0.9597436189651489,,0.9512757062911987,,,,1.076675295829773,,,,1.077724814414978,0.6978857517242432,,,
shorts,,,,,,,,,,,,,,,,,,,,,,,,,0.7811781167984009,0.698656439781189,0.40749335289001465,0.4896501302719116,0.7225762605667114,0.7296026945114136,0.8200419545173645,,,1.3389484882354736,,,0.8622214198112488,,0.7403956055641174,0.46163713932037354,0.5027818083763123,,0.8515695929527283,,,0.7672098278999329,0.6844943165779114,0.8054693937301636,0.8654388189315796,,0.7346450686454773,,,,,,,,,,,,,,,,,,,0.2926608920097351,0.5218009948730469,,,,0.4195387363433838,0.0,,0.9671525359153748,,,,0.7680559158325195,0.9034873843193054,1.185651183128357,0.9753879904747009,1.2016557455062866,0.9541945457458496,0.8847529888153076,0.8063545227050781,1.1148185729980469,,,,,,,,1.27671480178833,,1.3027513027191162,0.8845687508583069,,,,,,1.3242461681365967,1.2506821155548096,1.1670269966125488,,1.1698883771896362,1.1839219331741333,,,1.035944938659668,0.9188934564590454,1.2066361904144287,1.1492830514907837,,,,,0.9629266858100891,1.10442054271698,,1.2005363702774048,1.0943801403045654,,,,0.9838199019432068,,1.1148868799209595,,,,,,,,,,,1.0041958093643188,,,,,0.9469166398048401,,0.9521895051002502,,,,0.9710671901702881,,,,0.9860159754753113,0.7909624576568604,,,
slipper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shoe,,,,,,,,,,,,,,,,,,,,,,,,,1.0215972661972046,0.9514326453208923,1.038681983947754,1.0087615251541138,0.9939548969268799,0.9966325759887695,0.9989985227584839,,,1.182630181312561,,,1.1160045862197876,,0.9396829605102539,0.9189189076423645,0.8972912430763245,,1.0543919801712036,,,0.9898760318756104,0.9638788104057312,0.9916903376579285,0.9900800585746765,,0.8773226141929626,,,,,,,,,,,,,,,,,,,1.0952385663986206,0.9338550567626953,,,,0.978898823261261,0.9671525359153748,,0.0,,,,0.8168816566467285,0.8777341246604919,0.9303956031799316,0.8903748989105225,0.9967011213302612,0.940751314163208,1.0054227113723755,0.8969245553016663,0.8735986351966858,,,,,,,,0.9783616662025452,,1.1350631713867188,1.0163248777389526,,,,,,1.1452256441116333,1.1205681562423706,1.0856777429580688,,1.1147041320800781,1.0473319292068481,,,0.9153508543968201,0.9966680407524109,1.1724807024002075,1.1378769874572754,,,,,1.0687460899353027,1.0312806367874146,,1.085909128189087,1.1041812896728516,,,,1.0020874738693237,,1.066489338874817,,,,,,,,,,,0.8601667881011963,,,,,0.9519750475883484,,1.0040709972381592,,,,0.8805445432662964,,,,0.8830512166023254,1.0431784391403198,,,
sock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mitten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blanket,,,,,,,,,,,,,,,,,,,,,,,,,0.9886101484298706,0.8583167791366577,0.9965469241142273,0.8902113437652588,0.9366300106048584,1.0828299522399902,1.0955109596252441,,,1.3377141952514648,,,0.8610699772834778,,0.8077102899551392,0.5466317534446716,0.407576322555542,,0.9132043123245239,,,0.905513346195221,0.9067546129226685,0.8167656064033508,0.7833176255226135,,0.7829728126525879,,,,,,,,,,,,,,,,,,,0.751815915107727,0.8885769844055176,,,,0.7881889343261719,0.7680559158325195,,0.8168816566467285,,,,0.0,0.45396411418914795,0.7766848802566528,0.5937687158584595,1.086124300956726,1.0618624687194824,0.8444344997406006,0.7128475308418274,0.8861088752746582,,,,,,,,1.1229456663131714,,1.2077019214630127,1.059557318687439,,,,,,1.1854959726333618,1.2020426988601685,1.162099003791809,,1.1373236179351807,1.1599974632263184,,,1.0624585151672363,1.1686336994171143,1.276085615158081,1.2507765293121338,,,,,1.1283048391342163,1.2009495496749878,,1.2731423377990723,1.1969114542007446,,,,1.052342414855957,,1.1100842952728271,,,,,,,,,,,0.8720473051071167,,,,,0.8964962959289551,,0.8783674836158752,,,,0.9615201354026794,,,,0.9681394100189209,0.8102219700813293,,,
pillow,,,,,,,,,,,,,,,,,,,,,,,,,1.0786793231964111,1.0824265480041504,1.0032554864883423,0.9782342910766602,1.1011687517166138,1.2090725898742676,1.0670931339263916,,,1.15724778175354,,,0.6560524106025696,,1.0239472389221191,0.6969127655029297,0.5295857191085815,,1.0019307136535645,,,1.0805829763412476,0.9676949977874756,1.10535728931427,1.0869183540344238,,0.8754075765609741,,,,,,,,,,,,,,,,,,,0.8765468597412109,0.9790017604827881,,,,0.8862353563308716,0.9034873843193054,,0.8777341246604919,,,,0.45396411418914795,0.0,0.8095885515213013,0.7706148028373718,0.844068169593811,1.130954384803772,1.0865429639816284,0.8489675521850586,0.7441431879997253,,,,,,,,0.9754185676574707,,0.9815953373908997,1.0528285503387451,,,,,,1.0084329843521118,1.0286870002746582,1.0127547979354858,,1.0139893293380737,1.0787417888641357,,,1.0520631074905396,1.1286109685897827,1.1167330741882324,1.1512891054153442,,,,,1.1178889274597168,1.0563700199127197,,1.1690194606781006,1.1560919284820557,,,,1.0291767120361328,,0.9305815696716309,,,,,,,,,,,0.968856692314148,,,,,1.0723562240600586,,1.0416553020477295,,,,0.9678100943565369,,,,0.9526009559631348,0.9234938621520996,,,
towel,,,,,,,,,,,,,,,,,,,,,,,,,1.1460034847259521,1.1756837368011475,1.154026985168457,1.134125828742981,1.1205593347549438,1.1287307739257812,0.9336310625076294,,,0.8573328852653503,,,0.8903976678848267,,1.2026854753494263,1.1713029146194458,1.0915555953979492,,1.101063847541809,,,1.2086181640625,1.2093760967254639,1.2395802736282349,1.1614274978637695,,1.1147544384002686,,,,,,,,,,,,,,,,,,,1.1495450735092163,1.1266471147537231,,,,0.9801205396652222,1.185651183128357,,0.9303956031799316,,,,0.7766848802566528,0.8095885515213013,0.0,0.5166836977005005,0.9057469367980957,1.145369291305542,1.153130292892456,0.8935179114341736,0.9691595435142517,,,,,,,,0.9326012134552002,,0.6533562541007996,1.123282551765442,,,,,,0.7639528512954712,0.923871636390686,0.8275638818740845,,0.8147256970405579,0.750755250453949,,,0.8784741163253784,1.1135231256484985,0.854248046875,0.91403728723526,,,,,0.9783408641815186,0.9544543027877808,,0.9446122646331787,0.9585027098655701,,,,0.8753993511199951,,0.9899347424507141,,,,,,,,,,,1.0271573066711426,,,,,1.2254477739334106,,1.1869568824768066,,,,1.1591627597808838,,,,1.165689468383789,1.1385554075241089,,,
napkin,,,,,,,,,,,,,,,,,,,,,,,,,0.9785104990005493,1.101782202720642,0.9416729807853699,0.9500265717506409,1.0515434741973877,1.0732226371765137,1.0292061567306519,,,1.110939860343933,,,0.8083277940750122,,0.9811916947364807,0.8591897487640381,0.8367179036140442,,0.8836188912391663,,,0.985686182975769,1.0050870180130005,1.1172317266464233,1.1949164867401123,,1.0978877544403076,,,,,,,,,,,,,,,,,,,0.9684780836105347,1.0875734090805054,,,,0.855247974395752,0.9753879904747009,,0.8903748989105225,,,,0.5937687158584595,0.7706148028373718,0.5166836977005005,0.0,1.124948501586914,1.1154277324676514,1.0867946147918701,0.6848630905151367,0.8567062616348267,,,,,,,,1.0184335708618164,,0.9831270575523376,1.0678507089614868,,,,,,1.0840378999710083,0.8879449367523193,0.8662314414978027,,0.8357716798782349,0.7348322868347168,,,0.66535484790802,1.1372019052505493,1.049733281135559,1.053533911705017,,,,,0.9287714958190918,0.9295613765716553,,1.053359031677246,0.9777758121490479,,,,0.5554027557373047,,1.0434000492095947,,,,,,,,,,,0.8679804801940918,,,,,0.9887357354164124,,0.9796704053878784,,,,1.0567759275436401,,,,1.0821704864501953,0.9409781694412231,,,
