,dog,cat,fish,frog,ear,nose,tooth,mouth,face,hair,leg,arm,hand,finger,toe,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,stroller,car,hose,slide,tree,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,soup,cookie,bread,plate,bowl,tape,bottle,jar,glass,cup,bucket,can
crib,0.9160587787628174,0.8580725789070129,1.14213228225708,1.1836382150650024,1.2676143646240234,1.289320945739746,1.2741692066192627,1.2257702350616455,1.0259615182876587,1.064239501953125,1.1842291355133057,0.9883032441139221,1.1553544998168945,1.3458046913146973,1.3481234312057495,1.121846318244934,0.930045485496521,0.670018196105957,0.6281389594078064,0.5160735845565796,0.6231117844581604,0.485307514667511,0.6286680698394775,0.5009778738021851,0.0,0.7055964469909668,0.7519450187683105,0.631925106048584,0.5962953567504883,0.652873158454895,0.7790840864181519,0.674761176109314,0.5681735873222351,0.9609271287918091,0.9332314133644104,0.5274960994720459,0.8432059288024902,0.8704196214675903,0.871532678604126,0.889505922794342,0.850728452205658,0.8056707382202148,0.8193035125732422,0.8860443234443665,0.9568058252334595,1.06156325340271,1.1529361009597778,1.1292402744293213,1.1354879140853882,0.9937935471534729,1.1689156293869019,0.6126435399055481,0.8538239598274231,0.8384077548980713,1.045225977897644,0.8813987374305725,0.8847939968109131,0.6541774868965149,0.6561201810836792,0.7845703363418579,0.931302547454834,0.6622679233551025,0.905714213848114,0.9332412481307983,0.7243391275405884,1.0516517162322998,1.0126872062683105,1.1719417572021484,1.216532588005066,1.1871376037597656,1.1003321409225464,1.2216787338256836,1.0395030975341797,0.9759547114372253,1.160961627960205,1.2694697380065918,1.3229132890701294,1.233013391494751,1.2215642929077148,1.133730173110962,1.0408164262771606,1.1971434354782104,1.3093641996383667,1.2808680534362793,1.3038088083267212,1.318833589553833,1.333972692489624,1.3621439933776855,1.3181768655776978,1.3482263088226318,1.3274714946746826,1.249435544013977,1.310363531112671,1.3313859701156616,1.1288831233978271,0.9407656788825989,1.1845239400863647,1.273616075515747,1.2400707006454468,1.190423607826233,1.0116137266159058,1.0913901329040527,1.2236478328704834,1.071931004524231,0.9917706251144409,1.1799883842468262,0.9744746685028076,1.0058090686798096
window,1.0807459354400635,0.9422800540924072,1.1379371881484985,1.1410517692565918,1.047627329826355,0.9589047431945801,1.0185675621032715,0.9982739686965942,0.9418041110038757,0.9244338870048523,1.0168704986572266,0.987167477607727,1.0675081014633179,1.0968718528747559,1.1385586261749268,1.1465797424316406,0.7889841794967651,0.8173254728317261,0.9341395497322083,0.8382912278175354,0.7285679578781128,0.7935512065887451,0.8422657251358032,0.8129920959472656,0.7055964469909668,0.0,0.5630778670310974,0.591940701007843,0.6583330631256104,0.7773483395576477,0.9241126775741577,0.9010559916496277,1.006585717201233,0.9817420244216919,1.0386227369308472,0.8968790769577026,0.7060986757278442,0.9391260147094727,0.9437508583068848,0.9511504173278809,1.0191529989242554,0.9124626517295837,0.9555292725563049,0.9736368656158447,0.9682314991950989,1.0138213634490967,1.2148889303207397,1.1898282766342163,1.0789366960525513,1.1414988040924072,1.1654319763183594,0.8644304275512695,0.9154704213142395,0.8982619643211365,0.9302524328231812,1.0706541538238525,1.1165053844451904,1.0698704719543457,1.0048943758010864,1.0206538438796997,0.9122015237808228,0.976331889629364,1.1561017036437988,0.9628448486328125,0.8767180442810059,0.8589128255844116,1.144154667854309,1.0580147504806519,0.9005189538002014,1.0865259170532227,0.9937812685966492,0.992196798324585,0.9616492390632629,1.0262356996536255,1.026310682296753,1.080244779586792,1.0961112976074219,1.0101929903030396,1.0105161666870117,1.0084913969039917,0.9084744453430176,1.0667698383331299,1.1560628414154053,1.137244462966919,1.1843554973602295,1.1816222667694092,1.178977370262146,1.1861234903335571,1.2421551942825317,1.1852246522903442,1.2104785442352295,1.134175419807434,1.223922848701477,1.2162340879440308,1.0796763896942139,0.807831346988678,1.1826366186141968,1.1689025163650513,1.1907422542572021,1.0822515487670898,1.0775072574615479,1.0352834463119507,1.1584336757659912,1.0821138620376587,1.0116909742355347,1.0905629396438599,1.0490376949310303,0.884458065032959
door,0.9800255298614502,0.931252121925354,1.0639853477478027,1.0835134983062744,1.0800857543945312,1.0638113021850586,1.1395552158355713,1.1334161758422852,0.9930424094200134,0.983513593673706,0.9859851002693176,0.9857556819915771,1.0879322290420532,1.1374866962432861,1.1544238328933716,1.1483336687088013,0.8581977486610413,0.5517477989196777,0.8254703283309937,0.6724778413772583,0.6234462261199951,0.6706255078315735,0.7553620338439941,0.7794129252433777,0.7519450187683105,0.5630778670310974,0.0,0.2111142873764038,0.3677929639816284,0.6052379012107849,0.8133163452148438,0.8911764025688171,0.8828909993171692,1.0064456462860107,1.0554291009902954,0.9982730746269226,0.8863722681999207,1.0280238389968872,0.9407025575637817,0.9814233183860779,1.061732530593872,0.9199339747428894,0.8549336194992065,0.9182302951812744,0.8326221704483032,0.9767242670059204,1.2493542432785034,1.1543272733688354,1.2318106889724731,1.216165542602539,1.2509632110595703,0.9272871017456055,0.8686901926994324,0.9561295509338379,1.0317060947418213,1.0869410037994385,1.1295408010482788,0.9993467926979065,0.8112828731536865,1.0677319765090942,0.8920315504074097,1.0145241022109985,0.9795598983764648,0.7865369319915771,0.7102627158164978,1.1087751388549805,1.0210487842559814,1.1716920137405396,1.0983235836029053,1.05929434299469,0.9502339363098145,1.010361671447754,0.9872654676437378,1.0367610454559326,1.091267466545105,1.1024898290634155,1.187098741531372,1.0851835012435913,1.07948637008667,1.0247653722763062,0.8118367195129395,1.143033742904663,1.2036067247390747,1.174028754234314,1.1969269514083862,1.165985107421875,1.1859941482543945,1.1982696056365967,1.1991066932678223,1.1752163171768188,1.1622357368469238,1.2257593870162964,1.1881543397903442,1.2514938116073608,1.0680015087127686,0.9058705568313599,1.157934546470642,1.0817768573760986,1.2437074184417725,1.1229671239852905,1.14574134349823,1.1005511283874512,1.0287033319473267,0.9663364291191101,1.0196205377578735,1.1471604108810425,1.019921898841858,0.7215861082077026
closet,0.8971347212791443,0.80559241771698,1.0879967212677002,1.099432110786438,1.1621215343475342,1.1477714776992798,1.2083148956298828,1.1610405445098877,0.8429358601570129,0.8666062951087952,1.0331568717956543,0.8393835425376892,1.0418598651885986,1.253957748413086,1.2285468578338623,1.13553786277771,1.074489712715149,0.7712724208831787,0.9014148712158203,0.7376132607460022,0.8262443542480469,0.5739142894744873,0.7484481334686279,0.6007764339447021,0.631925106048584,0.591940701007843,0.2111142873764038,0.0,0.3562192916870117,0.6824694275856018,0.7705691456794739,0.7311131358146667,0.7352737784385681,0.9486443996429443,1.0679664611816406,0.8000717163085938,0.8308731317520142,0.8116689920425415,0.7171251177787781,0.7315608263015747,0.8397006392478943,0.6735936403274536,0.6492350101470947,0.754662036895752,0.703234076499939,0.9075915813446045,1.3014633655548096,1.1732556819915771,1.1523525714874268,1.0514744520187378,1.2005596160888672,0.7173898816108704,0.9174607396125793,0.9315134882926941,1.080331563949585,0.9795998930931091,1.0683374404907227,0.9113695621490479,0.8878893852233887,0.9244361519813538,0.8936551809310913,1.0214167833328247,1.003647804260254,1.0544707775115967,0.6199251413345337,1.199208378791809,1.0622737407684326,1.1311036348342896,1.1263251304626465,1.1873106956481934,1.1621005535125732,1.2138447761535645,1.0693527460098267,1.0370734930038452,1.314918041229248,1.3020615577697754,1.3582043647766113,1.3059296607971191,1.3131372928619385,1.2092617750167847,1.0229109525680542,1.1820740699768066,1.2776161432266235,1.223844051361084,1.2578520774841309,1.2357014417648315,1.2783839702606201,1.2681020498275757,1.2695151567459106,1.2784066200256348,1.2905572652816772,1.1305396556854248,1.2445142269134521,1.2865028381347656,1.0991663932800293,1.0042216777801514,1.1044533252716064,1.2195829153060913,1.268811821937561,1.223739743232727,1.1328625679016113,1.2089133262634277,1.1285125017166138,1.026614785194397,0.9430370330810547,1.254293441772461,1.0820863246917725,0.8918358683586121
refrigerator,1.021971583366394,0.9629231691360474,1.18715500831604,1.2258938550949097,1.240011215209961,1.232054352760315,1.2730995416641235,1.2405569553375244,0.9869223833084106,1.023195743560791,1.1497957706451416,0.9506047964096069,1.1685311794281006,1.313920259475708,1.3400442600250244,1.2319453954696655,0.9573343396186829,0.5778363943099976,0.8762978911399841,0.6706966161727905,0.7166709303855896,0.5670819282531738,0.7414774894714355,0.7321376204490662,0.5962953567504883,0.6583330631256104,0.3677929639816284,0.3562192916870117,0.0,0.29482340812683105,0.6137298941612244,0.6556192636489868,0.7869094610214233,0.9754063487052917,1.0738756656646729,0.8253682851791382,0.8811269402503967,0.8565638065338135,0.8408723473548889,0.8669991493225098,0.9817783236503601,0.845449686050415,0.8780229091644287,0.9056352376937866,0.8680481910705566,1.0100409984588623,1.3451149463653564,1.3089081048965454,1.2303106784820557,1.1774320602416992,1.243114709854126,0.8388334512710571,0.9292016625404358,0.9701327085494995,1.051521897315979,1.0510424375534058,1.1027960777282715,0.7525402903556824,0.7722997665405273,0.9186326861381531,0.8264293670654297,0.9773635268211365,0.9947308897972107,0.862463116645813,0.6054390072822571,1.1608198881149292,1.099877953529358,1.2157267332077026,1.2167764902114868,1.3243801593780518,1.1224647760391235,1.234605073928833,1.0223242044448853,1.0597467422485352,1.1605063676834106,1.2009575366973877,1.2946580648422241,1.2195851802825928,1.210330605506897,1.1224071979522705,0.9730021357536316,1.1443160772323608,1.3196381330490112,1.2679481506347656,1.323037028312683,1.3136887550354004,1.3191099166870117,1.3217309713363647,1.3260421752929688,1.2808830738067627,1.2508808374404907,1.2282772064208984,1.316145658493042,1.2999706268310547,1.1352298259735107,0.8787788152694702,1.0944652557373047,1.2687318325042725,1.2677079439163208,1.1214463710784912,1.0065404176712036,1.1087660789489746,0.9980587363243103,0.8367892503738403,0.861513614654541,1.0482311248779297,0.8596986532211304,0.590815544128418
oven,1.0072743892669678,0.992819607257843,1.145743727684021,1.1915401220321655,1.1840275526046753,1.2115041017532349,1.239086627960205,1.1634697914123535,1.0248589515686035,1.0443683862686157,1.1197359561920166,0.9754045009613037,1.0846887826919556,1.2664555311203003,1.2813515663146973,1.063679575920105,0.9825177788734436,0.4175170660018921,0.7872178554534912,0.7014750242233276,0.8519716262817383,0.6708895564079285,0.7353976964950562,0.7836002707481384,0.652873158454895,0.7773483395576477,0.6052379012107849,0.6824694275856018,0.29482340812683105,0.0,0.6227797865867615,0.741167426109314,0.8524118065834045,0.9266455173492432,1.0243991613388062,0.9366101622581482,0.9564972519874573,0.9030037522315979,0.895226776599884,0.9200896620750427,0.9313062429428101,0.869637131690979,0.9212998747825623,0.886814296245575,0.8703413605690002,0.9051739573478699,1.1906458139419556,1.1174427270889282,1.1675235033035278,1.046021819114685,1.089724063873291,0.8326581716537476,0.8927949070930481,0.8719826936721802,0.971632719039917,0.9916868805885315,1.042813777923584,0.6547473669052124,0.666372537612915,0.9011847376823425,0.8407449126243591,0.8667652606964111,0.84170001745224,0.5239903926849365,0.7574247121810913,1.0960774421691895,0.9906108379364014,1.1856862306594849,1.1491069793701172,1.2077730894088745,0.8810867071151733,1.0913349390029907,0.9646501541137695,0.9816311001777649,1.0561225414276123,1.13517427444458,1.2949146032333374,1.2094266414642334,1.194186806678772,1.0097901821136475,1.1254675388336182,1.1742198467254639,1.2567064762115479,1.3053154945373535,1.3381987810134888,1.2697070837020874,1.3385602235794067,1.3073902130126953,1.2828640937805176,1.3010587692260742,1.2401741743087769,1.2200448513031006,1.2421215772628784,1.2540490627288818,1.0821195840835571,0.9895573854446411,1.0295614004135132,1.1296213865280151,1.112789273262024,1.032503366470337,0.9328417181968689,1.0527498722076416,1.135941505432129,0.9323534965515137,0.9255511164665222,1.0561009645462036,0.8815205693244934,0.7027446031570435
sink,1.0728801488876343,1.0566608905792236,1.0921207666397095,1.1981351375579834,1.2274426221847534,1.2764383554458618,1.2528173923492432,1.1946314573287964,1.0260509252548218,1.1008914709091187,1.2393120527267456,0.9417915344238281,1.022915244102478,1.3001631498336792,1.3361494541168213,1.134148120880127,1.1157437562942505,0.7150682210922241,0.8688696026802063,0.8393107652664185,1.0356608629226685,0.6751095652580261,0.9137728214263916,0.7269874811172485,0.7790840864181519,0.9241126775741577,0.8133163452148438,0.7705691456794739,0.6137298941612244,0.6227797865867615,0.0,0.20754343271255493,0.8614193201065063,1.1163005828857422,0.9905832409858704,0.7389710545539856,0.9649092555046082,0.974189043045044,0.949647068977356,0.89947509765625,0.8597300052642822,0.8755966424942017,0.8986014127731323,0.9475510120391846,0.9753782749176025,1.0445449352264404,1.260305404663086,1.1646288633346558,1.0999581813812256,0.9533800482749939,1.1548538208007812,0.7746228575706482,1.0179786682128906,0.9511139988899231,1.0219966173171997,1.0406540632247925,0.925275444984436,0.4194915294647217,0.8345530033111572,0.9074482917785645,0.866958498954773,1.0579583644866943,1.0549830198287964,1.0075945854187012,0.6247228980064392,1.2146098613739014,0.7507916688919067,1.2852085828781128,1.21709406375885,1.18735671043396,1.130202293395996,1.2287195920944214,1.07575523853302,0.9358247518539429,1.1950151920318604,1.021116852760315,1.3985791206359863,1.3072153329849243,1.3092761039733887,1.1449908018112183,1.1791188716888428,1.0286283493041992,1.1416151523590088,1.1317428350448608,1.259073257446289,1.300074577331543,1.278151035308838,1.2581968307495117,1.3273532390594482,1.2906122207641602,1.1961748600006104,1.0359070301055908,1.2555370330810547,1.3119282722473145,1.0990079641342163,1.154424786567688,0.7252074480056763,1.0826929807662964,1.2259374856948853,0.845851480960846,0.47395646572113037,0.8974639773368835,1.0856741666793823,1.0654292106628418,0.6567557454109192,0.8527094721794128,0.7190497517585754,0.841970682144165
bathtub,1.1022616624832153,1.036330223083496,1.0971800088882446,1.1515395641326904,1.241269588470459,1.282914161682129,1.211074709892273,1.1699639558792114,0.950744092464447,1.0569850206375122,1.2157824039459229,0.8360550403594971,1.000112533569336,1.2807316780090332,1.3080790042877197,1.1655898094177246,1.1863678693771362,0.7266871333122253,0.8648524284362793,0.9101401567459106,1.0303189754486084,0.6600147485733032,0.8838499784469604,0.5988107323646545,0.674761176109314,0.9010559916496277,0.8911764025688171,0.7311131358146667,0.6556192636489868,0.741167426109314,0.20754343271255493,0.0,0.7825378775596619,1.038710594177246,0.9787139296531677,0.5040802359580994,0.9367610812187195,0.7855116128921509,0.8275496959686279,0.7570892572402954,0.6894676089286804,0.732367992401123,0.8082747459411621,0.8351410031318665,0.9309729337692261,0.9851920008659363,1.236160397529602,1.1841565370559692,1.0850356817245483,0.8960033059120178,1.1151182651519775,0.6797850131988525,1.0273710489273071,0.9552649259567261,1.0774401426315308,0.874834418296814,0.8183030486106873,0.4001321792602539,0.8170652985572815,0.7446699142456055,0.8692017793655396,0.9866164326667786,1.0714932680130005,1.1035360097885132,0.7252901792526245,1.255752444267273,0.8272270560264587,1.203912615776062,1.1523191928863525,1.2026413679122925,1.137378454208374,1.255295991897583,1.0880703926086426,0.9261966943740845,1.2678498029708862,1.1438202857971191,1.3384547233581543,1.3030847311019897,1.317786693572998,1.1765074729919434,1.1776230335235596,1.0098193883895874,1.1311722993850708,1.1432489156723022,1.2108008861541748,1.2577494382858276,1.271570086479187,1.2762682437896729,1.295135259628296,1.2856587171554565,1.2307963371276855,0.9673557877540588,1.221853256225586,1.3077596426010132,1.0852611064910889,1.2022489309310913,0.8552905917167664,1.0914028882980347,1.2301863431930542,0.9718698263168335,0.6411703824996948,0.9625877141952515,1.192221760749817,1.1763052940368652,0.7671747207641602,1.0600241422653198,0.8676826357841492,1.0535134077072144
stroller,0.9039437770843506,0.9829171299934387,1.102764368057251,1.097852349281311,1.2275993824005127,1.2826025485992432,1.301119089126587,1.209631085395813,0.8987541198730469,1.0077571868896484,1.1851469278335571,1.0196099281311035,1.1634470224380493,1.3536754846572876,1.2988901138305664,1.0254877805709839,1.0232964754104614,0.9434589147567749,0.8517823219299316,0.671135663986206,0.8617144823074341,0.7038465738296509,0.7977533340454102,0.7466473579406738,0.5681735873222351,1.006585717201233,0.8828909993171692,0.7352737784385681,0.7869094610214233,0.8524118065834045,0.8614193201065063,0.7825378775596619,0.0,0.7043635845184326,0.9625178575515747,0.5730834603309631,0.8568537831306458,0.8501893281936646,0.8884266018867493,0.8612506985664368,0.8190968632698059,0.833855390548706,0.7594985961914062,0.8225866556167603,0.8818671107292175,1.0048952102661133,1.0681822299957275,0.9995893239974976,1.0363304615020752,0.9538940191268921,1.100665807723999,0.8155606985092163,1.0335689783096313,0.9967324733734131,1.1779834032058716,0.6910848021507263,0.6228703260421753,0.6930375099182129,0.8059096336364746,0.7802736163139343,0.9949393272399902,0.9773090481758118,0.7370451092720032,0.984535813331604,0.5295317769050598,1.2136861085891724,0.9349496364593506,1.0531967878341675,1.235681176185608,1.1744729280471802,1.105401873588562,1.1823687553405762,0.9779559969902039,0.8932884335517883,1.20072340965271,1.2328684329986572,1.325024127960205,1.258589506149292,1.2343394756317139,1.1525465250015259,1.0267354249954224,1.118260145187378,1.2362638711929321,1.1836023330688477,1.2110809087753296,1.2957590818405151,1.2842941284179688,1.3247766494750977,1.2633252143859863,1.3139137029647827,1.246951699256897,1.1651290655136108,1.253840684890747,1.3157572746276855,1.06706702709198,1.004510760307312,1.1924837827682495,1.1954150199890137,1.3304131031036377,1.2292497158050537,1.1090002059936523,1.093348741531372,1.0376479625701904,1.0890533924102783,0.9913187026977539,1.2117310762405396,1.0151172876358032,1.053587794303894
car,0.8224914073944092,0.797584593296051,0.8657665848731995,0.807002067565918,1.064794898033142,1.0791088342666626,1.0048414468765259,1.0417712926864624,0.8578187823295593,0.9215269684791565,1.1368011236190796,1.1042678356170654,1.0782649517059326,1.0902067422866821,1.1248183250427246,1.0935773849487305,0.9394049048423767,1.0101147890090942,1.0025595426559448,1.0544110536575317,1.069115400314331,1.0498433113098145,0.9918845891952515,1.0049824714660645,0.9609271287918091,0.9817420244216919,1.0064456462860107,0.9486443996429443,0.9754063487052917,0.9266455173492432,1.1163005828857422,1.038710594177246,0.7043635845184326,0.0,0.9423220753669739,0.9567427635192871,0.8718546628952026,0.9446569085121155,0.9595625996589661,0.9677538871765137,1.0502671003341675,1.03673255443573,1.037911295890808,0.9865726232528687,1.0286829471588135,1.0362186431884766,1.0473755598068237,1.0812381505966187,1.1946507692337036,1.1234073638916016,1.0376116037368774,1.0379523038864136,1.084738850593567,1.1399400234222412,1.1120764017105103,0.8435248732566833,0.7318788766860962,0.9544750452041626,1.0057027339935303,0.8921336531639099,1.0118207931518555,1.0268491506576538,1.003752589225769,0.8067029714584351,1.0034013986587524,1.014424204826355,1.130115270614624,0.9866946935653687,0.9151384234428406,1.1262357234954834,0.9552524089813232,1.0352253913879395,0.8225613236427307,0.896635115146637,0.9493938088417053,0.9119704961776733,0.9566603302955627,0.9577231407165527,0.9156807661056519,0.9402859210968018,1.0379797220230103,1.0744006633758545,1.007089376449585,1.03273344039917,0.9687400460243225,0.9787834286689758,1.0020722150802612,1.0222890377044678,0.9846876263618469,0.966892659664154,1.096664309501648,1.0247159004211426,0.960938036441803,0.9996130466461182,0.9262625575065613,0.9178000092506409,1.07808256149292,1.0131275653839111,1.0384601354599,0.9539592266082764,1.1188631057739258,0.982464075088501,1.0289276838302612,0.9876074194908142,0.9717711210250854,1.1190581321716309,1.103217363357544,1.0628505945205688
hose,0.9870589971542358,0.968241274356842,0.9707393050193787,1.0143181085586548,1.01248037815094,1.13460111618042,1.0423309803009033,1.0116699934005737,1.1027411222457886,1.0683315992355347,1.0578573942184448,1.0853530168533325,1.0985978841781616,1.1593788862228394,1.1909759044647217,1.0955156087875366,0.886856198310852,0.9813500046730042,0.9411996603012085,0.9900574684143066,0.9568712711334229,1.0282145738601685,0.9890088438987732,0.9994061589241028,0.9332314133644104,1.0386227369308472,1.0554291009902954,1.0679664611816406,1.0738756656646729,1.0243991613388062,0.9905832409858704,0.9787139296531677,0.9625178575515747,0.9423220753669739,0.0,0.8942360281944275,1.0601617097854614,0.9810018539428711,1.0079286098480225,1.0467103719711304,1.061004638671875,1.0886317491531372,1.0798158645629883,0.9218699336051941,1.024265170097351,1.042389988899231,0.9646982550621033,0.9212827682495117,1.097835659980774,1.0596182346343994,0.9703471660614014,1.024900197982788,1.0224272012710571,1.0209323167800903,1.009273886680603,1.0576729774475098,0.8598443865776062,0.9712234139442444,1.0207184553146362,1.0064563751220703,1.0204062461853027,0.9324955940246582,0.8934201002120972,0.8940856456756592,0.7271677255630493,0.8534668684005737,0.8321242332458496,1.0020383596420288,0.8272282481193542,0.7054684162139893,0.7566347122192383,0.8403855562210083,0.8173398971557617,0.3858904242515564,0.7502351999282837,0.6887437105178833,0.8086857795715332,0.6576987504959106,0.6233991384506226,0.7432867288589478,0.6688238382339478,0.6537473797798157,1.0318056344985962,0.9999009370803833,1.03695809841156,0.8752380609512329,1.1026930809020996,1.060840368270874,1.038262128829956,1.0361357927322388,1.1158682107925415,0.998711347579956,0.971492350101471,0.9158884286880493,0.960786759853363,1.0369696617126465,1.0420247316360474,0.9553183913230896,1.0181825160980225,0.9875314831733704,0.9478552341461182,0.724084734916687,1.0288478136062622,1.0514023303985596,0.9784446954727173,0.9726496934890747,0.9726890921592712,1.0334995985031128
slide,1.029036521911621,0.9820013046264648,1.1548404693603516,1.1618900299072266,1.2554538249969482,1.3135911226272583,1.2613682746887207,1.1712548732757568,0.9486008882522583,1.0248403549194336,1.1593917608261108,0.8244737386703491,1.0226905345916748,1.3212854862213135,1.3302788734436035,1.067505955696106,1.2104253768920898,0.9370031356811523,0.5757508873939514,0.5958757400512695,0.8341242671012878,0.5171878337860107,0.6370894908905029,0.48120129108428955,0.5274960994720459,0.8968790769577026,0.9982730746269226,0.8000717163085938,0.8253682851791382,0.9366101622581482,0.7389710545539856,0.5040802359580994,0.5730834603309631,0.9567427635192871,0.8942360281944275,0.0,0.8345602750778198,0.6931419372558594,0.7478138208389282,0.7163656949996948,0.6814701557159424,0.6697717308998108,0.7223145961761475,0.6627229452133179,0.8317162990570068,0.9239803552627563,1.149646520614624,1.088335394859314,0.9622476100921631,0.8102204203605652,1.011453628540039,0.5367204546928406,0.8685897588729858,0.8430152535438538,0.9879512190818787,0.8731527924537659,0.6731467247009277,0.6618459224700928,0.8317863941192627,0.7325271368026733,0.8804366588592529,1.0230419635772705,0.9245964884757996,1.1896313428878784,0.6563389301300049,1.1559256315231323,0.9007363319396973,1.1216859817504883,1.1928037405014038,1.1146221160888672,1.0424480438232422,1.2197624444961548,1.0951422452926636,0.8222395181655884,1.3145207166671753,1.2446081638336182,1.293462872505188,1.285881519317627,1.2945295572280884,1.1204640865325928,1.1286771297454834,1.045295238494873,1.1288341283798218,1.135457158088684,1.246433138847351,1.2219207286834717,1.3683407306671143,1.3346189260482788,1.311348795890808,1.3432403802871704,1.2977688312530518,0.8871158957481384,1.2801249027252197,1.2184380292892456,1.178330421447754,1.201899766921997,1.0720922946929932,1.1511726379394531,1.2605769634246826,1.20211923122406,0.9863474369049072,1.0081543922424316,1.2402698993682861,1.3422458171844482,0.9799043536186218,1.2601274251937866,1.0943009853363037,1.191484808921814
tree,0.962158203125,0.983442485332489,1.0350687503814697,1.0889990329742432,1.144312858581543,1.1694316864013672,1.1591252088546753,1.1607985496520996,0.932944655418396,0.8994814157485962,1.0659732818603516,0.9420286417007446,1.0925652980804443,1.2101439237594604,1.252462387084961,1.1618309020996094,0.9125869274139404,1.0073606967926025,1.0329959392547607,0.9867465496063232,0.9174345135688782,0.85891193151474,0.9837488532066345,0.9149186015129089,0.8432059288024902,0.7060986757278442,0.8863722681999207,0.8308731317520142,0.8811269402503967,0.9564972519874573,0.9649092555046082,0.9367610812187195,0.8568537831306458,0.8718546628952026,1.0601617097854614,0.8345602750778198,0.0,0.9562546014785767,0.9370810985565186,0.9160284996032715,1.017488718032837,0.9180920720100403,0.930931568145752,1.0405433177947998,1.0216772556304932,1.0951404571533203,1.222815990447998,1.2058027982711792,1.146857738494873,1.0546671152114868,1.167497158050537,0.9203006029129028,1.1100128889083862,1.0652891397476196,1.1067662239074707,0.960594117641449,1.0510343313217163,1.0455034971237183,0.9711979031562805,0.8776522278785706,0.9531563520431519,1.0410020351409912,1.0835916996002197,1.1107898950576782,0.8857414126396179,1.084747552871704,1.0120697021484375,1.1138288974761963,1.0832369327545166,1.1218525171279907,1.13820481300354,1.205422043800354,0.9977213144302368,1.0542129278182983,1.1495922803878784,1.1954026222229004,1.2167940139770508,1.0994458198547363,1.0859272480010986,1.157273292541504,0.995926022529602,1.176218032836914,1.1543737649917603,1.0432757139205933,1.0592355728149414,1.2724453210830688,1.1282496452331543,1.1563459634780884,1.1392552852630615,1.0439772605895996,1.0563623905181885,1.0086297988891602,1.1521034240722656,1.185352087020874,0.8723713159561157,0.6691708564758301,1.1217988729476929,1.1573965549468994,1.201247215270996,1.1075737476348877,1.0853744745254517,1.1106300354003906,1.1316553354263306,1.0437411069869995,0.9532696604728699,1.1508103609085083,1.110082983970642,1.047067403793335
jacket,1.0458766222000122,0.8786964416503906,1.1663405895233154,1.1428334712982178,1.0599439144134521,1.1662551164627075,1.1068793535232544,1.0478765964508057,0.8215163946151733,0.8060516119003296,0.99018394947052,0.6304712295532227,0.9430820941925049,1.1437948942184448,1.1471326351165771,0.9867846965789795,1.2105392217636108,0.9793378710746765,0.8797829151153564,0.9297512769699097,1.0941710472106934,0.8108804225921631,0.7816577553749084,0.6186563968658447,0.8704196214675903,0.9391260147094727,1.0280238389968872,0.8116689920425415,0.8565638065338135,0.9030037522315979,0.974189043045044,0.7855116128921509,0.8501893281936646,0.9446569085121155,0.9810018539428711,0.6931419372558594,0.9562546014785767,0.0,0.22908711433410645,0.22720730304718018,0.4353145956993103,0.3730030059814453,0.5364847183227539,0.3178926706314087,0.403369665145874,0.45743316411972046,1.123258113861084,1.0171871185302734,0.9823833107948303,0.8279169797897339,0.8740538954734802,0.5072677135467529,0.850310742855072,0.7354809045791626,0.8836796283721924,0.9725228548049927,1.1256911754608154,0.9441784620285034,1.088407278060913,0.8223782777786255,0.8941229581832886,1.0850789546966553,0.7471779584884644,1.1328654289245605,0.8518924713134766,1.14768648147583,1.1317766904830933,0.942278265953064,1.0267399549484253,0.9554750919342041,0.8255774974822998,1.0104492902755737,1.1098570823669434,0.9708482027053833,1.2531986236572266,1.254672884941101,1.2429672479629517,1.2175956964492798,1.208064079284668,1.0993356704711914,1.2167989015579224,1.0926226377487183,1.198700189590454,1.2081241607666016,1.2831904888153076,1.140052080154419,1.29538893699646,1.2835389375686646,1.255812168121338,1.3291945457458496,1.3364524841308594,1.10625159740448,1.208207607269287,1.2567682266235352,1.1216470003128052,1.2004860639572144,1.1442466974258423,1.269254446029663,1.2045369148254395,1.2774813175201416,1.2203688621520996,1.2401314973831177,1.1792283058166504,1.1946370601654053,0.9695478677749634,1.3130627870559692,1.1835240125656128,1.0619544982910156
