subject_id_1,subject_id_2,comparison_type,n_common_categories,mean_spearman_correlation,std_spearman_correlation
00370001,00400002,older_younger,151,0.6096410229708034,0.22799677128939005
00370001,00370002,younger_younger,154,0.6848330154366438,0.22443419693371341
00370001,00370002,older_older,151,0.5937329852030833,0.22567418749969184
00370001,00370002,younger_older,153,0.6487175704382796,0.2186589295087852
00370001,00370002,older_younger,152,0.6256752179826272,0.2192711292765515
00370001,00590001,younger_younger,137,0.5476133601395499,0.23452681478678863
00370001,00590001,older_older,143,0.5191375611551398,0.21005066065559624
00370001,00590001,younger_older,144,0.5557721656492389,0.2314364202511604
00370001,00590001,older_younger,138,0.49710208574649545,0.23923242576013676
00400003,00510001,younger_younger,147,0.6561399925181045,0.2218386597720943
00400003,00510001,older_older,137,0.5911869326329691,0.2516622021086187
00400003,00510001,younger_older,140,0.6560762547779266,0.21358764786838602
00400003,00510001,older_younger,144,0.6133772642234159,0.24262748899798153
00400003,00420001,younger_younger,152,0.6538386825443505,0.21116578948932563
00400003,00420001,older_older,135,0.550427663633123,0.2335513076610947
00400003,00420001,younger_older,138,0.5823453903519967,0.22947786208968074
00400003,00420001,older_younger,149,0.599545970656451,0.2413126779931828
00400003,00510002,younger_younger,149,0.6646275533953927,0.20603688643518786
00400003,00510002,older_older,147,0.5764236763349798,0.23776498549431638
00400003,00510002,younger_older,150,0.6399089517696449,0.22929264623144693
00400003,00510002,older_younger,146,0.5967785876417666,0.21778881584676407
00400003,00240001,younger_younger,149,0.686844032980731,0.203702628778477
00400003,00240001,older_older,145,0.5640510065224922,0.25318755257557335
00400003,00240001,younger_older,147,0.6416551844570813,0.22700023244872813
00400003,00240001,older_younger,146,0.604176079541562,0.23615398916845942
00400003,00490001,younger_younger,144,0.6021996666716632,0.23550522111272806
00400003,00490001,older_older,125,0.5585594136597201,0.25844554405863907
00400003,00490001,younger_older,125,0.6069649859523236,0.22308689115781158
00400003,00490001,older_younger,144,0.5600312766243553,0.24340928189494823
00400003,00320003,younger_younger,147,0.6767940721052156,0.21294482409362242
00400003,00320003,older_older,140,0.5698556689196445,0.2623284610605003
00400003,00320003,younger_older,143,0.6360823597215088,0.22720123193926278
00400003,00320003,older_younger,144,0.6111800472501729,0.23958767374118511
00400003,00400002,younger_younger,150,0.6838938968902469,0.21567053886591123
00400003,00400002,older_older,146,0.6172968768834668,0.2351567536833504
00400003,00400002,younger_older,149,0.7067254582218758,0.19459909562284508
00400003,00400002,older_younger,147,0.6089354515441842,0.2379903403129633
00400003,00370002,younger_younger,151,0.7137841212525748,0.19713416019431337
00400003,00370002,older_older,148,0.6058478593947277,0.222933892285624
00400003,00370002,younger_older,151,0.6720558656556266,0.22172315932736986
00400003,00370002,older_younger,148,0.6286967250000743,0.22378891991950056
00400003,00590001,younger_younger,135,0.5717858185280129,0.22182578407335485
00400003,00590001,older_older,142,0.5483365303404136,0.23748870606584999
00400003,00590001,younger_older,143,0.5883793959263475,0.21457001571321266
00400003,00590001,older_younger,134,0.5179814163467007,0.26940191809622455
00510001,00420001,younger_younger,152,0.6847148835291936,0.2286566426238468
00510001,00420001,older_older,137,0.5573750673700382,0.2276208889977023
00510001,00420001,younger_older,140,0.5944602542110331,0.23581458714778578
00510001,00420001,older_younger,143,0.6565487954727319,0.20078326271948374
00510001,00510002,younger_younger,151,0.6519486109502798,0.21419418448581443
00510001,00510002,older_older,141,0.6119745396799425,0.24785455474413834
00510001,00510002,younger_older,148,0.6317062210880929,0.228367101094912
00510001,00510002,older_younger,143,0.6367761583476157,0.23287510244005472
00510001,00240001,younger_younger,149,0.6320828967616475,0.23218700511422316
00510001,00240001,older_older,140,0.5919210164088466,0.24136196599307752
00510001,00240001,younger_older,150,0.5873847211970183,0.24341475656455078
00510001,00240001,older_younger,143,0.6391609321944578,0.21283875246055445
00510001,00490001,younger_younger,144,0.6060027927697266,0.2512807773135753
00510001,00490001,older_older,124,0.5654323498910131,0.24923862872547423
00510001,00490001,younger_older,127,0.5905330947783024,0.25106247648967334
00510001,00490001,older_younger,139,0.5899627661463458,0.24227641459155946
00510001,00320003,younger_younger,149,0.642023656460407,0.24337242572045426
00510001,00320003,older_older,135,0.614357067278165,0.23415201417493497
00510001,00320003,younger_older,143,0.5927489013679983,0.26043686305815766
00510001,00320003,older_younger,140,0.6283718382510419,0.23583651695084293
00510001,00400002,younger_younger,152,0.653923081866903,0.23443143599827432
00510001,00400002,older_older,142,0.6669659911057904,0.22125603914014325
00510001,00400002,younger_older,150,0.666089726493261,0.21507121317977282
00510001,00400002,older_younger,143,0.6455257890741398,0.22498876234115686
00510001,00370002,younger_younger,152,0.6823458169632053,0.22688187613546407
00510001,00370002,older_older,142,0.6361884746252892,0.23466213993510865
00510001,00370002,younger_older,150,0.6536921981752325,0.23369063086516384
00510001,00370002,older_younger,143,0.674318790968892,0.2184771092650596
00510001,00590001,younger_younger,136,0.5941714088565913,0.24302138719763525
00510001,00590001,older_older,136,0.5731467466391896,0.22153991884770832
00510001,00590001,younger_older,140,0.6068405165865602,0.22395924482851629
00510001,00590001,older_younger,131,0.5741243526037286,0.23906167102200077
00420001,00510002,younger_younger,156,0.6370578803423002,0.23019691997878472
00420001,00510002,older_older,140,0.5407451116937402,0.24878440866547477
00420001,00510002,younger_older,156,0.5964206690833967,0.24915432460973566
00420001,00510002,older_younger,142,0.5525337545444585,0.25387717920945163
00420001,00240001,younger_younger,155,0.6405179338831687,0.21413256326052502
00420001,00240001,older_older,139,0.5099518612270549,0.2401642187742157
00420001,00240001,younger_older,152,0.585157817098359,0.22948126080609815
00420001,00240001,older_younger,141,0.5407350583673227,0.23707452278181473
00420001,00490001,younger_younger,149,0.642018774932749,0.1844636741637313
00420001,00490001,older_older,124,0.5120293625252003,0.23657518282981313
00420001,00490001,younger_older,128,0.5757045814171111,0.24148943047018753
00420001,00490001,older_younger,135,0.5339712424167277,0.23624522371390333
00420001,00320003,younger_younger,155,0.6523191575593495,0.20928599813372295
00420001,00320003,older_older,133,0.520834908380876,0.24031564876169162
00420001,00320003,younger_older,148,0.6066128765961476,0.2277755716263777
00420001,00320003,older_younger,139,0.5617592360569542,0.22637096368435441
00420001,00400002,younger_younger,158,0.6670483990912994,0.2200671278336436
00420001,00400002,older_older,140,0.5874617826550377,0.2167166614011579
00420001,00400002,younger_older,156,0.6703326758905483,0.21381403105904404
00420001,00400002,older_younger,140,0.5787274289973139,0.22224423152395953
00420001,00370002,younger_younger,159,0.6957111096421238,0.21177229671356085
00420001,00370002,older_older,141,0.5594694333939547,0.2462231071888177
00420001,00370002,younger_older,157,0.6455019494164475,0.22755106212541207
00420001,00370002,older_younger,142,0.5966968807036573,0.22460595453623003
00420001,00590001,younger_younger,139,0.6164850627994874,0.21573039637190342
00420001,00590001,older_older,133,0.5343074036643897,0.2339285724942878
00420001,00590001,younger_older,147,0.6317054194460774,0.2081395063609556
00420001,00590001,older_younger,129,0.5289032924201055,0.22967845788309113
00510002,00240001,younger_younger,153,0.6520464068221816,0.19573880782654776
00510002,00240001,older_older,150,0.5945720030431864,0.23465093956794505
00510002,00240001,younger_older,151,0.606650019555138,0.21994166969114987
00510002,00240001,older_younger,152,0.619278912224761,0.21968494855816434
00510002,00490001,younger_younger,146,0.5897731276611947,0.2321380468003118
00510002,00490001,older_older,125,0.5566564363248302,0.22947734498802339
00510002,00490001,younger_older,127,0.5640422536502445,0.2275215474773042
00510002,00490001,older_younger,145,0.5662757682536752,0.24316411178359373
00510002,00320003,younger_younger,151,0.6525145719802243,0.22110898180502
00510002,00320003,older_older,145,0.5631182385877306,0.2525253976241106
00510002,00320003,younger_older,144,0.5951513583964451,0.24265590477542223
00510002,00320003,older_younger,151,0.616862907103768,0.2389328514688194
00510002,00400002,younger_younger,154,0.6595259645722065,0.21501190034771958
00510002,00400002,older_older,152,0.6490850351988243,0.21143387768131236
00510002,00400002,younger_older,153,0.6823106457827193,0.1986793410789211
00510002,00400002,older_younger,154,0.6120571292588718,0.24285722194311743
00510002,00370002,younger_younger,156,0.6999850289876406,0.20117607179482958
00510002,00370002,older_older,154,0.6789067251359808,0.19624454646936312
00510002,00370002,younger_older,153,0.6889885049942911,0.1819957864460744
00510002,00370002,older_younger,155,0.6750776096449719,0.20522357064192
00510002,00590001,younger_younger,136,0.5402853915514046,0.21667950237121342
00510002,00590001,older_older,145,0.5162470674160496,0.23547438152962702
00510002,00590001,younger_older,143,0.5452112139290287,0.22107788725870392
00510002,00590001,older_younger,136,0.5050672933046085,0.23721776161725
00240001,00490001,younger_younger,146,0.6066222692227315,0.22380485465192052
00240001,00490001,older_older,125,0.5848726110367242,0.209557533180408
00240001,00490001,younger_older,126,0.5998447670578019,0.2163962244672535
00240001,00490001,older_younger,145,0.5632647841344329,0.24971092719604898
00240001,00320003,younger_younger,151,0.6798055647251943,0.21961374056969932
00240001,00320003,older_older,142,0.5953613753235587,0.25188176501843457
00240001,00320003,younger_older,143,0.6427943833033505,0.22785854130729175
00240001,00320003,older_younger,148,0.6306934824919889,0.22240770312853653
00240001,00400002,younger_younger,153,0.6922866078258588,0.21106911457395316
00240001,00400002,older_older,149,0.6679375457794993,0.23398259915828867
00240001,00400002,younger_older,152,0.714397996151749,0.19651919204477356
00240001,00400002,older_younger,152,0.6385837023361169,0.23387558537898653
00240001,00370002,younger_younger,154,0.7193211917316509,0.20378005599234497
00240001,00370002,older_older,150,0.6411858532365923,0.22645945210182056
00240001,00370002,younger_older,153,0.6859571360654599,0.21536211587465426
00240001,00370002,older_younger,152,0.6674294413452763,0.22612751680911727
00240001,00590001,younger_younger,137,0.5593977948174271,0.2136898172104537
00240001,00590001,older_older,142,0.5013944729497642,0.22595820440211803
00240001,00590001,younger_older,145,0.5547528309725652,0.2228140970563098
00240001,00590001,older_younger,135,0.49930762980510635,0.2291505214751308
00490001,00320003,younger_younger,147,0.6065361287038018,0.23654716193820632
00490001,00320003,older_older,125,0.5779583340485919,0.2521399395494864
00490001,00320003,younger_older,141,0.5999481450346706,0.23557572729901907
00490001,00320003,older_younger,128,0.5974021418571221,0.23874396169169826
00490001,00400002,younger_younger,148,0.6359886685628767,0.22907857256121975
00490001,00400002,older_older,128,0.6240790027450726,0.22074362251110335
00490001,00400002,younger_older,146,0.6304540107962475,0.22301460955445274
00490001,00400002,older_younger,128,0.6190872355655924,0.23165820485559527
00490001,00370002,younger_younger,149,0.650848504561836,0.20268424407143626
00490001,00370002,older_older,127,0.5945901689233241,0.22295134630928568
00490001,00370002,younger_older,147,0.6163915701997906,0.2124081342923437
00490001,00370002,older_younger,128,0.6382497115428933,0.19910444843185213
00490001,00590001,younger_younger,135,0.5518209720449264,0.22447734407332065
00490001,00590001,older_older,125,0.5117346206040196,0.24072429636729029
00490001,00590001,younger_older,142,0.5648942611189417,0.22195219578421452
00490001,00590001,older_younger,125,0.49449806021904075,0.2588091015296936
00320003,00400002,younger_younger,154,0.6655463585710291,0.22800972953549598
00320003,00400002,older_older,147,0.6478324191179561,0.22906165187904537
00320003,00400002,younger_older,151,0.6927805180471932,0.20449499634991086
00320003,00400002,older_younger,148,0.6292255990106004,0.23752414123338764
00320003,00370002,younger_younger,155,0.7053457400745176,0.21501035028579082
00320003,00370002,older_older,146,0.6166554518058454,0.24322407128733806
00320003,00370002,younger_older,153,0.671136071696683,0.21436758149124763
00320003,00370002,older_younger,148,0.650544618263301,0.2421743505058563
00320003,00590001,younger_younger,139,0.5942448816721676,0.22382119655923047
00320003,00590001,older_older,139,0.5555046595606373,0.22276345388173513
00320003,00590001,younger_older,144,0.5945648094273049,0.2164960091898346
00320003,00590001,older_younger,135,0.5525273849949157,0.2253272166187324
00400002,00370002,younger_younger,158,0.7097092411647757,0.21416250602735595
00400002,00370002,older_older,153,0.707694705242176,0.20193010699183525
00400002,00370002,younger_older,155,0.6811167369650375,0.22034422781631277
00400002,00370002,older_younger,155,0.7388369278840672,0.1874815750838064
00400002,00590001,younger_younger,138,0.5933612926571855,0.21966994763114464
00400002,00590001,older_older,144,0.5899504150466583,0.21815043508835574
00400002,00590001,younger_older,146,0.6112311485941367,0.2093199083332926
00400002,00590001,older_younger,137,0.5854753027203545,0.22098593785331816
00370002,00590001,younger_younger,139,0.5920158629962258,0.215895345302698
00370002,00590001,older_older,145,0.563210881347123,0.22594605970611553
00370002,00590001,younger_older,147,0.6055388653519456,0.20370146672440942
00370002,00590001,older_younger,139,0.546890081533496,0.2373565562449551
