,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,can,car,carrot,cat,chair,chips,clock,closet,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,pickle,pillow,pizza,plant,plate,pumpkin,purse,radio,raisin,refrigerator,rooster,sandwich,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window,zebra
stroller,0.93190366,0.82353526,1.2724174,0.8941108,1.175406,1.2172196,1.28351,1.1185151,1.1370819,0.85857177,1.0253137,0.73028135,0.98964834,0.789781,0.79330206,0.99921143,1.2950742,1.2182038,1.1413143,1.1745903,1.185,1.2027938,0.99084187,1.0310913,0.9321801,1.0821376,0.66885895,0.94991255,1.1309533,1.3015761,1.0519334,0.9834476,0.8344499,1.0826045,0.866871,0.7288661,0.9902657,1.3219247,0.9084421,1.2271821,1.1434629,0.55273175,0.6915846,0.88751847,0.8445809,0.87768245,1.0525247,1.013553,0.6271954,0.88889486,0.9386874,1.0328122,1.2745143,1.0764122,1.0382963,1.0880891,0.71624243,1.0901309,1.0632746,1.0753908,1.2701327,0.5630034,1.1662468,0.83296126,0.99173206,0.92453694,0.9523571,1.0507761,0.82453644,1.326772,0.69678193,1.2135127,0.98538524,0.96369445,1.0475037,1.0311584,0.95094043,0.68524235,0.90480936,1.0954695,1.2464911,0.9899838,0.90021545,1.1308575,0.8736696,0.98918974,0.88522375,0.9263484,1.0936661,1.1217124,1.38461,1.3954525,1.1662738,0.6239382,1.2208939,0.8320971,1.4136809,0.80300033,0.67590636,1.0225714,0.8335333,0.9942967,0.51965714,1.003826,1.0070757,0.75824374,1.2040437,0.7291044,1.1056371,0.62906873,1.0101138,1.1107103,1.1516485,1.0883422,1.1056004,1.3083582,1.1866508,0.7813376,0.8908587,1.2265084,1.0319672,0.0,0.79883146,0.93617404,1.2549622,0.93553996,1.0491812,1.137956,1.1440334,1.0952125,1.3081892,1.076311,1.0729952,0.6853893,1.0446442,1.0989338,0.7185627
sweater,0.9060805,1.0877547,1.2420115,0.47710675,1.2908323,1.3601587,1.3893089,1.2853563,0.78620493,0.5153169,1.2153965,0.6118578,0.5007384,0.6863032,0.38680953,1.2050942,1.3382065,1.3806295,1.1275438,1.0988657,1.264976,1.3385878,1.2312565,1.3204259,1.0571737,1.2339289,0.77293754,0.9394518,1.0053965,1.3766441,1.1672444,1.1211972,0.94631076,1.2366828,1.0678802,0.5457734,1.1613017,1.4476306,0.66657233,1.3931298,1.040859,1.0372846,0.9424954,0.9187285,1.0147758,0.30151844,1.1999866,0.61765003,0.773885,1.1151686,0.88272196,1.4103227,1.3117815,1.0662959,1.2606931,1.2863438,0.83000296,1.3380234,0.953119,0.89942175,1.3130181,0.7065838,1.0935771,0.8155451,1.2933865,0.90443516,0.5567751,1.2532804,0.40510416,1.3272392,0.83841425,1.3662276,1.161888,1.0889796,1.0433087,0.95915735,0.8907837,0.7628393,1.2134149,1.3193276,1.2278523,1.2404518,1.1924169,1.2760868,0.84274757,0.8695947,0.24527282,0.6128968,0.9043717,0.9942645,1.3097703,1.3199425,1.1515944,0.7916501,1.250696,1.2773185,1.3326099,1.0872077,0.87757146,1.2397947,1.1711808,0.9395344,0.8901681,0.888973,1.0576587,0.5245693,1.3318075,0.3460784,0.9923768,0.6145244,1.1483959,0.75689423,0.7773001,0.72421587,1.3732388,1.2572504,0.96807283,0.9721806,1.2734494,1.2448039,1.1113102,0.79883146,0.0,0.6897678,1.4627681,1.1932666,1.3129348,0.9151023,1.2388139,1.2673393,1.167318,1.0187019,1.0272435,0.8237386,1.2623575,0.90193975,0.45098734
table,0.70630777,1.2625318,1.2981799,0.54471004,1.1917372,1.4261407,1.2825763,1.3907392,0.4676624,0.3582449,1.4548441,0.28233004,0.57215565,0.9954205,0.5310681,1.4410601,1.0979196,1.5386373,0.6862507,0.87806284,1.2727296,1.3550043,1.1506361,1.474917,1.1149495,1.1823392,1.076673,0.8007955,0.81476307,1.325199,1.2015963,1.1199805,0.90985376,1.0714457,1.1314206,0.38333356,0.88189226,1.5755868,0.48349035,1.4539038,0.6296309,1.2501285,1.0550987,0.7831845,0.6503345,0.7377387,1.4603627,0.8549955,0.7717005,1.3828499,0.91898215,1.523808,1.3492179,1.2300935,1.4543309,1.2095015,0.56286436,1.5790122,1.0882312,0.9144668,1.3656206,0.9000042,0.90481466,0.8592204,1.4097564,0.7882941,0.6488637,1.0764443,0.59746796,1.3095468,1.1151577,1.4578179,1.3562682,0.98114455,1.0212227,0.7728108,0.97194207,0.63223845,1.2050663,1.551393,0.9421189,1.5921564,1.4103974,1.2569442,0.5875854,1.0789661,0.6696193,0.8495804,0.572127,0.6966917,1.3925483,1.390975,0.9970229,1.0381335,1.3946884,1.4377508,0.8336576,1.2886848,0.7907179,1.243798,1.2062134,0.8834573,0.78005105,0.74612105,0.6524673,0.7563281,1.2468228,0.63127935,1.0639681,1.1058713,0.8655331,0.6356126,0.3178239,0.43338013,1.65286,1.4871788,1.2520663,0.8183635,1.0449578,1.2730937,0.9157085,0.93617404,0.6897678,0.0,1.3528554,1.533173,1.5572221,0.6578465,1.3378901,1.0741824,0.62902045,1.0074,1.0119873,0.515726,1.564589,0.9171873,0.81721973
tape,1.0939367,0.77458155,0.83731985,1.5107957,0.59731025,0.42722154,0.6292959,0.61509657,1.2565866,1.4368066,0.7527226,1.4486547,1.2816873,1.1475307,1.4441082,0.85366327,0.66207314,0.6632397,0.8369933,0.8641087,0.6943906,0.870333,0.727078,0.7227668,1.0201172,0.8296192,1.2282499,1.1776536,1.0435189,0.556639,0.7628708,0.8593477,1.1643434,0.69974303,1.03369,1.4171991,0.94878733,0.5809101,1.3765024,0.6067774,0.9194192,0.98851806,0.9540266,1.2162071,1.0965544,1.3883584,0.69275016,1.2132413,1.3092498,0.9272334,1.087936,0.66707313,0.7444966,1.0226866,0.8071008,0.63610744,1.2690067,0.7607196,1.1165631,1.1634424,0.5947413,1.3489225,0.9605549,1.3184035,0.5197468,1.1514393,1.3557276,0.7673375,1.497897,0.6960771,1.1324352,0.65359545,0.9020604,0.8812078,0.9860254,1.1347176,1.2012029,1.3097638,0.7850752,0.67722,0.8355933,0.7839705,0.8912443,0.7202628,1.2968738,0.83501786,1.4559976,1.2235076,1.0818527,1.1072541,0.69567245,0.7048091,0.9021771,1.1665192,0.68624705,0.7942177,0.7003225,0.7692913,1.2223467,0.85082775,0.8495281,1.1138024,1.1286184,1.1145612,1.0819124,1.4618661,0.691718,1.440942,1.0988923,1.2000798,0.96013296,1.3256586,1.2256937,1.3657366,0.6671476,0.6468029,0.9057567,1.1320643,0.8360284,0.8637711,0.90812695,1.2549622,1.4627681,1.3528554,0.0,0.8263801,0.72041774,1.2074232,0.7808219,0.6405266,0.9055195,1.1292343,1.1262943,1.3280777,0.6969081,1.2216494,1.3325422
toe,1.2740445,0.51094764,0.74590456,1.1739599,0.78510624,0.78466755,0.866894,0.91998357,1.3143451,1.3554113,0.79485416,1.4081234,1.2384347,1.0219764,1.3357714,0.5808447,1.0174598,0.67459995,1.2943705,1.2049358,0.7627226,0.9030398,1.0385362,0.7118244,1.1636784,0.69069886,1.0925038,1.1816338,1.2182077,0.8465167,0.872964,1.0191272,1.243748,1.0651038,1.0712364,1.2804868,1.1069858,0.6081844,1.4670715,0.70815694,1.2833207,0.8918929,0.82433176,1.2573764,1.2833803,1.1934122,0.32887626,1.1581914,0.91733867,0.20438147,1.2288498,0.7564419,0.80141705,0.7866261,0.76006866,0.9706416,1.3029399,0.4931742,0.9812901,1.174985,0.7252722,0.8260534,1.1319107,0.6935661,0.7110961,1.232103,1.324528,1.0625936,1.1786005,0.8131642,0.84611064,0.72667414,0.6652237,0.90771246,0.91995305,1.1874802,1.0338755,1.3471597,0.87030303,0.2963637,1.0945224,0.3898942,0.38952535,0.64653414,1.4317642,1.041489,1.228013,1.198179,1.294801,1.3296628,0.75068647,0.73689187,0.9461038,1.0594934,0.9363975,0.63851476,1.1690092,0.36159098,1.2754514,0.920716,0.9032776,1.2566268,1.1822495,1.349535,1.2941289,1.1330492,0.99167526,1.2091447,0.9837179,0.89943874,1.1840951,1.345088,1.3894097,1.3758407,0.4072317,0.65563107,0.8209272,1.2450001,0.9956413,0.9613779,1.0792216,0.93553996,1.1932666,1.533173,0.8263801,0.0,0.3777339,1.1583657,0.8946879,1.030876,1.3148243,1.0559742,1.2527162,1.2584084,0.36800164,1.1836958,0.9482715
tooth,1.1901734,0.731517,0.54108894,1.3115027,0.8119869,0.71431273,0.7156737,0.7766666,1.3554299,1.4437282,0.6148413,1.4905443,1.2439791,0.94543636,1.4097645,0.48122025,0.79503965,0.44492722,1.2681841,1.2269809,0.79647696,0.8553016,0.9964263,0.56094486,0.9581456,0.53520507,0.98479563,1.3103164,1.249613,0.79807276,0.86193216,0.9638864,1.1406384,1.1328182,0.8623539,1.4042045,1.1527073,0.29930472,1.4633532,0.6039447,1.2768823,0.8945943,1.0053385,1.316842,1.3220731,1.3029231,0.40796888,1.1676096,1.1871468,0.48125273,1.1058211,0.48395282,0.73958004,1.053477,0.55227405,0.9136716,1.3432479,0.34238636,1.202527,1.1088051,0.6248539,1.0915217,1.1166435,0.98809904,0.8540752,1.188014,1.3577683,1.149637,1.3211448,0.57605714,0.8517053,0.51458216,0.52082175,0.995345,1.0583233,1.2776914,1.2701726,1.2971818,0.8695818,0.2575062,1.0430205,0.4031924,0.50927997,0.7741245,1.4277194,1.0516429,1.3399365,1.0983348,1.1990062,1.3473072,0.5628905,0.5427278,0.97020173,1.0678326,0.6661532,0.47951162,0.98447096,0.56383324,1.3787305,0.82854307,0.97835505,1.2252251,1.2127955,1.234861,1.2868292,1.2233267,0.82329917,1.3313584,1.2228761,0.9704975,1.0761006,1.2831148,1.4131994,1.3692025,0.4204138,0.5610641,0.92643124,1.1891178,0.93376005,0.92417324,1.179045,1.0491812,1.3129348,1.5572221,0.72041774,0.3777339,0.0,1.1132587,0.7403079,0.9190083,1.2569463,1.0631388,1.1310035,1.3501667,0.3397562,1.1873324,1.1337299
toothbrush,0.7817522,1.1199275,1.2252837,0.6426219,1.0331613,1.2317646,1.1096294,1.2714869,0.8244008,0.92925453,1.2500498,0.9029192,0.67314446,1.0156562,0.9313447,1.3114092,1.0365531,1.2829719,0.7603902,0.97514576,1.10556,0.99830025,1.0875397,1.3168825,1.2359712,0.9005775,1.2468219,1.1076797,0.9793845,1.1756235,1.2333901,1.2101284,0.95797014,1.0696497,1.1347126,0.95072544,0.94474673,1.0782967,0.8969111,1.1791924,0.64130366,1.3669761,1.0581685,1.0018954,1.0054823,0.91045797,1.1133338,0.99855125,1.002167,0.94606733,1.1949747,1.3656211,1.1629593,0.9409789,1.1320856,1.1225787,0.8472492,1.368252,0.87219787,1.0762588,1.1375308,0.9688703,1.0749182,0.53627473,1.305284,0.9231515,1.0366019,1.0620122,0.8886053,0.74520975,1.0089204,1.3716404,1.1431357,0.9174309,0.761196,0.73913264,0.8067293,1.0259775,1.1493005,1.3203018,0.84925115,1.2236146,1.1251593,1.187189,0.99186724,1.0272923,0.9035938,0.82539296,0.6208341,0.94054264,0.85193324,0.8263568,0.79829216,1.2399697,1.2472858,1.2546914,0.9437376,1.0701096,0.9855118,1.027136,0.9787274,1.0327598,0.9704423,0.8859389,0.8917889,0.8823925,0.915501,0.83650756,0.8922193,1.0568104,0.8632698,0.9646144,0.62709826,0.7236341,1.3355498,1.1386799,1.007034,0.9177821,0.7805599,1.0470574,0.9035882,1.137956,0.9151023,0.6578465,1.2074232,1.1583657,1.1132587,0.0,1.1839118,1.080473,0.92690265,1.0229092,1.0531363,0.84672314,1.2288824,1.0312788,0.99259734
towel,1.1500756,0.94033694,0.6785785,1.3598578,0.8700267,0.6315635,0.8191565,0.5119067,1.270786,1.2587703,0.55473816,1.2391194,1.1926984,0.9980792,1.0639994,0.7404892,0.56595904,0.4739915,1.1474454,0.9099754,1.0171125,0.80950373,0.86105543,0.5346901,0.70865476,0.927863,1.026477,0.9265891,1.2251446,0.72060734,0.79628676,0.7368937,0.9981466,1.0114362,1.0425553,1.2673287,1.23841,0.4843235,1.2153084,0.51087254,1.0775169,0.76026106,0.9789522,1.0891477,1.1391704,1.2577958,0.91082907,1.1971362,1.327776,1.0124247,1.0824816,0.48298377,0.7160567,0.8953674,0.6351558,0.8414711,1.4392693,0.62936056,0.93437624,1.1073257,0.9135294,1.3094364,1.159443,1.3356918,0.64766645,1.1920319,1.220154,1.0067271,1.2770332,0.6534519,1.0574816,0.6038374,0.7246647,1.0954008,1.1281261,1.0635551,1.0350418,1.2291056,1.0128273,0.6973667,0.35734785,0.73666453,0.9733467,1.0688251,1.1162804,1.0588006,1.241808,1.1312445,0.99959266,1.2900524,0.6446583,0.6490495,1.2100424,0.65123695,0.76816165,0.6752553,0.92580175,1.1362115,0.96628374,0.9316447,1.0590556,0.9546547,1.16608,1.2680355,1.3299384,1.0740477,0.69070137,1.2619884,0.96969897,0.84850895,1.0469874,1.2169331,1.3371352,1.2160575,0.5357414,0.7178434,0.8393706,1.2443755,1.0194865,0.91836566,1.1489257,1.1440334,1.2388139,1.3378901,0.7808219,0.8946879,0.7403079,1.1839118,0.0,0.81308067,1.0720382,1.0341549,0.91768104,1.229056,0.69564575,0.9935483,1.2640915
toy,0.79159844,0.84170496,0.90646225,1.3102281,0.8094264,0.7881204,0.9432466,0.5339412,1.2653223,1.0202961,1.000226,1.163407,0.94807976,1.0025804,1.0965456,0.99337745,0.61586857,0.8086106,1.0644046,0.50999236,1.055225,0.9907066,0.85721546,0.84333456,0.8006231,1.0047737,1.2695441,1.0510638,1.106791,0.8963691,0.7589294,1.0538666,1.1823156,0.9982522,1.1054821,1.0771954,1.0596719,0.77073646,0.9426941,0.84699726,1.0122563,0.8917309,0.48133802,1.1375872,1.0106819,1.1258142,0.95382375,1.0937161,1.157649,1.1136457,0.9093735,0.85360897,0.744831,0.9689376,1.0284482,0.3834504,1.1525092,0.9699678,0.90578467,1.209102,0.8118488,1.1898524,1.0715526,1.2354224,0.7739409,1.1762685,1.1738429,0.85007036,1.2619178,0.838845,1.0178317,0.97505784,0.98713744,0.996529,1.2323707,0.9255177,0.93877405,0.9221425,0.93103486,0.93530345,0.9269871,0.96631664,1.0501839,1.1896025,1.2131284,0.6304463,1.1508474,1.2402529,0.95055693,1.1360312,0.816079,0.82092714,1.0628554,1.0864131,0.89230335,0.84002256,0.9584152,1.0362556,0.79862094,1.0114238,1.0172052,0.9179112,0.9375118,0.98323864,1.0508033,1.2253737,0.6464083,1.1746902,0.9155363,1.2170981,1.0646802,1.2092252,1.2091165,1.0258006,0.7619953,0.9152614,1.0406725,1.1827235,1.0328312,0.86843264,1.1250404,1.0952125,1.2673393,1.0741824,0.6405266,1.030876,0.9190083,1.080473,0.81308067,0.0,0.85726345,1.1249621,0.8922111,1.045881,0.75763345,1.2261766,1.3659186
tray,1.0326712,1.2531185,1.0155371,1.0025777,0.99531007,1.076726,0.9885802,0.9421303,0.5243545,0.8068993,1.1656278,0.94680065,0.90774685,1.2855136,1.0041931,1.1974615,0.6447214,1.0847397,0.45994043,0.7268831,1.0502516,0.9912494,0.9157164,1.1250224,1.0014374,1.1593,1.2127274,0.97474706,0.8069739,0.8868351,1.0454327,1.0840845,1.0674094,0.9173418,1.1988187,0.92017436,0.9212403,1.0635834,0.8266953,1.0137941,0.6422759,1.2741437,1.1975819,1.1318274,0.8710983,1.0717425,1.2826985,0.96537614,1.0797243,1.3227534,0.9498641,1.1768811,0.9864225,1.1320276,1.2195035,1.037491,0.87199664,1.2317573,1.049694,1.0102438,1.0284438,1.2339605,0.84435797,1.1614374,1.0568695,0.98424923,0.91115224,0.8358911,1.051095,0.9374182,1.3437679,1.0329024,1.2348223,1.0969464,1.0853361,0.8745926,1.0682217,0.8819642,1.1549885,1.1908275,0.82514316,1.3256702,1.2948314,1.1376207,0.87551415,1.1156933,1.0598433,1.1348459,0.78267956,0.7256477,0.95243514,0.9399718,0.99712205,1.2596917,0.9901812,1.2591747,0.47004998,1.3514341,0.9972174,0.9551192,0.99596167,1.0247304,1.2016523,0.95072556,0.6758359,1.1949232,0.9719546,1.1124593,0.9986664,1.3991214,0.7676145,0.8584959,0.46241856,0.63946587,1.1893853,1.0560095,1.0931944,0.77150214,0.90111786,1.0212742,0.8179035,1.3081892,1.167318,0.62902045,0.9055195,1.3148243,1.2569463,0.92690265,1.0720382,0.85726345,0.0,1.0724993,0.9393711,1.0773169,1.2486869,0.99464273,1.1487392
tree,1.0050571,1.1570904,1.0453762,1.0863136,1.1027102,1.0002987,0.995787,1.0342071,1.0308745,1.074249,0.93351066,0.9413873,1.1295553,1.1142713,1.0818514,0.83840126,0.903364,1.0166477,1.0893328,1.0404369,1.10219,0.96654063,1.0423474,1.0290403,0.822641,1.0907297,0.937789,0.77795756,1.0650338,0.9275719,1.0556763,0.8414068,0.9842844,1.0484694,0.78060335,1.0717024,1.0968122,0.9632282,0.9959936,1.0181795,1.0890245,0.9838693,1.1504298,0.8434932,0.93759334,1.065733,1.0868969,1.0285096,1.1014572,1.0333351,1.1070254,0.8772514,0.95962733,1.0183007,0.9135642,1.0223551,0.9718586,0.9601204,1.0249634,0.9118454,1.0336627,0.99003255,1.1285123,1.0051012,1.0788461,1.031757,0.9371374,1.0854967,1.0289979,0.91859186,0.8898266,0.9359874,1.0393312,1.0925978,0.9851497,0.97584325,1.0721426,1.0129052,1.0723513,1.071453,0.9329871,0.97094625,1.0939146,0.98425746,0.98502386,1.1238155,1.0410032,1.0663464,1.0371658,1.0835944,0.90093535,0.9271172,1.0383583,1.0120654,0.949373,0.9355835,1.1145301,1.123742,1.0783125,0.9305639,1.0806305,0.8535742,1.0661144,1.0957303,1.0331904,0.93508327,0.98040396,1.0745157,1.0179338,1.0300223,1.087959,1.0052264,1.078796,0.9723697,1.0649372,1.009834,0.9377253,0.9720974,1.1143742,0.95811534,0.98010045,1.076311,1.0187019,1.0074,1.1292343,1.0559742,1.0631388,1.0229092,1.0341549,1.1249621,1.0724993,0.0,0.8229555,0.96327734,1.1208996,0.63039637,1.0040021
truck,1.0105581,1.3039811,0.9703534,1.1153382,1.0865821,1.0128633,1.0569648,0.82610035,0.99904984,0.98985904,0.97740954,0.9859683,1.0972602,1.1096346,1.1023414,0.79629356,0.8870028,0.96656275,1.0409479,0.72260535,1.2040902,0.8768741,1.0538747,0.99672997,0.31973642,1.2421887,0.89461946,0.8226407,1.0467868,0.8472374,0.86968464,0.89682305,0.9122187,1.1015707,0.8032923,1.0213538,1.2172077,1.016352,0.78749907,1.0619972,0.99090284,0.9390592,1.0715684,0.78671944,0.88679147,1.0583826,1.2548087,1.0029775,1.0272446,1.3186685,0.7897824,0.95771205,0.8288534,0.984264,1.0385605,0.9508568,0.9923125,1.0254455,0.9223392,0.95128167,1.0589328,0.9680303,1.113192,1.232152,1.0018504,1.1208843,0.8881519,0.94608194,1.0928235,0.99778706,0.8786987,0.90678906,1.1400827,1.3186301,1.1173899,0.9636376,0.98226386,0.7912541,1.2122772,1.134816,0.94825834,1.1471341,1.1573583,1.2252593,0.8379717,1.0407951,1.028347,1.1279681,1.038634,1.0454324,0.95661396,0.97149825,1.1571811,1.0216517,0.8815467,0.9772736,1.0482478,1.3084112,0.9889561,0.96454996,1.1631607,0.715788,0.99630857,0.97827095,1.0771574,1.0559721,0.94368696,0.9755297,0.93080354,1.1243963,1.0624404,0.8906319,1.0259715,0.9525834,1.0359545,0.9369582,0.9765745,1.0270916,1.1509008,0.87745315,1.1001827,1.0729952,1.0272435,1.0119873,1.1262943,1.2527162,1.1310035,1.0531363,0.91768104,0.8922111,0.9393711,0.8229555,0.0,0.9750607,1.1803976,0.7308304,1.1767589
vacuum,1.0040829,1.0228221,1.2081697,0.8147794,1.1828111,1.281154,1.2989812,1.2979892,0.92332673,0.62541294,1.270837,0.36921465,0.93001634,1.02294,0.8231102,1.2411293,1.3383288,1.2950556,1.0792694,0.9444496,1.2786248,1.0636449,1.0856056,1.2919629,1.0274595,1.0632181,1.0749527,0.7497424,1.032408,1.3205985,1.0223211,1.0502839,0.93607426,1.0817097,0.9878454,0.51579213,0.98301417,1.3837755,0.66308725,1.2922201,1.0468897,0.98148304,0.81771815,0.5780219,0.6646244,0.8966115,1.2657955,0.9109382,0.82622623,1.2173154,0.95276225,1.31951,1.2751242,1.0311219,1.2977103,1.2190448,0.6760956,1.3702527,0.96564764,1.0315447,1.3395292,0.8101924,1.184969,0.8850144,1.2036071,0.87735397,0.8714757,1.0213475,0.85219073,1.2464752,0.7134236,1.3065884,1.20709,0.9980644,0.85193753,0.63175595,0.8499052,0.74891156,1.1370753,1.3375716,1.1230314,1.3366747,1.1752045,1.2752696,0.66265416,1.2077129,0.8711368,0.90487844,1.1160369,0.9976685,1.2769454,1.2858473,0.9019252,0.9562625,1.2802801,1.150049,1.3199863,1.1110055,0.66266906,1.0735147,1.1117524,0.60375166,0.64638007,1.0840031,0.88006544,0.732797,1.213999,0.72600126,0.94056684,0.8611624,0.87627745,0.8887152,0.8675592,0.7971701,1.331033,1.257642,1.1675197,0.8647267,0.93034667,1.0607882,0.9421194,0.6853893,0.8237386,0.515726,1.3280777,1.2584084,1.3501667,0.84672314,1.229056,1.045881,1.0773169,0.96327734,0.9750607,0.0,1.2762897,0.9917426,0.7719239
watch,1.2266146,0.57520926,0.517047,1.3662071,0.7552711,0.595896,0.883168,0.63529253,1.4249091,1.4228598,0.52703667,1.4527521,1.2736776,1.0615398,1.3940963,0.527281,0.78311014,0.3678378,1.2371422,1.0262365,0.87652874,0.8652815,0.83572745,0.39430583,1.030366,0.62446356,1.0501558,1.1404779,1.3123899,0.8003272,0.7890543,0.88038784,1.250947,1.1541071,1.0734029,1.3790853,1.2226411,0.33279938,1.4861269,0.45304996,1.2465967,0.7985026,0.8963918,1.2564899,1.2560177,1.2875406,0.4519471,1.186607,1.2562655,0.49454278,1.1689607,0.54955184,0.76414096,0.8417364,0.592553,0.83209944,1.41874,0.26786995,0.9639981,1.1824,0.7015275,1.1519655,1.2097319,1.0631101,0.6108362,1.172365,1.3506542,1.0292963,1.2821801,0.65099764,0.92791694,0.4827844,0.5668349,1.0327039,1.1027755,1.1668336,1.0661743,1.3448108,0.891276,0.2677188,1.0261605,0.31207824,0.5806002,0.8182146,1.4476714,0.95698214,1.3354361,1.2285491,1.234888,1.4028382,0.61205935,0.60502213,1.0404044,0.98206747,0.7544641,0.51585376,1.0555236,0.5977055,1.1259041,0.79302675,0.9528006,1.1398085,1.2123982,1.4204863,1.345065,1.2920703,0.7574479,1.3308246,0.9506587,0.9477139,1.1072518,1.3212733,1.4715985,1.4520838,0.23072684,0.60163784,0.7219308,1.2751305,0.90942734,0.8520682,1.230051,1.0446442,1.2623575,1.564589,0.6969081,0.36800164,0.3397562,1.2288824,0.69564575,0.75763345,1.2486869,1.1208996,1.1803976,1.2762897,0.0,1.2262301,1.1509281
window,1.0732628,1.2801707,0.9988687,0.960745,0.9897548,1.0109372,1.2061357,1.0688895,0.8190176,0.8072124,0.9477881,0.80341583,1.0638821,1.0558617,0.8969901,0.9115641,1.0574098,1.0370574,1.0645083,1.0084136,1.273422,0.96429026,1.089576,0.99541664,0.8149497,1.1527661,0.71253365,0.6469165,1.027988,0.8395815,1.0094612,0.8232007,0.5582824,1.1568394,0.81769747,0.87078744,1.2515132,1.1095033,0.61402357,1.0683864,1.0458016,1.045151,1.2523435,0.640671,0.8422804,0.9900761,1.2518167,0.88814545,0.9284569,1.197836,0.93791294,0.9904337,1.0774049,1.0970174,0.9304367,1.1627233,0.97413015,1.0038186,1.0595009,0.6429037,1.157748,0.9016921,1.1545224,1.1042628,1.1769198,0.973883,0.85953355,1.1478608,0.9400582,1.1404793,1.0626926,0.860425,1.1203065,1.2764518,1.0217675,0.99055403,1.0902926,1.0095239,1.2780744,1.1172041,0.9649632,1.1085441,1.0994911,1.051798,0.6913442,1.1404979,0.93098027,0.96006924,0.9712282,1.068794,1.0960113,1.1043438,1.1694323,0.90972036,1.0058144,1.1057941,1.0960664,1.2337502,1.1320845,1.0088705,1.2027552,0.7769511,1.1845372,1.0654721,1.0489794,1.0191827,1.0923625,1.004377,1.0747612,1.0275744,1.2491835,0.7333345,0.8856481,0.8541332,1.2119396,1.1185946,0.9749746,1.0635741,1.2822098,0.94923013,1.1461493,1.0989338,0.90193975,0.9171873,1.2216494,1.1836958,1.1873324,1.0312788,0.9935483,1.2261766,0.99464273,0.63039637,0.7308304,0.9917426,1.2262301,0.0,0.8703383
zebra,0.8971783,0.9868893,1.1369783,0.6338904,1.16797,1.2671688,1.3228743,1.3830638,0.7980269,0.623165,1.1354647,0.69402146,0.7772874,0.73505557,0.6027492,1.1618361,1.3762171,1.2967098,1.1422242,1.2656871,1.2774911,1.2229881,1.2284341,1.2672298,1.1358008,1.0924695,0.8084236,1.0297889,1.0833687,1.2723947,1.1523015,1.1331183,0.85006326,1.2487626,1.0502702,0.58840305,1.1044757,1.333245,0.82575303,1.319917,1.0831709,1.0700122,1.0653924,0.9139692,0.956561,0.6261296,1.0496898,0.8182535,0.6681819,0.9465873,0.9273174,1.2846773,1.2959294,1.0604594,1.2004304,1.2843144,0.77243274,1.2008178,1.0387405,0.8867252,1.3137989,0.69297665,1.1012158,0.81540704,1.2828939,0.8140974,0.6987142,1.2354586,0.52964485,1.2953465,0.8433026,1.2226542,1.1261399,1.115637,0.9655447,1.0040302,0.948775,0.91310143,1.2390063,1.0898839,1.2655101,1.114001,1.0254737,1.0935714,0.8573905,1.0102496,0.558938,0.6920969,0.9864334,1.0659254,1.2802173,1.2802093,1.11591,0.8877109,1.3041646,1.2097905,1.3133823,0.8411484,0.9953542,1.1520926,1.136848,1.0276068,0.7787596,1.0163893,1.0486948,0.59872884,1.3008082,0.583284,1.0439355,0.7330866,1.2109618,0.8009861,0.8075731,0.8329595,1.2495666,1.2400273,1.0968101,0.90730953,1.1822776,1.1662287,1.0852339,0.7185627,0.45098734,0.81721973,1.3325422,0.9482715,1.1337299,0.99259734,1.2640915,1.3659186,1.1487392,1.0040021,1.1767589,0.7719239,1.1509281,0.8703383,0.0
