,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,duck,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,game,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,hose,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,pajamas,pants,paper,pastry,pen,pencil,penguin,pickle,pillow,pizza,plant,plate,pumpkin,purse,radio,refrigerator,rooster,sandwich,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tricycle,vacuum,watch,window
sock,1.0265516,0.6640017,1.0396074,1.0672592,0.90567744,1.048404,1.0198228,1.077897,1.0948981,1.1235725,1.0421731,0.7652364,0.8110003,1.1131375,1.0750142,0.8112731,1.1047995,1.1019816,1.1171453,1.1474973,1.1503292,1.0104473,0.8216022,0.9980578,1.0023183,0.8753162,1.144967,0.86123323,0.8819074,0.71384346,1.108219,1.0304776,1.0173142,1.1633039,0.9409242,1.0130742,0.96614516,0.92270046,1.0691769,1.0461462,1.0969563,1.061798,0.93410057,1.0483087,1.043744,0.9717006,1.0000558,0.9397156,1.0247228,0.99836296,1.0629096,0.9193757,1.1309123,1.1643289,0.7532645,1.1321347,0.9134178,1.108597,0.82764643,0.88760597,1.0799236,1.0999277,1.1026973,1.0018204,0.81618,1.1066334,1.0336596,1.0826733,1.158682,0.9442445,0.90371597,1.0648189,0.7400136,1.0313299,0.696442,0.88464284,0.86379766,0.96481586,1.1182426,1.1072137,0.9932236,0.88648754,1.1221231,1.0794398,1.1058501,1.1565875,0.6308508,0.8805417,0.95397747,1.0209137,1.0051477,0.9531075,0.6593195,1.0440067,1.1881164,1.0275179,1.0075643,0.8488304,0.93100625,0.5065128,1.1109762,1.0744383,1.24149,1.0880075,0.851828,0.78527904,1.0184515,0.995346,0.9084065,1.0551056,1.0508173,0.9757137,0.94854444,0.96825314,0.516204,0.8296189,1.0675565,1.0769638,1.1264845,1.0378355,1.0520046,0.0,1.1066831,0.9541093,1.1037823,1.104536,1.0215775,0.9282702,1.0173601,1.0322909,0.8961054,1.1067716,1.1397853,0.64740896,1.2127107,1.196205,1.0548947,0.8012032,1.1436651,0.97664833
soup,0.79110265,1.0724176,0.95154774,0.78979146,0.98528683,1.1700091,1.1538444,0.893235,1.2098981,0.72949946,1.0819217,1.0084171,0.9104394,0.8958319,1.0522374,0.9768958,0.9812301,1.0804651,1.286161,0.6794714,0.96562564,0.6083416,0.99867404,1.0860792,1.0595309,1.1594658,1.1482679,0.8684776,0.9200995,1.2723353,1.1572161,1.1156697,0.85695827,0.34393728,1.0791712,0.79590553,0.98971766,1.0046864,0.65459776,1.2064598,1.1820667,1.0162287,0.8261931,1.185508,1.1660252,1.1824892,0.999037,1.0394255,0.9267878,1.0541592,1.1229042,0.983679,0.9043442,1.0978823,1.1497927,0.98503214,0.8534364,1.2840984,1.0427167,1.0788754,1.0321867,0.98297226,0.949545,1.1498882,1.0708174,1.0230491,1.0777913,1.1107466,0.7722411,0.9628881,1.311114,0.89260226,1.093462,1.0081067,0.9988978,1.2251465,1.1531067,1.1831269,0.77229106,0.89965737,0.91740996,0.8442261,1.1716796,1.0448071,0.8184645,1.2348359,1.0729688,1.0785213,0.9950732,1.0303092,1.0818254,1.0594932,1.0211705,0.9820352,0.8869457,1.2444692,1.2695274,1.040765,0.7566743,1.0680104,0.8364516,1.0740898,0.77227336,1.088128,1.172478,1.0970905,1.2267729,1.0627027,0.7667211,0.65692043,1.0207269,1.1027691,1.0514205,1.1281712,1.0660824,1.2027805,1.0629845,0.6413237,0.9713188,1.1671928,1.1689446,1.1066831,0.0,1.0454223,1.0601397,1.1515603,1.1135954,1.0556668,0.8342133,0.98772234,1.1966546,1.0782974,1.0131313,1.1777694,1.3254352,0.6123103,1.1057197,1.1690936,1.2267398,1.0929881
spoon,1.470084,0.75371265,0.61351734,0.9352947,1.4035449,0.58076054,0.64013135,0.6627068,1.1313456,1.4250276,1.5317755,0.49483716,1.4264361,1.007444,0.8073591,1.5449508,1.4404359,0.94939035,0.5036175,0.963029,1.4780824,1.0889002,0.72874236,0.6779191,0.6685699,0.48604596,0.9870879,0.9516932,1.0453417,0.73825437,0.7535824,1.4230678,1.090921,1.1600261,0.89169353,1.1693547,0.93030566,1.508013,1.3064315,0.43739247,1.4260509,0.59721255,1.2190032,1.0871396,1.1955172,1.1360004,1.0913861,1.3244629,1.0365245,0.8038583,0.62477034,0.98257416,1.0114962,1.4377401,0.83328724,1.3408005,0.55970734,0.60272133,0.76440686,0.34102148,0.71699536,1.2279294,1.2827382,0.4913938,0.73946786,1.159566,0.6832042,1.2899779,1.4378297,1.2240806,0.42329645,1.3351204,1.0277952,0.853137,1.43296,0.29938138,1.1183577,0.4317258,1.1547883,0.9081847,1.046364,1.3445556,1.2988498,0.9597943,1.1655173,0.6438033,0.5922612,0.59039897,0.7971904,0.9140238,1.2150012,1.5261474,1.3568287,1.1979005,0.9541396,0.25534618,0.24842334,0.8226414,0.7144705,0.7690196,1.2791646,0.6932574,0.8519991,1.0340879,0.9706777,0.5886071,1.0134912,0.77728075,1.0604539,1.0612253,1.3331409,0.68479097,1.4979017,0.83250463,0.9757927,0.21561885,1.2066875,1.3763684,1.4201927,0.46899903,0.46443892,0.9541093,1.0454223,0.0,0.7453259,0.55471045,1.1691402,1.3964139,1.5212313,0.4755304,0.65947914,0.6273863,1.0907676,0.6100072,0.86942315,1.356926,1.1342406,0.65511,0.5554563,1.2324095
sprinkler,1.1423442,1.0331057,0.9924842,1.0490981,1.1022037,0.86039734,0.85016173,0.9967802,1.0789723,1.044807,1.2185149,0.9702883,1.2277222,1.1893716,0.7458215,1.2518013,1.0188402,1.0678769,0.80124885,0.98836935,1.1510863,1.18835,0.8977069,0.9284159,0.8013468,0.8982779,0.9805512,1.172591,1.0181209,0.9412497,0.821698,1.0610924,0.9793443,0.98952854,1.0434093,1.0449554,1.0223403,1.2707691,1.1762795,0.7661954,1.1283442,0.8840244,1.0325401,1.0630074,1.0961013,0.9200974,0.8275368,1.1471825,0.92359096,1.0206608,0.91230255,1.0242672,1.0043539,1.058169,1.086128,1.0506165,0.9087992,0.92426884,1.0686492,0.77610964,0.8100368,1.0660348,1.0472486,0.87681544,1.0474273,1.0310019,1.0082743,1.1043437,1.0902272,1.1905191,0.9170579,0.90322447,1.1329141,1.0150614,1.2444685,0.7768378,0.93117034,0.64191544,1.0314265,0.9967184,0.94162285,1.1573892,1.1044279,1.0406222,1.1655232,0.8507001,0.9220338,0.8994248,0.9501707,1.0383804,0.97450006,1.2311879,1.1842471,1.060105,0.9802692,0.7331953,0.7378339,0.94907796,1.0866277,1.087978,1.1897322,1.0655302,0.9598568,1.091948,1.0798153,0.88632935,0.9057,0.91919345,1.1208576,1.0541664,1.1234393,0.6486138,1.2103298,1.0248318,1.1837902,0.76397634,0.9559914,1.0227605,1.0045128,0.8590704,0.8383184,1.1037823,1.0601397,0.7453259,0.0,0.8674128,1.1011345,1.1781445,1.159369,0.8401906,1.0271077,0.91527843,0.9039169,0.976123,0.8984434,1.1347331,1.0546945,0.78693724,0.86333466,0.9538073
strawberry,1.5033059,0.73816067,0.32458073,1.0657965,1.4530776,0.38719618,0.4056862,0.73640275,1.0621618,1.5154996,1.4213991,0.49249244,1.5350089,0.86389756,0.86004853,1.4145645,1.36327,0.93361187,0.3548211,0.9609355,1.3629725,1.1339288,0.9259945,0.80153644,0.7819978,0.57988113,0.72507894,0.957073,1.0330862,1.0346164,0.4989686,1.3662393,1.1722806,1.1733911,1.1863476,1.1307123,0.9602772,1.4662299,1.3209217,0.3021214,1.3341196,0.53634703,1.3455554,1.0890938,1.150044,1.1956503,1.2651473,1.273859,1.1065619,0.892625,0.50825125,1.0132226,0.89165604,1.2841341,0.87359524,1.2059357,0.68834233,0.3386904,0.8935736,0.63082004,0.80758864,1.2315285,1.3309554,0.43007666,0.8984791,1.0589535,0.5235568,1.2468362,1.2193732,1.322085,0.41096932,1.4643869,1.1477386,0.8719704,1.4721806,0.76833177,1.2636502,0.4946497,1.1035299,0.69480187,1.174239,1.3479688,1.1554554,1.0143983,1.0982975,0.27504802,0.7757398,0.7427038,0.7795416,0.7634443,1.2571684,1.4009566,1.420652,1.2214717,0.90876365,0.4442495,0.45984542,1.0486944,0.76548076,0.88378525,1.134729,0.6857034,0.7641221,0.8272209,1.0726663,0.64858913,1.0869589,0.880507,1.1236718,0.99040896,1.2002523,1.0180352,1.4053729,1.0072218,1.1204058,0.50839394,1.234751,1.5052004,1.2946414,0.32149738,0.36867177,1.104536,1.1515603,0.55471045,0.8674128,0.0,1.3098485,1.3482939,1.5209903,0.5830493,0.7014222,0.45616114,1.2667391,0.6985512,0.58893204,1.3644485,1.0074996,1.0063663,0.39283395,1.258202
stroller,0.7726512,1.0837535,1.2803935,0.9125116,0.93994445,1.3524654,1.3557069,1.3167605,1.036081,0.9626619,0.8290274,1.195587,0.6604681,1.2348417,0.8921027,0.9917367,0.97676206,1.1875801,1.2659144,1.3544956,1.0094789,1.0746108,0.94498384,1.0831221,1.1155801,1.0562727,0.82700986,0.77454054,0.9942404,0.84004396,1.2575275,0.760196,0.86799455,1.209335,0.8126897,0.99965304,1.277757,0.61528504,0.9079916,1.3745794,0.83655554,1.320898,1.0375137,0.8235339,0.8575109,0.78201663,0.9464114,0.7340965,0.7861329,0.91822076,1.3976536,1.0339847,1.0369853,0.64265007,1.0517392,0.89208364,1.3445439,1.1461598,0.9036626,1.2956429,0.9607789,1.0652257,0.7479913,1.142272,0.9867357,1.0032848,1.2003586,0.67839074,1.0394443,0.8478103,1.0997301,0.7141562,0.7720792,1.0699542,0.59707695,1.2102976,0.6855545,1.3001915,1.1693364,1.2815071,1.0876162,0.7573311,0.4154843,0.8718538,1.0625196,1.2804078,1.2828763,1.1626904,0.8696722,1.2039628,0.85773474,0.8262938,0.61682636,1.1269922,1.2295923,1.345571,1.3477759,0.83132327,1.1375967,0.972709,1.046166,0.73316616,1.4378116,1.1754229,0.7802311,1.0998999,0.87764424,0.7402366,1.0961375,1.1761026,0.87933874,1.2015657,0.6460075,0.7300333,0.6750679,1.2352986,1.0032521,0.96742827,1.0582649,1.252296,1.1966476,1.0215775,1.1135954,1.1691402,1.1011345,1.3098485,0.0,0.899215,0.7834261,1.3459597,1.0235257,1.1933117,1.0045706,1.2822056,1.2666409,1.1604166,0.6627523,0.7130147,1.1467638,0.93629485
sweater,0.74337107,1.1736722,1.3033966,1.1254537,0.5505564,1.2667524,1.2231722,1.3323432,1.0637144,0.69171566,0.6234131,1.2949692,0.66224504,0.8435114,1.227509,0.6114609,0.8106934,1.2351904,1.2844884,1.075168,0.8635635,1.0793742,1.1487904,1.2810237,1.2133105,1.3385558,1.2229347,1.1665411,0.9241642,0.9918322,1.2448031,0.6776283,0.89144695,0.9451177,1.0485725,1.0982994,1.122176,0.5428716,0.94438857,1.3685029,0.77992386,1.3011696,0.92076564,0.8992595,0.86532116,0.9323551,1.0552454,0.53036344,1.0398355,1.1034204,1.2352695,0.8993553,1.1247749,0.56439924,1.0469153,0.9361465,1.3072829,1.30547,1.0794212,1.4217026,1.3599974,0.9057127,0.68818563,1.2748023,1.2000551,0.9624624,1.429764,0.58338463,0.8722173,0.78984874,1.2709457,0.67046076,1.0271118,1.1850493,0.44501448,1.3493996,0.83758265,1.3191925,0.99232805,1.1709187,1.1106749,0.8214319,1.0192559,1.0545195,1.0889356,1.2172433,1.2729764,1.0763049,1.1885601,1.1824665,0.87325543,0.2719661,0.52155256,0.92952025,1.2458321,1.3471477,1.3142346,1.0797169,1.2957526,1.0696257,0.8924438,1.3106048,1.1944406,1.0514534,1.0321801,1.3122746,0.94234765,1.2028066,1.049495,1.0427879,0.62101644,1.2250373,0.39524865,1.088196,0.7908683,1.320932,0.7844506,0.7412665,0.9179084,1.3374461,1.3279078,0.9282702,1.0556668,1.3964139,1.1781445,1.3482939,0.899215,0.0,0.61756814,1.3678551,1.1380233,1.2416023,0.89406586,1.2573596,1.2521422,0.85963017,1.0451291,1.0231919,1.2220294,0.8466518
table,0.42416906,1.353513,1.5210404,1.1714964,0.5922599,1.4168488,1.4115803,1.3348715,0.84556055,0.18497312,0.36860526,1.5135908,0.21737784,1.105252,1.3041054,0.5198301,0.53642064,1.0483613,1.4896092,0.7476951,0.48852718,1.0505943,1.1627494,1.21753,1.2614148,1.4632704,1.067634,1.2593796,0.8086598,0.83249784,1.3657224,0.47569788,0.8870175,0.68966126,1.1141009,1.0372434,1.2244705,0.31983197,0.81373256,1.591242,0.4544841,1.2848804,0.68712753,0.7893442,0.9990978,0.7802034,0.73238665,0.7978808,1.1076326,1.3564845,1.435821,0.9477682,1.1973023,0.75223505,1.3850918,0.73766667,1.3496068,1.479406,1.4487598,1.471228,1.381639,0.84553087,0.5556387,1.5184851,1.2916937,0.8680779,1.5904722,0.81748426,0.75837195,0.86969256,1.5489883,0.43573475,1.0872972,1.1163384,0.49750125,1.2732203,0.6231096,1.4040582,0.97245276,1.2133634,0.9421791,0.70868826,0.8258409,1.2505941,1.0869063,1.4994346,1.2612462,1.4766603,1.3898315,1.3164525,0.55625236,0.5427912,0.57195973,0.6936511,1.267302,1.5113392,1.546411,1.104086,1.4444268,1.1357596,0.9239152,1.2914752,0.9590818,1.2520459,0.8820646,1.2786641,0.7426157,1.2973964,0.9972395,0.8752589,0.87815917,1.0277367,0.5512965,1.2961535,1.0583097,1.5383252,0.6315448,0.19228494,0.5586375,1.6176412,1.6425029,1.0173601,0.8342133,1.5212313,1.159369,1.5209903,0.7834261,0.61756814,0.0,1.4163053,1.5715631,1.5047541,0.8290048,1.3413463,1.2744918,0.35692626,1.0242807,0.859327,1.5405802,0.67283785
tape,1.4755325,0.8554888,0.44966978,1.1285055,1.5036724,0.4288937,0.5080052,0.5878447,0.9596032,1.3103969,1.3687407,0.55670905,1.4276997,0.942161,0.81588644,1.390407,1.165291,0.7527714,0.5884776,0.6989067,1.1883523,1.0679889,0.9790377,0.5881522,0.7877495,0.62446225,0.83988047,0.9277612,1.1422137,0.93148816,0.5959388,1.3449738,1.3304247,1.0500128,1.0170808,1.0934279,0.82618105,1.457864,1.3702635,0.48249835,1.3217939,0.45753652,0.898392,1.0806097,1.1515318,1.2230682,1.0449725,1.4821246,0.9990381,1.0914237,0.46109724,1.175276,0.75383675,1.4015019,1.0536864,1.1721563,0.5763086,0.68190813,1.0283918,0.52308345,0.6348928,1.0399116,1.3222734,0.7222519,0.85589594,0.96722203,0.5091421,1.4555612,1.1633945,1.4598005,0.5381131,1.358786,1.1693257,0.8151243,1.5107651,0.56173176,1.2111716,0.48089182,1.0829334,0.88426757,0.9785482,1.4186878,1.2236693,0.9866733,1.2015939,0.6707693,0.66902506,0.9426997,0.8777197,0.66866493,1.1930026,1.5687869,1.4719425,1.146215,0.84791404,0.5065814,0.526886,0.9769565,0.7175532,0.92521775,1.316456,0.81448865,0.6064619,0.8764285,1.0192199,0.6282195,1.1265965,0.91608363,1.078117,0.9572868,1.4123007,0.73979974,1.5629815,1.0271428,1.2463008,0.57856727,1.2113779,1.251832,1.1598284,0.54964024,0.57786417,1.0322909,0.98772234,0.4755304,0.8401906,0.5830493,1.3459597,1.3678551,1.4163053,0.0,0.9450488,0.75703627,1.269562,0.6302582,0.5334937,1.131705,1.0035343,1.0940838,0.7440923,1.1989537
toe,1.4214754,0.47121358,0.64804864,0.71826136,1.1183923,0.7962667,0.8252168,1.0526378,1.3195194,1.4922448,1.4141197,0.5661216,1.4356484,1.0547408,0.7994497,1.3547301,1.3891637,1.1935271,0.69266766,1.4008983,1.5188322,0.99817073,0.8829613,1.0150459,1.0234013,0.69276536,1.0089184,0.5928159,1.1414821,1.1368393,0.7574725,1.4034594,1.0122293,1.3245788,0.7730051,1.1102262,1.021994,1.3082484,1.1526148,0.58997196,1.4737111,0.9088922,1.2344879,1.3149748,1.0293052,1.1885388,1.2422261,1.0964735,0.8371358,0.32338446,0.72193515,1.0055354,0.9253498,0.9833577,0.22927922,1.2265738,0.8748182,0.7413273,0.187213,0.74018824,0.9691608,1.2092292,1.3002343,0.4261707,0.83307624,1.2036837,0.55993116,0.8953404,1.302793,0.68474317,0.5408107,1.4092445,0.92526424,1.162148,1.0791299,0.9773764,1.2506096,0.8517162,1.2593908,1.110134,1.1619412,1.076443,1.1793183,0.5207988,0.8836236,0.4864983,0.93225193,0.44350302,0.5197491,0.7449196,1.4005558,1.2135569,1.0569028,1.1897068,0.9872585,0.70575774,0.6134429,0.904281,0.7490962,0.8479031,1.1613946,0.8474737,1.2658888,0.9035223,1.1488519,0.79371583,1.3074032,0.82077813,1.1371502,1.2661579,1.0935595,1.2427549,1.1910118,0.6192142,0.66233635,0.6303303,1.2748042,1.5181208,1.4292367,0.41410542,0.48878324,0.8961054,1.1966546,0.65947914,1.0271077,0.7014222,1.0235257,1.1380233,1.5715631,0.9450488,0.0,0.42955756,1.0231593,0.9716002,1.0505118,1.5432773,1.1180711,1.038207,0.38378167,1.3011993
tooth,1.4426502,0.66547227,0.47002375,0.90667,1.3058335,0.57473457,0.6694907,0.83858526,1.3420001,1.4135919,1.3888365,0.5113083,1.4802729,0.8943144,0.70404506,1.340897,1.3511248,1.0706028,0.4587295,1.1867278,1.5046141,1.0083604,0.9152067,1.0189228,0.96111006,0.7405207,0.6962107,0.7578415,1.0410507,1.2624831,0.367594,1.3582902,1.1316725,1.2301826,0.96018887,1.1877913,1.0408636,1.3463103,1.1207305,0.28858387,1.4707932,0.6888208,1.267232,1.201654,1.2332343,1.243526,1.273602,1.2368388,0.83891904,0.677544,0.6317519,1.0157205,0.8540742,1.1899354,0.64789176,1.1734736,0.6366997,0.49514413,0.6476289,0.57730687,0.879601,1.2517295,1.318958,0.26849777,0.997511,1.1821722,0.37791848,1.1478283,1.2726138,1.1439321,0.5060279,1.46578,1.1752696,1.1455336,1.2542316,0.8834886,1.2335595,0.569962,1.2334974,0.9118054,1.2520607,1.3369632,1.1600891,0.84648824,0.96889776,0.164514,0.7704848,0.6782321,0.6131608,0.7939372,1.3900502,1.3505144,1.2396045,1.1847323,0.9479613,0.4741239,0.5006599,1.0481312,0.75662184,0.9249644,1.2133583,0.7144933,0.9057476,1.0126837,1.2519578,0.7631221,1.297925,0.79064626,1.1261525,1.2173402,1.2419038,1.1906388,1.3602121,0.95780945,0.99947,0.6679572,1.2223582,1.42634,1.3290594,0.16957325,0.3210513,1.1067716,1.0782974,0.6273863,0.91527843,0.45616114,1.1933117,1.2416023,1.5047541,0.75703627,0.42955756,0.0,1.17652,0.85436803,0.8634659,1.4074979,1.077237,1.0341738,0.13181072,1.2924888
toothbrush,0.73477274,1.2493248,1.3049402,0.77002025,0.6029141,1.2542007,1.1767855,1.1225133,1.0173109,0.7625141,0.9067209,1.3862789,0.9110125,1.0199928,1.2416366,0.9532086,0.92116416,1.0125587,1.1837434,0.9795003,0.8099905,0.9963333,1.0926659,1.165494,1.1613705,1.3313084,1.3284198,1.0146822,1.2066607,1.1155108,1.3149496,0.9386537,0.95997655,0.9259675,0.8722693,0.9350962,0.95701665,0.96183914,0.71158326,1.1536127,0.8361657,1.1456704,0.9320139,1.0558625,0.72876143,1.0330423,0.97418356,0.90354043,1.2055954,0.94885063,1.2056675,1.1018023,1.1300081,0.87564915,0.81004643,1.0022057,1.2340313,1.2215552,1.0049618,1.1769189,1.160172,0.8421275,0.7890432,1.2568189,0.79317105,1.0403402,1.1240822,0.87300336,0.87553465,0.42435944,1.3092529,0.712126,0.9536749,1.0669069,0.89424956,0.9423378,0.9337731,1.2973206,0.8714885,1.1087025,0.8382508,0.52793586,1.0390918,0.7588732,0.8440592,1.2255375,1.257169,0.96606857,1.1250274,1.0563011,0.96227086,0.76942146,0.984479,0.8111646,0.99361855,1.01816,0.90772444,1.1084313,1.1134751,1.2984502,0.7661072,1.2108154,1.109657,1.0253981,0.89187634,1.388281,1.0748287,1.2418935,1.0514653,0.9694672,0.77197796,0.681887,0.80704117,1.0306498,1.0719999,1.1835303,1.0487407,0.80215347,0.8514505,1.3301872,1.2986699,1.1397853,1.0131313,1.0907676,0.9039169,1.2667391,1.0045706,0.89406586,0.8290048,1.269562,1.0231593,1.17652,0.0,1.2189646,1.0457524,0.7805303,1.0817542,0.94884217,1.2117444,0.9493343
towel,1.2450116,0.78991145,0.77861476,1.1601956,1.322997,0.8053305,0.77107745,0.5784879,0.9524836,1.3500667,1.1845033,0.5986419,1.1368163,0.7705408,1.0261105,0.86213505,1.2540861,0.7977637,0.7063655,0.9638622,1.2441883,0.9884859,0.6936145,0.7594663,0.79828405,0.6312238,0.9160323,0.9982503,0.9558713,0.7739465,0.8750186,1.1889093,1.1704932,1.2259191,1.0329981,1.1386687,0.76459086,1.2427521,1.1805068,0.60851693,1.1589432,0.7658435,1.1367109,0.9825212,1.0800503,1.0484724,1.1034682,1.1306608,1.1098312,1.107838,0.79856527,0.97467786,1.1459748,1.4358697,1.0425795,1.2366916,0.59709,0.72139925,0.96992683,0.46711648,0.82777375,1.2086265,1.345788,0.79973257,0.62838036,1.12118,0.6922088,1.3924752,1.2642732,1.3775572,0.66259545,1.370832,0.7545678,0.93410003,1.2260326,0.56082714,1.0881774,0.6551505,1.002568,0.8527248,1.0724586,1.2081577,1.219601,1.207056,1.1362091,0.85932577,0.13389444,0.8322847,0.986922,0.9649337,1.1565378,1.2334486,1.2230587,1.063182,0.950946,0.6141997,0.6449403,0.9468116,0.71060777,0.48650825,1.0465671,0.86261266,0.8301628,1.0713586,0.7634734,0.6605774,0.9973185,0.9743151,0.9477592,0.9906196,1.207486,0.7351002,1.3002075,1.0464709,0.9689505,0.5327747,1.0841817,1.3379847,1.1932657,0.6895238,0.7093356,0.64740896,1.1777694,0.6100072,0.976123,0.6985512,1.2822056,1.2573596,1.3413463,0.6302582,0.9716002,0.85436803,1.2189646,0.0,0.80517787,1.2407013,0.97000575,0.8905304,0.872413,1.0791202
toy,1.3052598,1.0375593,0.67944294,1.2212127,1.3684359,0.5372575,0.4898613,0.7010077,0.66556394,1.3477552,1.035816,0.9046871,1.3759778,0.9639685,0.8220422,1.2190504,0.7991302,0.56473124,0.5484349,0.8418354,0.7951301,1.190511,1.2798228,0.65343815,0.8814882,0.8342947,0.8241079,1.1556225,1.318908,0.92744446,0.6416385,1.1798272,1.3708472,1.2056916,1.190247,1.0236014,0.7728715,1.2822831,1.2771583,0.59878874,0.90291595,0.63305664,1.2094196,0.80099636,0.6052805,1.2335356,1.1933123,1.3156691,1.0108384,1.1988523,0.5633688,1.2462622,0.9317971,1.2302338,1.1658336,0.8602934,0.91140974,0.5501138,1.2130836,0.8724488,0.5798987,0.89490104,1.3190858,0.9016866,0.8227697,0.88815725,0.61905974,1.303066,1.0034564,1.3809395,0.5860041,1.1899812,1.2724458,0.7499951,1.4823768,0.78097796,1.1806844,0.751912,0.9761333,0.83184016,0.89913106,1.3256185,1.0075163,1.1540272,1.0458705,0.65618277,1.0064069,1.1029421,1.1125329,0.72862935,1.1528245,1.3435178,1.5089439,1.0274634,0.73519206,0.6627079,0.69281864,0.9790385,0.9624112,1.2405765,1.0713167,0.86066294,0.72933096,0.6642963,0.92232376,0.89957535,1.0641758,0.93534213,1.187865,1.0041865,1.2578218,0.6270416,1.3848985,0.9765205,1.4071786,0.82733524,1.2890754,1.3700945,0.82687503,0.6933907,0.6979742,1.2127107,1.3254352,0.86942315,0.8984434,0.58893204,1.2666409,1.2521422,1.2744918,0.5334937,1.0505118,0.8634659,1.0457524,0.80517787,0.0,1.0595844,0.90573466,1.1163,0.770937,1.2114055
tray,0.57675016,1.4036152,1.3410828,1.0374947,0.7634208,1.2633989,1.2523221,0.837847,0.79124486,0.30749297,0.68577564,1.4823313,0.6359384,0.7978308,1.3001034,0.7417165,0.62470156,0.80486524,1.427407,0.3447284,0.44037896,0.66754496,1.3497586,1.0978938,1.1630737,1.4912689,1.1866361,1.2720336,1.1478252,1.0789698,1.3187327,0.7779669,1.0469681,0.5085813,1.2030427,0.8376017,0.8637372,0.7631712,0.60632,1.4460196,0.6542792,1.1179186,0.61124176,0.9697192,0.96131045,1.0850981,0.8353572,0.9725943,1.1465695,1.3773468,1.1737883,1.1631798,1.073688,0.93667305,1.3848565,0.84590614,1.1503787,1.3926241,1.4820819,1.2508855,1.2491657,0.777829,0.7550931,1.5584133,1.1803551,0.96014506,1.3237598,1.0658777,0.5865054,0.95997244,1.5259546,0.6380848,1.2004519,1.0018672,0.91568863,1.0949309,0.9543741,1.3955115,0.7123194,0.88072747,0.85433674,0.8293458,1.087232,1.2053233,0.84557915,1.4288464,1.1517212,1.4201787,1.4563637,1.0951363,0.7065376,0.8224858,1.0056163,0.66803116,0.88635874,1.3526624,1.3619092,1.1757314,1.1008062,1.4111619,0.7090417,1.3696861,0.4328664,0.98223263,0.9822052,1.3204129,1.0049657,1.3384861,0.7296958,0.5671529,0.94694436,0.83246905,0.8830571,1.2475753,1.353393,1.4543622,0.8957027,0.28162646,0.6212062,1.5217947,1.5267574,1.196205,0.6123103,1.356926,1.1347331,1.3644485,1.1604166,0.85963017,0.35692626,1.131705,1.5432773,1.4074979,0.7805303,1.2407013,1.0595844,0.0,1.1119328,1.1952417,1.5081993,0.9235267
tricycle,0.8964517,1.0865582,0.9692105,1.0382464,1.1707133,1.0947744,1.0501349,1.0437143,0.95914894,1.1322614,0.92911655,1.0215789,0.9625859,1.083199,0.8746264,0.9900972,0.9047401,0.9972741,1.0512229,1.133632,1.0494078,1.1322685,0.9854508,1.0918647,0.9857739,1.0462329,0.5975131,0.90193385,0.92601836,1.0617094,0.93529063,0.9630822,1.0909514,1.0860925,1.1041605,1.0909247,1.0947723,0.96198153,1.0696359,1.0229107,0.917332,1.1064054,1.0908171,0.7342457,0.8389066,0.9352462,1.0582252,0.89575475,0.95134646,1.0726885,1.1007309,1.0313357,0.9439204,0.90871006,1.1278546,1.0272403,1.0009936,0.9353784,1.1232371,1.0843277,0.82114637,1.1013505,0.960583,1.0396327,0.97686553,0.68578076,0.97231084,0.9979479,1.0054944,1.1159587,1.088872,1.029998,1.0069822,1.0573872,1.0149738,1.0394967,0.9495827,1.0151978,1.0228611,0.9724547,1.2070173,1.0528412,0.36371994,1.0096333,1.0964911,1.0640113,1.0372176,1.1902022,0.9464456,1.0417886,1.021707,1.0381162,1.0012767,1.0675046,1.030285,1.078631,1.086404,1.059218,1.0135077,1.0144085,0.97013265,0.6048738,1.0968817,0.99355584,1.0036432,1.055554,0.99279517,0.83726215,1.0891725,1.0682858,0.94726324,1.0439836,0.94732815,1.0752586,1.0660547,1.1148086,1.0522593,1.1284193,1.0379047,1.0476465,1.0759246,1.0548947,1.1057197,1.1342406,1.0546945,1.0074996,0.6627523,1.0451291,1.0242807,1.0035343,1.1180711,1.077237,1.0817542,0.97000575,0.90573466,1.1119328,0.0,1.0669227,1.074853,1.0748596
