,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,comb,cookie,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,duck,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,helicopter,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window
soup,0.9799967,1.2382222,1.174183,0.9320611,1.0650318,1.010658,0.9640383,1.0422014,0.83331263,0.9454039,1.1785591,1.0530419,0.8617451,0.98484266,0.8958303,0.9584349,0.9657318,1.1301982,0.8311739,0.8805496,1.1934283,1.1530826,0.99338716,1.1676078,0.9183665,1.07217,0.862933,1.1406525,1.1815434,1.0347917,0.99505997,1.0634494,1.0658276,0.9109266,1.1042767,0.8380509,1.1705303,0.44976425,0.9981738,0.92683375,0.9929017,1.114264,1.0665911,0.9877479,1.0851972,1.2200036,0.9783012,1.2038103,0.8727956,1.2318611,0.9456499,0.98050976,0.50819004,1.2834431,1.0895576,0.83153915,0.850345,1.1043078,1.1440184,0.9480924,0.91565764,0.9147751,1.0476866,1.0588908,1.2048606,1.0894214,1.0181214,1.0427673,0.9989457,1.0460732,1.0002741,1.1317312,1.0401518,1.1520221,1.0936459,1.0167155,1.0644962,1.1484876,0.99881506,0.96961355,1.0192745,1.0647823,1.1668903,1.2118558,1.2768817,1.144073,1.1826686,1.0847309,0.8378794,0.85770136,1.0347512,0.8967644,1.1138551,1.1450214,1.0036982,1.2250192,0.61254704,0.91782755,0.7050487,0.9654816,1.1238481,0.99089026,1.133951,1.0932131,1.0033773,1.0925949,0.91897625,0.56830305,0.8552353,0.9217872,0.8958527,1.042448,1.1055238,1.1769857,0.940468,1.0515847,0.97262275,1.2318094,0.7651527,1.1387382,1.1823969,0.0,1.121879,1.0020016,0.9796585,0.9777063,0.8736036,0.836742,1.2086723,1.2493341,1.02296,0.99953353,1.2031825,0.8685562,0.7315663,0.9018787,1.1343176,1.1171383,1.2168665,0.9743107
spoon,0.83504725,0.86230505,0.7719047,1.349621,0.9578242,0.9021609,0.92716944,0.7921633,1.2118329,1.4727795,0.6550313,1.2852504,1.3524206,0.9607538,1.4170096,1.0395463,0.894798,0.8081926,0.6877085,1.0301273,0.903878,0.68616676,0.7929746,0.7402917,0.8065094,0.65294445,1.413545,1.1880453,0.7240522,1.312207,0.85501045,0.94758064,1.4550648,0.9512893,0.665462,1.3521714,0.7662356,1.1711477,1.3431567,1.1674607,1.1594431,0.58306503,1.2122984,1.1637362,0.9645536,0.78456706,1.269508,0.9782753,1.2985792,0.75257754,0.9747962,0.99176717,1.0413163,0.9276691,0.47970045,0.80495524,1.1256541,0.7237655,0.91357034,1.3293377,0.72654796,1.3616701,1.179804,0.9759463,0.8673993,0.86691684,0.75739825,0.76654893,1.3590014,0.88166404,1.3368882,0.47564846,0.8957385,0.72706246,1.3141909,1.1590732,0.9632091,0.9931774,1.290075,1.2717746,1.0757061,1.02933,0.879676,0.75987643,0.69212586,0.9163466,0.74296045,1.2536829,1.3341732,1.3998924,1.2789826,1.2099576,0.73348975,0.6700309,0.93535614,0.8339133,0.9393751,1.020676,0.7618705,0.96328175,0.7941502,1.0308135,0.91349286,0.7921299,1.2241466,0.96294355,0.978197,1.0952106,1.3471901,0.646133,1.3667452,0.82969826,1.1339246,0.29739857,1.307415,0.8479201,0.95861065,0.56848484,1.3930161,0.87049097,0.9683075,1.121879,0.0,0.95242274,0.8280146,1.1104667,1.3721995,1.4137784,0.5559088,0.72666633,0.77779955,0.67849517,0.92166865,0.8671827,0.999619,1.208899,0.75145614,0.67830646,0.69131947,1.2785587
sprinkler,0.95255774,1.1381273,1.1887864,0.9013153,1.0026789,1.0247469,0.8503808,1.2223905,0.8189697,0.98810166,1.2003691,0.9360938,0.95801836,1.0699437,1.0283232,0.9854395,1.1883621,1.0890163,1.0156794,1.0404407,1.1173232,1.0320448,1.1006615,1.1694261,1.122262,1.1179435,1.0218995,1.0003076,1.0653158,0.93441916,0.8390769,0.9458092,0.9828961,1.0158509,1.1569295,0.9479545,1.0743392,0.9601258,0.96955216,0.89979595,0.8666231,1.001622,1.0799688,0.9431125,0.89744455,1.1278923,0.8378923,1.1073244,1.0400062,1.1191444,1.0557822,1.0859838,1.0346211,1.2137291,1.1088378,1.0961018,0.7479464,1.2549969,1.0268908,0.8909481,1.1506605,0.99749887,1.1441772,0.9897049,1.227614,1.0582553,1.0788556,0.82654476,0.9445368,0.81103534,0.985178,1.1624807,0.9935277,0.9402252,0.9136823,0.95919937,0.944714,0.95239735,0.8675362,0.8900087,1.037433,0.9629132,1.1429667,1.1109037,1.0848904,1.122564,1.0891889,0.96272576,1.0694593,1.0060754,0.97784495,1.0486231,1.0893294,1.1323097,0.8412048,1.221378,1.1635042,1.0349975,0.91101044,1.0609396,1.0359852,1.045665,0.99196506,1.0820076,0.87747705,1.1442018,1.0595714,0.9502821,1.0948706,0.8293643,0.97565335,0.9927341,0.9377474,1.0281844,0.90523565,0.8095448,0.9674107,1.1927061,0.91877526,1.035671,0.9082471,1.0020016,0.95242274,0.0,1.2095703,1.0162866,0.93685055,0.95380664,1.007276,1.1390153,0.65010816,0.952726,1.0802387,0.9755339,0.8828639,1.017982,1.0764041,0.88229465,1.1719923,0.93071544
strawberry,1.1376171,0.96744365,0.40548885,1.3720871,0.68920195,0.713835,1.1439111,0.9447289,1.2625616,1.3869202,0.70658094,1.3470618,1.3694239,0.8769107,1.3228443,1.2212536,0.9531825,0.6182697,0.6728624,1.0592252,1.1406387,0.6329229,0.8170227,0.7890841,0.7470254,0.7510048,1.3199224,1.2106302,0.71836925,1.2023015,1.1107271,1.0750918,1.3429325,1.1952524,0.6743461,1.332998,0.6345705,1.0872017,1.1589404,1.1187489,1.187756,1.0396872,1.2134185,1.1905551,1.0192541,0.6786937,1.130298,1.0490336,1.0408483,0.96681887,1.0108131,1.2075721,0.6586915,1.0211109,0.8227272,0.72032136,1.1801695,0.72203475,1.1512133,1.1565449,0.7008599,1.2798607,1.1193016,1.1946204,0.8274751,0.9895368,0.7026372,0.88500607,1.2651782,0.86906797,1.3235173,0.94123256,0.9401299,0.75257003,1.2877115,1.1416187,1.0669572,1.0501996,1.2648036,1.225062,0.95637834,1.1521327,0.7225976,0.9550533,0.9234204,0.7888234,0.5729569,1.2557695,1.2126461,1.343928,1.3097287,1.2750852,0.7893969,0.782966,1.0108778,0.8557284,0.8557936,0.72213924,0.8871186,0.8637705,0.65727377,1.09883,0.7807235,0.77624685,1.1562335,0.90006465,0.9495504,0.9299816,1.1546293,1.1488355,1.3239095,1.0711933,1.2337699,0.7350266,1.242283,1.1108795,0.93289304,0.7137201,1.2592481,0.7540408,1.1561078,0.9796585,0.8280146,1.2095703,0.0,1.0936731,1.2859313,1.324765,0.5751766,0.8527369,1.1343397,1.0815183,1.0775708,0.74436533,1.0670635,0.99140614,0.77181673,0.89859134,0.7874851,1.2525599
stroller,0.9870193,1.1906435,1.3446951,0.8988201,1.0813376,1.1693678,1.0019155,0.7667388,0.91724044,0.58411324,1.3474855,0.69423485,0.80336094,1.2113091,0.7693794,0.83345056,0.9314591,1.2905273,1.1404166,0.6886591,1.1591878,1.1023513,1.1470696,1.2445611,0.98669916,1.311095,0.94627583,0.6593115,1.3896264,0.75080514,1.0280377,0.95746934,0.73488086,1.1041143,1.3863335,0.46869445,1.3317702,0.83367896,0.7922907,0.48439652,0.8728181,0.9895851,1.12443,0.90849245,1.053922,1.3681363,1.1408837,1.2963511,0.91205215,1.2241757,0.96341413,1.0325823,0.90830106,1.2638355,1.2951381,0.91765773,0.8566967,1.2793454,0.8688964,0.95829755,1.1253085,0.9708281,0.9052373,0.9988789,1.1908379,1.1357164,1.0608573,1.0619733,0.76152384,0.98318,0.84657645,1.154879,0.86072767,1.3727611,0.9205795,0.97637737,1.131451,1.0956304,0.6413263,0.48526037,1.059139,1.0810258,1.3844273,1.1677253,1.2392999,1.2577642,1.3533096,0.82054424,0.9817903,0.71633303,0.88366705,0.9437426,1.4119585,1.3620739,0.94311357,1.1635926,1.1106929,1.0047153,0.9912671,0.9495027,1.3062341,0.35710144,0.8945234,1.1423291,0.856631,1.0257583,0.9083253,0.8480551,0.75088704,0.724216,0.9138537,0.7015581,0.9827671,0.9712549,0.7850022,1.1809454,0.8954919,1.275001,0.97270364,1.3849189,0.8391556,0.9777063,1.1104667,1.0162866,1.0936731,0.0,0.863289,0.6838533,1.279988,1.2989337,0.959848,0.9235577,1.0230286,0.64391327,0.73773426,1.0189406,1.1518216,0.9554821,1.3073305,0.986955
sweater,1.0642027,1.1435453,1.424743,0.39921987,1.2760537,1.2709522,0.9084581,1.273142,0.69569355,0.5419602,1.4275093,0.6081669,0.43752706,1.2730578,0.57875884,0.7898538,1.1522183,1.4336648,1.3694806,1.0259937,1.1109283,1.4049308,1.215601,1.3593673,1.3136148,1.3143678,0.6444864,0.6697382,1.4407408,0.76732963,1.0955582,1.0564948,0.5094061,0.9413309,1.479291,0.70517534,1.4659905,0.84061486,0.7649263,0.83615583,0.8912933,1.1935264,0.6823004,0.86901474,0.98706555,1.2886941,0.7955775,1.1660877,0.70130616,1.1106257,0.9054671,0.9468151,1.21988,1.0784162,1.427971,1.2461629,0.8629518,1.3700595,0.97069323,0.79625535,1.3950422,0.59171945,0.9444328,0.8153038,1.2241917,1.1783016,1.2679963,1.2775228,0.6080742,1.0629046,0.2796296,1.3079681,1.2124532,1.4741471,0.7575247,0.85399467,1.0294385,0.8418673,0.70374036,0.64361316,0.9359697,0.9348934,1.3375403,1.2215447,1.0890589,1.318288,1.3213117,0.6930723,0.7045633,0.39611936,0.328125,0.7295065,1.4124578,1.4174671,1.1484268,1.323342,1.1138643,1.2098922,1.1605973,1.1386886,1.3824966,0.8534043,1.3109748,1.3368876,0.86305666,1.0913349,1.1151663,1.0267813,0.66410226,0.99331707,0.15485388,1.0337608,0.50076693,1.2983615,0.62707937,1.0222849,1.0799508,1.478699,0.7198391,1.302944,1.0522901,0.8736036,1.3721995,0.93685055,1.2859313,0.863289,0.0,0.5540314,1.4489318,1.2158934,1.1016991,1.1727867,1.0197266,1.2637298,0.94025296,0.86284614,1.3273978,1.3451307,1.369632,0.9254214
table,1.0053357,1.2505429,1.5626175,0.4620694,1.2312446,1.2667917,0.8863363,1.070706,0.50016093,0.27802092,1.571687,0.40390652,0.45988953,1.340347,0.5253508,0.55082524,0.82760626,1.523561,1.1152248,0.6415668,1.1323403,1.4373248,1.3032277,1.4710726,1.3056536,1.4983684,0.67587256,0.7332088,1.5024443,0.61997914,1.082867,0.8603238,0.4938035,0.9096349,1.5265127,0.3818462,1.5166025,0.51954716,0.7440998,0.74555814,0.8972677,1.0463638,0.7787237,0.9296057,1.1429865,1.4701089,0.8693234,1.2640467,0.88259757,1.313762,0.88019055,0.9680603,0.9149446,1.3006635,1.4499916,1.0961156,0.7809228,1.5290657,1.1077653,0.6537873,1.2635269,0.8684991,0.91493094,0.9057473,1.4969826,1.1153748,1.2972344,1.2756366,0.670662,1.0419387,0.64482546,1.3161387,1.0036585,1.5186248,0.8347676,0.80932933,0.97399473,1.0556333,0.64285344,0.5676653,1.108659,0.8946985,1.4451421,1.3578118,1.3038386,1.4583437,1.4874668,0.7295503,0.58758533,0.5403022,0.7029032,0.4754042,1.4509444,1.4664474,1.0626495,1.4394244,1.0072093,1.1529838,0.7592881,1.1276064,1.408638,0.70139176,1.2515919,1.3944602,0.807624,1.0599083,1.1407164,0.76054853,0.69606376,0.70936316,0.6593478,1.0174077,0.9042397,1.3561041,0.61714214,0.96690154,0.8752953,1.5845392,0.5197763,1.477809,0.97890306,0.836742,1.4137784,0.95380664,1.324765,0.6838533,0.5540314,0.0,1.4536504,1.4606463,0.9396623,1.0440317,1.250081,0.92075455,0.4535892,0.7843114,1.3388048,1.3537722,1.5054774,0.8359312
tape,1.0824522,0.9182415,0.41485822,1.5377162,0.53043616,0.55433905,1.0666934,0.80876464,1.286006,1.4724321,0.5370999,1.4007185,1.4954069,0.8355571,1.4336064,1.1334937,0.81192553,0.4729972,0.4789287,0.9982177,1.0307889,0.3845719,0.7886367,0.6305319,0.65951353,0.7263367,1.470384,1.2638979,0.406569,1.2555925,1.0119634,0.94558513,1.4385524,1.160048,0.50092006,1.4042747,0.36075258,1.2746663,1.2842677,1.2864418,1.2285864,0.8549938,1.3133717,1.30313,1.1496502,0.52340895,1.2260926,0.8740144,1.1749395,0.9841783,1.1836758,1.2431247,0.94309765,0.9397342,0.681587,0.745502,1.155852,0.6390481,1.1793424,1.2508105,0.55440134,1.4088432,1.1104985,1.3280932,0.69535285,0.8687624,0.68293595,0.72559047,1.432607,0.7866051,1.4875411,0.8363771,0.94321585,0.41686052,1.4030603,1.1441481,0.8913791,1.0183073,1.4299316,1.2643414,1.1328014,1.0684152,0.6219953,0.81695056,0.9256991,0.70602363,0.44358897,1.3466754,1.3283596,1.5334016,1.440259,1.2777481,0.61573845,0.6104932,0.98175985,0.693063,1.0576496,0.9066841,0.72965515,0.8730355,0.50130457,1.1941977,0.63728476,0.5190456,1.2121055,0.9543207,1.0373918,1.0854166,1.3512226,1.0001173,1.4927824,0.95454836,1.3075197,0.6172513,1.3521693,0.8476375,0.9383027,0.49262255,1.3110622,0.6184709,1.0485698,1.2086723,0.5559088,1.007276,0.5751766,1.279988,1.4489318,1.4536504,0.0,0.8649574,1.0116518,1.028868,1.0357294,0.6881694,1.0012077,1.1922877,0.6162362,0.8255392,0.6201478,1.297687
toe,1.1820433,0.46649253,0.49473673,1.1025674,0.9390357,0.92285633,1.0641747,1.1004875,1.3101062,1.4351468,0.6466845,1.4163916,1.1984124,1.0326754,1.4135095,1.3049777,1.1701875,0.75448245,1.1080731,1.4104066,0.8211086,0.9520216,1.0124261,0.73655677,1.0781921,0.39695072,1.2410605,1.2688856,0.7203952,1.3296831,1.1893997,1.0583286,1.3232424,1.0345596,0.59090817,1.5577707,0.77841455,1.3276234,1.2970967,1.1188027,1.2044404,1.0734572,0.98517287,1.0645295,0.6004904,0.4138868,1.0801994,0.47724968,0.94418323,0.114834905,1.1518278,1.0761191,1.2102748,0.37896574,0.6730832,1.0967181,1.2675092,0.40335655,0.75737596,1.2840464,0.7566738,0.93543226,1.1064389,0.5095107,0.50011605,1.1499183,1.0130299,1.0489048,1.1542994,1.1211213,1.1313115,0.70229346,1.2785091,0.8366972,0.9349232,1.1681693,1.0641053,0.6180849,1.1492541,1.3336165,0.69855976,1.0026724,0.40150088,0.89038396,0.36236835,0.67562747,0.57004076,1.2704782,1.311352,1.1563451,1.0327266,1.2606972,0.67352694,0.6172229,1.1707217,0.88971627,1.0967302,1.1756585,1.2563452,1.1525736,0.84849465,1.3874092,1.0754013,0.83489764,1.3254961,1.0304337,1.0431062,1.1028733,1.2139055,1.3170817,1.1576471,1.0037009,0.90177685,0.83212984,1.2857958,1.1778765,1.2213104,0.410576,1.3860772,0.5917255,0.946846,1.2493341,0.72666633,1.1390153,0.8527369,1.2989337,1.2158934,1.4606463,0.8649574,0.0,0.9892433,0.8214865,0.9781936,1.1311681,1.4526646,1.3076295,0.91120756,0.98500127,0.35040176,1.2697052
tooth,1.0242081,0.99416316,1.1369185,0.89892405,0.9443775,1.0203489,0.64843875,1.091345,0.95203185,1.0784776,1.2462155,1.0962403,0.8260013,1.1845536,0.9969267,0.924809,0.9116814,1.1839073,0.9684641,0.93259007,0.86285233,1.167028,1.0829922,1.2855012,1.1675967,0.9642252,1.0909761,1.2160366,1.2304169,1.1907412,1.0191945,0.8389953,1.149266,0.9202186,1.1232585,0.98913217,1.1550848,0.7443443,1.0589536,0.84822315,1.1626699,0.8735501,1.0079936,0.86239135,0.7821483,1.0210007,0.9666878,1.1923256,1.0501546,0.8312015,0.9674691,0.8210664,0.8680138,1.0308915,1.1057675,0.9058631,0.8854352,1.0768318,0.7740551,1.1145309,0.72401625,1.0955117,0.92789817,0.6860399,1.123958,1.0923086,1.1526225,1.1304182,0.97545815,0.89019746,1.1128373,1.0405257,1.0900928,1.171731,1.0043367,0.82864493,0.9315624,0.9115729,0.7382669,1.0290699,0.9571977,0.89374787,1.1056259,1.0590287,0.9653296,1.2478454,1.0826368,1.195672,0.96255404,0.9439385,1.063845,0.7444918,1.1708491,1.1062509,0.9019161,1.2306328,0.95872474,1.1758603,0.7560774,1.0590917,1.0537767,0.94554186,1.2048311,1.2750757,1.1719675,1.0742004,1.0671861,0.8310319,0.9718498,0.65905905,1.079196,0.8834939,1.0681633,0.8996389,1.0213236,0.9444315,0.98944455,1.1304157,1.07261,1.1725233,0.8221452,1.02296,0.77779955,0.65010816,1.1343397,0.959848,1.1016991,0.9396623,1.0116518,0.9892433,0.0,0.5551541,1.071464,0.8125522,0.80434644,1.0968288,1.080101,1.1293913,1.1430393,1.1564839
toothbrush,1.0188667,0.9750559,1.0128344,0.9414198,0.97963804,0.9044889,0.7649131,1.0890971,1.0248352,1.1710739,0.9181515,1.1482836,0.9907691,1.0873177,1.160716,1.0446577,0.9469059,1.0163178,0.97967577,1.0632551,0.9544003,1.0248429,0.96239436,0.94437534,1.0419437,0.75544196,1.1506014,1.2095666,0.98699087,1.2494292,0.9484605,0.99452114,1.2560074,0.78920114,0.7445939,1.1503842,1.0204822,0.8410968,1.1972905,1.0247195,1.1045069,0.75446373,0.9585004,1.0027765,0.89173967,1.0229187,1.2091253,1.0357492,1.1797312,0.67590535,0.9730341,0.78427047,0.90370405,0.92923427,0.77906734,0.9539889,0.86524314,0.8664985,0.75925434,1.1329426,0.5750258,1.1461151,0.96928704,0.6524316,1.0659721,0.98018384,1.165695,0.9684298,1.1321163,1.1257937,1.0590448,0.64448225,1.1314337,1.0500153,0.9871285,1.1149203,0.9533533,0.97012293,0.92267036,1.0827168,0.9259427,1.0693873,0.9169959,1.0152532,0.78719527,1.1772999,1.0912561,1.1326536,1.1367881,0.94575816,1.0177788,0.9346223,0.7908951,0.65063906,1.1495544,1.1829982,0.9174283,1.2328101,0.8515732,1.1477168,1.090899,0.98216176,1.1655163,1.132976,1.1130241,1.1829638,1.1132054,0.8966111,1.0832127,0.61534315,1.1111097,0.9392084,1.043927,0.7809622,1.1107666,0.92507315,0.9529882,0.85485303,1.1039093,0.9708295,0.90495706,0.99953353,0.67849517,0.952726,1.0815183,0.9235577,1.1727867,1.0440317,1.028868,0.8214865,0.5551541,0.0,1.0738592,0.86103857,1.0450131,1.2113115,0.9760087,0.7739941,0.8510163,1.1806732
towel,0.838764,0.9065939,1.0621126,1.0791143,1.2420253,1.1375312,0.99399424,0.80139595,1.0764377,1.0292559,0.8402582,0.9093048,0.9269661,0.9171759,0.67181516,1.2745783,1.0694543,0.90621704,1.097141,1.0531304,0.79015803,0.84259635,0.9157462,0.7434205,1.1100497,1.0145181,0.99461585,0.7042645,0.9220029,1.06627,0.796397,1.1339209,0.89167213,0.9395724,0.9814765,1.0066868,0.9044912,1.2436014,0.99654806,1.0153574,0.8865292,0.9917149,0.93474746,0.7425274,1.045288,1.093766,0.9295017,1.0447998,1.2634708,1.0272932,1.0113572,0.8429191,1.1735811,0.88567936,0.8841484,1.1569543,1.1481464,1.0536151,0.61855793,1.23346,1.0762762,1.1586411,0.8602793,1.0562105,0.9040139,0.9614852,1.0312936,1.009082,0.6379557,1.0714667,0.8749254,0.8726654,0.9341351,0.8553803,0.95994353,1.0783505,1.0161448,1.0087669,0.82058597,1.168576,1.1281612,1.10078,1.041271,0.09682453,0.9652318,0.86908776,1.1101487,0.81088823,1.1362654,0.8550061,0.8712967,0.92237705,0.9713603,0.9732132,1.0806634,0.44661427,1.0257237,0.97908777,1.1889985,1.0743827,0.9865242,0.8315779,1.0207101,0.99270284,0.9402223,0.88839054,0.9600439,1.2697719,1.0819687,1.214304,0.93620914,0.99412346,0.7654281,0.9145028,0.9085945,0.89714473,1.1987106,0.90927,1.2709724,0.85862345,0.7991123,1.2031825,0.92166865,1.0802387,1.0775708,1.0230286,1.0197266,1.250081,1.0357294,0.9781936,1.071464,1.0738592,0.0,1.2557217,1.2792609,1.234742,0.9849655,0.819174,1.0568974,1.026562
toy,0.9514347,1.1012414,0.80766296,1.2603797,0.49038535,0.69489145,0.9572928,0.82998985,1.1382458,1.083311,1.0106572,1.1890517,1.1614943,1.0709966,1.1537142,0.95179594,0.6276673,0.8623148,0.60197526,0.68030393,1.1775029,0.8198024,0.9292507,1.0754361,0.68348217,0.9641969,1.2887664,1.2288408,1.0109093,1.1212649,1.0695685,0.88209397,1.2432022,1.1594112,0.8800718,0.9099327,0.87046367,0.7343174,0.98561347,0.5880035,1.2325673,0.89151543,1.3994871,1.1007004,1.1459811,0.9038748,1.2347155,1.2087296,0.99808663,1.1546439,1.1237895,1.2892957,0.45870012,1.2503226,1.0322404,0.34167504,0.95347124,1.0363345,1.0512223,1.1465312,0.4644282,1.2922181,1.0822287,1.1852598,1.0516858,1.1494739,0.8061447,1.0160245,1.2005407,0.93503875,1.3913018,1.0817235,0.9752358,1.0199071,1.2766987,1.0821798,0.9660926,1.0054319,0.94801986,0.99839205,1.1091079,1.1144667,1.0010502,1.2087853,1.1566429,1.0721018,0.823949,1.3645847,1.1160923,1.1861492,1.3946923,1.1300771,1.0318305,0.9897767,0.7705873,1.0914857,0.99092484,0.9536799,0.5762448,0.75338006,0.84148425,0.8190575,0.808023,0.9323809,1.2332019,1.0212916,0.86178136,0.58451045,1.0528257,0.6402891,1.3693807,0.788497,1.3699737,0.8029688,1.1771153,1.2265365,0.846472,0.9397707,1.140502,0.9877913,0.92297494,0.8685562,0.8671827,0.9755339,0.74436533,0.64391327,1.2637298,0.92075455,0.6881694,1.1311681,0.8125522,0.86103857,1.2557217,0.0,0.5799798,1.1506095,0.85603195,0.99390554,1.0011836,1.2801735
tray,1.0358306,1.2901967,1.3286221,0.9143362,0.98728675,1.0355432,0.9433838,0.7994073,0.6202907,0.70930636,1.3135769,0.8146418,0.82051146,1.2818799,0.85549617,0.5600326,0.5798949,1.2301203,0.5187911,0.32850766,1.1684914,0.98440397,1.1967747,1.2403437,0.9776524,1.292696,1.0972378,1.0361459,1.2907574,0.8101234,0.8923831,0.8674687,0.9403543,1.0514169,1.2992994,0.5406666,1.1892493,0.40849602,0.97975546,0.8492205,1.0359541,0.78577495,1.172096,1.1088494,1.1562588,1.3265809,1.1279426,1.361415,1.030385,1.3399649,0.9126413,1.1366541,0.6911919,1.3860971,1.2870595,0.90187466,0.7573358,1.3623371,1.204824,0.9605625,0.8912714,1.136807,1.0063915,1.0675602,1.4128839,1.0414511,1.131529,1.0796504,1.0070174,0.69548166,1.0878675,1.2360206,0.88766384,1.2277917,1.1447588,0.90906537,0.9195715,1.2084333,0.8987081,0.7942976,1.1988031,0.9858194,1.3642368,1.2805595,1.3003701,1.3572563,1.2265004,0.9202492,0.9087776,0.91854084,1.116889,0.6768773,1.311389,1.3171127,0.852517,1.3047832,0.7498096,1.0468681,0.30785775,1.041368,1.119403,0.6991973,0.9496097,1.1626576,0.8670794,1.0102584,1.1489567,0.5634521,0.90475124,0.62294847,1.041846,0.8089244,1.1537559,1.0260991,0.83156836,0.8346278,0.90714777,1.3281835,0.8273263,1.3978126,1.0277743,0.7315663,0.999619,0.8828639,1.0670635,0.73773426,0.94025296,0.4535892,1.0012077,1.4526646,0.80434644,1.0450131,1.2792609,0.5799798,0.0,0.93444914,1.0849115,1.1668323,1.3458215,1.0122622
tree,0.9999719,1.1588398,1.1537812,0.9287087,1.0927781,1.1095543,1.0471523,1.1653956,0.9109264,0.7888336,1.1604882,0.9162388,0.95548654,0.9391757,0.9221321,0.70739985,0.9972041,1.0997543,1.1066093,0.98259217,1.1624787,1.1128749,1.1111023,1.19678,1.0938938,1.2041969,0.93513644,1.0315071,1.1199013,0.800599,1.053141,1.0858158,0.9299239,1.0614967,1.179662,0.86409354,1.1243936,0.9238608,0.9396505,1.0692049,0.92805016,1.086495,0.9475801,1.1027975,1.074969,1.1830945,0.89791816,1.1984091,0.9121803,1.2805543,0.89645827,1.0399991,0.92432654,1.3218062,1.0984696,1.0784018,1.0242673,1.1916188,1.351285,0.53509337,1.3003535,0.93134385,0.94145775,1.1740179,1.1812965,0.66716194,1.0352464,0.8698826,1.0426733,0.9584316,0.964925,1.1408272,0.73851126,1.0610946,0.9445461,0.85100365,1.0829278,1.2685418,1.0476352,0.88047993,1.13032,1.0096623,1.1727669,1.2441838,1.1782409,1.173988,1.102119,0.97791016,0.7506747,0.9857077,1.0703235,0.9522447,1.1302525,1.1633042,0.9197921,1.2045113,1.0473255,0.7238248,1.04767,1.006601,1.0369067,1.0268773,1.0693992,1.1613969,0.8732053,1.0334961,1.1514735,1.0397909,0.8885377,0.973256,0.93350804,1.0613321,1.1244054,1.0797945,0.9618314,1.1142931,0.5743344,1.3107902,0.65782297,1.216654,1.107832,0.9018787,1.208899,1.017982,0.99140614,1.0189406,0.86284614,0.7843114,1.1922877,1.3076295,1.0968288,1.2113115,1.234742,1.1506095,0.93444914,0.0,1.0493187,1.0280272,1.2231095,0.64558756
truck,0.9777028,1.005584,0.5850008,1.3652763,0.88312477,0.9239834,1.1396307,0.86576045,1.2468803,1.3219225,0.5726069,1.2623699,1.4163356,0.53923106,1.4129548,1.1253897,0.8482696,0.47432065,0.7381611,0.94832987,1.0360014,0.63456446,0.84795153,0.6509627,0.7115358,0.75633764,1.3755603,1.208059,0.62123215,1.1406523,0.97297883,1.1403773,1.2920182,1.0440094,0.55379534,1.2889175,0.50120914,1.234223,1.1556703,1.1638021,1.039301,0.88330853,1.256623,1.2175213,1.1492796,0.7513852,1.2232803,0.99949056,1.178306,1.0410869,1.0906603,1.2671494,0.95827234,1.0400572,0.59611607,0.94206923,1.1541566,0.7697789,1.2571534,1.1826386,0.8602118,1.2644297,1.1336966,1.2746062,0.84041506,0.8830313,0.7563628,0.7413131,1.3523977,0.9362321,1.3869338,0.6929823,0.84522027,0.52692413,1.1853517,1.1319915,0.93679625,1.11861,1.3876679,1.3162311,1.1271905,1.213339,0.69445306,0.86519414,0.9696456,0.83725613,0.6560303,1.2256165,1.3528159,1.418934,1.326571,1.239832,0.5911565,0.5762997,0.85794365,0.74409926,1.0165054,0.85013914,0.9860957,0.9109898,0.46204007,1.2099879,0.7500145,0.8407812,1.1150055,1.0708324,1.0421805,1.1525737,1.2769516,1.0363096,1.3441142,1.0581294,1.2223911,0.73405665,1.2535698,0.99296016,0.8686834,0.6360278,1.2535998,0.6341057,1.0727912,1.1343176,0.75145614,1.0764041,0.77181673,1.1518216,1.3273978,1.3388048,0.6162362,0.91120756,1.080101,0.9760087,0.9849655,0.85603195,1.0849115,1.0493187,0.0,0.70173055,0.70184845,1.0873567
