class_name,subject_id,age_mo,num_detected,num_frames
table,recf7gu6r4Il07n57,13,1225,12424
table,recf7gu6r4Il07n57,14,1687,13827
table,recf7gu6r4Il07n57,15,2741,22847
table,recf7gu6r4Il07n57,16,3296,25646
table,recf7gu6r4Il07n57,17,2689,21908
table,recf7gu6r4Il07n57,18,676,6247
table,recg4IGs01o69MFBP,5,1993,3219
table,recg4IGs01o69MFBP,6,1415,5020
table,recg4IGs01o69MFBP,7,559,2858
table,recg4IGs01o69MFBP,8,455,2453
table,recg4IGs01o69MFBP,9,487,2597
table,recg4IGs01o69MFBP,11,1225,3863
table,recg4IGs01o69MFBP,12,467,2187
table,recgZD3W5ubcE1wl5,7,159,1312
table,recgZD3W5ubcE1wl5,8,1155,10597
table,recgZD3W5ubcE1wl5,9,769,10951
table,recgZD3W5ubcE1wl5,10,386,5554
table,recgZD3W5ubcE1wl5,11,1021,14286
table,recgZD3W5ubcE1wl5,12,1537,11226
table,recgZD3W5ubcE1wl5,13,846,2739
table,recgZD3W5ubcE1wl5,14,2285,12112
table,recgZD3W5ubcE1wl5,15,612,11276
table,recgZD3W5ubcE1wl5,16,1039,8640
table,recgZD3W5ubcE1wl5,17,1933,11904
table,recHjbu7hwQJ2h1Y1,11,990,9032
table,recHjbu7hwQJ2h1Y1,12,13,395
table,recio16TBlNU9moae,9,1205,14750
table,recio16TBlNU9moae,10,5436,39189
table,recio16TBlNU9moae,11,2995,24186
table,recio16TBlNU9moae,12,3006,20775
table,recio16TBlNU9moae,13,2737,19727
table,recio16TBlNU9moae,14,808,8773
table,recio16TBlNU9moae,15,614,6043
table,recio16TBlNU9moae,16,1302,7681
table,recio16TBlNU9moae,17,911,6234
table,recio16TBlNU9moae,18,436,2115
table,recItwU7oMthIksS7,9,4098,8708
table,recItwU7oMthIksS7,10,4379,10760
table,recItwU7oMthIksS7,12,2506,5703
table,recItwU7oMthIksS7,13,897,2734
table,recj2cnjtsocsyGcX,9,1606,5530
table,recj2cnjtsocsyGcX,10,4846,20464
table,recj2cnjtsocsyGcX,11,2913,14010
table,recj2cnjtsocsyGcX,12,4296,16293
table,recj2cnjtsocsyGcX,13,3294,13603
table,recj2cnjtsocsyGcX,14,1870,7861
table,recj2cnjtsocsyGcX,16,2572,13792
table,recj2cnjtsocsyGcX,17,1140,5306
table,recj2cnjtsocsyGcX,18,1735,6290
table,recj2cnjtsocsyGcX,19,38,2607
table,recj2cnjtsocsyGcX,20,1080,4588
table,recLQGWprQ9Qe7hMz,9,361,1930
table,recMCYtAB5VzF3QoQ,12,513,5955
table,recMCYtAB5VzF3QoQ,13,1141,10932
table,recMCYtAB5VzF3QoQ,14,487,6553
table,recMCYtAB5VzF3QoQ,15,107,5847
table,recMCYtAB5VzF3QoQ,16,408,4689
table,recMCYtAB5VzF3QoQ,17,794,5895
table,recmkAr21eC0ksoAY,9,472,1622
table,recmkAr21eC0ksoAY,10,45,758
table,recnLZnzjhonSsTrE,15,1406,9018
table,reco0GJrIFzjb98x9,12,564,4619
table,reco0GJrIFzjb98x9,13,4331,22194
table,reco0GJrIFzjb98x9,14,5964,22735
table,reco0GJrIFzjb98x9,15,5165,23968
table,reco0GJrIFzjb98x9,16,5630,20463
table,reco0GJrIFzjb98x9,17,3374,14745
table,reco0GJrIFzjb98x9,18,5724,19291
table,reco0GJrIFzjb98x9,19,5890,19916
table,reco0GJrIFzjb98x9,20,4782,15401
table,reco0GJrIFzjb98x9,21,4282,23442
table,reco0GJrIFzjb98x9,22,5046,18565
table,reco0GJrIFzjb98x9,23,2951,16382
table,reco0GJrIFzjb98x9,24,2151,5151
table,recOGrxo9eZvO35sn,13,1558,6287
table,recOGrxo9eZvO35sn,14,1981,19103
table,recOGrxo9eZvO35sn,15,739,5239
table,recOGrxo9eZvO35sn,16,1647,5572
table,recOGrxo9eZvO35sn,17,1515,9981
table,recOGrxo9eZvO35sn,18,3020,10305
table,recOGrxo9eZvO35sn,19,3273,12747
table,recOGrxo9eZvO35sn,20,1091,7590
table,recOGrxo9eZvO35sn,21,1971,9612
table,recOGrxo9eZvO35sn,22,1003,5693
table,recOGrxo9eZvO35sn,23,1077,4478
table,recOGrxo9eZvO35sn,24,860,2982
table,recOGrxo9eZvO35sn,25,2135,2947
table,recOGrxo9eZvO35sn,26,402,1972
table,recOGrxo9eZvO35sn,27,37,84
table,recqxic2mwZdfhEAf,11,145,1245
table,recqxic2mwZdfhEAf,12,6422,22778
table,recqxic2mwZdfhEAf,13,848,6267
table,recqxic2mwZdfhEAf,14,3947,17183
table,recqxic2mwZdfhEAf,15,6401,21273
table,recqxic2mwZdfhEAf,16,5952,20368
table,recqxic2mwZdfhEAf,17,375,1566
table,recqxic2mwZdfhEAf,18,3071,4980
table,recqxic2mwZdfhEAf,19,206,406
table,recqxic2mwZdfhEAf,20,379,3294
table,recqxic2mwZdfhEAf,21,1889,6498
table,recqxic2mwZdfhEAf,22,526,3892
table,recqxic2mwZdfhEAf,23,1517,12646
table,recqxic2mwZdfhEAf,24,1257,2263
table,recqxic2mwZdfhEAf,25,875,8950
table,recqxic2mwZdfhEAf,26,9,331
table,recqxic2mwZdfhEAf,27,773,7775
table,recqxic2mwZdfhEAf,28,518,1978
table,recr3BwWnOvq4pzzn,7,2266,21580
table,recr3BwWnOvq4pzzn,8,6156,15909
table,recr3BwWnOvq4pzzn,9,3502,11591
table,recr3BwWnOvq4pzzn,10,1707,8866
table,recr3BwWnOvq4pzzn,11,3691,10437
table,recr3BwWnOvq4pzzn,12,4218,13469
table,recr3BwWnOvq4pzzn,13,935,9104
table,recr3BwWnOvq4pzzn,14,4271,16295
table,recr3BwWnOvq4pzzn,15,1490,10526
table,recr3BwWnOvq4pzzn,16,1335,9852
table,recr3BwWnOvq4pzzn,17,1895,12198
table,recr3BwWnOvq4pzzn,18,5601,17396
table,recr3BwWnOvq4pzzn,19,3492,13413
table,recr3BwWnOvq4pzzn,20,2910,12833
table,recUFk9OvT2aezPX4,9,336,3373
table,recujVRyuwEKB4NQl,17,1942,21420
table,recujVRyuwEKB4NQl,18,1721,16353
table,recujVRyuwEKB4NQl,19,1090,11568
table,recujVRyuwEKB4NQl,20,862,9574
table,recujVRyuwEKB4NQl,21,756,4905
table,recujVRyuwEKB4NQl,24,598,4730
table,recujVRyuwEKB4NQl,25,1114,6852
table,recujVRyuwEKB4NQl,26,665,4993
table,recVizCjdU71xWg7E,15,0,4
table,recVizCjdU71xWg7E,16,1843,11463
table,recVizCjdU71xWg7E,17,756,16580
table,recVizCjdU71xWg7E,18,1048,17841
table,recVizCjdU71xWg7E,19,130,3194
table,recVizCjdU71xWg7E,20,16,297
table,recxPupsY5Np2yVAd,8,1913,6059
table,recxPupsY5Np2yVAd,9,8150,25864
table,recxPupsY5Np2yVAd,10,3462,11895
table,recxPupsY5Np2yVAd,11,5537,21003
table,recxPupsY5Np2yVAd,12,5817,20392
table,recxPupsY5Np2yVAd,13,6506,29544
table,recxPupsY5Np2yVAd,14,5990,24767
table,recxPupsY5Np2yVAd,15,6130,18305
table,recxPupsY5Np2yVAd,16,10870,28031
table,recxPupsY5Np2yVAd,17,8254,21560
table,recxPupsY5Np2yVAd,18,7779,24632
table,recxPupsY5Np2yVAd,19,5363,15943
table,recxPupsY5Np2yVAd,20,4337,11940
table,recyCHTCOGMZQJSAR,9,1034,9963
table,recyCHTCOGMZQJSAR,10,1587,12189
table,recyCHTCOGMZQJSAR,11,651,4139
table,recyCHTCOGMZQJSAR,12,5606,10710
table,recyCHTCOGMZQJSAR,13,8935,11099
table,recYKlpWFr3fFEdKW,9,1739,5445
table,recYKlpWFr3fFEdKW,10,3106,16375
table,recYKlpWFr3fFEdKW,11,4075,16705
table,recYKlpWFr3fFEdKW,12,4813,15652
table,recYKlpWFr3fFEdKW,13,4904,14595
table,recYKlpWFr3fFEdKW,14,2159,11918
table,recYKlpWFr3fFEdKW,15,3745,7821
table,recYKlpWFr3fFEdKW,16,3848,12165
table,recYKlpWFr3fFEdKW,17,945,4039
table,recYKlpWFr3fFEdKW,18,3418,10713
table,recYKlpWFr3fFEdKW,19,1903,3671
table,recYKlpWFr3fFEdKW,20,1016,3276
table,recYKlpWFr3fFEdKW,21,16,372
table,recYKlpWFr3fFEdKW,22,187,1059
tape,rec0EcJ7oBNRT5bhx,12,290,7516
tape,rec0EcJ7oBNRT5bhx,13,247,16858
tape,rec0EcJ7oBNRT5bhx,14,35,11807
tape,rec0EcJ7oBNRT5bhx,15,50,13958
tape,rec0EcJ7oBNRT5bhx,16,45,9976
tape,rec0EcJ7oBNRT5bhx,17,241,18513
tape,rec0EcJ7oBNRT5bhx,19,15,3489
tape,rec0EcJ7oBNRT5bhx,20,1,1701
tape,rec0EcJ7oBNRT5bhx,21,44,1922
tape,rec0nymAmYonX6B6v,8,5,2954
tape,rec0nymAmYonX6B6v,9,163,16998
tape,rec0nymAmYonX6B6v,10,117,16391
tape,rec0nymAmYonX6B6v,11,98,19176
tape,rec0nymAmYonX6B6v,12,218,22729
tape,rec0nymAmYonX6B6v,13,386,27063
tape,rec0nymAmYonX6B6v,14,184,21144
tape,rec0nymAmYonX6B6v,15,314,25456
tape,rec0nymAmYonX6B6v,16,882,35796
tape,rec0nymAmYonX6B6v,17,232,32657
tape,rec0nymAmYonX6B6v,18,110,18232
tape,rec0nymAmYonX6B6v,19,188,15844
tape,rec22KGfMFYFJ1VIN,13,57,6103
tape,rec22KGfMFYFJ1VIN,15,1,1024
tape,rec22KGfMFYFJ1VIN,16,17,6136
tape,rec22KGfMFYFJ1VIN,17,86,18024
tape,rec22KGfMFYFJ1VIN,18,8,2111
tape,rec5si0kLzA1zzyzb,10,24,2845
tape,rec5V0nj9xtXTgxpJ,10,142,25049
tape,rec5V0nj9xtXTgxpJ,11,186,30160
tape,rec5V0nj9xtXTgxpJ,12,180,34853
tape,rec5V0nj9xtXTgxpJ,13,256,38868
tape,rec5V0nj9xtXTgxpJ,14,206,37839
tape,rec5V0nj9xtXTgxpJ,15,45,14241
tape,rec5V0nj9xtXTgxpJ,16,103,14525
tape,rec5V0nj9xtXTgxpJ,17,56,16171
tape,rec5V0nj9xtXTgxpJ,18,11,9760
tape,rec5V0nj9xtXTgxpJ,19,27,7500
tape,rec5V0nj9xtXTgxpJ,20,25,11485
tape,rec5V0nj9xtXTgxpJ,21,29,5410
tape,rec5V0nj9xtXTgxpJ,22,148,11846
tape,rec5V0nj9xtXTgxpJ,23,94,11268
tape,rec5V0nj9xtXTgxpJ,24,266,17691
tape,rec5V0nj9xtXTgxpJ,25,217,8109
tape,rec5V0nj9xtXTgxpJ,26,57,15163
tape,rec5V0nj9xtXTgxpJ,27,57,9997
tape,rec5V0nj9xtXTgxpJ,28,32,8925
tape,rec6yLz5EWMrxNI3A,13,19,8622
tape,rec6yLz5EWMrxNI3A,14,4,2669
tape,rec6yLz5EWMrxNI3A,15,10,5730
tape,recDFI56wO7AglqfO,10,33,1250
tape,recDFI56wO7AglqfO,11,19,4334
tape,recDFI56wO7AglqfO,12,54,16635
tape,recDFI56wO7AglqfO,13,56,18503
tape,recDFI56wO7AglqfO,14,211,14613
tape,recDFI56wO7AglqfO,15,29,7209
tape,recDFI56wO7AglqfO,16,128,16298
tape,recDFI56wO7AglqfO,17,199,9762
tape,recDFI56wO7AglqfO,18,146,12037
tape,recDFI56wO7AglqfO,19,10,1392
tape,recDFI56wO7AglqfO,20,6,2212
tape,recDFI56wO7AglqfO,21,3,2628
tape,recDFI56wO7AglqfO,27,11,1234
tape,recDFI56wO7AglqfO,28,60,7300
tape,recDFI56wO7AglqfO,29,4,1738
tape,recdhcbJDSJ92LKe5,19,2,935
tape,recdhcbJDSJ92LKe5,20,111,14447
tape,recdhcbJDSJ92LKe5,21,79,16714
tape,recdhcbJDSJ92LKe5,22,28,6918
tape,recdhcbJDSJ92LKe5,23,95,18708
tape,recdhcbJDSJ92LKe5,24,77,7436
tape,recdhcbJDSJ92LKe5,25,320,25481
tape,recdhcbJDSJ92LKe5,26,136,24637
tape,recdhcbJDSJ92LKe5,27,264,12756
tape,recdhcbJDSJ92LKe5,28,83,9683
tape,recdhcbJDSJ92LKe5,29,90,9888
tape,recdhcbJDSJ92LKe5,30,190,17193
tape,recdhcbJDSJ92LKe5,31,420,10619
tape,recdhcbJDSJ92LKe5,32,34,8237
tape,recdhcbJDSJ92LKe5,33,79,5104
tape,recdhcbJDSJ92LKe5,34,42,7125
tape,recdhcbJDSJ92LKe5,36,28,3005
tape,rece091flvzvsSOdv,12,263,6152
tape,rece091flvzvsSOdv,13,538,27150
tape,rece091flvzvsSOdv,14,782,19935
tape,rece091flvzvsSOdv,15,876,30458
tape,rece091flvzvsSOdv,16,746,23345
tape,rece091flvzvsSOdv,17,676,23981
tape,rece091flvzvsSOdv,18,933,30095
tape,receE4UFFljPAjtWo,6,150,9324
tape,receE4UFFljPAjtWo,7,96,6738
tape,receE4UFFljPAjtWo,8,325,8354
tape,receE4UFFljPAjtWo,9,104,5413
tape,receE4UFFljPAjtWo,10,178,8133
tape,receE4UFFljPAjtWo,11,48,6538
tape,receE4UFFljPAjtWo,12,142,8618
tape,receE4UFFljPAjtWo,13,426,8349
tape,receE4UFFljPAjtWo,14,26,7726
tape,receE4UFFljPAjtWo,15,35,10460
tape,receE4UFFljPAjtWo,16,3,2655
tape,recf7gu6r4Il07n57,8,154,18940
tape,recf7gu6r4Il07n57,9,305,17339
tape,recf7gu6r4Il07n57,10,654,14727
tape,recf7gu6r4Il07n57,11,427,15110
tape,recf7gu6r4Il07n57,12,388,16144
tape,recf7gu6r4Il07n57,13,17,12424
tape,recf7gu6r4Il07n57,14,179,13827
tape,recf7gu6r4Il07n57,15,233,22847
tape,recf7gu6r4Il07n57,16,114,25646
tape,recf7gu6r4Il07n57,17,178,21908
tape,recf7gu6r4Il07n57,18,32,6247
tape,recg4IGs01o69MFBP,5,8,3219
tape,recg4IGs01o69MFBP,6,18,5020
tape,recg4IGs01o69MFBP,7,56,2858
tape,recg4IGs01o69MFBP,8,17,2453
tape,recg4IGs01o69MFBP,9,12,2597
tape,recg4IGs01o69MFBP,11,11,3863
tape,recg4IGs01o69MFBP,12,20,2187
tape,recgZD3W5ubcE1wl5,7,5,1312
tape,recgZD3W5ubcE1wl5,8,16,10597
tape,recgZD3W5ubcE1wl5,9,39,10951
tape,recgZD3W5ubcE1wl5,10,42,5554
tape,recgZD3W5ubcE1wl5,11,34,14286
tape,recgZD3W5ubcE1wl5,12,36,11226
tape,recgZD3W5ubcE1wl5,13,7,2739
tape,recgZD3W5ubcE1wl5,14,41,12112
tape,recgZD3W5ubcE1wl5,15,17,11276
tape,recgZD3W5ubcE1wl5,16,15,8640
tape,recgZD3W5ubcE1wl5,17,30,11904
tape,recHjbu7hwQJ2h1Y1,11,34,9032
tape,recHjbu7hwQJ2h1Y1,12,2,395
tape,recio16TBlNU9moae,9,553,14750
tape,recio16TBlNU9moae,10,598,39189
tape,recio16TBlNU9moae,11,662,24186
tape,recio16TBlNU9moae,12,663,20775
tape,recio16TBlNU9moae,13,418,19727
tape,recio16TBlNU9moae,14,40,8773
tape,recio16TBlNU9moae,15,142,6043
tape,recio16TBlNU9moae,16,117,7681
tape,recio16TBlNU9moae,17,91,6234
tape,recio16TBlNU9moae,18,52,2115
tape,recItwU7oMthIksS7,9,183,8708
tape,recItwU7oMthIksS7,10,242,10760
tape,recItwU7oMthIksS7,12,215,5703
tape,recItwU7oMthIksS7,13,205,2734
tape,recj2cnjtsocsyGcX,9,118,5530
tape,recj2cnjtsocsyGcX,10,851,20464
tape,recj2cnjtsocsyGcX,11,128,14010
tape,recj2cnjtsocsyGcX,12,193,16293
tape,recj2cnjtsocsyGcX,13,163,13603
tape,recj2cnjtsocsyGcX,14,348,7861
tape,recj2cnjtsocsyGcX,16,80,13792
tape,recj2cnjtsocsyGcX,17,91,5306
tape,recj2cnjtsocsyGcX,18,35,6290
tape,recj2cnjtsocsyGcX,19,0,2607
tape,recj2cnjtsocsyGcX,20,148,4588
tape,recLQGWprQ9Qe7hMz,9,1,1930
tape,recMCYtAB5VzF3QoQ,12,31,5955
tape,recMCYtAB5VzF3QoQ,13,91,10932
tape,recMCYtAB5VzF3QoQ,14,48,6553
tape,recMCYtAB5VzF3QoQ,15,3,5847
tape,recMCYtAB5VzF3QoQ,16,49,4689
tape,recMCYtAB5VzF3QoQ,17,27,5895
tape,recmkAr21eC0ksoAY,9,4,1622
tape,recmkAr21eC0ksoAY,10,1,758
tape,recnLZnzjhonSsTrE,15,50,9018
tape,reco0GJrIFzjb98x9,12,250,4619
tape,reco0GJrIFzjb98x9,13,61,22194
tape,reco0GJrIFzjb98x9,14,184,22735
tape,reco0GJrIFzjb98x9,15,89,23968
tape,reco0GJrIFzjb98x9,16,129,20463
tape,reco0GJrIFzjb98x9,17,55,14745
tape,reco0GJrIFzjb98x9,18,105,19291
tape,reco0GJrIFzjb98x9,19,237,19916
tape,reco0GJrIFzjb98x9,20,94,15401
tape,reco0GJrIFzjb98x9,21,170,23442
tape,reco0GJrIFzjb98x9,22,119,18565
tape,reco0GJrIFzjb98x9,23,22,16382
tape,reco0GJrIFzjb98x9,24,11,5151
tape,recOGrxo9eZvO35sn,13,44,6287
tape,recOGrxo9eZvO35sn,14,280,19103
tape,recOGrxo9eZvO35sn,15,80,5239
tape,recOGrxo9eZvO35sn,16,33,5572
tape,recOGrxo9eZvO35sn,17,26,9981
tape,recOGrxo9eZvO35sn,18,318,10305
tape,recOGrxo9eZvO35sn,19,197,12747
tape,recOGrxo9eZvO35sn,20,64,7590
tape,recOGrxo9eZvO35sn,21,147,9612
tape,recOGrxo9eZvO35sn,22,51,5693
tape,recOGrxo9eZvO35sn,23,32,4478
tape,recOGrxo9eZvO35sn,24,127,2982
tape,recOGrxo9eZvO35sn,25,31,2947
tape,recOGrxo9eZvO35sn,26,5,1972
tape,recOGrxo9eZvO35sn,27,0,84
tape,recqxic2mwZdfhEAf,11,1,1245
tape,recqxic2mwZdfhEAf,12,211,22778
tape,recqxic2mwZdfhEAf,13,116,6267
tape,recqxic2mwZdfhEAf,14,88,17183
tape,recqxic2mwZdfhEAf,15,173,21273
tape,recqxic2mwZdfhEAf,16,57,20368
tape,recqxic2mwZdfhEAf,17,4,1566
tape,recqxic2mwZdfhEAf,18,21,4980
tape,recqxic2mwZdfhEAf,19,4,406
tape,recqxic2mwZdfhEAf,20,3,3294
tape,recqxic2mwZdfhEAf,21,61,6498
tape,recqxic2mwZdfhEAf,22,3,3892
tape,recqxic2mwZdfhEAf,23,28,12646
tape,recqxic2mwZdfhEAf,24,8,2263
tape,recqxic2mwZdfhEAf,25,25,8950
tape,recqxic2mwZdfhEAf,26,0,331
tape,recqxic2mwZdfhEAf,27,78,7775
tape,recqxic2mwZdfhEAf,28,0,1978
tape,recr3BwWnOvq4pzzn,7,112,21580
tape,recr3BwWnOvq4pzzn,8,75,15909
tape,recr3BwWnOvq4pzzn,9,9,11591
tape,recr3BwWnOvq4pzzn,10,128,8866
tape,recr3BwWnOvq4pzzn,11,270,10437
tape,recr3BwWnOvq4pzzn,12,133,13469
tape,recr3BwWnOvq4pzzn,13,97,9104
tape,recr3BwWnOvq4pzzn,14,159,16295
tape,recr3BwWnOvq4pzzn,15,57,10526
tape,recr3BwWnOvq4pzzn,16,109,9852
tape,recr3BwWnOvq4pzzn,17,136,12198
tape,recr3BwWnOvq4pzzn,18,65,17396
tape,recr3BwWnOvq4pzzn,19,55,13413
tape,recr3BwWnOvq4pzzn,20,72,12833
tape,recUFk9OvT2aezPX4,9,52,3373
tape,recujVRyuwEKB4NQl,17,111,21420
tape,recujVRyuwEKB4NQl,18,118,16353
tape,recujVRyuwEKB4NQl,19,47,11568
tape,recujVRyuwEKB4NQl,20,68,9574
tape,recujVRyuwEKB4NQl,21,11,4905
tape,recujVRyuwEKB4NQl,24,60,4730
tape,recujVRyuwEKB4NQl,25,41,6852
tape,recujVRyuwEKB4NQl,26,10,4993
tape,recVizCjdU71xWg7E,15,0,4
tape,recVizCjdU71xWg7E,16,42,11463
tape,recVizCjdU71xWg7E,17,32,16580
tape,recVizCjdU71xWg7E,18,53,17841
tape,recVizCjdU71xWg7E,19,0,3194
tape,recVizCjdU71xWg7E,20,0,297
tape,recxPupsY5Np2yVAd,8,79,6059
tape,recxPupsY5Np2yVAd,9,766,25864
tape,recxPupsY5Np2yVAd,10,214,11895
tape,recxPupsY5Np2yVAd,11,756,21003
tape,recxPupsY5Np2yVAd,12,338,20392
tape,recxPupsY5Np2yVAd,13,612,29544
tape,recxPupsY5Np2yVAd,14,499,24767
tape,recxPupsY5Np2yVAd,15,415,18305
tape,recxPupsY5Np2yVAd,16,670,28031
tape,recxPupsY5Np2yVAd,17,320,21560
tape,recxPupsY5Np2yVAd,18,112,24632
tape,recxPupsY5Np2yVAd,19,673,15943
tape,recxPupsY5Np2yVAd,20,153,11940
tape,recyCHTCOGMZQJSAR,9,97,9963
tape,recyCHTCOGMZQJSAR,10,180,12189
tape,recyCHTCOGMZQJSAR,11,84,4139
tape,recyCHTCOGMZQJSAR,12,44,10710
tape,recyCHTCOGMZQJSAR,13,53,11099
tape,recYKlpWFr3fFEdKW,9,67,5445
tape,recYKlpWFr3fFEdKW,10,779,16375
tape,recYKlpWFr3fFEdKW,11,237,16705
tape,recYKlpWFr3fFEdKW,12,770,15652
tape,recYKlpWFr3fFEdKW,13,125,14595
tape,recYKlpWFr3fFEdKW,14,214,11918
tape,recYKlpWFr3fFEdKW,15,93,7821
tape,recYKlpWFr3fFEdKW,16,459,12165
tape,recYKlpWFr3fFEdKW,17,61,4039
tape,recYKlpWFr3fFEdKW,18,233,10713
tape,recYKlpWFr3fFEdKW,19,105,3671
tape,recYKlpWFr3fFEdKW,20,33,3276
tape,recYKlpWFr3fFEdKW,21,3,372
tape,recYKlpWFr3fFEdKW,22,12,1059
teddybear,rec0EcJ7oBNRT5bhx,12,183,7516
teddybear,rec0EcJ7oBNRT5bhx,13,1061,16858
teddybear,rec0EcJ7oBNRT5bhx,14,1453,11807
teddybear,rec0EcJ7oBNRT5bhx,15,586,13958
teddybear,rec0EcJ7oBNRT5bhx,16,331,9976
teddybear,rec0EcJ7oBNRT5bhx,17,2207,18513
teddybear,rec0EcJ7oBNRT5bhx,19,163,3489
teddybear,rec0EcJ7oBNRT5bhx,20,107,1701
teddybear,rec0EcJ7oBNRT5bhx,21,139,1922
teddybear,rec0nymAmYonX6B6v,8,248,2954
teddybear,rec0nymAmYonX6B6v,9,1061,16998
teddybear,rec0nymAmYonX6B6v,10,1020,16391
teddybear,rec0nymAmYonX6B6v,11,849,19176
teddybear,rec0nymAmYonX6B6v,12,761,22729
teddybear,rec0nymAmYonX6B6v,13,1950,27063
teddybear,rec0nymAmYonX6B6v,14,1238,21144
teddybear,rec0nymAmYonX6B6v,15,1360,25456
teddybear,rec0nymAmYonX6B6v,16,2456,35796
teddybear,rec0nymAmYonX6B6v,17,789,32657
teddybear,rec0nymAmYonX6B6v,18,1204,18232
teddybear,rec0nymAmYonX6B6v,19,798,15844
teddybear,rec22KGfMFYFJ1VIN,13,354,6103
teddybear,rec22KGfMFYFJ1VIN,15,36,1024
teddybear,rec22KGfMFYFJ1VIN,16,214,6136
teddybear,rec22KGfMFYFJ1VIN,17,1431,18024
teddybear,rec22KGfMFYFJ1VIN,18,58,2111
teddybear,rec5si0kLzA1zzyzb,10,274,2845
teddybear,rec5V0nj9xtXTgxpJ,10,558,25049
teddybear,rec5V0nj9xtXTgxpJ,11,759,30160
teddybear,rec5V0nj9xtXTgxpJ,12,1349,34853
teddybear,rec5V0nj9xtXTgxpJ,13,1073,38868
teddybear,rec5V0nj9xtXTgxpJ,14,2249,37839
teddybear,rec5V0nj9xtXTgxpJ,15,363,14241
teddybear,rec5V0nj9xtXTgxpJ,16,1183,14525
teddybear,rec5V0nj9xtXTgxpJ,17,1486,16171
teddybear,rec5V0nj9xtXTgxpJ,18,433,9760
teddybear,rec5V0nj9xtXTgxpJ,19,96,7500
teddybear,rec5V0nj9xtXTgxpJ,20,398,11485
teddybear,rec5V0nj9xtXTgxpJ,21,132,5410
teddybear,rec5V0nj9xtXTgxpJ,22,281,11846
teddybear,rec5V0nj9xtXTgxpJ,23,92,11268
teddybear,rec5V0nj9xtXTgxpJ,24,905,17691
teddybear,rec5V0nj9xtXTgxpJ,25,433,8109
teddybear,rec5V0nj9xtXTgxpJ,26,1113,15163
teddybear,rec5V0nj9xtXTgxpJ,27,341,9997
teddybear,rec5V0nj9xtXTgxpJ,28,425,8925
teddybear,rec6yLz5EWMrxNI3A,13,670,8622
teddybear,rec6yLz5EWMrxNI3A,14,478,2669
teddybear,rec6yLz5EWMrxNI3A,15,199,5730
teddybear,recDFI56wO7AglqfO,10,18,1250
teddybear,recDFI56wO7AglqfO,11,55,4334
teddybear,recDFI56wO7AglqfO,12,328,16635
teddybear,recDFI56wO7AglqfO,13,250,18503
teddybear,recDFI56wO7AglqfO,14,334,14613
teddybear,recDFI56wO7AglqfO,15,166,7209
teddybear,recDFI56wO7AglqfO,16,1107,16298
teddybear,recDFI56wO7AglqfO,17,636,9762
teddybear,recDFI56wO7AglqfO,18,325,12037
teddybear,recDFI56wO7AglqfO,19,10,1392
teddybear,recDFI56wO7AglqfO,20,93,2212
teddybear,recDFI56wO7AglqfO,21,88,2628
teddybear,recDFI56wO7AglqfO,27,2,1234
teddybear,recDFI56wO7AglqfO,28,186,7300
teddybear,recDFI56wO7AglqfO,29,44,1738
teddybear,recdhcbJDSJ92LKe5,19,77,935
teddybear,recdhcbJDSJ92LKe5,20,1425,14447
teddybear,recdhcbJDSJ92LKe5,21,1647,16714
teddybear,recdhcbJDSJ92LKe5,22,893,6918
teddybear,recdhcbJDSJ92LKe5,23,2293,18708
teddybear,recdhcbJDSJ92LKe5,24,1490,7436
teddybear,recdhcbJDSJ92LKe5,25,2927,25481
teddybear,recdhcbJDSJ92LKe5,26,1341,24637
teddybear,recdhcbJDSJ92LKe5,27,970,12756
teddybear,recdhcbJDSJ92LKe5,28,774,9683
teddybear,recdhcbJDSJ92LKe5,29,813,9888
teddybear,recdhcbJDSJ92LKe5,30,1226,17193
teddybear,recdhcbJDSJ92LKe5,31,1484,10619
teddybear,recdhcbJDSJ92LKe5,32,272,8237
teddybear,recdhcbJDSJ92LKe5,33,398,5104
teddybear,recdhcbJDSJ92LKe5,34,661,7125
teddybear,recdhcbJDSJ92LKe5,36,173,3005
teddybear,rece091flvzvsSOdv,12,440,6152
teddybear,rece091flvzvsSOdv,13,1108,27150
teddybear,rece091flvzvsSOdv,14,699,19935
teddybear,rece091flvzvsSOdv,15,1677,30458
teddybear,rece091flvzvsSOdv,16,1783,23345
teddybear,rece091flvzvsSOdv,17,1418,23981
teddybear,rece091flvzvsSOdv,18,2175,30095
teddybear,receE4UFFljPAjtWo,6,593,9324
teddybear,receE4UFFljPAjtWo,7,484,6738
teddybear,receE4UFFljPAjtWo,8,174,8354
teddybear,receE4UFFljPAjtWo,9,576,5413
teddybear,receE4UFFljPAjtWo,10,428,8133
teddybear,receE4UFFljPAjtWo,11,145,6538
teddybear,receE4UFFljPAjtWo,12,2303,8618
teddybear,receE4UFFljPAjtWo,13,142,8349
teddybear,receE4UFFljPAjtWo,14,340,7726
teddybear,receE4UFFljPAjtWo,15,350,10460
teddybear,receE4UFFljPAjtWo,16,278,2655
teddybear,recf7gu6r4Il07n57,8,1222,18940
teddybear,recf7gu6r4Il07n57,9,939,17339
teddybear,recf7gu6r4Il07n57,10,582,14727
teddybear,recf7gu6r4Il07n57,11,1518,15110
teddybear,recf7gu6r4Il07n57,12,1946,16144
teddybear,recf7gu6r4Il07n57,13,1445,12424
