,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,mop,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sandwich,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,spoon,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window,zebra
strawberry,1.248564,0.61507815,0.56759113,0.92016304,1.3102529,0.72443116,0.80427265,0.84280026,1.0662869,1.4005361,1.4468391,0.8010876,1.3810711,1.3662472,0.9765917,1.4402744,0.99566424,1.1337197,0.69021,0.78152454,1.2064898,1.0734669,0.74048537,0.95059174,0.3292951,1.0172808,1.0664169,0.61687636,1.1559124,1.0860294,0.72332376,0.7168034,1.3149116,1.2160316,0.80166376,1.0693749,1.3749217,1.2544193,0.59141,1.3199544,0.7495961,0.98317516,1.1348667,1.0150969,0.95210326,1.2792943,1.0534239,1.3385932,0.64046586,0.71385777,1.2056154,1.2082931,0.7042279,0.7472419,0.46868527,0.75168455,0.7834191,0.7142505,1.0217177,1.1901064,0.76284266,1.0913516,1.0345854,1.1732385,1.2511605,1.1836743,0.59985375,1.0142734,1.2721596,1.3363266,1.0194534,1.328799,0.8898554,0.8365401,0.7562881,0.96897024,0.77535826,1.1655474,1.2118694,1.225427,1.2014664,0.934173,1.1221381,0.60124403,1.0128568,0.595815,1.0238444,0.8435916,1.2813754,1.2318676,1.4070101,1.2255621,1.2840927,1.1992884,0.7099311,0.86739945,0.9721739,0.8431854,1.086109,1.1923656,0.44378674,0.7649415,0.934529,0.7489375,1.1978061,0.84184194,0.6899229,1.2984166,1.0347418,0.38955712,1.3093511,1.2196859,0.733876,1.3187647,0.66091764,1.1802574,0.6291804,1.294231,1.1848474,1.3434656,0.5991421,1.0008347,0.76599616,1.0834258,0.75928026,0.0,1.2289183,1.299557,1.4165001,0.78957367,0.61580074,0.8069395,0.9709027,1.1029449,0.7608741,1.1658988,1.1540294,1.1139209,0.83738273,0.67438984,1.2617335,1.076317
stroller,0.8414295,1.2380481,1.3973637,1.2581053,0.88749504,1.2570388,1.1960902,1.2426715,0.58896637,0.64796096,0.59186137,1.2902696,0.68670845,0.7845713,0.8657946,0.5678295,1.0957048,1.0182272,1.2467811,1.2403526,0.82957333,1.171962,1.0913088,0.9590417,1.1774386,0.82425725,0.81888306,1.3898005,0.932828,0.7042308,1.1417598,1.1694198,0.5486415,0.7702552,1.2111728,0.95605475,0.64642644,0.8961361,1.3621366,0.4961483,1.2479132,1.1013085,1.0166081,0.99040174,0.9663968,0.7285396,0.9838431,0.7674101,1.2854125,1.2419827,0.74102736,1.0861647,1.3291278,1.2788093,1.1847008,1.213053,1.2802498,1.1593264,1.0460782,0.900309,1.277424,0.87956357,1.1102401,1.0263467,1.041301,1.0962603,1.2422467,1.0607237,0.59998363,0.6651286,1.0229369,0.68435836,1.0750324,1.0310531,1.1759405,1.1205637,1.1490899,0.9235436,0.8638986,0.8254589,0.8103623,1.25086,0.92834586,1.3444998,0.85104054,1.31545,1.2174535,1.2245518,0.7190082,0.71555233,0.7213779,0.7977633,0.92590094,0.9411805,1.2951694,1.1305884,1.2306378,1.1395965,0.83774644,0.91684777,1.1817926,1.2608159,1.069816,1.1979605,0.58546424,1.0980502,1.1537492,0.7263975,0.9723756,1.1630526,0.94891167,0.8573266,1.088186,0.7498642,1.2726722,1.0021709,1.1857548,0.64236593,0.9474355,0.81211054,1.2894889,1.0415639,1.232014,0.9324595,1.1367794,1.2289183,0.0,0.758745,0.7128252,1.1017326,1.3266596,1.3661312,1.1988814,0.7699302,1.0980086,0.9513389,0.9013554,0.821331,0.81331396,1.2197742,0.7601452,1.0386238
sweater,0.74210083,1.2661389,1.2932227,1.1450906,0.5628838,1.244318,1.3891922,1.1596977,1.1066384,0.8356283,0.3480723,1.4007739,0.7710023,0.5009671,1.025853,0.5108705,1.1477906,0.96983653,1.4044585,1.5295889,0.968927,1.0652722,1.3516128,1.3867438,1.2322975,1.2865982,1.159472,1.3818374,0.8972543,1.0779248,1.3146286,1.3146985,0.5828198,0.2433908,1.3658183,0.95353544,0.32771844,0.7008749,1.4602375,0.76832473,1.4811866,1.1277459,1.0103348,0.92546666,0.8170816,0.80087304,1.2969434,0.52082527,1.3273306,1.3613752,0.567825,0.6015903,1.2099168,1.4240868,1.3976771,1.2814608,1.403849,1.2246356,0.9884498,0.7829112,1.1130098,0.94445723,1.0246778,0.4349568,0.8851125,0.7349789,1.3055974,1.1155984,0.8238796,0.211187,1.1378791,0.54976827,1.3367237,1.3184966,1.4875677,0.9872433,0.99134463,0.88418555,0.77616453,0.92553765,0.8825846,1.0017821,0.8294797,1.3559861,1.2748489,1.356673,0.9166603,1.1897024,0.9324403,0.65417576,0.38921,0.5536563,0.7100147,0.7714424,1.4457958,1.2597867,1.0883161,1.2220159,1.1946642,0.87596804,1.4029461,1.5066121,1.1960849,1.0038993,0.96799767,1.3729613,1.2337246,0.93463117,0.8769511,1.1733263,0.8829632,0.41414756,1.2871289,0.18296838,1.3735415,0.7385695,1.4841814,0.71102524,1.255348,0.61142594,1.4514022,1.033594,1.4987023,0.91776747,1.4693723,1.299557,0.758745,0.0,0.5309516,1.3076675,1.2876658,1.2628372,1.0653523,1.1632216,1.1969999,1.0995147,0.871794,0.84539545,1.3095324,1.4622238,0.79620254,0.9422665
table,0.7179841,1.3873432,1.3779333,1.2405055,0.6268382,1.2736262,1.3606827,1.1594923,0.948917,0.5590086,0.37759173,1.4297657,0.43706262,0.41380227,1.0405263,0.44031584,1.0682489,0.4887815,1.4574785,1.4125566,0.54470074,1.1372076,1.3481548,1.1806905,1.3110582,1.1353601,1.0449421,1.4757811,0.9863897,0.87691855,1.2443472,1.3429327,0.5182037,0.6631497,1.2735283,0.8286747,0.45360786,0.8515258,1.4915061,0.52530676,1.4253201,1.099747,0.8457603,1.0279311,0.8774668,0.64832175,1.0377139,0.6777681,1.4959843,1.3688364,0.7748112,0.86589456,1.346089,1.4282352,1.4223334,1.3506229,1.337178,1.2092757,1.0280837,0.5087696,1.3484151,0.9596389,0.90296876,0.8335279,0.88127065,0.75746655,1.4911754,1.0537938,0.6302699,0.5040947,1.0839525,0.6254989,1.1519889,1.2021562,1.4301636,0.9199835,1.0745394,0.680042,0.76597357,0.73713166,0.846025,1.2128693,0.957937,1.5067568,1.3078835,1.5420992,1.1185999,1.221667,0.6801462,0.7968093,0.5318011,0.7603427,0.34632283,0.8289315,1.4170251,1.1114287,1.1165186,1.2059617,1.0721089,0.8941806,1.3590887,1.3825662,1.1661189,1.2074637,0.90356,1.314307,1.3895935,0.64165306,0.96007353,1.2376658,0.8886518,0.76731014,1.1894057,0.54474705,1.4070635,0.84664726,1.5016755,0.70520484,1.0205022,0.55203444,1.511212,1.1055279,1.4539728,0.8540814,1.3871465,1.4165001,0.7128252,0.5309516,0.0,1.2294755,1.4646127,1.4009517,1.0734762,1.1916215,1.0637254,0.7133268,0.7826136,0.7222291,1.2034123,1.4825583,0.6979001,0.9418246
tape,1.2503903,0.88094234,0.6160339,1.0147114,1.3795539,0.46807718,0.54687285,0.73636925,0.8085693,1.1865783,1.345773,0.97580147,1.30759,1.2824821,0.9170457,1.322864,0.97548604,0.9009149,0.763775,0.5353971,0.92613953,1.1166966,0.89062995,0.76175797,0.88195026,0.8741897,0.78984076,0.87914467,1.2415867,1.0405747,0.6687933,0.62881994,1.3341129,1.249882,0.7134229,1.1443093,1.3523504,1.3282745,0.6938394,1.1621933,0.6119998,0.89274263,1.031817,1.038453,0.9754148,1.3150446,0.98264545,1.3587341,0.94009256,0.5363979,1.2240949,1.1577104,1.029927,0.7401955,0.7841852,0.9858648,0.8998734,0.6869608,1.0209827,1.1506734,0.96021533,1.0267859,0.5772997,1.2969465,1.1417143,1.2722285,0.83424634,0.92361027,1.2756369,1.2580341,0.77234596,1.3417593,0.903791,0.8504908,0.72405577,1.0003382,0.93753946,1.0940487,1.1609893,1.1906581,1.0782834,1.0649853,1.2318547,0.76569235,0.95806485,0.96337754,1.194496,0.753669,1.203786,1.251721,1.2804856,1.3829176,1.093946,1.1754212,0.8126538,0.85434866,0.9676052,0.7980962,0.99993306,1.3244013,0.78319216,0.5424387,0.85519123,0.9899129,0.9829394,0.73670787,0.74555564,1.2546896,1.091528,1.0006796,1.187555,1.308202,0.7758881,1.3577812,0.7497401,1.3468133,0.7619853,1.2621536,1.0046103,1.1950618,0.70199883,1.1330795,0.6428919,0.9381084,0.6811528,0.78957367,1.1017326,1.3076675,1.2294755,0.0,0.9386752,0.9618605,1.0886235,0.9944202,0.44314992,0.6682974,1.0944315,1.1179427,0.94754267,0.66166157,1.2445701,1.0289236
toe,1.3955276,0.40758103,0.6219262,0.6155962,0.92572784,0.88467586,0.85868096,1.0371705,1.1950337,1.410039,1.3660693,0.5809395,1.4346762,1.3433323,1.2062662,1.4258074,0.89032036,1.2536615,0.6163811,0.7692239,1.4042561,0.9076231,0.7734642,0.9523946,0.78493357,1.022499,1.2290807,0.38071734,1.1775562,1.1243361,0.9791292,0.81667274,1.4131744,1.2734563,0.78180635,1.1864161,1.3183649,1.1197255,0.46990073,1.4933227,0.69891644,1.1071572,1.324622,1.1261095,0.9791755,1.3890727,1.0702507,1.2256882,0.31306309,0.78294814,1.1933454,1.0109723,0.1600951,0.73796207,0.7038174,0.31908107,0.70831084,0.95352983,1.0969908,1.4621539,0.4801917,0.8786473,1.0329776,0.96298474,1.0917364,0.804412,0.45732605,1.1080741,1.366919,1.312655,0.96378064,1.1819949,0.9192349,0.9849504,0.7635136,1.1992041,1.0782675,1.238079,1.039783,1.3273811,1.3519709,0.6905554,1.1111491,0.3208601,0.89763135,0.311913,0.6249788,0.9233703,1.3897043,1.2981278,1.2345284,1.0802215,1.3745253,1.2101933,0.57791907,0.88813126,0.6489587,0.9498638,1.0741857,1.1602356,0.8621675,0.81037986,1.0557519,0.79030854,1.3018825,0.92559206,0.63706815,1.391794,1.1863651,0.96413743,1.1534262,1.1162374,0.9622557,1.243284,0.56171334,0.8600414,0.6873641,1.3329606,1.1479589,1.3492861,0.24004543,0.89824283,0.6663765,0.940527,0.80580527,0.61580074,1.3266596,1.2876658,1.4646127,0.9386752,0.0,0.44224513,0.7070004,1.0002464,1.0144413,1.322101,1.2682209,1.1839232,0.94828624,0.54024327,1.3549596,1.1553941
tooth,1.3565693,0.6263473,0.72230977,0.61994666,1.1848327,0.97384495,0.9449462,0.9677245,1.1896603,1.3037238,1.3396395,0.3727802,1.330228,1.2707074,1.3545979,1.365014,0.7403316,1.1586092,0.5853969,0.689275,1.2786686,0.9700131,0.82712007,1.0123428,0.834834,1.0599344,1.1644999,0.40984368,1.029483,1.1165366,1.003848,0.74498963,1.3238461,1.2804854,0.68263257,1.0586907,1.3008461,1.1335082,0.39054775,1.364165,0.6619882,1.1749666,1.1816466,1.2054414,1.1669537,1.2675306,0.8816573,1.2744564,0.49781644,0.9168088,1.193647,1.0468366,0.44789273,0.5562303,0.7668829,0.70197964,0.6393389,0.96529096,1.0769076,1.3495681,0.5838614,1.0352771,0.97671753,1.0141004,1.1000655,1.0182388,0.5382309,1.175646,1.2607166,1.2748497,1.0041962,1.1779081,0.89215684,0.95038307,0.7109712,1.1653181,1.1592886,1.2372199,1.1879519,1.2469277,1.2589145,0.55137706,1.1265153,0.36838937,0.9500411,0.32859325,0.75512564,0.9447016,1.2876893,1.2944939,1.1889441,1.1685758,1.2808557,1.1675807,0.48630595,0.73653615,0.73405033,1.0896978,1.0976474,0.97369766,0.9098547,0.6960808,1.1773943,0.79412526,1.2739044,0.78906024,0.72908974,1.2851093,1.1729503,0.9627683,1.1918833,1.0856009,0.8833287,1.2454444,0.5508972,0.9549342,0.77315193,1.2640293,0.89145,1.2335124,0.38875455,0.8801426,0.65436405,1.0691043,0.8741456,0.8069395,1.3661312,1.2628372,1.4009517,0.9618605,0.44224513,0.0,0.631202,1.0531224,1.0675184,1.162448,1.2070782,1.162248,0.9997316,0.61299855,1.2207266,1.1201996
toothbrush,1.1198766,0.91378194,0.78886676,0.73306787,0.8948093,0.9697088,1.0360663,0.8177238,1.16225,1.1879436,1.2192919,0.87975615,1.1469761,0.92886317,1.2937008,1.1582372,1.013095,1.0616581,0.93883955,1.0892068,1.1802642,0.84679943,0.92453176,1.045491,0.9465595,1.1836586,1.0914954,0.7125565,1.0997179,1.1617081,1.1493001,1.0713849,1.2125378,1.1200962,1.1304559,0.8392589,1.2389812,0.82053494,0.7564328,1.1584666,1.0192065,1.2092538,1.0450565,1.2362523,0.90518486,1.2039039,1.1134377,1.0416691,0.7768134,1.0741466,1.0408056,1.11094,0.5363394,0.9980851,0.9966777,0.9117631,0.5224844,1.0830398,1.0951526,1.0675659,0.8293762,0.7340369,0.63918376,1.0245146,0.9960055,0.43967545,0.9234554,1.1836933,1.0303701,1.0947876,0.9655231,1.0785332,0.7352643,1.0718838,1.0003002,0.9222683,1.028889,1.0775665,0.73780406,0.9942879,1.1571006,0.7026373,1.006803,0.7799421,1.0999814,0.67582405,0.70084333,1.0894808,1.1684953,1.1108266,0.8812419,1.0051788,1.1004634,1.0159761,0.8689951,0.8368063,0.746132,1.1447752,1.2359102,0.8532169,1.0073171,1.1194834,1.2109342,0.8692093,1.138637,1.1409137,0.9510474,1.1952916,1.0693213,1.0894872,0.8724813,1.0286813,0.66979396,0.9915696,0.9324586,0.868832,0.93741614,1.2440926,1.1327841,1.0462371,0.7932799,1.0728827,1.1178051,0.84354347,0.8954027,0.9709027,1.1988814,1.0653523,1.0734762,1.0886235,0.7070004,0.631202,0.0,1.1476216,0.9841839,1.0725884,1.1540937,1.1277044,0.99434686,0.8305434,1.1612594,1.06707
towel,0.98414195,1.0025539,1.2285714,1.0800078,1.089921,1.168989,0.87691075,1.0215868,0.75661266,0.86478794,0.9994708,0.8345713,0.9186729,1.0701663,1.0232654,0.80826545,1.091515,1.1422479,0.8611119,0.85119367,1.0116035,1.0872505,0.63524365,0.68027484,1.1440003,0.62195706,0.9307885,1.0570072,0.9663918,0.4578024,0.93333083,0.9878042,0.9900944,0.98573637,0.89170814,1.0303978,1.0146639,1.018696,0.949097,0.9050983,0.8356092,1.1140999,1.0668489,1.0857513,1.1935098,0.9451816,0.73660207,0.95453966,0.8571015,1.0141673,0.9024724,1.293144,1.0787615,0.91667455,0.93172693,0.79412305,1.0048007,1.1260723,1.1352264,1.2119601,1.1146313,0.7967847,1.206526,1.3089728,1.2130487,1.2566655,0.9314716,1.1569074,1.0385126,1.0017521,0.9859771,0.89834857,0.83637667,0.73893106,0.71875703,1.2313583,1.1414357,1.0284172,0.9671603,1.0136812,1.0797483,1.1646405,1.2056689,1.071773,0.053352952,0.7997143,1.2449207,1.1165822,0.94428974,1.0221546,1.02118,0.7795922,1.1891372,1.1908553,0.8743079,0.9438527,1.1597484,1.1288973,0.3759734,0.9551466,0.94488287,0.89227486,1.0752069,1.0026716,0.69149387,0.8255123,1.0368135,0.8339905,1.1227798,1.0886775,1.0794849,0.9669624,0.9458871,1.0645796,1.0566394,0.96121067,0.75667393,0.9508491,0.74493665,1.0284545,0.92389643,0.7795435,0.7458031,0.9634016,0.82677245,1.1029449,0.7699302,1.1632216,1.1916215,0.9944202,1.0002464,1.0531224,1.1476216,0.0,1.1606169,0.9723636,1.127363,1.0810282,0.6248328,0.8284883,1.0324435,1.1842223
toy,1.0693843,0.90664274,0.5792777,1.0542426,1.4212725,0.45219576,0.69995356,0.47896492,0.84499115,1.2300235,1.2990396,1.1162299,1.3201708,1.1449585,0.81997705,1.309092,1.0813701,0.6720365,0.7803294,0.6773453,0.7821079,1.0821439,0.9096811,0.75380766,0.7508776,0.8934536,0.66558385,0.9271182,1.3604863,1.0602258,0.7605141,0.69849825,1.3781596,1.2695124,0.91232157,1.2206105,1.3011467,1.2967166,0.7445795,1.0290302,0.6680684,0.7625172,1.0489643,0.78414345,0.48452497,1.3382106,1.1101116,1.4042339,1.0917591,0.60652107,1.3427522,1.0943983,1.1246499,0.8146013,0.753868,1.0925138,0.9872343,0.38860857,0.92359155,1.054585,1.0171835,0.9254724,0.5225662,1.2362585,1.1328342,1.2353367,0.84744734,0.8341454,1.2187084,1.2907208,0.80642515,1.4165382,0.98007685,0.9519111,0.8957464,0.90738845,0.8368574,0.94580346,1.0287659,1.1201861,1.0149487,1.1538465,1.1981033,0.869689,1.1252897,1.0792736,1.1467866,0.7483274,1.2594967,1.2892605,1.2654994,1.437618,0.9525698,1.0162898,0.9161983,0.9124527,1.1526206,0.766454,1.0608904,1.3122954,0.7617371,0.6574943,0.7680735,0.9327001,0.9203283,0.85483587,0.9419751,1.2755609,1.1234232,0.8621683,1.1986761,1.3285453,0.77107126,1.3723453,0.7996409,1.4097047,0.80914736,1.2947922,1.1575912,1.190031,0.8186959,1.3267653,0.8001882,0.79064786,0.76848733,0.7608741,1.0980086,1.1969999,1.0637254,0.44314992,1.0144413,1.0675184,0.9841839,1.1606169,0.0,0.6077869,1.04122,1.1185277,0.9503098,0.7756754,1.2660712,0.9546362
tray,0.9535208,1.1022601,1.0879512,1.0956421,1.2102594,0.9791987,0.99240947,0.757944,0.6329382,0.7711868,1.0424713,1.1774431,0.7723889,0.9757798,1.0738101,1.0681071,1.0643959,0.7123656,1.0351384,0.76733273,0.528175,1.0237368,1.010137,0.69364834,1.0779521,0.7523093,0.77384233,1.2119931,1.2267964,0.7835572,0.8669205,1.0418307,1.0247872,1.123494,0.9029381,1.0637122,1.0571575,1.1119965,1.1089098,0.5672669,0.8806203,0.98853385,0.6824885,0.99213505,0.89335734,0.9119685,0.658108,1.1989523,1.2588781,0.9765691,1.2785753,1.1527526,1.298011,1.0700452,1.1051881,1.1226504,0.99265456,0.9597861,0.9591148,0.828027,1.2686791,1.0383542,0.6544618,1.2697501,0.96990645,1.1270016,1.2764542,0.98568,0.92451274,1.1432846,0.8250599,1.2297136,0.8644647,0.78061974,1.0303859,0.8990543,1.0316036,0.84878504,1.0188437,0.94710594,0.8749286,1.2326901,1.1544269,1.2999287,0.97215796,1.3094122,1.252984,1.0412978,0.8070949,1.2397592,1.0778213,1.2486925,0.8842482,1.048339,1.0290694,0.8809283,1.0517837,1.0264066,0.84830433,1.0237242,0.9849666,0.7638075,0.97721654,1.1078677,0.79915035,0.7636718,1.1841247,0.811887,1.0506195,1.0911775,0.98941296,1.1792285,0.9512306,1.23748,1.0389493,1.1701014,1.0017792,1.0179907,0.6741528,0.9053627,1.127438,1.271719,0.8908955,0.94923097,0.8379215,1.1658988,0.9513389,1.0995147,0.7133268,0.6682974,1.322101,1.162448,1.0725884,0.9723636,0.6077869,0.0,0.97664845,0.96951747,0.8472565,1.0215856,1.0574397,1.0086498
tree,0.9528515,1.2099588,1.1239569,1.1260303,0.96207905,1.0211977,0.9972021,1.0976261,0.9417672,0.90238804,0.83620524,1.1639713,0.8829683,0.88195056,0.8910253,0.8885385,1.0355986,0.888734,1.149996,1.1299881,0.9000527,0.9995125,1.1428964,1.0958228,1.1525412,1.0600028,0.96176314,1.2311189,0.96904725,1.0515652,1.0846165,1.0531085,0.8048093,0.93975496,1.1277258,1.0792416,0.8640341,0.954488,1.2279664,0.92777,1.1227595,1.0092016,0.9172956,0.9662706,0.97492886,0.8426378,1.0976712,0.88826597,1.2345227,1.0993388,0.97406423,0.88955975,1.2476017,1.0971068,1.0584987,1.25722,1.1433809,1.0932524,1.0125804,0.85012424,1.1318974,1.0384465,1.0418955,0.9112457,0.9349119,0.9701746,1.180835,1.0121949,0.82747984,0.90168977,0.98952657,0.96161395,1.1361758,1.0319226,1.0722935,1.0121858,0.99181956,0.9191114,0.96920305,0.822064,0.8508686,1.0917118,0.967352,1.2108303,1.1672231,1.2704017,1.0712246,0.9807068,0.89281446,0.9743408,0.872788,1.0217019,0.81073064,0.92082393,1.1984668,1.1739074,1.1761727,1.0810437,1.0765489,1.0258671,1.0306981,1.1195153,1.0416268,1.1214333,0.97598344,1.1419437,1.1498033,0.8701793,0.98939043,1.0321898,0.8581481,0.980541,1.1025449,0.92572856,1.2248099,1.1157132,1.1684479,0.85330755,0.97873807,0.9762082,1.280109,1.029706,1.1589881,0.9932723,1.1644728,1.1540294,0.9013554,0.871794,0.7826136,1.0944315,1.2682209,1.2070782,1.1540937,1.127363,1.04122,0.97664845,0.0,0.93963826,1.047208,1.2061207,0.546759,0.9537472
truck,1.041259,1.1623796,1.240425,1.180611,0.9449149,1.1918554,1.1107719,1.1511223,1.0163192,0.657385,0.7610517,1.071142,0.7877677,1.0161427,0.9896615,0.8649201,0.9250126,0.9840928,0.9812563,1.1341629,0.8892239,1.2906764,1.0307775,0.9597697,1.1793568,0.9385692,0.9208288,1.1923182,0.7136359,0.83239704,1.0819781,0.97345406,0.5856549,0.79499173,1.1029015,0.9357587,0.76917964,1.156578,1.118812,0.77386403,1.053863,1.0722247,1.0191987,1.1004689,1.1222714,0.62473774,0.7939056,0.8809052,1.107306,1.1675975,0.899263,0.961322,1.1522398,1.1599352,1.0120807,1.1370739,1.0768366,1.1346859,1.0988519,0.76050436,1.0546119,1.2500106,1.1705073,0.88978666,1.1695074,1.0608983,1.0619804,1.0847684,0.78460914,0.86409044,1.1064097,0.9658148,1.0364395,0.9882377,0.9969956,1.085782,1.1237484,0.9898186,1.1937221,0.912195,0.8423842,1.078027,1.1118907,1.1009468,1.1083229,1.2060952,1.1282166,1.1292365,0.8036736,0.90111136,0.9850173,0.9663826,0.9165505,1.0359015,1.143041,1.0926002,1.1452981,1.095229,1.0534236,1.086477,1.0104412,1.0859989,1.0832826,1.2220297,1.0051699,1.0633746,1.1811098,0.5856519,0.940858,1.124525,1.2122056,1.0599364,1.1712254,0.7982018,1.1259717,0.9334296,1.0649053,0.80997866,0.8983188,0.7715508,1.1676517,0.7694623,1.162375,1.1873769,1.128178,1.1139209,0.821331,0.84539545,0.7222291,1.1179427,1.1839232,1.162248,1.1277044,1.0810282,1.1185277,0.96951747,0.93963826,0.0,0.91325843,1.2513533,0.604401,1.0123856
vacuum,1.271248,0.7755649,1.1676345,1.0644082,1.3290057,1.1444182,0.824772,1.0769558,0.70694196,0.9116031,1.2992325,0.75325614,0.9608017,1.4504259,1.0256466,1.3030717,1.0922035,1.1106963,0.57654953,0.7127606,0.9169802,1.3252134,0.46852928,0.42551708,0.9225294,0.48675013,0.7426793,1.0093532,1.0158402,0.3818602,0.8368328,0.6809425,0.8795006,1.2309715,0.81613094,1.1117274,1.2177452,1.3413757,0.7378279,0.8405144,0.62295496,1.0624762,1.086237,1.066366,1.0885849,0.6884307,0.5594067,1.2484121,0.79874533,1.0505369,1.2893486,1.4403878,1.0548261,0.86374074,0.6955806,0.749936,0.7579298,1.0116072,1.0624186,1.1726438,1.0462605,1.088634,1.257371,1.387558,1.3826323,1.3361773,0.7999817,1.1557938,0.88040066,1.3523936,0.9619845,1.2444024,0.5568604,0.2849084,0.42464656,1.2278079,1.2333046,0.9416815,1.2753532,0.90038645,0.9763959,1.2387891,1.3367299,0.98198175,0.51194334,0.74747777,1.3714368,1.1800654,0.80314004,1.2632968,1.36746,1.1181767,1.3288163,1.2715735,0.76539546,0.85820377,1.2417665,1.0338814,0.78882545,1.1159052,0.7055939,0.7114576,1.0284595,1.0515922,0.76651835,0.5689926,1.0178435,0.64559054,1.1688137,0.95003366,1.3224096,1.2666571,0.74914247,1.3892428,0.92421126,1.190465,0.42230755,0.96268874,0.5972169,1.1886156,0.81253886,0.8684343,0.6726547,1.0794266,0.54373384,0.83738273,0.81331396,1.3095324,1.2034123,0.94754267,0.94828624,0.9997316,0.99434686,0.6248328,0.9503098,0.8472565,1.047208,0.91325843,0.0,0.70825875,0.83586574,1.1911066
watch,1.4404258,0.67351305,0.6750477,0.7046342,1.3418506,0.72464144,0.6172206,0.8870182,0.919959,1.4571445,1.5378871,0.5523106,1.398769,1.4725901,1.0449841,1.3743807,0.8612193,1.0457962,0.3777696,0.43284923,1.1964475,1.1174543,0.6800621,0.7039859,0.80765533,0.84610546,0.8572079,0.59495765,1.1709487,0.95575213,0.7069854,0.54197335,1.4795737,1.349022,0.6889963,1.0896443,1.5003426,1.3048215,0.3634792,1.4442492,0.42547643,1.0678924,1.2163321,1.133598,1.1308752,1.3120124,0.9369663,1.387424,0.59606016,0.68666136,1.2509742,1.2668784,0.63271403,0.5643505,0.5954037,0.66085154,0.547647,0.8092458,1.0992709,1.323005,0.7243856,0.95858735,0.8722153,1.281107,1.2242326,1.2196728,0.46038342,1.0897765,1.3178656,1.4089999,0.82774925,1.2897632,0.5918633,0.68734735,0.500124,1.2302165,1.2182956,1.1152782,1.2242366,1.295114,1.1309295,0.91578746,1.3721032,0.46741462,0.70408225,0.4374087,1.0659537,0.9117971,1.2440588,1.3602364,1.4425514,1.2897036,1.3586648,1.3613415,0.43400002,0.7682508,0.8773663,0.92551833,0.8932066,1.1830196,0.7105403,0.47978055,0.99691105,0.9321408,0.8563395,0.5849407,0.64408803,1.3082287,1.3377542,0.9124942,1.2662266,1.273875,0.6639202,1.4209617,0.56938404,1.1316686,0.43478113,1.3275084,0.87846416,1.460485,0.39443636,0.9781389,0.44408357,1.0220622,0.47570336,0.67438984,1.2197742,1.4622238,1.4825583,0.66166157,0.54024327,0.61299855,0.8305434,0.8284883,0.7756754,1.0215856,1.2061207,1.2513533,0.70825875,0.0,1.3060594,1.1403103
window,0.98227876,1.2694554,1.3391004,1.1538727,0.8895592,1.2413595,1.128634,1.2689399,1.0256505,0.6251267,0.71336395,1.1467518,0.6456361,0.90419394,1.02677,0.78815717,1.0598568,0.9758141,1.1609588,1.2359544,0.83266,1.1880462,1.1183039,0.985846,1.2657155,0.9202758,0.9307942,1.341465,0.7390318,0.81272066,1.1818821,1.0825573,0.44075024,0.8146908,1.1600403,0.9990015,0.7571187,1.0360118,1.319396,0.7534731,1.1956745,1.085362,0.98011434,1.0907463,1.145142,0.3776142,0.85400707,0.78337735,1.2166164,1.2761234,0.8600807,0.92655885,1.2672968,1.2074063,1.1789281,1.2550305,1.2202528,1.2590573,1.131504,0.7164296,1.189827,1.1761632,1.1923685,0.8500438,1.0854137,1.004921,1.2374327,1.1126757,0.7229757,0.7901458,1.0385885,0.8260771,1.1057644,0.844738,0.98919064,1.0824414,1.1331313,0.86944056,1.0926924,0.800801,0.75849414,1.0921559,1.0275662,1.32074,1.0909923,1.3003699,1.1515887,1.1549755,0.63341534,0.858209,0.83607644,0.87748367,0.81401396,0.9338317,1.302917,1.1671659,1.2115415,1.1946104,1.0970247,0.9422495,1.124022,1.2289714,1.1134133,1.2800372,0.9100243,1.0539806,1.205134,0.5072899,0.9353137,1.0691183,1.0114143,0.9197365,1.2193565,0.76147366,1.3307037,0.95573467,1.2007544,0.48698813,0.80657756,0.7820788,1.4197106,0.7945571,1.2115664,1.1114277,1.231342,1.2617335,0.7601452,0.79620254,0.6979001,1.2445701,1.3549596,1.2207266,1.1612594,1.0324435,1.2660712,1.0574397,0.546759,0.604401,0.83586574,1.3060594,0.0,1.024095
