,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coffee,cookie,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,refrigerator,rooster,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window
pumpkin,1.1938679,0.8343965,0.3974992,1.3385732,0.8054781,0.7280396,0.5246338,1.2430811,1.430576,1.2738996,0.7494067,1.4272608,1.2586048,1.1695762,1.3068514,0.9690939,1.1225377,0.6257996,0.8052261,1.3730667,0.52061987,1.1745245,1.1942482,1.0449586,0.7641252,0.79656816,0.7358519,1.1546265,1.0759404,0.7995117,1.342451,1.3297417,0.7100491,1.0863341,1.4504185,1.1751254,0.622975,1.3121872,0.68563217,1.0579776,0.96213955,1.2457956,1.0907234,1.3037119,0.900381,0.6285124,1.2165005,1.1302941,1.0188088,0.98659325,0.55619466,1.1046039,0.7906659,0.7896875,1.3506866,0.96757483,1.2147148,0.99933934,1.2360654,0.8560965,1.2071081,0.60549456,0.81880975,1.3595729,0.8805432,1.4516951,0.8404137,1.2546804,0.8995455,1.0958161,0.7605077,1.0523593,1.3299687,0.9520578,0.9485636,0.6384995,1.0837055,0.76423216,0.95594895,0.40470695,1.356832,0.97049725,1.2384291,1.3650792,1.269803,0.63700926,0.68883616,0.6259738,0.7169241,0.9638308,0.9047851,0.76289546,0.7486657,0.9022544,1.0424956,0.0,1.071991,0.7877334,1.2732918,0.9127064,1.1065606,1.3820481,0.8190187,1.1549603,0.5958743,1.3253808,1.3141949,1.1775006,0.6345491,0.71426594,0.901843,0.9734368,0.7540678,1.1116254,0.51496416,1.2155089,1.403638,1.4221592,0.6631416,0.8577647,1.1441698,1.2653699,0.90050906,0.548883,1.0768188,1.0918769,1.0954483,0.7845621,0.63548577,1.3289503
purse,1.0523155,0.90232366,1.1571933,0.9325387,1.0071405,1.0601153,1.0801532,0.73373157,1.1996931,1.1693311,0.98962545,1.0159233,1.0931537,0.96134436,0.9792308,1.0022393,0.88150024,0.93695086,1.0282241,0.8385104,1.0282607,1.1745607,0.65789574,0.9407904,0.9783054,0.9751952,1.0404783,0.8602338,0.8865401,1.1671485,1.1367486,0.977485,1.1187971,1.0820168,1.0437177,1.0430436,0.9344528,1.0849645,1.0329355,0.7013826,0.57735395,1.1627358,1.0774269,0.96856946,1.0681818,1.3480358,1.0091794,1.1949213,1.0421028,1.0760006,0.92802775,1.0523603,0.92957985,1.0280706,1.1416253,0.9495982,0.6241368,0.84658897,1.1160336,1.1330124,0.91347337,0.86999375,1.0115869,0.94008744,0.94972926,0.9415741,0.9263289,0.9831444,1.2137341,0.8448772,1.2771518,0.92234045,0.78576434,0.88694954,1.0269872,1.0734239,0.9236856,0.9168958,1.0719911,1.0669048,1.0409074,1.2227012,1.0012184,1.0288705,1.0790678,0.93132347,0.994998,0.965308,1.1921334,0.88760877,0.9374528,0.99382704,0.956066,1.1764026,0.8526131,1.071991,0.0,1.083845,1.0756267,0.8365153,0.9247931,1.013117,0.7269798,0.7918215,0.8739511,1.0895771,1.1058588,1.1892476,0.9635593,1.0818158,0.9645436,0.9855733,0.9754657,0.8755319,1.1258208,0.74874276,0.9352631,1.0274532,0.986925,1.0026456,1.015826,0.9106482,0.8988761,0.664807,0.9662954,1.1540649,1.0489234,0.9367572,0.8972118,1.210589
radio,1.0571607,0.9686441,0.79024005,1.2806823,1.1332873,0.92048496,0.621318,1.1147267,1.2601559,1.2441794,0.5996809,1.2933958,1.2300148,1.1005177,1.2714295,0.9038012,0.92345405,0.5911872,0.71225816,1.1343455,0.67485905,1.1411533,1.1826893,0.9602712,0.6314529,0.6183051,0.895648,1.0926709,1.1651711,0.5667827,1.322276,1.2337291,1.0374106,1.092557,1.2423342,1.1511774,0.4742416,1.2475888,0.58224267,1.1783653,1.1631091,1.0828627,0.9155791,1.2681727,0.89102685,1.0390235,1.0681225,1.1197485,1.0988519,0.72485197,0.76320374,0.9608599,0.78128314,0.85629547,1.2672181,0.91130894,1.0754622,1.0154864,1.1916184,1.1002241,1.2854155,0.5891328,0.89037967,1.2716053,0.8119185,1.3349059,0.67556894,1.1914166,0.8781577,1.1190507,1.1383399,0.9476634,1.3763509,0.9826414,1.1994267,0.67604595,1.0570344,0.78938776,0.8902087,0.678383,1.16539,1.1891112,1.343725,1.2651606,1.1599656,0.44862896,0.5359849,0.74152994,0.7439431,1.0386626,0.7482718,0.71853447,0.8458246,0.9496772,1.184865,0.7877334,1.083845,0.0,1.1908128,1.1733248,0.9487033,1.3417718,0.7309338,0.9575613,0.8341049,1.1844112,1.0989119,1.2340443,0.48018926,0.7802808,0.81963694,0.9619974,0.81666476,1.2022719,0.7152428,1.2683275,1.3751194,1.3501947,0.57297885,0.9490435,1.0139972,1.1926514,0.87643605,0.75211227,0.8935143,1.1594145,1.0860902,0.81337774,0.64134,1.2778535
refrigerator,1.0177144,1.2628587,1.3400347,0.9648571,1.1460755,1.229759,1.3452313,0.7535565,0.51714444,0.6529085,1.1869344,0.54696494,0.8318759,0.9281978,0.85375905,0.93547195,0.918684,1.1238364,1.101856,0.6301186,1.2228177,0.747422,0.86045,1.0054601,0.96034414,1.0682813,1.274543,0.90817386,0.79335123,1.1918256,0.40596557,0.79425794,1.2073348,1.0440915,0.62187874,1.0166984,1.3863491,0.63228154,1.0810304,1.0288895,1.0214036,0.363721,0.58766687,0.8214727,1.2751945,1.1503136,1.0122832,0.94578624,1.2307205,1.2249964,1.089122,1.212713,1.1625459,1.2055789,0.7883326,1.2318529,1.1862025,1.2588958,0.86755824,1.0555851,1.0531576,1.3784101,1.0790112,0.8234836,1.0303689,0.9018431,1.0897357,0.6569899,0.89808404,1.1900421,1.0250173,0.8815266,0.93261296,1.0844576,1.110452,1.4002601,1.0831201,1.3483851,1.2519825,1.3474891,0.21985841,1.0055459,0.9254491,0.8269055,0.8841401,1.3073992,1.3099977,1.1260587,1.2637279,1.0823985,1.0022756,1.2834337,1.1147295,0.983876,1.0440209,1.2732918,1.0756267,1.1908128,0.0,0.99924636,1.051335,0.82006466,1.2213678,1.0319625,1.1756592,0.448726,0.72126704,0.8272837,1.4532166,1.0540721,1.1245463,1.1862936,1.1963257,0.95055616,1.3172305,0.72898793,0.79493356,0.66135836,1.2331479,1.3329388,1.2397628,0.9665963,1.1300682,1.3132442,0.7852563,0.8228714,0.8366636,0.84144044,1.2702605,0.5118996
rooster,0.7864034,1.1331604,1.0771973,1.0396699,0.8069288,1.0659113,1.1146286,0.9146155,1.0096202,0.84806323,1.2898571,0.79904866,1.0175785,0.55651784,1.0457652,0.96717566,1.1459838,1.2923675,1.1656066,0.9901595,1.0481259,0.9944934,1.0171851,0.98455966,1.3519306,1.1124959,1.0762168,0.74339753,0.8938156,1.2713814,0.9408039,0.9755447,1.0160357,1.2083796,0.9506642,1.1187829,1.3480239,0.6850205,1.2558761,0.3284976,0.38710237,1.0043007,1.1065189,1.0155507,1.2732105,0.96804744,1.0051458,0.89574975,1.2144803,1.1122787,0.95174134,1.1362286,1.1358162,0.747005,0.96117395,1.1052521,0.8687511,0.98211074,0.8942357,0.8764746,1.0449992,1.1716783,0.83280194,1.0050402,1.26362,0.97044814,1.2305582,0.8813151,1.1381625,0.6666262,0.94624794,1.1319096,0.7936728,0.6755307,0.8696779,1.2661492,1.0532833,1.2633524,1.1233213,1.1581366,1.0436466,0.73780733,1.0683025,0.9437726,1.0293529,1.2872735,1.3352649,1.1056459,1.2263873,0.7886083,1.0955507,1.1307251,1.1051265,1.0276227,0.41187966,0.9127064,0.8365153,1.1733248,0.99924636,0.0,0.9728365,0.9882328,1.0651432,1.3002282,1.0058069,1.0214928,1.1185006,1.0790714,1.2589993,0.9007194,1.1490879,0.87564504,1.184768,0.90354586,1.1493222,0.5287439,0.9780799,0.8706392,1.0897803,1.2741389,1.1545602,1.0263615,1.16734,0.70791703,1.1091307,0.9988746,0.96561354,1.0077525,1.2516468,0.93044215
scissors,0.7464772,1.0806947,1.0594828,0.83987534,0.6847997,0.96286535,1.0703744,0.9013507,0.83279294,0.8386484,1.1818286,0.9234472,0.8793198,0.74989754,0.926778,1.1396219,0.903458,1.2548891,0.98236454,0.9146524,1.2643083,0.83183956,0.7189007,1.0790983,1.2165225,1.1862803,0.91032743,1.2140577,0.98374015,1.1344051,0.9823175,0.95821977,1.1294044,1.0816767,0.9757917,1.0614135,0.90624654,0.8140163,1.2452788,1.0755994,1.0145197,1.0059565,1.0766985,1.08214,1.1816789,1.069025,1.166252,0.97785413,0.9626043,0.93620306,1.0981046,1.0618148,0.955302,0.9727417,0.7952523,1.0709949,0.96322614,0.7980647,0.97103465,1.0296263,0.833704,1.0580783,1.0421369,1.0285985,1.3952708,0.89983404,0.8407111,0.8841263,0.9825041,0.9264281,0.9320852,1.1209211,0.7734803,1.1616868,1.0640633,1.0712659,1.0610679,1.208216,1.0010138,1.2553408,1.003037,1.0344671,1.013988,0.9977314,0.8620868,0.94760305,0.8165201,1.1765709,1.1797628,0.9958018,1.1900506,1.2147782,1.0973763,1.0332034,1.0247175,1.1065606,0.9247931,0.9487033,1.051335,0.9728365,0.0,1.0000724,1.0137787,1.2179364,1.0212481,0.96175194,0.8301786,0.8812749,1.1432654,1.2713895,1.1421413,1.0248712,0.8480414,0.7790623,1.1104846,0.9152293,0.9522037,0.76499987,1.0471596,1.1355417,0.90072656,0.2647835,1.1667355,0.7674538,0.8818531,1.0469773,1.0601082,0.8249325,1.1186877,0.9939692
shirt,0.8964369,1.1443021,1.2915162,0.55060494,0.9610368,1.3189263,1.3791859,1.048279,0.6027969,0.743806,1.2748966,0.6703513,0.7340747,0.94062406,0.7261334,1.0810171,1.1378143,1.4340651,1.4202564,0.8637389,1.4385731,1.0131764,0.9812299,1.0757283,1.3824131,1.3254066,0.9906517,0.89410704,1.1165128,1.3502719,0.68295485,0.7505344,1.2631606,1.0584664,0.5151666,0.985221,1.4345565,0.8271875,1.4869673,0.93426293,0.99742836,0.8933774,1.1899543,0.6402399,1.0808338,1.1928111,0.82592964,0.63467616,0.9093929,1.137191,1.3831117,0.8752779,1.4129729,1.225627,0.78919107,1.0457199,0.6565132,1.0284435,0.51767945,1.0405672,0.69021165,1.2690784,1.1600646,0.2572987,1.3091599,0.2619074,1.4004855,0.97751254,1.3602867,0.76731956,0.94206387,1.1486443,0.5562519,1.1127362,1.0733922,1.2157464,1.1585792,1.1885384,0.9670545,1.3914969,0.7446398,0.8207439,0.6098671,0.23790544,0.8464812,1.4645146,1.4075682,1.2605088,1.3351784,1.0001817,1.4056196,1.2954217,1.3818903,1.2513461,0.9457712,1.3820481,1.013117,1.3417718,0.82006466,0.9882328,1.0000724,0.0,1.2958282,0.8752574,1.3731126,0.594008,0.8941276,0.8216368,1.3998924,1.3208332,1.1053027,1.1341554,1.448981,0.87758934,1.2824118,0.89658165,0.13042402,0.66080076,1.3945582,1.0576082,0.88748,0.88535357,1.3131725,1.3847876,1.2156303,0.91442335,0.97096664,1.2916129,1.3167607,0.7571679
shoe,1.1285305,0.56895113,1.0195769,1.2261899,1.2570095,0.93316585,0.701406,1.1147505,1.3880327,1.3777597,0.79273736,1.2936236,1.3345503,1.0407815,1.1320245,0.8249384,1.048114,0.64876044,0.95615715,1.2943463,0.7363219,1.1947935,1.1588047,0.9580911,0.7159916,0.68815506,0.99173135,0.93996763,0.9484066,0.855326,1.3489678,1.2310344,0.9041921,1.0630285,1.2866794,1.1316081,0.6949526,1.3440497,0.7679367,0.9829677,0.82947266,1.1901793,1.106259,1.0873076,0.95104486,1.1911206,1.1093954,1.2600839,0.9086029,0.97612506,0.7044495,0.9644242,0.6475027,0.80240035,1.2532303,0.9248135,0.78105223,1.0691587,1.327671,0.97806,1.1636248,0.5276862,0.8328544,1.23174,0.84350693,1.2059826,0.64413214,1.2057447,0.9699995,1.0602518,1.2847219,1.0118984,1.2535205,0.849446,1.0464257,0.9270358,0.8502716,0.76494884,0.99493134,0.7940531,1.306544,1.2124628,1.1603254,1.1643198,1.335125,0.59180355,0.7740391,0.6474575,0.99566925,0.8769643,0.58177775,0.85676026,0.6361173,1.0304779,1.0575634,0.8190187,0.7269798,0.7309338,1.2213678,1.0651432,1.0137787,1.2958282,0.0,0.9111947,0.6956814,1.1271441,1.2718805,1.2023149,0.48664212,0.9648632,0.53587097,0.9722356,0.6871539,1.1614008,0.8085346,0.91565144,1.2814696,1.3807774,0.606839,0.7883867,1.0418965,1.262536,0.6996598,0.70043504,1.0848508,1.271688,1.0932007,0.68628275,0.63811207,1.3725002
shorts,1.2779162,0.87635773,0.98397434,0.9598511,1.2224544,1.0806155,0.9267473,1.1859161,1.0658154,1.3333712,0.63133484,1.119822,1.2800559,1.2230266,1.1467841,1.0798372,1.1525636,0.7146528,0.967154,1.0876895,0.9896258,1.0702502,1.0458378,1.043603,0.5920003,0.8632305,0.913332,0.91861844,1.0591378,0.9293311,1.034892,1.0978718,1.1299379,0.9648762,1.055927,1.003222,0.7506443,1.3269229,0.80114794,1.1714292,1.1728764,0.9724408,1.0434414,0.9586246,0.6647741,1.1525767,0.866548,1.1972159,0.85520446,0.98236454,1.1008062,0.7191887,0.77817154,1.2719433,1.2179427,0.7892971,0.683498,1.0309293,1.1345401,1.1972569,0.95866215,0.8972282,1.1539004,0.9039005,0.5905336,0.95964324,0.780846,1.0747956,0.99222326,1.155051,1.143256,0.8994781,0.9890702,1.0256362,1.2076349,0.9118612,0.9366666,0.49986315,0.8921616,0.86339223,1.0207047,1.327365,0.9361201,0.81038415,1.2239388,0.7735956,0.7899947,0.93438023,0.85688084,1.1568274,0.8732772,0.79747486,0.9597198,1.1536541,1.2568066,1.1549603,0.7918215,0.9575613,1.0319625,1.3002282,1.2179364,0.8752574,0.9111947,0.0,0.9670312,0.87524194,0.9144831,1.2216481,0.7712232,1.0297606,0.78241676,1.0088469,0.9122569,1.1177313,0.9390013,1.1903905,0.945273,1.256263,1.0037539,0.7170625,0.8798864,1.113396,0.8444831,1.1876152,1.0669985,1.0996481,1.1508868,1.0602969,0.7691599,1.0706934
shovel,1.2859609,0.84680533,0.8022822,1.2868485,1.2565464,0.86191183,0.6785532,1.2193513,1.3633945,1.3941629,0.6082289,1.4309659,1.3940057,1.0322717,1.3671746,1.0027758,1.239399,0.306314,0.8217883,1.4500759,0.43721104,0.92862386,1.1624422,1.1016477,0.51001537,0.7699384,1.0128363,0.92547446,0.940445,0.6165286,1.3404104,1.2299638,0.83084536,1.0061394,1.4889228,1.1118295,0.593813,1.3441089,0.44376767,0.9632081,0.8615587,1.1330655,1.1192656,1.222259,0.8707154,0.9771792,1.1018173,1.231544,1.0364529,1.0674996,0.6687518,1.1404333,0.57330245,0.90653884,1.328138,0.9668192,1.2680753,1.3074039,1.2669296,1.0298989,1.2609605,0.6658129,0.7378448,1.3185868,0.60156274,1.4807998,0.6951045,1.1395484,0.6812364,1.258031,1.1654695,0.9339301,1.355171,0.9186388,1.2275229,0.7012725,0.9877336,0.66914326,0.96816766,0.4560086,1.340508,1.2423326,1.2240096,1.3205754,1.3719658,0.5170387,0.57654405,0.3743106,0.7970278,0.9994506,0.6910964,0.6049613,0.5674071,1.0320435,1.0393679,0.5958743,0.8739511,0.8341049,1.1756592,1.0058069,1.0212481,1.3731126,0.6956814,0.9670312,0.0,1.2277163,1.2588722,1.2425401,0.5069047,0.7366899,0.6966876,1.141155,0.57663095,1.2173219,0.5937855,1.0635948,1.396327,1.3903068,0.7707099,0.74010265,1.2072332,1.1920431,0.7790555,0.72787404,1.1215603,1.1620537,1.2286005,0.5800952,0.5175607,1.2778717
shower,1.0301955,1.2086219,1.3241241,0.89665866,1.1561947,1.2921941,1.2250233,0.93359816,0.46644747,0.70922476,1.1580493,0.609267,0.93518704,0.9191239,0.9102368,1.0440499,1.1858109,1.1997104,1.2680811,0.8179978,1.2855198,0.75460637,0.9830217,1.0521115,1.041348,1.214184,1.1008004,0.93383,0.9433119,1.1811014,0.45671868,0.83975965,1.2493982,0.9927837,0.64684594,0.9488599,1.28315,0.7245979,1.2462432,1.0327967,1.0682887,0.41166013,0.79538846,0.7513423,1.1270111,1.2587733,0.8428401,0.98633516,1.1362449,1.1941054,1.2402865,1.0154386,1.1674113,1.2545568,0.78987586,1.1106026,1.0151826,1.2106494,0.8885819,1.0366781,1.0149419,1.2695911,1.1839397,0.60612273,1.1118418,0.69751215,1.1672926,0.6718467,1.031912,1.0296363,1.0372673,1.0647887,0.85266316,1.0599568,1.0752075,1.2772663,1.1376231,1.2073905,1.0968193,1.3161833,0.46862864,0.99533427,0.89545876,0.5689182,0.98393047,1.252965,1.236752,1.2121675,1.2394984,1.1315931,1.205225,1.1395962,1.1472524,1.1680984,1.0549722,1.3253808,1.0895771,1.1844112,0.448726,1.0214928,0.96175194,0.594008,1.1271441,0.87524194,1.2277163,0.0,0.7236316,0.8880739,1.2862046,1.1908593,1.0732064,1.0134254,1.2703046,0.9770606,1.2916877,0.8273078,0.6608876,0.72527754,1.2576003,1.187443,1.0775995,0.9422931,1.1692933,1.3401544,1.0731419,0.88854265,1.0234118,0.9929591,1.2316478,0.56175566
sink,1.0389985,1.2095329,1.0788797,0.9073111,0.88195217,0.95087737,1.249034,0.7770981,0.31460178,0.76261175,1.1353916,0.651755,0.8804979,1.0285256,0.8666657,1.064018,0.9665482,1.2707119,0.5539093,0.6786055,1.2937391,0.92192227,0.5819849,1.012805,1.0678879,1.152072,1.2646481,1.1359767,0.8168315,1.129981,0.79139704,0.85211337,1.0947851,1.0827607,0.8084285,1.0327841,1.1961343,0.73974407,1.0356194,1.2433488,1.2970873,0.77272934,0.71457624,0.70074034,1.2360358,0.8713001,0.96485656,1.1217179,1.1045165,1.0548271,1.2768089,1.1074266,0.9450726,1.2816604,0.6309427,1.235517,1.0630572,0.86722016,1.1057141,0.93363625,0.87351966,1.2041591,1.3037465,0.88935894,1.0936506,0.837534,0.9502326,0.8762548,0.8818106,1.156411,0.8179424,0.9645802,0.70581603,1.1895347,0.9666861,1.1735029,0.8974273,1.200695,1.0704169,1.2676595,0.6682163,1.0642128,0.87201446,0.9602582,0.83242536,1.2069331,1.1908638,1.3525932,1.0028603,1.2381744,1.0772572,1.2250772,1.3434033,0.5354216,1.1668156,1.3141949,1.1058588,1.0989119,0.72126704,1.1185006,0.8301786,0.8941276,1.2718805,0.9144831,1.2588722,0.7236316,0.0,0.765792,1.2473824,1.1302915,1.1570661,1.0541373,0.83135396,0.8430167,1.2012247,1.0032899,0.840994,0.627617,1.0535824,1.290607,1.0462908,0.6726612,1.0919304,1.2380978,0.5354407,0.9136014,1.0124792,1.2146235,1.2164035,0.7974482
slide,0.8835119,1.0899409,1.211914,0.8589779,0.8633423,1.0843158,1.3629202,0.77929527,0.6004399,0.57492244,1.2172518,0.72286385,0.5635162,1.0615476,0.451522,1.0867736,0.8657484,1.3354341,1.0495652,0.7874238,1.3193455,0.87337404,0.77886134,0.8971547,1.2379918,1.2317803,1.1759946,1.1403112,0.82348484,1.175226,0.81505024,0.7619275,1.1503702,0.96646804,0.6627555,0.9637281,1.2896574,0.76855147,1.3037614,1.0456938,1.054613,0.922928,0.99600834,0.6280091,1.3166934,1.0668257,1.0425092,0.9448226,1.1254987,0.961182,1.1797028,1.2087489,1.1274067,1.0821065,0.87199485,1.2463303,1.1375418,1.1384945,0.96213424,0.899866,1.0525492,1.220405,1.0469769,0.82205576,1.3423008,0.7613551,1.1042947,0.84016144,1.1024829,1.0634763,0.8474793,1.0841439,0.9086621,1.1953815,0.9443213,1.1930912,0.97106767,1.3037324,1.1096222,1.2810515,0.89444643,0.82395685,0.6790771,0.8632214,0.7451415,1.3390343,1.2761525,1.176263,1.2731475,1.0137439,1.0930592,1.2591859,1.2132521,1.0164182,0.88838404,1.1775006,1.1892476,1.2340443,0.8272837,1.0790714,0.8812749,0.8216368,1.2023149,1.2216481,1.2425401,0.8880739,0.765792,0.0,1.3540254,1.2777652,1.1354923,1.2070117,1.1194291,0.9858019,1.1842965,0.9254958,0.75287503,0.6575094,1.1741676,1.277424,1.0338521,0.86640936,1.1052033,1.1455141,0.9145275,0.8061944,0.9107199,1.1063647,1.277927,0.79075205
slipper,1.3655932,0.7112814,0.63658935,1.3543391,1.2891287,0.8268683,0.45505846,1.3749263,1.4641843,1.5411243,0.39123964,1.535826,1.4837801,1.2817193,1.4803944,0.9823767,1.1951944,0.34763467,0.75338167,1.4844031,0.401946,1.2633464,1.3335626,1.1423173,0.5220228,0.58167124,0.6877667,1.0429847,1.2065222,0.53910017,1.4826741,1.3720558,0.9565699,1.0508366,1.4556448,1.15478,0.22440994,1.59672,0.38059705,1.2582656,1.1799852,1.3048468,1.2009826,1.3086262,0.5971729,0.9889473,1.0073779,1.2032148,0.8748852,0.76605237,0.74740005,0.7029344,0.5849717,0.9459754,1.4102213,0.5813023,0.9922785,1.050177,1.2887576,1.1660268,1.2657313,0.24125755,0.96803766,1.3303173,0.57984155,1.3982447,0.6047498,1.360867,0.9140265,1.068158,1.2427574,1.0580744,1.4610599,0.9340693,1.1372769,0.33019024,1.0119535,0.32343185,0.77246064,0.27607363,1.437595,1.2867582,1.3119917,1.2707632,1.4376551,0.23599005,0.36132324,0.6032086,0.5716386,1.0696802,0.7700975,0.3024274,0.75483644,1.0308688,1.3056215,0.6345491,0.9635593,0.48018926,1.4532166,1.2589993,1.1432654,1.3998924,0.48664212,0.7712232,0.5069047,1.2862046,1.2473824,1.3540254,0.0,0.81832606,0.63821507,0.9000418,0.6638399,1.3604307,0.48769104,1.3749655,1.4625366,1.5722864,0.4993304,0.543391,0.87239957,1.3976196,0.7470726,0.804129,1.1678265,1.2639151,1.2417928,0.84969115,0.2521088,1.4570012
soap,1.1410807,0.94656783,0.7877257,1.3178236,0.9883095,0.6976765,0.85119313,1.0900052,1.2684573,1.2462482,0.9375663,1.1691521,1.2898415,1.0925963,1.3533065,0.90339255,1.0853018,0.60183334,0.75472045,1.1087098,0.6544356,1.0161648,1.1140691,1.02856,0.78837335,0.7664838,0.8916265,0.94020194,1.00658,0.7673719,1.1212739,1.1561626,0.7455783,0.9284989,1.261482,0.9475819,0.891614,1.1177906,0.56304985,1.0019343,0.95481294,0.96461505,0.87155473,1.2721134,0.92374986,0.73693687,1.0335535,1.1408827,1.077575,0.9985459,0.78577936,1.0498799,0.9430878,0.9199198,0.99127436,0.96091163,1.1852694,0.9812541,1.1591196,1.0809824,1.2069659,0.7986434,0.94582963,1.372602,0.67433536,1.4381816,1.0218941,1.0712593,0.7090081,1.0903983,1.070604,0.8231977,1.2835239,0.83877015,0.9890307,0.80489564,0.9780044,0.86172986,0.8663211,0.709461,1.1123447,1.207711,1.3204497,1.2693778,1.212048,0.8731086,0.9077581,0.77303416,0.7986959,1.1077648,0.8321839,0.9157276,0.8204696,0.9586213,1.0566461,0.71426594,1.0818158,0.7802808,1.0540721,0.9007194,1.2713895,1.3208332,0.9648632,1.0297606,0.7366899,1.1908593,1.1302915,1.2777652,0.81832606,0.0,0.9071057,1.0001204,0.8730018,1.1180558,0.68043244,1.036671,1.3466822,1.2359353,0.86468524,0.9576355,1.0496507,1.2918236,0.89559865,0.8352799,1.0001314,1.0943023,1.0830923,0.83354247,0.84474564,1.0210495
sock,1.4385264,0.49298048,1.0029527,1.1964134,1.208339,0.94793594,0.744039,1.0074116,1.2586441,1.3517373,0.7718105,1.1767833,1.307725,1.2448089,1.1681536,0.928806,1.2434455,0.65344304,0.86360747,1.3013506,0.70783544,1.1038562,1.0981928,1.0270809,0.67854226,0.87116575,0.9332905,1.0802577,0.91656905,0.8323851,1.224781,1.2073497,1.0147262,0.88855726,1.2257341,0.9828291,0.7556584,1.2497207,0.655647,1.1820434,0.99381185,1.0776876,1.0874245,0.9466968,0.7817199,0.9774092,0.9657484,1.2627437,0.8103782,1.2284944,0.87862885,0.85544264,0.66826075,1.1685711,1.1907415,0.93996865,0.91803193,1.151587,1.242119,1.0547202,1.0913023,0.77684826,1.1304145,1.1533405,0.76287425,1.1184524,0.67921084,1.079382,0.9113152,1.0924242,1.1248525,0.94305736,1.1289614,0.9397651,1.063347,0.85309434,0.87705576,0.6612493,0.9844707,0.7123593,1.216119,1.2993759,1.0297238,0.99882245,1.3246908,0.71369576,0.8498899,0.7154654,0.9997307,1.0968251,0.64348614,0.8791803,0.70436925,1.0753872,1.1901956,0.901843,0.9645436,0.81963694,1.1245463,1.1490879,1.1421413,1.1053027,0.53587097,0.78241676,0.6966876,1.0732064,1.1570661,1.1354923,0.63821507,0.9071057,0.0,0.8781036,0.8022457,1.2544858,0.8231625,1.0083824,1.1189808,1.3292215,0.7873655,0.6421493,1.101429,1.1848412,0.6808069,0.93812,1.2013001,1.2539384,1.2104603,0.8074821,0.6260165,1.2428284
soup,1.0260783,0.9372018,0.9009059,1.0728745,1.0512748,1.1243691,0.5770526,0.9406654,1.0854163,1.0744052,1.133299,1.0618572,1.1040943,0.9726449,1.1143686,1.1627778,1.1126543,1.1402239,1.0051111,1.0067815,0.8869516,1.1373799,1.114421,1.0489322,1.2009305,1.1613978,0.86275494,1.0311135,1.1423367,1.0378277,1.0696104,1.162804,0.8801902,0.83383965,1.1245677,0.8141246,1.0210911,1.022451,1.1201847,1.0142142,1.0024277,1.1301018,1.065929,1.0471257,0.86568916,0.907336,0.7773602,0.9765899,0.9840866,0.99066114,1.0247644,0.76323855,1.0956337,0.9933337,0.9550498,0.81968576,0.8913576,0.83580375,1.0060353,0.9161183,0.9992842,1.0397213,1.1942314,1.0413632,1.0204961,1.0247499,1.143232,0.92905784,1.1881149,0.7705643,0.9860729,1.0468715,0.9688944,0.8183234,0.65136635,1.0254166,1.0475402,0.92643964,0.853886,0.95581275,1.0519599,0.8855609,1.071828,0.98607117,1.0335929,1.013316,1.0714903,1.1579853,0.9020312,1.0240067,1.0896609,0.91144586,1.0232787,0.94059026,1.0674353,0.9734368,0.9855733,0.9619974,1.1862936,0.87564504,1.0248712,1.1341554,0.9722356,1.0088469,1.141155,1.0134254,1.0541373,1.2070117,0.9000418,1.0001204,0.8781036,0.0,1.1336899,0.97089976,1.1342715,1.0666327,1.1154956,1.1358709,0.92908376,0.9401437,0.900459,1.0651586,0.9564078,0.9930184,1.0792686,1.1001998,1.1019882,1.2316946,1.0578514,1.1800162
