,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,fish,flower,foot,fork,frog,game,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window
strawberry,1.2149724,1.0108088,0.46517807,0.9219939,1.4681537,0.6505291,0.46744,1.0775406,0.749676,1.3602183,1.2483559,1.4391172,0.710088,1.1126515,1.3644098,1.1680337,1.3743312,1.1294917,0.9266018,0.7029857,0.7093264,1.0036254,0.93870986,0.72796917,0.5929519,0.7216612,1.1812346,0.7147089,1.3583426,1.0324835,0.85266674,1.3314147,1.2130688,0.83710134,1.2245767,0.692035,0.95728457,1.216175,0.9590489,0.58170414,1.2761403,0.704236,1.2121086,0.94140494,1.0746254,0.8334199,1.2549844,0.94746274,0.6256109,1.35835,1.1459588,0.7325996,0.6673031,0.8568182,0.9545461,0.8888524,0.8709845,1.2029915,1.3326597,0.69315743,0.8362144,1.142734,0.7029933,1.10768,0.9365616,1.1891782,0.5511274,0.78168344,1.2621417,1.3672781,0.9119189,1.3393073,1.0393229,1.060394,0.90416914,0.8850617,0.891866,1.160772,1.0790486,1.1526678,0.83460987,0.9746752,0.6396297,0.7146284,0.892853,0.7732047,0.691241,0.9225612,1.248117,1.4167624,1.1966588,1.1196213,0.788479,0.7430561,1.0590844,0.8753411,0.7933054,0.8387747,1.1514275,0.86505413,0.8903769,0.76436937,0.98414356,1.2430543,0.7792727,0.8411988,1.2247092,0.7917344,0.9657699,1.3510098,1.0918245,1.3401792,1.0786895,1.1431717,1.0090231,1.2810657,1.2875352,1.2130255,0.94747204,1.100039,0.58730936,1.1397648,0.7571951,0.8379305,1.0604401,0.0,0.923241,1.2917306,1.372846,0.7437913,0.7350745,0.9960374,1.1895123,0.7886843,0.5676689,1.1264096,1.2070085,1.12187,0.7369218,1.1951735
stroller,0.7120418,1.1321447,0.9948701,1.0405711,0.9011421,1.0007904,1.0461031,0.8870633,1.0444647,0.9762853,1.0838965,0.8876892,1.1861241,0.89327925,0.8422002,0.9167453,0.943886,0.6909817,0.8754538,1.1792461,1.2117177,0.78926635,1.1539799,0.9431748,1.1108797,1.2005508,0.8323485,1.1178229,1.0834336,0.8817524,1.2274323,0.8954371,0.84452975,1.0905435,1.0292481,1.104728,1.0606853,0.90929884,1.0823699,1.2414602,0.81506467,1.1119177,0.88759923,0.9270301,0.9778482,1.2277381,0.99633706,1.0910308,1.082468,1.1138391,0.99123985,1.2073622,1.2020419,1.1166949,1.0629476,1.3164747,0.87589186,0.9861017,0.93543226,1.2602539,0.9916804,1.1074367,0.884581,1.0447319,1.0868202,0.9575049,1.1976047,1.0327849,0.6976323,0.97523636,0.9280465,0.944517,1.1511772,0.92168146,1.1898739,1.2293293,1.0526164,0.8513793,0.85360974,0.7960003,1.0917623,1.0202188,1.2536445,1.1952899,1.2193718,1.2527559,1.1058792,0.9977292,1.0199207,0.8858333,0.9036747,0.83323085,1.2529702,1.2983778,1.0123199,0.8639853,1.0703021,1.3229172,0.8684293,1.1054187,1.0277243,0.995569,1.0051557,0.854646,1.1681092,1.1498007,0.9979428,1.0985374,0.9458109,0.9234672,0.84215117,0.8535173,1.0136131,0.96428025,1.0563504,1.0167054,0.99471474,0.69884145,1.1212494,1.0381678,1.1467026,1.0621755,1.121815,1.1846844,0.6105601,0.923241,0.0,0.9475868,0.6560402,1.0744951,1.2136444,1.1949009,0.8947388,1.135776,0.55002505,0.59656584,0.98413783,0.872476,1.2379782,1.096041
sweater,0.74963266,1.2179676,1.3249555,1.168273,0.3523842,1.2655139,1.3275783,1.022352,1.3482612,0.6705131,0.65067273,0.5043197,1.2670848,0.8478358,0.34405392,1.0693382,0.5934211,0.83638775,1.1213645,1.3761041,1.4254017,1.1048702,1.1569304,1.3209293,1.181598,1.3815608,0.80296326,1.2995703,0.5732628,0.9598682,1.3108579,0.7585432,0.46614408,1.3086911,1.0720794,1.265512,1.2130845,0.5652597,1.2461042,1.494142,0.6915952,1.4100208,0.80582434,0.8391835,1.0277483,1.312485,0.61647636,1.1667904,1.1978672,0.6107675,0.54772544,1.1861426,1.4047713,1.2436401,1.0417733,1.3504636,1.0899427,0.9207823,0.79442745,1.2945178,1.1306163,0.92219096,1.2879804,0.6477004,1.111889,0.73742425,1.3665777,1.1257421,0.8934951,0.16066647,0.9915809,0.26501912,1.1394258,1.1956724,1.3185935,1.2986531,1.1775582,0.83147955,0.92931026,1.0371644,1.105696,1.1289183,1.3002819,1.4044249,1.1882824,1.2094862,1.3206003,1.0736003,0.9232402,0.19593501,0.38729846,0.9181398,1.454007,1.4642031,1.1313912,1.2273535,1.2624488,1.2133301,0.7818217,1.2576259,1.279583,1.116633,1.1080564,0.68077254,1.2715018,1.1691782,0.8350862,1.2409574,1.1564499,0.43459094,1.0006572,0.19257367,1.003312,0.5628866,1.2920116,0.8625416,0.8206006,0.8634648,1.1798005,0.8413093,1.3691065,1.026145,1.3560197,1.3822536,0.90095365,1.2917306,0.9475868,0.0,0.60811573,1.3864484,1.1863401,1.3090371,0.92395955,1.3270032,1.3793728,0.8778817,0.96415806,0.9232366,1.3636992,1.0749917
table,0.5783061,1.2421031,1.4376049,1.1460842,0.47670704,1.3669267,1.4412873,0.92606086,1.1782736,0.3781845,0.9526958,0.35131097,1.4085673,0.56275564,0.6026719,0.84922767,0.55700606,0.57817113,0.80968493,1.4255183,1.3218396,0.6378624,1.3240199,1.2712028,1.3196061,1.3895267,0.6746446,1.3644648,0.7793256,0.7021443,1.3030472,0.51468945,0.5827002,1.199397,0.89675653,1.3837165,1.1387476,0.56919956,1.1685005,1.555619,0.43207896,1.4090009,0.81972194,0.96094525,0.8438326,1.1256201,0.81710225,1.3022504,1.4959263,0.84302163,0.86944866,1.4972264,1.4164417,1.2901593,1.2469264,1.3491287,1.060709,0.7201737,0.5991484,1.5143267,1.3525031,0.93280196,1.1244001,0.9672088,1.1192751,0.83200955,1.5869906,1.1982895,0.58575636,0.54403573,1.0431584,0.61375916,1.0034384,0.85260177,1.2279307,1.3815019,1.0689126,0.7474931,0.97849554,0.6965219,1.2765265,1.0777564,1.5442461,1.4684886,1.3389155,1.4693855,1.4789022,0.9376062,0.8557646,0.54200494,0.7459234,0.661304,1.4079981,1.4777606,1.1210045,1.0810515,1.238869,1.296143,0.64164245,1.1964196,0.9179347,1.1831137,1.1479638,0.75836873,1.1660978,1.3550014,0.653905,1.2742804,1.0348142,0.70910394,0.6774396,0.600924,1.077934,0.90742695,1.0948052,0.59271264,0.55951834,0.606551,1.3144417,0.76809525,1.506643,1.1164316,1.3210294,1.3536062,0.7433052,1.372846,0.6560402,0.60811573,0.0,1.3151724,1.5426382,1.3173614,0.7849833,1.4145436,1.1693177,0.39163148,0.81381744,0.77794474,1.5592084,0.89109147
tape,1.3090191,0.817822,0.6508606,0.7956706,1.541518,0.61294633,0.60378766,0.9702731,0.62669885,1.1978544,1.3114196,1.4095527,0.86141855,1.2063675,1.4632112,1.1142042,1.3567907,1.0578169,0.8332312,0.73437494,0.53702223,0.74973035,0.85089636,0.36777174,0.84180754,0.6953449,1.1804148,1.0432805,1.4741161,1.0969352,0.43265867,1.3098171,1.2002095,0.5921834,1.1280478,0.5888234,0.76655126,1.3593609,0.89790964,0.6747501,1.2991827,0.38886774,1.1837869,1.1431019,1.0081977,0.7862619,1.3544135,1.0152224,0.68376577,1.3399383,1.2130185,1.0198233,0.76129824,0.64004004,1.2404763,0.9399319,0.9026321,1.1160985,1.0712557,0.9792829,0.9897875,1.2077188,0.82057273,1.2754233,0.8457223,1.38648,0.6405425,0.8166144,1.1801068,1.3965154,0.9269983,1.5287471,1.2147571,0.90067786,0.70683384,1.0317197,0.78013974,0.9889672,1.132558,1.1164678,1.0200604,0.75964165,0.77622795,0.7629127,1.0654773,1.0272346,0.73112935,1.0167582,1.1996878,1.5118337,1.5082633,1.0179545,0.6930697,0.7140385,0.7889271,0.9015058,0.82179946,0.9544079,1.3581762,0.832499,0.5045642,0.8226372,0.8905903,1.288438,0.70482254,1.0497845,1.1873387,0.9478371,1.0643377,1.4012654,1.1524767,1.4769292,1.0129843,1.4204644,0.8765426,1.0985824,1.1460333,1.0677416,0.92637455,1.1582448,0.52615803,1.1422288,0.6532426,0.84659755,1.1103252,0.7437913,1.0744951,1.3864484,1.3151724,0.0,1.0582207,0.9301476,1.2657189,0.8449692,0.4916836,0.9369744,1.0786575,1.0591776,0.7917497,1.0031741
toe,1.4084039,0.8433769,0.6668557,0.96429336,1.1545308,0.8183824,0.75836587,1.0105841,1.0927349,1.4198143,0.93491876,1.4354298,0.7246919,1.3124639,1.1499498,1.3373886,1.4447479,1.4686075,1.2735978,0.74079746,0.8975609,1.3840275,0.56248784,1.0475371,0.74868,0.8427925,1.3327317,0.35059822,1.1574056,1.1950135,1.0918463,1.2946299,1.1431249,0.96685606,1.1340144,0.653547,1.1128845,1.2538486,0.8170922,0.59443426,1.4689779,0.9035805,1.181314,0.68558353,1.1488948,0.9101466,0.8773617,0.5169578,0.51243716,1.1013145,0.9923825,0.0659982,0.91596586,1.0538994,0.49393696,0.74452615,1.2100574,1.2928653,1.3334117,0.40091324,0.59100527,1.1053843,0.9180875,0.7832434,1.0329089,0.65149975,0.5618187,1.1508552,1.2994165,1.2701995,0.97987026,1.1482466,0.9192291,1.1844416,1.022836,0.5911697,1.1456003,1.2253708,1.0538782,1.3484106,0.47124106,1.0550153,0.344773,0.79017633,0.6248216,0.31727397,0.45167136,1.0964023,1.2479383,1.1981734,0.99195045,1.3296738,0.8285174,0.6797115,1.1787958,0.99212605,1.1020517,0.8693457,1.1241773,1.0578451,1.1699326,1.0766853,0.8012625,1.0635866,1.0364205,0.33279884,1.2922225,0.9450463,1.0861088,1.2102107,1.2499621,1.1791946,0.8180457,0.8342164,0.8875671,1.2655325,1.254849,1.4014564,0.5579582,1.2211778,0.7794467,0.6932827,0.90785635,0.5721775,1.2462878,0.7350745,1.2136444,1.1863401,1.5426382,1.0582207,0.0,0.58775115,1.0881234,0.8931419,1.0535026,1.5233278,1.382335,1.1457562,0.3965255,1.1602023
tooth,1.2613392,0.91405475,0.882314,0.9533956,1.1277618,1.0243926,0.9202072,0.8065931,0.9324149,1.2195158,1.0372521,1.3299825,0.85446537,1.1879076,1.2316682,1.1537359,1.34095,1.258073,1.1935941,0.76228565,0.86841583,1.2187704,0.6700422,1.0359029,1.0190686,0.90302503,1.175641,0.4908663,1.1299717,1.2068163,1.024903,1.1113238,1.1400323,1.0296241,0.65879524,0.9050648,0.9743433,1.3110515,0.6619092,0.6041949,1.307794,0.8790795,1.1300422,0.9797281,1.202781,0.9410683,1.0918665,0.6108058,0.8996076,1.1322529,1.1012695,0.5638559,0.955037,1.1141858,0.7719803,0.5898808,1.2229202,1.2033663,1.051889,0.6131836,0.7839026,1.0285875,0.95058715,1.0412401,0.9794091,0.8601117,0.75851256,1.1105679,1.0776839,1.2521913,1.0085412,1.2109241,0.72444874,0.9948868,1.0012212,0.67905647,1.0365951,1.1767795,1.0076225,1.0430316,0.5701817,1.0315136,0.58055985,0.7854425,0.64706314,0.67375064,0.77013636,1.1255026,1.0864819,1.2288325,1.1866975,1.2408401,0.6916201,0.6231041,1.1406147,0.86691165,1.0059012,1.0535754,0.9909937,1.0173546,0.8898387,1.0828954,1.0059937,1.0256239,0.99096924,0.63889205,1.1810987,1.0066657,1.1149474,1.1513046,0.96048695,1.2445409,0.8682762,1.0665263,0.6936368,1.1150072,1.0308843,1.2781624,0.69471145,1.2209862,0.92241377,0.87356687,0.92180574,0.51742727,1.0419196,0.9960374,1.1949009,1.3090371,1.3173614,0.9301476,0.58775115,0.0,0.75470364,0.9338403,1.0925967,1.2881963,1.2450726,1.093595,0.5180877,0.9812063
toothbrush,0.9086226,1.1826376,1.074497,0.99013174,0.6853408,1.0836799,1.1247536,0.6604168,1.1777741,0.80824107,0.8128023,0.8067837,1.1117866,0.8156191,0.8182095,1.0905288,0.84218335,0.9396992,1.1595012,1.1902872,1.2609465,1.1229813,1.047209,1.2268109,1.1493206,1.3199255,0.9863204,0.95889455,0.92857516,1.0970142,1.2680423,0.8820441,0.9340296,1.2022483,0.4973259,1.2267544,0.9884447,0.9303676,0.9202754,1.1320578,0.8450345,1.2069268,1.006931,0.9075702,1.1968939,1.1199775,0.8934215,1.0325471,1.0862981,0.85392284,1.0101546,1.0286657,1.2119443,1.2603791,0.95225996,0.9279868,1.1944897,0.95356196,0.7471329,1.1517429,1.0372291,0.98601955,0.99903125,1.0500865,1.0583236,0.68676054,1.2421044,1.3161407,0.7236115,0.81819665,0.99072915,0.7747492,0.76835823,1.1071079,1.2745758,1.1299045,0.90129215,0.8729714,0.6965303,0.9314922,0.9920491,1.0490131,1.1226009,1.1652931,0.8862184,1.1117532,1.1089154,1.1652758,0.9171865,0.79048836,0.86744034,1.0633811,1.0112743,1.0441377,1.1083463,0.8630302,1.2263384,1.2514168,0.7461,1.3160334,0.95039636,1.3184154,1.0091139,0.6594247,1.1638707,1.0644171,1.0917242,1.1253251,1.1344824,0.7961325,0.6132524,0.8762285,0.9357004,0.81297827,0.859962,0.87762916,0.7473114,0.95409155,0.99576277,0.9466697,1.1656923,0.95557773,1.157348,0.8813156,0.72057307,1.1895123,0.8947388,0.92395955,0.7849833,1.2657189,1.0881234,0.75470364,0.0,1.1627274,1.2398236,0.853281,1.0614464,0.9425591,1.0985944,1.0929223
towel,1.4344366,0.80874443,1.0008347,0.8414686,1.4046352,0.9580367,0.7732537,1.2327508,0.5857645,1.3573058,1.1391034,1.297788,0.47918874,0.9295718,1.404451,0.9806685,1.0426679,1.2391639,1.090568,0.47058082,0.56838983,1.0871239,1.1046209,0.52097076,0.74862754,0.31196606,1.2700576,0.7481384,1.0727744,0.7145355,0.75505507,1.1456772,1.4167604,1.0272365,1.0481999,0.95682025,0.9057909,0.9760977,1.0681376,0.49837196,1.1071806,0.5788883,1.225266,1.3357023,0.82891184,0.77361894,1.2602764,1.0628095,0.98755485,1.2329867,1.3564966,0.9447941,0.69714206,0.7992617,0.89633775,0.76078975,1.1481371,1.2440604,1.3302166,0.5619626,0.7982612,1.1261544,1.0990449,1.2523475,0.87850654,1.3849175,0.5802293,0.99612343,1.2238525,1.3510708,0.899824,1.1579149,0.84055614,0.76399404,0.672336,0.5135986,1.0715405,1.2664623,1.0839375,1.1052456,1.0884037,1.122669,0.79218185,0.09042776,0.65991986,0.77243465,0.99160796,0.5651816,1.1827756,1.3819915,1.0029871,1.1550267,0.5683507,0.56285304,0.96409225,0.9504691,0.8917617,0.3976022,1.3568184,0.7116076,1.1335295,1.0252764,1.1014049,1.2676153,0.7203595,1.0430325,0.85637605,0.51479244,1.1363412,1.2421453,1.3007559,1.3198235,1.0864636,0.9810075,0.7739886,1.1777096,1.2389138,1.065967,0.9372166,1.0732882,0.7133547,0.99015236,0.8234767,0.7233947,1.0236669,0.7886843,1.135776,1.3270032,1.4145436,0.8449692,0.8931419,0.9338403,1.1627274,0.0,0.86879724,1.3738012,1.2008644,0.86444926,0.6688826,0.90823996
toy,1.0758665,0.8450213,0.5325205,0.7892401,1.5021489,0.50137246,0.53459215,1.0071363,0.6681082,1.3966655,1.4119555,1.3372352,0.91176,1.2479713,1.3816831,0.9976362,1.3363303,0.8584199,0.6303151,0.63973236,0.7502037,0.7170923,1.0205792,0.6037341,0.830768,0.7549189,1.0394999,1.0496995,1.5135192,1.0931704,0.69584775,1.3151183,1.1276182,0.8675484,1.283055,0.74551976,0.82618594,1.328118,1.037128,0.618753,1.24009,0.514646,1.0864651,1.011174,1.0381086,0.9904544,1.3659184,1.0505682,0.67313516,1.3434952,1.1686597,1.0037048,0.72022843,0.72288334,1.2129287,1.1052394,0.7081971,1.0631269,1.2360119,0.96315515,0.902308,1.2833316,0.66137075,1.2551111,0.896582,1.3694265,0.6465824,0.7151216,1.1245424,1.394351,0.90509546,1.5180572,1.2668471,0.90302145,0.71320677,1.0329595,0.9153449,0.98760337,1.1270915,0.9507447,1.0651689,0.8764243,0.74840415,0.8671241,1.1118158,1.084175,0.79070747,1.0646027,1.2337314,1.4451975,1.4701318,0.9651616,0.6879556,0.7079572,0.78313756,0.9072073,0.73661757,1.0904946,1.2504163,0.7477915,0.84409475,0.6892607,0.9825586,1.2905698,0.7675495,1.1347966,1.2480888,0.9666921,0.9338774,1.3776491,1.072837,1.3941813,1.0866966,1.4852047,1.0357349,1.2061604,1.4343821,0.8712773,1.0067207,1.2012111,0.58165395,1.1806982,0.6355877,1.0143098,1.0207579,0.5676689,0.55002505,1.3793728,1.1693177,0.4916836,1.0535026,1.0925967,1.2398236,0.86879724,0.0,0.7590198,1.0501246,1.0797117,0.85466397,1.173518
tray,0.5723731,1.0742131,1.1892718,1.0828682,0.8646265,1.060233,1.2228916,0.97979975,0.90277106,0.6259454,1.1067022,0.652987,1.3233575,0.820533,0.79597825,0.8962966,0.7688458,0.41234076,0.5080333,1.2726176,1.1090257,0.41048145,1.2518198,0.95077497,1.2747749,1.2954125,0.68578523,1.4506907,1.0864073,1.0054041,1.042116,0.79394025,0.8119066,1.0538138,0.96682364,1.1944606,0.9920638,0.9210086,1.1163175,1.3712076,0.5305788,1.1078969,0.90228283,1.0161991,0.92118835,1.0794935,0.9898595,1.3069047,1.2683041,1.0047599,0.9255573,1.4532871,1.2531972,1.0376152,1.3605396,1.3193974,0.86549693,0.68412596,0.60308856,1.5138571,1.2760973,1.0836978,0.77389467,1.1038496,1.0156698,1.0015486,1.3771653,1.0785797,0.7122851,0.7922815,0.88116616,0.9420418,1.0735279,0.94456506,1.1425816,1.4350783,0.9943061,0.68444955,0.9235876,0.70750475,1.2817383,1.0091499,1.4087265,1.4232678,1.3723408,1.4685876,1.3071207,0.9958578,1.0016767,0.83445674,1.0843112,0.6106392,1.275103,1.3594506,0.9027303,1.0135243,1.1059722,1.3677711,0.6691169,1.1246325,0.74712485,1.0655566,1.046713,0.81302613,0.9868162,1.3791491,0.90099514,1.2805309,0.9641477,0.9206828,0.7281913,0.91271126,1.0233153,1.1945328,1.181409,0.8072688,0.7601782,0.67772406,1.233921,0.9664618,1.19653,1.1181283,1.1098198,1.3491404,0.840239,1.1264096,0.59656584,0.8778817,0.39163148,0.9369744,1.5233278,1.2881963,0.853281,1.3738012,0.7590198,0.0,0.8661776,0.97076106,1.429254,1.054135
tree,0.59966636,1.1545428,1.0701501,1.0186558,0.9573971,1.0674853,1.0927824,1.006047,1.0575964,0.8636709,1.0324035,0.7756906,1.2781602,1.0016598,0.90086865,0.7875798,0.82394433,0.774927,0.7975308,1.0983999,1.0887698,0.95881796,1.2057546,1.1324668,1.1244584,1.1826848,0.8053588,1.3156422,0.88919044,1.0858309,1.0158833,0.8780688,0.96180993,1.0310891,1.080314,1.1659403,0.9837479,1.0143455,1.1201226,1.2073436,0.91274005,1.0894582,0.8965328,1.0969998,1.0184957,1.1177466,1.0701355,1.1774613,1.2198335,0.8688755,0.8828705,1.3468463,0.84830385,0.9828496,1.2728713,1.1935984,0.7638836,0.70488125,0.83517873,1.265834,1.2279137,0.8081322,1.0466874,1.0101926,0.9562961,1.1179409,1.184373,0.9157133,0.9755123,0.9358566,1.1104715,1.0534127,1.1827605,0.9303235,0.95996475,1.1840516,0.85976505,0.9853529,1.0438315,0.80087423,1.2111993,0.95291406,1.254598,1.2289509,1.2593467,1.3237177,1.2571367,1.1510319,0.7472584,0.93484175,1.1404661,0.8797493,1.1359054,1.1489322,0.9209873,1.1197634,0.9277502,1.1164019,0.8304218,0.7691913,1.0333837,0.95713115,1.1042118,1.1484795,1.1542125,1.2827816,0.94810295,1.0477294,0.75949466,0.90666157,0.9656149,0.88802844,1.1770837,1.2261178,1.1676798,0.8501776,1.0379994,0.78201914,1.2745168,0.8428971,1.1871927,1.2343842,0.90858185,1.3148074,1.0251809,1.2070085,0.98413783,0.96415806,0.81381744,1.0786575,1.382335,1.2450726,1.0614464,1.2008644,1.0501246,0.8661776,0.0,1.0350738,1.3561679,0.82017773
vacuum,1.1443405,1.0641584,1.227646,1.1886396,0.91308945,1.2114105,1.0923707,1.1293778,1.0105563,0.75146115,1.1916138,1.0506685,0.9517497,0.85755795,1.1163045,1.0154709,1.1109025,1.1345563,1.2329859,0.9022345,0.8945529,0.86377054,1.2126666,0.80579644,1.0496001,0.7686633,0.9671929,1.0342848,0.959957,0.55416,1.0192451,0.67818,0.9690621,1.0125408,0.9549936,1.1359594,1.2183375,0.79535854,1.1991041,1.0547287,0.8546882,0.8923602,0.9213885,1.0549283,0.55379385,0.8269586,0.90086526,1.1691928,1.1434236,1.0284946,1.0229293,1.1900139,1.1961532,1.0359688,0.91406494,0.9895911,1.204819,1.1387084,0.60400987,1.0468073,1.1297534,1.1024976,1.281174,1.0043404,1.1830411,1.1459174,1.1997102,1.1871406,0.6955168,0.99212366,0.62442386,0.9964476,0.80329496,0.6018248,0.72606725,0.984579,1.313092,0.82740843,1.2149707,0.95252275,1.1679758,1.1635675,1.1767608,0.8752093,0.98791814,1.081839,1.2254775,0.5374174,0.97755843,0.9848124,0.8344697,0.9857373,1.0174849,1.018405,1.0021346,1.24583,1.188607,0.9013902,1.1241478,0.8081639,0.9335636,1.1383811,1.1822181,0.97122455,0.8648027,1.1544178,0.45423585,1.1647892,0.95115155,0.97227055,0.8766018,0.9975124,1.1042199,0.9256021,0.6371167,0.88399506,0.5596694,1.0544527,1.1352922,1.0186532,1.1695817,1.0956957,1.1591605,0.77094924,0.78291076,1.12187,0.872476,0.9232366,0.77794474,1.0591776,1.1457562,1.093595,0.9425591,0.86444926,1.0797117,0.97076106,1.0350738,0.0,1.0198963,0.8594326
watch,1.5211112,0.764482,0.71586585,0.99827504,1.4489646,0.8390587,0.72731197,1.1488945,0.773285,1.4753492,1.1693753,1.5574107,0.38906658,1.3108611,1.3875506,1.2373269,1.5115454,1.4091967,1.1659997,0.47573185,0.67092144,1.2230449,0.69534296,0.7774271,0.7926496,0.5574367,1.2786427,0.5042123,1.2120264,1.0469513,0.79505247,1.2771462,1.3597765,0.9266269,1.0889878,0.7217368,1.1018013,1.3272073,0.9316827,0.3772875,1.4726936,0.6580692,1.1897882,1.0729563,0.98518306,0.7183986,1.1182011,0.6268517,0.6357577,1.2686702,1.1770985,0.43712842,0.81064206,0.9328698,0.6802574,0.5975497,1.1873741,1.295465,1.3199348,0.32396305,0.70714426,1.107657,0.9784691,1.0281619,1.0077231,1.0708649,0.44312477,1.0212806,1.2729272,1.3179629,0.76081294,1.277082,0.7340862,0.9741767,0.7180459,0.50839037,1.2532231,1.2745531,1.2544298,1.1465099,0.63321096,1.1313398,0.36212748,0.54330266,0.39938354,0.48881727,0.6609999,0.9189455,1.2450615,1.4323883,1.1208367,1.2905576,0.50353247,0.41432667,1.087452,0.99476796,0.9892443,0.7868241,1.2406392,0.8037811,1.0001168,0.9771795,0.9886446,0.97685534,0.7131591,0.5873439,1.1519657,0.92750156,1.108811,1.2819833,1.1681927,1.3945079,0.85737187,1.0358355,0.8099272,1.2304487,1.1978745,1.398503,0.5976909,1.2534112,0.7925322,0.9513552,0.8550126,0.4844532,1.1530949,0.7369218,1.2379782,1.3636992,1.5592084,0.7917497,0.3965255,0.5180877,1.0985944,0.6688826,0.85466397,1.429254,1.3561679,1.0198963,0.0,1.0741686
window,1.0666337,1.0934039,1.2192644,1.0850481,1.0123723,1.201178,1.1206077,1.1946043,0.8943137,0.7258457,1.0845808,0.9388048,1.0594932,0.98005813,1.0729125,0.8839461,0.9779297,0.9911373,1.0253788,0.96377647,0.8848869,0.9597664,1.2313937,1.0218409,1.1403654,0.8560596,0.97377867,1.0716486,0.8512248,0.828392,0.9128422,0.6405192,1.1030273,1.0108643,0.8314837,1.1277182,0.86916393,0.9078718,1.0345926,1.0453628,0.87400967,0.98107326,1.0840456,1.1829641,0.65735704,0.8500049,1.0350289,1.0478671,1.2272421,0.97348684,0.9739822,1.1521173,1.0988723,0.9610446,1.1919523,0.89096236,1.1340752,1.0105679,1.0058968,1.0203638,1.225124,1.0170436,1.1807259,0.9845761,0.9856399,1.1531824,1.0823398,1.1022174,0.96837914,1.0452784,1.0929633,1.0943645,0.92256457,0.7598133,0.7604829,0.95478684,1.0296816,1.0262234,1.1884596,0.9047897,1.0450792,1.0080945,1.0788081,0.90223753,1.0525165,1.0137799,1.1819502,0.67464566,0.89569914,1.0645989,1.083454,0.9456588,0.9362776,1.0063329,1.0396026,1.1781244,1.0135797,0.8756995,1.148856,0.73592895,1.0038997,1.1902363,1.1755285,1.2091715,0.8276481,1.0973268,0.585117,1.0173185,0.88104737,1.0068479,1.1137724,1.0508252,1.1774725,1.0855367,0.8725946,0.755124,0.8846486,0.90499985,1.2296972,1.0642476,1.1137115,1.1025751,0.9650837,1.062974,1.041525,1.1951735,1.096041,1.0749917,0.89109147,1.0031741,1.1602023,0.9812063,1.0929223,0.90823996,1.173518,1.054135,0.82017773,0.8594326,1.0741686,0.0
