,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,refrigerator,rock,rooster,sandwich,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,swing,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,truck,vacuum,watch,window
spoon,1.2745726,1.0160311,0.8620024,1.3518506,1.2500873,0.72153777,0.8545444,0.93743753,0.77859867,1.1450709,1.2038006,1.4439802,0.6480551,1.2706832,1.4657102,0.7370119,1.4140273,1.0646333,0.98522377,0.47997236,0.68002695,1.1879694,1.1888809,0.57065797,0.68736345,0.58950686,0.83045644,0.90396214,1.2077998,1.111039,0.5488545,1.2294043,1.3778436,0.7851484,1.1727008,0.84870887,0.9941123,1.2787802,1.0951965,0.4825757,1.3228335,0.46957386,0.8883049,1.0430127,0.8908419,1.016605,0.9313398,1.1320715,0.94967836,0.8550819,1.1658905,1.1759641,1.0117188,0.7484929,0.7464758,1.0762438,0.4609614,0.76147175,1.1982257,0.7629398,0.8957237,1.1772097,0.8279387,1.2357152,0.76391566,1.2441257,0.6107426,0.91472995,1.0819026,1.4289868,1.1230906,1.4182372,0.6799422,1.2506418,0.44131672,1.0646703,1.2362895,1.100438,0.8570591,1.1691308,1.0638411,1.1488173,0.6635919,0.73925036,0.67816925,1.1338418,0.8528844,1.104923,1.3324912,1.4340543,1.2644291,1.1859374,0.45294583,0.51652986,1.0860242,0.8899534,0.8191355,1.0530869,0.77961874,0.5931982,0.9494465,0.9672353,1.0114675,0.70645607,0.8138898,1.2127604,0.7474724,1.235199,1.0940086,0.65568584,1.3859626,0.95080686,1.0184616,0.3652494,1.1129332,0.9431988,1.3913864,0.57650703,1.2181159,0.71835655,1.0530146,0.99166757,0.0,0.73814154,0.91961277,1.1578554,1.3887619,1.1937525,1.2126266,0.66051406,0.8819958,0.7353967,0.88118625,0.7192012,0.6775832,1.2446672,1.2947314,0.8690252,0.58686745,0.77641916,1.133079
sprinkler,0.8754219,1.1097605,1.05855,1.0071265,1.0491986,1.0562563,0.9813505,0.97713226,1.1538688,1.0235744,0.9452013,1.1103292,1.164677,1.0651382,1.0912925,1.0689741,1.1391379,1.01895,1.0872415,1.0475606,1.0026478,1.0865918,0.99925566,0.9623732,1.0304589,1.0656462,1.1118484,1.0027272,1.1863185,1.0374262,0.82792664,0.9497013,1.1862346,1.0530145,1.012793,1.1048255,1.0422618,1.125199,0.94935465,1.1031194,1.0686245,0.9867647,0.75412685,1.0012087,0.9538386,0.8369372,0.89744574,1.1846468,0.9873666,1.027262,1.0650789,1.0697631,1.0163481,1.1202319,0.968835,1.0544732,0.8347258,0.81863964,0.8575519,1.0965056,0.99703896,1.1114111,0.95668393,1.0017498,1.1220957,0.9417666,1.1847129,1.0892572,0.42149967,1.1462946,0.98633033,1.0885037,0.9260283,0.8831521,0.8049518,0.9209716,1.0483569,0.9271352,1.1432657,0.77929497,0.81544936,1.0433292,1.1583092,0.95153046,0.9701876,1.0288042,1.146295,1.01765,1.0905836,1.1184934,1.0184886,1.0775032,0.90309465,0.84133875,0.81360686,0.97658837,1.254683,0.8382727,0.82775354,0.9978423,1.0340762,0.95982903,0.99104935,0.95395815,0.9387637,0.99075603,0.8938479,1.0542192,0.93923956,0.7614738,1.0959295,0.9366914,1.1008233,0.8214585,0.94496775,0.95571625,1.0976318,1.0947685,1.0899009,0.97984785,1.0127662,0.92700464,0.73814154,0.0,1.2141486,1.2142531,1.0702393,1.0051042,1.0378097,0.9993346,1.1125778,0.99469537,0.8585378,1.0319904,1.1021891,1.0104702,1.0781294,0.8263482,0.79348814,1.069367,1.0442225
strawberry,1.2228198,0.785602,0.5354447,1.2225478,1.11344,0.5977412,0.7636422,0.6444812,0.9313522,1.3495932,1.1453278,1.4341289,0.6111795,1.3807837,1.2885771,0.7393139,1.2682254,1.1089914,1.2476768,0.654632,1.0283418,1.3110305,1.0303055,0.83693093,1.0679145,0.65894604,0.89747405,0.63002425,0.9024969,1.1198131,0.8638666,1.3096797,1.1489651,0.8194054,1.1150656,0.7007018,0.70787877,1.1852946,0.9035225,0.5695179,1.4628706,0.75050265,1.1952509,0.96438605,1.0819795,1.214743,1.1422913,1.0527059,0.7727928,0.63589436,1.0767682,1.1343632,0.7250049,0.5385834,0.67761445,0.7358459,1.0747046,1.0029906,1.3183271,0.54953665,0.6275311,1.0775038,0.6766081,1.0294453,0.9788825,0.9948229,0.53242224,1.0202495,1.3286016,1.2838396,1.2788255,1.1781285,1.150865,1.3906579,0.87801117,0.9676383,1.1232971,0.8136097,0.84453034,1.1000503,0.99468243,0.6671764,0.47637743,0.8227839,0.5583697,0.7918882,0.4599737,1.2585437,1.1969193,1.3272643,1.101207,1.2491753,0.74690485,0.9212527,1.0144285,0.8643242,0.6546729,1.0761337,0.9024748,0.9407803,1.0683944,0.7430793,1.0925467,0.91540366,1.1117741,1.3061714,0.76597273,1.1262627,1.0332267,1.2535311,1.1738756,0.9761588,0.875741,1.2047666,1.1969979,1.2985561,1.3423986,0.49599636,1.1986642,0.7315451,0.8179419,1.2264051,0.91961277,1.2141486,0.0,1.0841793,1.3076482,1.2951189,1.3539529,0.917028,0.55776346,0.6919497,1.0972981,0.7727047,0.7209486,1.2871919,1.1406231,1.1028914,1.0330063,0.70740116,1.2371565
stroller,0.8950133,0.9710958,1.2854942,1.0500269,0.9151882,1.2877316,1.1446842,0.9923231,0.8015158,1.1006092,1.2043408,0.7667761,1.0402054,0.7743445,0.8373096,1.1289676,0.7315101,1.028563,0.70767313,1.1777477,1.3058227,0.76947063,1.1234744,0.87498397,1.072169,1.0929205,1.0301023,1.0788658,1.0168202,0.60849255,1.3262405,0.77248824,0.89641804,1.0913538,0.91667634,1.2669895,1.1479713,0.6297249,0.93023914,1.2424911,0.70781916,1.2801229,1.1098417,0.7852869,0.85927534,0.8486551,1.0671277,0.66237557,1.0808585,1.3460269,1.054731,1.1086916,1.1753917,1.2607036,0.96475804,1.0534686,1.0181172,1.1751988,1.0053195,1.3187045,0.96665806,1.0197792,1.2538716,0.9925671,1.0693349,0.9784805,1.1615864,0.96205044,1.0898522,0.74176663,1.1173536,0.7249416,0.8639953,0.8189777,1.084295,0.79995877,1.100452,1.1031765,0.9255166,0.97866637,0.94672495,1.1567429,1.3001779,0.9475173,1.1913662,1.2349187,1.2783643,0.9205208,1.0405983,0.7037624,0.70571846,0.8205573,1.1880039,1.0984738,0.97613794,1.0453022,0.833043,0.9003738,0.95422536,1.3242443,0.93245727,1.0933306,0.6589444,0.9537257,0.76226014,1.1018364,0.8633949,1.0708864,0.9208952,1.0715202,0.8032761,0.747077,0.84546864,1.0638199,0.88401055,1.1589212,0.8161235,1.1297741,1.126986,1.2472034,0.92202854,1.0527688,1.1578554,1.2142531,1.0841793,0.0,0.80799377,0.8383559,0.7470924,1.1288227,1.2202736,1.0250082,1.0872281,0.88933754,1.1346202,0.9980678,0.9901571,1.0093799,0.8085523,1.2882564,0.91720104
sweater,0.64038396,1.12446,1.4713784,0.75947964,0.46331733,1.4066405,1.3522646,1.3389894,1.4053199,0.6746899,0.85864574,0.48590004,1.3545731,0.5039188,0.43465704,1.3401878,0.36575198,0.9753563,1.0705941,1.406232,1.219944,0.9503766,0.80008876,1.3869194,1.3063931,1.4500864,1.2437167,1.2508056,0.8749377,0.6559238,1.4366776,0.6393641,0.5198919,1.3501363,0.8054875,1.3713567,1.1966181,0.48458266,1.0420173,1.5475627,0.6290481,1.4384109,0.91519535,0.83773446,1.0067412,0.9336121,1.0901232,0.8166069,1.2169975,1.3687077,0.92863923,0.91731995,1.173225,1.4262514,1.3265784,1.0670695,1.1978598,1.2449754,0.6854124,1.3693459,1.1353384,0.9320967,1.4002656,0.50671285,1.2387613,0.7066857,1.3863763,1.1864107,0.7275418,0.23980796,0.966653,0.28608632,0.9432925,0.5793661,1.4280045,0.8015534,0.9133777,1.0231007,1.2383585,0.8299876,0.8827407,1.1916752,1.4195045,1.2097473,1.3854799,1.0814819,1.453489,0.7855011,0.7353675,0.2641405,0.44397938,0.7695151,1.5244972,1.3528159,0.9193732,1.2459544,1.1779472,1.0432447,1.1305183,1.2783626,1.2049505,1.1881025,0.9930376,1.2773805,1.0870702,0.78958863,1.2715073,0.94145906,0.93159264,1.001044,0.18535495,1.1563058,0.8909189,1.2866168,0.7455118,0.8294467,0.7015193,1.5639696,0.84557486,1.3273048,1.0550687,0.8939207,1.3887619,1.0702393,1.3076482,0.80799377,0.0,0.7788299,0.524541,1.4989293,1.3011869,1.2494844,0.9259695,1.3057301,1.4899892,0.75565314,0.7843677,1.1330787,1.2084966,1.3428719,0.81266224
swing,0.78864324,1.0649521,1.3350638,0.72994244,0.81721914,1.2572134,1.1068077,1.2460257,1.1481857,0.7435407,1.0486243,0.47628188,1.3668321,0.6566746,0.64256084,1.1934203,0.74997455,0.796355,0.8345162,1.3060858,1.0674887,0.7716063,1.0645576,1.1226047,1.0402132,1.2637396,1.1943867,1.2098889,1.1746972,0.91230273,1.2571479,0.6668577,0.8483501,1.18222,0.88879204,1.3239975,1.3607388,0.8220973,1.1619169,1.3015072,0.48117,1.3726456,0.9485638,1.2186556,0.9550829,0.8442153,1.066955,0.85464936,1.0756699,1.3082224,1.0672202,0.9210442,1.1713032,1.384875,1.2515519,1.2078605,1.1104455,1.0796224,0.81079024,1.3334389,1.3014796,1.0618501,1.2274874,0.9108646,1.1736568,0.865055,1.362618,1.0530705,0.7234961,0.80107915,0.88387907,0.90024704,0.92175156,0.55265635,1.147695,0.983168,0.90011585,1.0307983,1.2886481,0.77088624,0.9771319,1.2651868,1.3145567,1.2539141,1.329833,1.0725336,1.3504627,0.8772874,0.97559845,0.5835572,0.98426175,0.79934996,1.2609499,1.0822996,0.91120857,1.1586748,1.3143864,1.1086637,1.2266257,1.1357185,1.0510298,1.1901104,0.88851994,1.2951995,1.1101805,0.8414469,1.248365,0.9111202,0.8070768,0.69321734,0.9146824,0.9811148,1.2423277,0.96209335,0.879747,0.88370156,0.3505956,1.4421363,0.9096315,1.2373544,1.0638454,0.8836005,1.1937525,1.0051042,1.2951189,0.8383559,0.7788299,0.0,0.7485249,1.2459399,1.2377431,1.1875972,0.7528137,1.2653351,1.117877,0.71051514,0.8509698,1.0793219,0.9004896,1.3154887,0.8188232
table,0.7499963,1.3193557,1.4908628,0.7551755,0.75967324,1.3923169,1.2480013,1.2833204,1.2030226,0.50402385,0.9628164,0.46832407,1.4375662,0.23717082,0.74825484,1.3857217,0.57448584,0.85194314,0.9734361,1.3689542,1.0092751,0.7647117,1.0772902,1.1677971,1.1211997,1.3398229,1.0901384,1.2562029,0.8343047,0.3441577,1.3772607,0.57967365,0.7308779,1.058009,0.7075958,1.3107595,1.2401677,0.2951128,1.0198591,1.5152555,0.48942602,1.304142,0.76774025,0.9480304,1.2257196,0.7066419,0.75312304,0.9540012,1.3095913,1.3960568,0.94025344,1.1066812,1.3672743,1.3925776,1.2514702,1.1769218,1.0142157,1.2648166,0.64024985,1.4542155,1.3503007,0.8940746,1.4361548,0.82504374,1.2733468,0.9499718,1.4425833,1.243376,0.6282712,0.64367133,0.8332601,0.6537675,0.8433995,0.4958892,1.214328,0.77545416,1.0090408,1.0017269,1.1536314,0.9223203,0.85809565,1.257823,1.4508592,1.1144042,1.4867276,1.2821765,1.4223418,0.6886653,0.9416343,0.6589614,0.7113154,0.70841134,1.408057,1.3230149,0.9723871,1.2761865,1.0251259,0.98746246,1.0825695,1.0282578,1.2090409,1.2739567,0.93820083,1.1732373,0.8774892,0.795043,1.222119,1.0129831,0.9371453,0.90027094,0.5968284,1.0697457,1.0986018,1.0976094,0.65777767,0.56907415,0.66295105,1.5007136,0.83348376,1.2819879,1.1457902,0.8109468,1.2126266,1.0378097,1.3539529,0.7470924,0.524541,0.7485249,0.0,1.3735585,1.4767078,1.2354758,1.0483764,1.2531255,1.4172485,0.64822584,0.9634105,1.0444351,0.8796854,1.407263,0.6785145
tape,1.3403492,0.9991246,0.4847626,1.2261415,1.4910908,0.46838534,0.509643,0.79671645,0.53140104,1.23066,1.1092952,1.358532,0.64041954,1.4435197,1.3541107,0.63806474,1.383883,0.98383087,0.85540366,0.62782896,0.6988082,0.968164,1.2586406,0.83928883,0.51956415,0.7041775,0.685321,1.0592349,1.195286,1.3081908,0.4791022,1.3511524,1.2958055,0.72101456,1.342545,0.71879226,1.0296406,1.3840858,1.2084181,0.54917765,1.2916512,0.5005189,1.0142442,1.1349607,0.7555461,1.1055017,1.033103,1.0704937,0.8401962,0.5786888,1.0752528,0.83315665,1.0539958,0.6245005,0.76610804,1.1618963,0.90224373,0.6357384,1.2559121,0.7960042,0.8637366,1.11992,0.62678957,1.385199,0.5505762,1.3764145,0.49851972,0.6869729,1.2801034,1.3463991,0.9031066,1.5268373,1.1789058,1.4456104,0.6354684,1.3716797,1.125576,1.0443075,0.90683204,1.2506777,1.1451188,0.9886282,0.6405698,1.0152481,0.7738395,1.0907639,0.5729312,1.1607006,1.1567367,1.4268897,1.4811399,1.2440314,0.70619607,0.8292342,1.2158276,0.7765367,0.901626,1.1032106,0.9537914,0.6433972,0.7077203,0.75993335,0.9415339,0.58093476,0.93599737,1.2745047,0.74621266,1.10305,1.1631433,0.88869715,1.5208538,0.99140465,1.1273019,0.587171,1.2876222,1.0919433,1.2153621,0.5416813,1.2139875,0.68971336,1.102143,1.1191044,0.66051406,0.9993346,0.917028,1.1288227,1.4989293,1.2459399,1.3735585,0.0,0.9166477,1.0694941,1.1665968,0.8868997,0.3475504,1.1130732,1.283585,0.862972,0.978475,0.7413628,1.1824987
toe,1.4088991,0.25571704,0.5697006,1.2336215,0.9672347,0.6408583,0.86594456,0.7415153,1.0170124,1.4561317,1.202656,1.4854895,0.44205403,1.4814425,1.3494806,0.80219924,1.3409357,1.3767507,1.2922902,0.58610606,1.1347058,1.3951225,0.7639458,0.75222075,1.1025022,0.6002577,1.0448493,0.4351238,1.1263214,1.2261331,0.8599682,1.3393811,1.2241918,1.0487987,1.3711362,0.6341521,0.5116879,1.2739081,1.0138676,0.49805868,1.5590601,0.6821804,1.2734567,0.8836401,0.97616184,1.2088296,1.1935673,1.158335,0.54570603,0.5299623,1.1897371,1.0317652,0.12929225,0.64469653,0.76429564,0.32170528,1.0520132,1.0968996,1.352367,0.28555518,0.52130175,1.2186589,0.67917997,0.8560369,0.9005201,0.64901173,0.48775685,1.0685622,1.3994312,1.3087566,1.2922885,1.1755825,1.1840768,1.4198873,0.81890994,0.8533267,1.2929953,0.96178013,0.8198608,1.2463106,1.1091918,0.70242584,0.32698154,0.94683105,0.35875142,0.3532833,0.52721465,1.3584994,1.2886956,1.3086572,1.0581602,1.3685453,0.5625204,0.6550832,0.9499254,0.8558086,0.76446265,1.1292633,0.9130633,1.053377,1.0825787,0.80227476,1.2726123,0.8705738,1.0667757,1.1950488,0.7992649,1.2789253,1.309623,1.21252,1.1755118,0.94733137,0.61139417,1.0758207,1.3148445,1.437576,1.4938486,0.41351986,1.2800409,0.8483838,0.56623226,1.3243743,0.8819958,1.1125778,0.55776346,1.2202736,1.3011869,1.2377431,1.4767078,0.9166477,0.0,0.6231303,0.8742752,0.9049537,0.7879278,1.4338424,1.1169827,1.1079032,1.0343385,0.30997372,1.2744503
tooth,1.1637068,0.79355425,0.90080976,1.1041521,0.99201334,0.8822837,1.0514673,0.7388258,0.97110045,1.2515656,1.2014736,1.3605809,0.81551605,1.1906716,1.1158897,1.0080479,1.2533388,1.1618812,1.0934769,0.7385619,0.9891226,1.1944985,0.8190477,0.758294,0.9667765,0.74270487,1.1170378,0.61977077,1.1784604,1.0866868,0.96363956,1.1760219,1.1420362,0.9664288,0.8834124,0.83274764,0.73124874,1.1771579,0.7838456,0.709873,1.3234459,0.7468357,1.0477326,0.9945063,1.1470718,1.1724522,1.0962336,1.1000003,0.83934,0.8837737,1.225322,1.2760328,0.63431776,0.9042789,0.8682971,0.67438877,0.8735151,1.1955701,1.0533688,0.6712591,0.66783214,1.2298936,0.66906273,0.98309135,0.99558115,0.8206616,0.7714915,1.1878754,1.1871414,1.2453977,1.232274,1.0504295,0.8335011,1.1855435,0.96252036,0.76213694,1.1510519,0.9456177,0.935163,1.0731647,0.99518085,0.9768148,0.63461256,0.82324636,0.69968355,0.7724738,0.882989,1.1809853,1.2820257,1.1974373,1.0113076,1.0018375,0.6835467,0.7176891,0.87776184,0.8456364,0.9029901,0.821766,0.9649367,0.9890059,1.2226562,0.97159255,1.1290605,1.0304294,0.9867832,1.2119339,0.9652275,1.1593187,0.98102206,0.96468645,1.1339245,0.87911594,0.81343603,0.9577222,1.2685273,1.1806567,1.3179748,0.6689208,1.1943734,0.8789437,0.6975744,1.105383,0.7353967,0.99469537,0.6919497,1.0250082,1.2494844,1.1875972,1.2354758,1.0694941,0.6231303,0.0,0.6672738,0.8083933,0.98543113,1.1965528,1.0579907,1.0095567,0.9958048,0.6863924,1.2013818
toothbrush,0.86965346,0.9602944,1.1541117,0.90654546,0.70650923,1.1805258,1.1373911,0.86825585,1.1763235,0.91017103,1.1477424,1.0918454,1.1854782,0.9975094,0.87997025,1.0853214,1.0953802,0.8594414,0.9565848,1.1485436,1.00285,1.025061,0.7752836,1.0835218,1.0218964,1.183075,1.1611519,0.71894896,1.1818506,1.1519152,1.2461451,1.0950017,1.0496393,1.2828078,0.6591921,1.1650093,0.9294033,1.1378345,0.95293236,1.0060582,1.009423,1.1270605,0.92986274,1.0986353,1.1119462,1.1645447,1.1227958,1.1547158,0.98113924,1.1064582,0.9575531,1.1603067,0.6500622,1.1706117,1.0829065,0.76958203,0.79574704,0.9986145,0.828033,1.0096881,0.8538736,1.191622,0.7033608,0.9428752,1.048262,0.5335318,1.1855336,1.2256149,0.84229803,0.9847865,1.1120993,0.8433349,0.46507317,0.7962546,1.2298645,0.8620564,1.117576,0.807971,1.0934979,0.7997479,0.9013357,1.0695508,1.0826395,1.1366193,1.058541,0.86241287,1.2498488,1.0858076,1.0910383,0.9569999,1.0195317,0.8023184,0.80756795,0.58131367,0.75298095,0.99679214,1.3358855,0.966126,1.0843856,1.0445873,1.196254,1.1238189,1.0797976,1.286744,1.1083847,1.065739,1.1219668,1.1474944,0.8624924,0.44191557,0.93082815,0.9924381,1.0939133,0.7788327,1.129005,0.941544,0.8715848,1.1504315,1.1178823,1.1009829,0.89424473,0.8517516,0.88118625,0.8585378,1.0972981,1.0872281,0.9259695,0.7528137,1.0483764,1.1665968,0.8742752,0.6672738,0.0,1.1914252,1.1595325,0.8208418,0.8893956,1.1298357,1.0628633,0.9452063,1.1798525
towel,1.249076,0.8845388,0.9533541,1.3760225,1.1841176,0.91963273,0.93428147,0.8860015,0.7390282,1.324363,1.1524786,1.2344838,0.60948,1.1389793,1.342069,0.77966356,1.0719805,1.1195899,1.0928138,0.79718506,1.0767887,1.1536648,1.0579839,0.64300895,0.87704253,0.61478496,0.878928,0.8779967,1.0265639,0.87048465,0.7699576,1.0659168,1.1986699,0.76591474,1.1334125,0.88869864,0.8739808,1.0402974,0.8183336,0.69747907,1.2061524,0.8305218,1.2247022,0.9526972,0.9330897,0.96166074,0.9004428,0.9932001,0.98451316,0.9797897,1.1031655,1.2641042,1.0379109,0.7289393,0.8070389,0.9469092,0.9395391,0.873588,1.4158577,0.89455533,0.600723,1.0595201,0.9670366,1.3430046,1.0189711,1.2902439,0.71484065,0.93697417,1.24142,1.2219063,1.196985,1.1256075,1.0440605,1.2582672,0.6313869,1.0358458,0.9202915,1.1579329,0.71904534,0.93833905,1.2682915,1.0964483,0.87685597,0.15312266,0.7046636,1.138506,0.9123324,1.1102874,1.074127,1.221984,1.0051936,1.1969721,0.63642305,0.7844287,1.1626316,0.83274615,0.42666972,1.1617438,0.9027776,1.0160989,0.9535629,0.94768673,0.85511696,0.64369804,0.8577208,1.1822107,0.70446646,0.9003048,0.9817356,1.1518723,1.2079448,0.7482648,0.76435614,0.8151846,0.9856133,1.1866205,1.3510274,0.54323894,1.1054981,0.81840813,0.7099453,1.2291713,0.7192012,1.0319904,0.7727047,0.88933754,1.3057301,1.2653351,1.2531255,0.8868997,0.9049537,0.8083933,1.1914252,0.0,0.8649931,1.4163344,1.2177463,0.83953774,0.7313506,0.9322845,1.0643611
toy,1.3905113,1.0125009,0.3148734,1.1301206,1.519044,0.17272532,0.3001331,0.7823453,0.4726997,1.3506427,1.1689842,1.2989976,0.56794065,1.5292118,1.3508484,0.64671695,1.3724673,0.860083,0.81600404,0.33942652,0.7106494,0.9382479,1.2973235,0.8217977,0.5669329,0.55838215,0.6999457,0.97060126,1.2790208,1.3275616,0.4395494,1.3030949,1.3304353,0.9040153,1.4143881,0.6508127,1.0276145,1.3678639,1.2441859,0.32651973,1.2454087,0.45979714,1.2216741,1.1326413,0.6323338,1.1784248,1.1665158,1.1305608,0.8485054,0.45787555,1.2120757,0.92553127,1.0368311,0.5308275,0.61399597,1.2036654,1.1129198,0.5380105,1.3672407,0.68932337,0.8489239,1.170563,0.5070246,1.3503367,0.540215,1.4162171,0.37661588,0.63993526,1.3912203,1.3564372,1.046016,1.5421264,1.3621225,1.4579859,0.59194875,1.4046803,1.1810702,1.0040396,1.0584055,1.2430148,1.2038841,0.95555365,0.39167023,1.098325,0.69391036,1.0672392,0.3761027,1.274133,1.280477,1.3919897,1.4993473,1.2651787,0.6521268,0.78526837,1.2339369,0.8353267,0.85372883,1.1400769,0.90629035,0.69554394,0.6843692,0.6711811,0.92719513,0.607327,0.9860045,1.3234391,0.7386104,1.1475155,1.0540223,0.8931447,1.5348264,1.0819507,1.1854179,0.72748107,1.3766031,1.2483761,1.0691549,0.47605795,1.2722164,0.6558675,1.2082103,1.2104447,0.6775832,1.1021891,0.7209486,1.1346202,1.4899892,1.117877,1.4172485,0.3475504,0.7879278,0.98543113,1.1595325,0.8649931,0.0,1.1418211,1.3466644,0.948419,0.92451525,0.7055299,1.2602539
tray,0.69926226,1.313785,1.2302614,0.4420514,0.8822323,1.2310297,1.0675043,1.1212482,1.1254132,0.34748793,0.95811474,0.7018389,1.5181236,0.7757601,0.5750596,1.2857366,0.8541981,0.58982426,0.7220912,1.4380376,0.5721078,0.6306813,0.8534007,1.484414,0.8462343,1.4920204,1.0886801,1.2008204,1.1599427,1.0224003,1.3268826,0.9316444,0.92239815,1.0644926,0.74800897,1.2696121,1.3462405,0.8993272,0.95985883,1.5017532,0.65346503,1.2214806,0.70700365,1.1820652,1.0463015,1.0697267,0.9549449,1.0240018,1.2283906,1.2252411,1.0294116,0.86578393,1.26418,1.3920491,1.3486183,1.2677146,1.0256381,1.0031369,0.6288436,1.4988558,1.3160264,1.0871136,1.0518793,1.0028356,1.0410452,0.77930987,1.4670701,1.0756873,0.681108,0.8218484,0.7414006,0.86739707,0.91447204,0.69377327,1.474442,1.0593336,0.90046203,0.8197174,1.3300581,0.78596425,0.8278022,1.1762042,1.4489136,1.3720832,1.5080664,1.2389035,1.2758723,0.7540744,0.86919546,0.7467728,1.0739462,0.61396813,1.4589454,1.2693906,0.8619888,1.036306,1.4683686,0.81331027,1.287003,0.7641911,1.021477,1.0489299,0.8067588,1.3167028,1.1917949,0.95718825,1.2306406,0.93471706,0.91576034,0.70278937,0.8697965,1.0114005,1.3409097,0.99668264,1.021551,0.4214363,0.46209884,1.5237801,0.9506692,1.1657176,1.2987804,0.42003155,1.2446672,1.0104702,1.2871919,0.9980678,0.75565314,0.71051514,0.64822584,1.1130732,1.4338424,1.1965528,0.8208418,1.4163344,1.1418211,0.0,0.88786274,0.98101294,1.3209224,1.4168187,1.064976
tree,0.8693755,1.0099412,1.2910917,0.76884186,0.81392896,1.287401,1.2855811,1.1495384,1.233842,0.814852,0.80028,0.83209884,1.2144804,0.7928858,0.7794664,1.1755435,0.8683704,0.99072146,1.0883045,1.2516788,1.167913,0.9882132,0.69522333,1.1907673,1.2386075,1.2424483,1.2783414,1.0190206,0.86842096,1.097904,1.2969471,0.95582783,0.82437086,1.2037889,0.766428,1.1654474,1.1042645,1.009453,0.8821528,1.3077071,0.82452285,1.2817181,0.98174953,1.1455927,1.1502349,0.9839257,1.0613737,0.8905019,1.0095937,1.1809487,0.63459957,1.0182716,0.9766129,1.3667579,1.271977,1.0445446,1.1961819,1.3533378,0.9027355,1.1853011,1.1856816,0.8080312,1.2864395,0.9530587,1.1478596,0.7988827,1.3515556,1.0954224,0.91253984,0.79804,0.8745842,0.83786535,0.862544,0.77870905,1.2735819,0.9432341,0.66375434,1.0843787,1.1007813,0.9020984,0.960194,0.9496705,1.202533,1.1717536,1.2786214,0.95737803,1.1866398,0.9474005,0.6226168,0.76799446,0.9560573,0.9429324,1.3165042,1.1767877,0.9057365,1.1261029,1.2842554,0.9921729,1.2898589,1.2858427,1.1064076,1.0597541,1.1395835,1.3643718,1.1046453,0.65698946,1.3448517,0.69582,0.96177584,1.093872,0.89275223,1.1627754,1.1269425,1.1871374,0.8452929,0.94729996,0.80497205,1.3733933,0.73308456,1.1490167,1.0407774,0.8472817,1.2947314,1.0781294,1.1406231,0.9901571,0.7843677,0.8509698,0.9634105,1.283585,1.1169827,1.0579907,0.8893956,1.2177463,1.3466644,0.88786274,0.0,1.0992228,1.2129099,1.2395426,0.91969573
truck,1.0731843,1.0167382,1.0279309,1.0475872,1.1607375,1.0300345,0.94255376,1.0996217,0.8309065,1.0328468,1.0828949,1.0990294,1.0450081,1.0060209,1.1231296,0.99242574,1.1512727,0.9504708,0.8793882,1.0623798,0.8768573,0.8425294,0.98234713,1.0469061,0.75094354,1.0710778,0.72559243,1.1773574,1.1861744,0.9751458,0.87186205,1.0230335,1.1910305,0.9667638,0.9219987,1.0471295,1.1504529,1.0107969,1.0139308,1.0649079,0.97308505,0.9446466,1.0295168,1.0195197,0.94132197,0.9795406,0.7721081,1.0963383,1.033182,1.0638659,1.1199749,0.97833145,1.0857248,1.1096597,0.96705586,1.1259847,0.8953495,0.88499457,0.91889954,1.1626105,0.9858571,1.1650292,0.96245164,1.1167097,0.9174239,1.0736978,1.046086,0.8771909,0.9996199,1.1422299,0.94532233,1.132276,1.009725,1.0831307,0.92670137,1.0517441,1.0223508,1.061262,1.0966101,0.87681216,0.96311355,1.1548162,1.1344888,0.86919737,1.1161239,1.1265411,1.0835329,0.8201232,1.1129351,1.136613,1.1022916,0.9279303,0.95650405,1.0339106,1.0267476,0.96755403,1.050808,1.0269061,0.9373266,0.9332589,0.8671377,0.94122535,0.7284337,0.80920494,0.9194294,1.080399,0.97505933,1.0153142,1.079661,0.9487614,1.1094598,0.870731,0.9499046,0.82427096,1.0720055,0.88319325,1.0912939,0.97271633,1.0875784,1.0109886,1.0747429,0.9679002,0.8690252,0.8263482,1.1028914,1.0093799,1.1330787,1.0793219,1.0444351,0.862972,1.1079032,1.0095567,1.1298357,0.83953774,0.948419,0.98101294,1.0992228,0.0,0.9465927,1.0427595,0.96590704
