,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,comb,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,duck,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,melon,milk,mitten,mop,motorcycle,muffin,nail,napkin,necklace,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,stick,stroller,sweater,swing,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window
stroller,0.88251793,1.2679907,1.4030696,0.82332635,1.3147187,1.3844151,1.3494287,1.1027211,0.7437768,0.66143477,1.1098367,0.8211612,0.8328986,0.9206028,0.790475,1.0506612,1.2585698,1.3549342,1.4125386,0.91647226,1.3873214,1.1129051,1.1897663,1.254235,1.2179363,0.8742535,1.3360403,0.9287437,0.8603309,1.3147521,0.8387897,1.097064,0.6597867,0.91388136,1.4301811,0.61245793,1.4040858,1.1073122,0.9360047,0.91211104,1.0242296,0.93949026,0.9339985,1.2701685,0.82261395,0.82606244,1.162493,0.8584941,1.3166671,1.1692579,1.2030691,1.3425099,0.97589725,1.0324438,1.3353331,1.2062678,0.8654879,1.3183066,0.8276647,0.9780233,1.1265929,0.79124653,0.8795142,0.7854539,1.1410216,0.6274707,1.0567223,1.0425292,1.3259871,0.81218827,1.3720548,1.017965,0.8142588,0.7301784,0.35083985,1.0335238,1.3572342,1.3705921,1.3019431,1.3521011,0.90526605,1.2203664,0.6467773,0.73050034,0.89795285,1.1738298,1.337649,1.088946,0.9236008,0.98495835,1.1530812,0.9362934,1.1236969,1.4358969,0.9380635,1.3202288,0.835043,0.82261765,1.2614613,0.772359,1.2015284,0.9982623,0.78566676,0.7843305,0.80769485,0.8032038,0.8657157,1.0097884,0.97754407,0.8477549,1.3805978,1.0584012,1.1786906,1.224754,0.94604766,1.2569039,0.7729763,1.2038634,0.0,0.7628472,0.7594126,0.60156137,1.3749156,1.2941562,1.0393914,1.0033828,1.2176706,1.276711,1.0717462,0.945641,0.1840136,0.7848903,0.9001363,1.29708,0.79929334
sweater,0.812925,1.2093298,1.3115034,0.7180449,1.283541,1.2884972,1.1473448,1.2380233,0.7032978,0.70793754,1.0647982,1.0287949,0.6701796,1.0074763,0.5992549,0.9338501,1.2532121,1.3481812,1.2905928,0.9606441,1.2552722,1.133429,1.0930893,1.2834392,1.1721828,1.0334829,1.2243469,0.9094534,1.1456423,1.3404851,0.8118708,1.2007312,0.7454008,0.89196485,1.3524495,0.76279676,1.3529822,1.0842707,1.1656249,0.9240993,1.1145405,0.87492,0.9964543,1.2156677,0.8912648,0.7287502,1.1422627,1.0538228,1.1257954,1.0666263,1.0894945,1.236187,1.060434,0.9752862,1.2144315,1.2410823,0.94350433,1.3154688,0.7523551,0.9713906,1.0131397,0.67020273,0.9903514,0.6625498,1.1870648,0.6363106,1.1183995,1.1744261,1.358959,0.7931743,1.2024475,1.070429,0.7231196,0.9134504,0.97361225,1.0379206,1.2616265,1.1675135,1.1272726,1.2622665,1.0645084,1.2594547,0.5435254,0.56003875,0.9147968,1.1399585,1.2689264,1.1527824,0.8854001,0.93696713,1.0201924,0.9766673,1.1233145,1.3659871,0.83877665,1.2539389,0.9489726,0.97609246,1.1622474,0.8910788,1.0490406,0.99700844,1.0037394,0.5705526,0.99357086,0.6937032,0.9341753,0.871883,0.99902916,0.7906206,1.3462367,0.9939555,1.2400199,1.2707293,1.0074825,1.3188775,0.89749134,1.164093,0.7628472,0.0,0.7954296,0.84114254,1.3525951,1.2926431,1.0624774,1.02159,1.0221294,1.2868686,1.1439916,0.761659,0.79603267,1.0396876,1.1526419,1.276201,0.7426601
swing,0.5494981,1.3625561,1.4075848,0.7103253,1.2625928,1.300038,1.1556346,1.3082781,0.73947537,0.65413547,1.3285728,0.91117555,0.651285,0.90833706,0.8116874,0.75548315,1.3400629,1.4087186,1.4073701,1.1343405,1.3931633,0.8701557,1.1580715,1.3460143,1.3676211,1.1385062,1.2410116,1.0130514,1.0597569,1.2694201,0.7912468,1.2061965,0.8484291,1.0005858,1.3612579,0.65143484,1.4215968,1.0692804,1.0363333,0.90335464,1.0846423,0.83754236,0.9547785,1.3148202,0.6155933,0.8529574,1.2422622,1.0866437,1.319009,0.9937053,1.3458896,1.3403577,0.9083894,0.8859723,1.3845931,1.4577086,0.25390685,1.3393811,0.79181683,1.0339835,1.2938858,0.505532,0.54104996,0.8678675,1.1079793,0.7297906,1.1005071,1.1489272,1.3680863,0.80987185,1.376003,1.025521,0.9295974,0.66340053,0.88586503,1.0513788,1.3371387,1.5074705,1.3672416,1.2551775,1.1518682,1.235125,0.6206659,0.746639,0.76009285,1.1891441,1.3253206,1.2307452,0.9963129,0.901339,1.3830005,1.0231388,1.0222104,1.3813417,0.9763544,1.2877173,1.2274344,0.9793424,1.2855086,0.887873,1.0760269,0.9941821,0.7888276,0.66989934,0.91987616,0.9100533,0.29839337,0.79217374,1.052992,0.4473871,1.4840878,0.90027636,1.2409312,1.2636641,1.0776131,1.2956984,0.6109009,1.0794739,0.7594126,0.7954296,0.0,0.5589905,1.3629107,1.3473787,1.1489275,0.95571053,1.3963273,1.2610785,1.1785334,0.61809146,0.7205126,1.0732456,0.9931969,1.4051685,0.6699264
table,0.677001,1.3179953,1.4836476,0.8095131,1.3585478,1.3785301,1.223621,1.1166987,0.54802024,0.5485833,1.2682588,0.24917674,0.8304703,0.8709396,0.726532,0.80666494,1.0893075,1.4388368,1.3739172,0.7736509,1.4027226,1.0930405,1.0538083,1.3193587,1.2288666,1.0669926,1.3599693,0.9886185,0.5285624,1.3603842,0.77346766,1.1294719,0.5791539,1.0065328,1.4729041,0.42383265,1.4501846,1.105227,1.0220624,0.8533439,0.9811269,0.8990258,0.9274782,1.4265778,0.8528618,0.93922335,1.2763379,0.96597034,1.2344015,0.993232,1.2499672,1.286545,0.91597104,0.919385,1.4313211,1.346338,0.5840499,1.2945881,0.8979609,1.0647434,1.2872784,0.6675698,0.86093396,0.8038974,1.0400422,0.77347505,1.0885688,0.94712013,1.4020146,0.89612687,1.3546586,0.9642059,0.92844534,0.70016634,0.70038,1.0070984,1.4459493,1.3617092,1.4060712,1.3901278,0.9223198,1.2744172,0.7807472,0.8460193,0.80481505,1.2354529,1.388799,1.1680702,0.9383709,0.92997235,1.1671941,0.8707297,1.0632925,1.319975,1.0113577,1.3239795,1.0205811,0.8767288,1.387286,0.7646283,1.0807374,1.0667855,0.85292166,0.8178897,0.9653265,0.92850995,0.7107973,0.821452,0.9130914,0.59103173,1.5100482,0.9258045,1.1703264,1.2459232,0.97934806,1.3584133,0.7369884,1.027234,0.60156137,0.84114254,0.5589905,0.0,1.4489467,1.3900218,1.1899712,0.9931582,1.1446465,1.2335634,0.728803,0.7544093,0.6256424,0.92140937,1.0183076,1.4574809,0.6612574
tape,1.2466573,0.7056796,0.27202845,1.4841057,0.21994054,0.22340494,0.58509994,0.83091617,1.446163,1.4413252,0.8904583,1.166473,1.4166739,1.0020769,1.3605951,0.96456563,0.79382217,0.31925374,0.3649935,1.1649551,0.5115774,0.8012371,0.7077317,0.6921532,0.7033383,0.7494502,0.5860053,1.2186142,0.9691589,0.34878016,1.3011135,0.739116,1.3999932,1.2429335,0.398888,1.4358377,0.3208989,0.84710777,0.93464184,1.2060244,0.82628953,1.2895956,0.9910541,0.549284,1.3196387,1.2110586,0.9999216,0.9600631,0.6714115,0.8323474,0.92366654,0.7132993,0.9597864,1.2159115,0.6162637,0.63747704,1.2892356,0.62000155,1.3831599,1.2950437,0.7512283,1.4276175,1.1801088,1.3901974,0.8721391,1.5087014,1.0216961,0.8500771,0.36529338,1.3287563,0.44895375,1.0177603,1.3682426,1.2059803,1.13114,1.0866842,0.4371878,0.578655,0.74819994,0.49385476,1.1307006,0.5540338,1.5316504,1.4519109,1.2606583,0.96293366,0.5745418,0.832984,1.2505019,1.270034,0.88139194,1.1629274,0.94707185,0.36255264,1.2473372,0.49860638,0.9184779,1.1343733,0.7142053,1.3021599,0.8377217,1.0525421,1.0405287,1.4800456,1.2264323,1.3488538,1.1374724,1.315824,1.0091236,1.3006765,0.4593674,1.200563,0.63897914,0.73342586,1.1637197,0.5157411,1.218556,0.75544155,1.3749156,1.3525951,1.3629107,1.4489467,0.0,0.71699166,1.0443169,1.1883938,0.7524341,0.36437076,0.95749336,1.2739859,1.3161113,0.9580449,0.8730413,0.513625,1.4037733
toe,1.3498373,0.59174407,0.5447123,1.0330616,0.79355764,0.7304281,0.8578012,1.066925,1.4484234,1.3915552,0.7007209,1.1867588,1.1847932,1.214134,1.3429065,1.1998107,1.0465598,0.760636,0.79612017,1.3102529,0.6743164,1.008054,1.0262467,0.66707987,0.92310864,0.98347074,0.57292634,1.0696837,1.097528,0.8452761,1.2457882,0.8209666,1.3428779,1.0437617,0.6463791,1.41085,0.7006613,0.73560673,0.8717894,1.1855489,1.0882114,1.0758567,1.1790448,0.3987552,1.1163672,0.92603827,0.2808106,1.0828974,0.962989,0.9985467,0.42724413,0.6953417,1.2301878,1.2568822,0.42851985,0.5628427,1.2997077,0.63343203,0.9733821,0.44153768,0.6257715,1.1889651,1.1842171,1.3056775,1.0992154,1.2226506,1.0472584,1.0113312,0.77424306,0.94142264,0.8578563,1.0822068,1.0584663,1.2428734,1.2165083,0.97382146,0.4493072,0.74390566,0.3797819,0.67977905,1.1758229,0.89440846,1.2619597,1.1535057,1.3049508,0.78132784,0.7068468,0.8145296,1.2112166,0.796782,1.0166748,1.2688782,1.0422956,0.8738169,0.88323146,0.63900506,1.0824107,1.1893089,0.5224617,1.3178003,0.98517424,1.1731746,1.1714556,1.2143257,1.0814761,1.0000272,1.2376844,1.3261387,1.3523502,1.3177451,0.315301,1.1837816,0.95904905,0.73568624,1.2203692,0.812973,1.3134927,0.8477106,1.2941562,1.2926431,1.3473787,1.3900218,0.71699166,0.0,0.79971254,0.92633104,0.9489871,0.86789536,1.1650101,1.2890564,1.280571,1.0547681,1.0716325,0.38131893,1.385018
tooth,1.1222181,0.80407,0.96053576,0.75040936,1.1702071,1.175513,1.0750216,1.1210744,1.0769969,0.9983599,0.8442571,1.1962276,0.9750276,1.1934744,1.1092861,1.2250446,0.96858704,1.1341853,1.112802,1.0353798,0.93188757,1.245708,1.2217699,0.83930427,1.160054,1.2245584,1.0636797,0.95592123,1.2576388,1.1782653,1.233347,1.2010393,0.8854633,0.6717899,1.0845435,1.1552722,1.1144894,1.038515,1.0083122,1.0475551,0.9780485,0.9895221,1.094215,0.8519428,1.0128012,0.9465621,0.61164707,1.1044092,1.1135353,1.3034391,0.67511886,0.8685942,1.1288116,1.0343248,0.90600514,0.94013214,1.1917353,0.8463049,0.95569575,0.69365275,1.0127972,1.0379771,1.1864147,0.98872274,1.0176725,0.90384537,0.92605954,1.3133605,1.1574751,0.7231058,0.9644765,1.067576,0.76841414,0.93520945,1.2416697,0.64821875,0.9418712,1.0178297,0.781715,0.9057975,0.88794065,1.1625944,0.876273,0.9885221,0.85445297,0.8938884,0.960017,1.1174238,0.6297395,0.8511888,0.8844659,1.0648583,1.230938,1.1061091,0.79770046,1.0665442,1.074724,0.9862643,0.7561568,1.0073792,1.0824863,1.028764,1.1744676,0.9664815,0.97190404,0.96720374,1.2586066,1.0296447,0.99374974,1.150289,0.9457494,1.0131705,1.0998845,0.87335205,0.907513,1.0488787,1.093723,1.1725785,1.0393914,1.0624774,1.1489275,1.1899712,1.0443169,0.79971254,0.0,0.8424543,1.0841093,1.2453096,1.0861033,1.1832064,1.0076864,1.1491151,1.2535535,0.9177044,1.0869633
toothbrush,0.94630474,0.9113862,1.1913116,0.7961079,1.1552788,1.1646357,0.9805174,1.1368191,1.0189573,1.0960481,0.7568495,1.0697006,0.9680287,0.9610791,1.0620627,1.0020025,0.8815735,1.0968931,1.1839967,0.98075694,1.2701414,0.8860773,0.99237174,1.1020768,1.2365369,1.1895149,1.1487691,1.1522094,1.064384,1.1151307,1.1323743,0.9570802,1.1296883,1.0269439,0.92275393,1.0958319,1.1697644,1.2904382,0.86962485,1.0419235,1.1663398,0.97417396,1.0614065,1.1290023,0.9794315,1.0065745,0.6651876,1.0775685,0.9007303,1.0919712,0.8436296,1.092635,0.8460464,1.1271776,1.1318793,0.9934378,1.1021788,0.5950029,1.0046921,0.5764965,1.1446469,1.0877929,0.6424023,1.0785701,0.881387,0.9283806,0.5257612,1.0614102,1.1536862,0.95407754,1.0493449,0.90091205,0.7000982,0.8895251,0.9343314,0.9346848,1.2179555,1.092135,0.9061255,1.1719557,1.1214154,1.1727612,0.9302443,1.0317938,0.8683223,0.5539264,1.0861197,1.0819746,0.9001754,0.934338,1.190705,0.88471365,1.0204344,1.088584,1.0250682,1.0320339,1.0067734,1.0253179,1.0957029,1.1045048,1.1745386,1.0914458,0.7021849,0.97976744,0.9013955,1.0703105,0.6868874,1.041976,1.0699999,0.953498,1.0819349,1.0546243,0.9157164,0.98076487,1.0053365,0.68298435,0.86845654,1.1277733,1.0033828,1.02159,0.95571053,0.9931582,1.1883938,0.92633104,0.8424543,0.0,1.0640106,0.939212,0.81082743,1.135901,1.0389782,1.2420732,0.92004347,1.0457559,1.1774516
towel,1.1424769,0.8555237,0.8653705,1.3952328,0.8330325,0.7890553,0.83997566,0.6941124,1.1032813,1.0344232,0.7587029,0.84376293,1.2159665,1.1006415,0.6388335,0.9145068,0.65715986,0.7009891,0.6867705,0.788661,0.76299226,0.8597402,0.7777021,0.8389175,0.5991242,0.88581437,0.87426263,1.0613141,0.75988984,0.79061043,0.9404624,0.7863376,0.9625708,1.251241,0.6472447,1.0660355,0.7096989,0.9254496,0.8525755,1.0543765,0.94180745,1.0823021,1.1009269,0.9433143,1.3915389,1.3310117,1.1363157,0.9450663,0.58930576,0.9532419,0.8779026,0.76201546,1.1208273,1.1627481,0.9503197,0.51168704,1.3017944,0.72035795,1.3772601,1.2483748,0.92429686,1.4255284,1.126784,0.8339925,1.0892963,1.3173597,0.9174791,0.7606065,0.6769122,1.3616782,0.75148195,1.0367622,0.91013634,1.2180635,1.0567764,1.0652469,0.89335215,0.13819551,0.89144087,0.9303794,0.99731886,1.0115372,1.2236583,1.0888181,1.202896,0.86809015,0.8475416,0.742019,1.1277143,1.195939,0.46674025,0.83139056,0.9581043,0.68335485,1.225801,0.9355315,0.52069634,1.0657607,0.97946954,1.1628886,0.9140737,1.1234846,1.0353678,1.2403399,1.045574,1.0077131,1.1687727,1.2519797,1.0496981,1.1875968,0.67794037,1.216926,0.8501397,0.69785714,1.0624763,0.7394207,1.3310102,0.8027293,1.2176706,1.0221294,1.3963273,1.1446465,0.7524341,0.9489871,1.0841093,1.0640106,0.0,0.64193213,0.81057847,1.2569339,1.1971565,0.9533173,0.8454921,0.8783219,1.1806031
toy,0.9331026,0.92338777,0.42668736,1.516075,0.3002836,0.30780149,0.3862176,0.78044605,1.2916284,1.4178833,0.945714,1.0329592,1.3386796,0.82085544,1.2468545,0.5962571,0.73228097,0.31898928,0.44256783,1.041306,0.7207155,0.8467347,0.51641995,0.95483583,0.8157091,0.7202788,0.7254349,1.3864665,0.9592717,0.5271132,1.1840978,0.6679537,1.4128208,1.3129684,0.3505435,1.3429866,0.4172079,1.042496,0.86044455,1.3363364,0.92811805,1.1673471,0.8920825,0.8004391,1.3194871,1.2490582,1.1566331,0.9980243,0.30163062,0.7687466,1.1211066,0.88953185,0.6167128,1.234301,0.8585905,0.6659423,1.1528866,0.4795707,1.390224,1.288348,0.84410954,1.4416804,1.025649,1.3130088,0.87043315,1.5511113,1.020437,0.86049426,0.5583323,1.4914373,0.46983743,0.93535596,1.1131597,1.2220048,0.86783534,1.2151376,0.6613275,0.6667683,0.97046834,0.61012834,1.3065139,0.6128505,1.4999276,1.486673,1.2536784,0.9957799,0.6147925,0.8268813,1.2729136,1.2891992,1.1352271,0.93095434,0.81583464,0.47870767,1.3056664,0.5267718,0.74290437,1.1072217,0.9118144,1.394052,0.9271584,1.0247067,0.60597086,1.4537778,0.9895299,1.4209957,0.9154398,1.3924704,1.0752192,0.97559613,0.54934907,1.2915685,0.64258057,0.8167903,1.1237842,0.60520005,1.0985157,0.8479012,1.276711,1.2868686,1.2610785,1.2335634,0.36437076,0.86789536,1.2453096,0.939212,0.64193213,0.0,0.84160376,1.2007198,1.2667457,1.0056803,0.9058656,0.7050774,1.4513867
tray,1.0885057,0.9924244,1.1101806,1.166405,0.985211,1.0211504,0.9948046,0.72616285,0.8318012,0.99314004,0.887202,0.644861,1.2162277,0.94558066,1.0080042,0.9498447,0.47372878,0.98821414,0.8596873,0.5059786,1.0719887,1.0396025,0.77101076,1.1144745,0.94608337,0.9469376,1.2120119,1.1603944,0.68087393,0.9129522,1.1276066,0.75436306,0.8937074,1.1128055,1.0895156,0.89769655,0.9892186,1.2516847,0.83164966,0.89246327,0.905819,1.1465704,0.9747123,1.300936,1.183851,1.1487911,1.1081339,0.90123415,0.84041405,0.9100321,1.0414774,1.0591363,0.9439981,1.0443488,1.2541044,1.0157579,1.1533694,0.7545142,1.225934,1.0603682,1.1688025,1.2523922,1.0189431,1.1875247,0.78423446,1.183562,0.75595593,0.85642874,0.9375565,1.2280179,0.89733213,0.8802736,1.0324762,0.9066366,0.8788639,0.7432479,1.2425724,0.9093779,1.2257121,1.1752152,0.690259,1.024886,1.2089758,1.2651482,0.91999733,0.9655133,1.1350813,1.0139756,0.9309714,1.1313181,0.89542943,0.6353936,0.8905551,0.7086933,1.2428931,0.9120188,0.69067913,0.687963,1.2751279,0.7499814,0.8796369,1.1082351,0.9654647,1.2272481,0.94465643,1.2299451,1.0012583,1.076211,0.7505841,1.0944533,1.1322174,1.1500924,0.80967486,0.9325367,0.78641343,0.82710016,1.1045654,1.0413647,1.0717462,1.1439916,1.1785334,0.728803,0.95749336,1.1650101,1.0861033,0.81082743,0.81057847,0.84160376,0.0,1.1367087,1.0401117,0.9957875,0.8956076,1.1707367,0.9964534
tree,0.8406799,1.2961639,1.1513475,0.8295101,1.1398249,1.1630921,1.0578854,1.1523814,0.80256224,0.79409504,1.3051583,0.9413935,0.8796357,0.88751376,0.8773227,0.969781,1.2508079,1.2316571,1.2415798,1.0080031,1.2398413,1.0392741,1.1292591,1.2459897,1.1334007,0.9843313,1.1711034,0.91729236,1.0275774,1.163286,0.8016624,1.1570103,0.9790498,0.9529992,1.2904869,0.80688417,1.2500799,1.0444914,1.1532398,0.8818048,1.138221,1.0243176,0.9390808,1.2690969,0.7536781,0.94443846,1.2437181,0.98259073,1.1730666,0.49255764,1.2440081,1.2181325,0.8873228,0.7423488,1.2545147,1.3342265,0.52967876,1.3245809,0.8282676,1.0992459,1.185715,0.5388598,0.9163925,0.8296836,1.0667689,0.80610114,1.2411522,1.012542,1.2074593,0.9871361,1.1353184,0.99446785,1.0144502,1.011647,1.000073,1.1432735,1.24387,1.3021109,1.2931304,1.1546152,1.0884485,1.0500973,0.84216833,0.86713505,0.96158326,1.2384133,1.2057197,1.2073983,1.142438,0.9863104,1.2346947,1.0625445,0.7234032,1.2438564,0.97848475,1.1729417,1.15059,0.99033284,1.2299644,0.8584086,0.92787296,0.93430454,0.97350776,0.75426424,1.0246931,0.9755,0.82182556,0.64277685,1.0606973,0.8082994,1.351469,0.66827226,1.2141931,1.2525262,1.0175875,1.242425,0.74852157,1.0248561,0.945641,0.761659,0.61809146,0.7544093,1.2739859,1.2890564,1.1832064,1.135901,1.2569339,1.2007198,1.1367087,0.0,0.8995028,0.9306313,1.1037164,1.3177483,0.559193
tricycle,0.88897425,1.3164032,1.3282518,0.8001684,1.2356803,1.3320726,1.3209791,1.0929626,0.7425256,0.57206225,1.2361258,0.8660871,0.87946546,0.94140273,0.750773,1.0642971,1.2172227,1.3222814,1.3286998,0.95133007,1.3151699,1.0790952,1.1737299,1.2758818,1.2357411,0.96552247,1.2734015,0.9965825,0.8852072,1.2526318,0.7932028,1.1078666,0.6524462,0.9142228,1.3674104,0.6065389,1.3434254,1.1477451,0.9889527,0.874668,1.0090785,0.99433315,0.9671325,1.2334965,0.8082856,0.8867326,1.1458497,0.903626,1.3215535,1.1421809,1.2652357,1.3158712,1.0284585,0.98220825,1.3504083,1.334547,0.8331642,1.3007853,0.8710538,1.0288506,1.2082758,0.80271894,0.9463551,0.7944,1.149941,0.68658304,1.0806025,1.0049379,1.2712867,0.8096217,1.3540797,0.9658317,0.9347786,0.7060585,0.5513568,1.0549269,1.2820549,1.344268,1.3398186,1.2407261,0.93288666,1.230397,0.66903853,0.8010445,0.8500496,1.1983804,1.2842047,1.236039,0.95576346,0.99903494,1.1060181,0.9621049,1.0997249,1.3475391,0.9369274,1.2411025,0.98402286,0.81382316,1.2445047,0.7343968,1.1027399,1.0085114,0.89202344,0.82417214,0.90496624,0.9179995,0.8593881,0.9187883,0.9728129,0.8541309,1.389429,0.9503214,1.1515208,1.2201579,0.9876931,1.2865388,0.75508463,1.2163806,0.1840136,0.79603267,0.7205126,0.6256424,1.3161113,1.280571,1.0076864,1.0389782,1.1971565,1.2667457,1.0401117,0.8995028,0.0,0.8694454,0.93823,1.3342084,0.74568313
truck,1.2508793,1.0978903,1.0495996,1.1261044,0.9762519,0.9680269,1.0558144,0.7784824,0.9831818,1.102172,0.99034894,0.67127585,1.0997235,0.98269725,1.1448905,1.071985,0.9312211,0.8632608,0.91736305,0.79523563,0.9975894,0.8227359,0.9343161,0.98615766,0.6153017,0.37035966,0.953717,1.0056367,0.6500133,0.87766993,1.001325,0.8140224,1.0021684,1.2562673,0.94736147,0.9040711,0.86579967,0.8046815,0.9946307,0.9601521,0.89332294,1.04025,0.97241265,1.0354956,1.1305237,1.1175354,1.198252,0.5774591,1.1114556,0.7885396,1.073882,1.0165688,1.1541649,1.0072968,0.9781206,0.9326742,1.0769424,1.1711316,1.0404214,1.1885102,0.90312076,1.0817018,1.0955834,1.1056128,1.0573568,1.0006515,1.1271212,0.6592209,0.791536,1.1720653,1.157891,0.99875987,1.2757705,1.0755414,0.79544044,1.2058897,1.0243033,0.8889935,1.0918725,1.0722501,0.8382939,0.9326167,1.1138043,1.0597792,1.1896685,1.1871831,0.95517784,0.8562503,1.2804195,1.0985479,0.9355109,1.1843616,0.9045789,0.85560715,1.0476015,1.0882225,0.9003161,0.93630755,1.1062126,0.88541853,1.0198585,1.0736538,1.0338027,1.0624337,1.1542171,0.89157254,0.9966223,1.0629865,0.92017365,1.1841812,0.95791054,1.0522535,0.9092091,1.0318542,1.0111859,0.9289117,1.0869465,0.8392737,0.7848903,1.0396876,1.0732456,0.92140937,0.9580449,1.0547681,1.1491151,1.2420732,0.9533173,1.0056803,0.9957875,0.9306313,0.8694454,0.0,0.73039854,0.96271515,0.7856858
vacuum,1.3846558,1.017593,0.9923085,1.235553,0.9686867,0.8844057,1.0285976,0.8022746,1.1113254,1.22719,0.870232,0.7308863,1.3685291,1.0103115,1.2349116,1.2207043,0.8843594,0.77146655,0.82848096,0.83685696,0.8762881,0.24121553,0.8888552,0.87583876,0.5276533,0.80489016,0.78114307,1.1319802,0.47611648,0.6973069,0.958782,0.779665,1.0835478,1.3852446,0.65843475,0.9433927,0.7137624,0.9871989,1.0726329,0.65651715,0.7358695,1.1862364,1.1058987,0.9773905,1.251276,1.219028,1.2034718,0.6967286,1.055204,0.8368676,1.1013145,0.856342,1.2173431,1.1215919,0.9300143,0.8726831,1.1690581,1.1263611,1.2662957,1.2950671,1.0671369,1.2647433,0.70083964,1.3002539,1.0170622,1.235388,0.642182,0.43354034,0.4458723,1.2892545,1.0539993,1.0158693,1.3680277,0.7305207,0.7357569,1.14765,0.94138753,0.7407068,0.9453765,1.0238692,0.77806556,0.9551406,1.371269,1.2305198,1.2193242,0.6051948,0.82027733,0.8244233,1.225194,1.2498618,0.7929807,1.1679279,0.85368055,0.79964566,1.261786,1.0840921,0.8891554,1.0374657,1.0916868,0.842844,1.0441301,1.115586,0.92136836,1.3107615,1.1151547,1.1242498,0.6243048,1.0847712,0.94979554,1.3364611,0.85784215,1.124999,0.8435479,0.90089214,1.1188364,0.5408331,0.95249224,0.79688555,0.9001363,1.1526419,0.9931969,1.0183076,0.8730413,1.0716325,1.2535535,0.92004347,0.8454921,0.9058656,0.8956076,1.1037164,0.93823,0.73039854,0.0,0.87826544,0.9191276
watch,1.4392972,0.48624772,0.42631054,1.2523354,0.65608543,0.5847442,0.77962065,0.857732,1.5388085,1.5208972,0.38026,1.1418546,1.2912878,1.2001452,1.4660268,1.196154,0.96521,0.47603405,0.47846174,1.2696825,0.48289406,0.934465,0.9107608,0.66330636,0.66265523,0.878118,0.3542279,1.1049325,1.0282903,0.6047956,1.3329706,0.8089684,1.3978622,1.1577504,0.39558208,1.5113472,0.3724767,0.7426059,1.0568167,1.204827,0.9045018,1.2159852,1.2037051,0.29595768,1.2908568,1.0734451,0.623972,0.9537113,0.93982047,0.9897651,0.58535767,0.5831938,1.2758143,1.2431169,0.16269338,0.51893306,1.3578,0.7022778,1.1123464,0.9604266,0.44253182,1.2795851,1.1788868,1.2862036,1.0523114,1.3502648,0.9476099,0.9733809,0.43960667,1.1247879,0.7628449,1.1080574,1.2599125,1.2894429,1.1671011,1.2071388,0.22573477,0.631753,0.32031268,0.5617503,1.0575776,0.8030511,1.3835294,1.2334428,1.4431051,0.74955845,0.40827644,0.7534143,1.2487465,1.0931559,0.9084702,1.260082,1.0934622,0.6465037,1.0058208,0.6609748,0.96518517,1.1847113,0.38920474,1.3001926,1.0056554,1.1770482,1.0773644,1.3061832,1.1918675,1.077897,1.2628691,1.44947,1.1676838,1.4020388,0.1734289,1.2868271,0.84936416,0.64289343,1.3538325,0.561242,1.322462,0.75916183,1.29708,1.276201,1.4051685,1.4574809,0.513625,0.38131893,0.9177044,1.0457559,0.8783219,0.7050774,1.1707367,1.3177483,1.3342084,0.96271515,0.87826544,0.0,1.4384321
