,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coffee,comb,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,helicopter,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,refrigerator,rock,rooster,sandwich,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window
sprinkler,1.1299398,0.9953154,0.883124,1.1091338,1.3787541,0.7084315,0.85349715,0.88854307,1.0048797,1.0920659,1.2847469,0.71753955,1.2942313,1.2883995,0.85574424,1.2547251,1.0898159,0.98422486,0.6238526,0.7196972,1.1326935,0.9133558,0.7707969,0.76732063,0.9909461,0.75754523,0.9836254,1.0509915,1.0003237,1.1893166,1.0217605,0.5101652,1.3117385,0.848811,1.1338304,0.8433397,1.2891614,1.0115147,0.6081093,1.2897431,0.6801376,0.8626892,1.2433152,1.109018,1.1069685,0.98972046,1.3318764,0.735129,1.1763937,1.2221775,0.9687413,1.1211101,0.7111056,1.1340078,1.0343896,0.49722815,0.8636589,1.1302872,1.2421025,0.9989655,0.9670905,1.1241349,0.8425964,1.3297312,1.2079993,1.2104768,1.0578012,1.2608379,1.2205884,0.8698068,1.3068874,0.83760405,1.314873,0.5700594,1.2847197,0.5805733,1.0126739,1.0961365,0.6759337,1.1773689,0.98334664,1.0835217,0.94015265,0.81884205,0.70554644,0.7760706,1.175176,0.94022715,1.1654156,0.7000875,1.3317844,1.3030386,0.8297411,0.63734066,0.6365554,0.99942267,1.2519405,0.7760694,1.2179918,0.982781,0.807823,1.074722,1.0871778,1.0112989,0.76543105,1.1284804,0.9943523,0.8346951,1.0874872,1.2387463,0.7483713,1.3916813,0.7974649,1.2007891,0.63743126,1.1611538,0.8402554,1.1577685,0.7378937,0.9628595,0.7212279,1.0326128,0.94377226,0.6336366,0.0,0.9076302,1.118143,1.3894804,1.3516614,0.6238293,0.92376477,0.87259173,0.535163,0.71816504,0.8680891,1.1567357,0.94972616,1.1203744,0.98119926,0.84292126,0.83239543,1.096941
strawberry,1.3690944,0.7409731,0.37816525,1.2778492,1.3787235,0.5627635,0.7017117,0.82047004,1.0116413,1.3381221,1.4107192,0.5915862,1.3176489,1.3044246,1.0371093,1.253148,1.1906605,1.0532527,0.60076195,0.62280524,1.229497,0.6950267,0.88184935,0.7403106,0.91301256,0.66467124,1.1360601,0.8462348,1.0726404,1.1039586,0.98599565,0.745031,1.39142,0.90129566,1.1462325,0.8547995,1.3871269,0.6722156,0.5705832,1.4866526,0.6490821,0.94022924,1.1154184,1.0911691,1.2117335,0.8487624,1.2687247,0.66304487,1.1611686,1.2104213,0.54349643,1.1659014,0.8118466,1.1020749,0.6549059,0.8457997,1.0671718,1.1527233,1.3327417,0.71515703,0.73692983,1.2974827,0.7386527,1.1274673,1.1551921,0.9495188,0.6612957,1.3938131,1.325726,1.405874,1.3199104,1.0010811,1.321007,0.9604162,1.3275139,0.7765504,1.0923709,0.9893532,0.8803433,1.0322986,1.3296242,0.78282505,0.75941205,0.53096414,0.82842016,0.4646322,1.0285612,0.66757464,1.2516761,0.8445866,1.3735303,1.223052,0.99501383,0.60587776,0.5828095,0.85567635,1.0180879,0.83472985,1.1828482,1.0676913,0.83568203,0.9823346,0.8237484,1.0660557,0.7590116,1.3139436,1.0850543,0.8813896,1.1431149,1.0956169,1.0013947,1.3325477,0.8318548,0.90068847,0.7811649,1.3805046,1.1241977,1.3759747,0.50982606,1.114811,0.63093764,0.85638934,1.0451057,0.93754804,0.9076302,0.0,1.3023326,1.3383498,1.4221288,0.67720234,0.5258522,0.5090375,0.782804,0.8022083,0.90754426,1.2793615,1.016048,1.3214294,1.0524069,1.0636911,0.57737577,1.1934701
stroller,0.7469564,1.2067857,1.3598032,1.0954655,0.8834153,1.3071876,1.2298585,1.3740659,0.9338316,0.92589116,0.71246576,1.2558588,0.557609,0.8366666,1.1213698,0.8144998,1.0384446,1.0627741,1.2555609,1.3908885,0.82663876,1.3208582,0.8974647,1.1813525,1.0216938,1.0023016,0.64021045,1.1923693,1.0578184,0.3603834,1.1110191,1.2447052,0.48899287,1.0674182,1.0999008,1.2474911,0.71350574,1.2992517,1.4070221,0.33291173,1.280408,1.0474476,0.7874193,0.7348894,0.6825785,0.9011895,0.8403632,1.2652887,0.8639383,0.89328253,1.3186306,0.9423294,1.3248081,0.98038214,1.1623902,1.198659,1.1641984,0.99211824,0.9219411,1.2404455,1.131644,0.8423771,1.3536568,0.91565573,0.9538746,1.1767626,1.1533097,0.52477515,0.7066715,0.5846065,0.7413848,0.9606188,0.79182684,1.1811838,0.4600209,1.1673161,0.9875555,1.1250861,1.0875129,1.0351032,0.3324331,1.2436348,1.2564968,1.3748503,1.0837022,1.2884605,1.1179477,1.3935646,0.6519307,1.0673614,0.87153196,0.68700093,1.1063699,1.3222382,1.354532,1.1086862,0.9590621,1.0451964,1.0386267,0.9649272,1.3834385,0.7408136,1.2803419,0.7265506,1.0771319,0.661782,1.1746297,1.0985773,1.0060966,0.8041332,1.1389713,0.81011087,0.95189464,0.90822434,1.1862974,0.65752965,1.1278049,0.6198841,1.278048,1.1479905,1.1573684,1.0401583,1.1759793,1.1910045,1.118143,1.3023326,0.0,0.7313981,0.7115606,1.3642367,1.3068666,1.3140113,1.3298454,1.0738739,1.036376,0.9813668,1.001987,0.45870566,0.7907335,0.485901,1.3485494,0.89334387
sweater,0.7205831,1.0106512,1.3664219,0.8956789,0.47397327,1.3924875,1.3711765,1.3433692,1.2447344,0.7411335,0.60344243,1.33408,0.64583635,0.5117426,1.1332455,0.72582394,0.98312867,1.2035456,1.4591844,1.5638115,1.0609657,1.3636737,1.2311778,1.4846257,1.0914093,1.27719,0.92299944,1.1050373,0.75021374,0.8219136,1.1285418,1.4689409,0.5810317,1.3220608,0.8297698,1.3077624,0.59356844,1.1484865,1.4742469,0.6371702,1.5217772,1.1967909,0.5703856,1.0198674,0.7838696,1.1472055,0.4534105,1.3335004,0.73853683,0.5209154,1.124299,0.86900985,1.3274893,1.0042034,1.052994,1.392425,1.2105851,0.97556454,0.7893406,0.99530995,1.0870547,0.71166587,1.4122274,0.5468363,0.89229757,0.7979584,1.0410404,0.6445168,0.5619443,0.8238416,0.12375295,1.2797896,0.42885685,1.308351,0.7052758,1.4242377,0.89935493,1.1246551,1.339526,0.91757524,0.8356128,0.9261912,1.2102513,1.2967914,1.3109183,1.2903192,0.70830595,1.2922392,0.80404145,1.2778108,0.40540075,0.35073954,1.219635,1.4096172,1.4113595,1.0463207,1.047409,1.2919483,0.7448823,1.0200579,1.4136524,0.7895695,1.2046214,1.0260277,1.3709631,0.7384521,0.8538635,1.2380867,1.0437664,0.6170908,1.2770305,0.16702038,1.2152342,0.7768545,1.4408113,0.74870425,1.1998034,0.8406956,1.3460891,0.8387767,1.3105695,0.92710936,1.1919117,1.3718141,1.3894804,1.3383498,0.7313981,0.0,0.57032776,1.5213386,1.1799536,1.213357,1.4045855,1.2848058,1.3427768,0.9577842,1.0339257,0.73392797,1.0226393,1.1312287,1.3049932,0.8549229
table,0.7115595,1.3646302,1.5305195,0.74451655,0.4469986,1.3976665,1.3036515,1.4019037,0.8336668,0.51570046,0.36505288,1.4751782,0.34053373,0.5849154,1.128495,0.56534046,0.9204143,0.8066314,1.5092582,1.3997005,0.5768196,1.4224231,1.1511874,1.2931614,1.1893272,1.4424255,1.057498,1.1602885,0.9876653,0.58330303,1.0744491,1.4285938,0.48779047,1.0801308,0.8569557,1.2742158,0.33548546,1.2735105,1.5444627,0.30667007,1.3995194,1.0867469,0.8870542,0.98796904,0.732004,1.0457605,0.6852565,1.2983963,0.8444422,0.79656184,1.4453418,0.79273534,1.3889014,0.9864336,1.3455613,1.42871,1.161119,0.80087006,0.63802195,1.4009624,1.4377527,0.46709365,1.2424486,0.8845136,0.74612725,1.0280991,1.4491365,0.42998475,0.73846024,0.6868695,0.62496525,1.0907345,0.64017385,1.3128822,0.3852725,1.355533,1.028945,1.0798341,1.1868038,1.0800014,0.7967224,1.2347149,1.1510541,1.4259269,1.3327978,1.5415739,0.99951124,1.3352457,0.6694203,1.3083855,0.5128936,0.77843976,0.8807446,1.4896114,1.5150583,1.293899,0.9028574,1.3198559,0.5951355,1.0444484,1.1784441,1.0084845,1.1872567,1.0494852,1.2901711,0.54194945,0.91507524,1.271547,0.9233399,0.7953634,1.1201004,0.6131965,1.4137298,1.1528018,1.3339462,0.42527425,0.888098,0.6553991,1.585437,0.81409854,1.4803565,1.2615445,0.9753372,1.2483052,1.3516614,1.4221288,0.7115606,0.57032776,0.0,1.3483859,1.5082029,1.5078547,1.4030414,1.3195828,1.0633105,0.5403793,0.9400586,0.6473713,1.0230868,1.0316674,1.4813961,0.76738036
tape,1.4078513,1.0537993,0.54933584,0.99782,1.5039431,0.46266115,0.49813533,0.70792544,0.70952535,1.2167697,1.4293879,0.6578145,1.4617739,1.3240705,0.8890483,1.3791809,1.0630312,0.7728075,0.44433433,0.22639966,0.8916539,0.72634524,0.99131155,0.3121475,1.1627283,0.7407875,1.1318433,1.0208619,1.3021982,1.199129,0.94331056,0.35886085,1.4492176,0.4912358,1.2470055,0.7456503,1.4042239,0.9938687,0.49435985,1.3860586,0.27511275,0.6557606,1.499251,0.98563457,1.2987692,0.9848374,1.4408898,0.48010832,1.298209,1.3192806,0.9236022,1.1631684,0.8241695,1.1513264,1.1265641,0.7108537,0.7779701,1.2062364,1.1969417,0.9760245,0.8884388,1.3533928,0.41095698,1.4028487,1.1348269,1.2535862,0.8141714,1.3837403,1.4559014,1.2840776,1.3974684,0.56716144,1.5024009,0.7020302,1.3759496,0.5959795,1.3208929,0.8616543,0.5972444,1.1618462,1.2396379,1.0803624,0.7906145,0.69164705,0.71516144,0.6625191,1.3177297,0.68385595,1.2746189,0.831273,1.4591689,1.5395169,0.8029775,0.65382725,0.6446909,1.0042703,1.0879182,0.81980586,1.2824515,1.1921356,0.37772995,1.2182249,0.8585635,0.9648809,0.47483552,1.2751988,1.0939159,0.7778036,1.1151519,1.1679581,0.67248106,1.5431521,0.8232145,1.2344295,0.54792285,1.2643652,0.71809554,1.2985685,0.6829544,1.1756636,0.5367553,1.089299,0.8191774,0.5699421,0.6238293,0.67720234,1.3642367,1.5213386,1.3483859,0.0,0.8998772,0.86931103,0.6059716,0.7536452,0.5461589,0.9168095,1.1643434,1.2796266,1.1321185,1.0339787,0.7202577,1.2680792
toe,1.4195272,0.34465063,0.46481442,1.3298835,1.153894,0.74345565,0.9542682,0.8574153,1.3190634,1.3754733,1.3850049,0.586068,1.3623995,1.3100322,1.1345767,1.359998,1.2619866,1.1576346,0.6024795,0.8061508,1.4008868,0.70478535,0.89138937,0.93438077,0.64804983,0.6322951,1.1412857,0.9097006,1.0443119,1.2103143,1.1836139,0.8121028,1.3680934,1.0878025,1.2478176,0.9715748,1.384213,0.68269277,0.49467474,1.5532105,0.7586541,1.1231474,0.9341972,1.0578865,1.2431939,0.89502853,1.2633874,0.83465433,1.0700114,0.96174127,0.12089944,1.2410322,0.79458165,1.1577634,0.18322432,0.8890187,1.169048,1.0872104,1.3955616,0.28283787,0.5506619,1.3948584,0.89328736,0.86095977,1.2521055,0.56229246,0.45246452,1.3729099,1.1632426,1.3871576,1.1992221,1.1951334,1.1659272,0.9239807,1.3808047,0.78698814,0.7791924,1.0701916,1.0477917,1.0129101,1.2861879,0.4761628,0.9276041,0.36342484,0.8592137,0.45178258,0.79855597,0.7125027,1.3212419,1.0194556,1.3184558,1.0377331,1.133322,0.4768716,0.44300818,0.7380425,1.1116614,0.8924649,1.040914,1.2498286,1.0268155,1.0227659,0.9752643,1.1027672,0.8787794,1.4134183,1.0933876,0.9985156,1.2026372,1.1203635,1.0681808,1.2208645,0.6923756,0.8390072,0.9222839,1.3683836,1.1827294,1.3883183,0.30499005,1.1744605,0.6561312,0.7186706,1.2798529,0.96797895,0.92376477,0.5258522,1.3068666,1.1799536,1.5082029,0.8998772,0.0,0.33524907,0.6629021,0.8606688,1.0299118,1.3592331,1.1763271,1.2738199,1.2058954,1.10713,0.3279369,1.2829263
tooth,1.3998363,0.4665674,0.49095982,1.3130325,1.3459159,0.74326646,0.8740516,0.7492823,1.2613469,1.4427421,1.4289223,0.43489492,1.3740292,1.3365666,1.078271,1.341272,1.1169266,1.1522138,0.6370473,0.7759793,1.349312,0.6590241,0.80981386,0.9431022,0.5508862,0.5833773,0.91657215,0.7946291,0.99147165,1.1982112,1.1514623,0.8370668,1.3363478,1.1866516,1.0697861,0.9789,1.4126025,0.6367278,0.4329158,1.5194937,0.7897156,1.147259,0.9557852,1.174009,1.2501241,0.7655678,1.2464671,0.81184757,1.1297319,1.0869427,0.37274426,1.190949,0.6242042,0.90733624,0.5499536,0.7291639,1.087263,1.2227254,1.3097107,0.40560699,0.5833944,1.2778943,0.7964167,0.9823163,1.2784061,0.83953387,0.5629165,1.3819153,1.1507533,1.3420733,1.2588469,1.1982552,1.2458694,0.96089244,1.3371999,0.7905956,0.98828983,1.0426359,1.0753335,1.0079268,1.2750047,0.4624532,1.0147986,0.37653154,0.830145,0.4441867,0.7374468,0.7045993,1.3202732,0.84243023,1.3523803,1.0711756,1.0437185,0.42702997,0.39688796,0.48376513,1.0603259,0.78139555,1.2274569,0.9913787,0.97409225,0.9820039,0.8891817,1.1685586,0.9533006,1.4396019,1.1852503,0.98116904,1.1113497,1.1320314,1.0781983,1.2751145,0.7802097,0.7201887,0.8999024,1.389322,1.2271097,1.3971522,0.3008114,1.1791099,0.7543398,0.8245199,1.2202218,1.0351971,0.87259173,0.5090375,1.3140113,1.213357,1.5078547,0.86931103,0.33524907,0.0,0.6368077,0.8586983,1.0187643,1.3254704,1.1022013,1.3442566,1.0510443,1.1330456,0.32661355,1.221334
toothbrush,1.4151186,0.9221721,0.68664855,1.1589308,1.3281989,0.7662552,0.8590116,0.81457007,0.95793927,1.19467,1.4384253,0.41692013,1.402075,1.3753633,0.9816398,1.4165573,1.0731828,0.93887365,0.29163975,0.53297067,1.1810648,0.9235114,0.6364542,0.67909557,0.9400534,0.5099207,1.0375373,1.0156091,1.0879996,1.1935613,1.170182,0.55402064,1.3774915,0.8808936,1.0801828,0.9092356,1.4225246,1.012308,0.19917321,1.4472259,0.4946649,1.0776908,1.3106728,1.1929096,1.0794568,0.91568995,1.3680713,0.83861685,1.297785,1.3254914,0.7082137,1.0571516,0.5388246,1.0661544,0.9111845,0.48380703,0.99818355,1.1970768,1.2823,0.75301003,0.74020445,1.3011365,0.74541616,1.2826152,1.3189414,1.0667152,0.77950174,1.3257668,1.2322769,1.0872401,1.3298067,0.9375769,1.3883067,0.4951762,1.2579446,0.40243506,1.0370129,1.16491,0.72367954,1.1973563,1.2433524,0.9325901,1.1036997,0.4280554,0.65554565,0.54423094,1.1079288,0.82278824,1.1614413,0.94457847,1.3972152,1.390558,0.8329095,0.2564062,0.23695534,0.9341488,1.2186165,0.7623317,1.2169284,0.9595566,0.7563399,1.1764855,1.1419312,1.0694122,0.684026,1.1757483,1.1213146,0.85518146,1.134327,1.2468175,0.4967175,1.4134732,0.79149604,1.0828086,0.49016434,1.3141423,0.7463433,1.2604448,0.43331707,1.0786588,0.5092884,0.9746856,1.1496043,0.6191936,0.535163,0.782804,1.3298454,1.4045855,1.4030414,0.6059716,0.6629021,0.6368077,0.0,0.694144,0.92988396,1.2007047,1.0165098,1.3473835,1.0537095,0.77412045,0.39823914,1.1037245
towel,1.0828742,0.9616695,0.9362517,1.3270751,1.3559387,0.92527765,0.9706942,1.063053,0.77151805,1.1443671,1.1008497,0.6827736,1.1001215,1.0480796,0.9806307,0.90859497,1.216113,0.84500766,0.612042,0.6953192,0.956964,0.97091997,0.8321085,0.6858014,0.9755536,0.55237365,1.1190287,1.0619029,1.0105858,0.8250899,0.988247,0.6805769,1.1359003,0.7877231,1.2469912,0.8866874,1.182325,1.0115744,0.7197435,1.2294977,0.60468805,0.8202803,1.1417189,0.79183,0.9763275,0.7426531,1.1868343,0.80134076,1.1560451,1.3770796,0.9303105,1.1695279,0.8265438,1.1376984,0.943994,0.6938417,1.0373335,1.1638777,1.339491,1.0255026,0.7450808,1.3266497,0.9643793,1.3303312,1.2372129,1.2123048,0.8580353,1.3223071,1.3614142,1.1629496,1.1797185,0.94476485,1.2039591,0.79319793,1.1340017,0.55621856,0.91440535,1.1974187,0.5936094,1.1454455,1.2567446,1.1571414,1.1395907,0.8570465,0.041582048,0.67966455,1.2577758,1.0557216,0.9861653,0.81695044,1.1620924,1.1645648,0.57822555,0.6834928,0.7045775,1.010159,1.1589783,0.36262953,1.1463077,1.1346738,0.8307036,0.9326792,1.1010562,0.8290645,0.64587057,1.0166842,1.0523056,0.8928591,1.2315518,1.1977639,0.8980369,1.2364794,0.73186976,0.87019336,0.76175773,1.230247,0.78225803,1.056674,0.69615257,1.0883539,0.5866159,0.72759825,1.1388457,0.78764194,0.71816504,0.8022083,1.0738739,1.2848058,1.3195828,0.7536452,0.8606688,0.8586983,0.694144,0.0,1.0735707,1.2964563,1.0583345,1.3051547,1.0501785,0.784428,0.8605716,1.0089517
toy,1.1876708,1.2011793,0.7179605,0.8105311,1.2479494,0.64414465,0.6018392,0.78892446,0.66885805,1.2795347,1.1438161,1.0443245,1.3044481,0.9989225,0.9427755,1.1400193,0.8602513,0.57526815,0.8024335,0.6611077,0.56130075,0.8789201,1.067495,0.5087911,1.2053655,1.1074253,1.078687,0.9457191,1.3641428,1.1028343,0.939201,0.86234975,1.2636514,0.6379265,1.1824092,0.83118474,1.0892353,1.0149146,0.8132137,0.98520154,0.6607384,0.6455674,1.4172149,0.7422897,1.414238,1.1307199,1.1973739,0.8121628,1.1315821,1.1066047,1.0402396,1.0638713,0.97205824,0.8148227,1.1818781,1.0553404,0.70666337,0.93435603,0.92916447,1.1039813,1.0180465,1.0073535,0.35577238,1.2467476,0.90285873,1.0909271,1.0505407,1.1834551,1.39446,1.1676803,1.2576385,0.648716,1.2450831,1.0453031,1.1506441,1.0754981,1.3511664,0.7032324,0.91235995,0.8536468,1.0482812,1.0938748,0.84283024,0.93104553,1.0987,0.92485,1.280841,0.7790898,1.3526014,0.94827914,1.1363811,1.3889555,0.9390617,1.0042764,1.0091693,1.0845094,0.92384225,1.1567171,1.1286774,1.1036869,0.7893199,1.1918292,0.76614356,0.78430486,0.8045658,1.3665607,1.1348966,0.9046405,0.891217,1.0250416,0.8085743,1.3482171,0.99212265,1.2443439,0.7501364,1.0955293,1.0470839,0.98372424,0.99346936,1.2922087,0.8752828,1.225417,0.9679551,0.9142368,0.8680891,0.90754426,1.036376,1.3427768,1.0633105,0.5461589,1.0299118,1.0187643,0.92988396,1.0735707,0.0,0.48082376,1.1607535,1.069932,1.1516067,1.1463026,0.9195532,1.2862066
tray,0.93014914,1.3239481,1.25226,0.49925065,0.75305504,1.0953932,1.0130389,1.0226451,0.5296429,0.804242,0.7991926,1.354825,0.8669678,0.65264344,1.0626638,0.8360362,0.7937242,0.6593205,1.3371992,0.9801253,0.32046038,1.2167965,1.2161936,0.85773,1.2079135,1.4451544,1.0810791,0.9359558,1.2162768,1.025822,0.9602457,1.2005367,0.9429414,0.8603336,0.84208435,1.0397736,0.76397073,1.0918282,1.2681756,0.5649668,1.0559272,0.8523861,1.2513322,0.93146586,1.2330024,1.1231052,0.8805393,1.0758705,0.9997227,0.9645343,1.2894263,0.8737235,1.2005774,0.86772794,1.2904365,1.2152067,0.9635918,0.83055705,0.6422164,1.3046618,1.2755811,0.69890094,0.68822014,1.1045249,0.747748,0.8965004,1.3536859,0.8512131,1.0388969,0.8840286,0.98456615,0.8150238,0.8882694,1.110545,0.9030782,1.4043465,1.2297347,0.9602374,1.0900148,0.84863377,0.9735254,1.1495312,1.0338855,1.2831798,1.2967188,1.3499885,1.0406159,1.0423926,1.0341727,1.1836953,0.7363949,1.0843245,0.8836708,1.3638623,1.369334,1.1462315,0.8130989,1.4096462,0.8737437,1.1232207,0.8545025,1.1974757,0.89721036,0.90107155,1.1017694,1.0198988,1.0132324,1.1917739,0.80817723,0.94406533,0.8990311,0.94247764,1.1715441,1.2388035,0.9539527,0.70146537,0.84524035,0.7171142,1.4129909,0.9916092,1.3879484,1.2783303,0.8507514,1.0374311,1.1567357,1.2793615,0.9813668,0.9577842,0.5403793,0.9168095,1.3592331,1.3254704,1.2007047,1.2964563,0.48082376,0.0,1.1118952,0.87279737,1.1201828,1.2706945,1.3102419,1.1411414
tree,1.0005319,1.1378003,1.1529045,1.023342,1.0536553,1.1712096,1.1281089,1.0614027,1.0170118,0.86471677,0.9416523,1.0141222,0.9481846,1.0494512,0.9107086,0.9314088,0.97941846,0.96631724,1.031273,1.0855489,1.0624043,1.1010959,1.0123209,1.1431572,1.0153037,1.015724,0.8781809,1.138808,0.865821,1.0075474,0.8973001,0.9899204,0.8565839,1.0718479,0.8472104,1.0544273,0.93559515,1.0820738,1.0610063,0.95436037,1.123054,1.0462728,0.9759068,1.1616182,0.76194835,0.98014253,1.0310283,1.1611032,1.1107843,0.9724719,1.146271,0.8690233,0.8911082,0.9843201,1.1505256,0.9647965,0.9840281,1.0168829,0.8957977,1.1426344,1.2009153,0.82572436,1.1619649,0.96811426,1.0915823,1.1236553,1.148085,0.9568079,0.93856514,0.97423524,1.0584486,1.034724,1.0680139,1.0717037,0.9428244,0.88222355,1.0642295,1.111741,0.97032905,1.2178568,0.94273823,1.0639349,1.0766089,1.0602238,1.0563685,1.1630123,1.0907497,1.1337917,0.86592853,0.9301182,1.0074136,1.0888637,0.9358,0.9803313,1.0121294,1.0476222,1.018168,0.9064189,0.98055106,0.68452513,1.0339745,0.9921999,1.138087,1.1383827,1.0417762,0.82859635,0.97556835,0.95838255,1.0204805,0.93419933,1.1071142,0.99647,1.1448615,1.1193318,1.1529385,0.94828665,0.9581984,0.94274354,1.0985932,0.84717995,1.0494071,1.1788702,0.92750335,1.0776689,0.94972616,1.016048,1.001987,1.0339257,0.9400586,1.1643434,1.1763271,1.1022013,1.0165098,1.0583345,1.1607535,1.1118952,0.0,1.0106598,0.6454586,0.94631517,1.068808,0.3223667
tricycle,0.72359407,1.2018819,1.3161023,0.88885707,0.78290164,1.1885667,1.1783679,1.2975184,1.075027,0.77017957,0.69749665,1.3096739,0.66069627,0.89422095,1.1010977,0.79985315,0.9934217,1.0980207,1.341968,1.329177,0.98902875,1.2959322,1.1496438,1.2941601,1.0847566,1.2662874,0.8275251,1.111065,0.9251207,0.77198267,1.035832,1.2274295,0.6605605,1.1542902,0.92529714,1.1548183,0.7207844,1.1933329,1.3781358,0.5421,1.3361787,1.0878239,0.84212315,1.0902817,0.8076973,1.1819081,0.8541785,1.2112787,0.7704685,0.8076653,1.2649894,0.9994319,1.3182555,1.0180413,1.1238133,1.2870866,1.1436713,0.888463,0.8461553,1.2416735,1.3001877,0.6758143,1.2331282,0.91514856,0.867349,1.0634494,1.2670584,0.5025029,0.6080728,0.6599237,0.77174914,1.0522496,0.7132478,1.2002543,0.6937418,1.3011844,1.0789648,1.0574855,1.2226499,1.0267144,0.37348938,1.129313,1.0721806,1.2773596,1.3149366,1.4070976,1.0260937,1.207391,0.75129694,1.1479831,0.8043022,0.6910641,1.1328447,1.3427573,1.372792,1.1450475,1.0169673,1.2912288,0.8175311,1.0929229,1.2504375,0.9524532,1.1800526,0.9929094,1.2211047,0.7145002,1.0024393,1.1475648,0.9764094,0.84643626,1.1119343,0.8088102,1.1233217,1.065179,1.292208,0.61705756,1.077517,0.7778159,1.3506315,0.8717526,1.2882141,1.1413624,1.0373126,1.2172183,1.1203744,1.3214294,0.45870566,0.73392797,0.6473713,1.2796266,1.2738199,1.3442566,1.3473835,1.3051547,1.069932,0.87279737,1.0106598,0.0,0.9277872,0.8922968,1.307385,0.8889859
truck,0.96445316,1.0944631,1.1356897,1.0478075,1.1404157,1.2125788,1.0975158,0.99825174,0.9147498,0.9075756,1.0752425,0.97819084,0.8264086,1.072149,1.010898,1.0334295,0.8703885,1.1265312,0.990492,1.1258637,1.018498,1.0822728,0.9404783,1.0637318,1.0568233,0.8329781,0.46862948,1.0711402,0.81622994,0.8309784,1.0116727,0.9716137,0.7977976,1.1256995,0.761539,1.1599612,1.0965496,1.0268147,1.1057872,0.8854594,1.0786158,1.103842,0.9115895,1.0465406,0.6643348,0.80496156,0.92384243,1.2095201,1.1579299,1.0489205,1.2160017,0.68648016,0.96297204,0.97870505,1.1283495,0.94554806,1.082372,1.1411898,0.97085655,1.1480936,1.044463,0.8880584,1.2152199,1.0533239,1.0678016,1.1563549,1.1763475,1.0039272,0.9085871,0.9119114,1.1108038,0.9452388,1.039853,1.1173956,0.78774333,0.90667164,1.0099288,1.1382407,0.99114466,1.1021086,0.6679264,1.0408001,1.1680322,1.102528,1.0289373,1.1263949,1.0839953,1.1488018,0.7658488,0.9517838,1.0743693,0.97664136,0.98879236,1.0226926,1.069099,0.9144929,0.8938467,0.9235786,1.1494675,0.6128745,1.1370915,0.74141824,1.1185894,1.1420817,0.9938705,0.7612883,1.0221825,0.9471594,0.9887219,1.0802218,1.1695594,0.9594474,1.0226874,0.9457735,1.202652,1.0267615,0.9726783,0.98405576,1.0468845,0.88616014,1.0174209,1.0286291,0.9734049,1.2113817,0.98119926,1.0524069,0.7907335,1.0226393,1.0230868,1.1321185,1.2058954,1.0510443,1.0537095,1.0501785,1.1516067,1.1201828,0.6454586,0.9277872,0.0,0.7789533,1.0961099,0.6663591
vacuum,1.085983,1.0784147,1.1713833,1.3111591,1.20064,1.2322885,1.1849437,1.1738791,0.8885915,0.9128084,1.1213655,0.849936,0.7933762,1.2920353,1.0637585,1.1687591,1.1641583,1.0102473,0.788085,1.039028,0.9828205,1.183825,0.39001894,0.8773804,0.976488,0.5093047,0.7869949,1.1730239,1.0268873,0.48448658,1.136473,0.77474797,0.73154706,0.88128304,1.1050929,1.0536466,1.1338605,1.2675793,0.91108084,0.87356347,0.8658006,1.0563865,1.0864658,0.9261084,0.49323368,0.5994177,1.1147945,1.177375,1.1601818,1.2512031,1.1630718,0.90433854,1.1898397,1.1533374,1.061057,0.6692636,1.2046212,1.1914601,1.2609332,1.1101017,1.0176073,1.200597,1.3632853,1.1397436,1.2155828,1.292439,0.9657583,0.8122326,0.8919524,0.5455674,1.0932487,0.9185281,1.1327932,0.65527934,0.57406735,0.5227804,0.8644675,1.3194749,0.7387543,1.2986667,0.6552693,1.1717006,1.2449534,1.1238253,0.7516799,0.91553676,1.2319024,1.3110301,0.5128244,1.0446107,1.2692221,1.0243841,0.9528163,0.8361513,0.8506751,1.1200696,1.0935957,0.851754,1.2454803,0.9644719,1.1450894,0.89253765,1.3439363,0.8035772,0.651778,0.5754163,1.2266129,0.9790176,1.0745517,1.0462596,0.7300168,1.1564205,0.7614539,1.00266,0.7091352,0.97662973,0.7637879,0.87887895,0.9108522,1.0702527,0.72842515,0.8745564,1.2071509,0.76854295,0.84292126,1.0636911,0.485901,1.1312287,1.0316674,1.0339787,1.10713,1.1330456,0.77412045,0.784428,1.1463026,1.2706945,0.94631517,0.8922968,0.7789533,0.0,1.0565822,0.80339384
