,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,egg,elephant,eye,face,finger,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,gum,hair,hamburger,hand,hat,helicopter,horse,hose,jacket,jar,jeans,knife,ladder,lamp,melon,milk,mitten,mop,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,truck,vacuum,watch,window
soap,1.1538135,0.8924114,0.46832544,1.3171078,0.61512566,0.6674465,1.199548,1.1716028,1.3559864,0.9992935,1.4233158,0.49720657,1.3789107,1.4163188,0.95823944,1.3559821,1.3865194,1.3107862,0.5555093,0.7165692,1.2840171,1.0987737,0.8169321,0.98745084,0.9097261,0.84603536,0.9183678,1.0015578,0.8181048,1.2708913,0.55127424,1.1869277,1.1249918,1.1666316,1.2057687,0.9854137,1.3480515,0.98182046,0.476004,1.3610327,0.40228713,1.0707538,1.0667217,1.2806122,1.1535373,1.1449162,0.89839137,1.1528796,0.7078209,1.1333547,0.9447604,1.1529948,0.7995262,0.4772522,0.73005056,1.1385446,0.45188582,1.0186237,1.1499864,1.0850849,0.48896372,1.082046,1.0504209,1.1706057,1.016449,1.2765559,0.62566656,1.1364193,0.90192443,1.169797,1.2370646,0.84392095,1.2922533,1.1984239,1.0941905,0.6808628,1.2216778,1.0626991,1.3908849,0.88827795,1.1248146,1.008664,0.8217046,0.3947662,0.9127488,0.4334151,0.5496535,0.5552791,1.1552616,0.9665457,1.4489025,1.2506933,1.3555303,0.47214186,0.44349867,1.192534,0.9387488,0.73200953,1.2717072,1.0959139,0.8757452,0.93892515,0.6239594,1.3081987,0.64772266,0.5724717,1.2884483,0.94029915,1.4043314,1.193308,1.2398124,1.2265085,1.2809658,0.9219617,1.3298521,1.0934379,1.4475551,0.5094714,1.1593491,0.0,1.1855707,0.48860514,0.9115361,0.8651016,1.267757,1.283247,1.4215188,0.6361968,0.59195524,0.53748685,1.2121571,0.8572234,1.075976,1.3396623,0.9402944,1.0930718,0.5317463,1.2012447
sock,1.104401,0.44139218,1.1802601,0.61270493,1.1187887,1.0574331,0.93195474,1.0230345,0.9842912,1.1401901,1.058777,1.1990397,1.0182414,0.8504168,0.999682,0.8316004,1.018528,1.0901638,1.1839534,0.9330593,1.0130934,1.0475125,1.0790938,0.9251789,1.1879444,0.92428297,1.2634126,0.8727249,1.1204593,0.9546389,1.1477542,1.1553222,0.99969655,0.97463983,0.91689074,0.9398736,1.0441884,1.025961,1.1522584,1.1191709,1.1557841,1.048104,0.85608834,0.9936906,0.9629488,1.1981478,1.079604,0.92158437,0.9465894,0.9384132,0.9450083,1.1016511,0.8393797,1.2121844,1.1892682,0.3457656,1.1536965,1.1232202,1.1075219,0.9982998,1.1389824,0.18881893,0.94397527,1.0984021,0.93093485,0.8015638,1.0040767,1.1456981,1.128941,1.0866741,0.9229773,1.0608773,0.80364144,0.8051557,1.1551479,1.1651798,0.98314846,1.020873,0.6331359,1.055789,0.9935169,0.9874434,0.818653,1.1700718,0.6673845,0.9929164,1.0486438,1.1374952,1.0524147,1.1868234,0.756293,0.78858674,1.0596184,1.2027963,1.2264748,0.89954185,0.95611006,0.8707615,1.0108662,1.1153264,0.9999734,1.0820562,1.2246016,0.7177751,0.9789705,1.0975392,1.154233,1.1921947,0.90754753,0.9707477,0.9545222,0.23200297,0.7448858,0.7978637,1.070966,1.0339874,0.95353925,0.7662991,1.0830992,1.1855707,0.0,1.2011459,0.88486433,1.084396,0.8150337,0.9625507,1.1165211,0.8721659,0.895785,1.1461434,0.89851135,0.6998398,0.99635124,1.0606495,1.1236198,1.0878271,1.1537989,1.2357688
spoon,1.1168877,0.9640818,0.73869634,1.2891597,0.87614787,0.8921221,1.1858277,1.0663413,1.2479208,1.1279663,1.3723503,0.44633782,1.2194608,1.5260497,0.7718835,1.3929085,1.3569894,1.2442704,0.46848148,0.6711787,1.2788725,1.2278963,0.7158871,0.89990145,0.85287994,0.71461487,0.6003106,1.0295914,0.8829745,1.0613372,0.6009146,1.1287113,1.1185025,1.0587378,1.1055007,1.1991678,1.2719938,1.0186732,0.41767287,1.2384094,0.44254118,1.0589261,1.2659576,1.326168,1.217887,1.0617818,0.771811,1.20293,0.93672097,1.1044676,1.0604748,1.250524,0.9480987,0.5004351,0.5231875,1.2103219,0.110502064,1.0047883,1.054544,1.1243886,0.5004658,1.0567325,1.1724192,1.2335299,0.9349893,1.3352318,0.71889836,1.0220037,0.90485966,1.1541725,1.270301,0.80491793,1.3401766,0.9892774,0.84290314,0.5222702,1.3431793,0.9424526,1.4447937,0.6104523,1.0058722,1.1653638,1.0202531,0.59131694,0.81010103,0.68345916,0.80546594,0.8542584,0.98334265,1.0119962,1.4665978,1.3541653,1.3393573,0.21196175,0.40962952,1.1602538,1.0467391,0.54272234,1.3160763,0.9703111,0.8589492,0.99372154,0.8184046,1.236042,0.48725855,0.63526934,1.1086667,0.99000823,1.3633245,0.9992772,1.3286237,1.2537385,1.3795928,0.6763232,1.228616,0.8577214,1.3153837,0.59012085,1.1500254,0.48860514,1.2011459,0.0,1.016004,0.97629917,1.1433061,1.3383393,1.3739594,0.71306735,0.8144535,0.68211365,1.1227577,0.72377944,1.1300353,1.278892,0.8970131,0.8411637,0.56503034,1.0325146
sprinkler,1.1901702,0.70919675,0.9881815,1.0072607,1.0072616,0.9909967,0.93202907,1.1565619,1.1060448,0.9829131,1.2234981,1.1181269,1.1115799,1.1136168,1.125735,1.1067302,1.0863932,1.2592028,1.0607852,0.9073108,1.1461463,1.1206614,0.9123815,1.0212408,1.0628151,0.9915946,1.0868424,0.93843687,1.1194932,1.0695336,1.055625,1.1541066,0.8950107,1.078972,1.0072494,0.86632544,1.081524,1.0747381,0.98782253,1.2406149,0.9295194,1.0586574,0.9679489,1.1476661,1.106443,1.154036,0.86617756,0.9888497,0.96153796,1.0975398,0.78194404,0.96442765,0.6416761,0.96654564,1.156883,0.89100516,0.9381503,1.1005397,1.1279554,0.9359497,0.8680647,0.9117416,0.86865896,0.9419379,1.0337083,0.8084902,0.8924825,1.1048075,1.151866,0.9358038,1.0261372,0.8839834,0.92687726,0.9339458,1.0521835,1.1322106,1.0608833,1.021698,1.0294461,1.0630677,1.0217881,0.69912845,0.99077564,0.8746267,0.9870452,0.73573935,0.81287,0.95811635,1.0925835,1.1387056,1.0306352,0.8968835,1.2155088,1.0189295,1.0302365,1.0134352,0.76146775,1.0093079,1.0496024,1.2326232,0.93077755,1.0936998,1.0186629,0.9681561,0.9678223,0.8906237,1.163742,1.179815,1.0425295,1.0853893,0.92508835,0.8037623,0.792917,0.94540906,1.1426356,1.0954485,1.176981,0.7547122,1.0054519,0.9115361,0.88486433,1.016004,0.0,1.096998,1.0856881,0.9303177,1.1701472,0.7612754,0.65802044,0.7312247,0.9603905,1.0015348,1.0784742,1.1358794,0.96297693,1.1601709,0.95122075,1.2410104
strawberry,0.8585404,1.0010909,0.48713773,1.2377123,0.74324536,0.7234718,0.93725306,1.1499032,1.2587365,1.0960201,1.3467817,0.8737668,1.3278472,1.1948287,0.82261574,1.3373791,1.1555822,0.9979852,0.9031108,0.81959116,1.0930798,0.8503789,1.1276128,0.904343,0.7250079,1.0547575,0.9818458,0.9107299,1.1419668,1.3205984,0.81874746,1.1635146,1.1550157,1.1592406,1.1390617,0.93562245,1.3369079,0.88561857,0.7546714,1.278826,0.9282257,0.94602025,1.0256969,1.1989625,0.9582124,1.231321,1.0947309,1.0051088,0.70816684,1.1499,1.0017879,1.1688993,0.95635885,0.71704835,0.83427143,0.96990764,0.92727214,0.6765342,1.1023579,1.0642252,0.96497583,0.9625454,0.84138817,1.172272,0.83080566,1.1219741,0.89559734,0.9374962,0.8035265,1.1862705,1.273297,0.8536364,1.2902066,1.1176267,1.0816952,0.9190483,0.9610799,0.92463636,1.14731,0.9974395,0.93634707,0.9855091,0.85909784,0.90039957,1.0856963,0.905032,0.9605951,0.54519886,1.0768354,0.6035391,1.2905021,1.2528142,1.0815033,0.91158503,0.971447,1.0942051,0.6259233,1.1621404,1.1452427,0.8939463,0.90538657,0.8731514,0.62004536,1.1643533,0.9149584,0.91841036,1.236597,0.84407455,1.294641,0.90216756,1.2362568,1.1131389,1.1844435,0.9925215,1.1893519,1.1787013,1.2513552,0.89137125,1.0771172,0.8651016,1.084396,0.97629917,1.096998,0.0,1.1316168,1.2512438,1.2404451,0.7764269,0.93163776,0.9895186,1.1594939,1.0646086,0.8283829,1.0558844,0.9609334,1.1716794,0.99831283,1.2186927
stroller,1.1333117,1.051414,1.2020928,1.0900947,1.0772389,0.9648513,1.1397564,0.5172157,0.87196755,1.2472693,0.79681706,1.2195771,0.8034743,0.94258,0.9509913,0.8766165,0.891931,0.80430067,1.0627464,0.8569572,0.62279904,1.0247974,0.90273917,0.6785701,1.1322051,0.7245302,0.8010665,1.1519762,1.2832847,0.54152745,1.0388353,0.6930975,1.0581976,0.8406446,1.1046238,1.0188786,0.75111455,1.0491706,1.2573733,0.60397613,1.1591463,1.0060332,0.90993786,1.0348116,0.7703151,0.8552973,1.0112503,0.93177605,1.1250547,1.1186562,1.2890303,1.0717437,1.3257372,1.2858636,0.9501469,0.8463777,1.2687237,1.006826,1.1609483,0.9693645,1.3256947,0.8698101,1.0052643,1.089952,0.92404914,1.1417613,1.0319835,0.9876807,1.0258508,0.860559,1.0433997,1.018363,1.0058473,1.2210107,0.78775024,0.99339765,0.9538645,0.9335627,0.90437996,0.99775827,0.81536865,1.2472717,1.1334196,1.3335574,0.88369954,1.3493462,1.3452132,1.2761275,0.72776634,0.99994975,0.9836437,0.9336029,0.94148415,1.3231122,1.3570077,0.93144673,1.1657767,0.91381663,1.0450858,0.91972286,0.96139926,0.99473894,1.0821471,0.7140442,0.8084448,1.0648481,0.7796213,1.0110526,0.8949675,0.97734857,1.1342309,0.75574636,1.1187105,0.82404506,0.6598719,0.82291174,0.67059004,1.1285056,1.1005485,1.267757,0.8150337,1.1433061,1.0856881,1.1316168,0.0,1.0316055,0.8153875,0.96864104,1.3470554,1.4218802,1.091129,0.8423916,0.64320266,0.70104337,0.99775946,0.5852702,1.2726486,0.9961315
sweater,1.0370762,1.0519358,1.3933218,0.57442117,1.3195008,1.2761045,1.0118923,1.1821539,0.76131016,0.7357478,0.5436923,1.2922101,0.67496043,0.5747102,1.2218168,0.5541034,0.6914945,1.0253481,1.3667872,1.445847,0.9797403,1.0650172,1.1098288,1.3338637,1.2693572,1.2553594,1.2599807,1.2143995,0.7831279,0.8102029,1.4182041,1.0433594,0.34210145,0.95770967,0.9299161,1.1758592,0.5813403,1.1991837,1.4330785,0.82260287,1.3823655,1.1194369,1.1035943,0.6561923,0.97496426,0.88996744,1.1940086,0.78788507,1.2424749,0.66674364,0.9892614,0.6041758,1.0012388,1.3371539,1.3705592,0.89689076,1.3374243,1.3013756,0.87943,1.134697,1.250546,1.0459695,1.2533361,0.5842613,1.2691977,0.69746244,1.1645056,1.0469186,1.2343545,0.8604989,0.13566816,1.2643523,0.24474972,0.92130166,1.1180866,1.4102015,0.951573,1.1796263,0.752886,1.2933304,1.0213231,0.95022297,1.239141,1.2354321,1.1148524,1.1540473,1.18611,1.3252833,1.0900394,1.2759098,0.44524884,0.26098156,0.8360791,1.3903708,1.2720939,0.94299597,1.1147122,1.0568883,0.8154072,1.1008158,1.3771172,1.2176052,1.3307881,0.7103497,1.4491837,1.1355392,0.8055836,1.176237,0.6241364,1.1397971,0.14046347,0.8758823,0.37782842,1.2525419,0.7744402,1.044439,0.7473851,1.3027904,0.86021197,1.283247,0.9625507,1.3383393,0.9303177,1.2512438,1.0316055,0.0,0.6257082,1.4666029,1.0852623,1.0758682,0.97728556,1.1500704,1.2926859,0.9670935,1.1574587,1.1017344,1.1976732,0.7675259
table,0.7998214,1.4052751,1.5048786,0.73245513,1.3489926,1.3249215,0.85659295,0.71598566,0.52515346,0.8976987,0.21753705,1.3877015,0.42188323,0.37975472,1.2541627,0.47457325,0.46176016,0.3851186,1.4292243,1.2483146,0.48054004,0.8550923,1.2517623,1.0827373,1.2731481,1.3239534,1.1648442,1.156744,1.0111401,0.76605546,1.447329,0.8852693,0.89727163,0.972324,0.7653998,1.0253981,0.4887815,1.0278695,1.4978224,0.5053235,1.4565061,1.0426611,0.87225056,0.6640087,0.85537356,0.862265,1.1426361,0.9428827,1.2451212,0.7231805,1.1484233,0.79044205,1.3737985,1.4821897,1.3935435,1.1497014,1.4081631,1.1196285,0.76143306,0.9958289,1.5315658,1.2560449,0.9306591,0.84756213,1.1680849,0.84702086,1.4945914,0.89846957,1.1925772,0.6670281,0.6489235,1.3056307,0.6081867,0.89674777,1.0392874,1.4170544,0.7478453,1.0597717,0.68852746,1.2784283,1.0234575,1.2061864,1.2487645,1.4455,1.3439631,1.5698373,1.4184196,1.3855821,0.939218,1.1422222,0.5319953,0.6839987,0.37635148,1.4418223,1.3514206,0.9083196,1.262835,1.3387015,0.715435,0.9857092,0.97071934,1.1582501,1.3277614,0.8155966,1.4334638,1.35777,0.7489844,1.076604,0.67703855,0.74368006,0.7108977,0.99990666,0.76440835,1.2589676,0.42661047,0.858667,0.46554768,1.5568774,0.6915953,1.4215188,1.1165211,1.3739594,1.1701472,1.2404451,0.8153875,0.6257082,0.0,1.3934813,1.4900452,1.3677199,0.77380973,1.4135153,0.81285083,0.318617,1.0822868,0.8608726,1.3610896,0.6883857
tape,1.1858227,0.8379606,0.514852,1.4415463,0.52417964,0.50688624,1.0843902,0.8880018,1.2354054,1.2701781,1.5298622,0.633718,1.4112135,1.4602733,0.8045822,1.538877,1.3086804,1.1901141,0.47712392,0.24328387,1.0970324,1.011857,0.9306227,0.46951228,0.82901615,0.6791168,0.831113,0.93958724,1.2461381,1.302933,0.43733937,1.1511141,1.2734153,1.2453735,1.1259903,0.7504424,1.4540752,0.93672425,0.5335574,1.3777459,0.34860373,1.0363846,0.7037585,1.4975809,1.097416,1.2704409,0.9468406,1.1975145,0.64440066,1.254986,1.0117512,1.2981707,1.0026674,0.6314952,0.6469312,1.0342761,0.7213358,0.8722305,1.2105879,0.88617206,0.6779446,0.8296216,0.8421855,1.3243005,0.7909345,1.3475752,0.6115234,1.0220997,0.824046,1.2127188,1.4592192,0.55562156,1.5188375,1.1904746,1.0934039,0.6484517,1.1660258,0.8036121,1.258511,0.9615288,0.95192546,1.0539337,0.8531882,0.61067796,0.9994372,0.79156923,0.8292746,0.6165995,0.9111592,0.9071605,1.5527658,1.4848492,1.3287693,0.65395856,0.720184,1.057812,0.9679565,1.0473707,1.3865733,1.073533,0.48981118,0.9007444,0.50836736,1.2110522,0.47871655,0.7613963,1.3242489,1.0227736,1.481327,0.9587387,1.4689064,1.0240737,1.4547533,0.93245685,1.3101703,1.0681312,1.4318067,0.48914766,1.1420854,0.6361968,0.8721659,0.71306735,0.7612754,0.7764269,0.96864104,1.4666029,1.3934813,0.0,0.86158514,0.8665087,1.2276514,0.8906684,0.64950967,1.2241489,1.0753828,1.080384,0.6840089,1.4200289
toe,1.245432,0.556072,0.6571388,0.91735476,0.8100153,0.8808968,1.1154976,1.4368322,1.4157339,1.0345979,1.4944261,0.7228969,1.4452566,1.2736976,0.9847122,1.3452876,1.3790164,1.4108484,0.7062342,0.9813178,1.380206,1.28297,0.81068265,1.2098957,0.89902335,1.0028032,1.1751091,0.9123964,1.024993,1.3523259,0.8833848,1.2210197,1.0207988,1.1956817,1.2004296,1.1348102,1.3501267,0.95992875,0.59107244,1.4727328,0.64833766,1.160574,1.1880289,1.2931803,1.1604468,1.2236228,0.91662836,1.0683769,0.7744361,1.1841131,0.56779367,0.93158513,0.07932675,0.6006069,0.99985504,0.7579927,0.7015415,1.1828966,1.2599931,1.0920911,0.34140348,0.8406413,0.88577557,0.87892157,0.9725587,0.63519615,0.5354005,1.1811773,1.1642485,1.1904322,1.1219695,0.8482826,1.1105756,1.0113199,1.1676565,0.9393778,1.191083,1.0816426,1.2067137,1.0399332,1.1191816,0.5315926,0.6747197,0.31600738,0.97283345,0.26162195,0.21962363,0.78045607,1.2647392,1.0469036,1.2058898,1.0456151,1.3801095,0.6235444,0.560513,1.1937165,0.7272405,0.90365356,1.1168246,1.2267448,1.1198168,1.0808189,0.8818222,1.2611468,0.9333278,0.6759214,1.3778831,1.1093338,1.2584927,1.2280961,0.97874784,0.85600173,0.9189157,0.9694498,1.3171185,1.313118,1.4029202,0.36763,1.238867,0.59195524,0.895785,0.8144535,0.65802044,0.93163776,1.3470554,1.0852623,1.4900452,0.86158514,0.0,0.25621426,1.1209518,0.9496476,1.2180262,1.4528039,1.0094924,1.2531217,0.49528915,1.3381221
tooth,1.1759915,0.8320395,0.693113,1.1642152,0.90037435,0.9895234,1.1284053,1.4047087,1.3186852,1.0289223,1.3713297,0.5046653,1.2961514,1.2507548,1.0932313,1.3048592,1.3055692,1.3616815,0.59556824,0.932964,1.321785,1.292959,0.8018632,1.2373188,0.9059742,1.0220267,1.0637288,1.0202922,0.9167963,1.3204114,0.8666737,1.2518805,1.0787715,1.1678486,1.116921,1.2074028,1.2528493,0.9200275,0.42421436,1.4241941,0.521429,1.1244576,1.190644,1.2913623,1.2123457,1.1692256,0.86731005,1.0729334,0.9514281,1.1065055,0.55575776,0.98964804,0.43116605,0.4296248,0.9918922,1.0754974,0.55034024,1.158588,1.1147304,1.1337187,0.23301286,1.0371909,0.9268589,0.9635828,1.1443338,0.93028617,0.58258295,1.1559949,1.1457186,1.1183825,1.1209495,0.81848633,1.098507,0.96863896,1.1250359,0.98426384,1.2923639,1.0743136,1.2505119,1.1030151,1.1197875,0.5520439,0.975365,0.22100794,1.009289,0.29283273,0.39812636,0.7778152,1.2358062,1.1294262,1.2306925,1.0540044,1.3319565,0.4345559,0.31040263,1.1435257,0.8156254,0.90746796,1.1335114,1.24343,1.0488588,1.0683655,0.86975926,1.2300142,0.9739747,0.5146674,1.3219054,1.041165,1.211782,1.1631103,1.0367668,1.0666642,0.9559076,1.086415,1.2235544,1.2729144,1.3785443,0.3673448,1.1602271,0.53748685,1.1461434,0.68211365,0.7312247,0.9895186,1.4218802,1.0758682,1.3677199,0.8665087,0.25621426,0.0,1.1171858,0.9944427,1.2525845,1.4009513,0.9029712,1.2249409,0.27732038,1.2587166
toothbrush,0.936698,1.0349349,1.3128264,0.7427649,1.2411377,1.1523784,0.6653956,0.89570177,0.712327,0.95584476,0.918243,1.2170233,0.7172872,0.77265954,1.2520576,0.8315459,0.7875453,0.889749,1.3051779,1.1390858,0.91421735,0.868924,0.9538641,1.0023633,1.2570921,1.0304714,1.0795897,0.5889258,0.8313879,0.82807934,1.2086517,1.0844882,1.1032751,0.8546257,0.61337143,0.93862396,0.9790103,0.943614,1.029657,0.9129424,1.246146,1.1649244,1.0201358,0.97872156,1.2579494,0.94049376,0.7431635,1.0407506,1.2000779,0.84538716,1.0494236,1.0503068,0.9776727,1.2221384,1.2942643,1.0052974,1.0023962,1.150932,0.8181578,0.8432155,1.212451,0.9712709,0.72573966,1.0533066,1.0284592,0.6625596,1.3744724,1.0991728,1.2566388,0.49672842,0.9529042,1.2054284,0.8739101,0.37381637,0.9615457,1.0802394,0.72149354,1.0674269,0.8706571,0.88176656,1.212938,0.9691476,1.150281,1.2970471,0.85738295,1.0565834,1.191706,1.1313602,0.99612594,1.0964637,0.6832432,0.957171,0.79401225,1.0200758,1.0877088,1.0401992,0.9521505,1.1029131,0.94676137,1.075854,0.9110682,1.245585,1.3647305,0.8964652,1.3028846,1.2793283,0.8139823,1.1556555,0.79678607,0.44274747,0.9393091,0.8229029,0.7919304,0.91187143,0.96178627,0.7372528,0.70232403,1.1796544,0.8715626,1.2121571,0.89851135,1.1227577,0.9603905,1.1594939,1.091129,0.97728556,0.77380973,1.2276514,1.1209518,1.1171858,0.0,0.98802054,1.0273446,0.7425493,0.99392456,0.7341428,1.2575918,0.9053012
towel,1.2348306,0.7177577,1.0097907,1.0482175,1.0528746,1.0187073,1.1460342,0.83190984,0.94131714,1.2173238,1.2290485,0.8404548,0.98443276,1.171949,0.931665,0.94595855,1.2057129,1.2482798,0.7792875,0.8443765,1.1062545,1.1609399,0.6095036,0.76936615,1.0642081,0.49077046,0.74034154,0.96148336,0.9544299,0.6786527,0.81652176,0.9449249,1.0269935,0.94407725,0.957389,1.1117923,1.0608267,0.99758416,0.78621864,1.0616566,0.7685782,1.1213722,1.1611753,1.2345681,1.1881505,0.8818042,0.8455924,0.96571183,1.0816016,0.96601146,1.1674294,1.3567109,1.001218,0.91707194,0.7759466,0.8576544,0.71719927,1.1672802,1.1082692,1.0796106,0.8858855,0.60121626,1.1984128,1.3039193,0.99882275,1.2180712,0.856716,1.1777217,1.0572855,1.0493066,0.9907057,0.88561887,1.0549861,0.91083646,0.7929717,0.7291099,1.1051021,0.92484987,1.079379,0.6906948,1.0614834,1.1690423,1.0043885,0.96555144,0.06725371,0.78153527,1.0511414,1.0029007,0.8101628,1.1295689,1.0146233,1.0266889,1.1862036,0.78036124,0.9228675,1.2048798,1.0646768,0.33822596,1.0317298,0.9793332,1.0204712,1.0554423,1.0679216,0.7299752,0.7062377,0.89810586,0.91135854,1.0815315,1.020077,1.1455809,1.1316907,0.85392904,1.0861478,0.6245557,1.2598637,0.7865122,1.1242039,0.75598574,1.172243,0.8572234,0.6998398,0.72377944,1.0015348,1.0646086,0.8423916,1.1500704,1.4135153,0.8906684,0.9496476,0.9944427,0.98802054,0.0,1.1789769,1.2111042,0.9219068,0.7736862,0.9452562,1.0472953
toy,0.7739938,1.1976056,0.7547115,1.2874401,0.5760159,0.572037,0.7187184,0.6306716,1.1628442,1.2476091,1.0756968,1.0436845,1.2440661,0.866346,0.9219868,1.1662004,0.8994748,0.69582987,0.84031916,0.61352336,0.7638623,0.92725277,1.0704627,0.6169012,0.8852482,1.1044813,0.9527624,0.89009595,1.4503908,1.2450536,0.8696445,1.0684206,1.223558,1.1054945,1.1981547,0.71008027,1.2032602,0.7632782,0.93588823,0.9623311,0.90747446,0.9574624,0.7844869,1.1399125,0.6328537,1.2940092,1.2280507,0.9801193,0.7263038,1.2012544,1.2165751,1.1423753,1.2452836,0.9369697,0.87684,1.0211282,1.1832268,0.53553796,1.173989,1.0552076,1.1846204,0.9240206,0.5288816,1.172759,0.7670228,1.2090367,0.98732275,0.8948775,0.92370224,0.9987769,1.326942,0.88306403,1.3992381,1.28522,1.1321956,0.93754107,0.6802589,0.94457847,0.7718261,1.1661466,0.92162263,1.164322,0.97046113,1.0502099,1.2145698,1.2717657,1.1421744,0.7646897,1.1114432,0.64352334,1.1617774,1.3739702,0.9494385,1.138651,1.1502863,0.81633604,0.90198886,1.3528666,1.1697118,0.97734684,0.62990123,0.9076698,0.67251605,1.1596086,0.9075114,1.0666206,1.2153686,0.89138347,1.2183022,0.72864985,1.3442469,1.0711502,1.3831592,1.0271348,0.90319824,1.1813465,0.9636632,1.0625715,1.0668589,1.075976,0.99635124,1.1300353,1.0784742,0.8283829,0.64320266,1.2926859,0.81285083,0.64950967,1.2180262,1.2525845,1.0273446,1.1789769,0.0,0.714882,1.1521661,0.90629774,1.0954407,1.2790849
tray,0.82210153,1.2401484,1.3397131,0.93857217,1.2773638,1.252249,0.9180234,0.6017756,0.68223333,1.0656183,0.59699345,1.3151672,0.7110404,0.5769149,1.2179165,0.71867806,0.6245245,0.2350744,1.355597,1.0049973,0.39509964,0.7761171,1.1679854,0.9124804,1.1474153,1.1551523,0.8379389,1.0175942,1.1772876,0.8294278,1.2830333,0.9608147,1.0867312,0.9019805,0.8355896,1.0221869,0.7856338,0.8636332,1.303891,0.68800044,1.4151852,0.9483472,0.84027165,0.88504833,0.8158441,1.0143946,0.9508989,0.925734,1.2279882,1.0180556,1.2189313,1.0016248,1.3347225,1.3121222,1.2495178,1.106139,1.3169854,0.9071472,0.98339856,0.95311785,1.4370475,1.1615064,0.67952967,1.0260826,0.9231595,0.89128935,1.394898,0.9062639,1.1104617,0.75434095,0.99690175,1.1815287,0.8991692,0.90302783,0.99232,1.2963775,0.7456239,0.9852261,0.8276949,1.0521972,0.9635121,1.1693356,1.156474,1.4744549,1.1693571,1.425869,1.4504354,1.2201903,0.9092697,1.0085024,0.7454709,0.9387978,0.4366243,1.3078628,1.3501775,0.9491952,1.1018934,1.2226928,0.7637539,0.9884129,0.6584892,1.0571451,1.2278521,0.7375998,1.1366372,1.2785084,0.906136,0.97995126,0.82293904,0.73222613,1.0018767,0.92874235,0.9501463,1.0630302,0.7541499,0.7233122,0.6887653,1.3969176,0.84243965,1.3396623,1.0606495,1.278892,1.1358794,1.0558844,0.70104337,0.9670935,0.318617,1.2241489,1.4528039,1.4009513,0.7425493,1.2111042,0.714882,0.0,0.797488,0.86267924,1.3531843,0.9048686
truck,1.0287498,1.0166701,1.0381265,1.0952919,1.1439077,1.2033248,1.1429349,0.9635335,1.0308757,1.0779272,1.0722669,0.9740566,0.96602696,1.0732309,1.1504953,1.0665605,1.1131078,0.9370524,1.0154644,0.9720124,0.8852607,1.0722877,0.84441906,0.95868236,1.0135989,0.825984,0.7014247,0.99289894,0.94868493,0.89887005,1.043059,0.9375493,1.1037439,0.9040526,1.0501996,1.0745938,1.0036137,0.88383,0.93004984,0.961083,0.9893945,0.97850245,1.0680791,1.0879701,1.0238901,0.8930287,0.7480196,0.90306956,1.1972253,1.1063162,1.0914156,1.1990242,0.9809945,0.97201353,0.98235404,1.0171252,0.9347423,0.9995858,1.1501381,0.9772005,0.9738771,1.1643684,0.9327934,1.1403145,0.9911793,0.9947322,1.025743,1.0271564,1.0708346,0.9424572,1.1606504,0.9106275,1.0801324,1.0178403,0.8125553,1.0364361,0.97166836,0.98011434,1.1570082,0.85474455,1.0588721,1.0300521,1.0951505,1.0334578,0.89166003,0.92288834,1.0840429,0.99659115,0.9179652,1.0612173,1.0864488,1.0441442,0.9871547,0.9082547,0.934564,1.059574,0.857455,0.85769105,0.79584545,0.9466075,0.9473297,0.9389138,1.046203,0.99824786,0.8729054,0.9037492,0.93499196,0.8925668,1.014642,1.1225681,1.1455264,1.0299278,1.0294836,0.931666,1.1018121,0.91669106,1.0676787,0.9649474,1.1135387,0.9402944,1.1236198,0.8970131,0.96297693,0.9609334,0.99775946,1.1574587,1.0822868,1.0753828,1.0094924,0.9029712,0.99392456,0.9219068,1.1521661,0.797488,0.0,0.8999249,0.98229355,0.89965844
