,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coffee,comb,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pasta,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,refrigerator,rooster,sandwich,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,soap,sock,soup,spoon,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,truck,vacuum,watch,window
sock,0.75514054,1.3377986,1.2745165,0.9025849,0.7327286,1.2315712,0.87317127,0.9954301,1.1016513,0.9479601,0.75492954,1.3067929,0.55848193,0.83010674,1.2363129,0.6518637,0.8883983,0.98553795,1.2917941,1.340889,0.96676594,1.0934795,1.1437457,0.9823372,1.0559138,0.9889464,1.0925131,1.0483019,0.8075193,0.72425795,0.93856883,1.3082218,0.8449381,1.1108199,0.6916485,0.69780797,1.0204084,1.2802024,0.90674096,1.3158295,0.92423564,0.9854439,0.8640259,1.024939,1.0083678,0.9463218,0.9421925,0.9705577,1.3423653,1.1442337,0.97963214,0.87368214,0.9776371,0.9102124,1.1433249,0.7197032,1.3228406,1.1750042,1.008575,1.2716131,0.4415496,0.917405,0.8919299,1.3144144,0.67059815,1.1135571,1.1044137,1.1999692,0.7452117,1.0103523,0.5225079,1.0090413,0.66258943,1.3119793,0.93623143,1.0630956,1.013803,0.57561564,0.8042935,1.1196343,0.9825027,1.3047938,1.0002238,0.9798249,1.2667631,1.404314,0.7650833,0.8333206,0.5623351,0.64154816,0.8800066,1.1379169,1.2226847,1.1892496,1.1572788,0.91825813,1.0334034,1.2745008,1.3044543,1.2600236,1.1486288,1.1303139,1.0576236,0.9301131,1.3561771,0.8772954,1.0501516,0.86000943,1.1826441,0.78024924,0.995691,0.7758213,0.5043261,0.7386495,1.2178371,0.8208438,1.0397663,0.6352178,0.88262653,1.3561996,0.0,1.0923183,1.3317987,1.3848109,0.8651202,0.8054774,0.9131942,1.3296374,1.0350875,1.1313531,1.1903939,0.9986081,1.1349248,1.0825075,0.8832678,1.0829759,1.1889398,1.024656
soup,0.87674123,1.1901811,1.121107,0.8830767,0.93280995,1.2302088,0.9826884,1.1738284,1.1206033,0.83698195,0.84307694,1.3409024,0.9417966,0.6668576,1.093439,0.8937191,0.98915863,0.8735279,1.1396253,0.3696013,0.7678216,0.7184533,1.0115447,0.94766045,0.885644,1.0759504,1.1908119,1.2764071,0.96324253,1.1969473,0.56389487,1.1540738,0.9860724,1.1697199,0.97449785,0.8830729,0.53410643,1.3170731,0.9660863,1.2027218,1.1773506,0.8501475,0.8933534,1.1013724,1.113661,1.1248606,0.91288644,1.22274,1.064528,1.0682203,0.9229951,1.2098812,0.95458984,1.1770449,0.99150246,1.2804695,1.1196756,1.0807021,0.6813065,1.3283927,1.1750406,1.1893036,0.9066176,1.0101503,0.91371757,1.1929363,1.0534981,1.2522101,0.9074564,0.82073313,1.094901,1.1385524,0.8660729,1.1919919,1.0321602,0.907639,0.58429486,0.88674283,0.96296626,1.2425328,0.90971726,1.2625418,1.2184528,1.2696588,1.2719562,1.194393,0.732673,0.96932364,0.9055598,1.0659009,0.7524329,1.2389499,1.17178,1.1502657,1.1069937,1.0601377,1.3853376,0.5443697,1.0908889,0.2384783,1.1817645,1.2625926,1.0942194,1.2602348,1.1994525,0.73283833,1.1641835,0.83534145,1.1224265,1.0032593,1.1116107,0.91606194,1.0971265,1.0040557,1.2444557,0.823645,1.0130495,0.94198817,1.4194939,1.2003878,1.0923183,0.0,1.105167,1.214369,1.1472011,0.7972246,0.56416523,1.1665304,1.3214822,1.2346992,1.1091883,1.2426451,1.1518166,0.4377408,0.9066295,1.2289578,1.3253529,0.85206974
spoon,1.4029481,0.67297345,0.6633317,0.9453676,1.3066646,0.8585601,0.9476092,0.5947509,0.9063414,1.2537001,1.6343781,0.4439205,1.5811863,1.5181406,0.8262915,1.5642654,1.0604596,1.2072933,0.5429385,0.5972721,1.4120023,0.8678847,0.7271328,0.9257068,1.1193584,0.92695135,0.7697735,0.6481094,1.4474621,1.2093577,1.2297871,0.6626915,1.3877285,0.6826892,1.3467543,1.6307216,1.1274433,0.30856657,1.3137777,0.42538548,1.0541164,1.1572003,1.4420509,1.1266444,1.1251453,0.85399354,1.294306,0.84861743,0.47147954,1.0937967,1.3697702,0.86258316,1.2799422,0.9141492,0.9551893,0.904456,0.12451506,0.89532363,1.2465093,0.5611186,1.1635746,0.87979674,1.3811364,0.83650565,1.3084457,0.7093339,1.0832775,0.59718215,1.5807258,1.0194335,1.4747276,0.27261466,1.391537,0.506106,1.1249474,0.96316963,1.1744027,1.4654632,1.3812528,0.6923168,0.8899224,0.5926018,0.66060627,0.7564306,0.7083037,0.47704273,1.3890646,1.3083383,1.6124032,1.4350197,1.3700793,0.61545485,0.36821437,0.39470267,0.6298226,1.1336207,0.7095095,0.808217,0.8007977,0.7483357,0.91483456,0.6243569,1.0703809,1.0146563,0.6294481,1.3907372,1.0397121,1.2713393,0.74190176,1.2217013,0.5108441,1.5260792,1.3247411,1.3195527,0.20256305,1.5255549,0.7487515,1.4353145,0.6692345,0.5486052,1.3317987,1.105167,0.0,0.59596467,1.2335485,1.5534601,1.5073241,0.41990805,0.7482541,0.5322353,0.4244522,0.69842285,0.8666937,1.1426107,1.204485,0.6068393,0.48792946,1.2943828
strawberry,1.359983,0.28355932,0.78887486,1.2205791,1.326929,0.61151373,1.050309,0.9923436,0.9789312,1.1410887,1.3452144,0.371737,1.4108863,1.3217221,0.93707883,1.3875425,1.1628512,1.1446313,0.41091728,0.791222,1.237491,1.1048279,1.0596749,1.0737623,1.1971171,1.0299962,0.8171975,0.7862389,1.2744789,1.1651512,1.2656002,0.7724289,1.3230315,0.6840102,1.2172852,1.3567011,1.2468773,0.27914584,1.2398471,0.31199127,1.009955,1.1244951,1.2753961,1.1357259,1.0629547,1.0171524,1.1542665,0.85920316,0.6587941,0.9678226,1.1850246,0.9961134,1.1744322,1.1349549,0.83107865,1.0471176,0.5109667,1.0872194,1.272466,0.4356004,1.2750103,0.8631315,1.1549351,0.82862025,1.4005182,0.7499898,1.0852649,0.63694406,1.3754833,1.1842084,1.3876171,0.7747694,1.3862767,0.47626704,1.1546814,1.1161596,1.2056725,1.3956739,1.250585,0.66249454,1.1601868,0.18464237,0.90754116,0.96287274,0.36012888,0.26323956,1.33831,1.1273563,1.4233766,1.358822,1.3057836,0.8649638,0.62607557,0.6977589,0.8831175,1.0492377,0.7457831,1.0790068,0.80128604,1.100506,0.99718285,0.8309894,0.9035076,0.9505953,0.53593516,1.3124342,1.0853707,1.2960783,0.7909771,1.2052081,0.93381155,1.3457968,1.3671645,1.2523966,0.5645701,1.2785001,0.8909273,1.2779751,0.73096114,0.2382341,1.3848109,1.214369,0.59596467,0.0,1.1916775,1.3703659,1.3474501,0.6378317,0.7873764,0.45805025,0.74994373,0.8370331,0.8569132,1.2635918,1.2305846,0.77931404,0.42731512,1.1534166
stroller,0.89034075,1.1666713,1.3160542,1.2570257,0.9550561,1.2650132,1.2096666,1.2137296,0.74584776,1.0381286,0.6461116,1.1132804,0.6629708,0.897246,1.041212,0.809251,0.8866148,0.9403667,1.0641477,1.3051094,0.80885774,1.2911127,0.9347911,0.8925988,1.0581851,0.9070615,0.957242,1.2027516,0.7984534,0.4779786,1.0679402,1.2086139,0.7467248,1.2248919,0.9632231,0.66654956,1.1767918,1.2068597,0.564285,1.1524813,0.9136981,0.97373086,0.7996002,0.7478313,0.8303512,0.9309092,0.98966825,1.1373904,1.4053388,0.97156566,1.0344508,1.2212515,0.74364567,1.0895717,1.0640148,0.9592821,1.2284857,1.0600237,0.9313024,1.1797103,0.7733765,1.1847079,0.9479781,1.0667168,1.0401537,1.066981,0.9414973,0.99680406,0.6104163,1.0073669,0.6356933,1.1122683,0.6194875,1.202848,1.0181533,1.247884,0.9112233,0.8404393,0.38557446,1.1828545,1.1272824,1.2759435,1.0564674,1.1131018,1.2225012,1.2947214,0.8059791,1.1273184,0.7671686,0.59850377,0.94503975,1.2815862,1.209508,1.1922404,1.3560009,1.0570937,0.95475876,1.1568862,0.9673611,1.1980124,0.9460638,1.3023424,1.156904,0.68681574,0.9617154,0.78512293,0.89783126,0.91709936,1.2221844,0.8022554,0.98104054,0.7676246,0.75302815,0.78097165,1.0786221,0.7856946,1.0456157,0.9015224,0.99668247,1.2514135,0.8651202,1.1472011,1.2335485,1.1916775,0.0,0.76602244,0.8377627,1.2535546,1.177833,1.1924167,1.1823828,0.98594344,0.865991,0.9310062,0.84860456,0.8656557,1.1603253,0.93734723
sweater,0.67828393,1.2937043,1.3510222,1.0765394,0.60148764,1.317598,1.1366936,1.3130263,1.2015018,0.78892076,0.46939552,1.4281838,0.58051145,0.5969547,1.2043785,0.5546766,1.0006162,0.88702667,1.412041,1.2101622,0.8168921,1.1808561,1.144048,1.1360973,0.98306674,1.172337,1.2039201,1.247505,0.6638097,0.758497,0.9022212,1.3342723,0.6157973,1.2985307,0.7055923,0.40060496,0.9395467,1.5123448,0.88432026,1.4597005,1.0478766,0.9816896,0.7127851,1.0383807,0.91879094,1.1556677,0.7493181,1.1193607,1.4337896,0.9303307,0.60794127,1.1380607,0.64625585,1.1173357,1.139324,1.1490248,1.4917387,1.1610365,0.81731373,1.3443964,0.79771733,1.2785943,0.63411033,1.0974604,0.68727505,1.2083516,1.0898879,1.3305988,0.19659275,1.1012598,0.37693208,1.4216989,0.68359625,1.4367596,1.043734,1.1420965,0.89156157,0.71507394,0.7003842,1.3258772,1.1180123,1.3773972,1.3486731,1.1203203,1.3544848,1.4365814,0.6248318,0.82655835,0.2419635,0.4026962,0.718076,1.3731449,1.3705658,1.3517619,1.3509064,0.8892188,1.3268263,1.1308897,1.242763,1.0439461,1.1809505,1.3599771,1.0040262,1.1459672,1.3349535,0.60283136,1.1198301,0.85761577,1.3170102,0.84372395,1.2965794,0.081189394,0.8678492,0.51534647,1.4844825,0.5869098,1.1452054,0.6044689,1.3186779,1.4013691,0.8054774,0.7972246,1.5534601,1.3703659,0.76602244,0.0,0.54737455,1.4724824,1.220438,1.3693116,1.311125,1.3201435,1.2790127,0.8415548,0.89616585,1.2878587,1.4190159,0.6916488
table,0.53227353,1.3095484,1.3388336,1.0410184,0.69578254,1.3157583,1.0034002,1.3504076,0.9032748,0.6653545,0.30266988,1.5469213,0.4906959,0.4229468,1.0913823,0.6177069,0.92428994,0.5101167,1.2872789,0.87710655,0.3493712,1.0065454,0.98694414,0.97078973,0.90167433,1.1378583,1.2628951,1.4848846,0.6638656,0.87221706,0.65820694,1.3230469,0.78333426,1.2965894,0.8718546,0.4585241,0.7313381,1.5033914,0.62213844,1.3780863,1.251763,0.67789173,0.662213,1.0044495,1.0008116,1.0671335,0.80203,1.3711667,1.4026453,1.0104483,0.8858793,1.3739448,0.7195375,1.2232244,1.0521142,1.3632836,1.4945258,1.0971361,0.5388491,1.5436134,1.070993,1.1705806,0.8649289,1.1577082,0.851112,1.3199713,1.0587397,1.3114991,0.62607735,0.8245332,0.7423526,1.2985744,0.5157201,1.3701704,1.161446,1.0450176,0.66741824,0.72572476,0.67348534,1.4426935,1.1128565,1.4520888,1.3167324,1.4181087,1.4246846,1.3974628,0.5188185,0.83084136,0.6020122,0.80914235,0.36155844,1.4274905,1.4043936,1.3709664,1.335797,1.0189929,1.4937751,0.8972531,1.1732476,0.777676,1.2353334,1.4670377,1.0189648,1.1363597,1.2721335,0.41446376,1.1514307,0.7895202,1.2242665,0.8962625,1.1923037,0.6442029,0.966743,0.8941099,1.5371891,0.55374384,1.0532722,0.5994437,1.5671737,1.3814979,0.9131942,0.56416523,1.5073241,1.3474501,0.8377627,0.54737455,0.0,1.3464062,1.5224407,1.4443996,1.3418572,1.3119843,1.1258326,0.29555523,0.92861426,1.334487,1.5559238,0.6858057
tape,1.3855412,0.74019027,0.63856024,1.0031695,1.3557748,0.54877406,0.8132406,0.70058215,0.80287325,1.2814811,1.4777473,0.58868694,1.4747039,1.3779316,0.6797468,1.4878628,1.0101641,1.1313846,0.6639177,0.6742622,1.1922323,0.88014543,0.7380687,0.8385447,0.972449,0.84928995,0.8981036,0.75204116,1.4086053,1.35726,1.2305641,0.37905782,1.3678192,0.7894608,1.2759092,1.4977672,1.1554095,0.54732436,1.2341013,0.4825222,1.1211238,1.0339051,1.3222215,0.93640476,1.2112863,1.0067029,1.1785358,0.92424417,0.5026416,0.9386315,1.1449966,0.96762437,1.2428888,0.92154634,1.012961,1.0559691,0.48008,0.69911253,1.1226598,0.6532551,1.1722224,0.7457689,1.3715166,0.6530691,1.3378282,0.598724,0.96357703,0.58754015,1.5181513,0.8527942,1.5019594,0.74718285,1.4478118,0.63956785,1.1530254,0.9262406,1.1237812,1.3962382,1.2968785,0.9103715,0.96903884,0.6478124,0.7647897,0.9217896,0.7448401,0.5606448,1.4074838,1.1311098,1.568902,1.4477918,1.314781,0.7616552,0.6368533,0.66872007,0.64181805,1.1726749,0.7829086,0.9012824,0.82204294,0.900341,0.8664958,0.5804365,1.0812076,0.95297664,0.55753225,1.3714478,0.9115929,1.1550078,0.6895511,1.180276,0.7252617,1.4850141,1.2981403,1.3061396,0.573347,1.4083817,0.93644124,1.317197,0.8381747,0.65604365,1.3296374,1.1665304,0.41990805,0.6378317,1.2535546,1.4724824,1.3464062,0.0,0.82040596,0.7520347,0.67652625,0.8201049,0.626639,1.0934737,1.2881807,0.8682307,0.5703804,1.3443893
toe,1.3914413,0.81207365,0.80426216,0.9994858,0.97960156,0.76977104,1.0798824,0.6488179,1.243115,1.21509,1.3774277,0.6840327,1.2815013,1.3642092,1.1443379,1.283072,1.1061707,1.3097845,0.94424206,1.2270631,1.4590237,1.0650963,1.0664597,1.2339985,1.1958642,1.1018964,0.9956066,0.22254264,1.2601125,1.1462975,1.35145,0.8321152,1.1725302,0.9872988,1.0216593,1.2624326,1.3287913,0.6148332,1.3878381,0.8068575,0.75229114,1.2450553,1.318886,0.94358987,1.1303122,1.0452437,1.1799673,0.24954641,0.7551142,1.1023105,0.9277742,0.16729885,1.2504028,0.82176584,1.1123028,0.2780823,0.74148726,1.0976207,1.4363036,0.3728819,0.8531179,0.7704519,0.9704833,0.7642449,0.73312443,0.5742826,1.1666954,1.0227816,1.185841,1.3415886,1.0556835,0.8516084,1.3852638,0.94544077,0.8732147,1.0784672,1.3945413,1.12725,1.2468896,0.6267372,0.9446931,0.4953137,0.955594,0.4179544,0.62382275,0.7286582,1.4187076,0.996234,1.2518958,0.9473292,1.3808591,0.59224504,0.80373406,0.81404555,0.7844118,0.99121636,0.61218596,1.2621758,1.1701291,1.2734509,0.9605948,0.39460647,0.89193064,1.0779328,1.0428632,1.4608532,1.0067421,1.0954762,0.9252789,1.0657765,0.975066,1.125066,0.9529645,0.90614367,0.57783943,1.3226378,1.1212282,1.1335304,0.32455313,0.7751514,1.0350875,1.3214822,0.7482541,0.7873764,1.177833,1.220438,1.5224407,0.82040596,0.0,0.64026684,0.8765078,1.0197345,1.0128459,1.452321,1.2597159,0.827772,0.33157563,1.2871196
tooth,1.2621329,0.54253614,0.8570047,1.1376069,1.1911902,0.83767164,1.0155352,0.7725142,1.1083245,1.1622874,1.3814247,0.5164687,1.3142874,1.3663208,1.0068264,1.3441033,1.0147321,1.1862131,0.60331047,0.93962276,1.3567905,1.1483644,0.99197835,1.0394113,1.1647797,0.99714935,0.72150314,0.54826796,1.1681814,1.0952201,1.3583564,0.8834072,1.2285941,0.85813165,1.0500296,1.321454,1.3146138,0.3176502,1.2571237,0.49567568,0.98382777,1.2563562,1.2377038,1.1980941,1.1071775,0.9909514,1.1640264,0.68891907,0.76764834,1.0553423,1.2262194,0.74744827,1.2953748,0.8166554,0.7946186,0.7930862,0.49887598,1.0567377,1.3422059,0.43236572,1.1754086,0.72323245,1.1853155,1.0165472,1.2378238,0.8801843,1.0805814,0.83974373,1.309859,1.1943436,1.1773932,0.5752544,1.3345835,0.5938393,1.0737274,1.1727661,1.2094699,1.3557225,1.2876494,0.5621239,1.1029543,0.329264,0.8332541,0.85455096,0.5289573,0.49838763,1.3392372,1.0608305,1.3630562,1.1388621,1.2805713,0.6905291,0.60232025,0.64922255,0.8919524,0.95341504,0.65848345,1.1998057,0.8342205,1.1562515,0.9168336,0.78618973,0.86659604,1.1210465,0.870255,1.3739362,1.0761545,1.2220572,0.8413503,1.1528522,0.8131051,1.2962042,1.2445344,1.2637105,0.5352535,1.3126276,0.8718241,1.1468074,0.5813308,0.46516162,1.1313531,1.2346992,0.5322353,0.45805025,1.1924167,1.3693116,1.4443996,0.7520347,0.64026684,0.0,0.71581525,0.8416514,0.97461224,1.352787,1.0606292,0.7730974,0.5299369,1.1644723
toothbrush,1.2608873,0.76821977,0.8856021,1.0905058,1.1691738,0.78297967,1.0023464,0.92038673,1.0444739,1.0609331,1.4041365,0.53559434,1.3872213,1.2653216,0.9238521,1.4071612,1.0762782,1.1470875,0.7224414,0.9038557,1.2450981,1.1133081,0.5502348,1.0030233,1.0977936,1.0582161,1.0073502,0.88459367,1.311182,1.2271451,1.2112873,0.86469305,1.1822718,0.790436,1.2323936,1.4002295,1.1816144,0.45104456,1.236211,0.6362375,1.0358657,0.97589064,1.2578351,1.0824698,1.0526254,0.9116477,1.1552685,0.9268368,0.75595295,0.96645683,1.154168,0.9712357,1.190649,1.0104917,0.95051444,0.98822254,0.35164976,0.987358,1.2314122,0.69904584,1.1477883,0.96320295,1.1927515,1.0019404,1.2078965,0.8428656,1.0393137,0.6223715,1.3168826,1.0493882,1.2968891,0.5190084,1.2300076,0.64333415,1.185005,1.033193,1.0565118,1.3683048,1.2663407,0.9326971,1.256561,0.74757564,0.72463506,0.8388498,0.7992657,0.73921007,1.2763534,1.1892272,1.3415012,1.308147,1.2111282,0.9353523,0.02640891,0.031451583,0.88883394,1.0497488,0.9505631,1.073413,0.85917836,1.0347729,0.91703033,0.87422884,1.136729,1.0377958,0.7024961,1.3116324,1.0523499,1.2543104,0.81339353,1.1243649,0.5729042,1.2985395,1.2844049,1.2125039,0.49772847,1.295476,0.9156488,1.2195761,0.9123097,0.6781839,1.1903939,1.1091883,0.4244522,0.74994373,1.1823828,1.311125,1.3418572,0.67652625,0.8765078,0.71581525,0.0,0.76524734,0.82029116,1.2674935,1.2061706,0.5327596,0.6345171,1.2261883
towel,1.1364696,0.8646436,0.9971837,1.1225436,1.242357,0.9345423,1.1143838,1.0472405,0.78455675,1.0830796,1.2001145,0.6895149,1.1846361,1.1815631,0.9446354,0.8606006,1.202378,1.0888053,0.71443564,1.0192487,1.1455752,0.981802,0.8715774,0.77297103,1.1785513,0.7756814,0.93698287,1.0897051,1.2005172,0.88230634,1.1099427,0.82192785,1.1730018,0.70263946,1.2114878,1.2391657,1.0901744,0.7693802,0.9674356,0.6757828,1.0471213,1.0844251,1.1078874,0.99786204,0.8357579,0.8275852,1.0228397,1.095489,0.9174498,0.94987315,1.3200469,1.1392308,1.1983919,1.0975007,1.0351475,1.1092981,0.7087064,1.0028763,1.2068822,0.9797662,0.8086122,1.0253856,1.3340061,1.0945388,1.3167644,0.94025224,0.87561226,0.60480976,1.2294011,0.95918596,1.1629165,0.7305924,1.0816147,0.58819234,0.95140237,1.0740253,0.99414563,1.2328985,1.2446579,0.94907,1.169863,0.9855316,0.11583519,0.9261084,0.94734776,0.90613085,1.0333127,1.0643111,1.2414384,1.1974854,1.1362166,0.7661461,0.74212706,0.7632762,0.9776615,1.2184559,0.57443124,0.97633886,0.71266747,1.086156,0.83573514,0.9074549,1.1172106,0.61926997,0.72134805,1.1929057,0.994538,1.0317963,0.7823605,1.0853214,0.9409833,1.3041873,1.0442617,1.0432767,0.6970326,1.1907513,0.7738439,1.1870008,0.9398125,0.72255415,0.9986081,1.2426451,0.69842285,0.8370331,0.98594344,1.3201435,1.3119843,0.8201049,1.0197345,0.8416514,0.76524734,0.0,0.847136,1.238155,1.0568633,0.63386065,0.87363255,1.0796063
toy,1.0591872,0.9828487,0.8327178,1.1575567,1.2579162,0.5997677,0.8209498,0.7688513,0.92012584,1.2232149,1.1996205,0.9019294,1.2561454,1.14287,0.61295336,1.2446988,0.9432616,0.91050833,0.7344587,1.0379373,0.8956421,1.1248362,0.75229436,0.85380566,0.91096586,0.97198945,0.92223096,0.96090186,1.2078905,1.2551905,1.1259798,0.76760304,1.2750453,1.0476512,1.207393,1.2410314,1.1975535,0.80280775,0.90597016,0.76972336,0.9329581,0.9198165,0.97520083,0.41192615,1.2184825,1.1398433,1.0741442,1.0904565,0.8724914,0.8128523,1.0402972,1.1330252,1.2109087,0.94862026,0.85390085,1.0888222,0.8382032,0.5418053,1.0802382,0.9823672,0.95287216,0.7251778,1.1929684,0.7012518,1.2050139,0.7484774,0.71284413,0.8987281,1.2384079,0.8639721,1.3007139,0.9093015,1.184298,0.9566051,1.0390409,0.93908316,0.9590636,1.0285361,0.83558017,1.1887238,1.1408994,0.94895643,0.8567969,1.115678,1.0987027,0.8617102,1.3431988,1.1438806,1.2824973,1.3108041,1.1286967,0.9917896,0.83435345,0.82275844,0.8840632,1.0761544,0.93486315,1.0363704,0.81972146,1.0963221,0.6883422,0.9610377,1.1274445,0.8481022,0.71097726,1.2414489,0.63426894,1.0338956,0.9964113,0.9333221,0.55924153,1.3058362,1.0950066,1.1081532,0.8200631,1.2165564,1.1958381,1.1576988,1.0635281,0.8588183,1.1349248,1.1518166,0.8666937,0.8569132,0.865991,1.2790127,1.1258326,0.626639,1.0128459,0.97461224,0.82029116,0.847136,0.0,1.0755864,1.2096908,0.76447344,0.9000763,1.276085
tray,0.7392157,1.2496982,1.071083,0.9245299,0.85859305,1.2761345,0.94009584,1.1125082,0.71295017,0.8610449,0.6370234,1.4447362,0.69961506,0.68730384,1.0567147,0.8166139,0.79872686,0.5630437,1.2003844,0.57921016,0.44131225,0.73131466,0.8543422,0.9176847,0.87640446,0.9888696,1.141825,1.3516939,1.0034281,0.96602803,0.60634613,1.0962116,0.9540086,1.1471717,0.98509127,0.7558768,0.58385676,1.3260136,0.699934,1.2902322,1.2539608,0.716391,0.9151236,1.02308,1.1047541,0.8559391,0.96520394,1.3126607,1.1012399,1.1256626,1.0311248,1.3321165,0.8498348,1.1343691,1.0365076,1.3537906,1.2139885,1.0191855,0.61450136,1.4668459,1.2101152,1.0806489,1.043839,1.0327804,0.9977801,1.2464343,1.0655755,1.2645817,0.934212,0.7427584,1.0396613,1.0003266,0.6692829,1.284829,1.1061362,0.855092,0.7083788,0.8066166,0.8534269,1.3394427,0.92357147,1.379535,1.1856395,1.3376185,1.4015872,1.2442535,0.6582969,1.026826,0.9390181,1.0209702,0.5160781,1.3077445,1.3099403,1.269944,1.0613856,1.1237361,1.3228872,0.5305613,1.1100355,0.4006815,1.2495279,1.2648689,1.0480225,1.1775908,1.1498508,0.5635613,1.1906191,0.8539552,1.1916854,0.9867595,0.9967133,0.9518991,1.0736287,1.1069988,1.3267579,0.8120215,0.92923456,0.8428621,1.4532661,1.2992604,1.0825075,0.4377408,1.1426107,1.2635918,0.9310062,0.8415548,0.29555523,1.0934737,1.452321,1.352787,1.2674935,1.238155,1.0755864,0.0,0.9724131,1.2428198,1.4534519,0.89481616
truck,0.8777907,1.139596,1.1446801,1.0236734,0.92747617,1.2695528,1.1028564,1.1556411,0.9803297,0.9223579,0.84947044,1.2134361,0.7507242,0.8916884,1.1098558,0.79473746,0.63475573,1.0064789,1.1388128,1.0561335,0.99756366,1.0666549,1.140899,0.9882969,0.967229,0.9568864,0.67759347,1.2093713,0.75208944,0.78428113,0.94780684,1.217866,0.7648761,1.1163061,0.76542926,0.84963965,0.96013236,1.2528325,0.80787337,1.2235951,1.0941088,1.0641475,0.84363985,1.0851682,0.8394921,0.9045111,0.96928215,1.1531419,1.2000648,1.001666,0.9986601,1.1696678,0.795558,0.89381176,0.8683849,1.0944391,1.2162255,1.0717362,0.7930389,1.1915505,1.0307391,1.0257326,0.91390395,1.2048674,0.96380496,1.2793787,0.9902396,1.1132723,0.84617394,0.96895516,0.79696393,1.1238658,0.7461356,1.0786754,1.0112721,1.0229375,0.9249769,0.9371924,0.6712359,0.9498921,0.9878363,1.2042662,1.1120213,1.1825627,1.1594342,1.1751491,0.7931503,1.0104607,0.78815687,0.84939057,0.91999304,1.1046537,1.2146621,1.2178844,1.145213,0.9370621,1.068527,1.028252,0.96016544,0.9968677,1.0486383,1.2742603,1.0827177,1.0841731,1.1593093,0.86851466,1.0372518,0.95728475,1.1792526,0.9935662,1.150936,0.85337865,0.8805798,0.94154525,1.2333629,0.8035477,0.89922935,0.9535547,1.1267391,1.1744338,0.8832678,0.9066295,1.204485,1.2305846,0.84860456,0.89616585,0.92861426,1.2881807,1.2597159,1.0606292,1.2061706,1.0568633,1.2096908,0.9724131,0.0,1.1167543,1.3310502,0.7924458
vacuum,1.2377822,0.85711485,1.0751336,1.1549602,1.2106879,0.9108827,1.1799188,1.0157903,0.9336646,1.015917,1.2514985,0.6507161,1.1794306,1.3227797,1.0260086,1.2697883,1.1780326,1.2264555,0.7070717,1.0963682,1.2025585,1.118961,0.70666283,0.8526805,1.254652,0.7878303,1.0537301,0.9356622,1.1812782,0.8312249,1.1942387,0.83964145,1.0108384,0.79249835,1.2408609,1.2373267,1.1978104,0.6288823,0.97094387,0.68274325,0.77382034,1.0336095,1.1408801,0.89343274,0.672588,0.79742706,1.294251,0.87479067,0.9469671,1.0298928,1.2188094,0.9359965,1.0684898,1.112276,0.96418,0.8924404,0.5879457,1.1415015,1.2291812,0.8228805,1.0222181,1.1039894,1.1539944,1.0326426,1.1249667,0.8882114,1.0333518,0.57643217,1.235778,0.9928875,1.1961678,0.5696609,0.8985145,0.685362,1.0082407,1.200253,1.1059492,1.1693876,1.1426705,0.9309007,1.1402266,0.8585409,0.5986424,0.87208116,0.8877381,0.9067683,1.0652279,1.2399757,1.3316519,1.1524534,1.2920985,0.9351481,0.5216753,0.50529146,1.0531577,1.125343,0.7555855,1.1368554,0.83321667,1.1686444,0.90450406,0.9149728,1.1364939,0.810563,0.77320594,1.1626871,0.92556953,1.1967413,0.8772793,1.1043482,0.71074736,1.3166795,1.0892067,1.0860572,0.48867285,1.059317,0.8452673,1.2333177,0.8211624,0.7434609,1.0829759,1.2289578,0.6068393,0.77931404,0.8656557,1.2878587,1.334487,0.8682307,0.827772,0.7730974,0.5327596,0.63386065,0.76447344,1.2428198,1.1167543,0.0,0.73348045,1.1061894
