,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dog,doll,door,drawer,dress,egg,elephant,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hand,hat,horse,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,spoon,sprinkler,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tricycle,truck,vacuum,watch,window
sprinkler,0.98517126,1.2859204,1.4137404,0.7139209,1.0631776,1.2027199,1.0675101,0.8884631,0.6402734,0.7368426,1.3899148,0.8346055,0.72525597,1.2496502,0.81707656,1.1742724,1.0525796,1.371335,1.217288,0.91948503,1.0197241,1.1131276,1.0014703,1.1985593,1.4562466,1.2115391,1.0858175,0.74996907,0.92101365,0.8295436,0.99887913,0.7771541,1.0549583,0.7351396,1.0424019,1.1080871,0.84146786,0.9760738,1.4135969,0.7703709,1.348023,1.1334804,0.73468727,0.9141668,0.86695623,0.9564751,1.0085348,1.2777783,0.85924226,0.9120679,1.2036905,1.2222531,1.0561024,1.1740696,0.8910239,1.146158,0.6348829,1.3061008,0.91138756,1.0977827,0.99108046,0.8952378,0.69942904,1.2568656,1.1141162,0.8876273,0.80197006,0.8100032,1.0905786,0.96273184,1.2247834,1.3892399,0.89557457,1.2330625,1.0041621,0.7049696,0.7898251,0.88581836,1.3495936,1.402212,1.1315622,1.1900709,1.1340933,0.9772831,1.2148,0.80004776,0.93080103,0.76182735,1.351837,1.3060138,1.1018298,1.1945173,1.0044543,1.2515552,0.962281,1.0460396,1.0559657,1.033952,1.1505156,0.86571234,0.8410303,1.2386345,1.0704193,0.8055954,0.8147513,1.0288935,0.9780856,0.96975166,0.6084608,0.7918643,1.0927099,0.998235,1.3483418,0.84252065,0.9615479,0.7218526,1.4416597,0.7018635,1.3169246,0.80313814,0.9856366,0.0,1.1596298,0.8964757,0.8401643,0.70679826,1.2086776,1.2812197,0.858895,0.713668,1.2542315,1.1741993,0.79098797,0.7789157,1.0166174,0.83182687,1.3507941,0.85042346
strawberry,1.0431637,0.9319164,0.33958954,1.3594136,0.65999544,0.41586125,0.7143209,1.1698661,1.3146679,1.4087507,0.80417526,1.4098113,1.2716644,0.8140703,1.3803259,0.9936146,0.96884185,0.73861957,0.6303632,1.0910666,1.1482701,1.0846094,0.8156568,0.89359164,0.9117733,0.844422,0.60680276,1.3058949,1.29765,0.99267393,0.7893359,1.2703586,0.72057056,1.135219,0.85721004,0.7800288,1.3687814,1.1757746,0.74996066,1.3199089,0.73626447,0.7989242,1.1722047,1.0315284,1.2659825,1.0278677,1.3114958,0.5352164,1.2285931,1.1142262,1.0026556,0.7944838,0.64064234,1.0720987,1.083916,0.67554766,1.1790645,0.83874094,1.0796833,1.0394312,0.81307185,1.2332469,1.248308,0.9854476,0.66925144,1.1791493,0.92243457,1.3896669,1.2134318,1.0645969,0.8140236,0.90375274,1.0031983,0.7335829,0.8007932,1.1840917,1.1170843,1.1595435,0.78871864,0.99771166,1.0493828,0.9061498,0.48419034,1.2508769,0.7730158,1.3981087,1.3551381,1.1130055,0.81036544,0.83846205,1.1053833,0.6524291,0.86553437,1.0460969,0.9753206,0.7590492,0.89193,0.7408914,0.87426925,1.0050166,1.2369249,0.81731987,0.90874374,1.2274902,1.1871259,0.95098263,0.7816149,1.2287271,0.94281036,1.360069,0.9814855,1.3193388,0.9104894,1.2044773,1.1670171,1.2605723,0.81431365,1.3188864,0.805297,1.2808884,0.9346085,1.1596298,0.0,1.0890523,1.2537622,1.2449288,0.73193824,0.94823676,1.1058878,1.1869855,1.0738767,0.559729,1.0092344,1.0638621,1.1411602,1.1561452,0.89252263,1.2819402
stroller,1.1637075,1.2181333,1.2438651,1.0431125,1.155761,1.1430999,1.174526,0.70861953,0.9113948,0.78073514,1.1478081,0.86817074,1.0218364,1.0400138,0.90348834,0.9521763,1.0457228,1.0658126,1.0945079,0.748859,1.2885754,0.80255675,0.7593283,1.015166,0.93447256,1.0535033,1.1081938,0.9720534,0.50487435,0.973477,0.992691,0.98792243,0.96271944,1.0405943,1.1165639,1.1514888,0.73245037,1.1888483,1.263953,0.69102323,1.0555849,0.96879756,0.9051309,0.80315983,0.79675263,1.0003542,0.9773847,1.2048435,0.9299182,1.0621709,1.2438301,1.1694322,0.9839208,1.1648374,0.96965015,1.0634328,0.87194943,1.151227,0.80192506,1.1604655,1.1951389,1.0276207,1.0718029,0.99952006,0.9291553,0.91397303,0.8012421,0.87715006,0.9969628,0.84804,1.1545743,1.0962372,1.1096127,1.2693596,1.0051486,0.90513605,0.37894392,0.9543654,1.3114371,0.9730358,1.1505703,1.0879898,1.203832,0.6396233,1.0202502,0.94966066,0.8560802,1.0698438,1.2949209,1.299789,1.1775026,1.2193474,0.9963101,0.8934049,1.1071595,0.9224075,1.1650746,0.9557791,1.0637336,1.0058887,0.49869943,0.9223568,1.1752467,0.7661961,1.0033575,1.0020466,1.0731018,1.0607554,0.89961416,0.9611874,0.65098894,0.82258445,0.9012828,0.9209194,1.1086713,0.9873167,1.1195712,1.0274701,1.2819118,0.9876656,0.8815128,0.8964757,1.0890523,0.0,0.96236867,0.98495644,1.1904843,1.2210233,1.1073214,1.1154441,0.9149488,0.9333322,1.0322047,0.79421085,0.9506865,0.5358531,1.1250311,0.9588416
sweater,1.1621124,1.2881429,1.3601822,0.4935301,1.154654,1.3236792,1.2628795,1.0010694,0.7460617,0.45653856,1.2694373,0.679132,0.5732196,1.3534803,0.4548508,1.253128,1.0139188,1.4034812,1.3822289,0.93744135,1.1347954,1.1758776,1.2526977,1.1903176,1.3763043,1.2671006,1.1620724,0.7286846,0.882248,1.1016899,1.2608523,0.7162922,1.2282438,0.9073542,1.1580809,1.2350541,0.47079158,1.0150719,1.3951249,0.7321164,1.4420972,1.2001067,0.8196615,0.9537796,0.9433686,1.1510091,0.5278656,1.2115843,0.5892735,0.6326572,1.1165643,1.2943108,1.3191903,0.94370425,1.0393217,1.2462302,0.89926136,1.3160214,1.0226094,0.9492616,1.1735322,0.6317781,0.7535366,1.018459,1.181633,0.9167436,1.1255242,0.3647042,1.1624849,1.107867,1.4190537,1.3444775,0.9621752,1.2242789,1.2268274,0.7675772,0.93305016,0.77997917,1.2573102,1.3665353,0.98966247,1.1714475,1.2886565,0.9402659,1.154806,0.4156127,0.5813824,0.71265453,1.3424968,1.334916,1.0690166,1.3131979,0.99800366,1.1864071,0.9392648,1.2368066,1.0833337,1.1047033,1.1557252,1.0166253,0.7973491,1.2975788,1.1315475,0.8873937,0.7375375,0.9530517,1.1747496,0.6478512,1.0901716,0.3128003,1.1228182,0.5641823,1.3348259,0.8059871,1.1109228,0.6119823,1.3551593,0.5927001,1.3290102,0.8956804,1.2247549,0.8401643,1.2537622,0.96236867,0.0,0.5590948,1.3982922,1.1423787,1.0326378,0.9799232,1.2750673,1.3007772,0.83744264,0.9640764,0.9454304,1.0697621,1.2423934,0.9365269
table,1.1159858,1.4746258,1.4661341,0.45704663,1.1480095,1.3354285,1.1832097,0.77040595,0.5473121,0.32990074,1.3481294,0.54199135,0.2868513,1.4736533,0.46004343,1.2261424,0.5082268,1.4463128,1.1847028,0.5798695,1.1326029,1.2119349,1.1028507,1.2738819,1.4763722,1.3304961,1.1171755,0.7349864,0.7683677,0.9907492,1.1641954,0.6908832,1.2102968,0.6741914,1.1321462,1.179615,0.460384,1.0272036,1.4585408,0.4701779,1.4503084,1.1540867,0.7876151,0.996327,0.89402264,1.0621397,0.8365133,1.3709948,0.69486666,0.79839826,1.3686917,1.352601,1.2300981,1.2679725,0.9417625,1.212608,0.78969467,1.4959912,1.2805116,0.9240868,0.98265254,0.93743914,0.75843596,1.3724988,1.1680908,0.90981114,1.0135945,0.5896356,1.0708342,0.9448693,1.4444602,1.4395874,0.85521996,1.2133932,1.1223993,0.68885267,0.8749417,0.7254783,1.3629097,1.4373605,1.3054795,1.4139531,1.2458642,0.881792,1.0685527,0.5023174,0.87318575,0.22936928,1.4427127,1.426165,1.2042977,1.3035506,1.0283779,1.2888958,0.7810155,1.2343764,0.91326755,1.0862572,1.3078554,1.189532,0.7523821,1.4130435,1.2785622,0.7167524,0.6186158,1.111178,1.0536187,0.8166837,0.98141474,0.6725421,1.254777,0.874109,1.5383538,0.71155685,0.9488552,0.45424354,1.5463684,0.49452376,1.3582593,0.9234682,1.3364211,0.70679826,1.2449288,0.98495644,0.5590948,0.0,1.3067075,1.4257576,0.8030044,0.77741575,1.317771,1.1119815,0.48338854,0.82250166,0.9071798,1.0702143,1.4701047,0.84203005
tape,0.9111516,0.8656686,0.57943404,1.4425799,0.81766653,0.63092285,0.6260171,1.0209141,1.2314242,1.4556987,0.6394583,1.2992634,1.3525363,0.6420165,1.3903683,0.86975396,0.9077915,0.662052,0.36343342,1.0639893,0.99586797,1.0284876,0.672233,0.8445552,0.6896442,0.6213287,0.7668867,1.3289905,1.2626629,1.0003839,0.68919575,1.300571,0.6957265,1.1954399,0.75754464,0.6853691,1.4120982,1.0352161,0.5646424,1.3190246,0.5478003,0.91881394,1.2797968,1.235667,1.2881224,0.8299149,1.335134,0.73700887,1.2789063,1.2469469,0.9821868,0.60104465,0.8090913,1.0631872,0.9954542,0.64861953,1.174438,0.71521723,1.0275214,1.0917499,0.7630664,1.3454579,1.3108672,0.9515412,0.91677946,1.1725948,0.9243233,1.4687591,0.94518214,0.9473878,0.5864533,0.8175512,1.1414539,0.5657141,0.64905685,1.2709908,1.1450882,1.293289,0.74425644,0.8111992,1.0550979,0.8913727,0.48340517,1.226435,0.9301649,1.4177303,1.4170854,1.2658341,0.59787005,0.60257816,0.99842155,0.54046214,1.0763541,0.8703599,1.1026154,0.87045574,0.8440132,1.0052708,0.9645801,1.139499,1.2474339,0.7284079,0.894843,1.2838805,1.145831,1.131871,0.59824336,1.26974,0.8688164,1.4921855,0.98129016,1.3912535,0.856854,1.2436302,0.7396193,1.2365576,0.6171948,1.3233118,0.67970395,1.2430634,0.907955,1.2086776,0.73193824,1.1904843,1.3982922,1.3067075,0.0,0.955352,1.1292999,1.0721848,0.8733743,0.565611,1.083646,1.1007178,1.0212029,1.1661309,0.79216534,1.2483293
toe,1.0784423,0.44777787,0.6441578,1.1025816,0.9108797,0.90991557,1.0749655,1.4114072,1.3407866,1.409906,0.7129352,1.3814384,1.360465,0.8330561,1.3607317,0.95066816,1.2880592,0.7752774,1.0248227,1.3877637,0.8724452,0.95853764,1.1897913,0.79931736,0.69587624,0.96878815,0.9477784,1.2269375,1.3066775,1.23286,1.0137367,1.2226552,1.1056429,1.278282,1.1050583,1.0229181,1.3306892,0.91417867,0.5578648,1.5134301,0.8017654,1.118106,1.2590903,0.9979118,1.1941608,1.0690138,0.99129456,0.59833455,1.1499674,0.9316195,0.11662042,0.8834809,1.0976514,0.23603874,0.9950098,1.049463,1.2409096,0.43485153,0.82607454,1.0000482,0.9295405,0.7774241,0.65320295,0.52624696,1.0941272,0.9822431,1.1769118,1.1340573,0.8436428,1.1700965,0.82673955,0.61387455,1.1823381,0.8602717,1.169401,1.1485884,1.2492526,1.2177612,0.5050596,0.8082706,0.374143,0.46643615,0.9937525,1.2124553,0.924651,1.2389601,0.9365077,1.3466866,0.64702123,0.6418212,0.553702,0.90134007,1.0709538,1.0364786,1.2118919,1.0540525,1.1718739,1.1270217,0.6233541,0.6027537,1.3962829,0.9005529,0.5855589,1.3329422,1.2535908,0.93862593,1.1949966,1.1547898,1.1910505,1.1118839,0.6859674,1.0403026,0.5638058,1.2311475,1.1085203,1.3979228,0.4729308,1.2226659,0.6780572,0.9186882,0.83150303,1.2812197,0.94823676,1.2210233,1.1423787,1.4257576,0.955352,0.0,0.99227625,1.0879762,0.96406794,1.0180733,1.4017193,1.2498224,1.1524683,1.1135142,0.33772683,1.2170862
tooth,0.86151016,1.1069608,1.2258348,0.7603072,1.1791055,1.2035158,0.9828182,0.91320366,0.98620075,0.9686694,1.1643214,1.0466325,0.6652967,1.1220324,0.8327996,0.99387825,0.8148283,1.1985415,1.164358,1.0045296,1.0577039,1.1311092,1.0145288,0.91930676,1.224241,1.170034,0.93498087,1.0068706,1.0924363,0.9855852,1.0336301,1.0221071,1.0862142,0.862959,1.0792747,0.865996,1.061169,0.7334491,1.0326912,1.0115234,1.2467885,1.0996517,1.0067837,0.9979431,1.1400658,0.94202435,0.85669047,1.1853691,1.1152856,1.0122166,0.9406376,0.9876864,1.0508951,0.85854936,0.8056877,0.93885636,0.95658016,1.1137662,1.0061642,1.0914094,0.77676785,0.9820496,0.7069174,1.1306418,1.0845597,0.7706258,1.0538789,0.8891885,0.79011035,1.0978448,1.2651591,1.0624335,0.883509,1.0195776,1.1699983,0.70040774,1.0672234,0.8764483,1.1915542,1.0183625,1.0026625,1.1638373,1.2215228,1.1077106,1.0065637,0.7763308,0.9741639,0.7094923,1.0827405,0.9921789,0.93954194,0.93710077,1.0325651,1.1573457,0.9504345,1.1466964,0.986065,1.0686139,1.0901184,1.0079421,0.91790926,1.2646496,1.0716767,1.1179117,1.101429,0.9204702,1.1896147,0.95000446,0.73472536,0.96615213,0.84965634,1.0514303,1.0935832,0.9870793,1.1981632,0.8059747,1.1457572,0.9238033,1.2290729,0.7473011,1.0567068,0.858895,1.1058878,1.1073214,1.0326378,0.8030044,1.1292999,0.99227625,0.0,0.4588642,0.9417264,1.0221733,0.915386,0.9133536,1.0985539,1.038929,1.0738915,1.1678007
toothbrush,0.9458318,1.0852464,1.2436208,0.67236763,1.1181526,1.0294143,0.9205682,0.9509388,0.89497566,0.9604472,1.1081651,0.91685736,0.6505863,1.1488717,0.88397944,1.0645005,0.8092967,1.1423892,1.1387818,0.9250764,1.0592271,1.0255151,0.97373784,1.1169307,1.1668762,1.1568596,0.80444014,1.0419179,1.0856749,1.0577911,1.0673326,1.0032847,1.1804405,0.7389166,1.1390254,0.82697994,1.0379347,0.83420914,0.9551185,0.92209613,1.1842421,1.2186666,1.0524051,0.98167753,1.0406449,0.8674819,0.89538425,1.1957462,1.0253192,0.98698354,0.92503643,1.0267156,1.1170635,0.9995692,0.82430285,1.0578665,0.7602202,1.1557921,0.96066797,1.0780315,0.61961925,0.9711529,0.5608567,1.2155474,1.2136723,0.7774652,1.0587785,0.8606516,0.7354941,1.087887,1.1867172,1.0361626,1.008245,0.976864,1.1784096,0.57737976,1.0110611,0.961544,1.1797056,1.0800139,0.9626629,1.2768726,1.1754514,1.1417203,1.1925339,0.7384599,0.98284227,0.76322836,0.99816173,0.87540007,1.0242909,0.91630614,1.1416157,1.2449939,1.0252148,1.212388,1.0992047,1.2215782,1.2197405,0.9916961,1.0147041,1.2876626,1.0989128,1.0638521,0.99389327,1.1715778,1.1501714,0.8913724,0.5303333,0.86494505,1.0209285,1.0562646,1.1295254,0.9127168,1.0454797,0.6074623,1.2130449,0.87397575,1.1856167,0.74335146,0.9936809,0.713668,1.1869855,1.1154441,0.9799232,0.77741575,1.0721848,1.0879762,0.4588642,0.0,0.98029906,0.93325263,0.9195894,0.893955,1.0346216,0.8948052,1.0908309,1.0538293
towel,0.9150547,0.73675245,0.9953487,1.2189877,1.1264547,0.96853256,0.9997889,0.81431115,1.1676939,1.0772183,0.8460214,0.8902995,1.1515664,0.7699866,0.8895371,0.7348937,0.93256825,0.79170835,0.9015828,0.9337599,1.0525357,0.6578843,0.81424963,1.0089881,0.6015813,0.8759675,1.0780786,1.1538098,0.72232026,0.9956998,0.95553756,1.0348749,1.0359142,1.1857061,1.0436534,0.9524542,1.0362927,1.0271391,0.795771,1.0710851,0.72783625,1.0487809,1.1172544,1.0293806,0.9612655,0.808012,1.0598575,1.1573046,1.06943,1.4226499,0.9613288,0.80318284,0.89998055,0.96055967,0.952912,1.0483457,1.156951,0.89564747,0.59257627,1.1297659,1.0757289,1.2889241,1.2079895,0.9275293,1.0798726,0.8797819,0.9785588,1.0809164,0.7195809,0.7980721,0.7306108,0.75619787,1.0308448,0.95588505,1.0084072,0.9632645,1.1295302,1.2894255,0.9807147,0.15080339,0.99903196,1.0141879,1.0885868,0.7930647,1.1907177,0.9527737,0.95056176,1.1964192,0.7844211,0.76494646,1.0324675,0.9440904,1.0331863,0.3903774,1.1480587,0.87903786,1.0305395,1.1110852,1.0523698,1.0154835,0.75083244,0.86791956,1.0936267,1.0698185,1.2108374,1.0979636,0.98360664,1.0317006,1.0890014,1.1669747,0.7620081,0.8490282,0.67774224,1.1439085,0.9253328,1.1090369,0.7789019,1.2167708,0.86727047,0.8084238,0.81148815,1.2542315,1.0738767,0.9149488,1.2750673,1.317771,0.8733743,0.96406794,0.9417264,0.98029906,0.0,1.0395607,1.2290535,1.1697677,1.0128493,0.8203211,0.92309237,0.97751194
toy,1.0071436,1.0555023,0.4838947,1.4190155,0.69664204,0.5992434,0.65411234,0.9695094,1.3432257,1.3674365,0.75980604,1.3808701,1.1652195,0.80082047,1.4152777,0.93584347,0.7888704,0.60088295,0.5262468,0.8879906,1.308779,1.0944253,0.66427785,0.8371247,0.84337187,0.6770675,0.765913,1.3606383,1.2164218,0.91712946,0.6641198,1.3894547,0.7997956,1.0546888,0.93155867,0.72905135,1.3658563,1.071539,0.6133351,1.1972847,0.62996244,0.80973655,1.1440151,0.7000266,1.3347015,0.9000317,1.4444815,0.6458022,1.2999262,1.0769476,1.1040796,0.7789092,0.6263883,1.1338527,1.1030738,0.4044804,1.1385534,0.7887536,1.0073256,1.2002678,0.48150074,1.3035502,1.2910894,0.9918789,0.8160598,1.2984904,0.9960858,1.486382,1.1957728,0.99765384,0.79865503,0.8401492,1.2121972,0.7896305,0.8685223,1.1570994,0.87249005,1.0765598,0.7748444,0.97362226,1.162747,1.0203177,0.6380022,1.3074763,0.6173398,1.4309446,1.4924272,1.1027436,0.74188364,0.7820574,1.149457,0.69376457,0.91855234,1.0216198,1.0562875,0.83815074,0.96900547,0.8619938,0.8674489,1.0447761,1.1532059,0.6499238,1.0631905,1.2947483,1.1197554,0.9886457,0.80674267,1.3566552,0.69316983,1.4723179,0.8550627,1.4695387,0.8756417,1.2819564,1.1593465,1.1494746,0.71311593,1.3313582,0.7798068,1.3151802,0.95019376,1.1741993,0.559729,0.9333322,1.3007772,1.1119815,0.565611,1.0180733,1.0221733,0.93325263,1.0395607,0.0,0.95261216,0.824367,1.0792353,1.0859066,0.8283409,1.3562785
tray,1.1554189,1.3976059,1.2943606,0.80426323,1.0209057,1.1992319,0.9451522,0.71140945,0.72559476,0.7195593,1.2750306,0.8493331,0.5832315,1.3071767,0.81524855,1.1761013,0.6781769,1.3090241,0.85942805,0.6324774,0.9678519,1.253683,0.9752235,1.2844279,1.393018,1.2313082,0.9830902,0.9662707,0.99171114,0.6241402,1.0429322,0.96440166,0.9972014,0.8240674,0.7890523,1.0797081,0.84143543,0.910635,1.3836643,0.6656547,1.2851925,1.004763,0.8610966,0.95800567,1.010922,0.98239183,1.1222872,1.2504478,0.9437482,0.9249462,1.3850957,1.2842582,0.9972285,1.2521672,0.84310585,1.112527,0.90247566,1.4160503,1.2595701,1.0530531,0.8537464,1.0612503,0.8803146,1.3386607,1.1077917,1.0790284,0.8925003,0.9419914,1.0862333,0.9053791,1.3205681,1.3531005,0.38345653,1.1274747,0.88983506,0.79550254,0.9594696,0.82959646,1.2954773,1.3457661,1.2952156,1.3967018,0.949205,0.897156,1.0775045,0.8393167,1.1294879,0.59039676,1.391367,1.3865497,1.2090468,1.167265,1.0103095,1.2760422,0.16881347,1.1518558,0.2652045,1.0602069,1.1774144,1.1073838,0.8579484,1.2116389,1.1260204,0.8212041,0.91383076,1.1655756,0.7660773,0.9915289,0.880271,0.9486281,1.2532473,1.1018864,1.4262824,0.8727216,0.9642004,0.7498867,1.4299872,0.8369801,1.2244289,1.0633512,1.151176,0.79098797,1.0092344,1.0322047,0.83744264,0.48338854,1.083646,1.4017193,0.915386,0.9195894,1.2290535,0.95261216,0.0,0.84831744,1.0776783,1.1140858,1.4116321,0.996717
tricycle,1.0492566,1.2824122,1.2028364,0.9406843,1.1138924,1.1476765,1.0327773,0.8535818,0.9231959,0.87492275,1.2154311,0.9406568,0.8235806,1.1949809,0.9617004,1.1121714,0.860303,1.1958846,1.1187801,0.7877762,1.1821539,1.097905,1.0114971,1.0678091,1.2166419,0.94342965,1.0514603,0.9471253,0.90435106,0.88724256,1.025649,1.0047586,1.1101927,0.8993636,1.0044822,1.0319546,0.92488366,1.0347027,1.240756,0.7731142,1.2375985,1.0073225,0.82886857,0.82174075,0.9502268,0.9290778,0.97340137,1.1327896,0.92781305,0.8950157,1.2281624,1.1444165,1.0028543,1.1329601,1.0320984,0.86178,0.93214023,1.2401056,1.1109948,1.0890167,0.9829119,1.0195919,1.0055887,1.1978729,1.0030047,1.1280255,0.95776725,0.9353794,1.1568699,0.9740724,1.2790744,1.1934781,0.95871454,1.1018816,0.968629,0.93849385,0.19795388,0.85805035,1.2717655,1.2487496,1.1996596,1.2241447,1.1197246,1.0210164,0.9206988,0.934693,0.96771187,0.8302546,1.2569103,1.2334055,1.0394952,1.1075177,0.937655,1.1824894,0.8855071,0.98915553,0.99192625,0.9185418,1.1201053,1.0881102,0.9115557,1.0893133,1.2025911,0.9374858,1.0086545,0.94665855,1.0438311,1.0558357,0.7368977,0.9254107,1.11599,0.97239363,1.2152188,0.95512867,1.136573,0.86652243,1.3038805,0.9731766,1.2410144,1.0576736,1.1329807,0.7789157,1.0638621,0.79421085,0.9640764,0.82250166,1.1007178,1.2498224,0.9133536,0.893955,1.1697677,0.824367,0.84831744,0.0,0.9233589,0.93148136,1.2216,0.99555695
truck,1.0057406,1.2251751,1.108404,1.0132518,1.0807841,1.0808275,1.105501,0.95714,0.9256179,0.86888564,1.0131313,0.72097415,1.0326661,0.97537374,0.86822915,1.0366651,1.0103533,1.0663062,1.0636168,0.8997874,1.073057,0.93880105,1.080485,1.0803576,0.9771624,0.90833473,1.0202429,0.8119532,0.82251686,1.1176219,1.1641474,0.87834895,1.1325767,0.6742608,1.1135882,1.1311617,0.7814616,1.0222548,1.0718116,0.8653113,1.097865,1.049953,1.0105959,0.9566436,0.81304413,1.0549918,0.7593672,1.0968139,0.85020864,0.855762,1.1611073,0.9876264,1.0217228,1.0974349,1.0690794,1.0205098,0.6723248,1.0882277,0.9984021,1.0074769,1.1061463,0.96014255,1.1027889,1.1356881,1.0101532,1.0283949,1.0653687,0.8043388,0.99573267,1.1374846,1.0551052,1.0378642,1.1191922,1.0487208,1.1474364,1.0759598,0.85103685,1.0538176,1.0789603,0.9871676,1.1742268,1.1336529,1.1596823,0.87030995,1.0132905,0.89068913,0.7991162,1.029232,1.0065516,1.010734,1.1008837,1.1140034,1.1200111,1.0077313,1.092696,0.9957955,1.1084137,1.0262809,1.1429572,1.2047269,0.9317422,1.0172272,1.1116408,0.845234,0.78701735,1.0076013,1.1638867,0.97573334,1.0492406,0.7818927,1.1092092,0.8069049,1.0174303,0.95011955,0.93917185,0.90074754,1.0300423,0.954825,1.1708896,1.0926148,1.0920798,1.0166174,1.1411602,0.9506865,0.9454304,0.9071798,1.0212029,1.1524683,1.0985539,1.0346216,1.0128493,1.0792353,1.0776783,0.9233589,0.0,0.96951425,1.1066625,0.85281163
vacuum,0.8981192,1.0622388,1.2531868,1.0214533,1.3191521,1.135588,1.208871,0.8276833,0.7571964,0.9119724,0.97839355,0.7058473,1.2506157,0.8790112,1.0873251,1.0099664,1.0505629,0.8831009,1.124635,0.77018046,1.216041,0.3661325,0.813097,1.1288261,0.683711,0.9913387,1.1904571,0.9859266,0.44827807,1.15268,0.84327227,0.88296705,1.2412949,1.0402465,1.1254355,1.0805992,0.83642805,1.2024852,0.97433937,0.6789333,0.8510455,1.059162,0.95839185,1.1456851,0.51911044,0.77147037,1.0445256,1.3447552,1.0008291,1.1320815,1.119888,1.0793973,0.977173,1.1992029,0.8265874,1.1966089,0.8888813,0.927969,0.9505247,1.0152669,1.2761116,0.9953415,1.0935444,1.095336,1.1079801,0.99449575,0.87706614,0.95437753,0.795871,0.63119394,0.7356026,0.8284575,1.178415,1.2179294,1.0803585,1.1201482,0.6724396,1.0342252,1.1405857,0.76321006,1.082962,1.1033573,1.3163837,0.4491896,1.1513561,1.1322635,0.89999837,1.1528771,0.98417336,0.94755715,1.0804791,1.1500357,1.1065407,0.897879,1.1699766,0.80307657,1.2021937,1.1358031,1.3045378,1.2004409,0.79085964,0.8321315,1.3097734,0.5105351,0.9788443,1.1709781,1.1548856,1.1637074,0.8214357,1.0013119,0.76252365,0.8707842,0.8393531,0.79913294,0.7637228,0.9809114,0.9810496,1.1233811,1.0779243,1.0535558,0.83750075,0.83182687,1.1561452,0.5358531,1.0697621,1.0702143,1.1661309,1.1135142,1.038929,0.8948052,0.8203211,1.0859066,1.1140858,0.93148136,0.96951425,0.0,0.98054713,0.72175014
watch,1.0718073,0.5139774,0.46919727,1.2578685,0.89497554,0.7932409,1.0851686,1.3636615,1.4123468,1.4918118,0.34331918,1.3726094,1.485826,0.60890305,1.4309719,0.9776307,1.2274798,0.42538738,0.7692951,1.3436658,1.0809649,0.9433814,1.011064,0.6742779,0.41005063,0.8068026,0.9649287,1.3307674,1.2425826,1.371243,0.7900375,1.275573,1.0718358,1.3301284,1.1258143,0.9826246,1.381988,1.1815579,0.25095713,1.4773526,0.46533215,1.1047896,1.3714757,1.138912,1.2456074,1.0165557,1.0290216,0.66376156,1.2688369,1.1556051,0.40254533,0.85395217,1.0122132,0.5622603,1.0125157,1.0203584,1.2487829,0.17730254,0.91702026,0.9921879,0.9669082,0.99890035,1.0710759,0.46644956,0.9709835,1.034862,1.2297813,1.2598369,0.8944839,1.1152979,0.5719955,0.3626448,1.3465937,0.7773539,1.1461178,1.3971423,1.1458169,1.2609727,0.30380923,0.62226844,0.4836132,0.45169222,0.99450296,1.0920409,0.9424221,1.400625,1.0771425,1.4025518,0.34020483,0.41181886,0.58845884,0.8923972,1.1428796,0.8665414,1.246017,0.96092916,1.1341666,1.0646833,0.8475081,0.9366022,1.289933,0.5861328,0.83308256,1.323413,1.236131,1.0120636,1.2064712,1.179873,1.0751464,1.2532518,0.62776315,1.0971028,0.35191607,1.3080027,0.9461585,1.399093,0.19829017,1.3168683,0.55292875,1.093921,0.7424993,1.3507941,0.89252263,1.1250311,1.2423934,1.4701047,0.79216534,0.33772683,1.0738915,1.0908309,0.92309237,0.8283409,1.4116321,1.2216,1.1066625,0.98054713,0.0,1.2509282
