,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,meat,melon,milk,mitten,mop,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,pajamas,pants,paper,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rooster,sandwich,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,sock,soup,spoon,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,vacuum,watch,window
sock,1.0484033,0.79932964,1.0866957,1.069243,1.0309407,0.9743707,0.98351204,0.88805753,0.9788189,1.1816503,1.0992087,1.0518441,1.025505,1.0434136,1.1220841,1.06129,0.90193707,1.1607823,0.96568984,1.0511771,1.0846651,0.99179924,1.1051881,0.94557625,1.0765166,1.0710728,1.2584907,1.0582548,0.998165,1.0564849,0.99659,1.1195354,1.1578821,0.92976,0.9138887,1.0434653,1.0898783,0.84122646,1.0600497,1.0942454,1.0486577,0.9284813,0.9853219,0.90551007,1.2126718,1.0895125,0.95696497,1.0871627,1.0388488,0.92355615,1.1366293,0.90257305,1.0823671,1.1140769,0.90815526,0.42383146,1.0556319,1.0392518,0.9490154,0.9638732,1.0968269,0.1397456,0.9076909,0.9563283,1.1927816,1.0605234,0.9607311,1.0909466,1.0937475,0.9679129,1.1959982,0.98000056,1.0447525,0.95234555,0.9214623,1.0413944,0.8985623,1.171415,0.9827305,0.17504549,0.9018451,1.0232534,0.9797001,1.0732083,0.87069494,0.9492161,1.0726221,1.0539387,1.1784676,1.0611522,1.0569184,1.0773644,1.0103908,1.0260042,1.0408169,0.94487226,0.87607515,1.065236,0.9099591,1.001029,0.99320954,1.004411,1.0186502,1.0079974,1.0262473,1.1553013,1.1120532,1.0798377,0.8591715,1.0763495,0.9325372,1.1570368,0.53283876,1.0795755,1.0725156,1.1903461,1.2269542,1.1987991,0.68291366,0.0,0.87295794,0.9177222,1.049164,1.0273526,1.1176633,1.0523803,1.0977335,0.950893,1.1402051,0.933954,0.7730822,0.7401205,0.97234964,0.92025065,0.925902,1.1341747
soup,1.0940082,1.0136199,0.8045453,1.1292597,1.1789165,0.6260518,0.6849364,0.82940054,0.9458977,1.0604094,1.276377,1.2246869,1.1280856,0.9959014,1.1126161,1.0655748,1.1510683,1.1341746,0.9095041,0.97615325,0.6545804,0.99218756,1.0144223,0.633212,1.0028983,1.0789641,1.3125767,0.96952343,1.149405,1.1537262,0.9332422,0.9355509,1.1344978,0.40232283,1.0652567,1.0307176,1.3159075,1.0319865,1.0584587,1.142739,0.8359502,0.71872485,1.1352565,1.0279335,1.2227769,0.9512494,1.0376347,1.2131,0.8184223,1.027424,1.1103075,1.073191,1.0242399,1.1010423,0.86916155,1.01581,1.1083591,0.8851937,1.0091966,0.7956691,1.1571738,1.074407,1.111592,0.7430655,1.257448,0.99077886,1.1538002,1.1724813,0.9844285,1.0731049,1.2694172,0.7213726,1.2899882,1.0243974,1.2015231,0.79007834,1.0027671,1.0116433,0.8690775,1.0241021,0.92310876,1.0660299,0.9761887,1.0887996,1.0257676,0.9378363,1.1253798,0.84287095,1.077706,1.210229,1.3441896,0.97988594,0.9871662,1.0476251,1.0852015,1.0255102,1.2088209,0.9847259,0.9334134,0.72786,0.88479036,0.7204691,0.99170595,0.8882898,1.0406133,1.1447821,1.052188,1.0392711,0.28680944,1.1521078,1.1136967,1.2840917,0.9436942,1.2924216,1.1447603,1.0306634,0.9109405,1.1700566,1.1290267,0.87295794,0.0,0.9679267,1.0695453,1.1768144,1.2995428,1.0762122,1.0504404,1.126611,1.2056152,1.0960094,0.9317973,0.7689872,0.8059861,1.0672857,1.0667903,1.1796579
spoon,1.0882553,0.77132833,0.45019257,0.9821918,1.287112,0.81070435,0.7767682,0.4894061,0.81071913,1.2295432,1.0541035,1.4300818,0.68997073,1.312422,1.0902883,1.2131033,1.4034009,0.9745314,0.95247436,0.7719088,0.6533197,1.2914253,0.5053768,0.932237,1.193903,0.8305512,1.2373759,0.9538975,1.2813525,1.0448456,0.7299167,1.319875,1.237389,1.0271375,0.8561676,0.68930525,1.4172583,0.9750928,0.68857855,1.363037,0.69698966,1.0456895,1.2081376,1.1136979,1.3486633,0.9256939,1.2059426,0.9460012,0.3941219,1.138667,1.3417091,0.72171795,1.200441,1.018569,0.9718938,1.07285,0.19894713,0.95335793,1.1899583,0.90759325,0.8068105,0.8709253,1.148221,0.9062634,1.3319639,1.073484,1.0763571,0.77555287,0.98367566,0.91924024,1.3159702,1.0974455,1.3305806,0.1305412,1.1978565,0.64111865,0.9863061,0.8693032,0.90770423,1.0783271,0.9947073,1.166775,1.0548335,0.7838286,0.6899247,0.8973679,1.0834272,0.4242319,1.1880333,1.2790104,1.3085129,1.229747,0.6475338,0.61341673,0.8392239,1.1072676,1.0406524,1.0781524,0.95615876,0.29517412,0.9725016,0.7870246,1.1527474,1.0016136,0.7240854,1.3011365,1.1846544,1.1501843,0.94966334,1.1476613,0.6501023,1.3183703,1.0509312,1.2129059,0.6195258,1.2711077,0.8582118,1.3403946,0.6433114,0.9177222,0.9679267,0.0,0.9003055,1.1259115,1.3097103,1.1841986,0.6436926,0.6706952,0.76669574,1.1143079,0.7453161,0.86353064,1.005036,0.8483218,0.5694288,1.3508241
strawberry,1.1203946,0.99551046,0.49379766,1.1588508,1.2831211,0.8339962,0.6777966,0.9567404,0.8621042,1.2223557,1.0984745,1.3639368,0.3889917,1.2987821,1.2195872,1.1983331,1.3589456,0.47168803,1.1072359,0.37570226,0.8165517,1.2697221,0.75188816,1.1159551,1.1353476,0.46780318,1.0894722,0.26587462,1.1912632,1.1319723,0.867885,1.2038932,1.1251374,0.9688204,0.94412255,0.97025204,1.3495836,1.1325591,0.24019462,1.171053,0.4503703,1.155231,1.2218007,1.2352377,1.235779,1.1355684,1.2619138,0.92124206,0.55400294,1.0647081,1.1515855,0.80179375,1.1525092,1.2120662,0.7983186,1.1041584,0.6242181,1.0607668,1.0755637,1.029387,0.5428673,1.0672544,1.0261899,0.95025814,1.2080883,1.2148527,1.228735,0.48057473,1.1725111,0.9896173,1.2405367,1.1715422,1.3498975,0.86322725,1.2494832,0.577541,1.1017439,1.1300343,1.0781387,1.1869216,1.1126246,1.2036996,1.2337754,0.19240588,0.96421915,0.801415,0.9967135,0.55651677,1.1726748,1.3047398,1.2761277,1.2403576,0.51543474,0.53919846,1.1479633,1.0671059,1.1005939,1.1711531,0.7489868,0.8600519,1.0906059,0.6935408,1.3321451,1.0207763,0.67355585,1.30653,1.0644822,1.2551543,0.9852649,1.2003902,0.86867887,1.3071961,1.1984254,1.1471912,0.56359774,1.1697103,1.1223952,1.1534723,0.68307155,1.049164,1.0695453,0.9003055,0.0,1.1678286,1.2749462,1.3665056,0.49647212,0.44161505,0.5808717,1.3184073,0.77065337,1.0067353,1.1416624,0.98532724,0.4772247,1.194897
stroller,0.9971216,0.9716409,1.2012912,1.0200437,1.1070313,1.1778274,1.0486577,1.032069,1.0128653,1.0427072,0.997856,0.91816354,1.181199,0.8152976,0.90639544,1.04745,0.93867683,1.276684,0.90748096,1.1541167,1.2345562,0.8811205,1.2061,0.9170598,0.9075217,1.1532133,0.8487181,1.1965963,1.0201573,0.82767105,1.050203,0.80664396,1.0002244,1.022878,1.0816065,1.138953,0.8545145,0.8347106,1.1626335,0.62174064,1.1712263,1.1243806,0.9518419,0.78988147,0.9445087,0.8725834,0.72898597,0.94715333,1.2842888,1.0903772,1.0542119,1.1017365,0.7456571,1.0721508,1.103601,0.89144313,1.1316422,0.9529074,1.02071,1.012977,1.1251664,0.9403888,1.028795,0.97186375,0.9181296,1.082228,0.986594,1.1120691,0.954073,0.961916,0.92365474,0.8917179,0.7865437,1.039037,0.6518698,1.3489736,1.1188053,1.0343256,0.9305791,0.9195022,0.9762335,0.7323463,1.0471585,1.2314581,1.140659,1.0064486,0.9430495,1.2434063,0.9483293,0.9317024,0.78837395,1.0239996,1.1017087,1.1179476,1.0688999,0.9396813,0.92972136,0.94899714,1.1000764,1.2641697,0.9962278,1.2090132,0.68637633,0.8704686,1.1263124,0.9167106,0.9885912,0.99383706,1.1564972,0.95281965,0.7921436,0.91871834,0.87891096,0.95820886,1.1264819,0.999369,1.2151933,0.9171795,0.9472836,1.0273526,1.1768144,1.1259115,1.1678286,0.0,0.93930674,0.9261151,1.0521533,1.1324142,1.1432365,0.9217228,1.0997901,0.48582125,1.0490234,0.76786524,1.0981973,1.0580714
sweater,1.0514704,1.1106868,1.4593971,0.8682749,0.5433188,1.3181332,1.3589332,1.346895,1.311768,0.7994975,0.85064065,0.3314705,1.3233567,0.802685,0.7812739,0.93314695,0.41492146,1.0529884,1.1313535,1.3871063,1.4219762,0.8689216,1.3192577,1.2873228,0.9982113,1.2336274,0.80068123,1.2418319,0.7332711,0.94944793,1.2231469,0.9368247,0.5855888,1.2721856,1.1609046,1.1584897,0.27990615,1.1537024,1.406667,0.7961453,1.4267901,1.0119046,0.8408048,0.8463545,0.69437885,1.2361594,0.9163656,0.9244116,1.4084833,0.7056808,0.59381354,1.1509032,0.8964905,0.96622217,1.2153367,1.013969,1.3601444,1.2247062,0.9729473,1.2086041,1.1480875,1.0529139,0.8574227,1.3541195,0.54214734,0.9876728,0.7392674,1.1362625,1.0512495,0.99494296,0.15303469,1.0729793,0.36492717,1.3892326,0.9366808,1.3983232,0.82692814,1.0363499,1.2054731,0.93943137,1.0922995,0.8184297,0.9868823,1.2973396,1.1182563,1.1650183,0.91096634,1.416019,0.86590827,0.32883853,0.36596572,0.83001965,1.404466,1.3784376,1.1005958,0.92843837,0.9049058,1.0655135,1.2285328,1.3507338,1.1925799,1.3206751,0.82215786,1.1437936,1.3212366,0.81831384,1.023528,0.8843887,1.3083123,0.5812975,1.2902981,0.19758737,1.0588579,0.7321926,1.2926012,0.84319067,0.9578872,0.6897011,1.283977,1.1176633,1.2995428,1.3097103,1.2749462,0.93930674,0.0,0.5931259,1.3684578,1.2675177,1.1763817,0.8320396,1.231947,1.3327868,1.0153278,1.2459729,1.4379667,0.7486012
table,0.7382211,1.2633443,1.4885418,1.0327904,0.6461768,1.3121638,1.3894948,1.212827,1.3012049,0.74481034,0.9752217,0.35161173,1.5102072,0.6094153,0.52012396,0.7876302,0.43950582,1.1179765,0.51695865,1.5498499,1.2420956,0.42724466,1.3363404,1.131428,0.69571793,1.5189748,0.89138323,1.3261704,0.732272,0.9586307,1.2114981,0.7742338,0.8600777,1.1644332,1.1716897,1.2451307,0.42504513,0.96109027,1.5015328,0.6816354,1.5376048,0.71170866,0.7951206,0.7508831,0.7936003,1.1356483,0.7801447,1.2220631,1.4604653,1.0213826,0.767241,1.4093353,0.70362103,0.8665229,1.1574501,1.187825,1.4148302,0.9036415,0.7410294,1.1546012,1.5011328,1.1068149,0.764022,0.9164227,0.8574292,0.77412575,0.86667657,1.5606797,1.0773109,1.2800664,0.6697155,1.0810479,0.6321367,1.3262289,0.72035706,1.4260161,0.82537603,0.9740711,1.0219554,0.90322673,1.1211215,0.8045226,0.85071087,1.5259749,1.1115426,1.3904045,1.1569357,1.4275439,1.0098224,0.6855415,0.8328394,0.35070097,1.490643,1.4722879,1.0031341,0.9859274,1.1357367,0.639426,1.2024353,1.0586327,1.1128246,1.2817855,0.7356794,1.0771996,1.4354854,0.7984071,0.79767025,0.65726084,1.1166214,0.84853625,1.3044101,0.6246435,1.0912912,0.9407759,1.572127,0.88050276,0.9218495,0.7101851,1.5763371,1.0523803,1.0762122,1.1841986,1.3665056,0.9261151,0.5931259,0.0,1.4920841,1.5547276,1.4335792,0.702286,1.3514888,1.0063102,0.6048957,1.2572391,1.4861073,0.7386712
tape,1.1317096,0.6422199,0.31087404,1.0201968,1.446034,0.593095,0.7076979,0.6739013,0.9276184,1.3924656,1.042545,1.5541215,0.3991058,1.3500671,1.0085597,1.2742581,1.5386008,0.7335386,1.1603938,0.4567144,0.77878964,1.408855,0.54124475,1.0154005,1.2121425,0.5311686,1.0158666,0.61708236,1.2947111,1.1445253,0.7527454,1.2823124,1.199314,1.038777,0.8447136,0.62180394,1.4753067,0.90330875,0.33661795,1.3442073,0.4347934,1.2388816,1.2101429,1.2411253,1.3296769,1.0348861,1.176806,0.59265614,0.39426363,1.1794695,1.1069417,0.6886086,1.1297858,1.1224419,0.9856388,1.1786344,0.3510959,0.9948663,1.2404475,1.081619,0.44995046,0.95471483,1.1084962,0.87256944,1.2043022,1.2821443,1.2095495,0.32009363,1.0429242,0.9461623,1.3447199,1.1483591,1.3181252,0.6168486,1.3375914,0.6105316,1.1568601,0.83157873,0.99789304,1.139878,1.2254435,1.2756402,1.2283494,0.2855128,0.9591886,0.9029839,0.8979848,0.42169738,1.2350835,1.3477925,1.2635787,1.3445182,0.57447743,0.535499,0.8690667,1.0675839,1.058338,1.1646535,0.92362523,0.81607175,1.0693874,0.75759596,1.375448,1.0583309,0.5561544,1.4172624,1.0779488,1.3140702,1.0549449,1.0808424,0.59001845,1.3458698,1.1795671,1.1395468,0.37095243,1.2499666,1.1801484,1.2167643,0.44072974,1.0977335,1.0504404,0.6436926,0.49647212,1.0521533,1.3684578,1.4920841,0.0,0.3232174,0.31743127,1.3441584,0.8598185,0.9145486,1.2241712,1.0348153,0.41492164,1.3322978
toe,1.1961722,0.65971816,0.34370726,0.9185894,1.2318782,0.5963828,0.6181282,0.79861844,1.0209656,1.4141548,1.0467602,1.5587902,0.41950774,1.4566361,1.1271787,1.3266078,1.5328474,0.7962686,1.2662933,0.5462792,0.90377825,1.443689,0.5320933,1.1106403,1.2773266,0.56489605,1.107399,0.6801496,1.3295728,1.1805005,0.8863516,1.3865247,1.081509,0.9957302,0.8611569,0.63052875,1.4824979,0.91753346,0.38779908,1.4161779,0.55518395,1.220921,1.2975314,1.2328719,1.3748888,1.0812893,1.2583215,0.5239898,0.39868462,1.0587826,1.1418794,0.31702137,1.2564409,1.2025621,0.99621993,1.0564101,0.4526868,1.1070057,1.2111553,1.0612122,0.37289643,0.84157646,1.143545,0.90984035,1.0915961,1.1974692,0.9096024,0.29761374,1.1586449,0.7680731,1.2918206,1.2155801,1.262692,0.6319692,1.3602033,0.72173214,1.161343,0.9443528,1.0264183,1.0018504,1.1427705,1.2423851,1.2368966,0.17335618,0.9535597,0.84976506,0.7396762,0.4437369,1.268221,1.2907841,1.1459718,1.3697819,0.553895,0.49740553,0.8712823,1.0377065,1.0303819,1.2245879,0.9291197,0.9203266,1.1688447,0.81992674,1.4982786,1.1789116,0.62444377,1.4294964,1.132881,1.197125,1.0244403,1.0511969,0.60238254,1.2692668,1.154327,1.0296474,0.44701207,1.1957238,1.2065128,1.2296325,0.39192468,0.950893,1.126611,0.6706952,0.44161505,1.1324142,1.2675177,1.5547276,0.3232174,0.0,0.2654825,1.1529391,0.8224061,1.0193888,1.2289826,1.0108204,0.5118682,1.3742224
tooth,1.1678005,0.76757,0.45980608,1.0015464,1.2281146,0.72211504,0.78703785,0.90903604,1.0553291,1.2765226,0.9039103,1.4074881,0.5102183,1.3563709,1.008232,1.2522452,1.435144,0.6550584,1.2666416,0.6202769,0.8672981,1.3858721,0.57998353,1.1893368,1.2116101,0.4379856,0.87431633,0.6405332,1.2391193,1.0396072,0.9197706,1.3326565,0.98918146,1.1206778,0.7670413,0.5232082,1.3162181,0.90493673,0.41024935,1.319039,0.6364818,1.1800964,1.2513511,1.3555199,1.2035608,1.0365112,1.1768754,0.41532415,0.5084755,1.0634965,1.0924381,0.5594812,1.1876222,1.0733708,1.1303747,1.1518579,0.44004345,1.1444422,1.2328937,1.1603556,0.45987397,1.0282878,1.1306874,1.0442324,1.0548829,1.2104362,1.0309775,0.38982022,1.0894849,0.8285179,1.2059902,1.2137992,1.1760646,0.70254576,1.2998075,0.7875354,1.0798069,0.8320757,1.0939739,1.1480049,1.1689776,1.2990227,1.1214716,0.3267306,1.0651808,0.8564689,0.84769523,0.5576951,1.0941277,1.2962946,1.0923878,1.2649268,0.6059432,0.49148154,0.7384941,1.158676,1.0080538,1.1615171,1.0470635,0.944126,1.2224321,1.0004637,1.4804683,1.1852217,0.6182306,1.2942278,1.1494956,1.2067717,1.1472179,1.0007151,0.70939994,1.2013946,1.2558987,0.9912351,0.46183258,1.0733602,1.0040846,1.0988425,0.53817147,1.1402051,1.2056152,0.76669574,0.5808717,1.1432365,1.1763817,1.4335792,0.31743127,0.2654825,0.0,1.1887914,0.99117553,1.2143337,1.2001044,1.0678867,0.637484,1.2047276
toothbrush,0.9740657,1.0466312,1.3662934,0.6162598,0.60441864,1.1728448,1.2823119,1.1216284,1.353375,1.0910548,1.0526975,0.8700017,1.3402798,0.9182607,0.80308986,0.80773085,0.83238834,1.2118808,0.9283231,1.4068443,1.2695931,0.82988465,1.0466291,1.1257676,0.8295268,1.381696,1.0971284,1.3331792,0.9833395,1.0267301,1.1798224,0.9782134,0.8411025,1.1079206,1.0932553,1.0460341,0.8315753,0.83806425,1.3492739,0.9672242,1.420019,0.9334952,0.95715684,0.7396051,0.9326494,0.99891484,0.8688864,0.9333626,1.3520232,1.0746225,0.8284126,0.7725908,0.99399245,1.0019909,1.2033734,1.051815,1.2814441,1.0433004,0.92533803,0.8911735,1.0991552,0.8868015,1.0440464,0.85152924,0.7061202,0.61239624,0.34932035,1.3689649,1.1708728,0.92178875,0.86517465,0.9739212,0.7485162,1.0680244,0.81332994,1.4151766,0.98556596,0.94731414,0.99054843,0.77210945,0.93464434,0.90547997,0.7524507,1.348154,1.1480024,1.0463538,0.7620342,1.314856,1.0959309,0.7092735,0.8362238,0.73565197,1.1966835,1.1012607,0.76055723,1.1453454,1.0867546,0.74627376,1.2102978,1.2029543,1.1385462,1.3264399,0.95664805,1.1771414,1.2551123,0.9551961,1.0158777,0.6035948,1.1159894,0.80235684,0.93639684,0.7449793,1.0156131,0.76870275,1.3114392,1.0452815,1.0345426,0.9317609,1.3179884,0.933954,1.0960094,1.1143079,1.3184073,0.9217228,0.8320396,0.702286,1.3441584,1.1529391,1.1887914,0.0,1.3135266,1.0681843,0.8703402,1.0876111,1.356457,0.995958
towel,0.9435737,0.8621531,0.7256242,1.2796618,1.3274509,0.9169262,0.8394464,0.85487604,0.63851815,1.1513791,0.997949,1.1962892,0.6167671,1.2315997,1.3678832,1.2411568,1.0099539,1.0002663,1.0653453,0.5490673,0.81036043,1.2367606,0.8311546,0.8809572,1.1564019,0.6768418,1.1933726,0.7577825,1.0288247,1.0631291,0.83489084,1.2305877,1.3122492,0.85377693,1.0124512,1.0145137,1.2483793,1.132421,0.6268593,1.1423712,0.6361543,1.0852747,0.96898925,1.0474125,1.2857509,0.99892044,1.1164192,1.144029,0.6902104,0.93857163,1.3740093,0.9118891,1.2261562,0.913703,0.7457053,0.7364845,0.70889795,0.92334604,1.1378576,0.9251832,0.887822,0.7464256,1.0629252,1.0289104,1.3410763,1.2606752,1.3215075,0.7141285,0.9044029,0.98977804,1.2351642,1.0970271,1.2808201,0.72630924,1.1040841,0.66980034,0.91411513,1.1677303,1.0392532,0.965773,0.80420166,1.0422711,1.1728759,0.745258,0.26622844,0.7927152,1.2078062,0.7135699,1.1225668,1.187561,1.1717714,1.2774501,0.6056863,0.6546351,1.176579,0.8446317,0.5959183,1.1875863,0.74276996,0.80284417,0.7449341,0.7403336,0.95919025,0.87724924,0.7365545,1.2239622,1.070282,1.3460282,0.9544271,1.2785738,0.7840123,1.2960052,0.7637483,1.2245338,0.68837315,1.0972426,1.1725434,1.302839,0.58547276,0.7730822,0.9317973,0.7453161,0.77065337,1.0997901,1.231947,1.3514888,0.8598185,0.8224061,0.99117553,1.3135266,0.0,0.8423412,1.1722546,0.6209672,0.5881816,1.1795299
toy,0.87422884,0.9670608,0.8772266,1.1446053,1.3665564,0.71907467,0.6978981,0.60519505,0.84587395,1.2251867,1.2113154,1.2458311,1.0099341,0.9765197,0.86674,1.218312,1.1602652,1.2398212,0.6635223,0.96682346,0.9841467,0.84376717,1.0954685,0.85636437,0.8808102,1.1308405,1.263098,1.0630232,1.16256,1.162193,0.86116874,0.948299,1.2983022,0.77631956,1.0831119,1.1158925,1.2931281,0.85958445,0.95880836,0.8834822,0.9533634,0.72757024,1.0669837,0.68399155,1.3275425,0.94636285,0.9055839,1.1525693,0.9072491,1.2872677,1.2131579,1.0953658,0.7984024,1.0912882,0.7822843,0.93544394,0.9826543,0.65257007,0.8183076,0.9244434,1.1320289,0.73751026,1.0060033,0.5526473,1.2785039,1.1207371,1.2037205,1.034591,1.0372437,1.0636914,1.314842,1.0053213,1.285838,0.8716264,0.9357339,0.9105768,1.0735686,1.1363614,0.81189156,0.7490174,0.9992769,1.0279939,1.0898614,1.0658383,0.9664551,0.9966457,1.1252614,0.9149671,1.3390431,1.2723159,1.306272,0.9920659,0.91811234,1.0049702,1.1961806,0.85867876,1.1401514,0.83767164,0.85114115,0.8397751,0.8647636,0.8558952,0.89788306,0.88826555,0.9900653,1.3120112,0.92802507,1.1206572,0.6857147,1.2591541,0.7286335,1.32886,0.8277713,1.2730639,1.0965146,1.2542443,1.2821223,1.1890324,0.85954535,0.7401205,0.7689872,0.86353064,1.0067353,0.48582125,1.3327868,1.0063102,0.9145486,1.0193888,1.2143337,1.0681843,0.8423412,0.0,0.59695035,0.8994284,0.79597265,1.2794914
tray,0.92216015,1.2452576,1.1286328,1.0463347,0.97079307,0.895132,0.950138,0.9491097,1.0709862,0.8901746,1.0563575,0.90742445,1.2084984,0.8516073,0.6829869,1.0116261,0.9061402,1.0858375,0.72649044,1.2490172,0.914967,0.698079,1.1640621,1.0226028,0.8472044,1.2182679,1.0866557,1.1097326,1.0329862,1.1664919,1.0295707,0.8907012,1.0894428,0.8869479,1.0441551,1.1865774,0.9763835,0.961535,1.1874567,0.9291241,1.1810324,0.14775556,1.0817118,0.89337337,1.1065044,1.0194548,0.9525936,1.2095261,1.063413,1.1359074,1.013655,1.2129508,0.9095042,1.0008527,1.0037731,1.204424,1.1665307,0.868368,0.8106323,1.0268549,1.2664226,1.0535289,0.86777496,0.73501754,1.086921,0.91902363,1.0032175,1.2901313,1.1682235,1.090559,1.0360837,1.0943663,1.0589305,1.1245521,1.0392202,1.0792087,0.9661679,1.0382199,1.0143758,0.92796123,1.0535899,1.0224785,1.0100064,1.2273419,1.1294944,1.1908506,1.0966643,1.1021066,1.1230354,1.0493597,1.1225741,0.6819268,1.2083974,1.2336836,1.0988257,1.0069629,1.2645733,0.7504601,1.0654569,0.76912826,1.1094389,0.97747296,1.0121903,1.0319496,1.1727749,1.0450226,0.9612486,0.81110525,0.64553934,1.0960196,1.1912767,0.9919726,1.0903543,1.0725417,1.3569639,1.0724857,0.865029,0.9685344,1.3122003,0.97234964,0.8059861,1.005036,1.1416624,1.0490234,1.0153278,0.6048957,1.2241712,1.2289826,1.2001044,0.8703402,1.1722546,0.59695035,0.0,1.2028482,1.1592834,1.0247803
vacuum,1.1102258,0.9248185,0.99722934,1.1862413,1.3223939,1.1638881,0.8530795,0.9858898,0.5398313,0.9986129,0.92984307,1.1837009,0.7530307,0.9812427,1.4690403,1.0414451,1.172888,1.1177932,0.95398104,0.67374825,0.9088424,1.1081154,1.1273994,0.7040446,1.1593311,0.65331984,1.0046915,0.89695966,1.1447519,0.5384807,0.8803979,1.0018227,1.259635,0.91599584,0.902811,1.0428045,1.1032077,1.1663321,0.7599298,0.8960432,0.7236188,1.2024927,1.1195918,1.0989571,0.8615475,0.6657162,1.0330552,1.0467508,1.0260338,0.9638326,1.3365993,0.988479,1.1589079,1.2474966,0.8645892,0.67792,0.79686,1.1029314,1.1499054,0.8528445,0.92956865,0.95686877,1.1119357,1.1233213,1.1700723,1.3240684,1.2586354,0.8867566,0.9932962,0.80182093,1.1972077,0.8933221,1.132217,0.6543356,0.5306205,0.8948821,1.1928838,1.1681503,0.88716733,1.1387109,0.33956468,0.8439634,1.2069451,0.99809825,0.8359088,0.7131405,1.0929734,0.9832883,0.7392799,1.197187,1.0282302,1.2990344,0.5757147,0.58069867,1.06131,1.1159891,0.7239182,1.3198919,0.8056792,0.99612314,0.9731149,0.9124527,0.823437,0.7646446,0.85604566,0.7737344,1.1694055,1.29022,1.1029595,1.3063823,0.65985614,1.2459086,0.87151515,1.1260123,0.6742784,0.9984327,1.0708996,1.2045782,0.71595776,0.92025065,1.0672857,0.8483218,0.98532724,0.76786524,1.2459729,1.2572391,1.0348153,1.0108204,1.0678867,1.0876111,0.6209672,0.8994284,1.2028482,0.0,0.7406508,0.9343276
watch,1.0913653,0.78590035,0.479769,1.1296669,1.4416856,0.8115885,0.5839955,0.7497922,0.57524925,1.2320156,1.0550908,1.5291531,0.21515727,1.4188026,1.278591,1.198829,1.474371,0.7963326,1.0149902,0.34134507,0.696699,1.3545337,0.7578901,0.9733994,1.2324874,0.5148795,1.0987167,0.5890963,1.2207328,1.1232991,0.6207597,1.3092635,1.2910159,0.9985264,0.8955034,0.84296197,1.5279101,1.1111245,0.31210697,1.3299723,0.4169153,1.1573393,1.1890608,1.2386159,1.365675,0.9042585,1.218239,0.90645635,0.47856343,1.1603702,1.2855244,0.72776574,1.1828902,1.171597,0.7317605,0.97152627,0.386281,0.95332754,1.1956823,0.9900526,0.50144804,0.8659546,1.0705286,0.8655506,1.3631024,1.2985474,1.301477,0.4261456,1.0184681,0.8997474,1.3882055,1.2045629,1.4808359,0.48398024,1.2606654,0.4158013,1.1671519,1.1865091,0.91509813,1.1292278,1.0104731,1.2209278,1.2140695,0.37379706,0.73077583,0.6899208,1.0779454,0.50121677,1.260022,1.4427934,1.4148816,1.3713148,0.29128218,0.38264775,1.1365936,1.0857477,0.9378731,1.2156733,0.7041248,0.65697193,0.9486597,0.6399305,1.2752411,0.8104654,0.4351157,1.3990555,1.1411109,1.4075092,1.0067323,1.3529385,0.54055893,1.4808309,0.9654901,1.3240317,0.43297505,1.26343,1.0647519,1.3291696,0.38800448,0.925902,1.0667903,0.5694288,0.4772247,1.0981973,1.4379667,1.4861073,0.41492164,0.5118682,0.637484,1.356457,0.5881816,0.79597265,1.1592834,0.7406508,0.0,1.2702594
