,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,egg,elephant,eye,face,finger,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,pickle,pillow,pizza,plant,plate,purse,radio,raisin,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,stick,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window
spoon,1.3130332,0.9470193,0.5919212,1.1969923,1.39976,0.9253804,0.69466436,0.4072528,1.0574071,1.3311284,1.5410755,0.6193465,1.4341792,1.4015424,0.6346558,1.4912995,1.2822741,0.7995025,0.5686136,0.4446324,1.3682761,0.50785244,0.8675214,0.80377364,0.9008787,0.7462572,1.0750084,0.9692834,1.2985814,1.0897228,0.7650558,1.2394406,1.2287328,1.0665153,1.3081181,0.5631355,1.4994756,0.64467436,0.4286536,1.437373,0.5700827,1.0141543,1.3143947,1.103096,1.3556967,0.95592445,1.3798833,0.63213253,1.3455617,1.086688,1.3082577,0.9263109,0.7102688,0.69893193,0.9875499,0.09580654,0.7505063,1.1690211,0.65637946,1.129634,0.6920335,1.3765225,0.6118571,1.2655392,0.6238264,1.1522479,0.92946756,1.3872265,0.8369738,1.4012089,0.20447904,1.3332834,0.8942915,1.2687082,0.7581665,0.67976654,1.1951672,1.3342465,1.2310498,1.1924499,1.1622596,0.7523989,0.7073537,0.9329922,1.1031617,0.9069224,1.3346261,0.92953855,1.5159658,1.407914,1.3905807,1.050216,0.3377601,0.35306954,0.6709378,0.84665936,0.56343496,0.80726385,0.46278936,1.187333,0.9073009,0.7866994,1.3034103,0.8190645,0.93860245,0.874803,1.480075,0.6739961,1.2861478,0.81544286,1.2134715,1.1534268,1.4171497,0.49966097,1.3805275,0.58226794,0.9178402,0.9059369,0.0,0.85283166,0.71960604,0.62618923,1.1865262,1.4780214,1.4045916,0.48160708,0.88317627,0.8617286,0.9923619,0.6920365,0.8252909,1.1787295,1.0656596,1.002931,0.6158788,1.3848882
sprinkler,1.1587535,0.8963589,0.66618776,1.209007,1.0970392,1.0019218,0.929746,0.85730755,1.1716824,1.2530079,1.3171811,0.7178151,1.2361724,1.2082386,0.8804028,1.3541558,1.2355728,0.99099135,0.6733072,0.97031844,1.2819996,0.80795276,0.8910372,0.930865,0.8270645,0.73255956,1.1305523,0.8731171,1.1952399,1.0174906,0.79314977,1.0515723,1.1075171,1.0900775,1.1417027,0.7306278,1.1666634,0.805459,0.56848955,1.2902818,0.68598944,1.1619973,1.1793677,1.1454988,1.1535504,1.0316811,1.264436,0.62080103,1.2159737,0.9387908,1.1191585,0.73190325,0.7404163,0.96548975,0.665052,1.016914,1.0166934,1.1196332,0.57337344,0.9186843,0.8331009,1.143958,0.8378948,1.0294704,0.6901745,1.038974,1.1958923,1.251987,0.9761686,1.1857374,0.8877692,1.1655092,1.0138072,1.0705171,1.1041856,1.0677935,1.0540926,1.1965398,1.1865265,1.0440416,1.1057528,0.60419184,0.68200624,0.9925385,0.9718723,0.83566064,1.2381088,1.1291711,1.2505476,1.1524494,1.1434339,1.1078488,0.64049864,0.71168697,0.75242245,0.94974715,0.892987,1.0406818,1.0522727,1.046717,1.0755957,0.76874185,1.2272351,0.91526425,0.944064,1.1708715,1.2054642,0.8329953,1.0411818,1.1692535,1.0125151,1.2339063,1.2959192,0.5185731,1.2356765,0.69184226,0.7532519,0.93907934,0.85283166,0.0,0.9070413,0.6782185,1.1393099,1.1460364,1.2702211,0.8532029,0.6811661,0.71197724,1.0332584,0.67783177,1.0282242,1.2517781,1.0156027,1.031116,0.7114403,1.1689228
stick,1.1962883,0.8833693,0.8933558,1.2334499,1.2332286,0.9881394,0.7852789,0.8982723,0.93751854,1.2659285,1.2972112,0.89328885,1.1505232,1.4578444,0.7119103,1.2555026,1.1036832,0.95746833,0.77404344,0.86615723,1.203262,0.95230114,0.57544345,0.9974849,1.0275096,0.5997274,1.0561138,0.86333716,1.0806631,0.93866396,0.5281167,0.91432935,1.2375022,1.1579536,0.9921726,0.792965,1.235692,0.90506077,0.6306966,1.177455,0.75827646,1.1689441,1.1694999,1.1643873,0.975228,0.8605,1.1755573,0.81653595,1.0677874,1.0681126,1.2733474,1.0363462,0.8220887,0.8708371,1.0963364,0.7611906,0.91766024,1.1142976,0.8872642,1.0714476,1.0493764,1.2239207,1.0081923,1.2797283,0.84501517,0.8829273,0.7532501,1.247858,0.87424463,1.3166592,0.48975033,1.074367,0.7748593,1.0888637,0.8761983,1.118898,0.9935119,1.2722216,1.2515712,1.1286445,1.0015576,0.9018161,0.79256094,0.9454318,1.144279,1.006574,1.1565921,0.9224577,1.3633393,1.2738847,1.185105,1.0670433,0.5404478,0.5999432,0.9647236,0.9033731,0.8945714,0.8662001,1.016939,0.9514053,0.8520306,1.0338695,1.0600017,0.62376994,1.0142245,0.8477418,1.3898616,0.86577487,1.2264996,0.8843604,0.9704282,1.1705741,1.2485979,0.7900285,1.1749227,0.77403426,0.951923,1.1222587,0.71960604,0.9070413,0.0,0.8474011,1.0649272,1.3267555,1.3800673,0.85863906,0.9833925,1.0499425,1.0108807,0.7610916,1.0022482,1.2945925,0.9261038,0.68213266,0.66482544,1.1347578
strawberry,1.4213407,0.84389246,0.19414437,1.2309967,1.3594999,0.88311636,0.70597446,0.6047175,1.1596243,1.4448353,1.4376161,0.5416141,1.4615393,1.4167511,0.88956904,1.4431536,1.4108555,0.81176496,0.5045689,0.7692771,1.4842415,0.5035237,0.9238751,0.9462557,1.0279356,0.6522645,1.145338,0.9967526,1.2223451,1.1513608,0.7388611,1.1557508,1.2909758,1.1751336,1.3948526,0.53645873,1.3481323,0.6621289,0.2487545,1.4128847,0.503688,1.2820733,1.2988557,1.1343606,1.254657,1.1918449,1.2284048,0.37348855,1.1939269,0.9461172,1.1075361,0.80971885,0.64577615,0.74081385,0.8387966,0.8339194,1.0393724,1.2732291,0.3206017,1.1301483,0.7152031,1.1950989,0.5621455,1.2825842,0.36089253,0.99541354,1.2259462,1.3350253,1.0306542,1.3675597,0.6959727,1.2844577,0.98402435,1.2255291,0.9384359,1.0990467,1.2851233,1.3650248,1.2291796,1.0887176,1.2642764,0.15633065,0.6389406,0.9518004,0.88117254,0.69047225,1.3992497,1.0150362,1.395901,1.3567731,1.4513724,1.0310572,0.42537665,0.55181426,0.5312285,0.79738754,0.58363265,0.9377946,0.89135224,1.2610352,1.0413727,0.6383709,1.3198428,0.8436301,0.8625511,1.3297228,1.3868046,0.75775605,1.2051287,1.2535667,1.0947993,1.3943421,1.4191736,0.22046995,1.2692941,0.5327208,0.8778814,1.0384929,0.62618923,0.6782185,0.8474011,0.0,1.2686722,1.3742384,1.4464262,0.52390236,0.6392839,0.5439015,1.2337668,0.5667509,0.9514873,1.3837659,1.0602016,1.0357922,0.43358958,1.2721292
stroller,0.88620406,1.1767707,1.3220271,0.9222905,0.96328956,1.1050824,1.0645946,1.1812688,0.54349077,0.8886906,0.6817558,1.3242698,0.7179772,0.87683356,1.1588205,0.7454498,0.8817196,0.9266398,1.0538253,1.1841743,0.7252983,1.3073394,0.99527496,0.94944644,1.0218942,1.0873921,0.9399608,1.159562,0.9316573,0.7241486,1.0878667,0.6927819,0.9706827,1.106432,0.9071565,1.2329485,0.6746146,1.2323685,1.3154879,0.40552247,1.1258206,1.0372612,0.85168874,0.6170872,0.7876332,1.038758,0.77652454,1.3047969,1.0105828,1.1331083,0.96409565,1.3432713,1.2421429,0.9390938,1.357967,1.139277,1.0027933,0.86714673,1.3494394,0.9696206,1.2987773,0.94667476,1.2697002,1.0674417,1.2820518,1.0245097,0.8000691,0.80423605,0.83690524,0.9835071,1.1950285,0.556924,0.7760921,1.1110986,1.1116047,1.077799,0.8098585,0.8108645,0.70620763,1.0546432,1.0699863,1.4092584,1.2612007,1.2263565,1.2164189,1.3198483,0.7614998,0.9620914,0.8257674,0.9651188,0.8779427,0.9583792,1.2429898,1.2260082,1.3365582,1.0397733,1.2542874,0.8827184,1.0831505,0.70792466,0.93025535,1.2369947,0.77783406,0.84080815,0.9613599,0.7840655,0.8799415,1.148788,1.0775546,0.83581126,0.8665453,0.95365375,0.72148466,1.3956954,0.9292538,1.3337528,1.267039,1.1591735,1.1865262,1.1393099,1.0649272,1.2686722,0.0,0.901556,0.6816944,1.2415535,1.3633738,1.3316495,0.82777274,1.2327113,0.7161938,0.8392101,0.9081623,0.63453245,1.2626014,0.77185583
sweater,0.6299783,1.113633,1.4109623,0.89060545,0.49698526,1.2520893,1.403329,1.4599931,1.1224779,0.6591334,0.5032565,1.1981568,0.65756524,0.37293684,1.199536,0.49311763,0.80304086,1.1916734,1.4642432,1.4545346,0.78947353,1.4198104,1.2270226,1.3199573,1.0478729,1.383673,0.8581578,1.0907674,0.5750265,0.99387354,1.3430841,0.92625463,0.57879627,0.99833566,0.78983104,1.4361346,0.51081777,1.4019864,1.4707489,0.7220994,1.5165797,1.0735817,0.5138612,0.93630093,0.9036516,1.1088381,0.5649657,1.3793762,0.6872942,0.9603201,0.5505901,1.0770454,1.2404394,1.313002,0.90691245,1.3769071,1.3091004,0.9050273,1.2468907,0.98992383,1.402755,0.5338388,1.3010526,0.67500985,1.3433532,0.9058943,0.998087,0.48180634,1.3289208,0.36301786,1.4179167,0.7715861,1.1559515,0.6776835,1.3753297,1.1292484,1.0379355,0.75567937,0.7734716,0.7979437,0.8753353,1.2749419,1.3200116,0.8878569,0.9363061,1.0576693,0.78573215,1.1556873,0.25570852,0.38692963,0.6980434,1.1696739,1.4421599,1.37346,1.2516453,1.1340119,1.4519379,1.2550545,1.3680956,0.89854825,1.2311293,1.1802611,0.7919401,1.3017597,1.0887374,1.0365695,0.22289479,1.3025717,0.5298971,1.1188465,1.00672,0.81481314,0.5498736,1.4378352,0.6780634,1.2916392,1.1221193,1.069278,1.4780214,1.1460364,1.3267555,1.3742384,0.901556,0.0,0.5746422,1.5028756,1.1624011,1.1287992,0.9706906,1.3169321,1.3174876,0.8373335,1.0261526,1.1230487,1.3966215,0.7883132
table,0.65025544,1.2500604,1.4802995,0.45078772,0.5393374,1.1134692,1.4072142,1.4319336,0.9617159,0.32373416,0.33989727,1.5806556,0.40719974,0.58385646,1.3322936,0.5231595,0.6453786,1.0550722,1.3859648,1.1759523,0.4261762,1.4201698,1.249233,1.1083833,1.1484898,1.4421904,0.88795674,1.0261276,0.81360817,0.7362467,1.3292735,0.9812374,0.7528492,0.9378745,0.81998885,1.3790855,0.49458218,1.3290914,1.5946172,0.48710257,1.4018098,0.73783714,0.6917896,0.8935215,0.7558613,1.022973,0.6772359,1.4499128,0.8866156,1.151034,0.8021813,1.2971424,1.3167804,1.2456551,1.3144934,1.2570068,1.2208984,0.7017897,1.5651698,1.0549413,1.2831513,0.76860094,1.3819168,0.7297483,1.6099855,1.0511124,0.9560141,0.6908741,0.9893812,0.68860966,1.4424893,0.61167336,1.0820276,0.90105915,1.1211809,0.9981304,0.89064074,0.6979669,0.71006644,0.937315,0.8964604,1.4643247,1.5464971,1.2721882,1.1469443,1.1769242,0.6132929,1.2433519,0.5274421,0.6847986,0.5173459,0.9487117,1.5677288,1.48549,1.2841811,1.3384509,1.3601912,1.1533371,0.92717326,1.0222688,1.120447,1.334772,0.6632241,1.3326445,1.2162796,0.85302955,0.50779206,1.4244461,0.9840761,0.7773171,0.884931,0.38071072,0.41850823,1.6279893,0.6591337,1.4414487,1.2836868,1.157653,1.4045916,1.2702211,1.3800673,1.4464262,0.6816944,0.5746422,0.0,1.43327,1.3913585,1.303101,0.7437793,1.4705682,1.0181483,0.30469602,1.0197275,0.97273445,1.481341,0.6552584
tape,1.4431953,1.0003412,0.31524932,1.1980834,1.5357206,0.4131477,0.34813464,0.41866833,1.0392337,1.3909205,1.4232718,0.6292616,1.4552331,1.4183877,0.86761796,1.362103,1.1201645,0.7267257,0.42890143,0.36865127,1.3618424,0.52411234,1.0460665,0.5018902,0.91998756,0.719536,1.0586717,1.0128025,1.2516723,1.1563315,0.63774675,1.2490566,1.256079,1.0690044,1.4400326,0.52805316,1.4194975,0.6893698,0.41807538,1.4281975,0.36328185,1.0131267,1.3135837,1.1245923,1.375776,1.0705371,1.3187201,0.36009604,1.2622638,1.0442196,1.277576,1.0641335,0.70867884,0.7369448,1.1104189,0.6744313,0.7129605,1.2254558,0.6612835,1.121786,0.4635054,1.4714559,0.6467518,1.4428217,0.35959172,1.1447281,1.0604272,1.2690735,0.81537926,1.3961425,0.6716531,1.4606256,0.9307325,1.4051124,0.7731191,0.7392398,1.1366713,1.3621424,1.3276423,1.2078954,1.1880661,0.56262976,0.7667239,1.0188429,1.1434631,0.81437194,1.3755085,0.89949095,1.5221981,1.4288486,1.3741038,1.029499,0.57398057,0.6600717,0.6160844,0.76468164,0.66876566,0.97152567,0.57069093,1.2086341,0.87897533,0.80381095,1.4008893,0.8895457,0.79218435,1.0812155,1.4798099,0.6167387,1.3018456,1.133301,1.1272093,1.2710601,1.3887868,0.4029256,1.2295648,0.5121635,0.928805,0.90522563,0.48160708,0.8532029,0.85863906,0.52390236,1.2415535,1.5028756,1.43327,0.0,0.93048835,0.8626337,1.1323532,0.7066309,0.42967528,1.2669816,1.0747306,1.1192259,0.44169128,1.4036198
toe,1.0462214,0.4501186,0.6669122,1.1296241,0.8794875,1.0258746,0.99655515,0.8837375,1.4018439,1.3280618,1.4396192,0.6965548,1.4000434,1.0804772,1.0805099,1.4367334,1.3412116,1.2013644,0.95358133,1.1101323,1.4735227,0.6381836,1.0272487,1.1934891,0.9428547,0.99282455,1.33596,0.6765808,1.3311312,1.2849964,1.053797,1.214732,1.243808,1.1368976,1.164513,0.89319354,1.3414075,0.8305714,0.6564327,1.5400382,0.9833423,1.2042273,1.2415975,1.0603368,1.306138,1.1480063,1.1489961,0.7563176,1.2077848,0.6575334,0.851079,0.074997425,0.81150335,1.1107371,0.25195235,0.8830727,1.0523256,1.2396129,0.5350881,0.76120317,0.65765196,0.899617,0.65763795,0.5480691,0.68985105,1.0682993,1.245566,1.3554071,1.2238975,1.0947038,0.845778,1.3334385,1.2462018,0.8270085,1.1206387,1.0673268,1.1534799,1.1036761,1.3261266,0.69053155,1.1424472,0.42728847,0.5479182,0.53509194,0.36747116,0.61765355,1.4013253,1.128419,1.1327124,1.0622901,1.2651522,1.0730921,0.69505084,0.6436515,0.85771376,1.1339822,0.73925096,1.1590333,1.1559075,1.1174825,1.1769551,0.52459556,1.4142647,1.1589493,1.0345258,1.2658479,1.1587608,0.7224313,0.8368739,1.1499825,1.114645,1.3338828,1.3302808,0.49176013,1.3086002,0.84385574,0.4403535,0.7478218,0.88317627,0.6811661,0.9833925,0.6392839,1.3633738,1.1624011,1.3913585,0.93048835,0.0,0.34644413,1.0785735,0.68981415,1.167862,1.3212868,1.1338822,1.2410291,0.69783807,1.3273017
tooth,1.1579491,0.83984125,0.60551506,1.0648307,1.1160883,1.0002222,1.0339144,0.8599733,1.3330709,1.2073517,1.3536952,0.73755014,1.3838782,1.0936198,1.0345324,1.3262703,1.3087354,1.0540475,0.9299509,1.0380768,1.3452222,0.6335749,1.0802974,1.179117,1.0547178,1.0389463,1.2482946,0.92233086,1.3041146,1.3210368,0.9955826,1.2736373,1.1362908,1.0774202,1.1966727,0.851764,1.3366063,0.7672734,0.5859239,1.4479499,0.9170984,1.1838313,1.2680199,1.2237102,1.3063011,1.2016321,1.2051212,0.7171484,1.136749,0.6846525,0.88512707,0.4155044,0.8238531,1.0282342,0.52012765,0.89311266,1.0053476,1.2113295,0.4827205,1.0455633,0.55353737,0.9282667,0.61051345,0.823604,0.7328536,1.0030223,1.263524,1.2440859,1.1952134,1.1527786,0.8532136,1.282821,1.1806842,1.0156107,1.0524111,1.0899094,1.1733059,1.2061905,1.254899,0.4854154,1.2013533,0.35677713,0.7846134,0.56347626,0.44188738,0.77006066,1.378835,1.053276,1.1767079,1.143169,1.15608,0.9478046,0.6574124,0.6734863,0.7290557,1.1270703,0.6678655,1.1338282,1.0423002,1.2212762,1.1838313,0.5623878,1.3886585,1.2244714,1.0574926,1.1802822,1.1825248,0.8868309,1.0049595,1.2117203,1.109032,1.2303666,1.2515705,0.531646,1.2323372,0.7556679,0.7607089,0.9252568,0.8617286,0.71197724,1.0499425,0.5439015,1.3316495,1.1287992,1.303101,0.8626337,0.34644413,0.0,1.0123496,0.80762714,1.103173,1.1836572,1.1182913,1.2600305,0.65636,1.2778869
toothbrush,0.7081472,0.8957951,1.2037011,0.83178234,0.7347394,0.87026554,1.0118178,1.1962092,1.0821555,0.8300525,0.92202675,1.3000494,0.9107703,0.79026437,1.1741478,0.89352906,0.7974003,0.9634175,1.1119441,1.1521848,0.83142865,1.2618896,1.1352285,0.8784872,1.2084255,1.2460763,1.114268,0.7209157,1.1258402,1.0706389,1.0951679,1.1896996,0.8882297,0.890739,0.73904586,1.3002117,1.1101422,1.285591,1.0463207,0.8930493,1.1439823,0.80773807,0.97753644,0.78886294,1.0433267,1.0769848,0.9780091,1.2542636,1.0581224,1.1363039,1.0502149,0.96448684,1.1484921,1.2250491,1.1604563,0.84073937,0.9310413,0.85760975,1.2847549,0.7322873,0.7204741,0.9578468,1.2535982,0.587426,1.2453392,1.0015148,0.61864966,0.9722911,0.91444796,0.9550371,0.8470901,0.9307498,0.9814641,0.9187224,1.0670191,0.9455046,0.8640703,0.630453,0.9394419,0.9569096,0.9664091,1.2285348,1.2421412,1.0266961,1.0123932,1.1147473,1.0323716,1.1263536,0.85437703,1.0063494,0.68892974,0.8889868,0.9196872,0.7730411,1.2484956,1.3311019,1.1795304,1.2295412,1.0728526,0.89695954,1.0802325,1.1241598,1.024576,1.2225695,1.2168031,0.29593086,0.95837027,1.1322039,1.0887874,0.595636,1.0992174,0.8526381,0.65474635,1.2538809,1.0999831,1.3349714,0.94900924,1.2467648,0.9923619,1.0332584,1.0108807,1.2337668,0.82777274,0.9706906,0.7437793,1.1323532,1.0785735,1.0123496,0.0,1.2782431,0.6422283,0.7187228,1.0890503,0.88544184,1.1178535,1.0398737
towel,1.3183231,0.77740777,0.61791587,1.3495114,1.2432741,1.1637411,0.93001485,0.65066004,0.8877375,1.4012697,1.353051,0.423831,1.2350942,1.2444242,0.6540258,1.1916751,1.353802,0.70233023,0.59736097,0.75613946,1.3280461,0.66074526,0.77294374,0.9254198,1.006589,0.5057557,1.1855406,0.89108354,1.2397053,0.92339975,0.7994342,0.9594817,1.2341936,1.1768887,1.1405531,0.60220724,1.240222,0.7455613,0.4121591,1.2858206,0.68313503,1.3137841,1.3299378,1.0463467,1.182364,0.8640189,1.1499529,0.61675364,1.0595384,1.0196707,1.3428915,0.7761342,0.71267086,0.88193005,0.6477072,0.88002616,1.0326517,1.4082025,0.52559066,0.8334922,0.8320976,1.3472757,0.7234905,1.2561759,0.5781373,1.0509864,1.1730568,1.1673363,1.0085189,1.1488922,0.68817616,1.2268975,1.0912508,0.9551757,1.0150775,1.0338264,1.0926733,1.1521454,1.3961322,1.1622528,1.3206081,0.59504986,0.11402011,0.80336785,1.000978,0.78217936,1.2569989,0.9604668,1.2825537,1.178604,1.1788085,1.0716308,0.44380367,0.52730465,0.7218081,0.5604993,0.76245946,1.0021976,0.9315386,0.93764555,1.0475167,0.8685894,1.2081099,0.9235306,0.8508027,1.3424193,1.3787845,0.6390039,0.9438267,1.1991478,1.1329812,1.391747,1.408925,0.35442722,1.2085531,0.5306777,0.56527174,0.9589318,0.6920365,0.67783177,0.7610916,0.5667509,1.2327113,1.3169321,1.4705682,0.7066309,0.68981415,0.80762714,1.2782431,0.0,1.0665239,1.4438887,1.1044438,1.0880289,0.6805539,1.2447333
toy,1.0818498,1.0131307,0.7579417,0.9703987,1.2894273,0.40356255,0.5151209,0.7187446,0.88987166,1.1745176,1.0725939,1.0740628,1.1573911,1.1058419,1.1604037,1.0245986,0.87488455,0.6156901,0.64326763,0.7359208,1.0230017,0.89402974,1.2153673,0.4845357,1.0195395,1.0380253,1.0625361,0.9510055,1.1829666,1.0533112,0.8562151,1.186037,1.1131859,1.1676223,1.2340136,0.9710308,1.1804088,0.98263156,0.8502784,1.0252813,0.6810582,0.9711764,1.079619,0.6546931,1.2775565,1.1313349,1.0627499,0.8236454,1.1953077,1.1954634,1.1834307,1.2171466,1.0248466,0.8685658,1.3478029,0.85183454,0.5832579,1.0624926,1.1057088,0.87144804,0.5256577,1.3199946,0.97967774,1.18748,0.7684854,1.1251174,0.8458293,1.0590961,0.7017083,1.2607973,0.94297206,1.1446574,0.8953955,1.3208342,0.82061476,0.7409907,0.91722643,0.92091197,1.1413846,1.166734,1.1392854,1.0475651,1.0750841,1.0962112,1.2239412,1.0490074,1.2159805,0.8983911,1.2097367,1.2940937,1.0321233,0.7902429,0.92199016,0.8888504,1.0164183,0.9575203,0.9724327,1.0110229,0.7081313,0.9099488,0.851856,1.0447731,1.2998813,0.90650976,0.8520852,0.6324245,1.2661444,0.7584291,1.3123316,0.8858472,1.1005225,1.160507,0.90664554,0.9053254,1.1516151,1.0429742,1.0504009,1.0942614,0.8252909,1.0282242,1.0022482,0.9514873,0.7161938,1.3174876,1.0181483,0.42967528,1.167862,1.103173,0.6422283,1.0665239,0.0,0.9553616,1.0418863,0.92244256,0.79238844,1.2865868
tray,0.7737868,1.2907455,1.3804786,0.29515266,0.77007663,0.99211204,1.3166986,1.2105036,0.8993791,0.299268,0.6123361,1.560236,0.58776224,0.7666867,1.2883078,0.72076625,0.63720596,1.0130335,1.3923512,0.9007261,0.2962476,1.1780015,1.2826428,1.1150515,1.1737158,1.4381989,0.87160194,1.0438675,0.96397185,0.9309148,1.297943,1.1587527,0.90083045,0.90347254,0.7968061,1.2813706,0.8024467,1.1043915,1.5073311,0.66904616,1.3307785,0.6841201,0.8525849,0.97154015,0.94116783,0.90634894,0.92487603,1.3227758,0.97940665,1.121296,0.9030766,1.215011,1.2475305,1.1618296,1.3714097,1.0002711,1.0119098,0.7159517,1.5401626,1.1241653,1.0550637,0.90375566,1.2202486,0.758774,1.5607516,1.0361793,1.0051209,0.86152583,0.8970143,0.9187908,1.2057309,0.8457968,1.068342,1.0877533,0.824523,0.90914935,0.8660078,0.77149177,0.7101341,0.98523575,0.7701468,1.4050705,1.5109737,1.2259015,1.1530198,1.2131037,0.6899903,1.2003841,0.83750355,0.91056633,0.5395577,0.77382904,1.4547713,1.3759334,1.1564604,1.3254361,1.1026472,1.1873281,0.57525176,1.1041195,0.9773455,1.24468,0.8265997,1.2973032,1.2445061,0.77146155,0.80193913,1.3819604,1.1668128,0.615695,0.93477786,0.1924845,0.5958576,1.5535777,0.8271495,1.3530601,1.3192501,1.1350809,1.1787295,1.2517781,1.2945925,1.3837659,0.8392101,0.8373335,0.30469602,1.2669816,1.3212868,1.1836572,0.7187228,1.4438887,0.9553616,0.0,1.0343852,1.1431897,1.4049397,0.8871145
tree,0.960004,1.0983883,1.0464481,1.0197192,1.0302789,0.938497,1.004447,1.0697434,0.94247454,1.0796638,1.0167997,1.1070379,1.0018172,1.1003329,1.0464069,1.0159585,1.0622267,0.9900655,1.0351409,1.0587108,0.98312044,1.1447729,0.83201826,1.0635912,1.0307922,0.97207123,1.0342805,1.1732591,0.96070063,1.0073156,0.9507763,0.9841368,1.1207734,0.95940256,1.0093402,1.1095165,0.90462947,1.0324318,1.0911478,0.94169503,1.0248001,1.0283545,0.9557161,1.0225738,0.80169,1.0008035,0.970895,1.0707456,1.1020323,1.032704,0.99125385,1.1170447,0.9770128,0.7864337,1.1777148,1.0674218,0.9369326,0.9447,1.1085557,1.1023328,1.1052843,0.9114568,1.1497674,1.0532203,1.0983183,0.94933385,1.0465099,1.0628674,0.9486807,1.0902113,1.1002289,0.8448805,0.8128048,1.0411283,1.0156668,0.98418736,0.9589317,1.0624714,1.0141068,1.0470526,0.93111205,1.099996,1.1471769,1.0718039,1.0850705,1.0926672,0.98035514,0.8603343,1.0362514,1.0944605,1.0215167,0.8820554,1.0790174,1.0913651,0.9554309,0.9464602,1.0734994,0.6599067,1.0486253,1.0368098,0.97216666,1.072354,0.96494216,0.83717537,1.0372428,1.0407481,1.0010859,1.1417071,1.0679934,0.99618375,0.8947992,1.0417018,1.0105252,1.1624225,0.9998603,1.0966903,1.1773444,1.0696632,1.0656596,1.0156027,0.9261038,1.0602016,0.9081623,1.0261526,1.0197275,1.0747306,1.1338822,1.1182913,1.0890503,1.1044438,1.0418863,1.0343852,0.0,0.84552807,1.1186593,0.6169767
vacuum,1.1295233,1.039629,1.1271801,1.2155707,1.0620614,1.0900962,0.9154349,1.1685591,0.840893,1.0860863,0.9891204,0.98178357,0.8221583,1.340466,0.9613094,1.1204227,1.1327188,0.9694471,0.8285502,1.1327502,1.0472528,1.2793146,0.46963716,0.9416859,1.0945097,0.5701966,1.0182904,1.108512,1.0196437,0.49863732,0.75385475,0.673795,1.0247406,1.155406,1.0352006,0.99496365,0.8434409,1.1916224,0.91912013,0.74275017,0.86996734,1.0992426,1.0465745,0.9823001,0.52349603,0.87543356,0.97323334,1.0350864,1.1128486,1.123061,1.1607082,1.2330837,1.2049378,0.754437,1.2713305,1.0207185,1.1038723,0.9885245,1.0611454,1.1057723,1.3402648,1.1293986,1.1854097,1.2203386,1.0094151,0.9748689,0.6427591,1.0695556,0.8566774,1.0856237,0.82706046,0.48162812,0.49495292,1.097555,1.097601,1.2180126,0.9701783,1.1189734,1.0108634,1.1983106,1.204709,1.1670985,1.0609947,1.1552589,1.2130394,1.2545006,0.81990355,0.94513834,1.1666889,1.025485,1.1739674,1.0889109,0.8067194,0.82893854,1.2084777,0.95612186,1.13775,0.65513855,1.1961932,0.8408915,0.73385113,1.1689415,0.66000104,0.55765504,0.97764313,0.7624351,1.1033691,1.0410619,1.0615946,0.8679937,0.88806117,1.1084893,0.9304886,1.1183829,1.0967591,1.124555,1.1670843,1.2035575,1.002931,1.031116,0.68213266,1.0357922,0.63453245,1.1230487,0.97273445,1.1192259,1.2410291,1.2600305,0.88544184,1.0880289,0.92244256,1.1431897,0.84552807,0.0,0.8908945,0.63334584
