subject_id,age_mo,category,stratum,n_indexed,cdi_domain
00500001,19,plate,playing,14,household
00560001,15,plate,all,4,household
00560001,15,plate,living_room,1,household
00560001,15,plate,playing,1,household
00560001,15,dog,all,46,animals
00560001,15,dog,living_room,25,animals
00560001,15,cat,all,2,animals
00560001,15,cat,living_room,2,animals
00370002,12,dog,playing,2,animals
00560001,24,cup,living_room,18,household
00560001,24,cup,playing,15,household
00560001,17,cat,all,2,animals
00560001,17,cat,living_room,2,animals
00560001,17,cat,eating,1,animals
00560001,17,car,all,3,vehicles
00560001,17,car,living_room,2,vehicles
00560001,17,car,playing,3,vehicles
00400001,12,dog,kitchen_like,3,animals
00400001,27,car,all,40,vehicles
00400001,27,car,playing,1,vehicles
00400001,21,dog,living_room,4,animals
00400001,22,car,all,63,vehicles
00400001,22,car,living_room,1,vehicles
00400001,22,car,playing,1,vehicles
00400001,22,stroller,playing,1,vehicles
00400001,22,cat,living_room,3,animals
00430001,12,car,playing,6,vehicles
00370002,20,cup,all,320,household
00370002,20,cup,kitchen_like,288,household
00370002,20,cup,eating,167,household
00370002,20,plate,all,293,household
00370002,20,plate,kitchen_like,291,household
00370002,20,plate,eating,205,household
00370002,20,cup,playing,45,household
00370002,20,plate,playing,28,household
00370002,9,plate,living_room,6,household
00560001,15,dog,playing,2,animals
00560001,15,cat,playing,1,animals
00320001,10,cup,outside,4,household
00400001,12,car,kitchen_like,3,vehicles
00400001,12,car,playing,2,vehicles
00400001,12,cat,eating,1,animals
00400001,12,plate,eating,321,household
00400001,11,dog,kitchen_like,6,animals
00500001,21,car,living_room,2,vehicles
00500001,21,car,playing,1,vehicles
00500001,21,cat,all,3,animals
00500001,21,cat,living_room,3,animals
00500001,21,cat,playing,2,animals
00400002,20,cup,eating,4,household
00370002,15,dog,all,4,animals
00370002,15,dog,living_room,2,animals
00370002,15,dog,playing,4,animals
00320001,13,plate,eating,99,household
00400001,20,plate,eating,50,household
00400001,20,dog,kitchen_like,3,animals
00400001,20,dog,eating,3,animals
00400001,20,cat,living_room,7,animals
00400001,20,cat,playing,12,animals
00400001,13,car,outside,2,vehicles
00400001,13,car,playing,5,vehicles
00370002,17,dog,all,120,animals
00370002,17,dog,living_room,16,animals
00430001,12,car,outside,5,vehicles
00370002,10,plate,eating,14,household
00370002,9,stroller,kitchen_like,7,vehicles
00400002,16,car,kitchen_like,4,vehicles
00400002,16,car,playing,4,vehicles
00400002,16,dog,all,2,animals
00400002,16,dog,kitchen_like,1,animals
00400002,16,dog,playing,2,animals
00500001,15,dog,kitchen_like,2,animals
00400002,17,cup,kitchen_like,73,household
00400001,29,cup,all,45,household
00400001,29,cup,living_room,43,household
00400001,29,cup,playing,29,household
00400001,25,cup,eating,42,household
00400001,25,cat,eating,3,animals
00400001,18,plate,all,527,household
00400001,18,plate,living_room,14,household
00400001,18,plate,playing,12,household
00370002,13,dog,living_room,5,animals
00560001,14,stroller,living_room,1,vehicles
00560001,14,cat,all,2,animals
00560001,14,cat,living_room,2,animals
00560001,14,cat,playing,2,animals
00500001,19,car,all,3,vehicles
00500001,19,car,living_room,1,vehicles
00500001,19,cup,living_room,3,household
00510002,18,cat,living_room,2,animals
00430001,17,cat,all,20,animals
00430001,17,cat,living_room,16,animals
00430001,17,cat,playing,15,animals
00430001,17,dog,living_room,26,animals
00430001,17,dog,playing,18,animals
00430001,17,car,living_room,2,vehicles
00430001,17,car,playing,2,vehicles
00510002,18,plate,living_room,12,household
00400001,26,dog,kitchen_like,7,animals
00400001,26,stroller,all,4,vehicles
00400001,26,stroller,kitchen_like,1,vehicles
00400001,26,stroller,playing,1,vehicles
00400001,19,cat,all,63,animals
00400001,19,cat,playing,19,animals
00400001,19,dog,all,8,animals
00400001,19,dog,playing,4,animals
00400001,25,car,all,2,vehicles
00400001,25,car,kitchen_like,1,vehicles
00400001,25,car,eating,1,vehicles
00510002,16,dog,kitchen_like,1,animals
00400002,13,stroller,kitchen_like,1,vehicles
00370002,13,plate,living_room,6,household
00370002,20,car,all,5,vehicles
00370002,20,car,kitchen_like,1,vehicles
00370002,19,dog,playing,2,animals
00560001,14,car,all,10,vehicles
00560001,14,car,outside,6,vehicles
00560001,14,plate,outside,1,household
00500001,20,car,outside,1,vehicles
00500001,20,car,playing,1,vehicles
00370002,15,dog,kitchen_like,1,animals
00500001,13,stroller,living_room,13,vehicles
00500001,13,stroller,playing,19,vehicles
00500001,13,stroller,kitchen_like,5,vehicles
00370002,16,dog,all,11,animals
00370002,16,dog,living_room,6,animals
00370002,16,dog,playing,3,animals
00560001,27,cup,all,26,household
00560001,27,cup,living_room,25,household
00560001,27,cup,playing,12,household
00560001,27,stroller,all,1,vehicles
00430001,13,stroller,all,1,vehicles
00430001,13,stroller,living_room,1,vehicles
00430001,13,stroller,playing,1,vehicles
00560001,15,cup,kitchen_like,171,household
00500001,13,cat,kitchen_like,3,animals
00500001,13,cat,playing,5,animals
00400002,15,cup,eating,312,household
00400002,15,stroller,all,12,vehicles
00400002,15,stroller,living_room,9,vehicles
00400002,15,stroller,playing,7,vehicles
00560001,18,cup,playing,33,household
00560001,18,plate,all,187,household
00560001,18,plate,living_room,11,household
00560001,18,plate,playing,9,household
00560001,18,cup,kitchen_like,745,household
00400002,14,stroller,all,80,vehicles
00500001,17,plate,living_room,9,household
00500001,23,plate,kitchen_like,141,household
00500001,23,plate,eating,193,household
00500001,23,stroller,kitchen_like,5,vehicles
00400002,18,dog,all,3,animals
00400002,18,dog,playing,1,animals
00400002,14,dog,living_room,1,animals
00370002,14,stroller,kitchen_like,4,vehicles
00560001,19,dog,all,1,animals
00500001,20,stroller,all,1,vehicles
00500001,20,stroller,playing,1,vehicles
00500001,20,dog,playing,5,animals
00500001,20,cup,playing,2,household
00430001,12,plate,living_room,2,household
00370002,12,stroller,eating,1,vehicles
00500001,28,car,all,7,vehicles
00500001,28,car,living_room,7,vehicles
00500001,28,car,playing,7,vehicles
00320001,20,cat,all,4,animals
00320001,20,cat,living_room,2,animals
00320001,20,cat,playing,3,animals
00320001,17,car,all,4,vehicles
00320001,17,car,living_room,3,vehicles
00320001,17,car,playing,2,vehicles
00400002,19,dog,living_room,1,animals
00400002,19,dog,playing,1,animals
00320001,15,stroller,all,2,vehicles
00320001,15,stroller,kitchen_like,2,vehicles
00430001,17,dog,kitchen_like,17,animals
00400001,15,cat,kitchen_like,12,animals
00500001,23,car,kitchen_like,3,vehicles
00500001,25,cup,all,80,household
00500001,25,cup,kitchen_like,67,household
00500001,25,plate,all,79,household
00500001,25,plate,kitchen_like,77,household
00500001,25,plate,living_room,1,household
00500001,25,plate,eating,23,household
00500001,25,cup,living_room,6,household
00500001,25,cup,playing,32,household
00510002,13,dog,living_room,3,animals
00510002,13,dog,playing,2,animals
00430001,17,cat,kitchen_like,2,animals
00510002,14,car,all,28,vehicles
00510002,14,car,living_room,7,vehicles
00510002,14,car,playing,4,vehicles
00400002,17,cat,playing,4,animals
00500001,28,plate,playing,4,household
00400002,24,plate,all,159,household
00400002,24,plate,playing,14,household
00320001,18,dog,kitchen_like,2,animals
00500001,26,cup,eating,3,household
00500001,26,plate,all,225,household
00500001,26,stroller,kitchen_like,1,vehicles
00500001,26,stroller,living_room,2,vehicles
00500001,21,cup,kitchen_like,7,household
00500001,21,cup,eating,2,household
00320001,12,car,living_room,3,vehicles
00320001,12,car,playing,3,vehicles
00400001,19,cat,kitchen_like,26,animals
00400001,19,dog,kitchen_like,4,animals
00400001,19,cat,eating,11,animals
00400001,19,dog,eating,2,animals
00510002,17,dog,all,7,animals
00400001,22,car,outside,47,vehicles
00320001,20,dog,living_room,2,animals
00500001,26,plate,living_room,220,household
00500001,26,cup,living_room,29,household
00400002,24,cup,eating,86,household
00400002,24,plate,kitchen_like,144,household
00400002,24,plate,eating,141,household
00400002,24,plate,living_room,2,household
00370002,17,dog,playing,1,animals
00500001,16,dog,all,4,animals
00500001,16,dog,living_room,3,animals
00500001,16,dog,playing,2,animals
00400001,20,car,all,1,vehicles
00400001,20,car,living_room,1,vehicles
00400002,13,stroller,outside,6,vehicles
00430001,12,stroller,all,2,vehicles
00430001,12,stroller,living_room,2,vehicles
00430001,12,stroller,playing,2,vehicles
00430001,21,plate,playing,5,household
00320001,14,dog,living_room,5,animals
00320001,14,dog,playing,3,animals
00320001,14,plate,living_room,6,household
00320001,11,cat,living_room,1,animals
00500001,16,cat,playing,11,animals
00400002,17,plate,kitchen_like,66,household
00400002,17,dog,all,4,animals
00400002,17,dog,living_room,2,animals
00510002,18,cat,kitchen_like,2,animals
00510002,17,stroller,all,1,vehicles
00510002,17,stroller,kitchen_like,1,vehicles
00560001,18,plate,kitchen_like,174,household
00560001,18,cup,eating,744,household
00560001,18,plate,eating,164,household
00500001,26,stroller,outside,6,vehicles
00500001,26,plate,kitchen_like,2,household
00500001,26,plate,eating,2,household
00510002,17,dog,living_room,3,animals
00370002,10,dog,kitchen_like,3,animals
00560001,24,cat,all,1,animals
00560001,24,cat,living_room,1,animals
00400001,12,car,living_room,5,vehicles
00500001,23,stroller,outside,14,vehicles
00500001,23,plate,outside,57,household
00500001,23,plate,playing,44,household
00510002,17,car,playing,4,vehicles
00500001,19,car,outside,1,vehicles
00500001,19,car,playing,2,vehicles
00400002,17,cup,eating,68,household
00400002,17,plate,eating,51,household
00400001,18,plate,kitchen_like,513,household
00400001,18,plate,eating,424,household
00370002,20,stroller,all,38,vehicles
00370002,20,stroller,living_room,36,vehicles
00370002,20,stroller,playing,36,vehicles
00370002,20,cup,living_room,13,household
00400001,19,cat,living_room,28,animals
00400001,19,dog,living_room,2,animals
00400002,19,cat,living_room,4,animals
00370002,11,plate,living_room,13,household
00370002,11,plate,playing,37,household
00430001,14,cat,eating,1,animals
00500001,12,dog,all,15,animals
00500001,12,dog,living_room,9,animals
00500001,12,cup,playing,20,household
00400002,21,cat,playing,3,animals
00430001,14,car,all,1,vehicles
00430001,14,car,living_room,1,vehicles
00430001,14,car,playing,1,vehicles
00430001,14,dog,living_room,21,animals
00370002,10,car,all,2,vehicles
00370002,10,car,kitchen_like,1,vehicles
00370002,10,car,playing,1,vehicles
00370002,12,cat,kitchen_like,1,animals
00370002,12,cat,eating,1,animals
00320001,16,dog,living_room,13,animals
00500001,12,dog,kitchen_like,5,animals
00500001,12,dog,playing,14,animals
00400002,18,cup,eating,59,household
00430001,17,stroller,all,5,vehicles
00430001,17,stroller,living_room,5,vehicles
00370002,18,stroller,eating,1,vehicles
00500001,26,cup,outside,2,household
00500001,26,car,eating,3,vehicles
00430001,19,plate,eating,1,household
00430001,19,cat,all,2,animals
00430001,19,cat,living_room,1,animals
00430001,19,dog,living_room,1,animals
00430001,19,car,all,1,vehicles
00430001,19,car,outside,1,vehicles
00400001,14,dog,eating,6,animals
00370002,20,car,living_room,1,vehicles
00370002,20,cat,all,1,animals
00370002,20,cat,living_room,1,animals
00370002,20,dog,all,1,animals
00320001,16,stroller,all,1,vehicles
00400001,28,car,all,9,vehicles
00400001,28,car,living_room,8,vehicles
00400001,28,car,playing,2,vehicles
00320001,9,stroller,all,5,vehicles
00320001,9,stroller,living_room,5,vehicles
00400001,24,plate,living_room,28,household
00400001,24,stroller,all,2,vehicles
00400001,24,stroller,living_room,2,vehicles
00370002,16,stroller,eating,4,vehicles
00430001,15,cat,eating,2,animals
00370002,13,car,all,10,vehicles
00370002,13,car,playing,2,vehicles
00500001,12,stroller,playing,8,vehicles
00500001,12,cat,all,3,animals
00500001,12,cat,living_room,2,animals
00500001,12,cat,playing,3,animals
00500001,12,stroller,living_room,5,vehicles
00400002,14,stroller,outside,21,vehicles
00400002,14,stroller,playing,1,vehicles
00400002,14,dog,outside,1,animals
00400002,14,car,outside,6,vehicles
00320001,15,car,kitchen_like,1,vehicles
00370002,11,car,living_room,1,vehicles
00370002,11,car,playing,1,vehicles
00510002,19,dog,playing,1,animals
00400001,18,cup,kitchen_like,71,household
00400001,18,car,all,2,vehicles
00400001,18,car,living_room,2,vehicles
00560001,19,stroller,all,3,vehicles
00560001,19,stroller,living_room,3,vehicles
00560001,19,stroller,eating,2,vehicles
00370002,19,plate,eating,13,household
00560001,18,cat,all,3,animals
00560001,18,cat,living_room,3,animals
00560001,18,cat,playing,3,animals
00430001,28,plate,playing,10,household
00400002,20,cat,all,3,animals
00400002,20,cat,kitchen_like,1,animals
00400002,20,cat,playing,1,animals
00400002,20,plate,eating,3,household
00560001,13,cat,all,4,animals
00560001,13,cat,living_room,2,animals
00560001,13,cat,playing,2,animals
00560001,13,cat,kitchen_like,2,animals
00560001,13,stroller,all,1,vehicles
00560001,13,stroller,kitchen_like,1,vehicles
00560001,13,stroller,eating,1,vehicles
00430001,13,dog,eating,2,animals
00320001,20,car,living_room,1,vehicles
00320001,20,car,playing,1,vehicles
00500001,27,cup,all,12,household
00500001,27,cup,kitchen_like,9,household
00500001,27,cup,playing,9,household
00500001,27,cup,living_room,3,household
00430001,13,cat,eating,1,animals
00400002,18,dog,kitchen_like,1,animals
00370002,10,cat,all,1,animals
00370002,10,cat,playing,1,animals
00400002,20,dog,all,1,animals
00510002,17,cat,playing,1,animals
00320001,15,dog,kitchen_like,30,animals
00320001,15,cat,kitchen_like,1,animals
00500001,23,cup,outside,43,household
00500001,23,car,eating,5,vehicles
00560001,22,cup,kitchen_like,138,household
00560001,22,cup,eating,129,household
00560001,22,plate,all,7,household
00560001,22,plate,kitchen_like,7,household
00560001,22,plate,eating,7,household
00320001,21,cup,living_room,7,household
00320001,21,plate,living_room,3,household
00400001,19,cup,playing,9,household
00430001,16,dog,all,30,animals
00430001,16,dog,kitchen_like,6,animals
00430001,16,dog,playing,14,animals
00430001,16,stroller,all,6,vehicles
00430001,16,stroller,playing,2,vehicles
00430001,16,stroller,kitchen_like,2,vehicles
00560001,14,stroller,eating,2,vehicles
00400002,22,cat,living_room,3,animals
00400002,22,cat,playing,2,animals
00560001,20,dog,all,3,animals
00560001,20,dog,living_room,1,animals
00370002,18,dog,all,4,animals
00370002,18,dog,kitchen_like,1,animals
00400001,28,car,outside,1,vehicles
00400001,28,plate,living_room,53,household
00560001,15,plate,kitchen_like,3,household
00370002,18,car,all,8,vehicles
00370002,18,car,living_room,4,vehicles
00370002,18,car,kitchen_like,3,vehicles
00400001,21,cup,outside,2,household
00400002,20,stroller,playing,1,vehicles
00400001,28,cat,eating,4,animals
00400001,28,plate,playing,41,household
00370002,13,car,living_room,2,vehicles
00400001,10,cup,outside,1,household
00560001,16,dog,all,1,animals
00560001,16,dog,living_room,1,animals
00560001,16,dog,playing,1,animals
00560001,16,plate,eating,35,household
00560001,16,cup,eating,9,household
00430001,16,dog,living_room,23,animals
00430001,16,stroller,living_room,2,vehicles
00400002,24,cat,all,1,animals
00400002,24,cat,playing,1,animals
00400001,27,car,outside,26,vehicles
00400001,27,car,kitchen_like,1,vehicles
00320001,19,plate,kitchen_like,249,household
00320001,19,plate,eating,213,household
00320001,19,dog,kitchen_like,3,animals
00320001,19,dog,eating,2,animals
00510002,17,dog,kitchen_like,3,animals
00510002,18,cup,outside,5,household
00370002,17,car,living_room,13,vehicles
00400001,21,dog,eating,2,animals
00400002,21,dog,all,3,animals
00400002,21,dog,living_room,2,animals
00400002,21,dog,playing,3,animals
00320001,12,dog,playing,2,animals
00400002,17,car,playing,1,vehicles
00500001,24,dog,all,1,animals
00500001,24,dog,living_room,1,animals
00370002,11,cup,eating,6,household
00510002,14,car,outside,8,vehicles
00400001,17,stroller,all,1,vehicles
00400001,17,stroller,living_room,1,vehicles
00400001,17,stroller,playing,1,vehicles
00400002,23,car,kitchen_like,1,vehicles
00430001,18,dog,eating,1,animals
00370002,16,cat,all,7,animals
00370002,16,cat,living_room,3,animals
00370002,18,dog,living_room,1,animals
00370002,18,dog,playing,1,animals
00370002,11,plate,eating,20,household
00370002,13,cat,kitchen_like,1,animals
00500001,21,plate,living_room,4,household
00510002,14,cat,all,6,animals
00510002,14,cat,playing,4,animals
00320001,16,dog,eating,2,animals
00400001,25,dog,playing,3,animals
00400001,25,car,living_room,1,vehicles
00400001,25,car,playing,1,vehicles
00400002,16,dog,living_room,1,animals
00510002,18,dog,all,6,animals
00510002,18,dog,living_room,5,animals
00370002,16,stroller,outside,2,vehicles
00370002,16,cat,playing,4,animals
00400002,14,cat,living_room,1,animals
00400001,23,stroller,all,1,vehicles
00400001,23,stroller,playing,1,vehicles
00400001,23,car,playing,1,vehicles
00560001,20,dog,kitchen_like,2,animals
00560001,20,dog,playing,1,animals
00430001,21,cup,outside,1,household
00400001,12,plate,outside,1,household
00500001,14,cat,eating,2,animals
00400001,23,dog,eating,1,animals
00400002,21,car,all,1,vehicles
00400002,21,car,kitchen_like,1,vehicles
00500001,16,dog,kitchen_like,1,animals
00500001,16,cat,kitchen_like,1,animals
00370002,17,car,playing,2,vehicles
00400001,19,cup,eating,17,household
00430001,16,cat,living_room,2,animals
00510002,14,cat,living_room,4,animals
00400001,10,cat,kitchen_like,17,animals
00400001,10,cat,eating,1,animals
00400001,10,cup,kitchen_like,71,household
00400001,10,cup,eating,44,household
00400001,10,plate,kitchen_like,3,household
00400001,10,car,all,12,vehicles
00400001,10,car,kitchen_like,2,vehicles
00400002,17,dog,playing,2,animals
00400001,10,car,living_room,3,vehicles
00400001,10,plate,playing,3,household
00400001,10,cup,playing,2,household
00320001,10,car,kitchen_like,1,vehicles
00510002,17,cat,kitchen_like,4,animals
00510002,17,cat,eating,1,animals
00400002,23,dog,all,1,animals
00400002,23,dog,kitchen_like,1,animals
00400002,23,dog,eating,1,animals
00500001,27,cat,all,7,animals
00500001,27,cat,outside,2,animals
00500001,27,car,all,3,vehicles
00500001,27,car,outside,3,vehicles
00500001,27,cat,living_room,1,animals
00500001,27,cat,playing,5,animals
00500001,27,cat,kitchen_like,4,animals
00430001,29,dog,kitchen_like,3,animals
00430001,29,dog,eating,2,animals
00400002,16,cat,kitchen_like,1,animals
00510002,15,car,living_room,2,vehicles
00510002,15,car,playing,2,vehicles
00510002,15,dog,all,3,animals
00510002,15,dog,living_room,1,animals
00320001,12,cat,playing,4,animals
00320001,12,cat,living_room,1,animals
00400001,28,cat,living_room,12,animals
00430001,17,car,outside,2,vehicles
00400001,11,cat,outside,2,animals
00560001,13,car,all,1,vehicles
00400002,19,cat,playing,3,animals
00370002,20,plate,living_room,1,household
00400002,24,car,all,3,vehicles
00400002,24,car,living_room,3,vehicles
00400002,24,car,playing,3,vehicles
00320001,19,car,kitchen_like,1,vehicles
00320001,19,cat,living_room,2,animals
00500001,12,car,all,1,vehicles
00500001,23,stroller,eating,1,vehicles
00430001,20,cup,all,252,household
00430001,20,cup,kitchen_like,252,household
00430001,20,plate,kitchen_like,29,household
00430001,20,cup,eating,13,household
00430001,20,plate,eating,1,household
00430001,20,cup,playing,16,household
00400002,19,car,kitchen_like,1,vehicles
00400001,12,cat,outside,2,animals
00560001,15,stroller,all,1,vehicles
00560001,15,stroller,living_room,1,vehicles
00560001,27,plate,all,1,household
00560001,27,plate,living_room,1,household
00560001,27,plate,playing,1,household
00560001,27,cup,eating,3,household
00560001,20,cat,all,1,animals
00560001,20,cat,kitchen_like,1,animals
00560001,21,stroller,all,3,vehicles
00560001,21,stroller,playing,3,vehicles
00560001,16,car,all,1,vehicles
00560001,16,car,playing,1,vehicles
00560001,16,cat,all,1,animals
00560001,16,cat,living_room,1,animals
00560001,16,cat,playing,1,animals
00560001,16,stroller,all,1,vehicles
00560001,16,stroller,living_room,1,vehicles
00560001,16,stroller,playing,1,vehicles
00400001,21,cat,living_room,10,animals
00370002,12,dog,kitchen_like,1,animals
00430001,16,dog,eating,1,animals
00430001,27,plate,all,238,household
00430001,27,plate,kitchen_like,234,household
00430001,27,plate,eating,111,household
00430001,27,cup,all,45,household
00430001,27,cup,kitchen_like,45,household
00430001,27,cup,eating,2,household
00430001,27,plate,playing,43,household
00430001,27,plate,living_room,1,household
00430001,18,cat,living_room,1,animals
00400002,20,cat,living_room,1,animals
00560001,15,car,all,3,vehicles
00500001,20,dog,outside,1,animals
00430001,18,dog,living_room,1,animals
00400002,13,dog,eating,1,animals
00430001,18,car,all,1,vehicles
00430001,18,car,kitchen_like,1,vehicles
00430001,18,car,playing,1,vehicles
00430001,18,stroller,all,1,vehicles
00430001,18,stroller,kitchen_like,1,vehicles
00430001,18,stroller,playing,1,vehicles
00400001,26,car,outside,5,vehicles
00370002,14,car,kitchen_like,1,vehicles
00500001,14,plate,living_room,2,household
00500001,14,stroller,kitchen_like,1,vehicles
00500001,27,plate,all,20,household
00500001,27,plate,kitchen_like,20,household
00500001,27,plate,eating,20,household
00320001,10,cat,kitchen_like,2,animals
00400001,24,dog,living_room,1,animals
00400001,17,dog,living_room,3,animals
00400001,17,dog,playing,3,animals
00400001,18,car,playing,1,vehicles
00400001,18,dog,all,3,animals
00400001,18,dog,living_room,2,animals
00400001,18,dog,playing,3,animals
00400002,18,dog,living_room,1,animals
00400002,18,cat,living_room,1,animals
00500001,17,car,all,2,vehicles
00500001,17,car,living_room,1,vehicles
00400001,28,dog,living_room,4,animals
00400001,18,dog,kitchen_like,1,animals
00400001,18,cup,eating,67,household
00370002,10,stroller,eating,1,vehicles
00320001,13,stroller,all,5,vehicles
00320001,13,stroller,living_room,5,vehicles
00400001,28,stroller,all,1,vehicles
00400001,28,stroller,kitchen_like,1,vehicles
00500001,15,stroller,kitchen_like,1,vehicles
00500001,15,car,outside,17,vehicles
00400002,19,cat,outside,1,animals
00430001,16,car,all,4,vehicles
00430001,16,car,playing,4,vehicles
00430001,28,dog,all,4,animals
00430001,28,dog,kitchen_like,4,animals
00430001,28,dog,playing,1,animals
00430001,28,stroller,all,2,vehicles
00430001,28,stroller,kitchen_like,2,vehicles
00430001,28,stroller,playing,2,vehicles
00430001,28,dog,eating,1,animals
00400002,16,cat,playing,1,animals
00320001,15,cat,living_room,1,animals
00400001,21,plate,living_room,6,household
00400002,22,dog,kitchen_like,1,animals
00430001,27,cup,playing,3,household
00430001,11,cat,kitchen_like,2,animals
00430001,11,plate,living_room,1,household
00400001,26,cat,outside,1,animals
00400002,18,stroller,eating,26,vehicles
00400002,18,stroller,kitchen_like,22,vehicles
00500001,25,plate,playing,28,household
00500001,25,cup,eating,27,household
00500001,25,stroller,all,7,vehicles
00500001,25,stroller,kitchen_like,4,vehicles
00500001,25,stroller,playing,3,vehicles
00400001,15,car,living_room,3,vehicles
00320001,14,car,kitchen_like,2,vehicles
00430001,27,cat,all,1,animals
00430001,27,cat,kitchen_like,1,animals
00430001,27,cat,playing,1,animals
00500001,16,car,living_room,1,vehicles
00500001,16,stroller,all,1,vehicles
00500001,16,stroller,living_room,1,vehicles
00430001,17,dog,eating,1,animals
00560001,14,car,living_room,4,vehicles
00560001,14,car,playing,2,vehicles
00430001,29,dog,playing,2,animals
00500001,16,car,playing,1,vehicles
00400001,24,stroller,playing,1,vehicles
00400001,29,cup,eating,3,household
00400001,29,car,all,5,vehicles
00400001,29,car,living_room,5,vehicles
00400001,29,car,playing,3,vehicles
00400001,29,car,eating,2,vehicles
00400002,15,stroller,kitchen_like,2,vehicles
00320001,11,cat,kitchen_like,1,animals
00500001,13,dog,all,1,animals
00500001,13,dog,kitchen_like,1,animals
00500001,13,dog,playing,1,animals
00400001,22,dog,living_room,1,animals
00560001,25,plate,all,2,household
00560001,25,plate,living_room,2,household
00560001,25,plate,playing,1,household
00400001,27,stroller,all,2,vehicles
00400001,27,stroller,kitchen_like,2,vehicles
00400001,27,stroller,playing,1,vehicles
00400001,27,stroller,eating,1,vehicles
00400001,27,car,living_room,1,vehicles
00370002,18,car,playing,1,vehicles
00400001,15,dog,kitchen_like,1,animals
00560001,15,car,living_room,1,vehicles
00430001,12,cat,eating,1,animals
00500001,28,plate,living_room,1,household
00560001,19,plate,outside,1,household
00560001,19,cup,outside,6,household
00560001,17,cat,playing,1,animals
00560001,17,dog,all,1,animals
00560001,17,dog,living_room,1,animals
00560001,17,dog,playing,1,animals
00510002,15,dog,kitchen_like,1,animals
00560001,27,dog,all,1,animals
00560001,27,dog,living_room,1,animals
00560001,27,dog,playing,1,animals
00560001,17,car,kitchen_like,1,vehicles
00320001,19,cat,kitchen_like,3,animals
00320001,18,stroller,all,2,vehicles
00320001,18,stroller,living_room,2,vehicles
00320001,18,stroller,playing,1,vehicles
00500001,26,plate,outside,1,household
00500001,26,plate,playing,1,household
00500001,14,stroller,living_room,2,vehicles
00500001,14,stroller,playing,2,vehicles
00430001,15,car,outside,1,vehicles
00430001,12,cat,playing,1,animals
00320001,12,dog,living_room,1,animals
00500001,27,dog,all,1,animals
00560001,18,dog,all,1,animals
00560001,18,dog,living_room,1,animals
00560001,18,dog,playing,1,animals
00430001,21,plate,living_room,1,household
00400001,11,stroller,outside,2,vehicles
00400001,11,stroller,playing,3,vehicles
00500001,13,car,playing,1,vehicles
00430001,17,stroller,playing,3,vehicles
00430001,19,dog,kitchen_like,1,animals
00430001,19,cat,playing,1,animals
00560001,22,cup,playing,1,household
00400002,13,car,kitchen_like,1,vehicles
00400001,19,plate,playing,8,household
00400002,15,car,kitchen_like,2,vehicles
00400002,15,car,eating,2,vehicles
00400002,14,stroller,living_room,1,vehicles
00400002,13,plate,eating,97,household
00400002,13,cup,eating,4,household
00370002,13,car,outside,2,vehicles
