subject_id,category,stratum,cdi_domain,age_from,age_to,age_midpoint,centroid_displacement,dispersion_from,dispersion_to,dispersion_delta,n_crops_from,n_crops_to
00400002,plate,playing,household,21,22,21.5,0.3783415032924077,0.41386107283511764,0.43728526855974925,0.023424195724631613,20,21
00400002,plate,playing,household,22,23,22.5,0.2762460236622538,0.43728526855974925,0.39756922361130925,-0.03971604494844,21,41
00400002,plate,playing,household,23,24,23.5,0.5410209177411659,0.39756922361130925,0.37148949881594184,-0.02607972479536741,41,14
00400002,stroller,all,vehicles,14,15,14.5,0.4795129689997555,0.3102546295256524,0.14911395326102472,-0.1611406762646277,80,12
00400002,stroller,all,vehicles,15,16,15.5,0.055752169970375354,0.14911395326102472,0.19562608691992295,0.046512133658898225,12,56
00430001,cat,all,animals,13,14,13.5,0.18070655317861029,0.3797360197193054,0.4216685345875218,0.04193251486821642,18,25
00430001,cat,all,animals,14,15,14.5,0.18470380099809913,0.4216685345875218,0.40472845739552654,-0.01694007719199525,25,39
00430001,cat,living_room,animals,14,15,14.5,0.20845482918040537,0.38034340954648094,0.3961860263356722,0.015842616789191244,16,15
00430001,cat,playing,animals,13,14,13.5,0.2273869738047135,0.3511779152571284,0.42676640401836907,0.07558848876124069,15,20
00430001,cat,playing,animals,14,15,14.5,0.3050819634292904,0.42676640401836907,0.30682774131889967,-0.1199386626994694,20,23
00430001,cup,all,household,11,12,11.5,0.26639075204037244,0.34904895591787466,0.4304337345415167,0.08138477862364202,24,166
00430001,cup,all,household,12,13,12.5,0.20857548109221458,0.4304337345415167,0.40220353094669314,-0.028230203594823533,166,256
00430001,cup,all,household,13,14,13.5,0.2080717017268947,0.40220353094669314,0.46960457037508996,0.06740103942839681,256,256
00430001,cup,all,household,14,15,14.5,0.1467951188893839,0.46960457037508996,0.48205742719201417,0.012452856816924207,256,86
00430001,cup,all,household,15,16,15.5,0.16876674339942854,0.48205742719201417,0.4428387137914718,-0.03921871340054234,86,256
00430001,cup,all,household,16,17,16.5,0.2088540091141835,0.4428387137914718,0.3644271943204531,-0.07841151947101871,256,256
00430001,cup,all,household,17,18,17.5,0.08969145391722533,0.3644271943204531,0.43391490170326263,0.06948770738280952,256,256
00430001,cup,all,household,18,19,18.5,0.34487441737484026,0.43391490170326263,0.44851462719859675,0.014599725495334115,256,76
00430001,cup,all,household,19,20,19.5,0.573262578353074,0.44851462719859675,0.15370708110413783,-0.2948075460944589,76,252
00430001,cup,all,household,20,21,20.5,0.6529772933058549,0.15370708110413783,0.3873787217197216,0.23367164061558376,252,168
00430001,cup,all,household,27,28,27.5,0.37455696389697724,0.2184569110878853,0.3022250586944887,0.08376814760660337,45,256
