,alligator,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,blanket,boat,book,bottle,bowl,box,bread,bucket,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,dress,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,jacket,jar,jeans,knife,ladder,lamp,mitten,motorcycle,muffin,nail,napkin,necklace,nose,orange,owl,pajamas,paper,pen,pencil,pillow,pizza,plant,plate,pumpkin,purse,radio,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,sock,spoon,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,vacuum,watch,window
cat,0.9030723577701207,0.9029670915567757,0.9135985737965711,1.128809763297868,1.0888422810494809,0.9915618391956798,1.0545660134514172,0.9363645028330865,0.7464466534601214,0.8340974096531191,0.8632246196456085,0.9081000610302445,0.6475234356509556,0.8378146783301061,1.1160039568795381,0.9564361704570925,0.9092434873106059,1.0527180014347561,1.0651612345854395,1.0784907769647356,0.8230510627005804,0.5600387847784155,0.8389432490965546,0.0,0.7872836859528152,1.0976096551871346,0.6626344013446555,0.8435275152095101,0.9673192109529901,0.94314733420448,0.8496972384428965,0.8232965512567141,0.9647514428088746,0.9089246481499909,1.017052404199784,1.0442703291257842,0.9263354773425108,1.0198870937263922,0.5720232120095319,0.9130609503504113,0.7680830513455297,0.8940564270252844,1.0867964833613162,0.8557153411546026,0.9281153981914545,1.0975756563703323,0.9187040945881463,0.7377428511875888,1.1930476644677044,0.7862040240221855,0.7653524807802368,0.9045642065269749,1.0334007165322265,0.7556588564778988,0.6811508670227275,0.9322448674732782,0.9523965184028406,0.8122146038392768,0.7859074900741875,0.9987979400722002,0.75238269558962,0.8804222844664693,0.8254832397735581,0.8539564180525663,0.9076358940637242,0.8221284014172923,0.8918909509922898,0.8217533892029515,0.7574815096765105,0.9860477714296052,0.8501061662454273,1.0462663184539782,0.7486227994672399,0.7360511361415869,1.0524721881586232,0.8360007186535907,0.8779015510672636,0.9552321520327718,0.8666823641774185,1.0814627642508918,0.9153343660211397,0.9247535882625418,1.1163408856280823,0.8926269323114786,0.6059358930085725,0.9695455208293803,0.5992661239339436,0.9664214132705415,0.7217602050377382,0.6704332084146011,0.9203484459803527,1.0443926292880248,0.7989903886645312,0.9190893736670736,0.9807588021239023,0.7650900049328742,1.134383649817551,1.2389358940033077,1.1071203905030973,1.0880984301323466,0.7279786046740909,0.9239072442756064,1.1900017711232853,0.8641626392532665,0.6905633952738834,0.7622830231520183,0.7307637857046436,1.3166764349676159,1.125062950970413,1.0604596703573457,0.9457294600516262,0.5436509147359037
chair,0.7988930210421106,0.8714374427285978,0.6838217502665294,1.1289304766903654,1.042712597715011,0.8839655276155622,0.6261878864656985,0.6309062539329392,0.6538006918323265,0.5702882112943406,0.5930557438688829,0.8975141483312139,0.7603903581607326,0.527924604013773,0.8507609905375721,1.1607115538217523,1.1079138876559544,0.6689710748517996,0.8701527552375348,0.6615787370588315,0.5107174416638439,0.8766897609680143,0.5911930448121514,0.7872836859528152,0.0,1.3239000325164247,0.7784509322221232,0.8931603218094806,0.8794920664554617,0.5923258624081879,0.9286900431896469,0.27808881442986144,1.105209436859974,0.959136845005745,0.5814929368977695,1.0720949216680984,0.7728669261461006,0.6693469950444307,0.6303224924642994,0.5311970618704291,0.7843097941946316,1.0411206586934711,1.126068779263087,1.0200150694995338,0.9023734415330794,1.1190005563311964,0.7994031054304446,0.7597176902388811,1.1700653864038018,0.8916125042621579,0.9736594373838365,0.7212937304487359,0.909016595751187,0.9287223765370367,0.9442411212898614,0.8109107772529787,1.0290674724440474,0.6026462640392464,0.7182316124114206,1.099930792847125,0.5291879439971582,0.7393302545802474,0.3665575083910655,1.0241116548453435,0.7746364429910213,0.7499522217072048,0.9571273000696693,1.1504148890625754,0.6338281152710806,1.0366264976641695,1.133779967496548,0.8093506494454245,0.8177862806257685,0.7356830536493331,0.8443911320477886,0.592554123547791,0.6467253658613887,0.5865525601578334,1.0478875271070491,1.01041265250665,0.9544293909000156,0.8793582792832715,0.5877604900280309,0.7753878491270443,0.71411502926496,0.7066289419423548,0.5558149191392967,0.9481810198380074,0.7402459253514191,0.7684466062313162,0.6575136365340375,1.2385913032850184,0.8834296416155604,0.5922050584420251,0.9991447430276831,0.8804328324053143,0.8611420609792455,1.0541882383868932,1.0582821879933033,0.6810693683515958,0.8280772709281833,0.6907697213957091,1.066411781649543,0.9006085261823612,1.0561730194201608,0.6135526423844708,0.5450818828147066,0.919029333314329,0.8503203811137637,0.8104174414553811,0.9696458839325506,0.7603390808740356
clock,0.9168447678124091,0.8359486158875298,1.3323789367632328,0.7118800592354786,0.9042149709872793,0.8919354637205982,1.0030025053263547,1.3081860813350183,1.3940268571097887,0.8963022849258986,1.3662099940610786,1.3060770507624775,1.3867173992111579,1.2254095608034934,1.1762118881321273,0.4987976473082676,0.5746700718372234,1.2770765720966017,1.0850496332751949,1.0152541690603252,0.9054438153208488,0.8189259471808323,1.2415559821521918,1.0976096551871346,1.3239000325164247,0.0,1.209717732484645,1.226333446204157,0.6930389366570295,1.102448445267952,0.9088110773140149,1.4886283240369698,0.7100000321706674,0.6652288157417294,1.383307554273727,0.5376679624918714,1.171297271569423,0.9833323581541763,1.2769083081623145,1.0468828080100738,1.1586003367549185,1.1462987819158306,0.8877544264974122,1.040488046848588,0.8444575413852098,0.9523885160766787,0.8702539035423116,1.243052802285848,0.7715552810723818,1.1564598340640901,0.6652639043154286,0.844874328268321,0.7872080969587487,1.1755111941614538,0.9568926796591011,1.334481467880499,0.5739784225847298,0.9855352490802072,1.349112968657289,0.5909029336042211,1.3177666542422704,0.955862525079633,1.3853304376428706,0.5477822132776353,1.0992260208053521,1.2270661340366096,1.102959877305436,0.5699553064266129,1.0061369826712916,0.6863523542841689,0.5535500494812178,1.0897613145705436,1.2464719203178038,1.412429249051665,1.222449402957275,1.1115546318933465,1.0659794607547812,0.8184569525045692,1.017940112074001,0.8843530154068199,0.5235568743682395,0.9881806372057378,1.2221624230115433,0.7485826131530282,1.211552035679957,0.9028795944138174,1.1864564953706616,0.5195694781035156,1.343367305192344,0.7557014775821954,1.343425851047073,0.6114657134428223,1.2757887260281366,1.1599733780965817,1.048307510850652,0.6466601546679781,1.2215174483501652,0.7667376919200648,0.8382081371893582,1.1772344372140398,1.328491174723085,1.380467373184965,0.5437592951046473,0.7335163563905247,0.7526715789917289,1.1932277402043938,1.0437199092445966,0.8661748009859169,1.2470922836644573,0.7806695434235718,0.6245195405616752,1.2037029473027423
closet,1.133753747146879,1.1854047151575424,0.9271242809808812,1.2346082730159824,1.1919468817981147,1.096518602427444,1.027991731354822,0.599332426554833,0.6773905226442571,1.1802650219780424,0.7369508971885238,0.9353550245820924,0.6935261789294401,0.8903439760433091,1.010323871921721,1.176505594423008,1.161352679911427,0.8143175038609064,1.108502921991688,1.073978032978248,1.1111694512678982,0.8179166355412955,0.9942222192997914,0.6626344013446555,0.7784509322221232,1.209717732484645,0.0,0.807575821798633,1.0862535198701941,1.0216751408766733,1.1250841006042587,0.7096984374685134,1.1112741821538619,1.227001988337912,0.6707280124258992,1.2249756933038816,1.0447346462037668,1.127068070201269,0.1718716403317594,0.8541762045699073,0.8239000069780393,0.9508185003739594,1.2548103549069074,0.7806628741053563,1.2243824375840398,1.0660448522976629,1.1354244998603291,0.730263111398813,1.151233716858769,0.6834309432885741,1.1704760223968687,1.1429235521168883,1.2127164557297552,0.8694483410552625,0.8282394175734892,1.0362894479816196,1.2202747325413208,1.0952387165820727,0.6774691606100652,1.2685923944585558,0.8307993519299454,1.0438945047482742,0.6366850454827756,0.9849155909939343,1.1550015630244466,0.89776409534984,1.0923871167282708,1.1940967434615313,0.989868458055632,1.159964364273256,1.235477284221178,1.1594386283758478,0.7912519749933551,0.7903571743889863,0.9138551257157972,1.034546341753273,1.0766294701378953,1.1910152465693624,0.8260677563142186,1.0209970645074722,1.231733370264592,1.034121157089172,0.9210474889466775,1.1040256126430326,0.09224066699522604,1.2353108605288132,0.9256402430492168,1.1483194572752553,0.7607196848217326,1.08598467116052,0.8870648033085389,1.0465383640017591,0.3207666404385654,0.7022334482515366,0.8547421664558273,1.1768645189962357,1.1386108796825758,1.2084788371192745,1.2250505409732777,0.9428975749790546,0.7786856211889728,0.7725287226066323,1.2880123429842958,1.2834480675461313,1.0607759412581488,0.9576421306749379,0.9448195174429762,1.2258728566426538,0.9212154210345146,0.8667416664692289,1.262289954482712,0.44315026944308955
coat,1.2394765159319465,1.1544574318190408,0.8404012334985633,1.1457810157307544,1.0677651505631367,1.1317677969961786,1.1658480931226225,0.9232035745932261,0.6721548442861421,1.284781140665278,0.8744845216827649,0.5894778838865076,0.6421984550894375,0.9900667513889986,1.0135054533590884,1.2329854264684703,1.2168476023095747,0.9507702876770382,1.0020968281404048,1.145575510103015,1.2428778703666998,0.9747500234201948,0.8637589839333435,0.8435275152095101,0.8931603218094806,1.226333446204157,0.807575821798633,0.0,1.1849264087371179,0.871133556011558,1.2092622454148236,0.6709666899238378,1.1908731461297308,1.288430684211124,0.848900430899867,1.3055138849603092,0.851301590664156,0.9353219161377673,0.7989899183465905,1.1169845344170426,0.7173588778223654,0.758843180674782,1.04097706034588,0.8566438646188473,1.2214069154189942,1.0151641732842585,1.0980556836968254,0.8717194989845347,1.1594274134958318,0.829384430516362,1.1301448503191516,1.1021610432007694,1.2488614840205976,0.662755191640148,0.857064083333817,0.8342825181425778,1.0975795318544597,1.0567678218265402,0.486235767248712,1.292192675630037,0.5812997266635935,1.028906275192244,0.8991957583762653,1.286110587049855,1.1109060440172462,0.9258920216250729,1.0263117189136708,1.1769135311631787,1.1439389752572602,1.1261649406512257,1.1234817911295976,1.1452105476229653,0.918690544967566,0.5564014458818126,0.8684277692084963,1.073835394664663,1.108165755997287,1.1882409012704893,0.8784614366525842,1.1648995251123146,1.2284412861600895,1.0881651656870106,0.9964572997204525,1.0675791347675723,0.8097849322050725,1.1490095765982387,0.8664569491919901,1.298405483609574,0.42768557765944815,1.21439468363518,0.6874351188809719,1.2541600156511903,0.8123694200860587,1.006568980102331,0.9250415127325983,1.2111255908198144,0.9534168764766383,1.0763624194393442,1.130466941407683,0.9019083759586969,0.2590497795314457,0.7543663232684061,1.3332720641341815,1.087181485818405,1.1451920481270528,1.0090937491618062,1.0775080691694354,1.1714318923835831,0.9604124641191328,1.1831978650778583,1.1401959234902628,0.7300595904306626
coffee,0.7103616039332505,0.7336660762330767,1.0914519402476761,0.5402484539136011,0.6433298774069074,0.9927237442990796,0.8319151478157106,0.8516003285692259,1.0170730875647522,0.8069842349152703,0.8617974679262568,1.1343768542017252,1.0714903754723013,0.7284540482439029,0.865014419524993,0.9312557849996776,0.7911782983212954,0.7813750738827213,0.8841201245219885,0.7130761785082702,0.6550696152719659,0.9322327884145784,0.9455258625550176,0.9673192109529901,0.8794920664554617,0.6930389366570295,1.0862535198701941,1.1849264087371179,0.0,1.0310811556801114,0.8093009724424454,1.0395574488610468,0.7755388122247676,0.793409891206105,0.9122703390398592,0.7701788333356929,1.1839601463598266,0.9816688396886438,1.1305115322433301,0.7339375683945057,1.082329537468969,1.120179288309787,1.0032111056042208,1.023981733592844,0.9903227056884942,1.1086408276469844,1.0824039815160271,1.0598853069578502,0.8878871213363307,1.069075969788773,0.958003277913455,0.9136402822975134,0.7220454953088937,1.1530224971517269,1.0125679120573416,1.0863729566968363,0.9988812572382714,0.9150649619151507,1.1499109708640853,0.6954192926769384,1.021481144605708,0.9891938654983545,1.130686507139985,0.9609833472543099,1.022686734693101,0.9737264028972252,0.9918049347234281,0.7761541844278628,0.7646761033612256,1.0449132854668892,0.8039194420099515,0.9296065311258518,1.2135488627159556,1.1242918224427485,0.946388159017167,0.7821062761789994,0.8634685780759801,0.8422382926702664,1.099184764785156,1.092483583378566,0.7895400474809944,0.9214319115039193,1.0736157724899693,0.7960674345547668,1.1379748935079106,0.8378794337587978,1.0540405364045862,0.824262361125141,1.1379658491304852,0.7710298381544458,1.09703696209316,0.9897035327139038,1.1266815158689527,0.6631666610937605,0.9377613512052684,0.7528691874367943,0.9729264391788484,0.7754130573801343,0.7743585276036953,1.016779191736359,1.1946919093891397,0.9606529455919207,0.47431205227160433,0.8648806003409992,0.8362492368760456,0.7694765961886203,0.8360385987021348,0.6837211649306836,0.8305968388331911,1.0042352431482622,0.8467710638135563,1.0922702988534223
comb,0.8306039898952087,0.8827726889141927,0.7416390887864746,1.1242936468019165,1.0925266890267173,0.967667797119784,0.8195494131364933,0.8074442904660006,0.9533116543349076,0.7358230869404895,0.9279808907288111,0.8539539573476197,0.9037157733141553,0.6378940311276634,0.9532186142817248,1.0514734127166012,1.0367592587629437,0.8768229358551005,0.782323951787888,0.848403506326952,0.710104010825589,0.9857395930084,0.6336827253340266,0.94314733420448,0.5923258624081879,1.102448445267952,1.0216751408766733,0.871133556011558,1.0310811556801114,0.0,0.911402859084935,0.7456559480153155,0.9707138208836557,0.8644657357186389,0.8034232586526269,1.0823526795606313,0.8503033507760257,0.8904161346397684,0.8604684731172733,0.8819381466697289,0.9064598333749765,0.895297923792227,0.8484640981507536,0.9943671890453976,0.637725107513887,1.271173117281,0.6908698239365777,0.7276226918480778,1.1096698340987352,0.8968764770906875,0.8194814089777291,0.6254252398633702,0.8320911953471752,0.7586519459057466,0.8552013736048214,0.6713022987814155,0.9507372156107501,0.40079299087698006,0.9450074128303034,1.0120181412563811,0.5543018899091431,0.7945558049084975,0.6642715951898837,1.1073271264607403,0.7763209607745732,0.8862425394000161,0.8677368640963163,1.046522816983408,0.8935894530869585,0.8785535535248764,0.8472491784859368,0.669322229072492,0.7972760100679837,0.782799391425514,0.9064053368798409,0.6302292341736031,0.6332190678114886,0.7523498148430441,1.0992179945610037,1.0479264503370376,0.8926306728412017,0.8280192519789884,0.8003170702631379,0.9336409427073273,0.9339956587865442,0.6161434185450054,0.6003371620539235,0.973475502774881,0.7683195327540181,0.7973030001004059,0.8214704698811284,1.1677461770108288,0.9979707464700234,0.7818206574350111,1.1253359975786346,0.9445120788664323,0.9431163027558024,1.0708157025330471,0.9230794401691905,0.9256881778242587,0.8930403219473857,0.932253851727006,1.1329589176784933,0.7019172054105911,1.0044358950277836,0.6328174877204498,0.7432038381205596,1.056288485095216,1.0239829498864939,0.9676393641092322,0.7668904956388186,0.9273271148482547
corn,0.4126263890763686,0.7558913685269235,1.0755180556548787,0.942172365966694,0.9880196251333926,0.8529209372653134,0.7773131130168214,1.076913078133451,1.1224657660116284,0.73346398260553,1.037575676509226,1.0959435485815527,1.1498659115244094,0.8559940435975497,0.9983023719744749,0.8018489047335065,0.7205765042438548,1.0315276972729925,0.8319266988488512,0.8364891628867741,0.6517585721175263,0.9372766570384041,0.8807598655578017,0.8496972384428965,0.9286900431896469,0.9088110773140149,1.1250841006042587,1.2092622454148236,0.8093009724424454,0.911402859084935,0.0,1.134498392452375,0.8705281207559812,0.5502545577748535,1.077534395847591,0.7635908017142456,1.1656170426616101,0.9973104037829617,1.1046925657182296,0.8604745873213009,1.0922612922969184,1.1308039898293583,0.9390354382285796,1.0099872520095956,0.8643855961231264,1.0923573991316424,0.9039366087065107,1.0062731862809169,0.9037144964051393,1.0203759969945918,0.7175318739087729,0.9226468727767607,0.7197671338843872,1.1022538872576464,0.8286440044748077,1.1109829486874934,0.9613908699273499,0.877508291927032,1.1555242037360864,0.6798593905306315,1.1152074329079142,0.8271552830328508,1.112981102604692,0.7729099426479811,0.8664785925007861,1.0706984373865212,0.880074551488515,0.7376393250377477,0.5405980283214077,0.8466126966274325,0.8396112929944792,0.7813681777358714,0.9794269990824035,1.178322878194912,1.081077922008049,0.6912932693083386,0.6756584472546359,0.7211161267565096,0.9910185789040263,1.0184930642829746,0.7791904830679034,0.4662075801950223,1.0885759403759248,0.9672013411686469,1.095099388172009,0.8887003623997476,0.9629815418710214,0.8030753357119432,1.1747020845233012,0.5185147049848706,1.1919218990515628,0.8730252615666547,1.1891603535853745,0.9884308905147704,1.1447833827540739,0.5718312596938784,1.0149503682736045,1.0070114678879103,0.993061066652229,1.2053418598181191,1.2209672346864733,1.1446875861636714,0.7191919756781326,0.8192815312380981,0.656555068614362,0.6739335368253891,0.679035683586461,0.9628737863302131,1.1055720464798515,0.8848796706210277,0.8193079764621785,1.0701074704630429
couch,1.065480869700825,1.0320504600791218,0.5432984207430012,1.209797296859505,1.0907754769155606,1.0442804250510798,0.913054847279577,0.5434995334603444,0.36516494341234107,0.9607315323770032,0.4367759248959667,0.6817260561817944,0.49164693843490115,0.6055042405381896,0.8033646635882095,1.4145659360070968,1.3356722295213652,0.6210410708657731,0.8525714631965275,0.8508045846665289,0.8474609217245086,1.013751543039278,0.5399068078837661,0.8232965512567141,0.27808881442986144,1.4886283240369698,0.7096984374685134,0.6709666899238378,1.0395574488610468,0.7456559480153155,1.134498392452375,0.0,1.191794000397555,1.2443464653264893,0.48209900197618527,1.3758821835857087,0.7364508568085257,0.8237795396137639,0.6016301339425559,0.7386208994745114,0.7799310199922423,0.8397025451762251,1.1383647960752574,0.9858448524189068,1.0947612552244568,1.1429702499665073,1.0364403636942645,0.7305524271156612,1.3309804239713956,0.8317623353156085,1.2082301412197274,0.9233888220912244,1.0979845891075037,0.7831259789156748,0.9469948179865781,0.6256223625643931,1.237131040355001,0.8204727075565282,0.5199893969530726,1.3460123071046848,0.46949078031019487,0.9205552261054577,0.49519209927400487,1.333998152150484,0.8586481347087244,0.7781708791960058,0.9747489659406059,1.294142551479377,0.8342914804610196,1.2817208943828022,1.3164060569775464,0.8969116505970628,0.8228954057116457,0.5040300595355667,0.7103477055483426,0.7764609972755073,0.8216116882867774,0.8668220553321344,0.9306007187879975,1.2089295581485533,1.2795629056494748,1.0313265929729933,0.6596187670516682,1.0212061542015332,0.6944654646873909,0.921933966492899,0.6952309331470758,1.3143083901170574,0.5197178765977113,1.1052075242465123,0.4935092733140789,1.3967418330707324,0.7323383503766767,0.5874884209582786,0.8785393108372589,1.1867297299673196,0.8065042270275715,1.1606615071929154,1.1488159430931266,0.7177124039351321,0.5793422646426523,0.5196246749035296,1.3577787631188767,1.0953564423975664,1.2170708126709424,0.7020686281183963,0.7353636415322575,1.079555810215528,0.7713366646435175,1.118310857784659,1.1746330348691125,0.706387079630576
cracker,0.84090770337032,0.7961132924713363,1.1789855275157772,0.7459849727533906,0.8323476662617126,0.8916280688682964,0.8701829231631455,1.0014827903460373,1.1491672113969784,0.8812899035488094,1.0471302573407149,1.0350364413587014,1.1156834967350227,1.0226465026630052,1.0264844473345949,0.8473658164474855,0.7325884811776012,0.9721048845279546,0.7819170744233538,0.8876816065961619,0.8918434505983133,0.8156394207536328,1.0021721584657,0.9647514428088746,1.105209436859974,0.7100000321706674,1.1112741821538619,1.1908731461297308,0.7755388122247676,0.9707138208836557,0.8705281207559812,1.191794000397555,0.0,0.6702579428301236,1.1372109152471754,0.8211363539988801,1.0247536137061182,0.9891817107136801,1.1383291963962061,0.867886848392647,1.1566071075449067,1.153885194478655,0.8670641158988374,0.9271340180966706,0.7134828280554446,0.971955876415799,0.9737807866356126,0.9923611693836558,0.7318947799994939,1.0000665048338262,0.820355017264559,0.7743704632775201,0.5386406893928312,1.1641020941467284,0.8360210903674571,0.9693879812697103,0.9131118706214469,0.8854985991802238,1.2109585149710689,0.7267991897935858,1.083778166808113,0.9002215327631637,1.1819944850725574,0.9271733887243352,0.8043931018047918,0.8905521755288417,0.7873584488409925,0.7462321431900015,0.8713791210492414,0.8560161410770328,0.7860803222421107,0.93780665690922,1.074787935474082,1.2090720788899818,0.9792398338895112,0.7909617554355511,0.8587728930839754,0.8730575763070689,1.0246885261374734,0.959009213442935,0.7996733036210848,0.9400232741563107,1.0396440552006143,0.8145446880911195,1.149866871219966,0.7956144791833757,1.0790240804501388,0.7110213259537359,1.2136540575613948,0.8324934482141138,1.2565714662548892,1.0320125265561413,1.1676722228823866,0.9159091400416607,0.9850865274672932,0.8079402170058945,0.9978774938089625,0.8500624061324242,0.8454343274995828,1.0861764618828322,1.2169032299285638,1.0691365636943757,0.7242023533175481,0.8127611970384859,0.8078385784316873,0.7572534958806297,0.9045118804150571,0.7177691553634573,1.002414676182198,1.0933150388003008,0.8326299846874554,1.126859273935192
crayon,0.35800740173792267,0.4989216863309386,1.1413613908556024,0.8092184134555935,0.8433467872340205,0.7844973337608512,0.8276672242109282,1.154008242600041,1.3026648858704775,0.5215391022734642,1.1004112701704154,1.223883685528026,1.2958870628656984,0.8600648055786668,1.1277218546992813,0.3041530422085117,0.26653937351547263,1.157731418014549,1.0068039925334356,0.6814027540861306,0.4812737672245231,0.728806132397195,0.9597222016037208,0.9089246481499909,0.959136845005745,0.6652288157417294,1.227001988337912,1.288430684211124,0.793409891206105,0.8644657357186389,0.5502545577748535,1.2443464653264893,0.6702579428301236,0.0,1.2651918852702426,0.35680978748591685,1.183174024100519,0.9217970766660988,1.2469795868241225,0.800483920538936,1.14990287010442,1.289973490925009,0.7940247333993287,1.1361684584425613,0.6552823900959504,1.1461383105626441,0.7241698744082703,1.1657908518169346,0.8337575394099174,1.1371596790061564,0.2464833473961463,0.6169663775314547,0.446469913926133,1.2655944454647439,0.9420435547023084,1.211319924208796,0.5761079378439632,0.7732831034672147,1.2625621253311614,0.42651495718250854,1.1715716341001063,0.5794474321276158,1.137181896551992,0.508064321266656,0.862376567035855,1.127357202688631,1.0420276455679045,0.27120147256255644,0.4644239588790867,0.5095083922600001,0.5636747238082767,0.9218340016094014,1.1653793252719447,1.3335858699895886,1.2751928948794768,0.4795772181988085,0.47592096324160194,0.39526071933213913,1.149548999946766,0.9866700587318771,0.4042092376989517,0.7942955500508456,1.14910604847616,0.8495520599486774,1.2086517587973724,0.7762320554646795,1.0393224946617514,0.32455946963411897,1.2956351501700931,0.47525057353382416,1.3558217387848581,0.5616540704507329,1.4119036971293797,1.042051758457803,1.2088205635798122,0.2891532083873337,1.0114816990094744,0.9180245184383895,0.8490335245293736,1.2557515109685218,1.387875506158295,1.3598961613818563,0.5590215944560677,0.4547509713226747,0.334592962428485,0.588174395077693,0.4354849241002148,0.8341846240668305,1.3029027253236425,0.649798584665255,0.3472184424376489,1.2784789014888491
crib,1.041343881417044,1.0986844803327787,0.5517578404854468,1.1519350064061853,1.1135247817530163,1.2170658142524637,0.7476137378577601,0.3492952182800263,0.3344064725992273,1.0940298660047028,0.43264814444302235,0.6802363597506407,0.48442368808897884,0.4708878459627005,0.395428180027142,1.4690713482886695,1.364008041401071,0.24535520843474523,0.8253506913242417,0.6802877625120112,1.078528891910215,1.0971201034927587,0.8071111458387319,1.017052404199784,0.5814929368977695,1.383307554273727,0.6707280124258992,0.848900430899867,0.9122703390398592,0.8034232586526269,1.077534395847591,0.48209900197618527,1.1372109152471754,1.2651918852702426,0.0,1.3670465710476754,0.9137397700743402,1.071449915351827,0.721708788642552,0.7412803162111292,0.9495877622163762,0.91181683394964,1.2878058900424167,0.6639796022429676,1.2191686496922842,1.057225514255081,1.119249335636507,0.8145804888313462,1.0557355323580226,0.5655221475218297,1.3724910563910844,1.2341813312446424,0.8720947064935767,0.9057040263428957,0.9064476755346809,0.6839813947334079,1.4015506325835239,0.9948648942502367,0.75183585289108,1.3449261985431755,0.7086186481979112,1.0653330351401966,0.5513300008255266,1.465829884538739,1.0126051315003801,0.8629361598537801,1.0067068007688513,1.3813908991964334,1.094286997802063,1.4144705070171832,1.4168696437778994,0.865388949229858,0.8768966063510326,0.6323410639424711,0.4276807815053665,0.6789339444123847,0.8038529642573317,1.1878312099709443,0.7803448633730155,1.1850741369416755,1.402537621323257,0.849959464794082,0.6302152123058318,1.1596987146859834,0.7432416569623799,1.0870750723082363,0.9304751051185415,1.414587702064614,0.6749115850499356,1.2316173265161667,0.6514772165887497,1.329825279978608,0.7164583683094714,0.5459865162598669,0.7450998388845103,1.3121572845170495,0.9295115276071865,1.0469179619695403,1.1453503648580547,0.8398402402325629,0.7831444394529581,0.279840367870149,1.2531939557840013,1.324805354621378,1.2737377177823888,0.6871420135282824,1.0683598309024058,0.8096965338228521,0.3594802577508611,1.08711771237781,1.3546757872616426,0.7356325964509389
cup,0.7108865392174375,0.5830197408399593,1.30100614511715,0.732185049629789,0.7840941201234102,0.8105559749857484,0.7122626400122162,1.2879907669680248,1.4376484318198983,0.6954740418002643,1.285460594911482,1.3169846228532298,1.4656928800763374,1.1405379208111135,1.2649175954913936,0.1193647910830733,0.18430635585139177,1.254252945066767,1.0905985632587771,0.5262814620495481,0.5243218148644915,0.7536420724997782,1.2142525895233078,1.0442703291257842,1.0720949216680984,0.5376679624918714,1.2249756933038816,1.3055138849603092,0.7701788333356929,1.0823526795606313,0.7635908017142456,1.3758821835857087,0.8211363539988801,0.35680978748591685,1.3670465710476754,0.0,1.1063091165693815,0.8206493475237819,1.2874058241697228,0.9555407517944675,1.1364704270016845,1.283876610322278,0.9357327530790509,1.0849408165899899,0.846939852587183,1.0193756517889168,0.7656721670634522,1.2736297607836644,0.8189948683209658,1.205809467550042,0.40300709492022235,0.6722492405743775,0.6739103510996063,1.2932751540449332,1.0235546593947766,1.4171121744510997,0.4292287699081738,0.969983329217247,1.279774027721125,0.4096144365220231,1.3226606593634131,0.7690262551184999,1.2331862686153858,0.4550203797293185,0.9511039455426378,1.2597396520038315,1.0871812164002812,0.37374229590630514,0.7353207383229936,0.6364676620527865,0.5755254287456455,1.041416880930337,1.2034385912282777,1.4420575645670954,1.3704683633974848,0.95624912649929,0.906277377551266,0.5189573594095076,1.1621041290402736,0.8561044377039833,0.2461757910363387,0.9269217867714566,1.1072083391543344,0.7984038937323,1.1768923632780126,0.9398618586958667,1.1084853988422718,0.3121708034187858,1.3821265197357673,0.7147127343619423,1.3612218057354561,0.4771171778323853,1.366713596938736,1.148764272528134,1.1988885016329034,0.41419887874037387,0.9650320822387825,0.809271290771961,0.8635831469420454,1.2475609637861087,1.4102604752482253,1.4000153779159366,0.3335617597734226,0.5853253737508642,0.449658836207108,0.9824622485976285,0.7098369482989655,0.716900477926246,1.2196075013294942,0.5898876017518647,0.53165939115712,1.2699947972271348
