,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,helicopter,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,stick,strawberry,stroller,sweater,swing,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window,zebra
corn,0.47071687567535947,1.1145236217051364,1.1272454020371896,1.0215602606323844,1.0887036110143289,1.130679622462352,0.8104736450532434,0.9291533986521497,0.9213497723144589,0.9355447674179591,0.9921334462517911,1.0509075787484667,1.003577018889188,1.007288357094449,1.008454384195437,0.9563930723222082,0.9592386792721126,0.987868649223552,1.0625343926357609,1.0767804424940757,1.065238830104417,0.9439163602911983,1.0677435149612693,1.1502447188409766,0.8167415857925455,1.1235372993239825,1.0196557650099645,1.0156384599629715,0.9173234881421714,1.1933500273743898,0.9794792276033789,1.0002355661338171,1.0536881812915064,1.1382250251669452,0.7057396250143955,0.9313810592372984,0.0,1.1165670790817086,0.6593577942194356,0.9844610324787502,1.0057468483960554,1.1570019871164225,0.9723060914512365,0.9305555576071277,0.9610132634455517,1.1048815396416594,1.0617413894713525,1.017238176358123,1.0282672186160293,1.1477160786447151,1.1192686626880743,0.9152585813000745,0.9429263576679167,1.1910991808591886,1.1140218324232778,0.8300425996420889,0.8850112686818243,1.0924528568161902,0.962315831880732,0.6855241737714974,0.9276387195356757,0.8928695414429411,1.0956208647097818,1.1731417193060676,0.9312752752824267,0.9788483554160345,0.999750811951996,0.8222324570609428,1.1466652059649445,1.1451856271250205,0.9871671274073317,1.0297630461997311,1.0211546815346866,1.0941888398081305,1.1229650931961963,1.0933126910434066,0.9559579701355221,1.1068569260322818,1.017755370133298,1.077468257703622,0.8720224384447428,0.8664940018266603,0.9801353775596072,1.0504172974429096,1.061077871983158,1.004450455881048,0.9568926285238518,1.1411543017879044,0.9522403617638933,1.1172806128628512,1.0029609149491883,1.1162092158588468,1.1623405342876891,0.7034066658132505,1.0520105936220627,1.1070202476722875,0.9059412150390947,0.9778261799231187,0.9294877091332421,0.8320707494585228,0.9787541653523777,1.0386881458325206,0.8978946130509065,0.8535758500851484,0.9616352394373388,0.8860447433884111,1.0461678145021434,1.1260037501480418,1.057467192040513,1.0781253918437477,1.0853759980261486,0.9430235405972187,0.9454494560085137,1.0676435500260468,1.156642492861953,0.9158191515444054,1.0168955774577806,1.0500411752949903,1.167277671342744,1.1675049746710575,0.9692383601278312,0.9590345126723837,1.0710494577049607,1.1035922887226794,0.9150326978426107,0.9563804360041693,1.1457046471797223,0.9621335000396026,1.0552805600579338,1.0773145618982414,0.9055220639725154,1.0899415728633588,1.0887491826963578,1.051981951046767,1.0479019830500709,1.0526937352349603,1.0469112429768104,1.2111130154712282,0.8890435853966597,0.9361537880865823,0.9427918836001377,0.9753981231633042,0.9832094823741229,1.0166981814756513,0.9456324824908694,1.0519330628778063,1.110535388886855,1.1341678135321425,1.020886063957286,1.0025484643048597
couch,0.5658171087998405,1.179687834066113,1.4749852693178667,0.45235457872373086,1.4175830968676901,1.5062763922943931,1.479925970197855,1.004651281554783,0.5313986223126815,0.8690415872424253,0.28934420439184505,1.4012805962232915,0.5905369719287934,0.5852530532294031,1.0421677622849996,0.40196663823685475,0.7036037907263275,1.2384354744282544,1.395541494016654,1.3593332028427163,0.7501155113279685,1.3680908630054671,0.8980045953669533,1.2092375881442905,1.463658115977924,1.3519579011251683,1.0984356153442498,1.2024160677188631,0.7523654780771181,0.17294733818642416,1.4080591934266837,0.5354109531816904,0.6535440407544977,1.1050691259298882,0.7825498758755354,1.3569378394968237,1.1165670790817086,0.0,1.1476091125142345,1.5388327417499825,0.4717373893802923,1.345281468998724,0.9827331900923589,1.106829273557773,0.7859621213139949,1.009175170581778,0.6871021040413413,0.8053303555875138,0.4464055051564081,1.2310934080755427,1.3888242250779739,0.6574868189310631,0.7730312608544863,1.1926410593285122,1.0820629254422183,1.509544758179737,1.3721088685087839,0.9876035280720598,1.395184428114025,1.4812921082477453,0.8938425614501802,0.6916274804112789,1.3832339103456333,1.1989866050921494,0.7341091723033211,1.4260520390433529,0.7915920050161508,1.0098370689512128,0.8674755138079806,1.4230441828248592,0.654040929700682,1.0677123153994572,0.4276170442300984,0.41965750955888614,1.0560824611391042,0.370395835729164,1.3371535144836022,0.4976581862211079,1.464168571601664,0.6796684041858935,0.6994167504844196,0.9497849593241776,0.9482706214271498,0.6202933145171152,0.6410374583719614,1.1929277768933455,1.3274518676666607,1.4137059331999304,1.1481805379352892,1.4253482423636679,1.3529796453483622,1.479272849819489,0.8793468854741189,0.9222508090065291,0.3520348202996133,0.5174579884770127,0.7211036549213945,1.4957866527417467,1.4667705489352885,1.4006600991673748,0.9620705244343054,0.8771113548907092,0.8364501475384767,1.2994298724071558,1.5460589038524644,1.3238529767823328,1.1153549622759098,0.7458889786185721,1.0859287361173928,1.2538535629131307,0.736607597179743,0.8346005069822708,1.1496183542277099,1.2958324151401786,0.7986199674682517,1.2645476810688918,0.4664504655880449,1.031213988894185,0.7620058939238756,1.047635947412436,0.6194647100029491,0.9736734643641375,0.6130544388133072,1.4430574005630559,0.8152760295383403,1.4498067859265065,1.1473845225509691,1.060607406486099,1.547775315076123,0.7697044075078164,1.3267051754734456,1.409298456678623,0.4648636378696053,0.4187258043140454,0.7556873677872025,0.3526131338140044,1.496393313291185,1.260685652920474,1.437088042873215,1.0607750593163143,1.0326106626048142,1.334502715919058,0.7181710864192057,0.8729834406227094,0.6744224868641382,1.1275182417998055,0.686736883758496,1.4323474927532853,0.7614466317626118,0.6514588258126358
cracker,0.8382273850178115,0.9174671923823116,0.9229797127114223,0.928419673213505,0.9547664532748991,1.0074501444439683,0.7497629263914869,1.036358017570006,1.0472038835546917,1.0253565210451694,1.1875093176340736,1.2090849295787631,1.2698288149385335,0.9858194229259208,1.0881785960923434,1.0181231532062667,1.0257161293278303,1.1515350878302764,1.210217581438573,1.1386630180497952,1.2011229521205389,0.4442135501575799,1.0163119129836289,1.2246147140490051,0.9767776502173076,1.3336155795674989,1.3125394529591379,0.8057493593064069,1.0404435318660152,1.3037826935098356,1.1239252973425833,1.1986645358050843,1.1154871753378017,0.7967206851365797,0.8312604978204428,0.37192794975767973,0.6593577942194356,1.1476091125142345,0.0,1.0993143143331026,1.208984191899482,1.224337318709886,1.0504762502977159,0.9281328610252166,1.001157954445708,0.9950746511891669,1.1850474955230503,1.0565166000640496,1.0180933980449225,0.9101293752199507,0.8521732500655909,1.019033853076277,1.123427674914766,0.8478515130071196,1.224174085310626,1.0045223267362016,1.0091412561901274,0.9200765038483777,1.0281683307253506,0.8459685427740774,1.0122706719188788,1.0942967300354405,1.0616042701001842,0.9873042263561722,1.1116898537886206,0.8739155089743732,1.0185182153767296,0.5748542881384267,0.863372103066563,1.1543142818041925,1.2615363304745042,1.1479649665334624,1.1670290135471217,1.187614091770991,1.075070040934516,1.1031766937695848,1.0972474266577166,1.273049734015999,1.1555447911894468,1.0174569515549368,0.7009290249872824,0.7439028878652559,0.9780559971360381,0.8410123783581215,1.2893309142853178,0.857526419660501,0.43766266294736766,1.032735658281992,0.8594046414833569,0.9940503864171197,1.0783667587748247,0.8877509558642891,1.351880677527991,0.8116186300731842,1.0388090483432162,1.1347091272319654,0.9769907337792318,1.144265570994965,1.1374981170751184,1.0206153596629188,0.8811938585903405,1.0575109987375495,0.8280766368226705,1.1278730910991481,0.9633414039098698,1.046030881042299,0.6683792859931124,1.1791012397918839,1.2258687924326717,1.0670068071455776,1.2624987063101432,0.9446480250459666,1.1271260258366447,0.8926108974698296,1.0609029494501088,1.271956612807278,1.1306702015484182,1.0314887481997304,1.0720705678313451,1.2164790705473412,1.1782381863344,1.1169242234098493,1.2001723091462584,1.1023139955157535,1.0946017574318097,0.9963173589930016,0.9191809219855397,0.7385507282736082,0.9525920389741138,1.137698186049989,1.0536717902619763,1.010642508295765,1.2867862532791983,1.1495267662328357,1.1598589857195765,1.1948505924517598,1.0362884338197804,0.8957122583422821,0.9443677221857546,0.7992644955152224,0.9187385602820983,1.0540511200074005,1.0076246812150822,1.186143034057837,1.1640760792581353,1.3073324062486913,1.361115838936804,1.120803345854537,1.1865039530545984,1.0605308872327943
crayon,1.48899648314986,0.6615488657081874,0.3335973862391719,1.4464559776769317,0.45178052876417496,0.3781598067434755,0.45350743560296025,1.0616211234066426,1.4930514949071036,1.1237353795523521,1.554928250641667,0.14872789706987133,1.051048760154716,1.5615286471816823,0.8319352604474421,1.3947642087623189,1.3730696667759337,0.6302708461371758,0.2419687029142541,0.6042443474103172,1.269515159885752,0.6415391713139124,0.9721507983718208,0.8631126231076555,0.6014595913961792,0.2795447182254005,0.700364131877745,0.6295086715195733,1.2859221466964508,1.4135667674022292,0.6893360431368916,1.4086887060446363,1.2585108982265483,1.0374500196973266,1.2369134713928744,0.9588542646697935,0.9844610324787502,1.5388327417499825,1.0993143143331026,0.0,1.5229941969951337,0.46098345943743024,1.0944528255665262,1.1934224525687425,1.298929172718291,1.2312502020302902,1.266699036440511,1.1352402340994263,1.4700183325908465,0.6606972588845558,0.4553203029079824,1.1944934902078517,1.3166844254697945,0.7237134382993544,0.9968802606871243,0.18648727240953655,0.6624182082070879,1.0559377460946167,0.2983370995305701,0.6847733916626322,1.1238438439915788,1.4760672009611997,0.2775094214454905,0.7162937392627281,1.22958585043531,0.5996382510256836,1.2570007393782152,1.0388454898731065,1.2666502206380952,0.3097346056340091,1.2808011845643819,0.8722770038448349,1.5454264766162278,1.496881359980462,1.0655268923354404,1.4409760626909227,0.40758820171047994,1.4265121062975354,0.3633448434987827,1.2755530494506488,1.3774620987818007,1.334109827720622,1.1353095738353165,1.5243416102948832,1.343956700567954,0.7112335224111456,0.8831779144750536,0.21867213295765398,0.7550448022206436,0.3252422142429321,0.543063483374264,0.30526463442246854,0.9939331602179973,1.1820135197014912,1.5075897262880198,1.3204566495078454,1.388236020685881,0.06848699086384236,0.07743506701421021,0.4158035177933035,1.0867733077446218,0.8302885176793595,1.2899324923328561,0.6638359523046414,0.5190993657234025,0.6928140240784592,1.056438605870232,1.276844811218422,0.8508945786124813,0.4302353485660453,1.3129114234383223,1.0568358000666886,1.0272638232018676,0.9544603344227167,0.991170968454965,0.5749022968130497,1.5278859189414857,1.066333792331557,1.0648722804056503,1.0728836190232316,1.372881081965809,0.9996148807836341,1.4263791461988022,0.2042945674326806,1.170834794128309,0.240937548710777,0.7931600956865948,1.230806002529323,0.4600899957005882,1.334837858635161,0.5942267330793112,0.4026956029490256,1.4989554703319448,1.5170258682744926,1.2833439001804183,1.6213945015903983,0.43462750926104254,0.6523032462602723,0.22773578256088756,0.931759264034834,0.8510096526981846,0.7731078416344304,1.4617953667142232,1.1207702148516598,1.3726000025689964,0.8381337971732532,1.2049791284183258,0.17880186842185375,1.1700047413260384,1.185142214931171
crib,0.6276475109014863,1.4206628499731826,1.586559272093968,0.7561367891137235,1.4610726178227662,1.509841625671752,1.4084608283076332,0.6038133788718952,0.3343467146682476,0.9765283190836388,0.10726427615305845,1.4287610025759803,0.6117231191044806,0.6309962516247406,1.1254447211982777,0.5730269412750755,0.4707241114324887,1.0003059131437004,1.3657095203127407,1.1425338272506704,0.47644571669477087,1.4991866584346445,0.852552425306375,1.0295148334255853,1.3820113112340915,1.3443575204946652,0.9768800925793593,1.2936387764671047,0.8361111464507323,0.4711167168494732,1.2941088964002188,0.5127912556113845,0.8398974414663756,1.1463465937029769,0.7462947837014264,1.328704368569121,1.0057468483960554,0.4717373893802923,1.208984191899482,1.5229941969951337,0.0,1.2605428209144736,0.9589742356327041,0.858113506017378,0.8937782062352364,0.9252110167091222,0.7419990357220396,0.8023509106564188,0.6925437043567532,1.441630664717314,1.5370513873327165,0.8356517684195186,0.8712516090236864,1.434530313339267,0.883526866721208,1.4784459563777275,1.188058648675625,1.2463104803556164,1.3858275949201382,1.302746936120971,0.8660851877658551,0.43271456327240454,1.540590213376721,1.4236246103366672,0.6969661282740963,1.262313429657037,1.0295381769617222,1.0049066869582401,1.0509698830968364,1.5576092505626495,0.6774859207291879,0.9989930018879918,0.34560476884322755,0.628736199261323,0.8708669507455954,0.7494831831223194,1.2008958533978304,0.2874972471389412,1.3717854477927645,0.9034568251648555,0.739186369539298,0.8373286952981435,0.945164918582464,0.8094962241205559,0.613685118367294,1.3397291266945297,1.3779513753765555,1.5760391560831382,1.180445984351611,1.5580684946230985,1.3647583775315744,1.5580944507250143,0.8059575529107148,0.9086426120814588,0.6954054381199514,0.8823840610031497,0.5191191243147772,1.4777075065864547,1.43632296329992,1.3600454052857345,1.1325764043237383,1.0688937997818038,0.6911244849699938,1.2276663403270143,1.2753820383823526,1.2899322439148162,1.2168203002227709,0.7019675616864068,0.9982718529346227,1.3251102844338023,0.5682502000323987,0.9951523855617387,1.1447672138896379,1.1477920319858559,1.0591859822849605,1.0459146474963708,0.7143227297548627,1.0939658292145018,1.131254883918385,0.7984165553947717,0.47441728844247,0.769846071519821,0.41205239544590977,1.5892654367373829,0.649122706388397,1.446796446595547,1.3479892328416185,0.959462576931539,1.4797199838497703,0.6936097081553004,1.2199117322268824,1.3803601821960019,0.476423399779179,0.6545386549437925,0.6482020037045455,0.20586639254671657,1.3798529150540233,1.545987228319472,1.5537752409821817,1.0130674167313294,1.0778432424817221,1.051557400163264,0.4307112100219158,0.8541636902763189,0.519828288023725,0.9886837941717648,0.5532335210168118,1.5374359771324633,0.68538218383449,0.625564274244962
cup,1.447211645221488,0.9168505197522294,0.5662212078762465,1.3844882342997102,0.5315063006303886,0.5175175777689816,0.6342166148652204,0.93338761734957,1.2832163810921036,1.1785458699356195,1.3233012665277821,0.502249422171313,1.0343594614232199,1.3943756016921272,0.8300291245853062,1.2491399869734652,1.2686305093653467,0.7201711428658133,0.19970248764071186,0.3747476950954136,1.0270136789199058,0.8074086459711355,1.0652897138281556,0.3602309899859767,0.8576748692421479,0.37133842356439994,0.6804740936542688,0.9125000813983393,1.2189172157054107,1.1776623419925458,0.6573882061010711,1.2515554127855901,1.2685959341811952,0.8984938292657897,1.2419586180972868,0.9119986005416854,1.1570019871164225,1.345281468998724,1.224337318709886,0.46098345943743024,1.2605428209144736,0.0,0.9656594993026927,0.9317321124553886,1.1882968062396715,1.0190677144696065,1.1768035001671977,1.1944045642735408,1.3354110348721682,0.9681283137498792,0.5717921456866487,1.2236200327332893,1.1665565138096634,1.0141302810977437,0.8332551838964432,0.6049374724522445,0.7082039634212932,1.2049955894464859,0.709751128344343,0.862878305212885,1.0434810663671805,1.14018859915915,0.6224394315035203,0.7951744938149129,1.1463136491032824,0.6964953772103397,1.2558023060081718,0.969015842138652,1.2997414690317135,0.46270704735098067,1.1012579321199705,0.8866619475738111,1.2744470700242079,1.316560884381364,0.7043655353066289,1.432106652517335,0.7069960999763151,1.1871514221479913,0.5264749313792636,1.238677238968292,1.1736278843721946,1.0866710379075941,0.8572846263091464,1.3515986936771591,1.0322413518530045,1.0366008954892523,0.9585061707134485,0.48554301733245775,0.8251174495152322,0.750050292948329,0.7057771763525468,0.5679676906129606,0.8450467645530726,1.1716818867310073,1.4261939164832163,1.3722205145897912,1.1807099727712083,0.5471999922917441,0.5156204219079187,0.7132001875692033,1.196749049591399,0.8719352803094005,1.1404150932790635,0.7429187802405341,0.460727818609171,0.7429492209865138,1.031549781656031,1.0180780953773323,0.6708357866706924,0.5363612734546852,1.0018239479148878,1.0412178381840538,0.9661333141315754,0.7521153616220871,1.0892790871884515,0.6063212862093559,1.3636979926552688,1.0333463969187764,1.267877796352395,0.8541183813714819,1.2557415884014986,0.9081792271650342,1.1586872106755977,0.4707428736917537,1.12406849193518,0.3486929482442783,0.8610578827328329,0.9408338143282657,0.6298573765804876,1.0557563523428173,0.8418032326364332,0.5056724567184432,1.1803271810630578,1.3628738288615871,1.1170895785933121,1.286081902610188,0.2776989276673698,0.8765685019761025,0.5666386816920189,1.0724510118157566,0.8559187697864035,0.6323842098282426,1.0816431466051815,0.9948727743875561,1.2321916891159117,0.6923600651925932,0.9418310338925692,0.4644595048168261,1.1177292756916715,1.1219128632366224
deer,0.7693201878472672,1.2382385666130815,1.0853309099985284,1.179757485063381,1.0053030108304057,1.024427872923277,1.0327573931221183,0.9075688889031224,1.0081057292833777,0.8517788578996617,0.9847969186034482,1.0971296670919561,0.9628602991707091,1.1158881529073028,0.5933488576981408,1.0087814623904934,1.0672550777546144,1.0510973542507713,0.9369424929759173,0.9785683433865188,0.9962476478084908,1.0209046608930068,1.0821914342839842,0.9759518930549168,0.898345567355155,1.0032918735389562,0.9103828369355695,1.227297475085723,0.29545185220687276,0.8989363634884568,0.9046853482679896,0.8934304667999066,1.0874390425481475,1.0581323464426047,1.0812205387941891,0.9984241083837966,0.9723060914512365,0.9827331900923589,1.0504762502977159,1.0944528255665262,0.9589742356327041,0.9656594993026927,0.0,1.1431288313328225,0.26069671566300945,0.8836390382050666,0.884385316328994,1.0359500229084087,1.068067725651944,1.2568117248990025,1.0389054852555715,0.8955247185459051,0.9119472093299305,1.3205297737286068,0.8819638505657654,0.9770840727418267,0.857047787110887,1.199507363799781,1.0767658404849436,0.8392123785376903,0.7995600553549311,0.9859554898232711,1.0937169477964135,1.0791908141971553,0.8862426564474295,1.1135716667684854,0.9439716355083354,0.9090056560072417,1.2031355382533218,1.0053105205034165,0.9747214073259098,0.7755236252121978,0.7873541188533797,0.9937808085734241,0.8526594668930436,1.149348364932202,1.0597906769819454,0.8364070033801789,0.9010852056133534,1.0690634612730179,0.7692121783378068,0.9693247414903431,0.9889162319070421,1.0912324146197778,0.8756286987476599,1.2573630340383581,0.9486327425595393,1.11516023959086,0.9555814964148907,1.1921769388339016,0.8480121971284578,1.125398293012744,0.9012058039613787,0.8703191182089498,1.1472280623831719,1.1710981970168155,1.0392584375864082,1.0862293186685124,1.0751497655688491,1.0974408837881333,0.8957603749828686,0.9543008433557252,0.9089442538896737,0.7213447496327712,0.9742479038724996,0.48367511597242796,1.020476680042745,0.8348111696735754,0.8435470592379881,0.9785402004621339,0.7939767341774149,0.8300391717477551,0.5216303294266802,1.0468369370638655,1.3198392320109333,1.005762553054639,1.0539379107957818,1.0498741147815098,1.2671440592094008,0.8294884541309027,0.9261728615679374,1.0092445974841582,1.0081047502494505,1.0888498666344506,0.9474193683619837,1.0431787153777026,1.2093526398749819,0.9814212692462173,0.9786653450500292,1.0372935291179546,0.9583723095328657,1.0818879714226406,0.8632911645371864,1.021547942446123,0.8523334729438323,0.952298357062669,0.9490365749045282,1.2118516055848776,1.0944002721364174,1.154479528744345,0.9576341420306608,0.9367136548994177,1.024391804625795,0.8549108224321581,0.9761904028308409,0.7439985445824626,0.740075481621897,1.0964436205453736,0.8900224514345267,0.9807435349420826
dish,1.0028842626945742,1.1113616270094628,1.0984485757476177,1.079110590003245,1.0055578111782733,1.0038599513563211,0.9210107989756431,0.8590351898195326,0.8432054679461953,1.1627377009044484,0.9393983834911955,1.2209498234252356,1.129237139037882,0.909336626955784,1.2540701008052424,0.9630701934292745,0.7639772838400409,0.8783385992501811,1.138206724829831,0.6275823655020187,0.7479491699289205,1.0415682903553973,1.1048326547534888,0.6572226411451159,1.071304500111935,1.1990022819866482,1.1177346258267287,0.9942698085177952,1.1183845494643911,1.1394842632449476,0.9166896587147999,1.0458472050833478,1.1007289604277672,0.7476819540232441,0.8666975977387665,0.8140664337156988,0.9305555576071277,1.106829273557773,0.9281328610252166,1.1934224525687425,0.858113506017378,0.9317321124553886,1.1431288313328225,0.0,1.0903093438677351,0.9868152207686679,1.1696049246967637,0.9777031997324551,1.006797735933646,1.199212367553876,1.1334150395607174,1.23730207880053,0.9865050860246586,1.1521836685936173,0.9687277685919128,1.1453298960502805,0.9966738197284236,1.081912910863361,1.1588516970170788,0.8423577564089262,1.0628248885081841,0.8365671515875072,1.3052536759316429,1.1368830676914523,1.0392253130071862,0.7308671555079368,1.1557239047443137,1.1369938168631826,1.059345400125836,1.1846031460370425,0.9880547830842823,1.1250547501364876,1.0152887723429571,1.0713217417268068,0.8191467637751566,1.12010907523127,1.0757863509235532,1.0344280787470421,1.231493240859335,1.0937864553802144,1.0059834330658386,0.638422523070992,0.8978931006170554,0.9608371455101264,0.983508581984591,0.9579182487775747,0.9832846822790163,1.2583623277156586,1.1380815385404286,1.2904705628219975,1.1915078197717441,1.1244208497186516,1.0467163259773196,0.9453143827411165,1.1218756652079995,1.1534889780841708,0.785214262503414,1.22981417680084,1.2185717362787116,1.0100084636832085,1.080085316414896,1.2152261157162156,0.8402512945891352,1.1566352433604359,0.6961531119316331,1.0814181854804974,1.0168009262641036,0.9874547072788741,1.0011846414621532,1.2367312870528497,1.0118743815350586,1.1720145422618824,1.0258157555047702,0.5421621051520316,1.0839559967251289,0.898687930241626,1.0352761062757097,0.9556307163775695,1.2478675905347278,0.8484004300741333,1.0691181288544394,0.8754163733502217,0.8133870960578601,1.1913625257639457,1.0085530715811062,1.0805968553297678,1.0463038856162739,0.630972787309328,0.955661877399442,0.8149652166225808,1.1649168368596123,1.0887656047401721,0.9871918945279919,1.0748052157952441,1.0170455432100085,0.7737388096905133,0.7428878456882828,1.2376712059804444,1.289401542205646,0.9420078793472838,1.0990001646893979,0.7006617305254164,0.4585839748213417,1.0397085755768767,1.0571031626832201,1.0690906477750826,1.097454720737585,1.2607978688140054,1.1954990062006663,0.9424039616576811
dog,0.5725538960368757,1.1544195313222054,1.1998780352994278,0.9566355629169578,1.1559640165742655,1.2239515741386053,1.1335484240867464,1.0321661645551985,0.9425522430034757,0.7773972578884267,0.878132396172668,1.2525082142404895,0.97852894417019,0.9935143271884,0.6365379436663317,0.9050412918243922,0.977384056486296,1.1471122678835743,1.1733128907182033,1.1518919283113533,1.0060295567699986,1.0745873427527968,1.045288876496005,1.1201962082859038,0.9996867424745763,1.2082128202227285,1.0392805144270398,1.1745975351612583,0.07555513130647418,0.7994159768377299,1.0705687820412682,0.903948239892308,0.917995955363806,1.047235578596765,1.0468437100684767,1.0780229401250283,0.9610132634455517,0.7859621213139949,1.001157954445708,1.298929172718291,0.8937782062352364,1.1882968062396715,0.26069671566300945,1.0903093438677351,0.0,0.7802040769400966,0.9345056037818994,0.9855598439021609,0.8963433255517734,1.1902560209851454,1.1457937686200395,0.8150365827261399,0.8720624711356498,1.1968330091441655,1.0806713192528667,1.1630687714560712,1.0206852488594944,0.9708520891339716,1.2022556782838054,0.9173812941423187,0.9686111040509277,0.8839124338600285,1.186677443250751,0.9753226106861901,0.8785441366554381,1.1921075631150224,0.810162428587171,0.8481452122482979,0.9953750710240161,1.1359782210226899,0.9518979373006606,0.905659292395487,0.725148285430457,0.890403094405181,0.9605095457618583,0.8659882907737939,1.2445685935297306,0.8496175016945209,1.220256362032283,0.8873275614952906,0.6182949635560501,0.9318979070963005,1.0156964650422209,0.8170479296915967,0.8308279438944413,1.1943588675149466,1.0102146313626672,1.2162063395036633,1.0036031355364132,1.285849010627555,0.9611680996868306,1.2573606355264861,0.9811805568758201,0.82899643605898,0.9258733431085043,0.9207631605167691,1.0173545682090064,1.286108268017782,1.283405088533183,1.2120858863638815,0.7617220318436498,0.9804253459654231,0.9225343109246767,0.9009670517932685,1.1974660700943267,0.5603204117138603,0.9785540557448458,0.806272207513791,0.9724254206754573,1.1411263917536725,0.8509962027117104,0.8621697682322392,0.4156925089088952,1.1240441797819216,1.208105698709543,1.1842085699897362,0.892113200161654,0.9219172371788831,1.0436520177495763,1.0049028581517523,0.9364074223119776,1.0687295778416361,0.9331597145303588,1.1678789447787798,1.0081816221409672,1.234286652499796,1.1017915946937986,1.0626811309660344,1.182177630483206,0.9681206826875056,1.1284124553471555,1.2150120228156127,0.7570937444151957,0.8657951009469655,0.9448841508346522,0.8230334040126652,1.1660554713644484,1.131844258372988,1.2217054894838495,1.1581532954567644,0.9829833525425006,1.000933465380108,0.9619070825835109,0.9941852076549758,0.8967448883536394,0.9951945560067769,0.8104055741311833,1.2442266312964272,0.9993346062803466,0.9428025532914246
doll,0.9014303675879138,1.0350175174413019,1.0574379557983613,1.0469894371550064,1.0083495963980609,1.091098518745123,1.0206495822115593,0.845418795120455,1.2324126948043037,1.1278925583982369,1.0084860981320931,1.2996036766277583,1.204330124051544,0.906414634927953,0.8501124249034425,0.8957340244920365,1.1872826244007069,0.8819500296017285,1.0646897795401022,1.1566729287385769,0.8690133844686911,1.079062368040831,1.202433731197118,1.04962828927805,0.9175843563776682,1.2189764062611224,1.1432756425785329,1.1256160679605685,0.9717142020648164,0.9779775974104681,0.8779778733822182,1.1116405473344395,1.119182186592263,1.0045376704968465,1.2403878759253384,0.8871750619407011,1.1048815396416594,1.009175170581778,0.9950746511891669,1.2312502020302902,0.9252110167091222,1.0190677144696065,0.8836390382050666,0.9868152207686679,0.7802040769400966,0.0,1.0881293577132887,1.0588723014583565,0.93755701145337,1.1407000661029894,1.0185721122124822,1.2917732985340582,0.9297291566425515,1.0845021983698777,0.9365843893849074,1.2001414445821048,0.680148508031087,0.9796295511928031,1.287354457978442,0.748269919688256,1.0952068472754544,0.9538876168727001,1.1956812421330256,0.7558607939334276,1.1942829604121,0.8656482431790662,0.9586012669122974,0.7493975057834785,0.9029210878938797,0.9431336413658359,1.176742186591783,0.957034470233764,1.0350042451408739,0.9914096562865523,0.801300802005521,1.1275754668702482,1.3083724387408195,0.9999106657500977,1.187303847480535,1.024355260956584,0.8956955399672228,0.9731711387351759,0.9387868698002955,0.6821317396668024,0.9707368618306444,1.2572915483129634,0.9791173905530817,1.1572166051371329,0.9087476863084099,1.1766655484504356,1.0489555269877706,1.16746498681561,1.1011016619528264,1.0122389343949219,1.024217209716456,1.1742647521223617,1.008096318537153,1.2591043061381395,1.2998152644471817,1.2182681319089437,1.0306411249135574,0.8159798164824821,0.9337518279532937,0.9538170486763128,1.0622640345949763,0.8910080833182501,0.8957103750181534,0.6677577083338728,0.8804088501532085,1.0532704188143989,0.9862982590366929,1.2028774225800438,0.6872420174216212,0.963641754365605,1.1627052933948856,1.0912501071110543,0.9829029342780596,0.8135047614409863,1.123676437670554,0.8650098921417299,1.18441382603383,1.367549793384668,0.974362509707136,1.1094406964545929,1.166114118436811,1.1204318880704112,0.9524312868020955,0.9995420403548124,1.036370834087556,1.1472438825546303,1.1304671399436006,1.0332407913742188,0.8383496359550916,1.0076034503678384,1.0056842456564024,0.9493394502824444,0.9496245983451097,0.9677028817635978,1.1699477478591647,1.1485393289224266,0.8010196997064838,0.4515984729329028,0.9366675692700098,1.1113877871570066,0.9178119984738909,0.9037298960452366,0.8747616785820354,1.1559298193760723,1.1344132324828065,1.0676323847563187
