,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,blanket,book,bottle,bowl,box,bucket,can,car,carrot,cat,chair,clock,corn,couch,cracker,crayon,crib,cup,dog,doll,door,drawer,ear,egg,face,finger,fish,flower,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,jacket,jeans,knife,lamp,leg,mitten,muffin,nail,napkin,orange,oven,pajamas,pants,paper,pen,pencil,pillow,pizza,plant,plate,purse,raisin,refrigerator,rooster,scissors,shirt,shoe,shorts,shovel,sink,slide,slipper,soup,spoon,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,vacuum,watch,window
corn,0.5670338496209868,0.7080735417349722,0.8609421662269372,0.779316647333024,0.9617261763357229,0.9031749895444964,0.8610739947048538,0.984904629394088,1.1433840664398216,0.9766597205591406,0.8866683278710277,0.9163689495483819,0.9605186630044733,0.989790650172287,0.9848505500580628,1.142614806558879,1.0971631503310575,0.6894424970711486,0.9623690043158848,0.8851789844361342,0.7119313284831639,0.5913271263250901,0.9610275193395998,0.9428964631799335,1.0756764937658407,0.0,0.9547045418261279,0.5186281717176762,0.6657342012737368,0.8636412573071437,1.2134921958414604,0.8938965380354725,1.1377504675626877,1.0863532018407362,0.8512268553334785,0.7019486353727157,0.92509394283212,0.9009783823797467,0.6506123865816759,0.6271641967699366,0.9528473220547402,1.0180921965642618,0.9034248583282815,0.9913392563854693,0.7993018913407363,1.0523318099099235,0.7506586385793632,1.0380186489214538,1.0067346601290195,0.8535232139909332,0.8161530212098097,1.0358480221265358,0.9995405302537304,0.5448792980390067,1.0939151690199183,0.9117879012386158,0.8548625199255352,0.6836606378893456,0.7611123396382198,0.6942628676793273,0.8428696796595667,1.0121383594548905,1.0500615824623274,0.8921092849218767,0.9456244661043338,0.5673397881126503,0.8630767075860045,0.9492675255598316,0.8903051871447119,1.2097309359210588,0.9248907017055334,1.133769852912319,0.7567947103383953,0.9752409315267887,0.8864397397544778,1.094773520168314,0.948906232105134,0.98128012898748,0.9045478166276762,0.9761585236603566,1.0881956095209604,1.122486671933857,0.7936782444524724,0.9573256096688039,0.9321615305550413,0.8921112302155301,1.2245876296926563,0.8777423571072371,1.1050846644118828,0.9708251845190281,0.6440731162798824,0.5277121030826629,0.7408768365460283,0.45018316181286055,0.9890549738983667,1.142743865955209,1.0759279079146877,0.7049179533021261,1.0000038676487608
couch,1.0900172523441496,1.0162422320338722,1.2346022458392816,0.5005159446592603,1.2068925993070125,1.2631480488456306,0.8280330996232147,1.3408005459543306,0.5475667251081064,0.10125908840868025,1.2334328459987358,0.2789777645224091,0.5863385395985097,0.4111823950871548,1.1023599645466873,1.076156867521483,0.7995541760388916,0.6040691772131954,0.5201484670937744,1.2058184061112658,1.1771324405152812,0.7287854057842651,0.47325816819263766,0.14722418741790055,1.3096032907926434,0.9547045418261279,0.0,1.0170220011739777,1.3903950443495776,0.4794680899901145,1.2078933580476914,0.5270578699185497,0.7733449621586498,1.0730612071409271,0.9288860945585965,1.051947023672658,1.0486412870285302,0.5387558574482257,0.8523510523303237,1.0797605646574755,1.4258548899187158,1.3471854335142541,1.2150656766132573,0.9519114296208271,1.0541386982569456,0.7992860316011559,1.1604061525156377,0.6263085566315615,0.8202243162258545,0.6571644131923295,1.2202996737198182,0.4581456344627115,0.44873545936192427,1.199045274866301,1.477066663365804,0.5084738615011487,0.80560442511764,0.759777017021215,1.278701797924639,0.9854393798507872,0.7075688221819968,0.4096229537466325,0.3399730788205533,0.48067523775492393,0.5795772614064638,1.229774948089168,1.2822298072940788,0.7229261460450929,0.7831555833010779,1.0872697552375667,1.0301430416792643,0.4776867497465358,1.2557402379961486,0.3615195281873864,0.8928596976735361,0.8139789971423349,0.2906498171029236,0.8856163116882741,0.23516724779896148,1.0333583253384442,0.5509455590396772,0.6065950867377293,1.4091239183972033,0.7438842406430748,1.1991737991605806,1.2419155093394945,0.6750924405538856,0.32060012821188133,0.3682217312186842,1.251770081293782,1.0114611984618778,1.2487174087108384,1.0464012182072764,1.2141058555467141,1.2606483380878104,0.766625867417998,1.0940082789391243,1.2091088552517768,0.7139455202953879
cracker,0.7784615350336644,0.8099404421034915,0.7855298775331438,0.8880394922929744,0.9316082249797342,0.9334880383860158,0.6600401462334764,1.0251778623727408,0.9079353674207145,1.0702716251245394,1.0173782506845277,0.9581013690689314,0.9713295330563273,0.9842045360917073,0.9928933896011289,1.1705465940477797,0.9258256478125534,0.8064329499003888,0.9144900751427613,1.0863570997294767,0.9630762161295605,0.6522227588045468,1.0486050392809052,0.9928992797751705,1.0602112341666925,0.5186281717176762,1.0170220011739777,0.0,0.8681859674393362,0.9784955368658158,1.1615247065289602,0.891702005076783,1.0232171289866483,1.0981979674431215,0.777291714831458,0.7089406872989104,0.8103528281998355,0.9178814681104306,0.5014021091753165,0.5920449349545267,1.0755835556287767,1.1296643947783829,0.7979319661836393,0.8809738845026394,0.8155484718797141,0.9193315735817161,0.5429910437895415,1.0001107665912734,0.900147081212182,0.5175508848663795,0.9563852665294479,1.1139767189143872,0.8689245644604064,0.6573438321808103,1.0711978211500288,0.8385326700272637,0.936806022312798,0.6271347895959105,0.8480670902231499,0.7997208213922266,0.846160922698353,1.1222830084462163,0.9406180939568274,0.887235913922491,0.942670113834405,0.7902005281014763,0.8961938707724337,1.0136814810426868,0.8100952305105649,1.1245166439204113,0.9951114700485132,1.094735314450026,0.7214030057706138,1.0824845162233463,0.574989938349579,0.9184374689332191,1.0273519662085298,0.9554067667137199,0.9398017250461338,0.8032738103168582,0.8779045631911655,1.1861738734925724,0.870682587389564,1.0114347974950415,0.9996264815447751,0.7316244067137505,1.1368502784692858,0.984474461918919,0.9472627799078185,0.8966185021097162,0.6427430227416323,0.5188032128116559,0.3788263620406037,0.699236944131491,0.9245548015787532,0.8649872454050016,1.0539010476606987,0.830214340167412,1.0834272929985507
crayon,0.9654583486925667,0.6403531868891567,0.6435584798123322,1.0897640486314533,0.6532656201930513,0.43687653005310345,1.2194522418174567,0.5414719458676213,1.4170538171998244,1.326504911678442,0.37209286359116134,1.333266915487196,1.2533709460874336,1.4052809581661578,0.782702620155343,0.9144999816242485,1.2040143535628196,0.7531866265319535,1.2597921814698418,0.23459579242994977,0.3839892099857476,1.0303737384945806,1.0372598101448522,1.2897431533258654,0.6987557451596669,0.6657342012737368,1.3903950443495776,0.8681859674393362,0.0,1.1301313148079501,0.8776828524889473,0.9435854614739528,1.2301422956888823,0.8027763855828057,0.8440977492357233,0.6358858443596938,0.9012202357201486,1.2475231744265738,0.8489713946310967,0.35313251713268023,0.5522588050883936,0.5059696056751912,0.7187359652856058,1.231917869749554,0.6188858958799395,1.1336642674820991,0.611891924633498,1.2502515355182844,1.3761539836307248,1.2410929810078697,0.3011690764664572,1.1674285224661576,1.418586790871069,0.29321407153374424,0.4730183980591012,1.2560129611647257,0.8237063774703741,1.054361034299808,0.2757798860690017,0.9225902793563171,0.9618620731676917,1.4123600516177877,1.4472088523432514,0.9943459078878647,1.221956881657893,0.22327421234416467,0.3986853151893094,0.9750417022080202,1.3132717720287017,1.0623027416284083,1.0254727310332794,1.3660823720107604,0.5822178645694372,1.388656365464128,1.154596299380489,1.2782629912308803,1.3453780059407223,1.1950870056975278,1.3229871891023572,1.0291732662528081,1.4047508737009182,1.3372336671646936,0.1765499515657858,1.291000647082821,0.6028228983352686,0.6159029442143429,1.1958469307545545,1.1057418090151572,1.5062535637491985,0.8462855612511362,0.5509272923184428,0.19341053202976766,0.8309724896349394,0.6985641208515939,0.648621822990519,1.3278107026212345,0.5958298736172035,0.21159449845751133,1.0295883701968036
crib,0.9857276019175568,0.9757109784879932,1.1513028103191167,0.6629776299503899,1.1820601921739469,1.0826836820424668,0.9915746101628334,0.9317558459715864,0.69630080440232,0.4916179568503304,1.0949843449848102,0.2722183850867209,0.8529187079655512,0.7029231978947421,0.8139440432182041,0.9367893357313344,0.6563777263165523,0.44880203211922964,0.7129135558215167,0.9858848425674801,0.9213939437719325,0.9324217252471666,0.7279060480370961,0.4881665271908784,1.1510943794453095,0.8636412573071437,0.4794680899901145,0.9784955368658158,1.1301313148079501,0.0,1.0158024403435275,0.7493209489534619,0.9858931947512266,0.7415087957104496,0.5763894592508882,1.039618239622052,1.0610209067790786,0.8240616075558482,0.9678274527473886,1.0620436114026102,1.2070830188658674,1.1621547858515906,1.217805683448643,0.8636372494643336,1.0536023701233792,0.9025428455617948,1.0825200721623187,0.8543815716347245,0.8960587324633285,0.936554231582499,1.058968208866595,0.7974925696154516,0.8210281605147483,0.9623662119966885,1.221649897546283,0.8740795218152888,0.8350496028727981,0.7986246889333345,1.1817233428048453,0.8709176400393703,0.9314984982971762,0.5868613642772292,0.7381051486877364,0.7080541782784255,0.6345460916980593,1.0031043020784831,1.174758032912307,0.8397586754649564,0.8120530002175315,0.9665594105307274,0.9021517274306853,0.5978827216866576,1.175963340598316,0.5361898864669531,1.051995455902451,0.9476366892951849,0.7001284332479281,0.9031989906850044,0.6639649472699461,0.8642172157918384,0.698913388645994,0.7770114760001173,1.169590427018992,0.8402653556037925,0.9316567344545872,1.137546486985023,0.7695039879742807,0.7069352455145197,0.6773044638382206,1.121543934077007,1.0271065833941782,1.084197899322311,1.114465367333094,0.9554973549080269,1.1693287322485915,0.8839771012578448,0.8759144436068084,1.0920951767081644,0.574834812779799
cup,0.931184371383845,1.0899626796815856,0.8426938869470967,1.1673318889676059,0.931144625603211,0.8295194320405348,0.997146716484051,0.6661547443551606,1.057905141150858,1.2259969804470212,0.8900478140162857,1.0297337801037423,1.2750084929058443,1.2163724903818394,0.6052408535014244,0.15120027373911094,0.6359257481862707,0.9035474711506327,0.9519965478908362,0.8069502457525404,0.8902779676461289,1.2223672059977295,1.0813453450573796,1.048036759391781,0.8645077014521021,1.2134921958414604,1.2078933580476914,1.1615247065289602,0.8776828524889473,1.0158024403435275,0.0,1.0665863736187247,0.9599303654301644,0.8225497715690447,0.8247910142234647,1.093830193357402,0.9934717818149809,1.1671616335579336,1.124086738165034,1.1116760248349304,0.6754427127930591,0.5673056735286472,0.8864914373990743,0.8606371458105063,1.0698878235839104,0.9484396544843389,0.8738016960615143,1.2611480690719057,0.9702060248836653,1.189319534813824,0.8675776385753552,1.136577647394792,1.2735865342656096,0.7241413452424318,0.7360708517360857,1.2541593732891148,0.9979237620231804,1.1397779343412555,1.0418947537058747,0.8185109523633963,1.143890398712132,1.029837731142011,1.2667448808480821,1.1507947438765473,1.035724151898837,0.9433070166648357,0.6905174604672891,0.8664841673567145,1.0295786497339334,0.5769744170194739,0.5599840797806404,1.00869713552063,1.079165007019569,1.0037224876935362,1.0714940312125174,1.2055705029103037,1.2603480015945654,1.0319283046713041,1.2619667337434526,0.6647836236039086,0.9488480344606068,1.1095311345702066,0.9397959787406506,1.019506144159267,0.46644194272215955,0.8605931944555245,0.8590191015918919,1.1814067080046504,1.1693432017341183,1.0790204779337342,1.1039566828478418,1.0036404490721085,0.9634033838877386,0.8456608488267559,0.83037175575454,1.020626429932771,0.7082193639594218,1.0146725566527968,0.9615403607407254
dog,1.134685855938943,0.7791344055630369,1.0463659908388911,0.6702518365313523,1.060656167025521,1.026596436790472,0.8987901128762315,1.0841501383895833,0.9128210556265465,0.5115356090704835,0.870967339487265,0.540004343009933,0.8922205362046859,0.7564951825969033,0.945684144153086,1.0205114755867557,0.9138939585908196,0.4470722688772337,0.7317819392062899,0.9130119444244487,0.8637543226596335,0.8549655242246432,0.29316065415818504,0.6077247842082372,0.9894840099922564,0.8938965380354725,0.5270578699185497,0.891702005076783,0.9435854614739528,0.7493209489534619,1.0665863736187247,0.0,0.9345313289536813,0.9051424875499969,0.8135637587072665,0.8479613579948618,1.0012334695677352,0.8338568734002545,0.8408778653718905,0.85244640545533,1.0872015450558274,1.0692782987866227,1.0834563311082532,1.0528839536522057,0.803590508158548,0.9168914122927808,0.9602820182214684,0.7346628291535289,0.912757289172694,0.748539432481205,0.8216012459200421,0.6249360490404027,0.618521027568139,0.8287101811849366,1.0825286781618937,0.7437586572537138,0.6821721976748256,0.8060973938816602,0.9134247549451756,0.9227734467482057,0.8511342937267348,0.8928620834175502,0.6833262088776357,0.33839897929879204,0.5976256848026326,0.8981680635633806,0.9389139769227847,0.7902991433593236,0.8482103352227169,0.9825682599309917,1.0052990345829917,0.6702899723516591,0.8934325497623501,0.761754200543902,0.9950164754426775,0.9431305625305216,0.7700191016489053,1.0017158583726915,0.6387028926221483,1.0163552295512948,0.8919306428703264,0.9613389100534272,0.9650087029967835,0.7998316361098794,0.922522271441881,1.1124021948418767,0.9335668506440967,0.4283383740790505,0.7021839018636306,0.9653979808903568,0.704478019346907,0.8409901100659938,0.92551961498218,1.0412847524051942,1.1042145883732268,0.9909561626320365,0.897449646126688,0.7662775289756625,0.7127128462781278
doll,1.0317516736959718,0.9892243071061443,0.8797875427726576,1.0239263690485214,0.973661072462553,1.0296488273086746,0.8306539079051576,1.1423690353700393,0.9698793616675477,0.8904725990293132,1.2632963848385348,0.952174595393285,0.769237135447272,0.8621719462712707,1.0694470193755463,0.9301322541323354,0.968703413690784,1.081528941266735,1.107677951705501,1.1741693260896875,1.2324144825624572,0.9390376306456322,1.0277652481874593,0.7582814435751608,0.926953983067742,1.1377504675626877,0.7733449621586498,1.0232171289866483,1.2301422956888823,0.9858931947512266,0.9599303654301644,0.9345313289536813,0.0,1.2003363277504866,1.0619400846890135,0.9048391920425027,0.8277924265729514,0.867356379167135,0.8578276614353896,1.0158281361898933,1.0424229342092268,1.1004753329259076,0.8597224256023108,0.9190785886058876,0.94293722917625,0.6970903327069022,0.8870467897864185,0.886568851002024,0.7540329453032628,0.7648990118487168,1.0230554546201949,0.8800877080083228,0.7834770806726612,1.0869033145631857,1.1503985813011939,0.7522453633355073,0.8737229453119094,0.9112208276622771,1.0219755488794378,0.9610273116728381,0.7411531372715638,0.9673093145577035,0.9004754963143069,1.0691721186492666,0.9860576649004134,1.1954465719645064,1.0412973775149632,0.6877992940888595,0.9288532145398659,0.897760573876242,0.991717936819176,0.8680666958262497,0.9951080923873352,0.9490219436668492,0.9078882322370844,0.9906753620585463,0.906460906159968,0.9266729932721647,0.7895923553741198,0.848312800636831,1.0293101674873553,0.864065731303965,1.1124387039103254,0.910013055045626,0.9914116281343013,0.8817002127337887,0.8637578633508949,0.9444986116983756,0.8597647793001839,0.9333184416947493,0.8876605145811027,1.0866935841653114,0.8139927915535742,1.0532686247997185,0.9208612775267017,1.0025853542851402,1.0893053350889692,1.10909074036388,1.00707824873688
door,1.054828054813951,0.9332146613626692,0.9927798074206106,0.9167146824666932,0.9933460483004238,0.7671369143853507,1.248340243407003,0.5593786599949133,1.0803845661671059,0.9935435433074233,0.6794264108937953,0.9259111346333794,1.2393507496668774,1.2236317320938228,0.7819892321463444,0.8748546556039025,0.9182580797202768,0.7085245073898521,1.0179644520839797,0.6837646766534107,0.7041481184965587,1.244710880784687,0.7969401669737219,0.9021763709246904,0.9357410406451366,1.0863532018407362,1.0730612071409271,1.0981979674431215,0.8027763855828057,0.7415087957104496,0.8225497715690447,0.9051424875499969,1.2003363277504866,0.0,0.5692794958781158,1.0934007896913573,1.03630651256988,1.1777053124108365,1.0857882886576449,1.0261021140640334,0.8997276442162427,0.8036360324916125,1.0416680210918456,1.0771228997355056,1.0467784230324442,1.0474318205981168,1.0722704505650522,1.1672030414435794,1.0789596203470293,1.2335733085340228,0.7714262055197403,0.9485059092391662,1.2683021946498805,0.7978641081385245,0.5757483281613169,1.1280143853518927,0.8337021502799495,1.065695699377309,1.010243749624502,0.8172911750128022,1.097259038105646,1.0207851290057872,1.1683552868262244,0.8549364726655906,0.9972771505291932,0.8732353584744337,0.9142812102649234,1.017495341923426,1.1208727214314733,0.7489338434123101,1.0343886982078108,1.0860815552979646,1.1091461386147141,0.8946533122355249,1.1940960409824808,1.1482110589140566,1.0603515323324197,1.1615113828735233,1.1340735619680609,0.9982515335115218,1.0388799811960903,1.085089178610829,0.9653439639376332,1.1569333029443847,0.8312048666627524,1.0981101307287682,0.974817267753365,0.9141015610040717,1.163602001957527,1.0681247980597293,1.050888930238925,0.9085546318654528,1.138168675351602,0.8085321887803103,0.9809114628120862,1.1203153632654121,0.5443791303641541,0.9767341503726095,0.6187691217917841
drawer,0.8311574801717466,0.9557977280253229,0.6319689048712239,0.8640628898006131,0.7083617940609505,0.6629054885982288,1.0011984491864683,0.6174832646045595,0.9573190520847888,0.9310166429390165,0.9041871639173195,0.6702150663992271,1.085501776576279,1.032265188919989,0.71112283220954,0.8786346180106229,0.7417604330702716,0.450975175423625,0.9632007814877359,0.8883885997302793,0.8542494433540953,0.9578525275259299,0.9226022744426086,0.8932598351282158,0.9097274017298584,0.8512268553334785,0.9288860945585965,0.777291714831458,0.8440977492357233,0.5763894592508882,0.8247910142234647,0.8135637587072665,1.0619400846890135,0.5692794958781158,0.0,0.9264178476230155,0.6537437427431909,1.0141608091951517,0.7672230466441191,0.8222228526214641,0.9665129319241231,0.9099281766109591,0.8892338457551373,0.9050921710658353,0.968572790123478,0.8228005902108156,0.609983454480441,1.1132427427290383,0.9294201721506493,0.9028443084660188,0.8520191888127379,1.0525706415682872,1.0821990122039378,0.6793300181114268,0.9184172459847608,1.0198686590411703,0.8166066630983138,0.7208703516239408,0.8831900450247885,0.7786973443539386,0.8525026610892439,1.0568804230423026,1.0600144825876914,0.882825936464655,0.6910123659369639,0.799636282436005,0.9327522814924067,0.971410458846184,0.9137367465480208,0.8668220844805706,0.7865693711388689,0.964625338976027,0.90281042521405,0.9753310119354869,0.9156834885019076,1.029958115755626,1.074870058990609,1.0158086337183243,1.0174618446931472,0.7778977353875139,0.8934871275495538,1.079025068574392,0.8881351184086919,0.9353327530037054,0.7212893977710972,0.7562518835189663,0.9947283979817275,0.9597154247068279,0.9244884234287906,1.0191501828101412,0.8744267530667977,0.794057054992183,0.8871735510963454,0.7381634257853336,0.6658417447066745,0.9408291163684734,0.7930564822322781,0.892135436016263,0.8475521160314249
ear,1.1323228340371259,0.5229206572617474,0.6774859024403611,0.9566021311640643,0.8152170617255141,0.7323301493318388,1.0160367918016622,0.9573803109013237,1.2152549415878064,1.1200204149635207,0.745336961041194,1.131769034269003,1.0784283554280851,1.1972188229119192,1.1769705278772151,1.0516407431453914,1.124960514854969,0.9252839354512348,1.0901573231612365,0.6990761023558589,0.8099127419575141,0.5010588736346444,0.9751040866247097,0.9850921545398337,0.7614452573012118,0.7019486353727157,1.051947023672658,0.7089406872989104,0.6358858443596938,1.039618239622052,1.093830193357402,0.8479613579948618,0.9048391920425027,1.0934007896913573,0.9264178476230155,0.0,0.8016538180038947,0.876806923153983,0.41997171788132737,0.6293126987516973,1.0107435161706533,1.0065682909553961,0.9939022200900054,1.0864221519129618,0.34589449436551556,0.7833454355240533,0.6689111987433395,0.7938296271742141,1.2325940951587138,0.7153072544484633,0.540441085504235,1.0756232888824353,1.0758991415396366,0.6473985031678606,0.915242336615664,0.8942097357783996,0.6947199645178413,0.8407465011333963,0.37920531454081663,1.1073899895304067,0.7402758440639687,1.179527185556842,1.1480839905019165,0.8828903012531589,1.1244415518012547,0.7505081496703865,0.6017962795231648,1.046113452096924,1.167814492729858,1.1691814074498341,1.1924091558323875,1.1648687947828165,0.37779641861643753,1.122307895547307,0.9379103041962423,1.084477530328328,1.0256003755162113,1.0785028980460067,0.9793795364124548,0.9947404454305798,1.2045221974324658,1.214075535414436,0.5478824184645246,1.1719937025783116,0.929799377995366,0.6092913384140595,1.0755354761616907,0.93916740216404,1.2249271311407433,0.6718093987549065,0.24111817695355497,0.4743064434122254,0.7047036577462439,1.0191870936451395,0.8401766768587418,1.1541281473692075,0.8729122052667317,0.36580869165255026,0.9782786287533702
egg,0.9814544536091625,0.9497550184280876,0.2224856144979298,0.9242231382734917,0.12801539284281427,0.3368586313553781,1.1472176746283633,0.9365371863443284,1.077914126023565,1.0994784691027173,0.8862715368336531,1.0639544641812886,1.0406705211451523,1.1181006949533465,1.0425252447827051,1.0204703716310963,1.0398185287471697,0.9375154483240945,1.034780092620846,0.9438307682343604,0.9534546934948442,0.8210486621445886,1.0537405753402487,1.0780197179221573,0.8401966939642967,0.92509394283212,1.0486412870285302,0.8103528281998355,0.9012202357201486,1.0610209067790786,0.9934717818149809,1.0012334695677352,0.8277924265729514,1.03630651256988,0.6537437427431909,0.8016538180038947,0.0,0.9629383123902625,0.6586662719043608,0.869974412666247,0.9425251331289858,1.096047266870372,0.724877650990621,1.0446417884055763,0.8817991596204227,0.6744486060059888,0.3929245570820963,0.9784808474137608,1.074542828745726,0.8345699437830814,0.835882596659815,0.9803860202665228,1.0640426813060726,0.9133662134508034,0.9709626452488768,0.7730951674219143,0.6529823172972737,0.7765541721316767,0.6886551433343727,1.0168520099860376,0.4421448329105805,1.208322389050506,1.1309007345497992,1.0224355410492652,1.0386074337753388,0.8635648381729147,0.8892445651691954,1.0872977082037274,1.043381705493904,1.0934387210064749,1.0837676914280152,1.1578894539195446,0.7747438100386641,1.212192859660219,0.8727788852511413,1.1352244072425057,1.0944288864268952,1.0753723595222997,1.0006022168778204,1.0447892419528126,1.0596909087647919,1.0745274936976041,0.8498551024054606,1.1103357533141738,1.0224788874136388,0.5238544151072426,1.1439782967436667,1.032593957738198,1.0414461314027215,0.905381711889332,0.7515890155306952,0.8096976758759866,0.8197787139905437,0.9766751134732028,0.14030156084518441,1.0006048292744236,1.0797482907842864,0.8864385095095504,1.1326366351478663
face,1.152373949685358,0.956987367213735,1.099600478794031,0.7358565014449344,1.0741456172789947,1.2076345012761855,0.8946592157919364,1.2757810072656117,0.7883535496414358,0.7420802176605175,1.2556326934559225,0.7359441242023465,0.8085622603468394,0.762742719883135,1.1650308248253767,1.0003469681869137,0.9986861224724727,0.8370079302352722,0.7849650347277064,1.2612514144920028,1.1640656439048949,0.5834029974014734,0.8939860999162358,0.6608270949637138,1.2517539496246983,0.9009783823797467,0.5387558574482257,0.9178814681104306,1.2475231744265738,0.8240616075558482,1.1671616335579336,0.8338568734002545,0.867356379167135,1.1777053124108365,1.0141608091951517,0.876806923153983,0.9629383123902625,0.0,0.7005689416294147,0.9733339634816314,1.309473109342847,1.3231860567527176,1.1233985542582918,0.9226022841638013,0.6569149362910297,0.9538644760033775,1.0006282046612573,0.5304003916527075,0.8829151701626632,0.6341013363396439,1.0747757186002356,0.8765390761717068,0.6931027521624559,1.177421227959574,1.4193525604417403,0.7289414409810417,0.9630972415910556,0.7072988576302112,1.0181707182202557,1.126679049959157,0.7884412561933644,0.505764756899338,0.6246850982376183,0.8717959531130046,0.7520515909065946,1.1449896412458682,1.1404430135983987,1.0214300083594523,0.8459549728828579,1.0911128599046063,1.0770785459231331,0.7650858125818367,0.977024312442072,0.5338377821511846,0.7965961110975557,0.8802666642165937,0.5884693107441513,0.8944556580428603,0.6269122156299571,1.0850888665712908,0.7782943175959258,0.7277131250309733,1.177816379004358,0.8481297010031565,1.2668729479785596,1.0742574590427623,0.9038933677971547,0.7496014170048028,0.720891232886884,0.8956764620337753,0.8343929741184799,1.0997882067873925,1.0023165905606095,1.2305852578761998,1.13732562806486,0.8869472152784225,1.218831874475485,1.029298047588817,0.9355407007933436
finger,1.0873993047755077,0.6408008599657693,0.6012788298632211,0.6514038137362601,0.7837181592655609,0.7829218975700913,0.8411987766268267,1.0033698961089172,1.0155972654796819,1.0076189583376431,0.8979159801957339,0.9351364916212747,0.9682174412446205,1.087431759196181,1.193998237528754,1.078609692657308,1.0029894817679714,0.8157406363426865,0.976322070556463,0.9397063822794479,0.8592829847413431,0.2992469418995143,0.956502459961501,0.8067762589187301,0.9092119741898418,0.6506123865816759,0.8523510523303237,0.5014021091753165,0.8489713946310967,0.9678274527473886,1.124086738165034,0.8408778653718905,0.8578276614353896,1.0857882886576449,0.7672230466441191,0.41997171788132737,0.6586662719043608,0.7005689416294147,0.0,0.6408174734605606,1.112129408906935,1.136373489898315,0.9523227820413891,1.028845525296702,0.5016738462918215,0.6293754956646648,0.5251914214135547,0.6830958262228318,0.9588130034080328,0.286324238583351,0.6926376426693612,0.8927762681246574,0.8325103593899115,0.6893518462317698,1.1507550899609367,0.5755762998765224,0.6231570602045147,0.6408999357778811,0.5542356147722303,1.0933064157028034,0.4972703598086552,0.9997515837052633,0.8890991440922396,0.8718031312488189,0.9657929873981699,0.8238297132534296,0.7363108354402111,1.0846680470462697,0.9985711420386727,1.1394709188455516,1.1324590352378747,1.0944957582841663,0.5871528004497479,0.9613776515846023,0.5955449496552903,1.012752635431816,0.8354304916887244,1.0469829325721665,0.7600663056571817,0.9636693471403444,0.989691579205939,1.1059525208760324,0.807730933155163,1.05693229505902,1.039961405077123,0.6478885506235309,1.056292956040941,0.8262169991863421,0.9803844736711502,0.8663512788397358,0.31466397036512683,0.6021517060675387,0.5463021586674554,1.0490794397979568,0.8354700404831816,1.016315439929338,1.038437751538901,0.5873628312840584,0.9541381851913748
fish,0.9477213614174168,0.6891541261965621,0.6753285016884009,0.930745828037367,0.7611996009062998,0.7137691626539666,0.8617100795770956,0.9330337814980798,1.0831660734843773,1.1436083755986561,0.7395278116798922,1.081875777526554,1.0165824894532647,1.1891991764426104,1.0302840160256193,1.0616684933770397,1.1005338999467666,0.7225299941665784,1.0202729982271528,0.5874746585692872,0.7392431317807036,0.7502317527190191,0.9480325107938845,1.0121764764441936,0.8585042669208847,0.6271641967699366,1.0797605646574755,0.5920449349545267,0.35313251713268023,1.0620436114026102,1.1116760248349304,0.85244640545533,1.0158281361898933,1.0261021140640334,0.8222228526214641,0.6293126987516973,0.869974412666247,0.9733339634816314,0.6408174734605606,0.0,0.8635046131499502,0.8993272924283127,0.7406412488930735,1.0389390157140717,0.6368481050198471,0.95174049191649,0.5072396249383532,1.0694159972890829,1.0942241605079688,0.7693671390905736,0.539752845990094,1.0594169148705472,0.941821668005826,0.45023407389509384,0.8584348763138455,0.8734455504591694,0.7766969482528122,0.8274276058773877,0.43321478875633,0.983606823833304,0.8016312941084596,1.1907270789941844,1.039359902438752,0.8770475011921003,1.0354934083758074,0.5504662393944749,0.5994440378391932,0.9754184708010423,1.1122559238579908,1.1409391705862597,1.0547706848580338,1.1532919659070027,0.6390514877011784,1.1379325564148988,0.7585987817726058,1.0595350872448943,1.092807319288732,1.0936406676462498,0.9976341693445614,0.9581002766346598,1.0910388876510957,1.160521942409358,0.43429515038011646,1.1065465198173419,0.8626182820665181,0.57194769246676,1.121583949000363,0.9215262401330551,1.1353639090018826,0.8905614875148248,0.5035432293182023,0.28221287532521677,0.5828675266766576,0.8465103393694966,0.7814471906535223,1.0558108625515126,0.8364900086052758,0.365037452429525,1.0321202870374075
