,owl,bear,cat,zebra,alligator,dog,rooster,horse,bird,butterfly,frog,fish,hair,face,hand,arm,leg,foot,ankle,finger,toe,tooth,eye,nose,ear,mouth,motorcycle,stroller,car,sprinkler,lamp,slide,crib,table,bed,couch,bench,drawer,sink,bathtub,boat,grass,window,shower,closet,door,oven,refrigerator,ladder,chair,toothbrush,scissors,shovel,vacuum,broom,knife,fork,spoon,crayon,pen,pencil,belt,clock,tape,soap,bottle,cup,strawberry,apple,egg,orange,pumpkin,ball,balloon,raisin,nail,watch,slipper,hat,glasses,necklace,banana,pickle,melon,gum,carrot,bread,muffin,cookie,hamburger,pizza,cracker,rock,glass,comb,tray,box,book,paper,coffee,dish,plate,bowl,milk,jar,bucket,can,radio,basket,plant,flower,toy,doll,shorts,pants,jeans,coat,jacket,sweater,shirt,scarf,pajamas,bib,blanket,mitten,glove,sock,shoe,purse,pillow,towel,napkin
mouth,0.930837434786977,1.2013262022694082,1.0638383682227126,1.1645395741622364,1.0536330263657754,0.9855582137571831,1.1603460831232384,1.0651720664192958,1.0153026170341355,0.9130270884905489,1.0270388801653287,0.8300413040338332,0.8510946992298896,0.7862345885632287,0.9061354566485433,1.0915800449222826,0.8573739760062087,0.9958982939229969,0.5048677871707397,0.6696273999728292,0.5048467420315317,0.3732684478772843,0.5738697105697914,0.3809462584610952,0.49720059420238694,0.0,1.132932427203177,1.1223460808590842,1.1409225643884353,1.1300728263054944,0.7657495386084896,1.1291921215686904,1.1688262252609722,1.185097459747915,1.1424140224359356,1.0173501136441507,1.060313879436311,1.0296510549196103,1.2161239571423879,1.0815148016227312,0.8375205650687836,1.1689607729219227,1.2480597568461782,1.1174877124559612,1.2005630723429275,1.1779944894365777,1.0464039399533984,1.1514223397558085,1.1487317604959337,0.9848280451226413,0.988112300373838,1.0166216531825254,1.1003983897244907,1.0484917502507476,1.0341229340345126,0.8312223532869684,0.7207948318966465,0.6209157159117106,0.7540162029500215,0.6948228867135876,0.7232272408912275,0.8573100911592502,0.7677828645408816,0.8906635080576057,0.8367452784809322,0.9706936841265874,0.786466514272785,0.923177472073774,0.7665579213366706,0.8874240655758118,0.6873787913928848,0.6540756576620735,0.9468755736972211,0.8484456517004227,0.8987516338478665,0.6033508712753626,0.6892412446844955,0.6259058693961556,0.7043946761641058,0.38885537851771956,0.5648441064071643,0.7618183407853464,0.8844746509371677,0.9794791786355785,0.6695526223862301,0.6472437838258958,0.5000478244874101,0.5816953876740228,0.8705274610735745,0.8191162432086687,0.6603160041943037,0.7112735323777635,1.1835573815342912,1.0496863463270458,0.9911224650844646,0.9148408985976326,1.1224709780404853,0.8561227817471418,0.8545225278225141,0.8469676798740158,1.1643231457227756,0.8314495027523666,0.9343839381674647,1.2337538166341302,1.2187579273170648,1.1101314617609974,0.8976938082398364,1.097539980084203,1.077892309754949,1.1660749751836508,1.1819937159490561,1.0442735420138622,0.9491189131648143,1.1886744846135773,0.9523616542645871,0.9239576644205515,1.0678012213004975,1.075620263915409,1.066255822866675,0.9730809998487934,0.9725134845421479,1.013234643494446,1.0687794893116271,1.2139375728239807,0.916204079874305,0.8338430605943152,0.8911428699576984,0.8690241096557269,1.144695164495564,0.7619312462651134,0.856085198163106,0.6305630081575153
motorcycle,1.049583248689477,0.8874176921567954,0.8650050353746608,0.6956600810206999,0.5654628181406143,0.8715579025580785,0.8724633796784148,0.6302208475697699,0.9422012721483112,1.149016876132722,0.7375362599103603,1.003584450746331,0.8824152462006875,0.8690351394107314,0.9585016606784772,0.7902040119234968,0.9509020289039563,1.1256782951675262,1.1845408360260272,1.2743873694685175,1.2980339024646321,1.2554105398512996,1.1776880981082456,1.2065494923842632,1.2489031907578592,1.132932427203177,0.0,1.0430969682721876,1.0481716576075173,1.0022020979994466,1.4126890089236566,0.9327446259866239,0.71299524291454,0.6989110469182414,0.584598322991493,0.7309042435850485,0.8130495278536046,0.9821900459652351,0.9733461483913249,0.8269391443235162,0.9045590514978538,0.9479980762551609,1.1077430363369891,0.8158932773010215,0.8374722100699812,1.133016023369711,0.9013705299954219,0.870192239454244,0.9645894679153789,1.0252313675548252,0.9662761770339409,0.8914132827512292,1.102676574665226,1.1087059433483708,0.7538840483519582,1.2816211069853547,1.3337434321129265,1.3191607032150177,1.2815459945256122,1.276672245919605,1.266901303392334,1.2392568288127337,1.244122621345502,1.2530585926524906,1.297231070967333,1.2483587347224432,1.2911117965217285,1.2096435969123405,1.2107588548078199,1.1373137917019387,1.2632889915992829,1.179688949594482,1.1178257080982614,1.3094315011559536,1.2319589030365128,1.2904935543613096,1.2730096640723527,1.2537358130211058,1.1220334645266896,1.1705885503158626,1.2940048091520864,1.1995692477671258,0.9284113963361978,1.0344367888258605,1.1072992002154007,1.1192273254588117,1.3141115060952613,1.3016054077932626,1.2187419059349238,1.0941282008283542,1.145910950093043,1.1731676256236254,0.8586133476625731,0.8120767479984289,0.8586804806896349,0.6239221041450431,0.5053444440762884,1.004594268154499,0.9921379304580019,1.2427525258904115,0.9800323509895711,1.22480288148719,1.1774000261229112,1.0623870340919823,1.0367257262004295,1.0190282003728919,1.285552909307547,0.9706800080812935,0.9729655430747071,0.9425022323054375,0.8805898667414611,0.8214482025870602,0.8565562322136286,0.9060276764711619,0.7354806352613148,0.7746028799266865,0.9061717220113308,0.6359027093502116,0.7295455814472904,0.7522392631659479,0.8234723616257421,0.7260391403216775,0.7586255225127869,0.538051043078048,0.7845452383145537,0.7968613583813752,1.061770301536304,1.0396356963878892,0.6555205607101902,1.1760619777966181,1.17910415927592,1.1988337387496681
stroller,1.0641156449182312,0.9626083026523313,1.1397542069135604,1.0044192724554057,1.1028585713269576,1.1373911801905,0.9449439300145401,0.9920941322043118,1.024692368307876,1.079214142228307,0.898428643956133,1.1708042824324187,1.0499586134808627,1.0139529201133723,1.1637128911487196,1.1802285604139122,1.2960601899373927,1.1387318094868712,1.193879026241148,1.1053546973645436,1.1169436120233325,1.220169453551349,1.1558938205483416,1.1538960113971108,1.097954122325196,1.1223460808590842,1.0430969682721876,0.0,0.5816659075417508,0.9157574880694311,1.114878373097973,1.085720946716846,1.0141222685191975,1.0595239074169882,1.0771977383045985,1.1663922299203628,1.1707937639294055,1.0842142396961936,1.1004556119521307,1.2250646728036918,0.9215273656151667,0.8185831142880515,1.0483854595550521,0.9798003170854601,1.028486815918486,0.9923665819014748,1.1383625823169463,1.0501850682563614,0.9674658149081751,1.0933119137069713,1.1824712775287858,1.1782352499052022,0.8840200476703788,1.0255052612632813,0.9049302456500815,1.0855496561716376,1.1270289651465601,1.1494058472589637,1.0470782767706592,1.105135636112101,1.1019959544619522,1.0469474651013524,0.9656256297476619,0.8608385156540527,0.9775027218691457,0.876492867457451,0.9638753972517028,0.8761341794244952,0.9655955477341756,1.050705534884948,1.0380065092176483,0.9895185736005385,0.9066858488622531,0.9557903553984851,0.911344887586828,1.0267676901564575,0.9789272002381972,1.1432106360845635,0.9570944290624186,1.1683199003198832,1.1684269848800943,0.9202256902904868,1.0721165817447564,0.9868314719210104,1.0445261657056744,1.2811789867890582,1.0719557682517697,1.0096085092961127,1.035236622649343,0.7718139735810201,1.1964615557752398,1.097837827087584,1.058644503940277,1.1256418923026121,1.205418473259733,0.991678011224564,0.9687982678008962,1.0349538076709208,1.211452338557796,1.1433770459031731,0.835432469713335,1.117106409107229,0.965601857794768,1.0140903101098586,0.8021519579444742,0.836094022858251,1.0396107653784783,0.976074265145515,0.9084251529131472,0.9559168570643829,1.0185342207672694,0.5161784980672198,1.010917009050409,1.121065261989496,1.2033825284962658,1.1898484369942568,1.1250652764979576,1.0333751093394437,1.0984156831818448,1.123669721539,1.1236681403694968,1.1702314654505142,1.1896374465691322,1.111086234001421,1.2287842425557671,1.1914089381620505,1.0598672412596746,1.0976532267838959,0.9587010911280861,1.146466712794656,0.97160155109421,1.122364759896385
car,1.0046790652513513,1.0522555882366158,1.1768620789769793,1.007837963871225,1.187404489490146,1.1305443802812998,0.9666742124934726,1.011837654216507,0.9197954482620752,0.9691266869272531,0.9676808272517714,0.9771276464594948,1.0256292541277408,1.0346504506317633,1.1926759986536912,1.2163255476193957,1.1818709172148825,1.0828514107533833,1.1821260197191101,1.1108968774080554,1.0911475165670999,1.14198233606435,1.0725100688539937,1.1063112596076754,1.122097247712218,1.1409225643884353,1.0481716576075173,0.5816659075417508,0.0,0.9037605725628677,0.9927200838294363,1.1729602188333716,1.0818072618617942,1.0814014162017629,1.1343934415373558,1.1439944475046908,1.1031122390135515,0.971059267249413,1.0529618665127751,1.1497864103908313,0.9454101198015095,0.9459321157978864,0.9298738117407931,1.0512057934017551,0.9894262903047807,0.9927770816920883,1.0383780151232493,1.05363109606411,0.943857187623863,0.9764887406482794,1.1178422852234897,1.1229784760693884,0.9365351892287115,0.9726199679100606,1.0300818100888813,0.9392661509490775,0.9560466412768378,0.9278056143287265,0.9421361575224956,0.9546220682845605,0.9573734017484226,0.9661356270703942,0.8844250863292873,0.899971223179479,1.0129250312417613,0.8871230340123312,0.9810878664595201,0.9360233618353243,0.9183378002428524,1.038480573537038,0.981215334322858,1.0438536797438696,0.9338805612210139,0.9574712262670888,0.9476513386103969,0.9440684748741902,0.9699249137311423,1.0335079033014931,0.9633070641944679,1.0351154001104848,1.1355927050871055,1.0014101812110319,1.0063525508367188,1.0303636815539294,0.9671862518008658,1.1518670446627206,0.993955226522166,0.9813586848995509,1.05060324793645,0.9656201517163835,1.1194165405619916,1.098202869515158,1.032902416970524,1.012698042295772,1.113289067205807,1.047622552105596,1.0974131705935726,0.9226757356520789,1.1475568560471934,1.0351802676825752,0.978440321853289,0.9577633273969244,0.9316970228180517,1.0180874299786569,0.8577800082262578,0.9639206125087763,1.0223094298289808,0.8394699189204393,0.9738169344535722,0.950306154737172,0.9937634697208406,0.7591359899442991,1.0000059172966662,1.052841400403644,1.188252411422531,1.1728431338609828,1.1132854184686036,1.1059471798178053,1.1141387555564777,1.2002246689893403,1.0790550498204217,1.257278087872324,1.2197305550011548,1.1642172663531873,1.2580126731079768,1.2157693345929936,1.1110228151420354,1.0556825904585287,0.9228564776812918,1.0146057903678878,0.9209795587452461,0.988683942362299
sprinkler,0.9109188779772504,1.030523250394872,1.1679038072117154,1.077132982281617,1.1154994210839235,1.07617381457012,0.8772579149523985,1.1391162695990233,0.9345572819941252,0.9950485794790259,0.9099606184988563,0.939012579922406,1.127073847225487,1.0901213218002388,0.9437770231413268,1.12630400108875,1.1990620934642409,0.9449303432586712,1.1682606129694157,0.9175581397673136,1.0926003787268497,1.159042959807414,1.0082074221976058,1.0332394735859198,1.0402634695128619,1.1300728263054944,1.0022020979994466,0.9157574880694311,0.9037605725628677,0.0,0.9627086558847263,1.131008409893946,1.134353617564044,1.1323698416586674,1.1483554794624113,1.2092714490710401,1.1642398179196844,0.9462440697988008,0.8549860306139612,1.207626272971608,0.904419287661181,1.0375484009174432,1.0949300462200584,1.0746536208751098,1.0192206497624137,1.0681825321174179,1.2133367275219835,1.1886694959527468,1.0623021178368603,1.1918053107423217,1.0109712677132223,0.923511637851075,0.9886006179665108,1.1941990705155847,1.10948489725279,0.9860249130351689,1.0078954866826815,0.9723745069275034,1.0789939772302828,1.0556999840737629,1.107938326589474,1.155395028987871,1.0694986428261706,0.8317083064078656,1.0413256694207134,1.076817900188878,1.0472689242547566,1.0254099146481492,1.090069103845233,0.8644875953648733,0.9814444980490746,1.0396854376950313,0.8847980088085827,0.8917443527099325,0.9917173774690669,1.131202009312379,1.0702741175000572,0.9847899071173101,1.08484503595087,1.1571095164653682,1.0808940185552074,0.947261617386665,1.0615833556758634,0.8035470845019299,0.8677313373089217,1.096476150408598,1.009146350585007,0.9194076616464127,0.7122444010011486,0.9241118206519375,0.9467756583286147,0.8053952047790958,1.0400896594809461,1.0275752433620648,1.0618300261998443,1.006385516087423,1.0448547473916816,1.0660946859352913,1.1049934010633822,0.7103033338806619,0.8639304205519047,0.8613429432902846,0.9397813115567754,1.0992177453877048,0.8766141592043617,0.9098063643851503,1.1970138977773073,0.8628184249264351,0.9797534054981937,1.0607581704971698,1.0868911060172795,0.8540778582168718,0.8676960537109266,1.121764736065917,1.2503452478161945,1.2347341975975872,1.173734840004598,1.1912062177212128,1.1899327188179023,1.2514687698472264,1.1699158246287618,1.177114314355665,1.239425736450544,1.1210717467531912,1.0830772642193798,1.006416243846469,1.079812722153021,0.8600009193612717,0.9656794447170046,1.1503340372714912,1.0893900222131254,1.0999424890467673
lamp,0.9286202804399686,1.1199445260558112,1.216101711544892,1.2182293268378195,1.5640536957494482,1.291986430875871,1.186211375679501,1.292380169812647,1.0961838747641546,0.605759969238312,1.2833635328595343,0.8608716406182566,1.1613247248197012,1.232544380664134,1.2566366667340747,1.4099464529829522,1.1488914873337082,0.9411459064016481,0.7314911080449968,0.6166273361304855,0.5283438731524829,0.4657767364141212,0.6551287677821673,0.6222658128477294,0.6098459077500464,0.7657495386084896,1.4126890089236566,1.114878373097973,0.9927200838294363,0.9627086558847263,0.0,1.1302212663007898,1.3078671359875844,1.4535385736064486,1.3658796101050537,1.3434442358608298,1.2720222077158412,0.9513583637759483,1.0239702305057963,1.2673112968259517,1.171805443388841,1.194235858721185,0.9476227865026582,1.2499952783198474,1.1882115008496248,0.8412725544209179,1.1317676774532028,1.2541865950471507,1.0270663726121292,0.9935007014584102,0.9680181189545723,1.0550266886670943,0.7582997961438069,0.793522224843007,1.3064667387107929,0.32749339256328447,0.23225236719273123,0.2402697357085657,0.21144167585010742,0.19456570800412454,0.2037254609177448,0.4122089354918388,0.3620769218383524,0.5077104782015947,0.4601104558647977,0.5226937780723822,0.4662107934451374,0.7655194084936906,0.4298839524731368,0.8364982793685599,0.4978024655570499,0.6446014955628532,0.8972613002375527,0.5418019194983196,0.5750708318135238,0.32945322807824107,0.31061423069792427,0.48198875614902237,0.8281800200428663,0.5249713641279412,0.48887139634914745,0.638283051655265,1.1102856207972482,1.1314811099000301,0.7096044689262406,0.7324947510309308,0.4153633646218611,0.5546175199210994,0.7533095542333288,0.9026407474016631,0.7097655375667614,0.7146577213621123,1.3107843060179634,1.2510218903148527,1.251541945683642,1.1749831659468168,1.4458838832029524,0.7805024592198255,0.8987873095244927,0.6001455915118915,1.1566679416399448,0.6404375297190161,0.5902713271320604,1.0309363224173758,0.9673598292168585,1.038686165762889,0.5217763225283625,0.9438180821185326,0.9898077739562677,1.1811276049886734,1.2058307121716259,1.1657036740086495,1.2355824668889197,1.1861677922447766,1.3922380237135492,1.3697063232102917,1.29622616008462,1.453264882213213,1.413365779055981,1.3481596035348662,1.3011891914546676,1.4114295704463684,1.43800190030493,1.4564788693533017,1.448306716360777,1.293682681262192,1.0655154911714937,1.0164715476429023,1.343691673654439,0.536717233036222,0.5922987385366982,0.5240615454510842
slide,1.0853578025687436,0.7303127955229498,0.6848905012109593,0.7221720944539889,0.727250822193028,0.9166641972016542,1.0383469688030251,0.9142613920416662,1.0196422970273016,1.1818144061047247,1.0529733325315085,1.1873046301629357,0.947228202143122,0.8919891599932313,0.7090305012224162,0.548556133760275,0.8983901432820424,1.0575931066254416,1.0276035346948467,0.890740799611504,1.0612732002532943,1.152634763158868,1.069985092258674,1.078961671003625,1.1083051275337201,1.1291921215686904,0.9327446259866239,1.085720946716846,1.1729602188333716,1.131008409893946,1.1302212663007898,0.0,0.8757213297079117,0.7776972984651038,0.6786143669747577,0.8645519117161808,0.7946189417806497,1.1191134213903082,0.9684802662211899,0.629248950878397,1.0697045486184475,0.8251253501775299,0.881359357449161,0.720357450548561,0.857542071723383,0.9080903144305,1.1443622822470416,1.0056209936015212,1.0095996858524552,1.0223889842861462,0.8334494273367894,0.8376589139155717,1.1404831888534521,1.0243061750006954,0.8889138900139488,1.1902210389741374,1.1899110848303447,1.214884300487858,1.21365930751493,1.179791201655949,1.165339859933925,1.200441986139959,1.2032821954007569,1.1793019591452212,1.2820159324275386,1.2662574883796682,1.2009399623821366,1.1786165863957567,1.167171731788984,0.9226754187033566,1.1705499189146067,1.0956817257714246,0.9299220550974839,1.0278668091606193,1.0798669336044342,1.1359017592894194,1.1919583280399455,1.2627622685285274,1.1108543220456013,1.1262709617598037,1.1297673363304923,1.281956813996123,1.1642203099712913,0.9307334400554168,1.1243728376455582,0.9968447859448037,1.2363201740312422,1.225630321643151,1.2257045245817673,1.1185164594233905,1.1410276613124959,1.226443914870248,0.8300244533493273,0.8426664794387595,0.8795123087498161,1.0777740852774262,0.9176949027356935,1.2054849471903206,0.9578959069781349,1.0458324451137841,1.1339879958016452,1.2872064262151022,1.2471182083329286,0.9389198221724617,1.1157490248720694,1.1225632128795162,1.177541323433315,1.2185888931872146,1.1703982669345399,0.9331239191881655,0.8641980318906071,1.1998183554988808,1.0890485005343176,0.8577171400412913,0.767871496924774,0.6595413622269315,0.7429018288146505,0.7313236560653043,0.7077810409988783,0.7243321677422058,0.9672536212712941,0.5840403234007152,0.766568043465248,0.7538297197879175,0.7686544101194765,0.7823367873823169,0.7622570891719609,1.1380940058856919,1.0861073172743478,1.2103774611571758,1.174355819274167,1.2025248202045093
crib,1.0429527531738751,0.81031786537039,0.7680315899445597,0.832833603289519,0.569125107660699,0.7768511102359534,0.9612793811323463,0.8185787355630431,1.0488156885554396,1.1556278305203822,1.0080842478578191,1.2412743520650311,0.9042597508780716,0.9655357688881535,0.9878406313334182,0.6684293548184145,0.8776894394055378,0.8207829040964678,1.176534794815978,1.2737688852475917,1.3593520670862493,1.317791480143668,1.2150345540222267,1.2850704559009802,1.3062136983721828,1.1688262252609722,0.71299524291454,1.0141222685191975,1.0818072618617942,1.134353617564044,1.3078671359875844,0.8757213297079117,0.0,0.5500429701198315,0.4012420497699576,0.42914860433062585,0.2380357907925782,0.5417252923969409,0.8049715160857549,0.5692423993498545,0.8892258608895542,0.7911087943414948,0.6233466381813334,0.74054851209493,0.5598789159833467,0.6503582175778242,0.5600888395865402,0.5329640435784317,0.35251441203015954,0.41174167616399493,0.9445895075376123,0.8205046899546276,1.0316023202390077,0.6738793019406704,0.5707938935868456,1.1640260688308075,1.2905157276004404,1.3085744769820964,1.384399898115413,1.3499598060469142,1.3565371424817112,1.256454450474278,1.3269664705350093,1.3817729469703344,1.362033355153299,1.221076556419146,1.235754539986606,1.313323665438935,1.413416962255256,1.3204844852603608,1.4824582925715637,1.3850411185141838,1.214283483759833,1.4555121276310292,1.322172730969687,1.414452291459527,1.3745317854394716,1.1741083508795052,1.1422521930752092,1.2793436258498114,1.3669889229673164,1.285370518922904,1.0376492350278186,0.9993985125084381,1.3819098811612993,1.0863944253831372,1.426112200273115,1.3776208395605214,1.275211776475111,1.157698582304206,1.1997783923819356,1.2628718029251362,0.8428503472485553,0.7946861583364795,0.6630582237523224,0.692362965454971,0.3897397952570605,0.9192774729613419,0.8653643227347158,1.1971904509903428,0.9230462601567302,1.221640686766178,1.1311622773821275,0.7985712970148581,0.9405972339282435,0.787203670846811,1.0179572200524756,0.840140077433086,0.4962173648908481,0.7918176558142777,0.8443835958335816,0.904693744129603,0.979928302175524,0.7594674413721059,0.7456299026543748,0.7805854965255038,0.8404047275826485,0.736059089265113,0.758477002504835,0.8193237463581073,0.8636995350615538,0.7302410637785757,0.7891277384351323,0.44289893749485554,0.8405245457488224,0.9895748160435056,0.9947766429026308,0.920625940243936,0.6672668413716165,1.0249123752265057,1.1077662731929898,1.15766695002371
table,1.125447955859923,0.8578778524532735,0.7182197676913546,0.7010673779349978,0.5110355571441725,0.7358923405952977,0.9665324130772251,0.8022570761916661,1.0182552140192673,1.280112861522436,0.9175312299404972,1.2198770757062616,0.8404836728326528,0.7769451566995675,0.7637800548037463,0.5680039648692452,0.8400086476546997,1.1155612344468375,1.1809523357872256,1.2674616017592057,1.3664733273057756,1.2819478178863382,1.2206557137719443,1.2577704132887217,1.3124343081695269,1.185097459747915,0.6989110469182414,1.0595239074169882,1.0814014162017629,1.1323698416586674,1.4535385736064486,0.7776972984651038,0.5500429701198315,0.0,0.4923875280514325,0.5234080338790312,0.4893733825544382,0.9480763431652806,0.6562401676137875,0.5731456323218166,0.9856601119633819,0.751531260209432,0.8401220631383912,0.6614950842779538,0.6699233838696809,0.9253900643796336,0.8146963944966774,0.6931009325499458,0.8378876137637017,0.6673992107181728,0.9867548967719619,0.8718382862405718,1.1804089829539697,1.0333178163901455,0.779944812228932,1.343525433823895,1.3735683426255236,1.3853133780729912,1.4886342810177426,1.4156960751954055,1.3988802768062114,1.3258188894819893,1.3359901523276334,1.3785725114086134,1.3776295829768406,1.3304273394134443,1.3285102124612047,1.2311635244050578,1.3208033797706475,1.0858477466914846,1.3411768967225408,1.2529822421785737,1.0599461739964804,1.3652042920512577,1.3057899659358274,1.4033701755817498,1.4578791035445362,1.4216176944736225,1.1930723434217305,1.2649106488861825,1.3693970882544755,1.3050076764817058,1.0759175305415474,1.0523369791987416,1.2956524465434054,1.1353329251448843,1.3587257824598606,1.267272527678154,1.1357172190248515,1.0563998822929896,1.0968033545973188,1.146384876578134,0.8080052852779465,0.753090551687677,0.904434153558427,0.6404480999106519,0.5210540552035872,1.0755573455409368,0.9224077020513081,1.2332165087993487,0.96450133184098,1.0021951365843336,1.2165121097562146,0.9115456895421982,1.0876243026525578,1.07181303779518,1.2778042346040643,0.9829922552753109,1.0195430731733286,0.855224433757934,0.758471545399703,1.0256168221122064,0.9943466394507696,0.769125385107414,0.6620564475290348,0.6555231143290439,0.8949978710408539,0.5636485689881678,0.4513909084724077,0.5658706033629364,0.9080086810022041,0.5937667149389748,0.6427107753719665,0.5973619203173101,0.6935679973687701,0.847080969954559,1.108756861752283,1.125266158678699,0.8854086871873548,1.3339307289488458,1.3878218154564823,1.3319010811710277
bed,1.0398316441653712,0.550993012671703,0.5480414238683569,0.588831247714168,0.4703328675218865,0.7682203688511435,0.9701939068586523,0.6525381838237844,0.9602512083943054,1.2324417375088954,0.9513688919136498,1.2273280029737377,0.7768939043014569,0.7620248093364161,0.9429163740996683,0.49274370718159477,0.9253947464017873,1.0715285989567869,1.2502195316450027,1.3132086173002584,1.3598442276650435,1.3300122869441469,1.1467199130589751,1.228585707977693,1.277307161209117,1.1424140224359356,0.584598322991493,1.0771977383045985,1.1343934415373558,1.1483554794624113,1.3658796101050537,0.6786143669747577,0.4012420497699576,0.4923875280514325,0.0,0.38543623917158265,0.45267447117814863,0.983272335081908,0.8899214245015268,0.5182069248114858,1.013085339208978,0.6917283102698475,0.6955491989000369,0.5731862837103365,0.7124948687103192,0.8588866133534094,0.9385908283820714,0.7932263753971558,0.8784304366000188,0.8284974056402318,1.0288433674992656,0.9196763057122608,1.2466701537572669,1.0598098410014336,0.7167624151424863,1.3472320609669253,1.3643558435524334,1.3718148756896285,1.430019566001547,1.3924973984191757,1.3645773321149983,1.2814607700537475,1.3223157716012954,1.37028686082856,1.4387631729276935,1.4407624106370645,1.4684194881201011,1.327467651572447,1.3508990766926336,1.1916227553626486,1.4006901112870553,1.3380900777062847,1.166758086446531,1.4257298334925148,1.2536729068476247,1.3619328724617605,1.4087085509426602,1.383696132820492,1.1884497900540776,1.2095856555505926,1.4015582780847,1.4007546046498232,1.128590019950575,0.9714800050080853,1.370390914447917,1.2027941693928605,1.4494406564467264,1.4437716512016183,1.3272026867760995,1.1560925795175792,1.2749475802897172,1.3257846501390256,0.6655484227027124,0.8263303508952274,0.673910201043517,0.8551299848555061,0.6374260848447819,1.1130397248660802,0.9257616852046253,1.2073346712246862,1.0471933119134063,1.342278477475503,1.3562673622308097,1.0428405391076812,1.1823035513779678,1.1258249464572005,1.3286119957874014,1.0860017454884183,0.9260028798302641,0.8189849179653702,0.7772930516058095,1.1238210283991936,1.085892205296201,0.8570748510426474,0.6348504143488085,0.6437623943117686,0.7986707468761725,0.5285676678892147,0.5341642242859095,0.589423533620716,0.9313403704676243,0.5008531263054705,0.6251861123283866,0.22518229752363617,0.8887753509545824,0.9701990854913073,0.9929118039011574,1.15158012733343,0.9076351099497475,1.1697312409658966,1.292696967429101,1.3449093912260282
couch,1.0500458534524615,0.8290961591415866,0.6963820201186359,0.8120760185266684,0.5091835857949254,0.5950198121303182,1.017109264947418,0.7579463048918124,1.0077979891481283,1.1612275424350424,0.9770872476094818,1.0962504662527115,0.783136207151618,0.8245000276675671,0.8643232578320682,0.5616067482414804,0.6537772430152986,0.8760279039282304,0.9530211917935006,1.179625187167621,1.1770371863300995,1.1355715619824736,1.0807372465201148,1.0965073470550029,1.169651899929478,1.0173501136441507,0.7309042435850485,1.1663922299203628,1.1439944475046908,1.2092714490710401,1.3434442358608298,0.8645519117161808,0.42914860433062585,0.5234080338790312,0.38543623917158265,0.0,0.2552909469659884,0.848206862146768,0.9813607969545153,0.5129633165217795,0.9218638318538951,0.8101344555450709,0.8001655341152912,0.7393891515852835,0.6831513094151613,0.8269693998363018,0.6686059349845899,0.6652712885661564,0.7283634467206382,0.42111276461776737,1.0206000407570017,0.8962006016376338,1.207685584940386,0.7869788110165954,0.6968741123963901,1.2115686168184776,1.250291212305534,1.2473805641402977,1.3730606776100336,1.2988152507258537,1.3170170007447846,1.1878239044244756,1.312860181020909,1.4041035898536158,1.3697488735150871,1.3219889064005284,1.2913121498858555,1.3353520162644767,1.3388702340927214,1.2140441236079607,1.3055343023383588,1.1557106489910773,1.208960505779522,1.3750495401512877,1.3137898420746654,1.315456023551813,1.3161812557952435,1.1235338517840119,1.0020893886152826,1.1206259731208672,1.197929530900003,1.2870897480382637,0.9203507839473117,0.9545364784602492,1.321788277855671,0.9399530181453662,1.2673461075561268,1.279387910943107,1.2576807738636069,1.1898769723668878,1.1279697773705641,1.211409789912178,0.7787597487133802,0.7903606826165759,0.7710125637979779,0.8496346541285598,0.6669297042995004,1.01260850524671,0.8716224034841855,1.1546392878330876,1.1478066267676856,1.2104387589751366,1.2515420681857328,1.0616347037910199,1.1655347974752457,1.0773257161015914,1.0769847599597537,0.9824955867521371,0.9493528496151497,0.7851755330856517,0.8005452852593158,1.12920353996629,0.8898390140402873,0.7421731047693902,0.49243277470542957,0.5205494911505835,0.7849631970900842,0.5464505990816934,0.578534102460852,0.603908284282584,0.733720679447897,0.49857762517547577,0.6126810487565477,0.3063173745497534,0.7092519906120827,0.743176724490832,0.8764567085239643,0.9173512008451192,0.7592451631176554,0.8762420374740798,1.1135444065086373,1.0676227464311423
