,alligator,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,can,car,cat,chair,clock,comb,couch,cracker,crayon,crib,cup,deer,dog,doll,door,drawer,dress,duck,egg,face,finger,fish,flower,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,hose,jacket,jeans,knife,lamp,melon,mitten,mop,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pillow,pizza,plant,plate,pumpkin,purse,radio,refrigerator,rooster,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,sock,spoon,sprinkler,table,tape,toe,tooth,towel,toy,tray,tree,tricycle,vacuum,watch,window
car,1.1767208939301141,0.84177578540487,0.9664856990706555,0.875475563340151,0.6918126866655333,1.047334068518445,0.7960300836482173,1.0949983661150684,1.1618921305327712,0.8586886761779078,1.1993698680574254,1.034139617841362,1.0945020641685548,1.1387007049525422,0.8251046153637911,0.9313773680491262,0.7764663703374002,0.8393157864064454,0.9117591642041875,0.9582641773333356,1.2048150174945762,1.0137866848794965,0.9853249574971219,0.0,0.8083447017983909,1.0441204246288216,0.9625215966418363,1.060871237824861,1.0978460127101508,0.9268437089442654,0.8878637303907507,0.894075636317912,0.8168504322156152,0.8378364968844154,1.0303773447891662,1.0293439631011256,1.1143100154378753,0.8045231156220976,0.9460881979884664,1.0706184107184995,0.9618289830423961,0.9521610306510744,1.0019036171612903,0.9128074315418226,0.887216139113785,1.1082814791933298,1.0101056979291136,0.9786314949665659,0.9308425015171092,0.7320815307646877,0.9272233375313418,0.9329631847993333,1.006186516700308,0.8901227076654301,1.2232966813319193,0.9746699342402144,0.9513069646219939,0.829153092790332,0.8474321684126147,1.0411444010369644,0.8848091628634819,1.2653115750831314,1.1514568705249522,1.1161975031497224,0.9594320975520942,0.8541886313294493,1.0193725780509082,0.9005470961899315,0.9732396084898847,0.7973448509963944,1.0102557532908354,1.0082133960614448,0.996172090066847,1.0024579237010933,0.8388597313429181,0.9258745267046626,0.8611116650340339,1.025151922878551,1.0521840971490362,1.0329218412472077,0.8687363646425952,1.0961292493802937,0.9722063027696478,0.9700811254541677,0.82886510655076,1.0775101022144884,1.0538328742581544,0.9907959772652194,1.18091475175763,0.9324239895182092,0.9633332260771011,1.1619154006842867,1.0568977539486042,0.8931049978945564,1.183376182041126,1.0254273000670657,0.8717110963671355,1.1454580246422177,1.1675481318235381,1.0724051259526157,0.9609220481276746,0.8127157460300384,1.0170892844987443,0.8426039615447708,0.9458615528646359,1.0346803739538495,1.1113163353038094,1.0416519428663462,1.0700909827258855,0.960165631669128,0.643435459079515
cat,0.9186469079440989,1.067895072864702,1.0238299717002377,1.085892695925379,1.0695248374619195,1.169673148997926,1.114613830877702,0.84727741409514,1.0863284617594946,0.8690391905277549,1.0729892217126056,1.0610115657876793,1.0760413843500738,0.978879459453119,0.9913005521763011,1.17639563184575,0.9306417273636833,1.0996958535758015,1.0789576642362093,1.0997807773739778,1.0400122747157545,1.0567925487482759,0.8381475807977206,0.8083447017983909,0.0,1.028380873420643,0.9952552027697712,1.081609806818117,1.0689810580263535,1.067998984492671,0.9083490700644571,0.8771984455976498,0.9757269708493177,1.061954807042356,0.8823032972439808,1.2367372444860962,0.9158235882122923,1.0123380088437524,1.0510234856959644,1.0705809023267694,0.9555976925893235,1.00176409136139,1.1502328149702166,0.9344842982244651,0.9619716308422899,1.102996920654981,1.0538989364964755,1.0453910075037667,1.0642585099842936,0.8995057310451618,0.9220215858117295,1.0789444001158746,1.126259757001696,1.0353617689154282,1.0701914725024142,0.8083014907251463,0.9772390704383248,0.8129193611719255,0.7823932507085734,1.0886528868499397,1.0588423439533503,1.0078996279738965,1.0037688956656579,1.198902912118998,0.9285738542450537,1.096982893047812,1.0692264665065587,1.0439327745294567,0.9655226932913422,0.9200361077601412,1.1386201067267738,1.107380942966441,0.9575950714390218,0.9678668357270239,0.8831422730186843,0.8958715174225885,1.1056595425954625,1.0555603108506708,1.1317705008993737,0.9656138944736288,1.137364237936645,1.096084983936376,1.1192071363792604,1.0307807119728714,0.9266871936360711,1.116715915584879,1.0392603104187719,1.0995926231346584,0.9939535711663621,1.0585492262737908,0.8945064929600587,1.070016755496819,0.9813222544266876,0.9196925267843534,0.9876373933947112,1.043336176039699,1.0655493352536571,1.0149652332881647,0.9122414932205892,1.1189772153727229,1.1134650549832577,0.9374668791454859,1.110688167068179,1.0506525460803762,1.152109067045038,1.1044201304975947,0.8636492619049194,1.0780361092576414,1.0828047258831903,1.070437657046845,0.9962447080728333
chair,0.8603861830685405,1.2310925136654536,0.4738406680312339,1.3391817049029462,1.2241724925235073,1.0740109400603282,0.7388563695113495,0.8472687557203227,0.5252999689679159,0.9099416904395007,0.4177873920444326,0.5105668438515519,1.3129538114619457,0.6827025642041591,1.0350419205531423,1.2012444646463372,1.3527477780355222,1.078422037884673,0.8266720597591772,1.3159589970675996,0.9117714512451308,1.0839756250002077,0.7649111500781045,1.0441204246288216,1.028380873420643,0.0,1.4037191076786155,0.7423408801101057,0.35357499146240867,1.120480099131871,1.3931335761410661,0.6807809876826366,1.3613855743884715,1.1011080350813658,0.5977753568388291,0.7026361159478482,0.7443393490268783,1.145078122054919,0.5564140139045809,1.2881035766028948,1.293364502129124,0.694591753399068,0.9608526379423633,0.9032551848048658,1.1758779639122148,0.9039736624317236,0.8196275093059274,1.1685498944138657,1.0298983753396542,1.264366345590819,0.6665722792251041,1.2675980313535162,0.708743742551003,1.1513047471214635,0.7993372449673792,0.7879728848610058,0.42616435955931853,1.1667369132024203,1.4244836001478025,0.9616119334168112,0.5726479123221205,1.0003468484388507,1.0006785113053873,0.9578254945353674,1.343208443608897,0.9283877704284373,0.900316468350062,0.9145971341181821,1.3732941294874172,1.0629871755278255,1.3738241664930395,0.635250693601507,0.33895983810974095,0.9669025776978946,1.3167249578897842,1.4313022345406823,1.037181633362305,0.46095836566516035,1.1143863866130808,1.2103922873968387,1.0855268780796812,1.3425675006219124,0.8314583304103034,1.0814484247509726,0.5498751393615646,1.317192728242103,0.6301071268517446,1.102390659268661,0.6191077979321291,0.8237640418315277,0.7041428053219589,0.9891733777209983,0.9306744705380808,1.3479930448785493,0.8336406904451553,1.3275444637962353,0.7343645632889768,0.9588808125663533,0.8995941868882049,0.6061188577188553,1.359736606446731,1.282915386900473,1.0418003978618755,0.8322101134543456,1.2775239285257136,0.9925736164953988,1.0248155357788338,1.1284513805477547,0.8594590243395931,1.3362528701462257,0.9053137078991234
clock,1.2945397258922882,0.782120940495449,1.3688437724677027,0.6427952431146424,0.7738059584252449,1.0992880482297187,1.1953126213026646,1.1676243467838796,1.3438748094069193,0.7695989447308412,1.3331404163760445,1.3106200265403252,0.8889413772210903,1.447974653499023,1.1768974904492964,0.906819291605985,0.4515173388172986,0.8782822900593905,1.2295031117641788,0.6366661203549859,1.0727609913020542,0.6707671444319689,1.0528170243793697,0.9625215966418363,0.9952552027697712,1.4037191076786155,0.0,1.173377264565027,1.3805223668978632,0.8664153992462208,0.478982665383175,1.3324300388067367,0.4469023263204628,1.017669030844432,1.232433689090767,1.2988906856565068,1.2499486723707363,0.6969438788457012,1.2325151054974595,0.8500341601541933,0.5291388510324886,1.2108440001015421,0.971001825301627,1.1444280411259573,0.9281913421452681,1.2691479153777998,1.314334608699121,0.7714939978267645,0.9975151325192203,0.619819048636525,1.2452954584880132,0.8348312926809813,1.258537336452653,0.675584722940186,1.3193021741327944,1.1030957512620578,1.305311588947555,0.6283265137588545,0.3941991781507118,1.109557234988135,1.3540541799657408,1.0661409941150386,1.1697672418099025,0.9899977776573085,0.5473978372844125,0.9726799226990344,0.9322422036843254,0.8972007608482224,0.5676375140751351,0.7883525210545945,0.7902273234799284,1.2931859604565101,1.280915161436333,1.1486290701233581,0.5461891548566868,0.4823721169998392,0.8361671177053644,1.3510688570964908,1.0239388243166778,0.9237350597593821,0.9563393307661097,0.7984850653614797,1.1303040484064144,0.6667602002084219,1.2036009137434691,0.9227231850436972,1.1323727524648164,1.023942946937339,1.3303825847129822,1.166039635517338,1.0477905667606988,1.0570445033501177,1.0906952399379035,0.455703700070356,1.3204391463641278,0.5213435465242233,1.1519595825644182,1.1880396963586264,1.211262384306181,1.3799115163936932,0.48123981389703885,0.5830070965105006,0.9577510353403887,1.0344483464457848,0.790368029705442,1.0825765548874933,1.1661894587139716,0.994908030955139,1.0884240381642118,0.5036965781947778,0.8569515186613667
comb,0.8192598201684442,1.1050704072208228,0.6055766804153623,1.2437119898584625,1.1253858368859868,1.0123780637416189,0.9783009839900493,0.9310926784605271,0.7686659007925987,1.1152823749339593,0.8113955063221205,0.7079215947733144,1.2326894712347556,0.8410300327056195,1.123175249778658,0.9090714335411617,1.3044890344978368,0.9701361820192148,0.896503714098839,1.1557036003931727,1.1411820278036062,1.1541925665744315,1.0248924839163547,1.060871237824861,1.081609806818117,0.7423408801101057,1.173377264565027,0.0,0.7377723360415516,1.0387734831012776,1.2879925310196247,0.9062623798519263,1.1916518625467294,1.070494710888771,0.9211182278150252,0.8291898630628363,0.8306439254069591,1.165074653444628,0.7491159238671081,1.1940295725458006,1.1691573947437228,0.7261460256943587,0.9654980426476018,0.9322001852923971,1.1554095465265113,0.8474659338923374,0.8001683423854982,1.1455734706586733,1.0836074301027017,1.1432911602810942,0.7118840397624837,1.0450202885151996,0.7383511919553915,1.192110708623882,0.814526459900651,0.8708649239107855,0.9195965304624116,1.2561404756328682,1.304653586581003,1.0162927253349268,0.8531076222852433,1.1306354840425017,0.97813705366995,1.0367396820446084,1.1848704064242925,0.9300329485218436,0.9856580507773873,1.029209953091256,1.273322125838859,0.931129187562723,1.1227970692175593,0.7802807268939062,0.7488879451627362,0.8556948771751505,1.3001090612763788,1.201942997374505,1.1435622281704876,0.980716135880256,1.0075896782881568,1.1272263303516494,0.7551286449891195,1.2327581831344658,0.9769146158963775,1.1344548425460785,0.7023651550108246,1.2057362331744064,0.7069403107723303,1.1077797264337965,0.7582139158192137,0.9216659091290436,1.0618991966025815,1.1030506749724642,0.8992651559901029,1.1755534571154542,0.8645880463201925,1.2536799532053307,0.9969044267885943,0.9099759648160929,0.9479877562274794,0.6802106832170294,1.1797669425141084,1.2444919878301346,1.0263430373816627,0.9794734400393392,1.1581769053079853,0.9303317730415992,1.022317270325792,1.0652752894382653,1.078580228995068,1.1920854145468331,0.9952174575474704
couch,0.8697927742268883,1.1667548706845066,0.44236925546652706,1.1868469224188563,1.1649653517111633,0.9357988803069192,0.7733841423103749,0.9654072558114021,0.04066089195094613,1.179852533686552,0.4180615381043815,0.4809286576925388,1.3178177090039271,0.5097084849602687,1.1587963069870226,1.073899327713133,1.3127407620276739,1.1449545224645528,0.8293080163047883,1.305474358247333,1.1242410243234875,1.2418606378173802,1.0738510210041818,1.0978460127101508,1.0689810580263535,0.35357499146240867,1.3805223668978632,0.7377723360415516,0.0,1.2331792306925409,1.334804967356372,0.7403497558318362,1.325721043211351,1.0386748867980249,0.7095427854021474,0.7640929552690979,0.6847643712705452,1.3628609414665116,0.5514302524439099,1.2867679775635026,1.2104524521906392,0.5246760928568327,1.0572184882982716,0.8719565496740692,1.1635946361774736,0.7844062167348431,0.7145176545947212,1.081159659724731,1.1382716600444769,1.1761707184894719,0.6831160467860657,1.201473694390662,0.85143467150362,1.2830233507332505,0.8742820529147584,0.6993217035510811,0.33279215678943774,1.2606010305538133,1.451090336301343,1.0195361206353875,0.7440431776581019,1.0318552538242038,0.816207724282271,0.9465696427334414,1.2403989426991275,1.015583267249691,1.0708238774747167,1.1498930971401125,1.2782625422901517,1.24740038022226,1.26297905379051,0.7042827346449888,0.312814276619241,0.8607397304110082,1.370766864834516,1.3790023198471055,1.0471165252078711,0.6016421960425841,1.1029393656929882,1.110046777031968,1.058644840910313,1.329650223446114,0.8239222900267023,1.2353845240257106,0.5991394535313314,1.304210004455771,0.5650186791017678,1.0759373569310242,0.4007687771538916,0.9397333608031059,1.0523427994895531,1.1647456053436083,0.6268111646375915,1.397196795306189,0.7168533676234232,1.3508977513241325,0.8684680491090419,1.071601689088357,0.849323433906963,0.3592346302224476,1.2687310314086462,1.2486953448598397,1.0114280132076967,0.9251928690162637,1.1335791274978215,0.9342153028921818,0.9391728891555738,1.0748346949013188,0.9722239656081415,1.2706409359536388,1.01796757684115
cracker,1.1271619708645917,0.7976895048400343,1.138395743315368,1.0401328100153338,0.9677093087118279,1.0154989493870399,1.1341847244270093,1.066499277781152,1.2346184271489038,0.7688682454370865,1.2283245814978474,0.9892778140659084,0.9171273207660458,1.2932463109862242,0.988631041851019,1.1870133990399871,0.8725515832824795,0.9183761435060729,1.2880010007910128,0.4499524779547641,1.1191762845759583,1.0852114660666403,1.092800266732115,0.9268437089442654,1.067998984492671,1.120480099131871,0.8664153992462208,1.0387734831012776,1.2331792306925409,0.0,0.7604328478722592,1.3210561377707535,0.9335512125792478,0.9529119443024251,0.946373958914907,1.0053148841172495,1.3407023051113944,0.9279587058134969,1.01740744669416,0.9376032896202082,0.7896400818176572,1.0885911588649564,0.5861029012847456,0.9283865804303119,1.0796147397060112,1.1574184994496135,1.2509398950572386,0.7284445511677909,0.7368420326724539,0.6900861115779611,0.8175850684969612,0.7788739966307123,0.7636428458439014,0.7630127984835885,1.2728990321300575,1.100991127523794,1.054251272576909,0.7573991961929745,0.8960491855565565,0.93848288947625,0.8940905842816846,1.1566787482226244,1.2000475831546769,0.8398240659343532,0.6978710668590571,0.9191505538641855,0.6688393787002971,0.5466747111760575,0.8000520285272876,0.9617928436818912,0.9083406511557091,1.088469846358112,1.1274231657119163,1.1822806369372247,0.7200370595436606,0.8178609597526907,0.8437775977232378,1.0320232129353915,0.5557239612393355,1.1421528236800407,0.9613369561163129,0.8861740456890207,1.1703190496084726,0.9222249849011358,1.079419279940964,0.8810120498734304,1.0103269268596557,0.993229321070294,1.1031554525522664,0.9435179810439406,0.7293917539721543,1.112154724131128,1.231299165029205,0.8800265012448742,1.2902984856620066,0.7012702743681888,0.8901010049094213,1.2130433344168277,1.2492370354716107,1.3419162303848962,0.8214128542737592,0.6700121666297967,0.6433768346196109,0.8374673843878898,1.0661095122792712,1.2002880362819703,1.1016790577571038,1.1906020685026633,1.1566866647813532,0.6982401822387149,0.9531635081899907
crayon,1.2307745052238566,0.6497296435835213,1.309838452755824,0.7948531529138523,0.8898322069052533,1.0586913822892197,1.1952004083347327,1.1896568271861403,1.2910177025109868,0.7390169479112192,1.445759452907479,1.3371569999040585,0.8459635746257014,1.428771205228929,1.005770680079146,1.0575196639384354,0.3485524807657534,0.8082914224701433,1.3584396603944169,0.4727838910486801,1.089989061668209,0.8844078965472973,1.0376474094217816,0.8878637303907507,0.9083490700644571,1.3931335761410661,0.478982665383175,1.2879925310196247,1.334804967356372,0.7604328478722592,0.0,1.3724066314227097,0.3002434464493502,1.1602827685484087,1.27543918031061,1.34404985600393,1.4032671513320398,0.9035213119372452,1.316558702186726,0.8566981230252215,0.5128316915379402,1.255151578782387,0.7377145721044795,1.050372061883133,0.9282726660839206,1.3081898894442587,1.3237509022402323,0.5880819257134633,0.7038954131661744,0.3223988822434001,1.1704275098776735,0.8481578733644798,1.1256085725863327,0.5470780355280557,1.3584215041579994,1.1234557071233888,1.190755784570086,0.3357113170955709,0.4187584712469199,1.0187486418623886,1.1257652581832756,1.0711377554630641,1.1906797947546326,0.9272833290503791,0.27479783368555766,1.0337152328332426,0.7503412242896872,0.6732182993832152,0.4224156876300119,1.0373899625903218,0.8681369235367181,1.3125699744636259,1.243294889207761,1.1694444956562164,0.10950832725276927,0.18463929183982064,0.6613759150942186,1.291603930948679,0.8944876822313749,0.8975564352946841,1.0981196258407402,0.7837605375442357,1.2261957056810804,0.7513017971952186,1.3084531521019422,0.9145254805389744,1.2490853676857419,0.9715252109604475,1.2972389556612112,0.997786356031549,0.9240275846508824,1.0541498631593442,1.1858914667520173,0.4089811760458235,1.2829870493482465,0.23823008389644018,0.9366602729071207,1.2099883324971916,1.2698679924691034,1.4189703508782037,0.3127430987940216,0.22474507097222984,0.6911368075507728,0.9963012228558884,0.6521102347291022,1.0692453610051438,1.15255019464174,1.0710435804450757,1.1932269899226178,0.21632314843601608,1.0882920495859563
crib,0.8787564270071219,1.2495787667633693,0.9053630373642668,1.2030903799294586,1.1549791695806229,1.034579381927624,0.7359384083259891,0.7813064918463427,0.8126464404646798,1.1059267426761332,0.6757053579683596,0.8721151597185148,1.2157561157393892,0.6059559328103188,0.8494863303978921,0.9062325392533107,1.2313777082880242,1.0975852245580406,0.6472155037257238,1.4686582478597663,0.9677977245505752,1.0728509609384407,0.9047575133547443,0.894075636317912,0.8771984455976498,0.6807809876826366,1.3324300388067367,0.9062623798519263,0.7403497558318362,1.3210561377707535,1.3724066314227097,0.0,1.2332444866125076,0.9671778396501849,0.7787809478086438,0.9905519898684115,0.7331324792878908,0.9668916669848303,0.8512614635074938,1.213901094184035,1.412601916517934,0.9087169251046883,1.3510596322183104,1.015800186716116,0.9795813705248089,0.8988968157054171,0.7382940207899688,1.3318561210607642,1.2090816313585846,1.3239001256912906,0.9449011470507502,1.165357308532462,1.1685615438066586,1.3412159248628974,0.7568056457669666,0.8405414972270964,0.8852419026237426,1.3050409526632951,1.2011095844594515,1.0598367814752454,0.9355811951928159,1.0046565990334269,0.8545079837015407,1.1732955366524964,1.4864164722240971,1.073742677980394,1.3729629924424962,1.3205506185885336,1.3655510481254323,0.9882934322516671,1.1754724231656464,0.8255351074739298,0.8378622014804713,0.883367063479396,1.3373861215706162,1.3322388970718262,1.2165124727884846,0.7676955669067609,1.265996565585205,0.941488176737864,1.0544586847164188,1.2700709993299413,0.906863728699484,1.0676916084574168,0.7009681743331516,1.1936557943520838,0.9218954875779257,1.0298062892671869,0.8605962922335746,0.9403592129125796,1.168927017747694,1.0373542577159578,0.907687768330956,1.226284813596405,0.785000637190399,1.4136058673854326,1.0740881244652758,0.7388345038422317,0.8328815912980481,0.6612535198656153,1.285153531491472,1.4450357320071259,1.338018767047201,1.0402325925342724,1.145564655453228,0.7880876351797662,0.9654732360362032,1.0049755226203463,0.9644653221739988,1.3904379821326898,0.8819321395682593
cup,1.282199755872155,0.6752931799328495,1.3253713817763775,0.6503318270870142,0.7286815919909728,0.9777892913423072,1.0618002979794707,1.2058442076569158,1.31460445781132,0.9071899557557311,1.4206390370321573,1.347558342672756,0.7470421738958971,1.419389810733482,0.8607500694812027,0.8932452145269331,0.2250734901076471,0.7302816586979508,1.1653442434183607,0.6412360423307781,1.100654760415326,0.6235413664161755,0.9172558835172954,0.8168504322156152,0.9757269708493177,1.3613855743884715,0.4469023263204628,1.1916518625467294,1.325721043211351,0.9335512125792478,0.3002434464493502,1.2332444866125076,0.0,1.0975730601231681,1.3077856466445854,1.254472411612836,1.3433332456882638,0.8070746594486997,1.2548267746811508,0.7348356497819907,0.5215111334663354,1.1461801802640392,0.9923079098975282,1.045665896422881,0.7999375366029198,1.2009865457594422,1.105683328756797,0.7416952372400226,0.8472480950692816,0.40945834826141525,1.2401542105731433,0.8509217415144613,1.2352019312271676,0.602620597740373,1.3293926857407792,1.1157823405224128,1.2135036026173416,0.5901905691738814,0.49326960164770317,0.9928961676613309,1.2013880692079468,1.0837614490082135,1.1790734052868044,1.0853298337037858,0.5173671760635372,0.9575290963199735,0.9696071164020877,0.891982897432177,0.4824636835697903,0.8878650849957558,0.7579348510589934,1.3139487642610135,1.2488955788902076,1.122426799737794,0.3727433380837293,0.4085319156130558,0.7713610571787246,1.3022889731256089,1.1199563491576292,0.8977098320467148,1.0252962211527223,0.6795113940619792,1.1551531593435285,0.7230272104672673,1.2191408529158352,0.8118808060164359,1.1972134355712536,0.9217370143725458,1.3276492198053689,0.9890757650823565,1.0255808922015852,1.0582811505312173,1.1075621355778091,0.381397236614071,1.2988227223471431,0.42800746345935314,0.9227555908147191,1.1882878175456544,1.1780692534137895,1.3471016204903967,0.3668767514678535,0.4437719043835564,0.9239229225970047,0.9916260317177374,0.5608702336501089,0.942153350215795,1.1204299823794661,0.9587506141492095,1.1221147906212925,0.37385540250351834,1.0733245781469427
deer,0.9709704417557651,0.9216573319403841,1.0877819499414865,0.8514731528627325,0.8934408794392943,0.6760378116448942,0.844189506420356,1.0859162223922394,1.0488153977301498,1.0365264951651625,1.0157778627731353,0.8988447347412745,1.0311804453021625,1.0910592507869814,1.0043694765123192,0.9707171270295681,1.0299247349069265,0.9106259111974284,0.897607191253848,0.9284477218298515,1.0199208771826704,1.0286863701466231,1.0213726729594599,0.8378364968844154,1.061954807042356,1.1011080350813658,1.017669030844432,1.070494710888771,1.0386748867980249,0.9529119443024251,1.1602827685484087,0.9671778396501849,1.0975730601231681,0.0,1.0127139072632254,0.8647225760698622,1.0035298921247457,0.998213171630724,0.9157562925249649,1.0234676510738818,1.03252780201374,0.9646896432812376,1.0542768648783138,0.8135507278708416,1.0107938716593374,0.8148958674423612,0.9806508907142601,1.068336295915239,0.991227879735348,1.0176682438039173,1.0288404058555787,0.9166238200942907,1.0763981799968367,1.0737465663718855,1.0723182751850804,0.9187647957072776,1.0865004236397655,1.1003356018775745,0.9578839741623224,0.9708777673278165,0.9475600520781565,0.9736659409145738,1.0951915270474275,0.9110929686277032,1.151038072339238,0.9316774255257386,1.19952453008731,1.112557479677224,1.054753004480454,0.9336816409067479,1.0281677792958275,1.05932910066009,1.1192398900349076,0.9863552940888068,1.172256838474608,1.1264987113550935,1.0071763001241891,1.030901604923377,0.9633087111693908,0.9398580570939146,0.8624533419931937,1.0202396960894002,0.786843320758342,1.1540358028769526,0.9386923362779954,0.9502859256639771,0.9306478468816,0.8039158270296597,1.0271542461878223,1.0334581357010482,1.1702282012132597,1.0481072492401478,0.9813139561616608,1.099139770120989,1.1221852854875245,1.2020490903466574,1.0648574656282368,0.9894301241813791,1.034498078003789,0.993934369245151,1.043553744069731,1.1471556584408675,0.9995535547282047,0.9219389499245325,0.9137913031190584,0.9212990601259179,0.9704489922741657,1.0775445294586512,0.9085274956418409,1.0977452248331818,0.7549646162788644
dog,0.7870141697138314,1.2214726139099856,0.8200386682260552,1.2137524793837255,1.1893959244859247,1.0850609616361973,0.8973358342485388,0.961862764884433,0.7425593607595874,0.8705997509322329,0.6926544190745009,0.49377725597437083,1.1730579787407514,0.7960988637079033,1.0604594438879533,1.231228153419503,1.2316694623373903,1.202241813846286,1.064041829682337,1.0888584459397594,1.0153788983968761,1.0979451800292863,1.005396078656808,1.0303773447891662,0.8823032972439808,0.5977753568388291,1.232433689090767,0.9211182278150252,0.7095427854021474,0.946373958914907,1.27543918031061,0.7787809478086438,1.3077856466445854,1.0127139072632254,0.0,0.8232382940628511,0.8803323184281053,1.1897307676794795,0.5409406134632537,1.1799142452366618,1.1556551418144458,0.8081721111734483,0.9853400394730549,0.8857786508801413,1.1429590792510789,0.950076231175117,0.9216351328568385,1.0692404937669127,0.9787324469769966,1.1668703010458006,0.5079970490801533,1.1589253748288395,0.8805037518532538,1.0022734813258554,0.933753965239184,0.6294415773872788,0.7041872760477847,1.0505828369390124,1.306335686605951,1.069115796370752,0.77840329702081,0.9613277675749061,1.0034992445286062,0.838931672433332,1.164220045363219,1.0578951454314705,0.9041462650168237,0.8062755582063216,1.2772246311760487,1.1328701573434186,1.166132079684831,0.721862377021062,0.7081735966786369,0.9168218780237885,1.2286627884317247,1.2250031455524903,1.1311700498360504,0.6811358282548469,0.9200747659573018,1.1359237951499492,1.1864231534865055,1.2364217982682508,0.9789847992262029,1.0289613219748157,0.8000277189786087,1.1811370385980764,0.6659622982934531,1.0487661935284565,0.5538882843217566,0.8736850917415895,0.8221706219882962,1.0517313781717152,0.8862116329937835,1.306973203747258,0.8948955079437405,1.200284240309871,0.8511025450392372,1.0461127259331757,0.9439121701349305,0.8660290522307107,1.3053737278294928,1.1817784891834076,1.0139803727252577,0.971524623429085,1.2962785955782756,0.9537344362591634,1.015464459924174,1.1647713029913362,1.0421932928467101,1.215225855097473,0.9358368515321422
doll,0.801756243658199,0.9516965551942783,0.691102642786688,0.9569965154274009,0.8429672689278844,0.6297702259731719,0.6454941118909063,1.1581281044791802,0.7654192506801104,1.0443477417768232,0.8413375014885337,0.6867109051111846,1.0391625180956274,0.863798836891025,0.8449806087842879,0.8586571080404253,1.2095857540634098,0.9611025570231091,0.7219097008086282,1.0735807583858406,0.9208932604440445,1.0236795225221271,1.0120007277045533,1.0293439631011256,1.2367372444860962,0.7026361159478482,1.2988906856565068,0.8291898630628363,0.7640929552690979,1.0053148841172495,1.34404985600393,0.9905519898684115,1.254472411612836,0.8647225760698622,0.8232382940628511,0.0,1.0657750361554572,1.1790900414177625,0.7998718570985964,1.06119321586395,1.0808171303708842,0.8913049602163151,0.8187531898241586,0.5958394361694659,1.004274141822054,0.4696854237212301,0.8331079753531698,1.1913748358531289,0.755749645298752,1.1821543405361723,0.8874011526552606,1.0054001602909366,0.5700990415622967,1.0781454457018926,0.8977554870788087,1.0219186174510013,0.8257928601028761,1.2199160708999488,1.4342321049284856,0.6840777022520912,0.5589316075167894,0.9091637091454559,0.9702794446533687,0.8329192875425757,1.2581931175128633,0.72413157885997,0.9239354153768493,0.9771507086904176,1.194845745125634,0.9946757366103395,1.073962082610814,0.637105559683631,0.8997916843821586,0.9074493701147941,1.3242754672959134,1.3934840449808363,1.0329917658847836,0.5683863322321251,0.9808879358735849,1.130474796843254,0.8406819554679659,1.0545111901521949,0.7196374613070932,1.1607912488319143,0.9331253020221039,1.0161406946817606,0.9506013742981491,0.6097669821529375,0.8945702477077827,0.6668768352161887,0.8746700470299629,0.9356897121688555,1.0017967840945483,1.384942801186446,1.0474046979561449,1.235955880023715,0.6720543662124914,0.9004590746828067,0.962904912675037,0.7017084243227314,1.1749678396654446,1.1857989943265197,0.9389106886079013,0.6956333273256072,0.7782124906012099,0.7366841604669133,1.1480459810621233,1.07809610271817,0.8565980651885791,1.2402278706486378,1.0809035549820678
