,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,dish,dog,doll,door,drawer,dress,ear,egg,elephant,eye,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pasta,pastry,pen,pencil,penguin,pickle,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,refrigerator,rock,rooster,scarf,scissors,shirt,shoe,shorts,shovel,sink,slide,slipper,soap,sock,soup,spoon,sprinkler,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window,zebra
crib,1.0807171249204925,1.431064348734635,1.4691657533771276,0.7028151561294829,1.3420936674919894,1.1613608549760788,1.0790607680402704,0.5910744653929906,0.37244970470934147,0.28325203740385807,1.3982467702184795,0.2864530875825808,0.7009241778020974,0.7343723883497493,0.5293472768325804,0.7015141145925857,0.7110979772569472,1.302093082980555,0.9062030920063188,0.546778603501635,1.3002412452403371,0.7702804221384393,0.9415084992835733,1.0616552203286849,1.1291286161351044,1.245273031629664,0.6598828084152496,0.46555359813621155,1.3815584313764515,0.5945280700359883,0.5609781956842026,1.015811314873696,1.2746679346256462,1.3115906439586622,0.4151860313561845,1.099661514201416,1.4190185521470453,0.0,1.2821217781176757,0.7494484386702847,0.6553591065422025,1.015383741229365,0.5445957347646583,0.7575980629755651,1.0216675753242956,0.9545880232126873,1.3320896782704361,0.9960580257014225,1.1247105916804159,0.8786458742228775,1.4457616960977844,0.8377046652852151,1.1730001197952677,0.9421433078703287,1.2532726178256524,0.9573644245204684,1.1671000802040654,0.7563174587513888,1.3553247181003776,1.13072990728492,0.8591342863462123,1.1376073755706684,0.9650367483089619,0.9335479981343697,0.9942702456125302,1.2374940739642644,1.0701744793518961,0.5962930617551995,0.8332690084804167,1.257393155957176,0.8462481491223741,0.9801185222158321,0.5089356673141766,1.0430198628519243,1.1140749529808365,0.8478141173116475,0.9935232997429162,0.8236373672496484,0.7969196311069047,0.6942584022982636,1.189794855597199,1.296578152529598,1.5312435155423574,0.9605955463005307,1.4211827248101556,1.0351900703823016,1.3740173894731695,0.4711769804490815,1.0312944583689068,0.6329334366711795,0.786060094569312,0.7288450932280699,0.8941886433140548,1.2264045688913463,1.3526765101843181,1.4084896771446895,0.9360029700658011,1.2504266554277972,1.1744503071107937,1.3328676629246399,0.8975503599220104,0.8767810110070324,1.2835086365770183,1.4226984916914702,0.5887540529227803,0.8266998126895808,0.41112375253219446,1.064592802371807,1.084129111092198,0.8008541201050788,0.7429072310072278,0.8257615645537113,0.8175484694829925,0.8710616841232157,1.0192683799000208,0.7815594306268722,0.532641799974033,1.485785858631417,1.4035760689299173,1.0699671566342213,0.9420833855481353,1.2348618414714765,1.0285405559535217,0.6886264274693734,0.6191533825791588,0.36716458841213917,1.2376970105017389,1.5559516043406536,1.4161853434302496,0.9048290804473326,0.7844202345780775,0.8440228337042179,0.5329538628408481,0.8454122861933671,0.7899312879419643,0.960491513171519,0.7913220018405172,1.4484541798525998,0.6155672489768842,0.9528298431385933
cup,0.9055914975737994,0.750399883370047,0.42437406074582507,1.4900981974494585,0.43393727438589724,0.7319656906276386,0.690465633578224,0.8334666339396114,1.3141732077825021,1.3506508345529267,0.3296670964813342,1.2636783902922104,1.4784254469155842,1.2713233648025906,1.4311685834009755,1.2250638792207205,0.9680858561070134,0.07026610238269682,0.4325485290012715,0.9570874716601645,0.6348937103695087,0.5397546755156306,0.9252507432210342,0.30635452080089554,0.3893293324242677,1.2021088444738879,1.1811513359537404,0.7242070135381468,0.2663532092631189,1.2353852659861846,1.02182721408882,0.8692369629903587,0.7540678113172141,0.9093713766775935,1.3685229713310498,1.0670789452871876,0.30738527959133544,1.2821217781176757,0.0,1.1369125936135422,1.1656050135219673,0.8476379240077078,1.2244335028514104,0.9660916517812584,1.27868731675625,1.1774375938676755,0.4410169815913938,1.168664448776409,1.0513734776419394,1.236793710945458,1.08262491248324,1.1021978862494768,0.809878345994434,0.6843377843587305,0.850252253473099,0.6279611182737955,0.687035601949556,1.194976035670273,0.7562486263905916,0.7575081643203381,1.0698073242307775,0.9664160378568267,1.359611920082319,1.0452957420135827,1.3724020750370818,0.6095212839514005,0.8674278836423425,1.3288114988632098,1.3808109489254936,0.3467636369323698,1.4576664736713163,0.9261710557611722,1.0577199689628045,0.6259598910976352,0.7813504896506935,1.1947348372430986,0.9933812511307363,0.7543345300711262,1.3523717152031218,1.1223565544323595,1.2080006496306077,0.6241746516865692,0.5731202484077368,0.6818743969328321,0.6831978666701659,1.2030546453388176,0.5751341526334466,1.1497415826075186,0.7331324651207196,1.4591900726734797,1.4819066625491275,1.0222223919766775,1.0790844010776284,0.6634585673819056,0.37498734995567085,0.4169169588018179,1.1077234505366764,0.8004672065966832,0.5583069842953261,0.3025799693785505,0.8023535018063102,0.6613081964165459,0.5671997402289141,0.7030833612467782,1.1252093025327208,0.6189125806521707,1.2184940409546967,1.1633962234013282,0.7724514791768784,1.4172217116839714,0.9754864721458656,1.4053660022513013,1.1136611853764549,1.350210472404399,0.7320068364387244,0.7652544619965824,1.2346170522762514,0.4921743659912494,0.2609942533755396,0.9047743532369473,1.0155883293991705,0.48438651663692844,0.5531704534094534,0.9029536865495987,1.4619817404392126,1.3535636948746959,0.43071201915426716,0.6569329921128655,0.6238676806151768,0.9212200858861609,0.8748934156152678,0.6460503431757972,0.9541873264482217,1.0295363532356476,1.2661327691211226,0.6606724758407921,0.8128246815101994,0.31879863217167126,1.1858120189078547,1.2310396943036002
dish,1.062949477773815,1.2878419157544552,1.2505135033140404,0.7865553137638797,1.0745372972407137,0.8674770881049495,0.8793886854886463,0.9621761395112146,0.539780695745594,0.6347118184563374,1.4363377134008237,0.6572154462572684,0.804648270940268,0.9088233510007535,0.7102492544946721,0.772424381592554,0.9543575146978899,1.2523325140106711,0.5574790418020541,0.9530643773372234,0.9865277822746991,0.9090569737948664,1.0066911108874472,1.2175258246325387,1.222913270352891,1.0290287252754975,0.8454098711806632,0.941467781021151,1.1640740241588512,0.8779252526412896,0.6885958063495166,1.043303639197929,0.9887724197292088,1.1857556579968616,0.7382955287167924,0.8081071894438404,1.3346583716391063,0.7494484386702847,1.1369125936135422,0.0,0.8509308591847615,1.0468796311067217,0.8289333188614163,0.9515735207849614,0.8909467808288303,0.906180027967767,1.0399556812547106,1.0310523917538164,1.036671694179782,0.834559335277688,1.2159695072389165,0.8612693191570565,1.2706263446812152,1.0637299442692272,1.136332192678173,1.027764009699981,1.1696713206573146,0.7617881436473263,1.2460318067942664,1.1662060998935821,0.9124959033511366,0.9775126454320598,0.8752278071340146,0.7141242306337586,0.8788035762846362,1.1857615180128867,1.1138887004377684,0.7958336465504523,0.9593526764991012,1.2162616692825823,0.9103360016567005,0.9271086152880077,0.8431984133978963,1.0490668653871156,0.8994585963017439,0.8089229414052341,0.8934281786589567,0.9133370638368998,0.8797755175349364,0.8682303220689607,1.0654816668541909,1.1071724284675608,1.2445573604898275,0.8466835080363841,1.2727382535379639,0.8870729803569812,1.151613971444252,0.8016086288651416,1.059890623502884,0.819170209692239,0.8729227387861298,0.722592216416606,0.7879874962186062,1.0280761052569798,1.2943243377264073,1.303917362871756,0.9188360403352586,1.216116696505192,1.2279969173083698,1.2084495290041353,1.0369397571333425,0.4593895260951064,1.189606372319474,1.1591810257647535,0.9258121735226097,1.0363353854729829,0.7506340971861394,1.025261170506143,1.0832819570457837,0.8030632536794372,0.7651731268137322,0.8359157293000747,0.9656960005620725,0.9550668911071221,1.000432848120383,0.4017305153386137,0.6926367231000368,1.3893539373319634,1.2691630164381573,1.0982194865885524,0.6318652266907897,1.0594969972040194,1.0726073471666915,1.0347501385255238,0.752861832640789,0.4998492719014538,0.9768130634139082,1.2582759936452106,1.2985089566799775,0.8833440161528047,0.8227884098044386,1.011008789383043,0.6977830339515729,0.9176291913173191,0.9768897402433631,1.0518317060821643,1.0415164737332485,1.3299336890945619,0.8663222950833399,0.9908234895491095
dog,0.9627533917929845,1.3141317994170505,1.2516549718166885,0.8269202762692343,1.1401036083097562,1.0985113801123068,0.9404402380294054,0.9253630451823853,0.7815939856871048,0.7489953646288977,1.3002059196228983,0.7751238675606569,0.8614506195129723,0.2633240518906941,0.7049550920315399,0.8613541322841971,0.784134021420154,1.1542243881255125,0.96386565601742,0.8965525429956843,1.0947033902289636,0.9504246804992089,0.8680702319624606,1.1928660841214516,1.0699653999307936,1.210635969473687,0.01482807742194625,0.9160865518352235,1.1728309177857414,0.9479134413768685,0.7963506949707304,1.0444579319895506,1.0867231994193138,1.2614985214152827,0.7654655218447651,0.9802721168777384,1.2890383062823234,0.6553591065422025,1.1656050135219673,0.8509308591847615,0.0,0.7839482485926443,0.924113754596004,0.9271438322624532,1.045987700775733,0.5840360765842602,1.1256682502022675,0.9869546616971755,0.9857464109990105,0.7421191571677396,1.2980040599213698,0.8434826533883104,1.001440337072237,0.8747660597456581,1.1237872074979223,1.0138014745587443,0.9071393835676083,0.8873501410019506,1.0960639073086937,1.0287330808242034,0.8854908526106269,1.0218715219005938,0.846482887408374,0.9147224407139594,0.9994349064950127,1.0417171900526112,1.0181607065675804,0.9121868939594755,0.916985968580823,1.0896179335642584,0.9886685714378355,1.0394289834173018,0.8255049209600833,1.0349585753237758,1.0976442396029804,0.949528336366563,0.9581283270136471,0.9210926294441896,0.9331323482587657,0.9060965709349474,1.0592700297133857,1.1061476462639142,1.307962222836746,0.9299649161926522,1.199737994040916,0.9073183966129114,1.1871761683678277,0.9123841626766135,0.9535034439534146,0.7735525656431966,0.9311297102992865,0.7767112641059606,0.9454193641956105,1.0709760366922452,1.242345317845174,1.2617145558270986,0.9506352440281642,1.216450801458632,1.1620314878511881,1.1513827239321843,0.8733138554144563,0.9114496723895414,0.8956327767258975,1.2269482116696258,0.8454341393898887,0.9296713257906266,0.8285879145576404,0.986322814919156,0.4156821397219006,0.9090590819417447,0.8687688665145864,0.8661791434559833,0.854032841175119,0.9292466065936756,1.0026874029549855,0.9278743297806235,0.8389172057436047,1.3222435251609643,1.3092749352350093,1.0899253802798152,0.9081106027053643,1.117614898812833,0.9278313988090829,0.8843528727742993,0.8173694829754958,0.6272779439599283,1.0797269336366262,1.238944149894635,1.2453375709492973,1.0305852665986426,0.8606838143274511,0.9216590637116774,0.7928822987909925,0.8815275459076077,0.968198508440563,0.9241066168364744,1.0050729054879206,1.2254636588045655,0.903201628132134,0.9860284754620384
doll,0.9288580853791459,1.0115602211322106,0.8305778714749121,1.1623975166780107,0.8198031416166338,0.770076454927284,0.8120028589824979,0.8479843774320595,1.2837647997408692,1.1935363647499224,0.9485905227192266,1.141762367487545,1.0490963788719008,0.9090970595817968,1.0173355070047048,1.0143301493599095,0.8224062517607975,0.8028573451644492,0.9102752598386206,0.8376005018487528,0.8182414437593168,0.7927481008909303,0.9262785331885064,0.8401773751531877,0.8621214981020414,1.2379894988414473,0.829974725112929,0.931399782016473,0.8276359284429574,1.268961841463368,0.9452147998608991,1.009208967803152,0.8990363674555459,0.8771867837385916,1.0755247361678753,0.8710017255078699,0.9785025802086479,1.015383741229365,0.8476379240077078,1.0468796311067217,0.7839482485926443,0.0,1.2317804596413644,0.9590065986919477,1.17797021207458,1.0210142827718338,0.7323462440353592,1.2332406512873146,1.1161161493354856,0.9545275102928437,1.008196754185346,1.027955398823614,0.8880740136803547,0.823940581402278,0.7820217229174059,0.9307395987080356,0.7799394015649068,0.9074271446542634,0.8594089372155072,0.7520813443686432,1.1348199146158224,0.8105757833521343,1.129785331118536,1.0639203042116014,0.9335234500002922,0.733080938394416,1.0569807307987904,1.0076524300607577,1.1700136056504458,0.7375335307351865,1.2879879903631972,1.0903288761786931,0.9967607461746519,0.9088642904486739,0.9623815053317069,0.9379261300055283,1.170841421205036,0.9306083340024887,0.8894099543604662,0.9209321192308881,1.0719406058556296,0.836541156882774,0.9312885410897308,0.7234685103988381,0.8633369815485867,0.8772517548825113,0.7643390431843968,1.1943259459467401,0.9098568764397901,0.9847725073759582,1.300340862317239,1.0006834904925572,0.9828178639510314,0.7376659214663185,0.9784977574090783,1.0191227443011146,1.1057728155651763,0.8190729008967913,0.8246693891838779,0.9626297995117886,0.8661607684334305,0.8329080551592617,0.6999723630718402,0.8742991335528802,0.8706626001672197,0.8409161183032179,1.1621705662211725,1.147779995380107,0.6691728450792886,1.1426614523035743,0.8843556766324887,1.2142688717102703,0.7977543158830205,1.1241726995359225,0.8265972770769772,1.1155299063983917,1.054471428677896,0.9013157996766746,0.9504863688456119,0.9216486759489921,0.9723025003052306,0.8214547697306692,0.7974537607043826,0.8562253634975082,1.1385402467245411,1.009129781708778,0.8115042737451573,0.8275517979789933,1.0676590242055628,0.9634667080990692,0.7596986588944163,0.49349934615862523,0.9394367045289749,1.0562103870267459,1.1875170646862094,0.8508635337142842,0.8132087056646041,0.8685287108025274,1.0875344950062544,1.226323179308413
door,1.1492225238877054,1.2835958025152088,1.3995951338732766,0.801184877555993,1.3458811532042243,1.240289909864085,1.2792586051231452,1.0188501488987247,0.3998052544586458,0.5303163005233339,1.227583209672682,0.5431264007898695,0.8568177290036527,0.970771899627127,0.8089231761348039,0.887082458725116,1.03336566748212,1.2434801393550128,1.0798962137942345,0.9107918643778194,1.3198328040116405,1.0788001024290383,1.0832439255374635,0.9963143854312462,1.2216871740020412,1.1560117929938252,0.8918166108762513,0.6115287922748969,1.2105959500029817,0.24030294636354077,0.7176239806189013,1.1141218331767258,1.2530343828952484,1.1474081253158588,0.568439851830545,1.0567098219995592,1.3467181990439208,0.5445957347646583,1.2244335028514104,0.8289333188614163,0.924113754596004,1.2317804596413644,0.0,0.800970264382618,0.8303430759319091,0.9073165423630178,1.3086051990950682,0.741681313008532,1.1588660320785678,0.8943369780565563,1.244120031900681,0.9577405901043227,1.1897570630863352,1.0859233048290158,1.218327881950363,1.089051410493667,1.3108040128444707,0.8851011572981902,1.1666092391334906,1.29169307301796,0.8526087933571559,1.3851554682218,0.806254589438758,0.9665441006490681,0.9848361817262126,1.18987035329915,1.0226206638348634,0.8653680059849005,0.7916993698467618,1.2874074842471788,0.7193955116267835,0.9721183349330037,0.6183614853364074,0.9491141593347079,0.9145093229322759,1.0129187804308393,1.0120196805504214,0.8772608623952659,1.0033543358150552,0.9466095790182986,1.0956374135705407,1.3028770038009494,1.3716856106387696,1.1697475175243373,1.2520037924614513,1.018457853616551,1.3249206027047489,0.23786347641246786,1.1371647515585108,0.7261087415556037,0.6135845220375169,0.9300878984552732,1.0234965609569024,1.3123456404088045,1.2751503415240193,1.3111547402333419,0.9487006054673518,1.2537967380795334,1.191398698493747,1.2500632320140816,0.9646742850762134,1.1070951783414655,1.1698814842988223,1.3439799767179008,0.9100931416811668,0.9968287491997032,0.2049690173970593,0.965398518889119,1.1239964301092966,0.7645590082130576,1.036930135303527,0.7143591804281044,1.0676812367164332,0.8363721122627589,1.0847070129204819,0.7921032028828594,0.7919218743309526,1.3843304364037705,1.256277520915921,1.1276461401531583,1.0380046475721072,1.2071224454742067,1.1425237724056785,0.9439615762501858,0.6048707247913463,0.6288224327476895,1.3119660881769195,1.3656265493145656,1.2439061570101972,0.9870069245852744,1.063176451721445,1.248212264048963,0.8792180241017273,0.7911156874126865,0.8711983382308743,1.0461616398470146,0.7238495779157657,1.291152338560348,0.26737008705799314,0.7536183383713448
drawer,0.6103463529488039,1.184254064189034,1.2372614808381193,0.9760004743818198,1.0905551199418928,1.0101238979324683,0.8937617637937422,0.701289766081322,0.8133051891464538,0.8968701342605201,1.0266235889288307,0.7391028963124807,1.1085205732331591,0.8750539571375969,1.0059240346283747,0.930017960075542,0.7853392267206013,0.9534826913230589,0.7832968313077491,0.7459391783699465,0.9696826124725783,0.6967636600423722,0.7025758895723809,0.8583142741162412,0.8346014964734818,1.3108097851209384,0.9427411416238005,0.6627879275862224,0.8851995797352931,0.7655576836558508,0.8111847596991344,0.8000426574293368,0.8448021127321002,1.0717213553163802,0.9656873012251008,0.8899245850936159,0.9990144503383482,0.7575980629755651,0.9660916517812584,0.9515735207849614,0.9271438322624532,0.9590065986919477,0.800970264382618,0.0,1.090367252017786,1.1205111668750087,1.0687706617127153,1.1273461567789114,0.98295920849618,1.1223690323871716,1.1861806909462478,0.8502712577094581,0.9539507862621315,0.7507255528492126,1.0023751049360536,0.692326985698774,0.6569352183972319,0.8832003976989815,1.0974840152435468,0.8985287874102743,0.9256967038758472,0.9517868040349237,1.1671009043372973,1.038069033175442,0.974975711906381,0.9081201709648142,1.1373500268827974,1.0204060083114639,1.2052086487611522,0.9103098236333258,1.207927020681444,0.7738124724527798,0.7179814119985704,0.5912189900745176,1.0251504461504475,1.087817123557777,0.9348295250074508,0.6018392833859736,0.96208667264004,0.9535890346855209,1.1418487150552037,1.000287248875541,1.2131542865435825,0.7182596365930024,0.9008974404659895,1.0332581742150584,1.1655269215485968,0.7252106525175905,0.6273158512754748,1.08346620884091,1.1983423564710347,0.7820401813034049,0.8233810502816395,0.9645742178058045,0.9495750022109533,0.9817650562931647,0.9983657341351367,1.0998319206061709,0.7751866676440305,0.9807593499087929,0.7541373377875895,0.7153244235570175,1.1318653751793977,1.2186952203951062,0.7144758389272645,0.66145696467059,0.7183077663475137,1.064227522647398,1.0378727018288134,1.084088969859223,0.8561950342096394,1.1543210130920207,0.7824843043826052,1.0323015260808517,0.8198882335208555,0.684854141079901,1.0130363364022714,1.0488711291618162,1.1189676334818817,0.877586315126612,0.9687852161073457,0.7612034432126811,0.7150590085733552,0.7924754949375756,1.1101137348872636,0.8922383883819618,0.8795310301373002,1.1350702752262227,1.074381364438859,0.8370536823764319,0.7420491519342498,0.8733132857117305,0.5559429456215801,0.8334823503572018,1.100346435104774,0.7589523685964077,0.6402411064623743,1.0692527200030308,0.8190302837103003,1.1216504592392582
dress,1.120893658068703,0.9112075087102721,1.1025321082570647,0.6634913090612513,1.1979798298532396,1.0699198003414117,1.1936403103665085,1.1975667061556639,0.8131608097991867,0.9130136652261527,1.2085273462721025,0.9261811319068213,0.5614060902474142,0.9758368631965084,0.8697922201480113,0.9660209857804809,1.1630308578446478,1.28449429366756,1.1948626788723868,1.130665885476688,1.1680150213170213,1.257816443298625,1.0986092399108403,1.2344950735632878,1.2960274306382074,0.914549104453489,1.0388139124595193,1.0716932603830756,1.2556163060302166,0.8125275297580624,1.0037724527226304,1.1481984103481708,1.1820169650201087,0.9215273948042408,0.8589795435324858,0.9148714686382188,1.2842616272102565,1.0216675753242956,1.27868731675625,0.8909467808288303,1.045987700775733,1.17797021207458,0.8303430759319091,1.090367252017786,0.0,1.0080169630376883,1.136618628929959,0.9568880620417288,1.0476073716348675,0.8107902513328646,0.752619518023151,0.9175897758847331,1.2837594443557476,1.2270689144084337,0.9297099660896767,1.1904634513101509,1.298134313705531,0.7816718004242155,0.9527696385989418,1.020796616698483,1.0347126056686513,1.0802970358524608,0.6509297501485896,0.945211605321778,0.6355119196510454,0.9786780999885225,1.130360414682419,0.7908233822499118,0.736751171273953,1.3009194708413556,0.6471369011737957,1.0008507305687566,1.0071799110271966,1.1182404157828707,1.0350783770835732,1.0090807214730926,1.113466807084223,1.1032248772465396,0.8576476020445917,1.0883849806681651,0.7707580273379725,1.1831436031616414,0.9771393679617888,1.1674350609650133,0.7833604783342973,0.8563868384502131,0.9936680253700907,0.8849497464785508,1.1494627385459117,0.6716550944238463,0.6267944346121024,1.064927009300084,1.0886851877065538,1.2309410949206907,1.269705929388353,1.2509124623117267,0.9717402102933401,1.1268373175410094,1.1232237195542885,1.2679549191476238,1.1591183799889566,1.1505690064150644,1.031546680998219,1.0041080103920912,0.9759520658378061,1.1582103431128221,0.8712764645117417,0.9985670327492034,1.1381016200792267,0.5665155264808437,1.148227881282215,0.5230567370913892,0.9935458237844473,0.5621964258451313,1.044519743359867,0.9761602574391014,0.9218804657212191,1.0847261293643462,1.1527066391548022,1.0193151372227502,1.0498346884711907,1.1996061736351633,1.2974543320776357,1.1469027071895321,0.6255959465020029,0.9114719305093195,1.3277829557189578,0.9115257257097885,1.0392275028742923,1.080786042976351,1.1018743780771107,1.3119518350250878,1.0686001973904438,1.034331466122453,0.9975974064552684,1.1694435353438701,1.0262278656400192,1.1149274517004206,0.9366686143836832,0.8815785784995885
ear,1.1001180781617708,1.0416211029418556,1.1058337959183655,0.9039024230347996,1.1115279032593166,1.160276360463941,1.0785698509926782,1.185296962601937,0.8969574761764023,0.8771814006144896,1.1258228653563116,0.9931791024891639,0.8781456864875945,0.6351851318522304,0.8426415193516638,0.9935463318108909,1.1792031690312008,1.186603752813752,1.153598660826549,1.2198859962945876,1.083359565257045,1.2065345116389565,1.1023622454864481,1.2270210855717842,1.2034507661559715,0.7842729427541528,0.56422973485809,1.1579694309703137,0.9640938461870225,0.9106948546468734,1.0979992823878324,0.9532190970732972,1.0776840019852871,1.1157736575435977,0.9390068365452323,1.071172475011713,1.175064468273954,0.9545880232126873,1.1774375938676755,0.906180027967767,0.5840360765842602,1.0210142827718338,0.9073165423630178,1.1205111668750087,1.0080169630376883,0.0,1.152095211612713,0.6647965669416886,0.6268414997932621,0.9042368954366103,0.973222010173523,0.9404784740589172,0.9948550191819743,1.2154219357704121,1.118095784149641,1.1643052443994562,1.0460939885898515,1.0525630075695305,0.8506930120078455,1.1103227734697496,0.9871947816543483,1.0856583479604787,0.8642280220995292,0.9984940370835695,1.0164715869717236,1.034263824776546,0.9522323977066702,1.0560686859253225,0.8252473695755245,1.0655853892302258,0.8346989043290114,0.9319996942435942,1.0112528615048644,1.135850563948451,1.040832226631779,1.0268887391866968,0.9788456814984795,1.1438054422348802,1.0859661964080567,0.9775883708498533,0.8841041574680537,1.0725603035584295,1.0162588665532275,1.0831245609905533,1.0895051288196935,0.7080410549233874,1.138414762921462,1.0175127830009956,1.1082674600903684,0.9442936675262763,0.8041100721180527,1.0805286259316809,1.1011399650874751,1.0451022250409683,1.182622049924284,1.1481363397161322,1.0079242821542556,1.0659026693671034,1.1360740302306416,1.104450795895954,1.1749648808237234,1.1288899470969056,0.853050969792444,1.0624366070436428,1.1416616536630753,1.1983921684966239,0.9958103147132481,0.8382540042488759,0.552728503090334,0.922775635699961,1.0978163000159102,0.8952517215202829,1.121835814768419,0.984833247442098,1.0804444550062573,1.0452274250331859,0.9754016242774992,1.1322551330542703,1.2085336786757552,1.1666844801714342,1.048292231322771,1.1460378695729327,1.0782227227370043,1.1212631200130247,0.97999222201599,0.9931923372349531,1.1114011083144881,1.0168762292400406,1.0774933941134872,1.0053668712758907,1.0885184568871935,1.2298541324984027,1.1419188512310543,1.0478864830654007,0.899821356229539,1.1702387985257874,1.2079568139158867,1.0259298022056818,0.9888288377214465,0.7104267677205146
egg,0.9536301075604525,0.692488787858237,0.33260515030567006,1.3968285726421286,0.24232825179622786,0.3435663286007662,0.6872309943395543,0.9840966143460761,1.3333106521155653,1.3507084308202177,0.6427294962459433,1.3066005474626599,1.3408674719340725,1.178325681080592,1.3199770356913256,1.2080514462326915,1.0065670485757527,0.465510161173307,0.5949444880571128,1.1265828233431228,0.6160556040953232,0.7718049138907592,0.8975925745694707,0.6694543003743983,0.6169453532486292,0.9539329084431298,1.150198471773783,0.945429368440942,0.47274098692845845,1.320399342133126,1.0839223917891971,0.9517751522468317,0.6905273314657151,0.7548183741128174,1.346449730781838,0.8518745848466571,0.5344186229150009,1.3320896782704361,0.4410169815913938,1.0399556812547106,1.1256682502022675,0.7323462440353592,1.3086051990950682,1.0687706617127153,1.136618628929959,1.152095211612713,0.0,1.2350111743154573,0.9524015576685155,1.135292085833917,0.7976691591687373,1.0926947702555154,0.9272500807274671,0.8164495254020936,0.6777569253510803,0.8045430789365955,0.6959008146133194,1.2064412021402355,0.7601442807975569,0.7569496258744463,1.153270479985787,0.777185777857934,1.2280674258153383,1.0680782933162831,1.1512622519819873,0.6132523944886394,0.9642719098403879,1.2534735208392906,1.2997113580034023,0.6113055050275145,1.3099728959230028,1.053051878100727,1.189142682245208,0.7373388639996901,0.8760742729451961,1.1213531616870933,0.9944503617668551,0.8520708877188183,1.1997618129652574,1.074156141997507,1.0685423598251809,0.5365838390205692,0.41617190823139705,0.6867007614616646,0.6896621979304273,1.1915517273808738,0.18281128118010914,1.3016035450263876,0.7552091945059793,1.3423133139506183,1.410489298143129,0.9685216599453733,1.070267688741451,0.647446504719681,0.6321994181524143,0.6611097997648012,1.1643396636472898,0.6448576488790438,0.6764410416969312,0.5813026644885555,0.9430426556665649,0.7171303339436237,0.675220248184011,0.389594067827852,1.2129635861557577,0.7893456355280744,1.342976646605955,1.129289806136593,0.8446556693332501,1.3879911360124961,0.9450000706970406,1.317964449488464,1.0402070100921874,1.2462627086237523,0.8171737068010629,0.8885376034773343,1.2175623314723385,0.56383430744214,0.5693015100657235,0.8561617092998585,0.923328811088408,0.5904004734841991,0.6427086388853082,0.9618841175734343,1.3476591914202132,1.3253375177264028,0.458771331471421,0.4675605898761752,0.7118967072720753,0.9077330790943268,0.8825412169982203,0.6953865450946889,1.0228761197257414,1.092938707830941,1.264039049483035,0.7975339877026038,0.9914347044376612,0.5141207521576416,1.240447196065246,1.3018591132920068
