,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,cloud,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dog,doll,door,drawer,dress,duck,ear,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,helicopter,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,mop,motorcycle,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pasta,pen,pencil,penguin,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sandwich,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,stick,strawberry,stroller,sweater,swing,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window,zebra
corn,1.177865818383233,0.6566839977420235,0.8377956069194947,1.0309071390903386,1.057390752004269,0.8632071637835871,0.8657331927806723,0.7441802535853568,1.062969387802434,1.2612977252728756,1.341405825462869,0.8002073315442435,1.17585436983112,1.1089156019433974,1.1196835713341216,1.2074736915569932,1.1247185465515706,0.9868010348466363,0.9203144204641643,1.0294008697572465,1.1503167738998201,0.743229632734137,0.9132878387390605,0.9938978339153061,0.8112539336786396,1.0470957753007968,1.0195163368191544,0.8054096271490714,1.170111861261784,1.1428567464292114,1.0536516969787688,1.0542394274495286,1.2331870597143946,0.9924970690894176,1.080935112988116,1.0140892309588483,0.9093240595447405,0.0,1.2834219104972786,0.9460606891106573,0.7693712155851539,1.3272512133771563,0.936718034979332,0.8012410353211276,1.073819800925567,1.0632265160719165,1.263941116734785,1.2290327839162072,0.9955889170759824,1.1085488293609833,0.7796742805697163,0.7688183661553322,1.1029070183527094,1.1381639116286055,0.6039519043605444,1.0741166250051317,0.8154125663173097,1.0252959121234821,0.651040437713581,0.6882357292199873,0.9919398987993704,1.0642054717090836,0.6888488457374692,0.8135253110217334,1.1607911256930665,0.715597160865855,1.0612739053416997,0.8657776483873925,0.7709386271763814,0.8310574548714806,1.0517456323107006,1.1359475158560335,1.1091692488497902,1.1275107626912912,0.9389464020625136,1.0927574320568765,0.9722178922323009,1.090166624100762,1.0091868955887462,1.007075294323636,1.1172725827124477,0.8195757357393343,0.9993549953875407,1.024529869475107,1.133473042061652,1.1181427633530623,0.929732424011303,0.7717034790625956,1.002550745896483,0.6567766706431494,0.8137353580248331,0.7960786253098806,1.3497840712873355,0.9964855176409888,1.1682558428181418,1.049227141661859,1.024998550656754,1.1553913906692836,0.7954893836531971,0.8742520192608138,1.0603070529559748,0.8229720407380737,0.9464580226444321,1.1213271423492956,1.0024046427398143,1.089706756253173,0.9628627257030673,0.9578267219402455,0.8004149382667354,1.080377172434825,1.217834796456746,0.6797469720110901,1.348447124483219,1.2124793846774926,1.0371195998939988,1.0835848752745891,0.8122006289467156,0.9661162748504579,1.1925862670163427,1.0167940314451844,0.9641298467728912,1.0083658691163484,1.2650038908660968,1.285628261541826,1.107738625877448,0.852086690212059,1.162647434379912,0.9769089775192944,0.947608277181151,1.0723107554676572,0.8778358304680008,1.1862169583586235,0.8691184742285483,0.8939452863677495,1.1964420304085301,1.184608861475511,1.1288573306100427,1.2624543877149308,0.8967628055475803,0.6418758027537602,0.7554324265082696,0.6976504253398034,1.0474009675598384,0.88112075939687,1.0917421087746455,1.1605749229704063,1.1286883977550708,1.0874534599184458,1.0441859795745974,0.6843879055763797,1.2926043289096456,1.134670660745074
couch,0.8422626977725753,1.2583647708592371,1.3682023060677968,1.1339747220844336,0.815772311586921,1.237026630821221,1.3165588602507765,1.1503326118433268,0.91735680522118,0.5512805239983826,0.39791956599078404,1.07632995909866,0.45647153285952735,0.9027321188634122,1.133041876341528,0.5424650507419789,0.7944160672171852,0.8925848655457543,1.2810802963593688,1.1941883572257956,0.5709020994191993,1.3444893489230876,1.0135467999895045,1.0844403391277577,1.2624874915005906,0.8685399815185919,1.1287647305775856,1.1366086906616084,0.9858102887558741,0.6592287833929446,1.182601845722095,1.194352444619245,0.581828477136765,1.0206091963662933,1.08752681772276,1.045688096950087,1.0176215143322065,1.2834219104972786,0.0,1.0969792745442988,1.2516210335789346,0.5276135686067585,1.2725930575390627,1.1842874502900278,1.047758140041365,0.9633296803642706,0.6592874762152114,0.5864433489359919,0.8365178230432296,1.1108260198935453,1.0940324224381073,1.3272555845104823,0.8804336783298709,0.9753326851804188,1.2557698893007903,1.0547354374941629,1.244355865836365,1.160719089956866,1.127407457101623,1.1735856866158274,1.0930872007496708,1.1321528951988769,1.3711027896257186,1.1259856055840551,0.9038606905472022,1.3798712220547917,0.9740226487577552,1.2748449867312077,1.1064035501032399,1.260901787757678,1.114598506041405,1.0272042964293957,0.8022179680281973,0.6879276657535025,1.198796346791691,0.6543476788681053,0.8767567474343725,0.849365456150412,1.1910449963858167,0.8658188576077831,0.8601923899198133,1.2324737673769093,1.0015064886598086,0.9133269059830771,0.7538269063269449,0.9852129552396648,1.1577224619009296,1.3540263105385846,0.9237268158380549,1.305553038935443,1.2136297457651875,1.2755152670137546,0.6079015275047925,1.2334726851117332,0.7480049349757414,0.6735455311475056,0.8146303125103118,1.0488005093945618,1.1382511336680925,1.2165149235637065,0.9393878814886785,1.1068946646196667,0.9797911898707471,0.5400645316799894,0.9657209591299414,1.0966903849264444,1.2530190999455175,0.9627027965745563,1.37094136560164,0.7724013171994546,0.8820621835700198,1.2029908767887394,0.6001632918838564,0.9045170496036199,1.0086793682381057,1.0219191716035458,1.0224262879982788,0.9552348415061377,0.8098559310300184,1.00162302942442,0.7518294510164818,0.9118540676777326,0.7921058819905569,0.6113135260687249,0.7405732964952918,1.2498025756609557,0.9376654652554408,1.2085040141962429,0.9668755237257428,1.0384645680969116,1.206206249179571,0.911138456502085,0.9568386152534594,1.3020628767847833,0.7607174603052301,0.7345037444483342,0.9142937068429353,0.4997770102037701,1.323250788890915,1.3381413334649146,1.1782012825059769,1.0193886694135157,0.8613158772316252,1.183744035161503,0.739925792962459,0.9727648056442103,0.87451118323029,0.9541244217387518,0.8851776815613936,1.319645298363121,0.743185503378989,0.8490094294117605
cracker,0.8290723972628247,1.1956202298387495,1.2732698632717434,1.2461593945006288,0.7240389781415414,1.3042605901580178,1.3538088759569613,0.8885675600113192,1.2020954726488866,1.027931965009937,0.8825953471638764,1.1819964878152578,1.1649687346008064,0.8180210196512436,0.9396244505939537,0.8911655075142291,1.0851068788275988,1.2342372428755672,1.3412327255584182,1.381160250081248,1.1929627797046605,0.8788803533468601,1.3145400577668906,1.4226117144658752,1.2495783528703648,1.4432888285126761,1.3235424839984895,0.8614196399780013,1.0010654954896654,1.252179843173786,0.8019667577630543,1.2897505542160106,1.0891379972170416,1.0808756940042055,0.8646607420220478,0.9063301563394845,0.8088932482183978,0.9460606891106573,1.0969792745442988,0.0,1.3204013460651867,1.0340369603814734,1.3818009374780513,1.085433847724493,1.145148910106976,1.1606448670089575,1.0723044490288547,0.9080632600004362,0.8100812961230288,1.1960837158725486,0.9926317630352465,1.2041477095051147,0.8618174017380422,0.9032780728679073,0.9461345405228518,1.144819332065587,1.24118051798519,1.1867987573932508,0.9836924466387063,1.0755375533955465,1.0759663249317621,0.7980137081036733,1.2330474643220883,1.130110804531187,0.9939262081802362,1.191877196052711,0.8715554099736338,0.6537865224646763,0.8344217386459312,1.3348179289898976,1.2859732721304795,0.8631469455713296,1.0756874603940383,1.0267085609053719,1.050560772510027,0.8637576955575612,1.138276629763751,1.1663465999349696,1.3999114865027764,0.834922931670362,0.8331490276034258,0.8931747696481218,0.9979695502486035,0.8922276110374707,1.1055993382553004,1.1104598504934766,0.8528721989228685,1.2203567597678924,1.1804190340705392,1.1658682764753021,0.9616586196646463,1.1730066095277512,1.1221772756153856,1.073402996487224,0.7862391498431663,0.9087978914084358,0.888312101296999,0.7128938412191153,1.2906815557567213,1.2669540677190103,1.0089935276709725,0.6548776505297983,0.9410014966994237,1.1416439160029603,0.7046765685220076,1.1313208573621338,1.2946461073709488,1.0123396168619727,1.2371950084254701,1.107331920261595,1.2589135204185213,1.1350449352146206,1.0441495816184831,0.8824676182822868,0.9250811102616893,1.191401008946002,1.0378301661801448,1.0407925321385345,0.8703827212897058,0.9544255391385562,1.0330368264652294,1.214520019716637,0.8038124776473028,1.1321275247729385,0.981649280489469,1.315672636793669,0.8512839042157971,1.3201298161679813,1.0550220560241808,0.8723374713558326,1.183619185348617,1.017583937491771,1.0998281024238277,1.2042706528158895,1.1617928803938318,0.8942939812711531,1.1344266378064345,0.9638054734655002,1.3466535734519214,1.151243632663867,0.8079855196821344,1.044151859274844,1.2113970442514923,1.383230182718369,0.9991049014684057,1.0080215101782641,1.1557119905837057,1.2547594714821584,1.3454576886342833,1.2638381587644612,1.1167560609276042,0.9218291050536298
crayon,1.405985723990839,0.4096890364530177,0.23999629602497263,0.9061948191310467,1.343048040833272,0.62842038170453,0.3962141142267105,0.7728151505545247,0.5749612597125633,1.2812246930473417,1.4488572175897896,0.5635200828094525,0.9976694839126112,1.4118879453909496,0.9530873321200404,1.250962034638845,1.0746625797855913,0.45776798424711496,0.1709725581739272,0.19196708201015522,1.0791799735643142,0.3985417133625744,0.5046885394853703,0.4357796205563065,0.44991841904448826,0.48325657774947417,0.4712053945483178,0.5455348143126428,0.961752837193049,0.9736270980365952,1.0560439714269914,0.5389277618728433,1.205587908798568,0.9146544233518588,1.2023495475929233,0.8367498882120022,1.1274716941332223,0.7693712155851539,1.2516210335789346,1.3204013460651867,0.0,1.362658256324654,0.1608672033176104,0.905461541662538,0.8523817043373165,1.0617770495066456,1.1555291102156464,1.1961402825670708,1.3534136515467203,0.808272261546919,1.044858968061909,0.5271911489583776,1.2134962210096405,1.3506825087714291,0.8175973586085586,0.8485795062820565,0.33883285561560084,0.7485596084685076,0.8997512568892411,0.45632410183544836,0.9511860625502258,1.0951784047587543,0.3311707608163764,0.6771589178327161,1.1357239567329087,0.2639754788693274,1.344278492199494,1.0503444247247904,1.1544038990086984,0.5097352669143262,0.7874796375808617,1.2941527679596259,1.0093346515106496,1.2207897246740145,0.9418267843461438,1.4236379076391055,0.4289055029835591,0.9092411465778781,0.24713872414279858,1.2533031234536869,1.228688841793238,0.9721384481566308,1.0845271495270534,1.145395748661,0.979069019616185,1.0397911584221784,1.1451701457504648,0.2282145593591578,0.6458120169982347,0.5230122749849085,1.0585398865074833,0.49311358630447777,1.2218591769614409,0.887789165182248,1.4559034787658058,1.3476618791815471,1.1398152144181206,1.2429437046244673,0.1675327719959765,0.13190471911251778,1.1269063459827897,1.1753843768417986,1.1233555893678564,0.7691108731932803,0.9460660084350229,0.8836598767569517,0.21835997134173057,1.1428493441433585,0.4461362031072973,1.1997038452668316,0.9479679321213903,0.5780007760131455,1.3255803047802233,1.092517738714036,1.2330850329093215,0.5737887901369761,0.9570579947171357,0.9502579032730987,1.4328843939704563,1.0554066107024735,1.2364644995125194,0.6830520176262947,1.2933232753933113,0.9868170631847644,1.2643643671841884,0.1478581551999999,1.1239062581503108,0.3956136143434249,0.810085438103295,1.2509965162924583,0.6265708744303807,1.166187878299905,0.8285791432514842,0.3639675795760179,1.2032169499565941,1.3697269298141874,1.0623840219721101,1.4188422770385758,0.2607243676777089,0.4958516075440964,0.8523431659398122,0.7768656642569425,0.6570321586237162,0.3322675215433043,1.102942398431371,1.1171180769789153,0.8761913155386916,0.9451912708660204,0.6032760059985037,0.34225737941776035,1.1490906358607609,1.2707005790397266
crib,0.5941031294777566,1.4890033571773393,1.4006149107591097,1.140762913044906,0.7127268594728043,1.2282130620132314,1.3457875693189991,1.1522530945579241,0.9904844282049587,0.4181309336407303,0.21829757033634833,1.3007272703324473,0.4801825947946552,0.7692276963869569,0.8796746724787549,0.5653104740398711,0.6028565655999871,1.070897091902741,1.3174572379616623,1.2986536730537503,0.6094730126616941,1.4220524055415433,0.9416257953007031,1.0941945591141342,1.3222059739272989,0.9907719892784416,1.0706966132916795,1.236836750677567,0.894034426793342,0.4847468655680841,1.0239369232793851,1.2082177296681018,0.3461903795153122,0.9759603895467099,1.1019012831348145,0.8770653358466245,1.1328212010783691,1.3272512133771563,0.5276135686067585,1.0340369603814734,1.362658256324654,0.0,1.3276940033532054,1.1643270258797043,1.014725149916497,0.9165869454610186,0.5443908708832998,0.6696758534849331,0.8417664583504404,0.9821196013497105,1.086013583152951,1.4322668592062848,0.6988087796778468,0.8129937040193518,1.3351265078809988,0.9392734504189901,1.317007378798436,1.0129311126370664,1.2594101074252304,1.2541417590596984,0.9811077199292908,0.801131310844016,1.4187262573897388,1.2982095288479987,0.6704514775917109,1.4457830589617156,0.8145359691079872,1.1979490676953382,1.0826067454569595,1.2602345285713041,0.992156116190247,0.7120506210086833,0.6872044919152962,0.689607249556993,1.0920575500646044,0.699885142352209,1.0675677991302623,0.4040814136044739,1.195450301285527,0.8373621664105299,0.9474858412608279,1.2414381525379787,0.9252991714045897,0.9595704293831328,0.6349341948076814,0.7524149309712247,1.1215498905244492,1.3797580920784749,1.093376757807329,1.4024757528447025,1.2100282748115005,1.2998179382660382,0.6834155495961529,1.035362118132215,0.7007149941290596,0.7626038311930492,0.8790934172671926,0.8619163116602336,1.2984869964260302,1.2982053184467435,0.9219212191943738,1.132329847944403,0.8979571000444198,1.0033558826062965,0.9871647929802773,0.9275335344909172,1.300155617735614,0.8047117991623298,1.3260646280688302,0.7974151107601606,0.9003915807496482,1.387349111825841,0.539675946630201,0.8772085512062955,0.8335817654778762,1.1221658577211548,1.0665748244359694,0.8978089968855931,0.6924255346046595,0.9282661953997181,0.8922179212276816,0.808348222133422,0.5410808705715417,0.6883250877615577,0.5118768842391411,1.3993382242164607,0.7180565660388089,1.261032754063947,1.0580898860467642,0.9265899905645953,1.1905564332739365,0.6503585928127,0.8582312887192876,1.3177391218884726,0.5442498416517845,0.6491284477016994,0.6593214064417663,0.30959126695868266,1.4171641486091873,1.4019497519222592,1.1843862107246776,1.0765807640400609,0.972204252205211,1.2022887136372953,0.8619232161945557,0.6863394023890119,0.6178896787913195,0.7109783409403589,0.7886790316404024,1.4369092735421019,0.4434743258318483,0.6797321569935972
cup,1.4410724389856586,0.5294351216140316,0.2000118596005216,0.804991265707568,1.3994522527979907,0.5606508193121119,0.3318697510231621,0.8484196333254834,0.532529625124897,1.2300681456757405,1.4676223838646085,0.7010968385133107,1.049255564465286,1.4131920065263985,0.9330630397215278,1.3133279718572315,1.0933270644179371,0.5149297522975858,0.05697885502167632,0.10917245170083234,0.9871048885888644,0.4314474853470607,0.6183459138633917,0.2422104082241292,0.5103345720567496,0.377971764361956,0.4460443113679683,0.7189608822967972,1.0055372583508444,0.9169262166194921,0.990714163342352,0.4354446617818277,1.209153983048726,0.9300768229542679,1.087883140039441,0.9117713451083683,1.1184369892869916,0.936718034979332,1.2725930575390627,1.3818009374780513,0.1608672033176104,1.3276940033532054,0.0,0.9647050331116825,0.8416771258596052,1.0437697376440334,1.1116053210713048,1.190312055608778,1.3844191195606377,0.7414338625310659,1.1048743375360808,0.49732451506162034,1.2666055856901874,1.3169425560977546,0.9465465263776773,0.8005793952948022,0.44748969884167544,0.7197156971705992,1.0295766596369094,0.6590037972923954,0.9659581347882014,1.0422907911600314,0.4477463723689231,0.7214371943954914,1.162050201875527,0.276456966730389,1.3453239551039602,1.0108382538407692,1.247141378444965,0.4919494128616252,0.8066306482730448,1.3018810803679164,1.131340080302908,1.2766124589200118,0.7131433006349768,1.4683713544584829,0.6256321783678565,0.9044887696824019,0.20129033071313596,1.2967509528412418,1.1548973119934982,0.9392005382658042,0.9682256541136139,1.1250851025723343,1.0569083371012507,1.0390763754499186,1.0803592400260984,0.2882860127907261,0.6239659911443544,0.6662637912990376,1.0920963213186512,0.48093632476528425,1.0554250999240553,0.8548889631438427,1.4687538233132225,1.382114906312829,1.1836066996066525,1.2019077916428624,0.3919787714359839,0.29869550775549714,1.0949460562986704,1.2065531466963622,1.222830598268567,0.7848109144478659,0.9919662149814639,0.845568959351966,0.18571605637539157,1.1527713459893705,0.40293170132256195,1.1827401935505197,0.8026268268933143,0.6792038366382624,1.1708747005094076,1.0653052945707415,1.2446163677343502,0.5739937114005732,1.0195594126396605,1.0679679232108221,1.4270286421583247,1.0993787834214468,1.2516681228467927,0.8222299153565967,1.2558708560557688,0.8784922903179032,1.2987014142807816,0.22250627383253874,1.161612593641578,0.22444402771052152,0.8388770372383227,1.1092788376750662,0.6766892714607253,1.1384967238438741,0.9839186283737739,0.35698011838237975,1.2136933260996403,1.3706622064679566,1.1004692875933628,1.3899499052839892,0.1793891664371703,0.5827374358376817,0.973209677519403,0.986839115050271,0.6413286930179052,0.3365273446732997,1.024805332634972,1.1203731762688371,0.924771932097212,0.9101245367121855,0.6811525918161558,0.44706569068156465,1.0847211511300483,1.2963075505621777
deer,1.1086079828341615,0.6907881584820738,0.9807285329364687,0.9823298292983388,1.1771010264768758,1.0873365901109915,0.961364631143886,1.1152482679980538,0.9999957099377303,1.1769391377982863,1.3344282040759228,0.777423345814606,1.0180366525145959,1.1826605824086969,1.0057132919996918,1.2254080314646985,1.3254162453023226,1.071127795000689,0.9832134737836953,0.97657093092464,1.0935455338108142,0.8608633411937523,0.956626250545572,1.005668714604317,0.73735943826936,0.8194427607872767,0.9438715041481189,1.0378296862001413,0.6922933087564354,0.9694153585539143,1.0591653901602707,1.0263145814893033,1.100534642288059,0.8698865685686274,0.9032084000113234,0.9050498020106372,0.9972372951416033,0.8012410353211276,1.1842874502900278,1.085433847724493,0.905461541662538,1.1643270258797043,0.9647050331116825,0.0,0.6408402856897034,1.0564830536566252,1.0784985562426763,1.049470311874739,1.0962076116479518,0.8427598767894133,0.9285128674659486,0.9643778438614679,1.1732344954332907,1.0304218665606715,0.9017544668590188,0.9038562031123707,0.8292036166030529,0.9932587777043687,0.8300754930924006,0.7477672163601002,1.0843997962279421,1.1246243802793585,0.5961944147700857,0.8448216473461748,1.16720613293721,0.9719829855928195,0.839253303976095,1.0463815089821777,1.0204002892952873,0.6757254713396287,0.8748230010839232,0.9672731290549919,1.2168210481375012,1.1387244040240236,1.061457557936695,1.144389874570545,0.9136978124774005,1.0066927093954474,0.871525007854576,0.9881242396706161,1.208226163397889,1.1632581425883028,1.1478279488742236,1.0935510952468055,1.076457201260951,1.2104523181056952,0.9284917108542627,0.8600253033119886,0.9413298722583928,0.5821512752708208,0.8614994213095243,0.951049068832891,1.0269070378482652,0.9541787464801079,1.1641677301884183,1.0639829441523527,1.1274580702945574,1.1303472360177163,0.8245410019642456,0.8286584737186848,0.9685892162249997,0.9505150603974577,1.0075126544775679,0.8952300387076335,1.116331920146572,1.0465277357341891,0.9945108763664859,0.9367183086940782,1.0036930550823946,1.2088490389358002,1.0703152172364228,0.793777514857709,1.149034293298998,1.0960804046548458,0.8699875622878277,0.8248161353410195,0.7895303694588465,1.2942411486050207,1.13362779120837,1.1867870518999537,0.9297645262735545,1.1206615734952208,1.1740404239081768,1.1526424324888,1.2915542333757013,0.8165416595871756,1.0734418969100608,1.0485149079325018,1.0151628076618076,1.1221343738554952,0.9844460194791855,1.1923662522589926,0.9710317045010141,0.9762122197930425,1.221711720870732,1.0988945526335405,1.2734255095978315,1.242216287242701,0.9966729518448854,0.8428900329027694,0.9934158970588082,1.0410770905105178,1.022238806370645,1.1116275714591457,1.1800609694128408,1.169102886397099,1.1535366684134207,1.0494834183723012,0.9103322159061594,0.7242056794035847,1.0685114224594618,1.2472716262651895
dog,0.9917812211429342,0.8260357692222048,0.8440012948536855,0.9691945142740878,1.1379097856653086,0.9586367730201883,0.8789504514150652,1.156097886772974,0.8865374239713117,1.1293543110639879,1.0940216231966693,0.9135577744337726,0.8437165932030524,1.1011933057722467,0.8369793833949839,0.9454636271427381,1.1124087718032958,1.05868134875659,0.8090302650582046,0.8329104473013863,1.127611685123092,0.8075584618065378,0.7936375146969477,0.899202473612878,0.7636241028592645,0.778255992994729,0.7285546500400605,1.044849158236023,0.522610685151535,0.8230379180911509,1.026857180341362,0.8938968168510005,1.0245862544432127,0.883723976961204,1.1085201108246439,0.929516946886638,1.086967987992688,1.073819800925567,1.047758140041365,1.145148910106976,0.8523817043373165,1.014725149916497,0.8416771258596052,0.6408402856897034,0.0,0.6624829116604176,0.9800514969664131,1.1688309528039236,1.0984592665235622,0.7044119073337406,1.0718279991113395,0.9192544403630778,0.8726418143432244,1.1696929853206444,0.9536326041638665,0.7840262260429361,0.8162716300745803,0.8441686908976955,0.8752057631127504,0.9150982615154375,0.9566679606890112,1.061548944718219,0.73614201701279,0.6581730525864656,0.8548829265325848,0.8677138060012125,1.0170520367370748,1.0859840743421532,1.0237429300473633,0.714627456507472,0.8707923112924936,0.8255423494643328,1.016841746077066,1.0067751913911434,1.060386078154456,0.995550722599228,0.9591980396118092,0.883830174759077,0.7308238541983614,0.9001862299277917,1.2234652336701217,1.1739408084559992,1.1678091175035015,0.8604988500952593,1.0130866619043326,0.9638312722537923,0.9084232127124009,0.8404590208724569,0.6417505778253406,0.7637744673271964,1.0515577919324577,0.9691476115791435,1.0697268093511116,0.6373424957995665,1.0772419202806023,0.9739025599278126,1.1506568904473455,1.1842394645509777,0.9068328116816717,0.8443783698238929,0.7323978778601277,1.1684670079571982,0.8198510451980521,0.7649766064084924,1.0624211865414155,0.8796111480281366,0.8828119040359336,0.7077795337027777,0.808619077542822,1.0546507044697464,1.0170466539287137,1.036275913220003,1.1023463455920453,0.813266126781192,0.905363331625325,0.6570656708724406,0.9090457334233162,1.1790473738216152,1.0401196846782945,1.0357716708250744,0.8616296047478125,0.8738125165049693,1.086135931127935,1.054767604594156,1.1946406779952432,0.6706732658097034,0.9844418280070738,0.8373639256379094,0.9084306371670473,1.156194838880754,0.8856564425839072,1.0503627716924189,0.8370757129806701,0.8548973037614932,0.8988728921583753,1.0064314047181533,0.8880385158423122,1.0863955884222025,0.8545400030388641,0.7865992413599836,1.100484981401348,1.0825322067385672,0.6995485325104606,0.9527834316688286,1.2125842553923067,1.0002241550809547,0.9111488120610509,0.7570593758326593,0.7767060686569104,0.822340013071166,0.9561209231946277,1.0435284681329093
doll,0.7663828668728778,1.1259719495038223,1.0476751259369805,0.6799974406939266,1.071637425137557,0.8150569167856692,0.894394308906723,0.9849107409375996,0.84297108431614,1.10045657529647,0.9865773118637329,1.1615922647671566,0.8753882979958347,0.9263810752496585,0.6260750728990476,0.8778455386465702,0.9114465713514489,0.9855029486653887,0.9455665388044413,1.0713259233031898,0.9474349185208178,1.0457642151909636,0.8725134404213053,0.8954574587393098,0.9445271613875518,1.0047879208009463,0.8632122917531414,1.2057940346226406,1.061119812852367,0.7800435637277241,0.8126875321650553,0.8976774142935924,1.014032476766542,1.0470540664523735,1.143445596268601,0.9521104979061845,1.1344026082553935,1.0632265160719165,0.9633296803642706,1.1606448670089575,1.0617770495066456,0.9165869454610186,1.0437697376440334,1.0564830536566252,0.6624829116604176,0.0,1.0608620666532407,1.116396019075495,0.9963824785852146,0.581872506122427,1.1422885304326278,1.0343353686213856,1.0302600139163622,1.0661993406747143,1.0622262632256898,0.824792357313936,0.8702078086093368,0.748136399097347,1.011148731467507,1.1708386518976222,0.601526084728767,1.2292635195908395,1.105593567343122,0.5706126521677231,0.9644004853271892,0.9220379403749408,1.1106663271253985,0.9494582105924576,0.916604272202275,0.905434774119465,0.8653292383871563,0.9994204913100299,0.8432607898502722,0.8913946372865615,0.9014459731372809,1.0517417268504683,1.1730930986906536,0.8215513093559037,0.9203632140441651,1.109410665538042,0.9685035259164716,0.9880061878874886,0.9729327846051756,0.6667445725385565,0.9064134770227701,0.63855432008177,0.8603715736816369,1.1574503260847753,0.7372400703379173,1.0998084396901755,1.0587570256484597,1.0881341816499512,1.0543214110142047,0.5121986092410956,0.9458638763309218,1.086693262226505,1.0711935142892755,0.9869989427813847,1.1664734019408864,1.1911715398199705,0.6153434559998563,1.1244827769446117,0.9694429758220301,1.0389916825405632,0.9164976304664659,0.7862523796841161,1.0406334782258417,0.8359983067156211,0.7978197483032545,0.7423065080569409,0.8830236908904079,1.2493205469622803,1.0804188357822926,0.8278194249863255,0.8020152201113995,1.009477166196839,0.9599738328164481,0.7546871066714657,1.0219673393759476,0.7521728715645755,0.9778865162943061,0.7400164292506599,1.1365356654453689,1.142241191478233,0.9477983447294072,0.9122015229835272,1.109985691458704,0.9135240077598851,0.6909028577782625,0.9913896232895493,0.771338522415157,0.8418845599140793,0.8234903944007159,1.0033397791536456,0.6254281190553125,1.019270729765793,0.7707892104406119,0.9450683702368988,0.988628126885615,0.9940956050199063,1.2828020564713762,0.8888821387696421,0.7009458819983136,0.7111677591145831,0.9575576447431872,1.0043611598078082,0.7363695813958201,0.7178553451294479,0.8401547151233694,1.0726763306778613,0.9710391259709646,0.9553753018094685
door,0.9545131215743082,1.2239497017199874,1.2250161308554592,1.0920758201803096,0.7746921838032967,1.1980417430494084,1.1698139616152363,1.2034325500930088,0.9269432576037934,0.6886730407936771,0.6458755421673494,1.1046890952294195,0.6542073285686979,0.9427128855609027,1.0081409873370988,0.861072311696494,0.9036205614201547,0.9444834444041678,1.1091434359582826,1.1334485781157397,0.7156579156205172,1.2753009854281276,0.7637966929844322,1.0569588664384146,1.2004744069086093,0.7731994904847985,1.004896100665343,0.9890167302268498,0.793512732752607,0.6050299359906366,1.0920931876764686,1.0249802755996904,0.4606314434410361,1.0224226270785117,1.021829232635777,0.961824195310251,1.2035695764141594,1.263941116734785,0.6592874762152114,1.0723044490288547,1.1555291102156464,0.5443908708832998,1.1116053210713048,1.0784985562426763,0.9800514969664131,1.0608620666532407,0.0,0.5915337936984482,0.9542785358432715,1.0615893675958568,1.131254991513561,1.2466574715987526,0.7483040465706929,0.9887938244388441,1.1538656047802442,0.776776608366703,1.2180149890365355,0.9916415263673843,1.1142992007240025,1.0924383825959534,1.2075957426595985,0.9889270844207769,1.2181627698591906,1.2425064403173232,0.7753810460455262,1.308012388233595,1.0020735019678446,1.2223399764663776,1.0829405062847408,1.2028726181151477,0.9543118372551932,0.7818591436807603,0.8039195193793712,0.8740692203434914,0.9890377875555976,0.8654718172663531,0.8431159281684721,0.6066897794881061,0.9307671431757287,0.801351589234686,0.9180299488184185,1.24724725272303,0.9287564902417517,1.0978720759313825,0.6712831975936268,0.9538047494723071,1.0551124604723376,1.208098643790795,1.0530526936315017,1.079173435886502,1.1224074557031931,1.1842998260808655,0.48650496248220576,1.0933801519001694,0.8423585371324644,0.8351534564236479,0.997139061326727,1.032626186252635,1.0573341907319953,1.127846169371356,0.9813034282573126,1.1055215862363346,0.9605532883092799,0.8596369096846505,0.9713568411795837,0.9365950363341776,1.1765548232545429,0.9604312212391292,1.1812340994959292,0.9924184402909846,0.9415479691267752,1.1965768780767356,0.35611966096915215,0.9297403804481366,0.9673885727266462,0.9438832205690655,1.1164901440384556,1.011470664669512,0.8254225553386012,1.0770619646643689,0.8833692175943041,0.7997753126462108,0.46022982918809563,0.7204145167697592,0.8782980044657142,1.1992731226807392,0.7125371414931218,1.1088927519894038,1.0202416943313126,1.0319754826965883,1.1503894268792179,0.8762634191609722,0.8025321937919688,1.1721272867794834,0.8378198790927183,0.8271830450172739,0.7923419634628366,0.6486078498401566,1.2298784074131053,1.2148640115117775,1.2162415484197344,1.0385519220706365,0.993833176425261,1.2247712667860753,0.8016584273129383,0.7433976454537675,0.76240809752954,0.7806709859457261,0.6570307312626487,1.2208305736263028,0.35854010634900024,0.9455193690844931
