,owl,elephant,cat,alligator,dog,pig,rooster,pony,horse,bird,butterfly,frog,fish,hair,face,hand,arm,leg,foot,ankle,finger,toe,tooth,eye,nose,ear,motorcycle,stroller,car,sprinkler,lamp,hose,crib,table,bed,couch,bench,drawer,sink,bathtub,snow,window,closet,door,oven,refrigerator,ladder,chair,toothbrush,scissors,shovel,vacuum,knife,fork,spoon,crayon,pen,pencil,belt,clock,tape,soap,bottle,cup,apple,egg,orange,pumpkin,ball,balloon,nail,watch,slipper,hat,glasses,necklace,banana,pickle,melon,gum,carrot,bread,muffin,sandwich,pizza,cracker,glass,comb,tray,box,book,paper,plate,bowl,milk,jar,bucket,can,basket,plant,flower,toy,doll,shorts,pants,jeans,coat,jacket,sweater,shirt,scarf,dress,pajamas,bib,blanket,mitten,glove,sock,shoe,purse,pillow,towel,napkin
can,1.2972794843174933,1.2008286854808965,1.1164833194357167,1.4036010657412499,1.2377920561508415,1.3861922306196914,1.253333590941441,1.0966448176470835,1.0732161299359944,0.9363990066147226,0.8897641860544396,1.334868325865999,1.035183468812593,1.2346322668217677,1.2053194475819635,1.3506835615749617,1.3024234333056264,1.2925020483074787,1.2152046823003455,0.9177950484454404,1.0474679319593228,0.9835213631313574,0.841872148082943,0.8010914096289392,0.9499492634580152,1.0884362973996482,1.041546093484158,0.9474225079257924,1.1594580791752815,0.9566214358994546,0.5944212576452268,1.2058250574858196,1.0652076366648504,1.2070571684683296,1.2559668517262672,0.9305547860635867,0.9695785574436613,0.8225336169600371,0.7417803167085674,1.080141409825321,1.0930271939764138,0.9023155109282701,1.0472208923199802,0.9314139187568651,0.6671537988108375,0.7583904543291969,0.9481630758249986,1.149193827449894,1.16841408337844,1.1251259548555348,0.7358204732775058,0.7628584334459347,1.0737047108301814,0.9072407739478432,0.6556959924460508,0.6520126584460115,0.5449798401893212,0.6777991624572275,0.6794160786027194,0.721540564220374,0.859879130958145,0.7520793062801179,0.5524965957388344,0.4078077122610748,1.0785908322177415,1.0834382003319238,0.8086174505513544,1.2210074409323406,1.073687951391162,0.6333996672582154,0.901634918122645,0.9290461911690533,0.8335879758923401,1.1173816390002762,0.8605573827611728,1.0191372005822743,0.7564246704777648,1.0044556635865556,1.2000802840627955,0.8854191115055922,1.2792623813971986,1.1061892681854453,1.1461954239029604,1.2017106167452076,1.1817815569330699,1.2447372792283322,1.0176841286611908,1.0943546398028121,0.9227248884967252,0.6129445807890842,0.8862557070191277,0.9115675729132495,0.6882161187842151,0.7254596986116959,0.8726985499546057,1.1434519081649241,0.21187066069993876,0.0,0.95652567841846,0.7370937070987181,0.7863377467791435,0.8605428158959058,1.125624308050599,1.0674180072964032,1.2799697118085809,1.3695456297188182,1.1486078838816778,1.2894231395816815,1.2901293753247343,1.2997085548981353,1.240222912125934,1.2479458046881888,1.2885102156301582,1.315800038165733,1.3334023270420647,1.4240022500129181,1.2801356132320914,1.0739183487153845,1.2040207237622806,1.0530916342163965,0.6008027501614408,0.8293570251268321,0.8372972051248564
basket,0.7633140859685241,0.8249460740896584,0.6793604495202599,0.6394939473909441,0.7721815196630908,0.8124251548777001,0.8875064182189761,0.8543030233919326,1.0982942272794414,0.7000009066293115,1.2648197356463553,0.8327628994084088,1.3038415964096348,1.0202916158293702,0.9626848539572012,0.9327555945955186,0.7784281714519685,0.7813100906359458,0.9497779533632257,1.4291666801532212,1.4262999125893328,1.311932325208467,1.1713813612941502,1.2768296184910968,1.4278394697875172,1.3150140506178913,0.9753663251071624,0.6842448786141543,0.8467463428624455,0.8073602701615135,1.1604498745092617,0.7988302486639356,0.4037210145341401,0.5098980547506526,0.5398643088565724,0.5873848777170132,0.6487208498783508,0.8878509299291053,0.7846393285063202,0.6591235959987258,0.9605445232074596,0.8269130205954537,0.8006941140315256,0.880914948396464,0.7991021260683258,0.9402859901981943,0.6839197606865676,0.4896817291199054,0.7271711808508711,0.6372441443083579,1.4005798399986247,1.0074589599234207,0.8252899395455751,1.1046694775710877,1.3563195947054223,1.3883653775242797,1.3605525779058347,1.28761098625233,1.2104859526732292,1.1872466813757152,1.024830823140152,1.1129344562688808,1.3989831104578767,1.265497772526821,1.149520727080285,1.302047687677068,1.1513133243886473,0.7726558779914217,1.2095302773714338,1.3444410922804317,1.473247791651131,1.291204047255665,1.440860628988784,1.0972805293345074,1.4079677609461985,1.4020551934951104,1.0411906098290393,1.2500582012640855,0.5252607175557018,1.25107328238388,0.8584819541457076,0.9286035673097565,0.965455627838775,0.7789843718984832,0.7338452939156925,0.615603909977277,0.6340295802539484,0.8368393646298026,0.7235111870719252,0.4896164571329269,0.9209118659543638,0.7638079103249928,0.8858203154096628,0.5280666253600396,1.0743644717295393,0.7250544161676857,0.7560339431793144,0.95652567841846,0.0,1.0297075272255298,1.079989136708142,0.9337234869177979,0.7903134486951058,1.0036489984296315,0.896725866160891,0.8724317202931853,0.9899433553606062,0.9535938132710101,0.8632666666473877,0.8524295847886767,0.9236728424217204,0.8799000588072245,0.7842828845688712,0.6790722240044863,0.5690612201061365,0.6501792058056106,1.0304630785623654,0.9994318334665723,0.8435868138640095,0.7514503344252284,1.0161524844417542,1.0092498686217626,1.0673010160419028
plant,1.2043547819625833,1.0276708189898351,1.0007977391336305,1.089201879685466,1.0258315623136565,1.1669234647273659,0.9868848766980797,0.9386123296309148,1.0187411939517788,0.9397747840006889,0.8363193295118835,1.0591970584795123,1.1785289056894426,1.0339211276159737,1.0869896307189628,1.1965145054438193,1.1459290648828984,1.2146366467958192,1.2026427283436691,1.0410250759671826,1.2774169382850065,1.1905223234346627,1.010297878012926,0.9696837180842153,1.143927519402352,1.1582509232030584,0.9995642676237241,0.9704295479801248,1.0499945239031951,0.8871220336959171,0.7907306106530694,1.0587488276763455,0.9490639347482288,1.031252544748894,1.1170313943445234,0.8776075780324977,0.91811244829331,1.0576363255102783,0.9924680482714201,1.1304099982172242,1.0226095840052511,0.7323751815058914,0.9498024884192197,0.8965489940241158,0.7809546052335108,0.7376661557569439,0.8867795879287477,0.9703906869192173,1.1867754495384173,0.9508551684842552,0.8706897055536091,0.7317288601798453,1.0088449946443754,0.9615106477606328,0.755696530253401,1.0357186433008083,0.9053832381676353,1.0310138752171878,1.0177123430945676,0.939551591603075,1.068772283969571,0.80481110378802,0.8216805309299932,0.9327316714974647,1.0486078152925007,1.2712557623759533,1.0267378567987209,1.2098029313856646,1.2246030544245574,1.031569898394637,1.0928335471379915,0.9816781976613379,1.0973418396453998,1.0166779424343773,1.054941343374423,1.2190707155751834,0.9831824055725324,1.085665867758149,1.1408503741450007,1.1131137974191876,1.21173438031892,1.0734683047624747,0.9291536333976186,1.0296037211928208,1.065556091445807,0.9876088920006475,0.9786611398393216,0.9774955568021915,0.9494985055078826,0.8157918493877258,0.9480252694164258,0.9606725803447345,1.0395087370699307,0.9856227474062487,0.8496033049084781,1.0947282366479418,0.7197155525737029,0.7370937070987181,1.0297075272255298,0.0,0.06537478107803041,0.8838199066792712,0.9625394372290812,1.1247773414971745,1.1368841515049943,1.25652187277391,1.1327053300928605,1.221880001490196,1.1232373418473096,1.1299203710707195,1.0354810003496437,1.033269852897572,1.085508991281714,1.178174141493365,1.1817914996713452,1.190462426587648,1.1805823055463802,1.1388177898263023,1.1163479505746432,0.9908134668337584,0.9421191310315584,0.9250697501681819,1.0032094033817593
flower,1.1454848731252016,1.058951821798909,1.0431335845614393,1.0974639518880818,1.0247441016654864,1.1324828369276914,0.9803046824436171,0.9611973841659079,0.9969871146042657,1.0212223255746955,0.8248160509568958,1.0122028605150277,1.0997360413906014,1.0653797120585746,1.1221631717003353,1.2418225202145585,1.2143948204842219,1.2130522268378898,1.219379562592585,1.0390700906794315,1.2639440917333133,1.1529075363663617,1.0155186914623195,0.954460167295465,1.1124518053481822,1.1498693648438714,1.0690413051377807,0.9802043258136075,1.077508458236714,0.9277757802034285,0.7790485789683484,1.112530633787067,1.0394184470069876,1.0686379228972833,1.1431783264548852,0.9846454317151081,1.0148173441392447,1.1063809112201017,1.0525741614561677,1.1945287778340914,0.9886800618726237,0.8696322349552124,0.9868586378952797,0.9890115745481749,0.844546812836543,0.8301695080212266,0.9391393444549023,1.0565104968163603,1.197107364629127,0.9621155215897734,0.8507241609235184,0.848977732316172,1.0817405838674743,0.9882647152433036,0.7399750013536168,0.9841146868283344,0.8862880906407533,0.9885280328239874,1.0098051094533051,0.9008960535567241,1.0125841996453409,0.7891789856167133,0.7847045582825602,0.9300582847647503,1.0429999227118785,1.236890132046063,0.954765821135835,1.2038955974190502,1.185613674641837,0.991121093684943,1.0781625528924998,0.9106336816454264,1.0825381455463983,1.0385166477167675,1.0345638103933705,1.191444573629901,0.9181097637501282,1.043943623891073,1.1582564379325573,1.0493500128687663,1.2092107894091686,1.0596542287101132,0.905236159875082,1.0073778031370988,1.0743786368688848,0.9955743499207146,1.0270752127672458,1.0259297905896219,0.9337040319636263,0.8357712515747946,0.9077602361909621,0.9070514095585017,1.0503172463486825,1.038597336491195,0.8662471385183248,1.158559365207326,0.7651115119308562,0.7863377467791435,1.079989136708142,0.06537478107803041,0.0,0.7941655128083414,0.9561445356447732,1.139544930644289,1.1819823089417834,1.2709940769222225,1.168879484114398,1.2434789659447447,1.1828500307377066,1.1889155889777978,1.04435703276517,1.0849810523629777,1.1290553414830382,1.1819833536846756,1.1694040957808796,1.1943551848908613,1.203050342533878,1.118741983710026,1.14952239730325,1.0705423533914455,0.9592937189275298,0.9092460648506971,0.997458124099566
toy,1.0881095914205599,1.1852822280612023,1.137282636843151,0.9951355895170302,0.8679988518823791,1.002232161505343,0.8788554975344616,0.9920782390082176,0.8128672553366223,1.080329166715627,0.9328205745773557,0.6408528810911165,0.9908591751612673,1.1520512512409893,1.1566145974198272,1.2210913234093994,1.2953237564695734,1.191808762927634,1.2447313667625106,1.0275974926435814,1.2307640141383482,1.0628077118633803,1.0248784094162904,0.930133143303159,1.0268827993462781,1.1192757956068462,0.9878954022868585,0.5616724721062796,0.8856637804025987,0.6807669506673513,0.8959525793615983,1.064719180678154,1.1351883608297657,0.9480218113349329,1.0180881025515465,1.0761705295028108,1.1310873029725539,1.1397269776508199,1.0580908386515384,1.3337037666029734,0.9775391168024931,1.3349208848071408,1.1111655699698872,1.27819279838725,0.8998666135905201,1.117771456088895,1.0146008114561362,1.1418159726903854,0.9269701202941633,0.8217741692454008,0.9257779620415655,1.0070589230365743,1.06632128196935,1.0688437984830317,0.925653886789885,0.9251923093356796,1.007881373264082,0.9830703494627946,1.01939922845937,0.8491663713301119,0.4552084290808174,0.7530942881621693,0.762320693415665,0.7462629745964188,1.0723515872337814,1.0541945858558028,0.8085427781935774,1.2327544343908585,0.9462615267865118,0.8893735279247555,1.0441038446433435,0.8696399851200108,0.9770304757492954,1.033735040300615,1.054002465272409,1.100156316061581,0.7081289088868783,0.868981967108417,0.9241440855564242,0.6567219770991918,1.0141452917180651,1.068838338703172,0.8441889020499384,0.9469299869134343,1.0015149120955593,1.0633093188414906,1.0414988114503432,1.0735616409855788,0.6139976167434754,0.687473552335836,0.7528290472064588,0.8158231150143466,0.9960713833102005,1.0273373660447358,0.938307635837867,1.116375586211737,0.7225480713603083,0.8605428158959058,0.9337234869177979,0.8838199066792712,0.7941655128083414,0.0,0.6853969121572032,1.0786170512189024,1.2399360880842898,1.2790627604630456,1.243533457532617,1.2559905117400592,1.290711857325141,1.266442863112947,1.1142239926311455,1.1717860750780749,1.158884420685116,1.030828772592047,0.9869621192520671,0.9689044627180367,1.027276884826259,0.9733616235236635,0.9681576142623065,0.9883256018821256,1.0500269634984054,0.9447516918564223,0.9860879181802372
doll,1.0072282872772294,0.8715423267103403,0.6899979699839482,0.6668456911559865,0.270866748669333,0.7111290735384564,0.7940694946194728,0.7608081324438281,1.0100942233404993,1.0403532075820408,1.0392127508489792,0.6048325798070142,1.1261964259664308,0.8397195618283277,0.8995238593736381,0.6709433676500501,0.7443820923897663,0.8900806357731429,1.0363416268636514,1.2072096534365808,1.182095699489464,0.9665863168254268,1.1395705475166151,1.2778247508850211,1.1727409067286318,1.0063627078286654,0.8434793571671299,0.8550229536605544,0.9999662499372398,0.6689836498615634,1.2004556115212686,0.9126492212512369,0.8248287010081777,0.7196631491085226,0.8020700587897832,0.6815956605507096,0.8716819507187581,1.0779015169153556,1.1051569611214094,1.1814609506079825,1.1630753324023855,1.0021818266749012,0.8895642466133972,0.9903084054569283,0.9573710303467955,1.0255434220436574,0.8061144469813206,0.6790384197696228,0.8407137830808175,0.9375886675476856,1.1519974358146254,0.9647477297302628,1.0309918861684955,1.2678335138932812,1.1897460936274094,1.370525234413226,1.3545730787090282,1.3323185700442135,1.1607071351719442,1.1729457008285618,1.0584934387481617,0.8911591529168673,1.2589202392103012,1.2888621320050304,0.8837696139420713,1.2259589786545368,1.1414806366245303,1.0734540848107068,1.0323726008133374,1.2289728191802316,1.2613030085916126,1.0266841108196771,1.107565323514699,0.8064764029247482,1.1569784149811817,1.177896723481354,1.1160937744170696,0.9809631390154625,0.827743796651846,0.9819746909329617,0.8357849233442394,0.882640320725955,0.5774713985974591,0.8014747048972817,0.9145038185242039,0.7708106164795723,1.0139088896703947,1.0322067990600419,0.8197810425688463,0.6253273104227733,0.9927235937648241,0.898516858518923,1.2093247170369033,0.9157791698709993,1.0137601023870413,1.083599033263569,0.8711503281425127,1.125624308050599,0.7903134486951058,0.9625394372290812,0.9561445356447732,0.6853969121572032,0.0,0.9240603338962926,0.7641886637166451,0.8346574529244837,1.0074217102379948,0.9462078736497073,0.8125485393948235,0.8049892283443802,0.7803129111916869,0.7567020908407543,0.7493266616370012,0.7755524980075711,0.7522099226852914,0.5486856680535119,0.6694479572446982,0.9832105339366369,0.7828234031321595,0.8922899511016074,0.9943995365565819,1.0509494240507913,1.0280427772068421
shorts,0.8350803480882585,0.924361846846532,0.7627264909544158,0.9414057638315425,0.9151481158585192,0.9643505429538664,0.9199973210136475,1.0372837079019481,0.9216049267600724,0.9971404938650705,1.051332925319102,0.970710952671921,1.0078959970835204,0.918414223078587,1.0312747770739474,0.8864477250022949,0.7340085779928495,1.0487676722309291,0.8143647948537376,1.0654186809110702,0.9947247162656677,1.0328539613057812,0.9343716986027378,1.2411886028308097,0.9811905239444279,0.946914813191813,0.9386013029483363,0.9526116744603408,0.9943304892646004,1.073757916721685,1.3054370221629221,1.0767639886600702,0.9005503656686953,0.9706088706999167,0.937236033994472,0.7932311582559184,0.7669944971813003,0.8612434200944779,1.1181969933709666,0.8785315005675203,0.9933359216457734,0.9433581590710861,0.9554592943477485,0.9086039226563257,1.05251536610128,0.8765230661462582,0.7804539194035871,0.8860643534649053,1.0957212335620714,1.050557304716736,0.9081003318940797,0.9655020495633821,0.9680313103236059,0.9977608197304038,1.1387164147930768,1.0928481654507243,1.0364318645737418,1.117894662400008,0.9665597105685972,1.2201096432973277,1.1955858077810566,1.147925146792679,1.1024991042416414,1.0231943984993204,1.1494332533484883,1.0737097862099476,1.2440423950988033,0.9527819750304134,1.0818287538372084,0.9519123589434431,1.0995216514967847,1.03212022795453,0.7873965679473618,0.9290743643258378,0.9930402520116969,0.8348402987766559,1.0363443233313299,0.8514862456700023,1.0757014989006672,0.9756445627074086,0.9559293454487922,0.8723048187120025,0.9371647038805185,1.0433049190914596,0.9425066915399051,0.9191450600233018,1.0234076229262352,1.026994643839693,1.114263873616783,0.9976118282914145,0.9826170532741351,1.1663771553145286,1.0732862200855224,0.9691974541957703,1.1485483768823759,1.0050619627610324,0.9989716121663412,1.0674180072964032,1.0036489984296315,1.1247773414971745,1.139544930644289,1.0786170512189024,0.9240603338962926,0.0,0.5090171332373457,0.6580230826861404,0.618695993745341,0.7207021200611389,0.7610142413231421,0.7591504306719312,0.6528331356424316,0.7584657649811177,0.735298396137976,0.6875720453927817,0.8438071128745236,0.8869362632880665,0.7713671091474141,0.6656390145950801,0.7611216950482576,0.8996508470573157,0.8896415461997333,0.7457483865786918,0.7217813957300243
pants,0.7932057341693997,0.47844238927126226,0.5813436532221257,0.524615580262068,0.6500883174362582,0.7199777706849233,0.8244885777349705,0.8376078284555895,1.074790270766466,0.9198787809111637,1.1062488992630712,0.7693884020817352,1.1677308997976001,0.7797232108089934,0.8160519057559149,0.5895150057395545,0.31460182606261644,0.5909245147500837,0.6367741107246274,1.1815569518537588,1.0390619294536259,1.0382984860485847,1.2121925108437859,1.3292141834791211,1.23188588146331,0.9658018682024674,0.7276534273240323,0.957966157266778,0.8386239732330597,0.9357867421582184,1.515546525316527,0.8255778173956593,0.608589187575048,0.6832888478713574,0.6522116814890716,0.5630099125550148,0.6077338007039573,0.9267137160298156,1.120522575709793,0.6728170744534197,1.0182203762797821,0.8807494767173608,0.6938028948746613,0.7879783108199507,1.062154788078252,0.8047221070152478,0.6874018216038196,0.5113041488507111,0.871907264479078,0.9649933245770188,1.2052119401661248,0.8555988415578366,0.861571566479301,1.1549936391400837,1.3832919575323541,1.393677732342414,1.3451583944900365,1.3505497970653129,1.191852163830673,1.4662539058513449,1.4284139162496297,1.127852231712977,1.3879159555413607,1.3768506870423423,1.0202797660230427,1.1801176915599714,1.4151349010996794,0.8792225159053828,1.1526249018033436,1.318049949433902,1.2302556744125488,1.2708365880998684,1.0593282827584023,0.903361994206322,1.2362451755706814,0.9826640541627605,1.3063991775211203,0.9782719951474781,0.8662477172525209,1.1983571608730506,0.736333900869279,0.8121320267178151,0.8318720540474795,0.8565388024862691,0.795646418413709,0.6226178639862707,1.0536002974656424,1.0061936745605786,1.0485066751502523,0.969584282770094,1.119590891989212,1.174335445740741,1.345767943039585,1.006532552474594,1.1401887796781083,0.8214269030749645,1.132908270767146,1.2799697118085809,0.896725866160891,1.1368841515049943,1.1819823089417834,1.2399360880842898,0.7641886637166451,0.5090171332373457,0.0,0.28195244564182076,0.44436893956536827,0.4076939811186633,0.364403708375616,0.43645089144681104,0.564131582221937,0.4657472943612786,0.455040605024441,0.49976107059194497,0.5520380508270536,0.5220767789294669,0.5230463675881871,0.7829826253174204,0.5437051185323201,0.8233475388213756,1.1007346723742886,0.8683133244122652,0.8163921295991645
jeans,0.6762112080636218,0.559682030135726,0.619048824945031,0.5249617979896837,0.6686421420516677,0.6830733912177567,0.8229264614888749,1.0264559519326126,1.1529767241386568,0.884403471668431,1.2303624364434893,0.7906865436393327,1.0730165197728525,0.719734147240863,0.7149846652349443,0.6053577892631852,0.4387639924686728,0.6807756475766005,0.7324198440274152,1.168325112177259,0.9942195302320281,1.0771744643640644,1.2665766325210437,1.2468628199339866,1.2508302067622277,0.9864854682552094,0.6469458428421614,0.902145218260154,0.6367893149102478,0.9269806050343468,1.5050971590133149,0.8774575755410599,0.6437733679720039,0.5929947185491933,0.5071175720324319,0.646295026542675,0.706177555015903,1.035733101243131,1.1422238493190868,0.6429490818462148,0.8864205050853112,0.8935757096355195,0.6025018180623215,0.8550686892576895,1.188853897212514,0.9409242758180596,0.8443340601671203,0.5651401270015703,0.7888252750373963,0.9356196781681678,1.3439760872254187,0.9825639167357851,0.831506297883095,1.21002110500554,1.4478020807321392,1.340644513391687,1.3914759918031296,1.2925224273404319,1.1533380940186075,1.4685911073563795,1.3629322941464994,1.1916481693499987,1.436245398762459,1.4610560470435192,0.9960566095362442,1.1090391656450869,1.4071722680202712,0.8405240950257467,1.062018367750206,1.3127823362284272,1.2213145775599974,1.3375381296827722,1.0725318629538358,0.8015592130210865,1.1861733865326545,1.048905334839957,1.3352060619510393,0.9565638181946763,0.8630642738714835,1.2694384096366598,0.7831214391301844,0.902356340152941,0.8484747919921516,0.871980832323891,0.6495509574815271,0.7996290787602536,0.8814569812976942,1.0384769698011231,1.0614502219540032,1.0678151543506147,1.16976010044098,1.1481506147260836,1.3243651155273843,1.0705238032946436,1.1725023378986248,0.7197676317991739,1.2319070569120423,1.3695456297188182,0.8724317202931853,1.25652187277391,1.2709940769222225,1.2790627604630456,0.8346574529244837,0.6580230826861404,0.28195244564182076,0.0,0.5349553198851041,0.23067191917430485,0.3379036488942775,0.4504771297188359,0.614375405681401,0.6002925212353889,0.505740549964351,0.463668579509411,0.44070650359568597,0.4569325018003041,0.43172021924503745,0.7645142742274296,0.49728578509304466,0.8789073249365622,1.2108650559837337,1.0754942699143626,0.9908200953375798
coat,0.715014305458032,0.7021175485159956,0.5961359653960543,0.7426878278864436,0.7998925790824452,0.8532983130731147,0.9509592046586834,0.9301154626548479,1.0222597788024805,0.8483716545281854,1.0526642922052067,0.9900554362159215,1.1833081199625026,0.9206517782958252,0.8474352358066392,0.7927586419773888,0.5358633448783254,0.8987727630056438,0.7536051102389769,1.1126880380594104,1.0444608271720828,1.1836863040044834,1.2230904878632423,1.1542938267378458,1.194354774081202,1.05773834476718,1.0616111542126883,0.9453663335740956,0.9279381326257833,1.0875977666234276,1.2442889531494976,0.9343440116424931,0.7012749372079843,0.8337632847580579,0.7578579420682011,0.8106224715803464,0.8660625752414677,1.033209517354881,1.0415030580808848,0.6450836624744941,0.811610177371179,0.850987855105316,0.9649897084153939,0.7614745063353139,1.0864252654517013,0.8270425246218449,0.8305096530444334,0.8078830729648641,0.9268966836715499,0.9747885003136483,1.0550224225795133,0.9927645096508488,0.8864931085871444,1.0543349729072393,1.1698567355174991,1.1846574391170788,1.1559067564681897,1.1547492380353548,1.065726167779078,1.1994621042304496,1.2271057210013527,0.9834884616575326,1.2084191153665704,1.1916857986101224,1.118899372074152,1.1256758942441978,1.217323764653485,0.837425526653894,1.131090853199503,1.06236842791435,1.169213241185769,1.2328169917466179,1.0961940531464336,1.007805111618332,1.1259501994173495,0.9986070630719992,1.0453504373778946,1.1052819213308742,1.0138193538482265,1.249170493687902,0.9545685755203498,0.8361050877805619,1.0761905121724056,0.9310850694320735,0.7745954142441268,0.871548728794411,0.8813134603519871,1.0561074985547974,1.0879977271618302,1.0892883884858264,1.1785145378600972,1.1368291814438893,1.1571375852152772,1.1062770710616758,0.9876490360112868,0.9002485809179431,1.1402909581665286,1.1486078838816778,0.9899433553606062,1.1327053300928605,1.168879484114398,1.243533457532617,1.0074217102379948,0.618695993745341,0.44436893956536827,0.5349553198851041,0.0,0.3826029078810549,0.37381501322359856,0.42960475297042944,0.7955191610963339,0.5585713057479972,0.598914749551775,0.6174089222400115,0.7641237604330178,0.8150494647386047,0.8418389791270724,0.8994279119551443,0.9097032083205727,1.0149092672586888,1.0939209653475488,0.924625395778578,0.8509096154301661
jacket,0.7536947966108792,0.5616838527462424,0.7394148309866033,0.6477041555575827,0.8197009356295213,0.7720479283286069,0.9412982827133985,0.9637736813479757,1.11042458372008,0.8583253648462867,1.1777517937854178,0.8972354574945026,1.1017715727090447,0.7035012104183902,0.6695247824002015,0.7971405921023196,0.5490612586220658,0.8184738509426978,0.8228702231169592,1.1380935733549726,1.0434162838465466,1.1500965663577893,1.3135455239404406,1.1901728915628107,1.231961119984459,0.9930443801285975,0.697456733844457,0.8256848024127117,0.6962426991696289,1.0267769271452403,1.3851065242869676,0.8996890365716957,0.6958394695193877,0.7434620324507131,0.6422398870504396,0.7084925077983834,0.8041074726730372,1.0575683742581599,1.1475813636023668,0.7233988679786549,0.8747451532491457,0.8308207319106058,0.6328568878220553,0.8013579885210501,1.1439611745425824,0.8595094568442977,0.8363064191566507,0.6710509791531927,0.916994136897446,1.0102892920327717,1.277624073223696,0.9652285470743648,0.9433415713698757,1.2088168292864232,1.3831425751039952,1.2855622231514752,1.3095688428517294,1.2410232707204631,1.1074130765585886,1.3537954414826412,1.287934442249267,1.090797711084436,1.3701418923872417,1.3931849606840292,1.0932349590981052,1.0625397790290898,1.3036466964041875,0.8538298727020148,1.1136812895100807,1.22020918213533,1.1713338275708032,1.353620052029103,1.117503376818926,0.6996687071708787,1.1126246571458167,1.0621153951639883,1.2920181180900112,0.9962818784207121,1.028885138590902,1.311577509657628,0.8811879479768252,0.951874831488693,1.0216767974176806,0.9429935289785408,0.8168250513337902,0.9026124277804309,0.9020077385500332,1.0787652761293614,1.0657071772674802,1.0920241091368934,1.1951498010306612,1.1481066418717354,1.2989726756231779,1.1554503710090631,1.0621005966408104,0.8089429495820013,1.1685431853192394,1.2894231395816815,0.9535938132710101,1.221880001490196,1.2434789659447447,1.2559905117400592,0.9462078736497073,0.7207021200611389,0.4076939811186633,0.23067191917430485,0.3826029078810549,0.0,0.2499150458408299,0.4110600669097686,0.6228547621880455,0.595846275108359,0.5606759248830404,0.5498512213924046,0.6027970370509501,0.6114882493691735,0.5667357669465634,0.849459315288955,0.7122901096544654,0.9742878536341905,1.212215425292193,0.9250185876380389,0.8217928148434548
sweater,0.786252521772485,0.4915587273727501,0.6703489785081856,0.5103075326651862,0.7241309660855062,0.7423802526607026,0.8812145320241811,0.8650398282698583,1.159070917762103,0.779452190235344,1.2265329241605156,0.8532941238993474,1.2793852157148176,0.6254963089141665,0.5623360838755304,0.5579655505990734,0.3477611513662159,0.7261159772246766,0.8528045882011822,1.2342761213498525,1.0784299038874778,1.162401719029021,1.2951543243664885,1.286942894649712,1.325201369839578,1.042149002357919,0.7651194269203793,0.8424356002530728,0.7718079911101922,0.9222662905379506,1.4113441645103377,0.8230490173482884,0.5249569159262372,0.604684651616344,0.5634505249337927,0.6389014109958958,0.7241119498471023,1.0682292293231679,1.0822389034916176,0.6761940163730829,0.8744220593195303,0.7116692097903861,0.6831373503110272,0.6947914390512613,1.0248821806022883,0.7902644813584051,0.7004574813263775,0.56529900406036,0.7845586503338019,0.9849279904945913,1.3482541559443524,0.9225360897704709,0.8863608878290543,1.2095022915236853,1.418683279096613,1.389917233999737,1.43336077057228,1.2961877285308652,1.2201227085391717,1.3724554444830297,1.3357053745306569,1.0515922871216887,1.421538862819823,1.4618813024517787,0.9947609159785165,1.1671700180407083,1.3479512136992966,0.8848868826212578,1.1371618514151802,1.3285172761530701,1.280116655006296,1.4404724074003843,1.262705813242753,0.7422405940992269,1.2168139257364228,1.1671115259644886,1.3568054860145453,1.1104785394068224,0.8479560036392606,1.349651402701039,0.8352082132221759,0.9005385319790413,0.9237186783800457,0.8805547343257387,0.6953662462081895,0.7792920531893688,0.8756983862414711,1.002549960362325,1.0285154900147984,0.9625260002880304,1.2274175621096381,1.1151849959666342,1.3185586972844316,1.1460946921354371,1.0177343302158706,0.7888375266960113,1.1682419323340498,1.2901293753247343,0.8632666666473877,1.1232373418473096,1.1828500307377066,1.290711857325141,0.8125485393948235,0.7610142413231421,0.364403708375616,0.3379036488942775,0.37381501322359856,0.2499150458408299,0.0,0.13173024229605734,0.4749044271025107,0.28737566162977146,0.28109354643125495,0.4031222327007622,0.5658443576332645,0.5014009440187546,0.6519233421661221,0.9928712960467954,0.751932497973147,0.8792210691523433,1.2640360221125722,1.0604843589129824,1.0127350196082532
