,alligator,ankle,apple,applesauce,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,chips,clock,closet,coat,coffee,comb,cookie,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,fish,flower,fork,frog,glass,glasses,glove,gum,hair,hamburger,hand,hat,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pastry,pen,pencil,penguin,pickle,pillow,pizza,plant,plate,pony,potato,pumpkin,purse,radio,raisin,refrigerator,rooster,sauce,scarf,scissors,shirt,shoe,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,stick,strawberry,stroller,sweater,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,vacuum,watch,window
spoon,1.4513856,0.56597733,0.85583055,0.9051969,1.486377,1.0218512,0.583863,0.8550593,0.7645869,1.3386137,1.3002139,1.447243,0.6088562,1.2170582,1.5343587,0.8683771,1.452735,1.1720815,1.2077339,0.35821593,0.63455576,1.2915549,0.8825983,0.34096122,0.7727357,0.6552601,0.3243934,0.99544424,0.7717855,1.2057374,1.0161085,1.3366735,0.8524208,1.2124431,1.2705592,0.9458807,1.1104553,0.9589558,1.232277,1.1573584,0.34266168,1.1891007,0.4374541,1.0190761,1.2246035,1.3749077,1.301127,0.7684051,0.93690336,1.3015869,1.1678349,0.7699317,1.2561737,1.355235,0.85703087,0.87916136,0.75998515,0.24382126,1.0585202,1.358442,0.5641075,1.2146646,0.9388502,1.2954161,1.2939603,1.3287652,0.4307487,0.9131821,1.1419828,1.2981486,1.2155656,1.4428596,0.40017647,1.218885,0.40062666,0.7923347,1.2932224,1.3437352,1.173895,1.3743552,1.0864272,0.9952986,1.0939221,0.502063,0.8718308,0.7273233,0.8578585,0.75721186,1.2546958,1.1168343,1.5511436,1.3207214,1.4994361,1.2488031,0.23025179,0.32861894,0.7126722,0.8797526,0.45726275,1.3105705,0.8557724,0.71551645,0.9088714,0.9649447,1.3427904,1.2518891,0.776321,0.7634597,1.0671726,0.9332571,1.2363155,1.3415567,0.91314656,1.5065234,1.0893285,0.15552676,1.0472316,0.6551216,1.305966,0.3792622,0.92643803,0.5317345,1.1116621,0.82165664,0.0,0.7914051,1.1168864,0.83807874,0.73766154,1.4973719,1.5669059,0.6999819,0.6498773,0.5432379,1.0348039,0.90517485,0.9086863,1.4773159,1.191523,0.2836206,0.5690089,1.0411643
sprinkler,1.193419,0.78823674,0.9416816,1.0107658,1.2374538,0.9304751,0.93358487,1.0782971,1.162031,1.2490778,1.0565345,1.3424859,0.96768636,1.3196293,1.086277,0.98871267,1.2373449,1.1451488,1.2165755,0.8861281,0.968135,1.2894099,0.8851719,0.9844994,0.9928138,0.90481997,0.91969824,1.0273764,0.7114905,1.0501156,1.2360251,1.1569614,1.0354857,1.2166867,1.1144557,0.8310658,0.98182327,0.7914248,1.2714956,0.998508,0.91763496,1.2907348,0.94231695,1.0248293,0.9666612,1.1244667,1.1659787,1.1081741,1.1996754,1.0977778,0.7757321,0.80863667,1.1328086,0.99117017,0.6634766,0.9240802,1.0036561,0.7694519,1.0343318,1.068487,0.6888522,0.9885443,0.87424105,0.942141,1.0407892,0.9006724,0.8617649,0.9542507,1.0006688,0.99427414,1.053417,1.1710964,0.9531927,1.22574,0.8333684,0.91842556,1.0410602,1.1227415,1.1257339,1.0457988,0.97530484,0.69793755,0.9011372,0.8324343,1.0271657,0.6056063,0.5971664,0.974245,1.2126993,1.1363238,1.2013083,1.1517055,1.2120124,1.07195,0.8485954,0.9272207,0.90804553,0.89025927,0.931522,1.1802194,1.0397354,0.997638,0.9239606,0.9134633,1.0875567,1.2145481,1.0031472,0.8200029,1.1730207,0.8512244,1.0329901,1.0984827,1.0487632,1.1383933,0.95844907,0.9087304,1.1186545,1.0459784,1.2096192,0.8433335,0.9447375,0.9542996,1.0334625,0.9648476,0.7914051,0.0,1.0290929,0.9296241,0.9840223,1.2348204,1.2819599,1.008769,0.6547199,0.6968396,1.0443072,1.0701339,1.0211478,1.1882485,1.0528879,0.95832247,0.59176433,1.110949
stick,1.0132836,1.199616,1.1774095,0.95142937,0.9156361,1.1380868,1.2675714,1.1734655,1.0152855,1.086935,0.86906815,0.9383383,1.2828321,1.03779,0.69440687,1.0550088,1.0164568,1.0459269,1.0880284,1.2269965,1.2490834,1.0277374,1.1022134,1.0614684,1.1442395,1.116499,1.2467201,0.98690367,1.137224,1.0490965,0.86602026,0.8461838,1.1057487,0.82578623,0.75279856,1.0914819,0.8174379,1.06054,0.94492114,0.9712653,1.287566,0.9103476,1.2721624,1.0157241,0.9159568,0.9034388,0.86043864,1.0839105,1.1088123,0.95591223,0.8439021,1.2145841,1.0127943,0.78498507,1.1070735,1.0960746,1.081763,1.0421765,1.1343952,0.7464671,1.1792789,0.97666645,1.1152072,0.7870275,0.71062565,0.8516904,1.26091,1.0857788,0.81921446,0.8457238,0.955706,0.9018064,0.984445,0.7640562,1.2668424,1.0677847,0.95272833,0.969977,0.9892172,0.96149415,0.7918801,0.92321694,1.0244467,1.2961824,1.2034117,1.107266,1.0389744,1.2166264,0.8157754,0.85248756,0.742966,0.9160186,1.0045462,0.908234,1.2465398,1.2479758,1.1479183,1.1933398,1.3378493,0.80930096,1.02285,1.2333437,1.0646727,1.0251527,0.92776954,0.80029917,1.1240635,1.0857186,0.9992673,0.9814568,0.950303,0.9173852,0.80680853,0.74180865,0.98228306,1.1200488,0.98987114,1.2265246,0.9593044,1.3360186,0.99528,1.2642125,0.9484196,1.1694576,1.1168864,1.0290929,0.0,1.1134533,1.1142726,0.6788066,0.94274783,1.2403449,1.1708133,1.2055612,0.8182996,1.1481076,1.1631577,0.85597587,1.0217888,1.0349097,1.1912448,1.0612854
strawberry,1.1560848,0.884739,0.30153573,0.9603417,1.3166881,0.687444,0.5310623,0.8349704,1.0137866,1.3818903,1.2021053,1.3893754,0.9483627,1.3326824,1.3161169,0.94424397,1.377995,1.0866296,0.94557786,0.77134806,0.77542853,1.1095794,0.7543695,0.9727116,0.90335214,0.703896,0.88939077,1.1744446,0.9219303,1.3463893,1.2515842,1.2236575,0.7781381,1.2652086,1.2886289,0.8335559,1.2409797,0.81638575,1.3067193,0.9010442,0.7380963,1.2440319,0.726084,1.2156273,1.0383935,1.2718704,0.92837113,1.1245168,1.0846299,1.2243066,1.0333135,0.61417776,1.1614735,1.0788306,0.8204218,0.9461041,0.6808423,0.94126296,0.69968724,1.2167217,0.9192069,1.0627067,0.6611502,1.1816432,1.1404886,1.1000149,0.80883944,1.0732485,1.3266854,1.3015407,1.032383,1.3436372,0.9836159,1.2534087,0.86024785,1.0092431,1.2497079,0.7754522,1.0023116,1.0810537,1.102107,0.88251317,0.7741972,0.75455064,0.92651874,0.9701013,0.8952961,0.49409038,1.3572326,1.270691,1.3122612,1.3523543,1.1669362,0.89726543,0.76092243,0.81774724,0.8692079,0.67124677,0.9236577,1.1937844,0.6998667,0.89193785,0.8071023,0.90899026,1.1780882,1.1882405,0.79008746,0.74717057,1.0243068,0.9251291,0.85276306,1.1901548,1.1221482,1.3254845,1.0877578,0.81517226,1.195049,1.0979639,1.3222334,0.75151,1.0117604,0.678344,1.2535479,0.84211636,0.83807874,0.9296241,1.1134533,0.0,0.84696925,1.2915992,1.2770231,0.7014645,0.76358455,0.8121248,1.200597,1.0247928,0.6236901,1.254212,1.0278255,0.8732784,0.84884584,1.1377282
stroller,1.0702708,0.91053164,0.80933326,0.94388026,1.2560153,1.0264006,0.8745558,0.698063,0.78581905,1.2335935,1.1481024,1.2395881,0.8930476,1.1682243,1.3687023,0.92399764,1.2634143,1.0467306,0.96146315,0.82040703,0.89120865,1.0481288,0.8265702,0.969811,0.98824733,0.7986611,0.86685324,0.7772571,0.83873653,1.198396,1.0955327,1.1580265,0.802698,1.2420146,1.2991288,0.9247335,1.1160455,0.9281522,1.1298363,0.9489337,0.6996942,1.1280489,0.8457246,1.0277624,1.0758222,1.0718157,0.9818412,1.0924784,1.0267586,1.2193184,1.0375527,0.812806,1.1072317,1.0933449,1.0004376,1.0036237,0.73595494,0.69100696,0.7176806,1.142544,0.8438153,1.0002923,0.71827525,1.1502767,1.171132,1.1866627,0.8252436,0.95877737,1.2569172,1.302874,1.0674236,1.2035745,0.81119204,1.0951569,0.90288925,1.1006514,1.1884803,1.1691482,1.1277988,1.1077083,0.8483697,1.0466287,0.8487723,0.84798217,0.8555052,1.0000755,1.0445284,0.8432441,1.2614689,1.1861502,1.3365707,1.2000173,1.1836362,0.9516195,0.6685173,0.6922852,0.69720864,0.7584193,0.7288537,1.0833274,0.91614616,0.976034,0.7967416,1.0597324,1.0869465,1.1010526,0.9562338,1.0230154,1.1202139,0.855728,1.0672355,1.1678729,0.9196459,1.2663568,1.014855,0.73094654,1.1901687,1.0174644,1.1721463,0.6378366,0.75484,0.7795608,1.2080517,0.82212555,0.73766154,0.9840223,1.1142726,0.84696925,0.0,1.3016415,1.2630467,0.8315628,0.93688315,0.86769426,1.1072118,0.9173331,0.7850494,1.2098885,1.1931411,0.95631564,0.8404573,1.2362677
sweater,0.7337811,1.3952622,1.3827397,1.153771,0.5066731,1.2094221,1.4312184,1.3186163,1.2169476,0.7248063,0.6361312,0.58997226,1.3357947,0.8262981,0.28250903,1.049103,0.6830237,0.887623,0.9490066,1.4219036,1.4283137,0.90771645,1.3232479,1.332907,1.2823611,1.3313317,1.4311633,1.0540748,1.2696534,0.73784196,0.7786612,0.8513426,1.235587,0.73430145,0.39475906,1.2857896,0.9450317,1.2255077,0.7494246,1.0214478,1.50429,0.80379677,1.4555973,0.90556073,0.99412316,0.6190964,0.8577501,1.1023649,1.1297227,0.53829217,0.9885122,1.3607261,0.804738,0.507089,1.2125207,1.2577623,1.230396,1.4272277,1.1425662,0.70167214,1.3261592,0.9620078,1.3945968,0.5175806,0.8246572,0.8076267,1.4131411,0.88126546,0.8260459,0.39694417,0.9411211,0.446586,1.3143965,0.6529527,1.4405986,1.12007,0.6801842,0.9821052,0.94563824,0.8413348,0.94413674,1.0713652,1.1549098,1.407609,1.2867254,1.1685861,1.2087324,1.3781037,0.7126326,0.80570245,0.09422737,0.5200319,0.7047653,0.91730636,1.5442399,1.4607866,1.2180337,1.3837583,1.4398562,0.7535297,1.1671801,1.3858268,1.0761188,1.068388,0.8432043,0.8110547,1.2693892,1.2741722,0.9429923,1.0817081,1.0972961,0.5390049,0.95933974,0.16170496,0.9811984,1.4315857,0.82518667,1.2810531,0.72119504,1.5164812,1.016401,1.4559512,0.91854274,1.3363156,1.4973719,1.2348204,0.6788066,1.2915992,1.3016415,0.0,0.5124562,1.3484735,1.3141811,1.4168371,1.0005395,1.2026358,1.2796397,0.689952,0.7895199,1.3437076,1.3346133,0.95595384
table,0.5864645,1.4890924,1.3272988,1.1987925,0.34066445,0.94842863,1.3902216,1.3419439,1.1188916,0.43672383,0.82667184,0.42987716,1.3453667,0.7020935,0.5689499,0.9458298,0.6384249,0.8124973,0.5765737,1.4081919,1.190616,0.6485982,1.4273182,1.4472219,1.0897571,1.2450273,1.5182352,0.8981385,1.4181257,0.81384355,0.84254515,0.8476288,1.0758767,0.7857188,0.75762045,1.2302272,0.7704449,1.1325536,0.76683974,0.9580151,1.5233341,0.66042376,1.3466766,1.0879306,0.70574266,0.59321547,0.71157235,1.1559243,1.0475948,0.7449543,1.05222,1.3813716,0.7049485,0.76928926,1.3518233,1.1175101,1.2307352,1.4495553,0.98403823,0.48364043,1.487019,1.0220854,1.1179669,0.80328345,0.8407401,0.855732,1.5107889,0.95111287,0.8032612,0.8700191,0.74081224,0.65722203,1.2726827,0.5941707,1.420644,1.3214622,0.8108327,0.8530372,0.7871005,0.78967375,0.9431946,1.2389967,1.1813629,1.4495862,1.3059369,1.4797943,1.3806344,1.3013201,0.7012185,0.71931255,0.47046828,0.7770157,0.38180625,0.7901644,1.5511397,1.4689288,1.2804991,1.3034637,1.5917689,0.71201056,1.1177472,1.0787399,1.1091084,1.1147729,0.8542516,0.6962,1.1422989,1.3370578,0.78056383,1.2586477,0.95961994,0.8123704,0.68653584,0.6081075,0.9751034,1.521913,0.90361536,1.0813109,0.4740796,1.5821674,1.0227503,1.45181,0.99867016,1.3635318,1.5669059,1.2819599,0.94274783,1.2770231,1.2630467,0.5124562,0.0,1.1824005,1.4764159,1.5426997,0.7091957,1.2864392,0.95260745,0.25482965,0.6961047,1.3969349,1.4876235,0.94434947
tape,1.3247056,0.8696151,0.63702977,0.9608896,1.3286787,0.48138225,0.41034722,0.81550777,0.7315171,1.2862434,1.1665729,1.3230271,0.75953305,1.1228603,1.4597678,0.9672766,1.3272429,1.0566179,0.89567834,0.51818395,0.17242205,0.95626104,0.8558361,0.88453853,0.5179142,0.7486045,0.6872046,1.0934399,1.0838133,1.4102378,1.22546,1.1195018,0.72736806,1.3417535,1.3032391,0.69949925,1.0659332,0.7356175,1.2259927,1.0766907,0.5692003,1.1451101,0.26353455,1.3151402,0.8000047,1.3528819,1.0267293,1.1139469,0.9608722,1.3152802,1.2309744,0.64413,1.1060374,1.2430513,1.0568161,1.0114441,0.80649376,0.8915825,0.8271319,1.3323327,0.902023,1.0708078,0.687354,1.3717277,1.2353253,1.3211676,0.6099059,1.1731718,1.2534671,1.4269832,0.89942396,1.4815655,0.96420276,1.3171601,0.7030597,0.9151332,1.2538555,1.0598443,0.8468808,1.0530682,1.1738442,1.072061,0.9830873,0.6561503,0.74261016,1.108401,1.0637473,0.4549719,1.3599523,1.2765036,1.3903078,1.4996539,1.2499528,1.0303794,0.5908386,0.63379484,0.8698313,0.80032563,0.7942121,1.2778903,0.94512844,0.50461155,0.89151263,0.9840466,1.2091895,1.1165212,0.6072912,0.9647242,1.114584,1.2291976,0.8747003,1.3315064,1.0778277,1.4555416,1.2212278,0.6438523,1.136471,0.82202816,1.1810927,0.63207793,1.0297114,0.55786735,1.2263684,0.69741046,0.6999819,1.008769,1.2403449,0.7014645,0.8315628,1.3484735,1.1824005,0.0,0.92888206,0.8610927,1.0603113,0.87028754,0.35411882,1.0605073,1.0538816,0.72638685,0.93316674,1.1573093
toe,1.4120978,0.45242125,0.69462836,0.744239,1.340076,1.0186605,0.67293966,0.85015255,1.2142831,1.4336264,1.1056845,1.4955504,0.7214914,1.4014542,1.1421884,1.283532,1.379771,1.280539,1.3139071,0.6952338,0.97102255,1.379458,0.5732568,0.82586527,1.0786401,0.9275168,0.6776055,1.3006748,0.36335802,1.2235574,1.3076432,1.2696826,1.0973746,1.3688467,1.2479593,0.8429061,1.2731099,0.9654716,1.3447528,0.98954827,0.55148214,1.436384,0.74514765,1.0415622,1.254497,1.3254737,1.2232778,1.1132568,1.162627,0.9390331,0.69505847,0.44798565,1.2751989,1.00675,0.09501243,0.94909805,1.0555499,0.8915006,1.1621438,1.4955981,0.32299596,0.89172405,0.8657336,0.9974257,1.0065776,0.67149687,0.50128603,1.1011277,1.3330569,1.1681627,1.3017895,1.1434507,0.942553,1.3710253,0.7482779,0.82977545,1.0277263,1.1496423,1.27262,0.98963475,1.2218571,0.46005452,0.8369186,0.34962833,0.8678905,0.3107775,0.27760422,0.7596323,1.4331682,1.3027093,1.2458749,1.1419054,1.3934314,1.1922331,0.6419047,0.58105755,0.90869075,0.64350617,0.5792444,1.1576418,1.1390741,1.1043091,1.0244789,0.59691757,1.1983128,1.4375352,1.084161,0.6307248,1.3028128,0.9592631,1.1338644,1.1335204,1.3332292,1.2036463,0.99925363,0.60089177,1.2590767,1.0783598,1.4216217,0.35465884,1.1755912,0.5960459,0.98081833,0.7328088,0.6498773,0.6547199,1.1708133,0.76358455,0.93688315,1.3141811,1.4764159,0.92888206,0.0,0.2781253,1.1168443,1.0379158,1.1092356,1.5840893,1.1712685,0.9031766,0.30522835,1.2301999
tooth,1.4504545,0.45285332,0.70540124,0.6931145,1.4361424,1.005051,0.5850073,0.7597445,1.1169863,1.3791378,1.1271857,1.5143089,0.4533168,1.3529773,1.2679958,1.2535555,1.454061,1.2198384,1.2846513,0.53480244,0.8095321,1.3542302,0.58490515,0.74512595,1.0656956,0.92581964,0.53555316,1.0790315,0.3702327,1.1404567,1.3221824,1.3453356,0.9930209,1.3486316,1.2827433,0.79913527,1.2286061,0.92478627,1.3532718,1.0275084,0.35400027,1.3817086,0.6027689,1.0277325,1.2811275,1.3880535,1.3642755,1.0232754,1.0837848,1.1723168,0.8903858,0.54738545,1.2671494,1.0935428,0.4020757,0.82587063,0.9623138,0.71206486,1.1129512,1.4793046,0.19482112,1.1069458,0.80287355,1.0849898,1.1553411,0.99390715,0.4356333,1.0693947,1.2925719,1.2145138,1.3523318,1.346817,0.84066725,1.3821762,0.55411613,0.79355437,1.0780168,1.2191238,1.3334254,1.1774634,1.2570426,0.4343542,0.900999,0.24672675,0.9260933,0.34836698,0.26341635,0.716556,1.4358397,1.283269,1.3934965,1.2979023,1.4371865,1.2642027,0.46856773,0.39850783,0.8585621,0.5635551,0.44879687,1.2065387,1.087625,0.94785345,1.0246613,0.7718271,1.28615,1.4713056,0.9924902,0.6897223,1.3157,0.90026593,1.1602573,1.2047778,1.2969253,1.3445318,1.1364965,0.50027275,1.1696697,0.88553476,1.3970419,0.2993344,1.0353543,0.47629756,1.1812445,0.7493495,0.5432379,0.6968396,1.2055612,0.8121248,0.86769426,1.4168371,1.5426997,0.8610927,0.2781253,0.0,1.124444,1.0585821,1.0754437,1.5814161,1.1556726,0.8230382,0.2634331,1.115695
toothbrush,0.9035187,1.0482198,1.1317468,1.0202866,0.63981,0.84596974,1.148414,1.1842902,1.0142666,0.88932025,1.0386928,0.99539167,1.1908326,0.98034316,0.88410974,1.0288244,0.9993552,0.94480944,0.8414477,1.0853148,1.0280963,0.96631026,1.2118645,1.0751033,1.0234418,0.9771059,1.258706,0.953262,0.99956036,1.0909334,1.0391308,0.872536,1.0122181,1.0497358,1.142385,1.2418275,0.43233424,1.044213,1.075788,0.9954436,1.0901917,0.9663828,1.1052643,1.1551313,0.66564083,0.950867,0.8695244,1.201121,1.0935249,0.8857466,1.0058178,1.2623569,1.003516,0.9990978,0.9586816,0.8210446,1.0804937,0.8808868,1.0205005,0.67863876,1.2067338,0.7903855,0.6724341,0.9911001,0.7741061,0.59046036,1.2673678,1.1772237,0.8669472,1.1243129,0.9775086,0.9570508,0.8132589,0.9221088,1.1186754,1.1213617,0.9984005,0.8203005,0.9267418,0.75564647,0.8566232,1.0058857,1.1251239,1.1737837,1.0303396,1.1380475,1.1344754,1.2586222,0.9260585,0.8943807,0.94638836,1.0630803,0.79280317,1.0019008,1.0547053,1.09644,1.1041766,1.078826,1.3260332,0.7131537,1.0757351,0.91360444,1.1839432,1.146009,1.0372531,0.84860027,1.0810993,1.1451814,0.98880726,1.1242988,0.8926135,1.0791109,0.48882306,1.0044371,1.0116374,1.1002536,1.0911999,1.0710776,0.8408474,1.2438757,1.0378016,1.2489598,0.8807509,1.2426343,1.0348039,1.0443072,0.8182996,1.200597,1.1072118,1.0005395,0.7091957,1.0603113,1.1168443,1.124444,0.0,1.07197,0.9208206,0.61663675,1.0395805,1.0242772,1.1497831,1.044418
towel,0.9311017,0.8440186,1.1010867,1.0476823,1.1587462,1.1299583,1.0581043,0.85736185,0.6436515,1.1744441,0.8995403,0.96497244,0.97635233,0.8432216,1.3041567,0.78982145,0.56956613,1.0584718,0.9347733,0.960546,0.89855266,0.90337336,0.8570102,0.86524373,0.89422905,0.75914156,0.8515175,1.1063519,1.0794094,1.1014656,0.84698987,0.7496641,0.9707058,1.0981613,1.0728211,1.1187809,0.98524815,0.97988105,0.7924901,1.0058326,0.90503365,0.9072673,0.9594992,0.9556325,1.1784836,0.9831826,0.9265154,0.9072816,0.7670313,1.0413408,1.2036626,1.1364682,0.85962725,1.3584225,1.0485344,0.954814,0.9095415,0.8483274,0.9464362,1.3802397,1.1181273,0.4677298,0.9642917,1.3919692,1.0766287,1.0799794,0.9482686,1.1182463,1.149023,1.0193312,1.105143,1.1091019,0.9659047,1.1246183,0.95832163,0.73365843,1.2202834,1.1426822,0.9587007,0.7457011,0.964724,1.1362972,1.1050394,1.1066501,0.122947454,0.98482364,1.168581,1.1001642,1.0306468,0.8788943,1.1835389,1.0620357,1.0963345,1.1120753,0.8335017,0.94880176,0.81620574,1.0639108,0.6121346,1.2099159,0.9100117,0.9724866,0.9289688,1.0599861,0.82271063,0.756359,0.83639205,0.9664373,0.9840784,0.9737646,1.0925918,1.0222615,1.1096904,1.2081873,0.8110068,0.93382657,1.1304475,1.0009984,1.2142901,0.822129,1.0434083,0.9921739,0.6386142,0.9112486,0.90517485,1.0701339,1.1481076,1.0247928,0.9173331,1.2026358,1.2864392,0.87028754,1.0379158,1.0585821,1.07197,0.0,0.8990242,1.1930089,1.2031143,0.81242573,1.0493863,0.99455935
toy,1.0553609,1.093769,0.5332938,1.0357672,1.2255483,0.3525083,0.53611183,0.83695024,0.82960427,1.3130108,1.2190099,1.2225778,0.9817148,1.1886746,1.383094,0.85097754,1.2833529,1.0773937,0.6118767,0.67850626,0.48522133,0.87451863,0.97248226,1.0426494,0.66909915,0.6720319,0.95321906,1.11,1.2056801,1.4346724,1.1798612,1.1212262,0.61563754,1.3158841,1.3417575,0.90235347,1.0879453,0.74234223,1.1696407,1.0682962,0.7692462,1.0359786,0.52228415,1.2767004,0.74974656,1.1398075,0.58830506,1.1590987,1.072778,1.3554933,1.2862664,0.836753,1.1046324,1.1695575,1.1747303,1.0672982,0.69542396,1.0308831,0.41605598,1.1707788,1.1438806,1.0107018,0.43116558,1.3425595,1.1583982,1.2453562,0.86180234,1.1597317,1.3344314,1.4540226,0.7838751,1.503851,1.076699,1.2016373,0.9548958,1.0508512,1.3803929,0.8717767,0.8272443,0.98695505,0.8661948,1.1829147,0.90975744,0.8907335,0.8147587,1.3029163,1.1757447,0.49093294,1.3554304,1.2654734,1.308975,1.5383236,1.0613256,0.6787932,0.786446,0.8595657,0.79253566,0.8408055,1.0079074,1.2147653,0.8785523,0.65136105,0.7533877,0.96569175,1.2066023,0.8610599,0.65046656,0.9583191,0.8836024,1.0774797,0.745266,1.3625567,0.9034715,1.4290545,1.1417474,0.88254714,1.1945226,1.0544351,1.1103653,0.8623462,0.9885177,0.73646116,1.2349375,0.87459517,0.9086863,1.0211478,1.1631577,0.6236901,0.7850494,1.2796397,0.95260745,0.35411882,1.1092356,1.0754437,0.9208206,0.8990242,0.0,0.87277323,1.0234772,0.8379586,1.1172764,1.1584771
tray,0.6021762,1.5058565,1.2852868,1.103062,0.5111982,0.85677546,1.3930719,1.2307545,0.9253824,0.5523406,0.9429041,0.60158026,1.4683874,0.70766807,0.6727172,1.0313134,0.7273238,0.84871876,0.59556615,1.4413052,1.0089207,0.56380254,1.2867155,1.4583328,0.94070184,1.2465326,1.5362918,0.92767835,1.4670291,1.0108902,0.85289294,0.68846196,1.0347421,0.8484922,0.9276649,1.0356584,0.6571016,0.94288945,0.85879874,0.82465863,1.5797589,0.7282281,1.2993777,1.069142,0.5493668,0.7251345,0.68298155,1.189111,0.9598712,0.93140125,1.0858223,1.3474382,0.85318935,0.8437343,1.4280638,1.1084182,1.1619946,1.3092337,0.9591957,0.42546558,1.5674652,0.9498391,0.9483118,0.89516056,0.69729954,0.82322943,1.550198,1.1716269,0.57887554,0.97659177,0.6151571,0.83223474,1.1038316,0.68371797,1.4168954,1.3170818,0.95004153,0.7499015,0.6846753,0.75149477,0.7942767,1.236182,1.1014677,1.5669204,1.1903167,1.4942966,1.4335499,1.261911,0.5754735,0.7851551,0.68152195,0.92454046,0.44662035,0.79504347,1.5105302,1.5033406,1.2810609,1.2686174,1.6655769,0.6101222,1.0787364,0.7868624,1.1295089,1.1549104,0.7610129,0.55507135,1.009704,1.3539277,0.7469559,1.1435881,0.7539352,0.94538224,0.5947015,0.8116815,0.866451,1.5300711,0.96543044,0.96496147,0.57681555,1.606919,1.1058564,1.446115,0.9230594,1.2574017,1.4773159,1.1882485,0.85597587,1.254212,1.2098885,0.689952,0.25482965,1.0605073,1.5840893,1.5814161,0.61663675,1.1930089,0.87277323,0.0,0.8730266,1.3685344,1.5503098,1.0371212
tree,0.9046987,1.14519,1.0620906,1.1799564,0.80571496,0.9778666,1.0116261,1.1920779,1.1679839,0.8732604,0.8644035,0.8631872,0.9594715,1.0063174,0.9122306,0.85369194,0.9415118,0.48878956,0.85303426,1.0588686,1.0270314,1.0135819,1.2671664,1.117019,1.129168,1.0015292,1.1966562,0.90088433,1.2267541,0.9108738,1.1178209,1.0415088,0.93320733,0.94584066,0.85409117,1.0616314,0.9333409,1.101087,1.0180554,1.1013122,1.0660388,0.9349147,1.0822647,1.2410954,1.0361656,1.0000495,1.1269888,1.0750852,1.0564106,0.9508818,1.1160204,1.1604565,0.7860551,0.89935714,1.1515902,0.9457999,0.97471243,1.114678,0.9959919,0.8728774,1.1153555,1.1498743,1.1694001,0.93453217,1.1782455,1.0752541,1.1760159,0.9210669,1.0224158,0.96982336,1.0238075,0.96478224,1.1007246,0.95564544,0.99846584,1.1150836,0.88011277,1.0171734,1.0338321,1.0374452,1.1598024,1.0986627,1.1591525,1.063901,1.2222923,1.2033483,1.1460484,1.0119264,1.0481374,0.85041076,0.7879672,1.0421734,0.81411576,0.9512893,1.0822527,1.0590271,1.0565133,1.0543557,1.2147844,1.0568857,0.9833368,1.0613478,0.9568867,1.12155,1.1158924,1.0557351,0.99759,1.144985,1.0352693,1.2534107,1.0256861,0.9244746,0.8854203,0.88310665,1.091172,1.1644073,1.0122005,0.9630707,0.78715587,1.2180972,0.9124452,1.1046007,1.1656942,1.1801372,1.191523,1.0528879,1.0217888,1.0278255,1.1931411,0.7895199,0.6961047,1.0538816,1.1712685,1.1556726,1.0395805,1.2031143,1.0234772,0.8730266,0.0,1.0497112,1.1384139,0.6078268
vacuum,1.4306633,0.7562398,0.96563977,1.0283444,1.277748,1.0438861,0.6909395,1.056076,0.7373273,1.2523365,1.3123307,1.1618342,0.65634567,0.9383451,1.4888611,0.75359803,1.292975,1.044452,0.9993208,0.41885382,0.6652534,1.048369,1.1443287,0.17386669,0.6949676,0.6355128,0.32605302,0.9678475,1.0957688,1.1992934,0.8645135,1.2998316,0.7842041,0.93965083,1.1532097,1.0804336,1.026994,1.0551218,0.96915656,1.3010437,0.4756778,0.9280364,0.5092661,1.1481261,1.267503,1.4087883,1.2896203,0.5367476,0.7193222,1.199068,1.2930789,1.0883899,1.1189502,1.3252876,1.0658182,0.9999989,0.736228,0.43144608,1.1217548,1.3010113,0.8560712,1.2227621,1.0984455,1.3207318,1.3452214,1.398819,0.64315593,0.98894256,1.1227218,1.1758215,1.1411994,1.3858993,0.4415837,1.0601693,0.51051104,0.70714116,1.3037481,1.325161,1.0414807,1.3669442,1.1086472,1.1401765,1.3394245,0.72884035,0.8416745,0.99414825,1.0691324,0.8392913,1.0026302,1.0095627,1.4157498,1.2652704,1.30499,1.181927,0.3225878,0.4720404,0.7585243,1.0835814,0.5902431,1.4128773,0.725746,0.8372981,0.92315257,1.118932,1.4516532,1.0896152,0.55949897,0.8456842,0.7278726,1.0620153,1.2078471,1.3293762,0.86323595,1.4122136,1.1516808,0.3434267,0.8953244,0.66259253,1.1113511,0.68902385,0.9289403,0.6664165,1.0251333,1.0091705,0.2836206,0.95832247,1.0349097,0.8732784,0.95631564,1.3437076,1.3969349,0.72638685,0.9031766,0.8230382,1.0242772,0.81242573,0.8379586,1.3685344,1.0497112,0.0,0.85205597,0.7637747
